locus_id,name,sgd_id,genome_annotations,chrom,start,end,description,genome_version
YPL127C,HHO1,SGDID:S000006048,Verified ORF,CHR_16,308828,309604,"""Histone H1 ; linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis ; and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions ; contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination""",Genome Release 64-3-1
YPL126W,NAN1,SGDID:S000006047,Verified ORF,CHR_16,310210,312900,"""U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA""",Genome Release 64-3-1
YPL125W,KAP120,SGDID:S000006046,Verified ORF,CHR_16,313388,316486,"""Karyopherin responsible for the nuclear import of Rpf1p; Rpf1p is a ribosome maturation factor""",Genome Release 64-3-1
YPL124W,SPC29,SGDID:S000006045,Verified ORF,CHR_16,316755,317516,"""Inner plaque spindle pole body (SPB) component; links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication""",Genome Release 64-3-1
YPL123C,RNY1,SGDID:S000006044,Verified ORF,CHR_16,317641,318945,"""Vacuolar RNase of the T(2) family; relocalizes to the cytosol where it cleaves tRNAs upon oxidative or stationary phase stress; required for tRNA-specific translational pausing during oxidative stress; promotes apoptosis under stress conditions and this function is independent of Rny1p catalytic activity""",Genome Release 64-3-1
YPL122C,TFB2,SGDID:S000006043,Verified ORF,CHR_16,319226,320767,"""Subunit of TFIIH and nucleotide excision repair factor 3 complexes; involved in transcription initiation ; required for nucleotide excision repair ; similar to 52 kDa subunit of human TFIIH""",Genome Release 64-3-1
YPL121C,MEI5,SGDID:S000006042,Verified ORF,CHR_16,320962,321630,"""Meiosis-specific protein involved in meiotic recombination; involved in DMC1-dependent meiotic recombination; forms heterodimer with Sae3p; proposed to be an assembly factor for Dmc1p""",Genome Release 64-3-1
YPL120W,VPS30,SGDID:S000006041,Verified ORF,CHR_16,322071,323744,"""Subunit of phosphatidylinositol (PtdIns) 3-kinase complexes I and II; Complex I is essential in autophagy ; Complex II is required for vacuolar protein sorting; required for overflow degradation of misfolded proteins when ERAD is saturated; C-terminus has novel globular fold essential for autophagy through the targeting of the PI3-kinase complex I to the pre-autophagosomal structure; ortholog of higher eukaryote gene Beclin 1; human BECN1 can complement yeast null mutant""",Genome Release 64-3-1
YPL119C-A,YPL119C-A,SGDID:S000028859,Uncharacterized ORF,CHR_16,324024,324287,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Genome Release 64-3-1
YPL119C,DBP1,SGDID:S000006040,Verified ORF,CHR_16,324411,326264,"""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC) ; stimulating recruitment of mRNAs with long ; structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p ; stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YPL118W,MRP51,SGDID:S000006039,Verified ORF,CHR_16,326628,327662,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Genome Release 64-3-1
YPL117C,IDI1,SGDID:S000006038,Verified ORF,CHR_16,327864,328730,"""Isopentenyl diphosphate:dimethylallyl diphosphate isomerase; catalyzes an essential activation step in the isoprenoid biosynthetic pathway; required for viability; isopentenyl diphosphate:dimethylallyl diphosphate isomerase is also known as IPP isomerase""",Genome Release 64-3-1
YPL116W,HOS3,SGDID:S000006037,Verified ORF,CHR_16,329606,331699,"""Trichostatin A-insensitive homodimeric histone deacetylase (HDAC); specificity in vitro for histones H3 ; H4 ; H2A ; and H2B; similar to Hda1p ; Rpd3p ; Hos1p ; and Hos2p; deletion results in increased histone acetylation at rDNA repeats""",Genome Release 64-3-1
YPL115C,BEM3,SGDID:S000006036,Verified ORF,CHR_16,332100,335486,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Genome Release 64-3-1
YPL114W,YPL114W,SGDID:S000006035,Dubious ORF,CHR_16,335948,336367,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; largely overlaps ORF YPL113C; diploid deletion in BY4743 strain background exhibits high budding index""",Genome Release 64-3-1
YPL113C,YPL113C,SGDID:S000006034,Verified ORF,CHR_16,335953,337143,"""Glyoxylate reductase; acts on glyoxylate and hydroxypyruvate substrates; YPL113C is not an essential gene""",Genome Release 64-3-1
YPL112C,PEX25,SGDID:S000006033,Verified ORF,CHR_16,337436,338620,"""Peripheral peroxisomal membrane peroxin; required for the regulation of peroxisome size and maintenance ; recruits GTPase Rho1p to peroxisomes ; induced by oleate ; interacts with Pex27p; PEX25 has a paralog ; PEX27 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL111W,CAR1,SGDID:S000006032,Verified ORF,CHR_16,339944,340945,"""Arginase ; catabolizes arginine to ornithine and urea; expression responds to both induction by arginine and nitrogen catabolite repression; disruption decreases production of carcinogen ethyl carbamate during wine fermentation and also enhances freeze tolerance""",Genome Release 64-3-1
YPL110C,GDE1,SGDID:S000006031,Verified ORF,CHR_16,341068,344739,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Genome Release 64-3-1
YPL109C,MCO76,SGDID:S000006030,Uncharacterized ORF,CHR_16,345264,345444,"""UbiB family mitochondrial protein; contains transmembrane domain and mitochondrial targeting sequence; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Genome Release 64-3-1
YPL108W,YPL108W,SGDID:S000006029,Uncharacterized ORF,CHR_16,348446,348952,"""Cytoplasmic protein of unknown function; non-essential gene that is induced in a GDH1 deleted strain with altered redox metabolism; GFP-fusion protein is induced in response to the DNA-damaging agent MMS""",Genome Release 64-3-1
YPL107W,DPC25,SGDID:S000006028,Uncharacterized ORF,CHR_16,349119,349865,"""Putative mitochondrial protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; DPC25 is not an essential gene""",Genome Release 64-3-1
YPL106C,SSE1,SGDID:S000006027,Verified ORF,CHR_16,350194,352275,"""ATPase component of heat shock protein Hsp90 chaperone complex; serves as nucleotide exchange factor to load ATP onto the SSA class of cytosolic Hsp70s; plays a role in prion propagation and determining prion variants; binds unfolded proteins; member of Hsp110 subclass of HSP70 proteins; deletion results in spindle elongation in S phase; SSE1 has a paralog ; SSE2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL105C,SYH1,SGDID:S000006026,Verified ORF,CHR_16,352863,355412,"""Protein of unknown function that influences nuclear pore distribution; co-purifies with ribosomes; contains a GYF domain ; which bind proline-rich sequences; deletion extends chronological lifespan; SYH1 has a paralog ; SMY2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL104W,MSD1,SGDID:S000006025,Verified ORF,CHR_16,355700,357676,"""Mitochondrial aspartyl-tRNA synthetase; required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl- ; asparaginyl- ; and lysyl-tRNA synthetases contain regions with high sequence similarity ; suggesting a common ancestral gene""",Genome Release 64-3-1
YPL103C,FMP30,SGDID:S000006024,Verified ORF,CHR_16,358000,359406,"""Protein with a role in maintaining mitochondrial morphology; also involved in maintaining normal cardiolipin levels; mitochondrial inner membrane protein; proposed to be involved in N-acylethanolamine metabolism; related to mammalian N-acylPE-specific phospholipase D""",Genome Release 64-3-1
YPL102C,YPL102C,SGDID:S000006023,Dubious ORF,CHR_16,360003,360305,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; deletion mutation enhances replication of Brome mosaic virus in S. cerevisiae ; but this is likely due to effects on the overlapping gene ELP4""",Genome Release 64-3-1
YPL101W,ELP4,SGDID:S000006022,Verified ORF,CHR_16,360209,361579,"""Subunit of hexameric RecA-like ATPase Elp456 Elongator subcomplex; which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity; null mutation is functionally complemented by human ELP4""",Genome Release 64-3-1
YPL100W,ATG21,SGDID:S000006021,Verified ORF,CHR_16,361872,363362,"""Phosphoinositide binding protein; required for vesicle formation in the cytoplasm-to-vacuole targeting (CVT) pathway ; autophagy ; micronucleophagy and mitophagy; binds to several phosphoinositides including: PtdIns(3,5)P2 ; PI3P and PI4P; involved in PI3P-dependent recruitment and organization of both the Atg12-Atg5-Atg16 complex and Atg8p at the pre-autophagosomal structure; necessary for oxidant-induced cell death; WD-40 repeat containing PROPPIN family member""",Genome Release 64-3-1
YPL099C,INA17,SGDID:S000006020,Verified ORF,CHR_16,363520,364068,"""F1F0 ATPase synthase peripheral stalk assembly factor; subunit of the matrix-exposed inner mitochondrial membrane localized INA complex (Ina22p-Ina17p) involved in assembly of the F1F0 peripheral stalk; co-purifies with Ina22p and ATP synthase subunits; null mutant displays elevated frequency of mitochondrial genome loss and has a respiratory growth defect""",Genome Release 64-3-1
YPL098C,MGR2,SGDID:S000006019,Verified ORF,CHR_16,364386,364727,"""Subunit of the TIM23 translocase complex; acts to couple Tim21p with the core Tim23 translocase; provides quality control for insertion of membrane proteins by regulating their release into the inner membrane by the TIM23 complex; absolutely required for mitochondrial import of presequence-containing proteins at elevated temperature; required for viability of cells lacking the mitochondrial genome (petite-negative phenotype)""",Genome Release 64-3-1
YPL097W,MSY1,SGDID:S000006018,Verified ORF,CHR_16,364952,366430,"""Mitochondrial tyrosyl-tRNA synthetase""",Genome Release 64-3-1
YPL096C-A,ERI1,SGDID:S000028423,Verified ORF,CHR_16,366529,366735,"""Endoplasmic reticulum membrane protein that binds and inhibits Ras2p; binds to and inhibits GTP-bound Ras2p at the endoplasmic reticulum (ER); component of the GPI-GnT complex which catalyzes the first step in GPI-anchor biosynthesis; probable homolog of mammalian PIG-Y protein""",Genome Release 64-3-1
YPL096W,PNG1,SGDID:S000006017,Verified ORF,CHR_16,366927,368018,"""Conserved peptide N-glycanase; deglycosylating enzyme that cleaves N-glycans that are attached to misfolded ERAD substrate glycoproteins prior to proteasome-dependent degradation; localizes to the cytoplasm and nucleus; activity is enhanced by interaction with Rad23p; human ortholog NGLY1 is associated with a syndrome characterized by developmental delays ; epilepsy ; absence of tears and liver disease""",Genome Release 64-3-1
YPL095C,EEB1,SGDID:S000006016,Verified ORF,CHR_16,368071,369441,"""Acyl-coenzymeA:ethanol O-acyltransferase; responsible for the major part of medium-chain fatty acid ethyl ester biosynthesis during fermentation; possesses short-chain esterase activity; may be involved in lipid metabolism and detoxification; EEB1 has a paralog ; EHT1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YPL094C,SEC62,SGDID:S000006015,Verified ORF,CHR_16,369839,370663,"""Essential subunit of Sec63 complex; with Sec61 complex ; Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; cotranslationally N-acetylated by NatA; other members are Sec63p ; Sec66p ; and Sec72p""",Genome Release 64-3-1
YPL093W,NOG1,SGDID:S000006014,Verified ORF,CHR_16,370978,372921,"""Putative GTPase; associates with free 60S ribosomal subunits in the nucleolus and is required for 60S ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; member of the ODN family of nucleolar G-proteins""",Genome Release 64-3-1
YPL092W,SSU1,SGDID:S000006013,Verified ORF,CHR_16,373793,375169,"""Plasma membrane sulfite pump involved in sulfite metabolism; required for efficient sulfite efflux; major facilitator superfamily protein""",Genome Release 64-3-1
YPL091W,GLR1,SGDID:S000006012,Verified ORF,CHR_16,375502,376953,"""Cytosolic and mitochondrial glutathione oxidoreductase; converts oxidized glutathione to reduced glutathione; cytosolic Glr1p is the main determinant of the glutathione redox state of the mitochondrial intermembrane space; mitochondrial Glr1p has a role in resistance to hyperoxia; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
