Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YKL043W	PHD1	ENSG00000166183	ASPG
YDR427W	RPN9	ENSG00000185627	PSMD13
YIL066C	RNR3	ENSG00000167325	RRM1
YBL076C	ILS1	ENSG00000196305	IARS1
YMR205C	PFK2	ENSG00000067057	PFKP
YGL208W	SIP2	ENSG00000111725	PRKAB1
YHL040C	ARN1	ENSG00000148110	MFSD14B
YHL040C	ARN1	ENSG00000109736	MFSD10
YHL040C	ARN1	ENSG00000182544	MFSD5
YHL040C	ARN1	ENSG00000118855	MFSD1
YHL040C	ARN1	ENSG00000164073	MFSD8
YHL040C	ARN1	ENSG00000156875	MFSD14A
YNL289W	PCL1	ENSG00000115649	CNPPD1
YHL032C	GUT1	ENSG00000229894	GK3P
YHR106W	TRR2	ENSG00000197763	TXNRD3
YHR106W	TRR2	ENSG00000121350	PYROXD1
YHR106W	TRR2	ENSG00000198431	TXNRD1
YLR163C	MAS1	ENSG00000105819	PMPCB
YHR148W	IMP3	ENSG00000177971	IMP3
YKL161C	KDX1	ENSG00000109339	MAPK10
YKL161C	KDX1	ENSG00000050748	MAPK9
YKL161C	KDX1	ENSG00000107643	MAPK8
YKL161C	KDX1	ENSG00000069956	MAPK6
YKL161C	KDX1	ENSG00000096063	SRPK1
YKL161C	KDX1	ENSG00000112062	MAPK14
YKL161C	KDX1	ENSG00000087095	NLK
YKL161C	KDX1	ENSG00000135250	SRPK2
YCL057W	PRD1	ENSG00000172009	THOP1
YNL006W	LST8	ENSG00000167965	MLST8
YJR024C	MDE1	ENSG00000149089	APIP
YPL155C	KIP2	ENSG00000138778	CENPE
YOL139C	CDC33	ENSG00000151247	EIF4E
YOL139C	CDC33	ENSG00000135930	EIF4E2
YIL134W	FLX1	ENSG00000164933	SLC25A32
YBR080C	SEC18	ENSG00000073969	NSF
YFR027W	ECO1	ENSG00000171320	ESCO2
YOL138C	RTC1	ENSG00000127580	WDR24
YCR012W	PGK1	ENSG00000102144	PGK1
YPL123C	RNY1	ENSG00000026297	RNASET2
YLL043W	FPS1	ENSG00000086159	AQP6
YLL043W	FPS1	ENSG00000165272	AQP3
YLL043W	FPS1	ENSG00000165269	AQP7
YLL043W	FPS1	ENSG00000167580	AQP2
YLL043W	FPS1	ENSG00000240583	AQP1
YLL043W	FPS1	ENSG00000103375	AQP8
YGR070W	ROM1	ENSG00000203734	ECT2L
YGR070W	ROM1	ENSG00000006607	FARP2
YGR070W	ROM1	ENSG00000146192	FGD2
YGR070W	ROM1	ENSG00000139132	FGD4
YGL185C		ENSG00000092621	PHGDH
YGL185C		ENSG00000175029	CTBP2
YGL185C		ENSG00000159692	CTBP1
YJL092W	SRS2	ENSG00000134452	FBH1
YER119C	AVT6	ENSG00000103042	SLC38A7
YER119C	AVT6	ENSG00000180773	SLC36A4
YER119C	AVT6	ENSG00000186334	SLC36A3
YER119C	AVT6	ENSG00000186335	SLC36A2
YER119C	AVT6	ENSG00000123643	SLC36A1
YGR123C	PPT1	ENSG00000011485	PPP5C
YDR452W	PPN1	ENSG00000130768	SMPDL3B
YDR452W	PPN1	ENSG00000166311	SMPD1
YGR099W	TEL2	ENSG00000100726	TELO2
YLR008C	PAM18	ENSG00000205981	DNAJC19
YPR081C	GRS2	ENSG00000256525	POLG2
YPR081C	GRS2	ENSG00000106105	GARS1
YLL034C	RIX7	ENSG00000143748	NVL
YOL013C	HRD1	ENSG00000145860	RNF145
YOL013C	HRD1	ENSG00000162298	SYVN1
YPL116W	HOS3	ENSG00000048052	HDAC9
YGL190C	CDC55	ENSG00000156475	PPP2R2B
YCL043C	PDI1	ENSG00000185624	P4HB
YCL043C	PDI1	ENSG00000169340	PDILT
YCL043C	PDI1	ENSG00000167004	PDIA3
YCL043C	PDI1	ENSG00000139055	ERP27
YHR170W	NMD3	ENSG00000169251	NMD3
YNL305C	BXI1	ENSG00000165678	GHITM
YNL305C	BXI1	ENSG00000155957	TMBIM4
YGL233W	SEC15	ENSG00000144036	EXOC6B
YGR060W	ERG25	ENSG00000052802	MSMO1
YER163C	GCG1	ENSG00000128965	CHAC1
YER163C	GCG1	ENSG00000143942	CHAC2
YBR221C	PDB1	ENSG00000168291	PDHB
YNR047W	FPK1	ENSG00000072133	RPS6KA6
YNR047W	FPK1	ENSG00000175634	RPS6KB2
YKR044W	UIP5	ENSG00000169223	LMAN2
YKR044W	UIP5	ENSG00000114988	LMAN2L
YHL013C	OTU2	ENSG00000164164	OTUD4
YJL011C	RPC17	ENSG00000241258	CRCP
YPL207W	TYW1	ENSG00000198874	TYW1
YPL207W	TYW1	ENSG00000277149	TYW1B
YLR059C	REX2	ENSG00000076043	REXO2
YGL084C	GUP1	ENSG00000054392	HHAT
YGL084C	GUP1	ENSG00000010282	HHATL
YLR180W	SAM1	ENSG00000168906	MAT2A
YLL031C	GPI13	ENSG00000165282	PIGO
YPL210C	SRP72	ENSG00000174780	SRP72
YMR061W	RNA14	ENSG00000176102	CSTF3
YOL068C	HST1	ENSG00000096717	SIRT1
YDL040C	NAT1	ENSG00000164134	NAA15
YLR058C	SHM2	ENSG00000176974	SHMT1
YLR460C		ENSG00000106853	PTGR1
YLR460C		ENSG00000140263	SORD
YLR460C		ENSG00000140043	PTGR2
YLR460C		ENSG00000196344	ADH7
YLR460C		ENSG00000197894	ADH5
YLR460C		ENSG00000198099	ADH4
YLR460C		ENSG00000108828	VAT1
YPL236C	ENV7	ENSG00000115661	STK16
YAL046C	BOL3	ENSG00000163170	BOLA3
YOR160W	MTR10	ENSG00000064419	TNPO3
YHR042W	NCP1	ENSG00000127948	POR
YGR037C	ACB1	ENSG00000181513	ACBD4
YGR037C	ACB1	ENSG00000198721	ECI2
YGR037C	ACB1	ENSG00000155368	DBI
YOR356W	CIR2	ENSG00000171503	ETFDH
YER008C	SEC3	ENSG00000250821	EXOC1L
YER008C	SEC3	ENSG00000168952	STXBP6
YOR106W	VAM3	ENSG00000136874	STX17
YGL097W	SRM1	ENSG00000156313	RPGR
YGL097W	SRM1	ENSG00000166965	RCCD1
YGL097W	SRM1	ENSG00000003393	ALS2
YGL097W	SRM1	ENSG00000180198	RCC1
YJR090C	GRR1	ENSG00000145604	SKP2
YJR090C	GRR1	ENSG00000107872	FBXL15
YJR090C	GRR1	ENSG00000099364	FBXL19
YJR090C	GRR1	ENSG00000145743	FBXL17
YJR090C	GRR1	ENSG00000155034	FBXL18
YJR090C	GRR1	ENSG00000161040	FBXL13
YOR250C	CLP1	ENSG00000172409	CLP1
YGL003C	CDH1	ENSG00000105325	FZR1
YJL198W	PHO90	ENSG00000164707	SLC13A4
YJL198W	PHO90	ENSG00000007216	SLC13A2
YPL048W	CAM1	ENSG00000213719	CLIC1
YJR147W	HMS2	ENSG00000102878	HSF4
YGR006W	PRP18	ENSG00000165630	PRPF18
YDL202W	MRPL11	ENSG00000159111	MRPL10
YNL222W	SSU72	ENSG00000160075	SSU72
YGL124C	MON1	ENSG00000164077	MON1A
YCR033W	SNT1	ENSG00000196498	NCOR2
YCR033W	SNT1	ENSG00000141027	NCOR1
YBR187W	GDT1	ENSG00000134851	TMEM165
YNL167C	SKO1	ENSG00000170653	ATF7
YNL167C	SKO1	ENSG00000115966	ATF2
YJL214W	HXT8	ENSG00000181856	SLC2A4
YJL214W	HXT8	ENSG00000173262	SLC2A14
YJL214W	HXT8	ENSG00000197241	SLC2A7
YDR508C	GNP1	ENSG00000092068	SLC7A8
YDR508C	GNP1	ENSG00000155465	SLC7A7
YDR508C	GNP1	ENSG00000003989	SLC7A2
YDR508C	GNP1	ENSG00000021488	SLC7A9
YDR508C	GNP1	ENSG00000130876	SLC7A10
YHR076W	PTC7	ENSG00000196850	PPTC7
YML024W	RPS17A	ENSG00000182774	RPS17
YNL093W	YPT53	ENSG00000157869	RAB28
YAL044W-A	BOL1	ENSG00000178096	BOLA1
YBL106C	SRO77	ENSG00000145087	STXBP5L
YBL106C	SRO77	ENSG00000073350	LLGL2
YBL106C	SRO77	ENSG00000164506	STXBP5
YBL106C	SRO77	ENSG00000131899	LLGL1
YMR092C	AIP1	ENSG00000071127	WDR1
YOR336W	KRE5	ENSG00000136731	UGGT1
YFL011W	HXT10	ENSG00000181856	SLC2A4
YFL011W	HXT10	ENSG00000173262	SLC2A14
YFL011W	HXT10	ENSG00000197241	SLC2A7
YOL045W	PSK2	ENSG00000115687	PASK
YDL109C		ENSG00000147724	FAM135B
YHR029C	YHI9	ENSG00000108187	PBLD
YDL194W	SNF3	ENSG00000181856	SLC2A4
YDL194W	SNF3	ENSG00000173262	SLC2A14
YDL194W	SNF3	ENSG00000197241	SLC2A7
YLR121C	YPS3	ENSG00000196188	CTSE
YBR103W	SIF2	ENSG00000177565	TBL1XR1
YLR086W	SMC4	ENSG00000113810	SMC4
YPL204W	HRR25	ENSG00000028116	VRK2
YPL204W	HRR25	ENSG00000151292	CSNK1G3
YPL204W	HRR25	ENSG00000146216	TTBK1
YOR393W	ERR1	ENSG00000111674	ENO2
YOR393W	ERR1	ENSG00000108515	ENO3
YHR028C	DAP2	ENSG00000197635	DPP4
YER168C	CCA1	ENSG00000072756	TRNT1
YLR246W	ERF2	ENSG00000159714	ZDHHC1
YLR246W	ERF2	ENSG00000188818	ZDHHC11
YLR246W	ERF2	ENSG00000153786	ZDHHC7
YLR246W	ERF2	ENSG00000206077	ZDHHC11B
YLR246W	ERF2	ENSG00000136247	ZDHHC4
YLR246W	ERF2	ENSG00000184307	ZDHHC23
YLR246W	ERF2	ENSG00000204160	ZDHHC18
YDR375C	BCS1	ENSG00000074582	BCS1L
YIL030C	SSM4	ENSG00000145495	MARCHF6
YCL004W	PGS1	ENSG00000087157	PGS1
YER132C	PMD1	ENSG00000197776	KLHDC1
YER132C	PMD1	ENSG00000124702	KLHDC3
YER132C	PMD1	ENSG00000165516	KLHDC2
YER132C	PMD1	ENSG00000162755	KLHDC9
YPL117C	IDI1	ENSG00000067064	IDI1
YKR086W	PRP16	ENSG00000140829	DHX38
YJL029C	VPS53	ENSG00000141252	VPS53
YLR422W	DCK1	ENSG00000107099	DOCK8
YLR422W	DCK1	ENSG00000134516	DOCK2
YLR422W	DCK1	ENSG00000128512	DOCK4
YLR422W	DCK1	ENSG00000130158	DOCK6
YGL253W	HXK2	ENSG00000106633	GCK
YBR218C	PYC2	ENSG00000173599	PC
YGL008C	PMA1	ENSG00000018625	ATP1A2
YGL008C	PMA1	ENSG00000017260	ATP2C1
YGL008C	PMA1	ENSG00000132681	ATP1A4
YGL008C	PMA1	ENSG00000067842	ATP2B3
YGL008C	PMA1	ENSG00000163399	ATP1A1
YGL008C	PMA1	ENSG00000159363	ATP13A2
YGL008C	PMA1	ENSG00000105409	ATP1A3
YGL008C	PMA1	ENSG00000174437	ATP2A2
YGL008C	PMA1	ENSG00000187527	ATP13A5
YGL008C	PMA1	ENSG00000133657	ATP13A3
YGL008C	PMA1	ENSG00000105675	ATP4A
YGL008C	PMA1	ENSG00000070961	ATP2B1
YGL008C	PMA1	ENSG00000157087	ATP2B2
YLR038C	COX12	ENSG00000126267	COX6B1
YCR047C	BUD23	ENSG00000071462	BUD23
YHR005C-A	TIM10	ENSG00000134809	TIMM10
YPL256C	CLN2	ENSG00000118816	CCNI
YPL256C	CLN2	ENSG00000112576	CCND3
YPL256C	CLN2	ENSG00000107443	CCNJ
YPL256C	CLN2	ENSG00000118971	CCND2
YPL256C	CLN2	ENSG00000135083	CCNJL
YPL256C	CLN2	ENSG00000113328	CCNG1
YPL256C	CLN2	ENSG00000134057	CCNB1
YPL256C	CLN2	ENSG00000105219	CCNP
YPL256C	CLN2	ENSG00000110092	CCND1
YMR276W	DSK2	ENSG00000160803	UBQLN4
YMR276W	DSK2	ENSG00000138629	UBL7
YDL063C	SYO1	ENSG00000155393	HEATR3
YHR050W	SMF2	ENSG00000018280	SLC11A1
YOL027C	MDM38	ENSG00000050426	LETMD1
YNL249C	MPA43	ENSG00000197417	SHPK
YNL031C	HHT2	ENSG00000273213	H3-7
YFL042C		ENSG00000175318	GRAMD2A
YFL042C		ENSG00000089351	GRAMD1A
YFL042C		ENSG00000023171	GRAMD1B
YFL042C		ENSG00000178075	GRAMD1C
YKR053C	YSR3	ENSG00000126821	SGPP1
YLR168C	UPS2	ENSG00000186314	PRELID2
YML026C	RPS18B	ENSG00000231500	RPS18
YEL056W	HAT2	ENSG00000102054	RBBP7
YEL056W	HAT2	ENSG00000049167	ERCC8
YEL056W	HAT2	ENSG00000162521	RBBP4
YEL056W	HAT2	ENSG00000177082	WDR73
YJL216C	IMA5	ENSG00000237763	AMY1A
YJL216C	IMA5	ENSG00000174876	AMY1B
YJL216C	IMA5	ENSG00000187733	AMY1C
YJL216C	IMA5	ENSG00000240038	AMY2B
YJL216C	IMA5	ENSG00000243480	AMY2A
YJL216C	IMA5	ENSG00000168003	SLC3A2
YGL195W	GCN1	ENSG00000089154	GCN1
YDR440W	DOT1	ENSG00000104885	DOT1L
YKL006W	RPL14A	ENSG00000188846	RPL14
YCL054W	SPB1	ENSG00000108592	FTSJ3
YBR026C	ETR1	ENSG00000116353	MECR
YGR171C	MSM1	ENSG00000247626	MARS2
YOR175C	ALE1	ENSG00000102312	PORCN
YOR175C	ALE1	ENSG00000111684	LPCAT3
YOR175C	ALE1	ENSG00000125505	MBOAT7
YOR175C	ALE1	ENSG00000143797	MBOAT2
YLR378C	SEC61	ENSG00000058262	SEC61A1
YMR016C	SOK2	ENSG00000166183	ASPG
YIL160C	POT1	ENSG00000060971	ACAA1
YHR165C	PRP8	ENSG00000174231	PRPF8
YMR170C	ALD2	ENSG00000137124	ALDH1B1
YMR170C	ALD2	ENSG00000006534	ALDH3B1
YNL022C	RCM1	ENSG00000130305	NSUN5
YPL206C	PGC1	ENSG00000178795	GDPD4
YML078W	CPR3	ENSG00000166794	PPIB
YML078W	CPR3	ENSG00000153015	CWC27
YML078W	CPR3	ENSG00000196262	PPIA
YML078W	CPR3	ENSG00000137168	PPIL1
YML078W	CPR3	ENSG00000138398	PPIG
YML078W	CPR3	ENSG00000185250	PPIL6
YML078W	CPR3	ENSG00000171960	PPIH
YML078W	CPR3	ENSG00000240344	PPIL3
YML078W	CPR3	ENSG00000114857	NKTR
YOL018C	TLG2	ENSG00000117758	STX12
YOL002C	IZH2	ENSG00000137819	PAQR5
YOL002C	IZH2	ENSG00000136297	MMD2
YOL002C	IZH2	ENSG00000182749	PAQR7
YOL002C	IZH2	ENSG00000160781	PAQR6
YJL165C	HAL5	ENSG00000132356	PRKAA1
YJL165C	HAL5	ENSG00000160584	SIK3
YJL165C	HAL5	ENSG00000212122	TSSK1B
YJL165C	HAL5	ENSG00000162526	TSSK3
YJL165C	HAL5	ENSG00000074590	NUAK1
YJL165C	HAL5	ENSG00000163788	SNRK
YJL165C	HAL5	ENSG00000170145	SIK2
YJL165C	HAL5	ENSG00000162409	PRKAA2
YMR011W	HXT2	ENSG00000181856	SLC2A4
YMR011W	HXT2	ENSG00000173262	SLC2A14
YMR011W	HXT2	ENSG00000197241	SLC2A7
YNL270C	ALP1	ENSG00000092068	SLC7A8
YNL270C	ALP1	ENSG00000155465	SLC7A7
YNL270C	ALP1	ENSG00000003989	SLC7A2
YNL270C	ALP1	ENSG00000021488	SLC7A9
YNL270C	ALP1	ENSG00000130876	SLC7A10
YLR258W	GSY2	ENSG00000104812	GYS1
YBR227C	MCX1	ENSG00000166855	CLPX
YPL254W	HFI1	ENSG00000152382	TADA1
YGL173C	XRN1	ENSG00000114127	XRN1
YPR020W	ATP20	ENSG00000167283	ATP5MG
YMR274C	RCE1	ENSG00000173653	RCE1
YKL207W		ENSG00000125037	EMC3
YPL036W	PMA2	ENSG00000018625	ATP1A2
YPL036W	PMA2	ENSG00000017260	ATP2C1
YPL036W	PMA2	ENSG00000132681	ATP1A4
YPL036W	PMA2	ENSG00000067842	ATP2B3
YPL036W	PMA2	ENSG00000163399	ATP1A1
YPL036W	PMA2	ENSG00000159363	ATP13A2
YPL036W	PMA2	ENSG00000105409	ATP1A3
YPL036W	PMA2	ENSG00000174437	ATP2A2
YPL036W	PMA2	ENSG00000187527	ATP13A5
YPL036W	PMA2	ENSG00000133657	ATP13A3
YPL036W	PMA2	ENSG00000105675	ATP4A
YPL036W	PMA2	ENSG00000070961	ATP2B1
YPL036W	PMA2	ENSG00000157087	ATP2B2
YGR254W	ENO1	ENSG00000111674	ENO2
YGR254W	ENO1	ENSG00000108515	ENO3
YDR175C	RSM24	ENSG00000061794	MRPS35
YGR010W	NMA2	ENSG00000157064	NMNAT2
YGR010W	NMA2	ENSG00000163864	NMNAT3
YDR214W	AHA1	ENSG00000100591	AHSA1
YCR003W	MRPL32	ENSG00000106591	MRPL32
YFR040W	SAP155	ENSG00000110075	PPP6R3
YDR292C	SRP101	ENSG00000182934	SRPRA
YJL074C	SMC3	ENSG00000108055	SMC3
YJL143W	TIM17	ENSG00000134375	TIMM17A
YPL010W	RET3	ENSG00000111481	COPZ1
YIL159W	BNR1	ENSG00000155816	FMN2
YNR070W	PDR18	ENSG00000118777	ABCG2
YNR070W	PDR18	ENSG00000172350	ABCG4
YNR070W	PDR18	ENSG00000138075	ABCG5
YNL185C	MRPL19	ENSG00000174547	MRPL11
YNL287W	SEC21	ENSG00000158623	COPG2
YNL287W	SEC21	ENSG00000181789	COPG1
YHR079C	IRE1	ENSG00000134398	ERN2
YPL169C	MEX67	ENSG00000269437	NXF2B
YPL169C	MEX67	ENSG00000162231	NXF1
YPR105C	COG4	ENSG00000103051	COG4
YHR013C	ARD1	ENSG00000102030	NAA10
YEL041W	YEF1	ENSG00000008130	NADK
YDL077C	VAM6	ENSG00000166887	VPS39
YNL241C	ZWF1	ENSG00000049239	H6PD
YDL149W	ATG9	ENSG00000198925	ATG9A
YDL149W	ATG9	ENSG00000181652	ATG9B
YHR090C	YNG2	ENSG00000071243	ING3
YNR051C	BRE5	ENSG00000145907	G3BP1
YNR051C	BRE5	ENSG00000138757	G3BP2
YGR296W	YRF1-3	ENSG00000108771	DHX58
YGR296W	YRF1-3	ENSG00000115267	IFIH1
YBR074W		ENSG00000099219	ERMP1
YMR027W		ENSG00000146476	ARMT1
YGL054C	ERV14	ENSG00000143771	CNIH4
YHL030W	ECM29	ENSG00000136813	ECPAS
YLR089C	ALT1	ENSG00000205126	ACCSL
YLR089C	ALT1	ENSG00000110455	ACCS
YGR220C	MRPL9	ENSG00000114686	MRPL3
YAL022C	FUN26	ENSG00000174669	SLC29A2
YAL022C	FUN26	ENSG00000198246	SLC29A3
YAL022C	FUN26	ENSG00000164638	SLC29A4
YBL027W	RPL19B	ENSG00000108298	RPL19
YGR244C	LSC2	ENSG00000172340	SUCLG2
YHR026W	VMA16	ENSG00000117410	ATP6V0B
YGL236C	MTO1	ENSG00000135297	MTO1
YDR386W	MUS81	ENSG00000172732	MUS81
YDR040C	ENA1	ENSG00000132681	ATP1A4
YDR040C	ENA1	ENSG00000105409	ATP1A3
YDR040C	ENA1	ENSG00000174437	ATP2A2
YDR040C	ENA1	ENSG00000187527	ATP13A5
YDR040C	ENA1	ENSG00000157087	ATP2B2
YJL026W	RNR2	ENSG00000048392	RRM2B
YJL026W	RNR2	ENSG00000171848	RRM2
YOL077C	BRX1	ENSG00000113460	BRIX1
YJL138C	TIF2	ENSG00000141543	EIF4A3
YOR280C	FSH3	ENSG00000262664	OVCA2
YOL092W	YPQ1	ENSG00000145014	TMEM44
YJR042W	NUP85	ENSG00000125450	NUP85
YPL097W	MSY1	ENSG00000139131	YARS2
YJL013C	MAD3	ENSG00000169679	BUB1
YPL140C	MKK2	ENSG00000198909	MAP3K3
YPL140C	MKK2	ENSG00000169032	MAP2K1
YPL140C	MKK2	ENSG00000137601	NEK1
YPL140C	MKK2	ENSG00000126934	MAP2K2
YPL140C	MKK2	ENSG00000169967	MAP3K2
YMR285C	NGL2	ENSG00000174606	ANGEL2
YMR285C	NGL2	ENSG00000138767	CNOT6L
YMR285C	NGL2	ENSG00000174840	PDE12
YLR382C	NAM2	ENSG00000011376	LARS2
YER174C	GRX4	ENSG00000108010	GLRX3
YJL079C	PRY1	ENSG00000124812	CRISP1
YJL079C	PRY1	ENSG00000173401	GLIPR1L1
YJL079C	PRY1	ENSG00000180481	GLIPR1L2
YPR048W	TAH18	ENSG00000188566	NDOR1
YGR132C	PHB1	ENSG00000167085	PHB1
YLR403W	SFP1	ENSG00000153814	JAZF1
YPR192W	AQY1	ENSG00000086159	AQP6
YPR192W	AQY1	ENSG00000167580	AQP2
YMR279C		ENSG00000148110	MFSD14B
YMR279C		ENSG00000109736	MFSD10
YMR279C		ENSG00000182544	MFSD5
YMR279C		ENSG00000118855	MFSD1
YMR279C		ENSG00000164073	MFSD8
YMR279C		ENSG00000156875	MFSD14A
YNL121C	TOM70	ENSG00000168439	STIP1
YNL121C	TOM70	ENSG00000104969	SGTA
YNL121C	TOM70	ENSG00000113312	TTC1
YNL121C	TOM70	ENSG00000149292	TTC12
YNL121C	TOM70	ENSG00000115282	TTC31
YNL121C	TOM70	ENSG00000141161	UNC45B
YNL121C	TOM70	ENSG00000140553	UNC45A
YNL121C	TOM70	ENSG00000103266	STUB1
YJL078C	PRY3	ENSG00000124812	CRISP1
YJL078C	PRY3	ENSG00000173401	GLIPR1L1
YJL078C	PRY3	ENSG00000180481	GLIPR1L2
YMR120C	ADE17	ENSG00000138363	ATIC
YKL094W	YJU3	ENSG00000074416	MGLL
YOL156W	HXT11	ENSG00000181856	SLC2A4
YOL156W	HXT11	ENSG00000173262	SLC2A14
YOL156W	HXT11	ENSG00000197241	SLC2A7
YNL003C	PET8	ENSG00000144741	SLC25A26
YFL045C	SEC53	ENSG00000140650	PMM2
YMR018W	PEX9	ENSG00000139197	PEX5
YMR018W	PEX9	ENSG00000114757	PEX5L
YDR147W	EKI1	ENSG00000143845	ETNK2
YDR147W	EKI1	ENSG00000139163	ETNK1
YDR147W	EKI1	ENSG00000110721	CHKA
YDL055C	PSA1	ENSG00000173540	GMPPB
YML110C	COQ5	ENSG00000110871	COQ5
YKL008C	LAC1	ENSG00000154227	CERS3
YKL008C	LAC1	ENSG00000223802	CERS1
YKL008C	LAC1	ENSG00000172292	CERS6
YKL008C	LAC1	ENSG00000143418	CERS2
YBL002W	HTB2	ENSG00000285480	H2BK1
YJL219W	HXT9	ENSG00000181856	SLC2A4
YJL219W	HXT9	ENSG00000173262	SLC2A14
YJL219W	HXT9	ENSG00000197241	SLC2A7
YLR251W	SYM1	ENSG00000115204	MPV17
YHL014C	YLF2	ENSG00000138430	OLA1
YGL167C	PMR1	ENSG00000018625	ATP1A2
YGL167C	PMR1	ENSG00000017260	ATP2C1
YGL167C	PMR1	ENSG00000132681	ATP1A4
YGL167C	PMR1	ENSG00000067842	ATP2B3
YGL167C	PMR1	ENSG00000159363	ATP13A2
YGL167C	PMR1	ENSG00000174437	ATP2A2
YGL167C	PMR1	ENSG00000187527	ATP13A5
YGL167C	PMR1	ENSG00000133657	ATP13A3
YGL167C	PMR1	ENSG00000105675	ATP4A
YGL167C	PMR1	ENSG00000070961	ATP2B1
YGL167C	PMR1	ENSG00000157087	ATP2B2
YNR006W	VPS27	ENSG00000125447	GGA3
YHR024C	MAS2	ENSG00000165688	PMPCA
YDL030W	PRP9	ENSG00000143751	SDE2
YLR462W		ENSG00000108771	DHX58
YLR462W		ENSG00000115267	IFIH1
YPR056W	TFB4	ENSG00000111358	GTF2H3
YDL104C	QRI7	ENSG00000128694	OSGEPL1
YPL113C		ENSG00000092621	PHGDH
YPL113C		ENSG00000175029	CTBP2
YPL113C		ENSG00000159692	CTBP1
YLR439W	MRPL4	ENSG00000136522	MRPL47
YOR090C	PTC5	ENSG00000164088	PPM1M
YOR090C	PTC5	ENSG00000213889	PPM1N
YOR090C	PTC5	ENSG00000175175	PPM1E
YBR189W	RPS9B	ENSG00000170889	RPS9
YJR106W	ECM27	ENSG00000089060	SLC8B1
YKL152C	GPM1	ENSG00000172331	BPGM
YKL152C	GPM1	ENSG00000164708	PGAM2
YCR100C		ENSG00000108018	SORCS1
YCR100C		ENSG00000184985	SORCS2
YHR069C	RRP4	ENSG00000130713	EXOSC2
YDR372C	VPS74	ENSG00000143457	GOLPH3L
YMR080C	NAM7	ENSG00000005007	UPF1
YCR034W		ENSG00000170522	ELOVL6
YMR224C	MRE11	ENSG00000020922	MRE11
YGR178C	PBP1	ENSG00000204842	ATXN2
YGR178C	PBP1	ENSG00000168488	ATXN2L
YNL168C	FMP41	ENSG00000180185	FAHD1
YNL233W	BNI4	ENSG00000112137	PHACTR1
YNL233W	BNI4	ENSG00000112419	PHACTR2
YBL068W-A		ENSG00000106853	PTGR1
YBL068W-A		ENSG00000140263	SORD
YBL068W-A		ENSG00000140043	PTGR2
YBL068W-A		ENSG00000196344	ADH7
YBL068W-A		ENSG00000197894	ADH5
YBL068W-A		ENSG00000198099	ADH4
YBL068W-A		ENSG00000108828	VAT1
YNL313C	EMW1	ENSG00000018699	TTC27
YMR240C	CUS1	ENSG00000087365	SF3B2
YIL112W	HOS4	ENSG00000182177	ASB18
YHR219W		ENSG00000108771	DHX58
YHR219W		ENSG00000115267	IFIH1
YHR202W		ENSG00000135318	NT5E
YLR022C	SDO1	ENSG00000126524	SBDS
YKL145W	RPT1	ENSG00000161057	PSMC2
YPR004C	AIM45	ENSG00000140374	ETFA
YGL099W	LSG1	ENSG00000041802	LSG1
YLR065C	ENV10	ENSG00000168701	TMEM208
YHR218W		ENSG00000108771	DHX58
YHR218W		ENSG00000115267	IFIH1
YLR350W	ORM2	ENSG00000123353	ORMDL2
YLR350W	ORM2	ENSG00000128699	ORMDL1
YGR241C	YAP1802	ENSG00000065609	SNAP91
YOR245C	DGA1	ENSG00000124003	MOGAT1
YOR245C	DGA1	ENSG00000062282	DGAT2
YNR001C	CIT1	ENSG00000062485	CS
YLR447C	VMA6	ENSG00000159720	ATP6V0D1
YPL048W	CAM1	ENSG00000169504	CLIC4
YJL030W	MAD2	ENSG00000116670	MAD2L2
YLR460C		ENSG00000115129	TP53I3
YDL103C	QRI1	ENSG00000117143	UAP1
YNR047W	FPK1	ENSG00000117676	RPS6KA1
YPR190C	RPC82	ENSG00000186141	POLR3C
YIL143C	SSL2	ENSG00000163161	ERCC3
YLL043W	FPS1	ENSG00000259916	AQP7B
YLL043W	FPS1	ENSG00000143595	AQP10
YOR274W	MOD5	ENSG00000043514	TRIT1
YGL208W	SIP2	ENSG00000131791	PRKAB2
YML002W		ENSG00000162614	NEXN
YDL245C	HXT15	ENSG00000117394	SLC2A1
YBL069W	AST1	ENSG00000115129	TP53I3
YOL165C	AAD15	ENSG00000211454	AKR7L
YOL165C	AAD15	ENSG00000162482	AKR7A3
YOL165C	AAD15	ENSG00000053371	AKR7A2
YOL165C	AAD15	ENSG00000069424	KCNAB2
YCR099C		ENSG00000134243	SORT1
YAL060W	BDH1	ENSG00000115129	TP53I3
YCL039W	GID7	ENSG00000162923	WDR26
YDL134C	PPH21	ENSG00000213639	PPP1CB
YLL053C		ENSG00000143595	AQP10
YNL238W	KEX2	ENSG00000169174	PCSK9
YMR153W	NUP53	ENSG00000163002	NUP35
YER155C	BEM2	ENSG00000097096	SYDE2
YER155C	BEM2	ENSG00000128656	CHN1
YDL188C	PPH22	ENSG00000213639	PPP1CB
YKL168C	KKQ8	ENSG00000163545	NUAK2
YOR120W	GCY1	ENSG00000211454	AKR7L
YOR120W	GCY1	ENSG00000162482	AKR7A3
YOR120W	GCY1	ENSG00000053371	AKR7A2
YOR120W	GCY1	ENSG00000069424	KCNAB2
YNR065C		ENSG00000134243	SORT1
YCR105W	ADH7	ENSG00000115129	TP53I3
YBR198C	TAF5	ENSG00000135801	TAF5L
