SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
10685,15,653760,-0.0412669779285073,0.074711762563073,0.581058718250406
10686,15,653769,-0.0455980452972913,0.0750511372095427,0.543870181113823
10687,15,653775,-0.0326604537549846,0.0754802423305137,0.665495494398681
10688,15,656377,-0.0312526103593544,0.0755435497514398,0.679342688981964
10689,15,657044,-0.039996699188996,0.0762312468905084,0.600137833257694
10690,15,657104,-0.0282112705273381,0.0763153746703724,0.711852337906161
10691,15,657980,-0.0406973996957989,0.0762301962837598,0.59376400790364
10695,15,660805,-0.0370571204281394,0.0786745919248636,0.637919078313417
10696,15,663916,-0.114702700125175,0.105387763448107,0.277166693766506
10697,15,664038,-0.087530098742377,0.110884905666826,0.430421021290536
10698,15,664146,-0.110463722519913,0.116469186088816,0.343555702232669
10699,15,664726,-0.123405115869602,0.122076843796486,0.312765961630429
10700,15,667693,-0.132684327502389,0.12744295001066,0.298529027639807
10701,15,668514,0.0509676491670792,0.095017372746712,0.592017594492445
10703,15,671034,0.0656817624278254,0.0948235055225684,0.48896968088142
10704,15,673487,0.0354010334578714,0.0942248921103275,0.707359758139211
10705,15,674856,0.0354010334578714,0.0942248921103275,0.707359758139211
10707,15,676857,0.0400427720547789,0.0917658139669018,0.662843566782341
10708,15,677981,-0.00776271606128809,0.0711652575841899,0.91320090867162
10709,15,677995,-0.0394969069498403,0.0671929462858374,0.55703345780466
10710,15,678027,-0.0261995258617147,0.0671388530156568,0.696602601431656
10711,15,678058,-0.0382510207971718,0.0677239182928259,0.572563004488991
10714,15,678248,-0.0860502689024898,0.0614921292132954,0.162580030481612
10722,15,678832,-0.0874967023119675,0.0618553720516016,0.158085772719219
10723,15,678916,-0.0798188398969419,0.0612647247172265,0.193474706951316
10726,15,678995,-0.0860714175502599,0.061613303927145,0.163302679085182
10727,15,679406,-0.0908953988054572,0.0612423196301447,0.138650178577648
10728,15,679485,-0.0871785753844423,0.0613316840570119,0.156075192514065
10729,15,680430,-0.053611234019261,0.0610059854810569,0.380114850787391
10732,15,682676,-0.0699224707100671,0.0609280411583947,0.251901069022962
10733,15,685516,-0.0857619760615824,0.0615958639333655,0.164697927362562
10734,15,690141,-0.0607760775115895,0.0609266856729027,0.319191558253942
10735,15,691906,-0.0673442740168044,0.0610386190258763,0.27064587324135
10737,15,692272,-0.0643038645263257,0.0609455711592482,0.292099744243827
10738,15,695613,-0.0545904874421552,0.0607996812977351,0.369864406732561
10739,15,696549,-0.0581034380255877,0.0609632079354269,0.341196514983277
10740,15,697431,-0.0486944614162026,0.0607100934678484,0.42304526351793
10741,15,697632,-0.0625204521201883,0.0608461100932001,0.304880333659293
10742,15,697884,-0.0695404700936117,0.0619781543639507,0.262618328938347
10743,15,697906,-0.0272531470402381,0.060707886072006,0.653762898737349
10744,15,698025,-0.0169851120509601,0.0607644112984827,0.780006419821258
10745,15,698268,-0.0326154404125322,0.0608043910365223,0.592020391460807
10747,15,698953,-0.0276246324626473,0.0607408953043402,0.649536558362348
10748,15,701044,-0.0394124509828795,0.0607224651677193,0.51672241792886
10749,15,701551,-0.0420750837748945,0.0610690961988472,0.491291552645459
10750,15,701614,-0.0334090669148129,0.060996763967485,0.584231233262254
10751,15,701762,-0.0279363970753429,0.0617926844107522,0.651475501808916
10752,15,701781,-0.0415418961015901,0.0607615932620047,0.494621520781438
10753,15,701849,-0.0397650705965252,0.0612481770803409,0.516602247486014
10754,15,701869,-0.0160070094811766,0.0615936228251707,0.795107110745231
10755,15,702245,-0.02497497999756,0.0611468913178064,0.68319659738949
10756,15,702344,-0.0092697407334064,0.0608098821832928,0.878928527682624
10757,15,702475,-0.00648463066837134,0.0606403087334248,0.914900518722427
10758,15,702493,-0.0249455708438628,0.0608897545021905,0.682286109535985
10759,15,702546,-0.0430524079971445,0.0606017918810815,0.477916035411776
10760,15,702764,-0.0490398064069343,0.0606767457596941,0.419511617171111
10761,15,703056,-0.0470758838259429,0.060593315650881,0.437728945774917
10768,15,710273,0.0045984171551251,0.0608786848760484,0.939832549157282
10772,15,716842,0.0222440683726469,0.0609187727409803,0.715223279596034
10773,15,717962,0.00837702145446608,0.0608083296911508,0.890507786131671
10774,15,719963,-0.00689378469789752,0.0606382775636809,0.909550536809845
10775,15,720332,0.00533545736274134,0.0608208203526565,0.930145633308457
10776,15,720492,0.00764647751274712,0.0606380219174663,0.899724257954941
10777,15,729585,0.00840733848123899,0.0606434471248213,0.889817191762227
10778,15,729632,-0.00782265654048009,0.0611540636212039,0.898287340494297
10779,15,729765,0.0170085482644116,0.0608032255227968,0.77984771407376
10780,15,729766,0.02341975161164,0.0617708029247858,0.704812225801956
10781,15,731742,0.00986517531807235,0.060861510930768,0.871326000145074
10782,15,735908,-0.00196875629982667,0.0608964268027592,0.97422748654139
10783,15,736963,0.024077918484384,0.0608859228798341,0.692742660795259
10784,15,736990,0.0352155854676947,0.0606962795944653,0.562154308039591
10785,15,737166,0.00543079746875608,0.061083179833513,0.929205261096937
10789,15,747552,0.0340062953939221,0.0610570422566036,0.5779080935929
10790,15,748030,0.0304172235568216,0.0609624312958882,0.618125179134356
10791,15,751144,0.0163549136966521,0.060726620920982,0.787840539368948
10792,15,751335,-0.0117388673559367,0.060736339113678,0.846854099293138
10793,15,751442,-0.0153732770703163,0.0613250041615922,0.802203273019225
10794,15,751857,-0.0218006527189629,0.0610582545805738,0.721270138313713
10796,15,757677,-0.0195288432713148,0.0608876456519966,0.748600460036588
10797,15,757952,-0.029598208761078,0.0614069679965063,0.630104070268083
10799,15,758119,-0.0345062970121069,0.0607203925046123,0.570204911425098
10800,15,758539,-0.0358623207666848,0.0609826327430372,0.556858435207775
10801,15,759034,-0.0539007081594643,0.0612736793368233,0.379635747014437
10802,15,759061,-0.0525588774883392,0.0610285390868114,0.389702577705187
10803,15,759214,-0.0350339032003653,0.0607425218670411,0.564468681581062
10804,15,759381,-0.0255931678709662,0.0607702429876684,0.673904500187956
10806,15,760114,-0.035021418625932,0.0608337819587843,0.565191334685141
10807,15,761032,-0.0327237597804832,0.0610342294841163,0.59218965320395
10808,15,761321,-0.0220378755944464,0.0611022945200929,0.718560524872132
10809,15,762315,-0.0153643119035561,0.0609315475745195,0.801066518684756
10810,15,762399,0.00176858496902704,0.0618963415220077,0.977221025011647
10811,15,762569,-0.0196780329886117,0.0609512263740185,0.747000865063045
10812,15,762597,-0.0389148676931885,0.0611306539250479,0.524807657475575
10813,15,762665,0.0238529703504141,0.061249979244098,0.697188195689227
10814,15,763531,0.00928802167375553,0.0611842541821034,0.879428155614862
10815,15,763849,0.00235060633060902,0.0613909717628722,0.969478809142508
10816,15,763978,0.0171658135014559,0.0611267029607577,0.779010311918186
10817,15,764381,0.0254553063674542,0.0611629394770287,0.677525061022694
10818,15,764453,0.022159522962924,0.0611387379202425,0.717235277247682
10820,15,765710,0.0541074334192587,0.0609444938542723,0.375244808920095
10821,15,765854,0.057745218634501,0.0611090102892487,0.345328571423833
10822,15,766151,0.060886000271746,0.0609730186925984,0.318685669881804
10823,15,766225,0.0713717597987126,0.0611152838106492,0.243666822876602
10824,15,766858,0.0562433390226337,0.0611865162250728,0.358612723875141
10825,15,767623,0.0520643334295007,0.0610258439372593,0.394153418584804
10826,15,767955,0.0450132779694564,0.0608899194547507,0.46024245422896
10827,15,768052,0.0492377892483042,0.0613529358761484,0.422784362095943
10831,15,774372,0.0320846833998145,0.0615763383486111,0.602654886168438
10832,15,774673,0.0386519981244374,0.0616076142630902,0.530809252293094
10834,15,776034,-0.0699541069895401,0.0609225904254628,0.251644635477577
10835,15,776532,-0.00426479787220722,0.0609038054226713,0.944213296984173
10836,15,777196,0.0125775296119862,0.0608957289407126,0.836486588447471
10837,15,777500,-0.0373583213211348,0.0606182075704314,0.538101151600225
10838,15,777559,-0.0267809804851486,0.0606283442601261,0.658959578779218
10839,15,778023,0.100658433549555,0.0604884171034257,0.0969809615533658
10841,15,779669,0.102907754122809,0.0603915169452321,0.0892592097866519
10842,15,779900,0.101584678405334,0.0606386066259295,0.0947712127213562
10843,15,780008,0.110848528366414,0.0606332953590346,0.0683664709840411
10844,15,781811,0.0977453161741002,0.0610694330703123,0.110368851100922
10845,15,785050,0.112363768127069,0.0606797597768842,0.0648965264067002
10848,15,785674,0.101285112345243,0.0608206323793785,0.0967384306155439
10849,15,789434,0.10063365465614,0.0606798654113122,0.0981178124625081
10850,15,789595,0.0869714605210455,0.0607667724960873,0.153247914554602
10851,15,789672,0.123549444546907,0.0613395160102248,0.0447477350246109
10853,15,791260,0.0997856181934154,0.0607619341740091,0.101430974926044
10854,15,796798,0.125788889078427,0.0605351230095653,0.0384363228808175
10855,15,797115,0.132326275831419,0.061802249177667,0.0329484074316281
10856,15,797158,0.108945687201285,0.0605347958034787,0.0727586265567976
10857,15,797268,0.0946943626661083,0.060483115355551,0.118330532993777
10858,15,797335,0.114085193487189,0.0607095869347599,0.0610414397470766
10859,15,798213,0.112793516567286,0.0610656303019923,0.0655712398400301
10860,15,798788,0.116150328174986,0.0606012952284927,0.0560919631825793
10861,15,798886,0.108920751855349,0.0604478551538423,0.0724148087407971
10862,15,800526,0.0836587702081618,0.0605694116771631,0.168089645852227
10863,15,802678,0.0828783554812699,0.0604901838031899,0.171522547752983
10864,15,803281,0.0858429308856705,0.0607277742580181,0.15836956621998
10865,15,806960,0.114506368609759,0.0606247055102371,0.0597416854197978
10866,15,807285,0.118978137596583,0.0605741168477823,0.0502941310863985
10867,15,808281,0.12939773046578,0.0607266919622456,0.0337945390780422
10868,15,808893,0.126193228578198,0.0608977847315767,0.0389710956835717
10869,15,810364,0.076757112050876,0.0611415230257385,0.210163712019495
10870,15,810448,0.0711031139691062,0.0608126352441819,0.243105470669886
10871,15,811848,0.064731711888762,0.0607411409201395,0.287288545174471
10872,15,815715,0.0660963357757603,0.0607273536409253,0.277156120256153
10873,15,816215,0.0741700524940889,0.0607829183158978,0.223186553781977
10874,15,816620,0.0776172889206555,0.0608535414876474,0.202979208062899
10875,15,816745,0.0783816159064249,0.0606047434097806,0.196744458026549
10876,15,818536,0.0520280869943566,0.0607584109232119,0.392406757190219
10877,15,819084,0.0700014378748434,0.0613225007489703,0.254423452516794
10878,15,822096,0.0614513593756836,0.0619441430845403,0.32185523214046
10879,15,822156,0.0434886614261686,0.0611664355457474,0.477560576954274
10880,15,822171,0.0811754693315037,0.0611558950302587,0.185249704251149
10883,15,822605,0.0783769635103996,0.0613967036231671,0.202594566537625
10884,15,822681,0.0885080252871057,0.0608303637598512,0.1465586118329
10886,15,823485,0.0917332660181122,0.0606903222260443,0.131556428972767
10887,15,823924,0.0885231047670814,0.061238274455364,0.149190103571126
10888,15,824287,0.0853554547995891,0.0613494060115396,0.165010547921891
10889,15,824858,0.0928914394439548,0.0608016376095584,0.127463040526851
10891,15,825246,0.0787241003682383,0.0606957596221438,0.195468644467389
10892,15,826538,0.0760599021991443,0.0610815947413649,0.213877576873252
10893,15,829621,0.0956103849364882,0.0611976670503778,0.119108469337293
10894,15,830933,0.0928787323929594,0.0607318296031022,0.127079362711603
10896,15,833802,0.0485870559604814,0.0615841827162949,0.430668741626615
10897,15,834594,0.0747903415168814,0.0613248364263528,0.223439611632651
10898,15,841040,0.0684568352846292,0.0607310143347517,0.260417739081808
10899,15,841052,0.0584346478411081,0.0609229864133258,0.338136643161316
10900,15,843952,0.0757819267229821,0.0609388559435253,0.214481920082934
10901,15,846356,0.0601688571564926,0.0615162128001636,0.328695907026924
10902,15,846553,0.0649209318084772,0.061573080601228,0.292433764456951
10903,15,846837,0.0421771159190957,0.062037248487482,0.497033890319175
10905,15,848974,0.00667797557418592,0.0619470704636781,0.914214545464893
10906,15,849160,0.00300403253515691,0.0621517957920664,0.961477550941649
10907,15,849407,0.0581074803672047,0.0609578522535429,0.341120607721307
10908,15,849538,0.0801942573289276,0.0611359159634755,0.190461258694274
10909,15,850586,0.0726163722694122,0.0612292842260176,0.236430011456094
10910,15,852168,0.052716368631583,0.0612160469209464,0.389738456791464
10911,15,854152,0.0568210905684566,0.0610752818812998,0.352828210181643
10912,15,859618,0.0566396429280462,0.0611178148400682,0.354700489137165
10916,15,861655,0.0332420878197104,0.0612341455406866,0.587562948515509
10917,15,863324,0.0593670127918545,0.0608550570257074,0.329956681754908
10918,15,863468,0.0112877745224805,0.060876212337611,0.853004734601813
10919,15,864150,0.00396370495839959,0.061158533726454,0.948361700153265
10920,15,864445,-0.00417041747603009,0.0612151971015676,0.945722982855744
10921,15,866884,0.00091535562442624,0.0610023033203549,0.988036458359408
10922,15,866920,0.00786354806370405,0.0608200432477368,0.897200198064002
10923,15,867290,0.00529626919435205,0.0610880772926589,0.930960006455826
10925,15,870871,-0.0508387825433765,0.0613492367873003,0.407846404271572
10926,15,873261,-0.046332880581131,0.0606980865046071,0.445774392153221
10927,15,873940,-0.0510644870045298,0.0605841645803471,0.399872695868345
10929,15,876222,-0.0578126151846364,0.0616081850569519,0.348684713250516
10932,15,880049,-0.0471212659257491,0.0607639863467984,0.438575177124423
10933,15,880507,-0.0444850424021013,0.0607696154153622,0.464637371186731
10934,15,885299,-0.0423783833905194,0.0607738804716774,0.486066269573878
10935,15,887134,-0.0369208307559086,0.062057468351848,0.552260864104817
10936,15,887279,-0.0376896032096677,0.0621411589093199,0.544562053223896
10937,15,888108,-0.038689939588974,0.0609762815368438,0.526160328794771
10938,15,888555,-0.0319368415119266,0.0608150230567892,0.599810510522833
10942,15,892522,-0.0751161231351006,0.0615673290011695,0.223254817196438
10944,15,897914,-0.0751161231351006,0.0615673290011695,0.223254817196438
10945,15,898824,-0.0348284558980365,0.0613942474332029,0.570876494042516
10946,15,900083,-0.0722752134417988,0.0610123800963675,0.236972925799883
10947,15,901583,-0.054168069372491,0.0608687941154242,0.374117460712662
10948,15,903422,-0.0949326573476217,0.0608267581742691,0.119489286195554
10950,15,906404,-0.0941282632189341,0.0610117193894562,0.123777720059019
10951,15,906473,-0.076913696334314,0.0616123331460229,0.212730596737888
10952,15,906721,-0.09355541844659,0.0609069340333705,0.125424645486184
10953,15,906722,-0.09355541844659,0.0609069340333705,0.125424645486184
10954,15,907032,-0.0893245931558232,0.0610321747381527,0.144202536989726
10955,15,907053,-0.10037796264409,0.0623878310375208,0.108524484149227
10956,15,907245,-0.0801742913914216,0.0617339314299825,0.194892208236385
10957,15,907643,-0.0761165620106994,0.06154627811364,0.217006887643395
10958,15,908870,-0.0893182205065979,0.0618132910686477,0.149353992238251
10962,15,911795,-0.0801382433705218,0.0616430337882548,0.194436399023273
10963,15,912636,-0.0921389745169987,0.0621202160082497,0.138903825270291
10964,15,912729,-0.0414780627450583,0.0615814137449732,0.501039224737629
10965,15,917889,-0.0280801990340613,0.0622105245810495,0.651997356687708
10966,15,919436,-0.0306772838913578,0.0620119960770175,0.621120220839665
