SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
9401,14,196310,-0.0635850222705586,0.157088008517155,0.685889364297609
9402,14,196374,-0.0649068061522381,0.160375905206951,0.685930895447134
9403,14,198392,-0.135623401116185,0.155118991496907,0.382539276156844
9404,14,199813,-0.135706596370279,0.155445544272024,0.383247297911229
9405,14,204167,0.0333597938582535,0.156896911808488,0.831744245758206
9406,14,204725,0.0115067967484199,0.157068805530913,0.941641038399308
9407,14,205279,0.0361132221013598,0.156619531984394,0.817775222856846
9408,14,206830,0.0166803350580532,0.158316460558899,0.916149432400416
9409,14,208181,0.0815819107462067,0.156579918374418,0.602676666307221
9410,14,208554,0.069872070614957,0.157208619779776,0.656986415531618
9411,14,210226,0.0880343468123828,0.155609250089694,0.57193010043587
9412,14,211354,0.0399118989592393,0.155633245621943,0.797753999566402
9413,14,211768,0.0323650721493599,0.156254077824639,0.836026940341898
9414,14,212579,0.0726080810946943,0.156935153208307,0.643891042642526
9415,14,213154,0.0869599098075132,0.156838679502565,0.579618943813681
9416,14,213619,0.0710032475505231,0.156217868674783,0.649738099503975
9417,14,213828,0.0718883357450638,0.157023389096895,0.647363950983094
9418,14,213849,0.0634777000409552,0.156137355834288,0.684584621431363
9419,14,214248,0.101547878242353,0.157442618816169,0.519356883910703
9420,14,214258,0.0897340316453125,0.157008768639407,0.568009278601162
9421,14,214305,0.0894822739921123,0.156638079844242,0.568181723644103
9425,14,216362,-0.101130427157203,0.156697310630191,0.519095602094714
9426,14,216406,-0.12016261322273,0.156211289289666,0.44227039582614
9427,14,220803,-0.286493430410658,0.155162068179436,0.0656690334176731
9428,14,223967,-0.279646294143298,0.156275530445387,0.0744004974280521
9429,14,225776,-0.285141236232121,0.156622015669461,0.0695189150937564
9430,14,228904,-0.34071061940828,0.156752373282677,0.0304024390509696
9431,14,233872,-0.386374744908109,0.153640976884727,0.0123541226716171
9432,14,236810,-0.386728985048484,0.154518605966301,0.0127728827431164
9434,14,239611,-0.360608393537496,0.15404687919175,0.0197933428492345
9435,14,240005,-0.360241595642096,0.154019762518276,0.0198963378829527
9436,14,241034,-0.422794136083876,0.15344289184108,0.00616634606826665
9437,14,241114,-0.421815789520246,0.154372244571697,0.00660255731719354
9438,14,241965,-0.468023877293248,0.153308062355469,0.00243887860849827
9439,14,244751,-0.493808253565958,0.152959670607117,0.00136175547269462
9440,14,247602,-0.411618223583821,0.153870988481173,0.00781882699611821
9441,14,250138,-0.525566415431116,0.153792663473686,0.000706079173245317
9443,14,250690,-0.489352446847029,0.153219950591481,0.00153052167749332
9444,14,254840,-0.172106887980947,0.174667571228953,0.325132124482769
9445,14,256840,-0.446190229610126,0.153836566148315,0.00396014145183023
9446,14,257173,-0.477215586044621,0.15359004344702,0.00204265357615019
9448,14,264064,-0.428819998771022,0.153762653022084,0.00557639616415701
9449,14,267696,-0.446480371292429,0.153430562241192,0.0038437156216891
9450,14,269770,-0.433491731882323,0.153496493893212,0.00501030042101626
9452,14,272744,-0.375352214181226,0.153737997422618,0.0151166195560321
9453,14,274575,-0.347279260884554,0.15521299870439,0.0258813261806899
9455,14,278085,-0.406273876620633,0.154979635149443,0.00913402778776662
9457,14,283358,-0.26678644162693,0.156740450064093,0.089618803598717
9459,14,285036,-0.227397681913069,0.155083876937655,0.14345997950626
9460,14,288822,-0.280795927749667,0.154538967844242,0.0700663161030396
9461,14,294413,-0.346925448599968,0.154394980421547,0.0252573921970863
9463,14,301186,-0.297883803367758,0.158498646421954,0.0610122207578715
9464,14,301407,-0.304775340563058,0.154506190498885,0.0493238156426541
9465,14,303906,-0.37908525232115,0.154865072150323,0.0148578416513697
9466,14,303958,-0.37456781803206,0.155346001995491,0.016410928371988
9467,14,308851,-0.280107921467713,0.155221217036759,0.0719937669057881
9468,14,308862,-0.281559611198279,0.155473249850752,0.0709932288830333
9469,14,309197,-0.285809904777156,0.155637969842708,0.0671427602844539
9470,14,309784,-0.231857659705597,0.156046305994179,0.138217670346125
9471,14,312060,-0.162644982030258,0.155372292309042,0.295904305389328
9472,14,312454,-0.188700103602857,0.155170530886079,0.224766218742038
9473,14,313182,-0.165101935020131,0.155246724412381,0.288290848559481
9474,14,314163,-0.161087517767596,0.155443504432113,0.300767333569799
9475,14,314179,-0.158284521950308,0.155460302600907,0.309295990851953
9476,14,314885,-0.197950150567206,0.155445302824562,0.203700119465636
9477,14,317822,-0.251089476737981,0.155436459771527,0.107121074154759
9478,14,318991,-0.31802311245495,0.155722873573593,0.0418706545722986
9479,14,319124,-0.376467251089449,0.155970785309137,0.0162997741696716
9480,14,319557,-0.300800184981745,0.155448777355814,0.05378346162619
9481,14,319699,-0.315460217486812,0.15518368428819,0.042818837442821
9483,14,320581,-0.234275113181234,0.155765282241392,0.133468684957016
9484,14,320771,-0.264490941101769,0.155718368112616,0.0902905958611825
9485,14,320823,-0.28589967742445,0.155345853797608,0.0665476678657457
9487,14,322680,-0.289205212038657,0.156319019813351,0.0651351959756168
9488,14,327569,-0.193936785715578,0.156333622147122,0.215602735963915
9489,14,327674,-0.231338232296714,0.15730384034413,0.142277721941288
9490,14,329969,-0.220304128401108,0.156093717575306,0.159019823313398
9491,14,330041,-0.223484149575955,0.156179014586597,0.153329584574843
9492,14,331132,-0.221480309258442,0.157182138816124,0.15969535901233
9494,14,332647,-0.141482353969583,0.156277061378933,0.365907933715621
9496,14,334886,-0.0750593680603692,0.156512606689526,0.631827362003388
9497,14,335071,-0.0794323347970248,0.15640125349968,0.61185798171287
9498,14,335123,-0.0713814806210843,0.156517480851352,0.648626731778676
9499,14,337016,-0.0404364579956266,0.156733421732917,0.796561017499677
9500,14,337563,-0.0110197600442475,0.156562486328413,0.943926530598734
9502,14,339992,0.0313958695212559,0.157190394516039,0.841805600999078
9503,14,340237,0.050846589404819,0.156540193317244,0.745513564980875
9505,14,345215,-0.0904173086084645,0.156366834109206,0.563471874816774
9506,14,345245,-0.0758392432738648,0.156235125793087,0.627681446311298
9507,14,347475,-0.121390137560035,0.156307397325241,0.437908020799398
9508,14,349580,-0.0494365877836003,0.156013782277758,0.751527127534524
9509,14,350501,-0.0555942066771939,0.155610990523851,0.721107659185061
9511,14,354062,-0.0218704274827615,0.155422135768159,0.888174331545368
9512,14,354457,-0.0753354630461955,0.15556159644497,0.628487065752282
9514,14,357746,0.0475720420960303,0.157470327054967,0.76275250376928
9515,14,358382,0.0124957804169862,0.157167422349673,0.936675073194008
9516,14,360285,-0.0227146550646342,0.157164179612738,0.885165873524065
9517,14,362136,-0.0116256955871504,0.156994147844032,0.941011130461404
9518,14,362413,-0.0190140108206722,0.157620310954091,0.904051367122607
9519,14,362793,-0.0410269851906372,0.157513842273199,0.794656282213555
9520,14,362826,-0.039581841476941,0.157747837641899,0.802023156126972
9521,14,363907,0.020132780262142,0.159510979577636,0.899633088687253
9522,14,364156,0.00670809487772017,0.157463487013489,0.966043720375227
9523,14,367558,-0.0897131423404263,0.157689626962232,0.569770668551142
9524,14,371957,-0.0992679323363095,0.157970704824756,0.530151856614406
9525,14,372787,-0.045757665494717,0.157731561182391,0.771911333737926
9527,14,373690,-0.00465355892955888,0.157199081212956,0.976400429710943
9528,14,374309,-0.063002183492373,0.15837427300635,0.691013896900689
9529,14,377031,-0.0651156933669961,0.157111587984975,0.678792607007194
9530,14,377351,-0.0696465886733536,0.156951598040363,0.657498357555977
9531,14,377751,-0.0677937334489693,0.159101077206571,0.670291180341314
9534,14,381031,-0.0968587086513443,0.160500507739176,0.546577555709518
9535,14,381889,-0.0792318361618927,0.158819409483714,0.61817461742455
9536,14,382090,-0.0723632470412702,0.157193992576424,0.645553055413242
9537,14,382896,-0.0203234162620916,0.157033372067307,0.897098241498403
9538,14,386716,-0.0547171158364667,0.156721141008755,0.727194787296593
9539,14,388126,-0.0975975500229376,0.159890963962958,0.541989203688739
9542,14,397661,-0.386148593150459,0.154250050187359,0.0127518164431979
9543,14,400328,-0.380180371797574,0.15424736749768,0.0141866179938771
9544,14,400788,-0.342609572305722,0.155053058438555,0.0277723633279061
9545,14,400976,-0.382369205924843,0.155125335410434,0.0141803827834087
9546,14,401015,-0.331241824817874,0.157287308461486,0.0359129473798228
9547,14,401035,-0.378489003833803,0.155410271567437,0.0153689855710685
9548,14,402079,-0.33820613638329,0.157898491965289,0.0328836922786538
9549,14,402194,-0.321666330172138,0.15670774242155,0.0408432334633129
9550,14,406840,-0.225130319513294,0.15555280373057,0.148702636308123
9551,14,407338,-0.26547983360831,0.156035543218045,0.0897473011675877
9553,14,408355,-0.278902755235205,0.155652134928811,0.0740159648619269
9554,14,409447,-0.245365198913201,0.155253650332478,0.11490744106924
9557,14,418168,-0.255186034633642,0.155538476008764,0.101758330920326
9558,14,418803,-0.261188862708836,0.155371874745364,0.0936365049430262
9559,14,422746,-0.131128612045206,0.155898441850952,0.40085257680466
9560,14,423196,-0.0907203491099128,0.155604879602746,0.56025385982434
9561,14,423311,-0.0816308848492425,0.156249317252108,0.601691757501997
9562,14,424711,-0.0923207576406357,0.156490220224349,0.555604376078912
9564,14,425888,-0.104989990055302,0.155631282098339,0.50036689849888
9565,14,427278,0.0465768189888111,0.155627999304092,0.76490023022385
9566,14,427910,-0.101881630162161,0.155919369556864,0.513907640233736
9567,14,428693,-0.134151447654769,0.155387791804067,0.388540458636759
9568,14,430086,-0.127605997672757,0.156293371478439,0.414792426739322
9569,14,434120,-0.115362872763519,0.155241373372811,0.457903674100775
9570,14,434507,-0.0506992287565954,0.156170506748142,0.745645674336537
9571,14,436047,-0.132653454700712,0.155395127397426,0.393876397530707
9572,14,437581,-0.120459089861839,0.155507009530885,0.439081817587725
9573,14,437955,-0.133075003782272,0.155235566829256,0.391890781720961
9575,14,441787,-0.117582753196895,0.155395053511886,0.449752385437763
9576,14,442710,-0.114439781280909,0.155606235816835,0.462557057470094
9577,14,449380,0.0399127220065603,0.158129971120222,0.800875296800613
9578,14,453089,-0.0105935917734618,0.155593781457208,0.945756574500699
9579,14,454972,-0.011239178715087,0.15505381069784,0.942256464739561
9580,14,456179,-0.0154250960302435,0.156561432356181,0.921571947127178
9581,14,456295,-0.00156936453320586,0.155794509440778,0.991968497333122
9582,14,456355,0.00234089929473238,0.155996222016954,0.988035768910247
9584,14,457485,-0.0263592183849801,0.156847710123576,0.866635367604088
9586,14,458186,0.0233613992117321,0.157900863496361,0.882466867889672
9587,14,458514,0.0458412862866225,0.155575671949504,0.768429976470519
9589,14,461863,0.0343769085905474,0.155386294213964,0.825037264873381
9590,14,462234,-0.00926515690363611,0.157381556782233,0.953088435379247
9591,14,462478,0.0124371421713794,0.15515594571762,0.936156239631313
9592,14,464117,0.0292590465281371,0.156229642533385,0.851546898033767
9593,14,464233,-0.00989060703327946,0.156374989193353,0.949603794659323
9594,14,465005,0.000169821028142503,0.15525995386497,0.999127903759768
9595,14,465187,0.0556176730826325,0.155933465437247,0.721547726139839
9596,14,466103,-0.042527044815955,0.156872965578741,0.786478536590265
9598,14,469677,0.161762396329895,0.158023686872382,0.306697271033106
9600,14,472613,0.196172765109211,0.156105837335576,0.209705838307745
9601,14,478868,-0.0164045847704446,0.156377185327409,0.916511603548854
9602,14,480472,-0.0819831908486287,0.15602711402238,0.599605884545277
9603,14,481896,-0.0721192381966821,0.157028154333168,0.646318782531827
9604,14,483978,-0.0487185143379123,0.156331892111618,0.755501780651955
9605,14,485955,-0.0739296605175597,0.156038512518944,0.635941767624546
9607,14,489876,0.0257349923489347,0.157357270099715,0.870182949576927
9608,14,491097,0.035007648203399,0.156613966621811,0.823253688703254
9609,14,491381,0.0510576184993418,0.156601473117814,0.744590791560972
9610,14,493333,0.174385264458942,0.159505269966228,0.275012697796232
9611,14,497369,0.0788142976521573,0.156733605182321,0.615379711521144
9612,14,497844,0.0389035282755403,0.157136167291126,0.804604528823694
9613,14,498639,0.046440769602668,0.158525718739115,0.769729318719169
9614,14,499301,0.086768538869521,0.156495457274447,0.579623616130358
9616,14,501546,0.18983209914161,0.15585795288028,0.224044484080069
9617,14,501883,0.205456633299779,0.155975524409199,0.188613782918562
9618,14,502260,0.183305823898854,0.155608937893812,0.239593989603358
9619,14,502292,0.185199794660274,0.155602584774518,0.234763576346778
9622,14,503689,0.175558040210689,0.158465379015105,0.268674977731104
9623,14,504423,0.126763497199183,0.15631284278743,0.417934939491079
9624,14,508489,-0.0775720912206347,0.157811903038993,0.623344558662139
9625,14,508681,-0.0817030008592071,0.157861311024792,0.605088143106484
9627,14,510823,-0.114463731132052,0.157223604238181,0.46707696115005
9628,14,516139,-0.0823132987746115,0.155551579894332,0.597019812387878
9629,14,525380,-0.104548249955648,0.155421442631871,0.501593628444181
9631,14,527281,-0.132704297446102,0.155331039131165,0.393500396351035
9632,14,528514,-0.0634023856673245,0.155959767549916,0.684599283859627
9633,14,529103,-0.0912933423205205,0.154954448885651,0.556129149816294
9634,14,529589,-0.0509052200917419,0.156144178949972,0.74460678890961
9635,14,534351,-0.169039250028474,0.155491238728276,0.277720934695871
9636,14,534813,-0.156101429989386,0.157774680910388,0.323147761004999
9638,14,535369,-0.100521654971611,0.155596449902139,0.518672688969717
9639,14,536010,-0.149962734872104,0.156480642542575,0.338543778508429
9640,14,538257,-0.0360337258823573,0.155226104419387,0.8165661079052
9641,14,539456,-0.0528623822214189,0.155212452874348,0.733621777384934
9642,14,543122,-0.215593960954007,0.155213065526094,0.165702495337934
9643,14,543643,-0.169144486001292,0.154749497457161,0.275129827785081
9644,14,544381,-0.115025464860791,0.15846323211197,0.468392644965961
9645,14,546133,0.021523008316266,0.157431672638013,0.891335329113901
9646,14,547700,-0.00214566711999933,0.15546694433123,0.988996193491517
9647,14,547829,0.0296170511503528,0.155628674541997,0.849178841805342
9648,14,547960,-0.0190284161049196,0.156582880267096,0.903345971016042
9649,14,547975,-0.0113852009929596,0.157340428751506,0.942356157032989
9650,14,549199,0.00277855140375852,0.155208560086231,0.985727107618366
9651,14,550274,-0.0510919745952577,0.15517503470065,0.742159104407439
9652,14,550749,0.0292292635448828,0.155459202260073,0.85096989266745
9653,14,551869,0.0646468978312984,0.154948616242118,0.676774722273425
9654,14,553785,0.07572805860521,0.154934396149797,0.625304521770298
9657,14,558289,0.0426093121138549,0.155014026549819,0.783573915303127
9658,14,559885,0.0479401739822604,0.156355056569921,0.759320283787858
9659,14,560313,0.0387666375191361,0.155194914939529,0.802892562015181
9663,14,560773,0.00867145931814384,0.156823058756186,0.955935091839366
9670,14,568858,0.0689426389337447,0.155389307747079,0.657548055333302
9671,14,568966,0.061615456742176,0.1556242797246,0.692399957353831
9672,14,568996,0.0658341949774998,0.155169072222006,0.671624481798785
9673,14,569044,0.0639869524077854,0.155171261275849,0.680323382927573
9694,14,574170,-0.0921420456394666,0.155810096908102,0.554648331042146
