SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
11063,16,19554,-0.150827898383105,0.140248909263001,0.282916699229974
11064,16,19582,0.0355018875739237,0.139704122941558,0.799549285858937
11066,16,19639,0.12446429335992,0.13970200276766,0.37357513572237
11070,16,20152,-0.00877921048540231,0.138487274672457,0.949488943888986
11072,16,22059,0.0257465259866398,0.138926236905405,0.853080447340983
11073,16,23447,-0.254511988091765,0.162891992212564,0.11907602127681
11074,16,24494,0.0385743676670058,0.176806863619852,0.827420901114588
11075,16,24575,-0.114406317166461,0.187987982812876,0.543192186661889
11076,16,24701,0.067550523061124,0.215447917087794,0.7540592042839
11077,16,24708,0.0742584275806202,0.208917357468785,0.722469263638834
11084,16,25057,0.101350912188936,0.135627713783222,0.455396326533575
11085,16,25069,0.00196322885375366,0.134226207807172,0.988338603357654
11086,16,25078,0.017419401780528,0.135143050601803,0.897513330430335
11087,16,25079,0.0432716513465816,0.134928391110697,0.748626861071424
11090,16,25194,-0.162864478705545,0.134111188667955,0.225407200371566
11091,16,25200,-0.109954819805982,0.133858201405148,0.411957174143708
11092,16,25209,-0.0640745073152005,0.134888556394355,0.63506782574284
11093,16,25269,0.00137290148396099,0.13463555639624,0.991869737923995
11095,16,26510,-0.0387310704194372,0.135031842271537,0.774411412349211
11096,16,27710,-0.022550695280338,0.134645418795067,0.867086648310987
11097,16,28365,-0.0637012690336544,0.133927125531007,0.634624165107118
11100,16,29135,-0.0359122283495453,0.134003462394136,0.78885986640996
11101,16,30586,-0.0518521221664344,0.133541393044445,0.698039184911853
11102,16,30803,-0.0557113890145192,0.133767533001449,0.677312535369892
11103,16,35528,-0.0898667702963108,0.133484238460412,0.501235892382413
11104,16,35760,-0.111896482197726,0.13459401755997,0.406330603261721
11105,16,35982,-0.0763209793387855,0.134349071858862,0.570342017522638
11106,16,40390,-0.0946409585879653,0.1340220935544,0.480554821079158
11107,16,40490,-0.124554476139171,0.133805910902063,0.352562512562171
11108,16,40552,-0.123793100974166,0.134191630925566,0.356892783168844
11112,16,43424,-0.133152130693078,0.134152212253497,0.321611515923213
11113,16,43662,-0.121990100835178,0.134569171253479,0.365277259778845
11114,16,46114,-0.201441454119434,0.134465591604499,0.135003737841952
11116,16,46765,-0.176984228449611,0.134373118256853,0.188655961509238
11117,16,47416,-0.254757679315001,0.133928146560362,0.057959124519366
11118,16,48340,-0.228268525381595,0.132939671395612,0.0868410248587799
11120,16,53867,-0.300241901293398,0.132687419734605,0.0242566087496615
11121,16,54905,-0.333923703021322,0.132687851466362,0.01229159748097
11122,16,55419,-0.327581057550327,0.132433477396162,0.0138476362408647
11123,16,55474,-0.320835182011127,0.132779302048168,0.0161857409393613
11124,16,55604,-0.306140662186724,0.133442005318609,0.0223664987137627
11125,16,55617,-0.286489378040364,0.134286571198063,0.033579546346896
11126,16,55625,-0.296826469960819,0.133830164218025,0.0271953899104566
11127,16,55837,-0.325245715431347,0.132832880205837,0.0148298582978891
11128,16,55962,-0.322045113593183,0.133082890384021,0.0160299326127177
11129,16,55976,-0.318451071647798,0.132954982346421,0.0171327552690729
11130,16,56019,-0.329861444496548,0.133102374620789,0.0136696186397063
11131,16,56137,-0.32742073378205,0.132750968960532,0.0141212553625161
11132,16,56154,-0.336508377656266,0.132686576361677,0.0116394716579534
11133,16,56155,-0.336508377656266,0.132686576361677,0.0116394716579534
11134,16,56282,-0.343452087242943,0.132846692538112,0.0101290131054924
11135,16,56288,-0.342851235456284,0.133019124966837,0.0103580850257061
11136,16,56294,-0.346654200304754,0.133505761718316,0.00981014406210199
11137,16,56308,-0.354301239083144,0.133842968301089,0.00848134857691295
11161,16,64299,-0.346532769302377,0.134769812931731,0.0105407751442194
11162,16,64309,-0.340540857943201,0.134975937734223,0.012075337836554
11163,16,64310,-0.340540857943201,0.134975937734223,0.012075337836554
11169,16,64540,-0.374246036400807,0.133902707280009,0.00547508016450161
11171,16,67148,-0.301707086949044,0.13275289435873,0.0236451041470329
11172,16,67473,-0.290528424747338,0.133750090103843,0.0305076454664456
11173,16,67906,-0.256641850358266,0.132810011769527,0.0541101466999425
11174,16,68771,-0.281944729323184,0.13331016951355,0.0351342623054019
11176,16,69480,-0.342852978847721,0.133242311310863,0.0104853441513076
11177,16,69886,-0.330137518008909,0.134002379941459,0.0142285161531005
11178,16,69892,-0.317595610989021,0.134024112476698,0.0183401868613969
11179,16,70566,-0.313653111547814,0.132290380427392,0.0182790744074895
11180,16,70846,-0.311070822693888,0.132962420551591,0.0198644683527617
11181,16,73035,-0.365028248650561,0.132472821413228,0.0061642974493603
11182,16,73826,-0.282059259084119,0.133173594596844,0.0348750751830576
11185,16,74744,-0.299661758464994,0.133850627959615,0.0257930539629827
11186,16,74823,-0.299759361207081,0.133164359318959,0.0249972128413929
11187,16,75046,-0.312931643538893,0.132916651623246,0.0191026172300161
11188,16,75389,-0.358885061332321,0.132274154529597,0.00699051166385272
11189,16,75921,-0.342715860190545,0.132624329937965,0.0101641324119359
11190,16,76550,-0.260749495496879,0.134496889439259,0.0533343228246239
11192,16,76573,-0.307216778341315,0.136052745837223,0.0245513843677084
11194,16,77714,-0.124568583272659,0.133126101242739,0.350057716512275
11195,16,77752,-0.121149122948755,0.133076054699845,0.363245940766826
11196,16,78094,-0.170157124072277,0.133966725762827,0.204869660806956
11197,16,78301,-0.178087093632582,0.133713671308186,0.183767449801747
11198,16,78839,-0.154779193311433,0.133860250080383,0.248350830745255
11199,16,82484,-0.271668708643941,0.134565151957987,0.0442569972643959
11200,16,83222,-0.260881977212957,0.132506647756985,0.0497554909526753
11201,16,83512,-0.251185667864621,0.132618927972028,0.0590368677870142
11203,16,86230,-0.0726010151653562,0.133588252278939,0.587150263851432
11204,16,87193,-0.112338106546862,0.133472084870561,0.400548144691188
11205,16,89859,-0.024256826151624,0.133595462863807,0.856025005391661
11206,16,92234,0.0346326464508282,0.133588984367333,0.795595191622447
11207,16,92791,0.0208515559976082,0.133034518234241,0.87554099097964
11208,16,93959,0.00640334202333687,0.133312778130597,0.961717528589193
11209,16,96065,0.0119694821945585,0.133993113293471,0.928871039683874
11210,16,100561,0.126783353554194,0.134582751393294,0.346812532421478
11211,16,101574,0.113192186765315,0.13272696711222,0.394337501225975
11212,16,103110,0.114020512553396,0.134292852507959,0.39643233498912
11214,16,105267,0.0629606359871137,0.132994842366275,0.636215746537041
11215,16,105336,0.0569154982257497,0.132816575882587,0.668528793061262
11216,16,110992,-0.118477619632646,0.13365064803084,0.37596650011923
11217,16,114578,-0.0410600617689539,0.133228981934496,0.758118272706031
11218,16,115153,-0.100279392949981,0.133897920626302,0.454401633438884
11219,16,116214,-0.0985191665401491,0.133506186688955,0.461042951429826
11220,16,116322,-0.10461614598042,0.134102098466324,0.435841180238008
11221,16,116373,-0.0854567847695616,0.134526168929408,0.525681601931941
11222,16,116826,-0.0754035206734595,0.133523381160242,0.572621900830394
11223,16,117063,-0.0615079583902693,0.135703247806748,0.650644767107596
11224,16,117072,-0.0669428736235343,0.134269381943012,0.618391870687647
11229,16,117654,-0.0589295700910213,0.133791329982077,0.659874430556104
11230,16,117985,-0.0671983995390645,0.134547921349661,0.617781701017917
11231,16,118215,-0.0023985197845981,0.134774606630544,0.985811230582879
11232,16,118252,-0.0500189142132659,0.134965514389352,0.711153934931353
11233,16,118322,-0.0839302678154911,0.135531458456636,0.536139413392984
11234,16,118512,-0.0839375299020705,0.134746359460125,0.533732844697206
11235,16,120319,-0.0463494298340434,0.133872543067418,0.72938321307709
11236,16,121298,-0.00525066243238756,0.133547373190953,0.968659996476896
11237,16,122212,-0.00513071136520307,0.133867254535957,0.969448741966517
11238,16,125144,0.0294936573495448,0.133228192260458,0.824926901901144
11239,16,125464,0.0192822840230151,0.133410499273904,0.885161701183086
11240,16,126720,0.0497433678501538,0.133019083143568,0.70866109276688
11241,16,128020,-0.0100157953480673,0.132875073083889,0.939957032707013
11242,16,128319,0.0192484200101923,0.132909757367865,0.884933093594322
11243,16,128822,0.0517494483049278,0.132847592417898,0.697111645237555
11244,16,129358,0.0263417936598827,0.133481044964516,0.843671284186652
11246,16,132814,-0.0784587858872731,0.133939172029869,0.558398197239583
11247,16,136628,-0.148068400561776,0.132855885461093,0.265821300896739
11248,16,136917,-0.0784971334276741,0.134304496514441,0.559276562957944
11251,16,143053,-0.0404901754339641,0.132837807552296,0.760691162945563
11252,16,143870,-0.0337935178833491,0.133254753951829,0.79995158362805
11253,16,145251,-0.00208863767160256,0.134249860909707,0.987595930780364
11254,16,145367,-0.00218038257400568,0.13445578241014,0.987070949908132
11255,16,145806,-0.0140434797339418,0.133663266401419,0.91638302279372
11256,16,145918,-0.00479894476618241,0.134024341654321,0.971456876281812
11257,16,147108,-0.0112933162962242,0.132891473948301,0.932324277424738
11258,16,149006,0.0663858619768591,0.133092862998987,0.618235501670849
11259,16,149106,0.0715801285462024,0.133258764046855,0.591501466796846
11260,16,149133,0.0626528945506964,0.132896935092815,0.63761798947604
11261,16,150017,-0.00898375014763103,0.133413589857824,0.946351072218998
11262,16,151512,0.0238092414349059,0.133595690959487,0.858653507965623
11263,16,154007,0.0805789622957219,0.133575294182005,0.546731446982618
11264,16,155634,0.0144428435647133,0.133310997466682,0.913787963739115
11265,16,156150,0.0133641309218474,0.133514015894232,0.920325456429611
11271,16,156476,0.0192130182099402,0.133284018678959,0.885463530264412
11272,16,156514,0.0391132902806661,0.133448912864708,0.769621295217057
11273,16,156560,0.0385489310226494,0.133272148887781,0.772560091656946
11274,16,159409,-0.0827269047694313,0.132895097855339,0.534016495050009
11276,16,163733,-0.137497695835385,0.134191635821363,0.306236204481823
11277,16,163842,-0.0851303735068092,0.132786345287097,0.521868593772736
11282,16,167913,-0.0606422540995808,0.134417086309518,0.652158536609933
11283,16,168266,-0.121775662978082,0.135184492107095,0.3683030278258
11284,16,170236,-0.0425302555605972,0.134467048062927,0.751971188115205
11285,16,170586,-0.0721829213330842,0.135368004584617,0.594206658012697
11286,16,170647,-0.0754630386682286,0.136344430151212,0.580289550351599
11287,16,170885,-0.0791948414364462,0.135374575252926,0.558917906895074
11288,16,170900,-0.0804827190616405,0.134691332394459,0.550533683295124
11289,16,170927,-0.0366855493990448,0.134806260195808,0.785677047243736
11290,16,170955,-0.046337451395547,0.13461841125443,0.730890817411796
11291,16,170958,-0.041092455664456,0.134623236153264,0.76036293827845
11292,16,170964,-0.0428432705244327,0.134391124606465,0.750070222964661
11293,16,170973,-0.0552920637384214,0.134765399354916,0.68184665562833
11294,16,171033,-0.0629492105631617,0.134074866182377,0.638996505292425
11295,16,171059,-0.0570186171101329,0.133935657330652,0.670573883930862
11296,16,171165,-0.0720199233934469,0.134360118403114,0.592281221091325
11297,16,171270,-0.0602804261399355,0.13460276892005,0.654543803002439
11298,16,171314,-0.0538010955354479,0.135641398287033,0.691871041563709
11300,16,171451,-0.0975446461935062,0.136136812639832,0.474144556765755
11301,16,171458,-0.0975446461935062,0.136136812639832,0.474144556765755
11302,16,171525,-0.0696441956877275,0.136290038860634,0.609670568982994
11303,16,171529,-0.0639958080782351,0.136469519791871,0.639403090076479
11304,16,171534,-0.0603510494469109,0.136244026181629,0.658063894035319
11305,16,171564,-0.0687146234274666,0.136256448472613,0.614362639862694
11306,16,171567,-0.0726346580067636,0.13648895923469,0.594946440970812
11308,16,171729,-0.0426757467310696,0.134094269112533,0.7504821171828
11309,16,171822,-0.0540653951302179,0.135391935834973,0.689895174777221
11313,16,172126,-0.0816892027500055,0.134282920021551,0.543355531333254
11314,16,172141,-0.0895832848835656,0.134122175871144,0.504619202855598
11315,16,172786,-0.0787972844654909,0.134435838869511,0.558160709404213
11316,16,173125,-0.0753880655841397,0.13459097011735,0.575747947834152
11317,16,173235,-0.0958221779661258,0.135732648429703,0.480677017320638
11318,16,173538,-0.114366303300078,0.137157230966349,0.404938647706424
11319,16,173703,-0.0818436086436884,0.135356852806399,0.54579959520579
11320,16,173708,-0.0832718599566094,0.135943751633746,0.540570676838088
11321,16,173979,-0.0738548380640289,0.137453998977861,0.591394888475754
11324,16,174996,-0.0619203640077594,0.134961378539959,0.646659708395867
11325,16,179596,-0.0927305547862172,0.134752928319834,0.491808752130672
11326,16,180654,-0.10088398042606,0.13579255273908,0.458019876617855
11327,16,180789,-0.0959352530514938,0.135137673315104,0.478230153116959
11328,16,180828,-0.0983147496893916,0.135401001895368,0.468258245649962
11329,16,180851,-0.0996177411639227,0.135652495881271,0.463216987854688
11330,16,181568,-0.112886465737306,0.134962105043207,0.403478419262954
11331,16,182956,-0.111578417870385,0.136421287847975,0.413968331772741
11332,16,187861,-0.116279624189443,0.137440331601925,0.398105162440168
11334,16,188882,-0.0687532823160336,0.136525232708677,0.614860852131243
11335,16,188952,-0.0528309463745766,0.138060869206184,0.702199095921437
11336,16,189738,-0.0983068445572555,0.136731997742361,0.472632178752431
11337,16,191167,-0.0583206577492313,0.136253284924826,0.668889425115271
11340,16,195694,-0.054705583289947,0.135067688892266,0.685705596723895
11341,16,195879,-0.0419876460116226,0.134558469730149,0.755194234383491
11342,16,196859,-0.0548416202259996,0.135222400046149,0.685307148866632
11343,16,197237,-0.0760200991212489,0.134782565922851,0.573098494611692
11347,16,198072,-0.109938879339981,0.136173106059772,0.420010543646866
11348,16,199543,0.0750536857599886,0.136389113037058,0.582467911960429
11349,16,202983,-0.0348828172629145,0.136404483534475,0.798307718736823
11350,16,206288,-0.00877253935965949,0.135881136018197,0.948560565932375
11351,16,207364,-0.00654130699771382,0.134965080786993,0.961371742409967
11352,16,207437,-0.00426664968361856,0.134843093143273,0.974775759469222
11353,16,208852,0.0160777511680662,0.136263448944424,0.906142533772184
11354,16,209279,-0.0238310860509049,0.135612431096688,0.86060732791471
11355,16,210158,-0.0492941150004245,0.135368392088357,0.715965592875799
11357,16,211386,-0.0112773962675032,0.134724381732523,0.93333670766653
11360,16,212704,-0.0907543226973476,0.134526104839358,0.500357282266605
11361,16,212773,-0.0592501318142823,0.134997610312992,0.661004223298532
11362,16,213411,0.0342474770679186,0.134352786947562,0.798943306942064
11363,16,214724,-0.165913719741467,0.134165530946051,0.21704493791171
11364,16,215183,-0.108094804801623,0.134178280146965,0.421012487507298
11365,16,215973,-0.0642659452735365,0.134696429847075,0.633574114546171
11366,16,218021,-0.0976942840350742,0.133522762335391,0.464856892776059
11367,16,220471,-0.079651832227811,0.134249726702329,0.553353020991233
