SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
9602,14,480472,-0.0862222481344101,0.1359710579695,0.526411864201011
9603,14,481896,-0.12202762809784,0.136754570783514,0.372834037145956
9604,14,483978,-0.107155530560694,0.136160304710765,0.431821206236558
9605,14,485955,-0.132090896563447,0.135866703431332,0.331612049375199
9607,14,489876,-0.115122388350489,0.137022953652327,0.401382523798904
9608,14,491097,-0.0773750337542279,0.136454345453049,0.571047587018866
9609,14,491381,-0.0814128821161039,0.136447689872632,0.5511168398017
9610,14,493333,-0.0126504330706437,0.139260464954999,0.927671178518026
9611,14,497369,-0.0943852471783898,0.136567649887883,0.489941548317244
9612,14,497844,-0.130066084967542,0.136798813424978,0.342364690261411
9613,14,498639,-0.100828217372932,0.138085677328904,0.465760844553095
9614,14,499301,-0.0913376908042934,0.13637628289496,0.503456538003977
9616,14,501546,-0.0108096284505623,0.136131799252815,0.936755002015932
9617,14,501883,-0.0299147420877163,0.136274751312895,0.826373546384083
9618,14,502260,-0.0208898870485671,0.135892595841883,0.877915587170579
9619,14,502292,-0.0322580047000859,0.135886298109974,0.812492210011359
9622,14,503689,-0.0577239707468453,0.138326327130645,0.676710582219206
9623,14,504423,-0.094785189616449,0.136277861297667,0.487181532106082
9624,14,508489,-0.146499062063468,0.137376913891515,0.286970611188996
9625,14,508681,-0.145664480962223,0.137427698276473,0.289898686389134
9627,14,510823,-0.0791258941031024,0.137076347813852,0.564145577820701
9628,14,516139,-0.0828345207077109,0.13556291666966,0.541565592573084
9629,14,525380,-0.0388368201106773,0.135538431719546,0.774634705553876
9631,14,527281,-0.0930765546147242,0.135437924789895,0.492391141347063
9632,14,528514,-0.0191635429507586,0.135964599528046,0.887993714449259
9633,14,529103,-0.0583687119013687,0.135091029398514,0.665954710789171
9634,14,529589,0.00152477530730744,0.13611780626055,0.991068707996358
9635,14,534351,-0.228147959245758,0.135210735986189,0.0924192481156498
9636,14,534813,-0.204125685989914,0.137279808868437,0.137925510607049
9638,14,535369,-0.156270568838533,0.135444946781994,0.249380324175818
9639,14,536010,-0.192393408623265,0.136183474308644,0.158609860298679
9640,14,538257,-0.0950661882387181,0.135212823098051,0.48246583751739
9641,14,539456,-0.124497581334706,0.135145112341063,0.357567806165164
9642,14,543122,-0.134612070542127,0.135465645980137,0.321050108980204
9643,14,543643,-0.160261184404565,0.134840249932844,0.235425083850843
9644,14,544381,-0.0705459773266498,0.138170694635807,0.609970477361256
9645,14,546133,-0.00628729713148856,0.137222764395792,0.963481078147204
9646,14,547700,-0.00313701136693319,0.135506990121465,0.981543558054345
9647,14,547829,-0.00849260455071953,0.135654227827633,0.950116647254321
9648,14,547960,-0.0336015315384878,0.136470857791532,0.805656873447022
9649,14,547975,-0.0117935924413011,0.137139590897218,0.931517563540379
9650,14,549199,-0.049402217568233,0.135256350890673,0.715144451908885
9651,14,550274,-0.0882528532718902,0.135191813206801,0.514311854134227
9652,14,550749,-0.0760147363416034,0.135446680643242,0.575006924493607
9653,14,551869,-0.0147140801271137,0.135086299221942,0.913325012113083
9654,14,553785,-0.077735804995214,0.135025193920315,0.565175782702901
9657,14,558289,-0.109985860130528,0.134999884105501,0.415787175590622
9658,14,559885,-0.137136178408661,0.136103715858027,0.314343481720432
9659,14,560313,-0.163474349838258,0.135001812149266,0.226741950681174
9663,14,560773,-0.160429752027412,0.13642269108907,0.240397112368822
9670,14,568858,-0.151908587423655,0.135235665738344,0.262078596629854
9671,14,568966,-0.161042610102762,0.135403278902373,0.235099259571651
9672,14,568996,-0.153120302503495,0.1350362007189,0.25759740810358
9673,14,569044,-0.151731323995911,0.13504064214038,0.261947365981239
9694,14,574170,-0.231383916447863,0.135314138414814,0.0881490469561108
9696,14,574697,-0.202738102921334,0.134665417379167,0.133091131972159
9698,14,576990,-0.180722939955165,0.136748835622961,0.187167775929254
9699,14,577297,-0.198405179856749,0.135981422506903,0.145437580891169
9700,14,579044,-0.189693237916091,0.13474903037506,0.160084459739915
9701,14,579920,-0.191487138163582,0.158207185491647,0.226951836178253
9704,14,582958,-0.229338395142673,0.134740779412553,0.0896224447152957
9705,14,584861,-0.198968485306522,0.134877449853671,0.141055562838244
9706,14,587028,-0.278316140782166,0.136448111346063,0.0421221749507151
9707,14,589847,-0.183984305323397,0.13481828053613,0.173221749352877
9708,14,590547,-0.211746116942993,0.134837288580392,0.117222040329429
9709,14,591136,-0.231962642449781,0.134672484055967,0.0858692566646081
9710,14,591302,-0.220189895569739,0.137318909747301,0.109720206863938
9711,14,591601,-0.262400005612088,0.134604036398527,0.0520366964296469
9712,14,592119,-0.226298910274943,0.134770306553017,0.0940086142533532
9713,14,592657,-0.157780305067603,0.136188937311445,0.24742698475023
9714,14,593538,-0.181766223947785,0.135131277743918,0.179453711570287
9748,14,602807,-0.24958894076875,0.136192908482436,0.0677022624115001
9749,14,602854,-0.220815729463447,0.136538642434124,0.106719738718929
9755,14,607186,-0.203140286713176,0.135611653429465,0.135038345535508
9756,14,607236,-0.188682943325715,0.13471476591478,0.162208911196129
9757,14,607577,-0.194563080816714,0.135080789309324,0.150655835339567
9758,14,607767,-0.251324716761436,0.134420388710699,0.06235423556126
9759,14,611236,-0.212090658883156,0.136372839513874,0.120788189403848
9760,14,613306,-0.224219864623746,0.135163519418595,0.0980284543971774
9761,14,613773,-0.225299791239128,0.135132556867395,0.0963515348798579
9762,14,614340,-0.221577217197923,0.135149992537797,0.10200184662566
9763,14,616988,-0.236520223945059,0.136055824818766,0.0830112787237255
9765,14,619153,-0.115483985982811,0.135329077042309,0.3940401491547
9767,14,620369,-0.102419169784727,0.135165640616978,0.449117679011719
9768,14,621027,-0.152223414758811,0.136983780364257,0.267216463448111
9769,14,623405,-0.0702260419469187,0.135036849603195,0.603354041364192
9770,14,623501,-0.0589962462064556,0.135245459602322,0.66294661137861
9771,14,625808,-0.0393045724525182,0.135844360551809,0.772494636186352
9772,14,625901,-0.106372372820059,0.135924123216524,0.434394678186653
9773,14,625946,-0.0935537795717255,0.1359573271255,0.49183458780773
9779,14,629098,-0.083127919642109,0.137543682924649,0.5459828053827
9780,14,629832,-0.0797685566673052,0.13522592031784,0.555641100457233
9781,14,630700,-0.0314858673422423,0.135078174324622,0.815823770228167
9782,14,630751,-0.0675619692429012,0.135607311424467,0.618640834189326
9783,14,630753,-0.0675619692429012,0.135607311424467,0.618640834189326
9786,14,634460,-0.00989487303889472,0.135527472790464,0.941839438844894
9788,14,636754,-0.0661474430194275,0.136391253667374,0.627989207226296
9789,14,637729,-0.0438901958815088,0.135643454939177,0.746454971320663
9790,14,639287,-0.0929036673623775,0.13500652690341,0.491815282604884
9791,14,640932,-0.0279006129204574,0.135267368586647,0.836704622937486
9792,14,641214,-0.00235689721062571,0.135477087643161,0.986129717399912
9793,14,642445,-0.0634125152114498,0.138271446776603,0.646797272920892
9795,14,643364,-0.107808147940647,0.135160160827009,0.425619951753609
9796,14,643876,-0.110063796746983,0.136321796753335,0.41998998454867
9797,14,644727,-0.124029960676153,0.13610010828044,0.362751740529643
9798,14,644949,-0.0841189866196256,0.135010113433435,0.53364943375146
9799,14,645369,-0.153101679069213,0.135244709599853,0.258388317169238
9800,14,646585,-0.11140528911402,0.13709500362635,0.416987216319057
9801,14,647843,-0.0505944586588861,0.135705616959477,0.709502386666409
9802,14,648789,-0.061510652253081,0.135488947670535,0.650114888567626
9803,14,650841,0.0097693062806504,0.135172450550591,0.942425654606492
9808,14,654230,-0.104414521275772,0.13554324532107,0.441612870372785
9809,14,654336,-0.101887705286907,0.135565885007402,0.452808460655301
9811,14,663083,-0.156699344426923,0.134826614780956,0.245927794866679
9812,14,668533,-0.214506126739884,0.135431875860728,0.114119353897215
9813,14,671892,-0.155698168929103,0.13605040845514,0.25322683269624
9815,14,674210,-0.0896173846826462,0.135447747187878,0.508634857773069
9817,14,676297,-0.110543696827044,0.135914693916065,0.416576279418303
9818,14,678738,-0.234359852576302,0.135858705307383,0.0853979724338954
9819,14,678924,-0.23189259801838,0.134968547921702,0.0866510214165296
9820,14,680198,-0.19446258622519,0.13531341415667,0.151567617474426
9821,14,682423,-0.245566025947322,0.134693988972523,0.0691277998677506
9822,14,682649,-0.235156788172596,0.135334723973543,0.0831545364465579
9823,14,688148,-0.238133284771857,0.134686858719553,0.0779160530478473
9824,14,688149,-0.238133284771857,0.134686858719553,0.0779160530478473
9825,14,688150,-0.238133284771857,0.134686858719553,0.0779160530478473
9826,14,688671,-0.224310011652252,0.134779725412987,0.0969456096084045
9827,14,690993,-0.197542361899529,0.135678534311379,0.14629278888285
9828,14,691577,-0.162909290372384,0.136414366728211,0.233192263898672
9829,14,691878,-0.162898652630657,0.135209067657375,0.22909113916789
9831,14,695359,-0.180558609144992,0.134976432952485,0.181853897331566
9832,14,696247,-0.217410841422244,0.135036815404653,0.108289155247632
9833,14,696503,-0.185729201868161,0.136385715979366,0.17413145446882
9834,14,700405,-0.0817120409276748,0.135587395081972,0.547127038938177
9835,14,701530,-0.140642540639258,0.135871675183308,0.301324713323039
9836,14,701961,-0.15147113400331,0.136041025428815,0.266284615712604
9837,14,704255,-0.0357918709310684,0.136080645662968,0.792688953865661
9849,14,705287,-0.0562714552999889,0.135453661856999,0.678079871886703
9850,14,705555,-0.0606500951845362,0.135448308244593,0.654591698121034
9851,14,707555,-0.0146477218799297,0.135632350160593,0.914060393584143
9852,14,708352,-0.00986860442707446,0.135485751313008,0.941975737076241
9853,14,708362,-0.0173239983247857,0.135653994099796,0.898453372863792
9854,14,708456,-0.0468063087380721,0.135214268711927,0.729425715296414
9855,14,709752,-0.210997915687376,0.13572128146267,0.120927573955561
9856,14,709804,-0.202383387484933,0.135537816376335,0.136281322063455
9857,14,710081,-0.222815993929166,0.136343187674972,0.103102232954815
9858,14,711992,-0.182666956955446,0.135632303436585,0.178914910496827
9859,14,713348,-0.0254465245875778,0.136277322396284,0.851982705932978
9860,14,713668,-0.0350301455545209,0.13657820321344,0.797726423878435
9861,14,713710,-0.0405515758770294,0.136419612862709,0.766445763987735
9862,14,714219,0.0514032261149677,0.135956034495227,0.705593126204983
9863,14,714273,0.0133377369270062,0.135813346602259,0.921824157216047
9868,14,719053,-0.0299442819197947,0.136040227097026,0.825910049057247
9869,14,719403,-0.0015477575620233,0.135580951429731,0.990898200051123
9871,14,721219,-0.0491207367341812,0.13775504470557,0.72161906012613
9872,14,725113,-0.122956820180616,0.136198807890121,0.367261153544699
9875,14,726118,-0.134611984165594,0.136202530149435,0.323671819127217
9884,14,726518,-0.16667270274777,0.136982912956988,0.22451572105337
9885,14,726523,-0.15548616609728,0.136648417647397,0.255952488086869
9886,14,726525,-0.138590209405471,0.136675611734206,0.311273281741269
9887,14,726575,-0.11877247399584,0.135436738367927,0.381105293784401
9888,14,729195,-0.0929935188374356,0.135355685152217,0.49251443993449
9890,14,732176,-0.0392928829066739,0.135430003187485,0.77188388913491
9891,14,733073,-0.046858021624317,0.135448841183467,0.72958917995534
9892,14,733487,0.00313789523918995,0.136123150477739,0.981621910365431
9893,14,735177,0.00845730786846377,0.135663895819495,0.950327236552566
9894,14,735889,0.0695092510033224,0.137336969920537,0.613086991593803
9895,14,739108,-0.0987149917770652,0.13587877387688,0.468017986629315
9896,14,741628,-0.0891633570760541,0.135512910117837,0.51098659905206
9897,14,742457,-0.0808997785422993,0.136691090213263,0.554334017445841
9898,14,743336,-0.0813664629232956,0.136453241329573,0.551359972107892
9899,14,746254,-0.185954587636592,0.138009419069168,0.178714017388292
9903,14,746543,-0.155975478256381,0.137536280236627,0.25753562633683
9904,14,746927,-0.215205074496095,0.136142820665127,0.1148353016038
9905,14,747434,-0.16449419922852,0.137630048407882,0.232814737042378
9906,14,748072,-0.145387477002776,0.137168694394729,0.289906889419613
9945,14,752169,-0.221967914137814,0.135609607377423,0.102560174121694
9946,14,752223,-0.231829305360067,0.135953308537689,0.0890345176132195
9947,14,752316,-0.239616466721494,0.138089320114414,0.0835731539263
9956,14,753367,-0.322486128897949,0.135352721775404,0.017721448887147
9957,14,753727,-0.240769233616447,0.135637604409402,0.0767443173443953
9958,14,754078,-0.290428434533198,0.137474752866687,0.0353371930679238
9959,14,754144,-0.313230648785063,0.135060244399964,0.0209548903937794
9960,14,754226,-0.295393370505523,0.135621332407448,0.0300618624895204
9961,14,754366,-0.271365566135887,0.135123095097154,0.0453744475483676
9962,14,754394,-0.303161194982205,0.135019581830577,0.0253664854266222
9963,14,754526,-0.297799892435977,0.135821766897374,0.0289899748865541
9964,14,754562,-0.334810897833695,0.136820341377961,0.0148885883523634
9965,14,754579,-0.350012384830716,0.136644182806671,0.0108373201857461
9966,14,754581,-0.35412294623087,0.136182423094084,0.00970398380228311
9967,14,754585,-0.355611027386591,0.13619851929497,0.0094134149582295
9968,14,754592,-0.366620241643816,0.136901672236564,0.00775291375789507
9969,14,754593,-0.366620241643816,0.136901672236564,0.00775291375789507
9970,14,754614,-0.322899851463647,0.135387371265002,0.0176059604530629
9971,14,754622,-0.322899851463647,0.135387371265002,0.0176059604530629
9972,14,754631,-0.322952150630097,0.135435519767042,0.017627709831383
9973,14,755761,-0.320834617776734,0.134501304936046,0.0175891523182038
9974,14,757948,-0.232594874967487,0.135350517575898,0.0865889758429395
9975,14,758123,-0.205288027653965,0.13531449298757,0.130131946178102
9976,14,758326,-0.244451050869372,0.13512999824701,0.0713006144023166
9977,14,758808,-0.253920777941938,0.135307041751412,0.0613940466106384
9978,14,761390,-0.233014502194901,0.135909139797893,0.087316968869562
9979,14,761620,-0.219509278200841,0.135630742396823,0.106462405976341
9980,14,763023,-0.185115210794317,0.135389356804109,0.172407416477695
9981,14,763473,-0.157054991852561,0.135016999331038,0.245524398942243
9985,14,766311,-0.249415661043172,0.134983388240057,0.0654748174871007
9986,14,766388,-0.204794275402466,0.135195895089409,0.130718804885897
9987,14,766459,-0.238730050243947,0.136167338414317,0.08043380462309
9988,14,766573,-0.223039834794684,0.135114087084662,0.0996786097715005
9989,14,766895,-0.238810196245462,0.136710290928433,0.0815358356040271
9990,14,768611,-0.244757309512872,0.135203061823224,0.0711003691945343
9991,14,771372,-0.271279044855633,0.134977318758744,0.0452116000837413
9992,14,772188,-0.290526180325541,0.135696292331503,0.032958227289573
9993,14,772497,-0.289200463010865,0.134954221708684,0.0328001656510502
9997,14,776956,-0.214194343414204,0.138192650776345,0.122044969262904
9998,14,778347,-0.276410130094542,0.135556681359417,0.0421870843011578
10000,14,779825,-0.207875225306952,0.135957761346033,0.127167652007691
10001,14,780322,-0.236831954431814,0.138292161087852,0.087673887471217
10011,15,2614,-0.0733614082004471,0.137167608737392,0.593103851928609
10012,15,2663,-0.28328652212529,0.159042114429225,0.0757388052692691
10013,15,3070,-0.0665056050757529,0.175458792712647,0.704887298410766
10014,15,3372,-0.00954817089652349,0.140235200414163,0.945755059725296
10019,15,8479,0.00913397858786122,0.13801577947368,0.94727144082794
10020,15,8599,0.0281327340042472,0.136989997737793,0.837406572986291
