SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
11462,16,292604,0.0608899475017676,0.134680993260004,0.65147103937499
11463,16,293786,0.0511692802416124,0.134952023849814,0.704792233028338
11464,16,295408,-0.00228051931809459,0.134533778764678,0.98648506238587
11465,16,295944,0.0405621579453813,0.134035842590585,0.762356397533678
11466,16,296048,0.0575639194857264,0.134001213474817,0.667765021594984
11468,16,297486,0.106047418527511,0.135132520546376,0.433117065090491
11470,16,300317,0.101891049825385,0.135226827035342,0.4516622664834
11471,16,300745,0.125881404536974,0.134201634559608,0.34888470059844
11472,16,300812,0.136652852590759,0.134410263953575,0.309999778468158
11473,16,305191,0.101478481931117,0.137595476085429,0.461300254026004
11474,16,305292,0.0991396781237111,0.136338831021235,0.467612003829964
11475,16,305368,0.162246742422675,0.136396882875952,0.235034797754851
11476,16,306491,0.173549636403698,0.135518982421547,0.201164540028976
11477,16,309023,-4.91868786876848e-05,0.134030925465706,0.999707398380425
11478,16,309089,0.0397043285625055,0.135351835186998,0.769433409551463
11479,16,310891,0.137244862020573,0.133958435370317,0.306285074349172
11480,16,311025,0.144651479530764,0.133490637851714,0.279278358442574
11482,16,314083,0.130144066419041,0.133653436016156,0.330851056247077
11483,16,317370,0.168686058124477,0.134233912763961,0.20970859225809
11484,16,319783,0.134990761014651,0.135405946220519,0.319479537817159
11486,16,325063,0.144771234947937,0.134373259784793,0.282045668391253
11487,16,326625,0.163991518701417,0.135456450883323,0.226836231172602
11488,16,326955,0.170095371670508,0.134835612372395,0.207961075860898
11489,16,326956,0.170095371670508,0.134835612372395,0.207961075860898
11490,16,327318,0.175825643730075,0.133785853055103,0.189621485397993
11492,16,333274,0.108697226449811,0.134966315308033,0.421150881908821
11493,16,334163,0.120689964373285,0.134599142172739,0.370510274330214
11494,16,334248,0.13447389084612,0.13642272700299,0.32494825623695
11495,16,334818,0.0973287888230973,0.13424319668558,0.468921052141526
11496,16,335267,0.0974875555129689,0.135974920795511,0.473877525534708
11497,16,336019,0.0916501149160074,0.13419037071939,0.495063818321526
11498,16,337021,0.105419937653667,0.134762001841899,0.434581781548002
11499,16,337162,0.0799971963378611,0.135856326613195,0.556347398736018
11500,16,337655,0.0987918563757201,0.135233341533974,0.465551551007848
11502,16,340393,0.127675016779271,0.133539683651325,0.339684614131655
11503,16,341087,0.127250061041486,0.137090799166399,0.353929068563063
11504,16,341278,0.0987460179726334,0.134172903937978,0.462243210038254
11505,16,341700,0.0865550321215502,0.134185000626447,0.519318622380691
11506,16,341808,0.0855667693169371,0.134035406252309,0.523634233114967
11507,16,342089,0.0910234148485745,0.134031609939291,0.497507480445096
11508,16,342883,0.0156528331177132,0.133830222297027,0.906957968135669
11509,16,344589,-0.0460299356691537,0.135635915628382,0.734537403096865
11510,16,344783,-0.000197644935086339,0.136450984785994,0.998845108059301
11511,16,344854,-0.0136435776287656,0.13598093011535,0.920135733763744
11512,16,344885,-0.0111884370197411,0.135577536107339,0.934276594115829
11513,16,345435,-0.0153998488791898,0.135110603708975,0.909318784482679
11515,16,347467,0.00722319128948301,0.137553762142768,0.958150621794134
11517,16,349333,0.118816924845964,0.134044577221136,0.376006236926638
11518,16,351858,0.10743506320517,0.134142237324486,0.423725908632558
11519,16,354554,0.104885167283495,0.134077505471306,0.434578766484356
11520,16,357448,0.0584812956154805,0.134308115805273,0.663519086070447
11521,16,357487,0.055055385286901,0.134157410813731,0.681776907516285
11526,16,360700,0.0153622088810392,0.134424098977367,0.909079494058655
11529,16,364799,0.0535672145504212,0.136288043039915,0.694524146052955
11530,16,368962,0.025567769381969,0.134272108156798,0.849091384165173
11531,16,370944,0.196000588457979,0.134347924702263,0.145481029384481
11532,16,374664,0.114722732696427,0.135677308540158,0.398373370407717
11533,16,375273,0.0953807802214267,0.134550984406012,0.478865551886464
11534,16,379453,0.0543900830410218,0.136148785338606,0.689773758565817
11535,16,379899,0.158898596884129,0.133778728847895,0.235721918580558
11537,16,382997,0.256799701719279,0.133181947234538,0.054633648427769
11540,16,385700,0.274455194839604,0.133082155292767,0.0399105841582294
11542,16,388383,0.277655350336931,0.13335067267094,0.0380490868090249
11543,16,390896,0.252490630323691,0.13353728193392,0.0594714075377318
11544,16,391737,0.277991919411163,0.133562427109886,0.0381209331040362
11545,16,394692,0.226501618033748,0.133547398211942,0.090760117420971
11546,16,394889,0.227242425714359,0.135802672661112,0.0951486015246015
11547,16,397855,0.248343475140502,0.13299825672496,0.0626927025916992
11548,16,402293,0.256831332170727,0.133391827578348,0.0549836385111498
11549,16,402514,0.246937775367972,0.133272003851011,0.0647331624675592
11550,16,402519,0.228531242794144,0.133330967022839,0.0874038376778221
11551,16,403369,0.22699056220132,0.133261978314607,0.0893844618855477
11552,16,403706,0.194094069708599,0.133281096308729,0.146205159124299
11553,16,404629,0.205570292036282,0.13473924163275,0.127982556462654
11555,16,408647,0.169409361728857,0.133174152304916,0.204178888274625
11556,16,408849,0.143415512508105,0.133700799008223,0.284156399873736
11557,16,410559,0.148837776742617,0.133650072186855,0.266192301173765
11558,16,414655,0.155463675508428,0.133662645034453,0.245572586779815
11559,16,416016,0.142850685267371,0.133668578980299,0.285938245047823
11561,16,422802,0.214579758773825,0.135159856595352,0.113272144443846
11562,16,423193,0.158431537101549,0.133446314844145,0.235935008314018
11563,16,423981,0.109593677210386,0.135016523339478,0.417507534870596
11567,16,426033,0.144398744619404,0.134636860362055,0.284225794599235
11568,16,426036,0.141734325597564,0.135724622248608,0.297071075924849
11569,16,429194,0.037422679156205,0.133666017815878,0.779663336070927
11570,16,429289,0.0422068462624272,0.133634595173949,0.752312337469415
11571,16,429882,0.0884982645558934,0.135340020527713,0.513604710275723
11572,16,432058,0.0357499352132196,0.133667314846475,0.78927537671025
11573,16,432771,0.0314028290309139,0.133988659548401,0.814834161499872
11574,16,434375,0.0491036309815534,0.135042142110595,0.716361631234132
11575,16,434477,0.0589336262139596,0.134644648667937,0.66187326427759
11577,16,444059,0.0459900284796908,0.133769215024529,0.731200420911378
11578,16,444574,0.0662881090928182,0.135077899194402,0.623915370212883
11579,16,447582,0.0175820231606411,0.134004305301301,0.895687953449132
11581,16,452142,-0.00421688742416859,0.136370208620471,0.975348940665651
11582,16,452342,-0.0433345687642092,0.133812939193951,0.746247637131498
11583,16,453075,-0.0530844532722874,0.134949928197426,0.69428807077118
11584,16,454180,0.00523760908832303,0.135325403433562,0.96914841257155
11586,16,458134,-0.0505914082127356,0.133961415199587,0.705912703404413
11588,16,463609,0.0638727752389785,0.133542881070811,0.63273695663305
11589,16,463745,0.0512199405791817,0.133363184676452,0.701162570744254
11590,16,464655,0.0449493631281658,0.134774286819529,0.738942932197143
11591,16,465114,0.0288855779304126,0.134327897548662,0.829862013906515
11592,16,466376,0.0289745431931487,0.13414007262832,0.829110837260043
11593,16,468617,0.0536335669336004,0.133778056260804,0.688725605057853
11594,16,469813,0.0204688702866205,0.136736610448746,0.881090262181077
11595,16,470812,0.032043577458566,0.134400770658026,0.811695165127043
11596,16,471343,0.0254851581177272,0.134227330575654,0.849523547831857
11597,16,473892,-0.0296465759713857,0.133587340638625,0.824499404913747
11598,16,475831,-0.0864206298169276,0.133551132562849,0.517989278665965
11599,16,476232,-0.121291952196144,0.133297651191676,0.363478640405921
11600,16,476735,-0.109240685058323,0.134400610706456,0.416881125399114
11601,16,477416,-0.11593831765005,0.133831439712247,0.386913510739009
11602,16,481940,-0.0954657116806929,0.134494832448065,0.478290870806128
11604,16,486479,-0.0986459720791866,0.133476614985408,0.460367402777118
11605,16,487107,-0.0741742253274075,0.133336799376908,0.578363551597675
11606,16,487561,-0.108188561368339,0.134596861209053,0.422055127056973
11607,16,488115,-0.0786806272060208,0.134277824009063,0.558280880693343
11608,16,488158,-0.0797503113579257,0.134650936465109,0.554045982480445
11610,16,493871,-0.0901698120846212,0.134268058959282,0.502299511548175
11611,16,493908,-0.0492162763347501,0.134500811557357,0.714645405343979
11612,16,494210,-0.0578309529897917,0.133418386471852,0.664948537114941
11613,16,496069,-0.0756767002947896,0.133718287742908,0.57179326927641
11614,16,496405,-0.114043770614741,0.133632707211806,0.394009520018279
11615,16,496486,-0.0941722665296083,0.13387983312062,0.482264637655899
11616,16,496734,-0.102332127542558,0.134034061283714,0.445688018015105
11619,16,501341,0.0367204496682204,0.13441237714004,0.784865024752644
11620,16,502064,-0.011355029148062,0.135112825929497,0.933071401549466
11621,16,503488,0.115785880056332,0.135508071763198,0.393431082762222
11622,16,504270,0.172531698746271,0.134880326098375,0.201685662462311
11623,16,505268,0.197810722068473,0.134081399043407,0.141022394881265
11624,16,506544,0.160212185537699,0.134641475490015,0.234878671900602
11626,16,508190,0.138680391559981,0.135582947413373,0.307081398290246
11627,16,511467,0.103492555299255,0.135138131814465,0.444290458279643
11628,16,511586,0.155877312016522,0.137028741471632,0.256079149595399
11629,16,511956,0.156147167822666,0.136325787313356,0.252820613943381
11630,16,514485,0.13667505259789,0.13843857363493,0.324190742192885
11631,16,516172,0.154184746867568,0.135265341053646,0.255113786878391
11632,16,518590,0.161952569328178,0.134861831421921,0.230603806759491
11633,16,520551,0.137978664124476,0.13479260922956,0.306707865144489
11634,16,521626,0.182558205218458,0.135379202693925,0.178363694762164
11640,16,523110,0.226954028823842,0.135335207994059,0.0944322268490615
11641,16,523235,0.186813299997197,0.134336337959958,0.165211081404164
11643,16,525073,0.246518434733784,0.133934574658279,0.0665210563325169
11644,16,525661,0.171312632337315,0.1357235286136,0.20770375733393
11645,16,526381,0.144336870178324,0.133991744138215,0.282123310989109
11646,16,526392,0.161665155636994,0.134038350602284,0.228582365162278
11647,16,532338,0.180655569551314,0.137144247034707,0.188603581241362
11649,16,533665,0.235705948162481,0.135991335241681,0.0839258346860848
11650,16,534748,0.224936860154389,0.134851052937793,0.0961946744630254
11651,16,535073,0.233870021246944,0.135211959731608,0.0845660926521028
11653,16,535986,0.211598922514998,0.135985412959679,0.120594327455324
11655,16,537435,0.192815062869858,0.137025001377526,0.16026205218411
11656,16,538056,0.19144127101674,0.136879271104705,0.162806686671712
11657,16,539109,0.0959544127581535,0.136355375765214,0.482078344368483
11658,16,544393,0.149842446934863,0.135676653074383,0.270168209348201
11659,16,546787,0.138451260317983,0.136640586014522,0.311634106805683
11660,16,549715,0.131822460851903,0.135998695079239,0.33306311910764
11661,16,550659,0.146595623749678,0.136227722539056,0.282614256886456
11662,16,552419,0.171286223568731,0.136203391546985,0.209376166082997
11663,16,552585,0.157368354421951,0.136413073688629,0.24943796506718
11664,16,552949,0.148381220526101,0.136000589076626,0.276002207496896
11665,16,553071,0.181720657241569,0.136534297984116,0.18406365973217
11666,16,553465,0.121992423451842,0.139661478942156,0.382991749751711
11667,16,554350,0.121211250838833,0.136446676969854,0.374961969168147
11668,16,554689,0.163713682729129,0.135920589195202,0.229210909486255
11669,16,555419,0.138637683422781,0.135979496260345,0.308640901823521
11670,16,556778,0.141035175687462,0.135720029912558,0.299440377648216
11671,16,558975,0.145948987036705,0.135435448343898,0.281935806814025
11672,16,559542,0.129163817342608,0.135206797714259,0.340076893015139
11674,16,564316,0.122174782644975,0.135502097922929,0.367860272489891
11675,16,564355,0.0931341850932732,0.135426652002955,0.492087397219778
11677,16,571530,0.167974351738012,0.137601684881211,0.22300345799583
11678,16,572250,0.168301166370553,0.137788635584665,0.222732888976447
11681,16,572464,0.144851736382084,0.137533908353415,0.292966302211484
11682,16,574886,0.218789084336468,0.136629422577364,0.110197855972823
11683,16,575622,0.196997710257604,0.135903940132019,0.148075654950739
11684,16,576040,0.259973330823202,0.137129625719498,0.0588001155007395
11685,16,576347,0.246842621913465,0.137081354016978,0.0726033643934765
11686,16,576969,0.254413293305638,0.136888482624829,0.0639239300899114
11687,16,578941,0.271113132008028,0.135957041223392,0.0469090434295037
11688,16,579283,0.247954751637312,0.135468130440353,0.0680398983225953
11689,16,579790,0.261727728174434,0.136183926554959,0.055426918673728
11690,16,579913,0.251658832283852,0.13699756963479,0.0670565845328743
11691,16,584269,0.116963500124663,0.137678365155224,0.396155772218495
11692,16,584312,0.151541951441243,0.136638595721678,0.268154413257248
11693,16,584582,0.166227980135902,0.135485214014881,0.220674592973367
11694,16,585943,0.129026078478036,0.13642637509486,0.344919904703827
11695,16,586808,0.11901310046736,0.136605441032557,0.384227323219856
11696,16,586856,0.140733902296503,0.135869787391881,0.301004573259724
11697,16,586864,0.140733902296503,0.135869787391881,0.301004573259724
11698,16,586960,0.165925473894035,0.135789228648857,0.222547929851687
11699,16,586993,0.163358023381434,0.136047012428141,0.230654515628511
11700,16,587188,0.134758065238211,0.136262347505813,0.32335990285434
11702,16,587583,0.149340672211357,0.136072500152265,0.273167412352932
11703,16,587661,0.137999651672403,0.137728491728537,0.317044991960874
11704,16,587778,0.20410387530868,0.136947699229331,0.137017775312544
11705,16,589406,0.131102916527052,0.136172718208138,0.336322338340077
11706,16,590624,0.075943122659238,0.134712216994116,0.573286731480221
11707,16,591060,0.0542963683582971,0.13764348366093,0.693471516341687
11708,16,591536,0.0828241897152148,0.135163208367706,0.540421860867079
11710,16,591766,0.124228692486875,0.136143992453156,0.362138754818593
11711,16,591786,0.115390383452556,0.136030964685804,0.396864909323564
11713,16,599525,0.0191843686706225,0.134256974378107,0.886456291968348
11714,16,599564,0.00849939872048139,0.134260095077187,0.949559089269914
11717,16,600877,-0.0128077632438134,0.134547141824934,0.924216622290256
11718,16,601071,-0.0189878152946595,0.134806854278631,0.888067201647771
11719,16,602166,-0.00898271847756682,0.134917965763335,0.946954466116529
11721,16,604113,0.0165289553759591,0.133953774801028,0.901866141937761
11722,16,604897,-0.0146890822978514,0.135419705802178,0.9136838803503
11723,16,605104,-0.0190357206524917,0.136680856140858,0.889315189527088
11724,16,605672,-0.00338872732450957,0.134298105060058,0.97988347259079
11725,16,606419,-0.00291710223126193,0.134007482807862,0.982645156846055
11726,16,606674,0.023480250752156,0.133849185173882,0.860847702712155
11728,16,607971,0.0155387087948732,0.134566740223441,0.90813656319248
11729,16,608318,0.0117900738002073,0.133595185734728,0.92972624550365
