SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
10850,15,789595,-0.00333676619348333,0.121167618803782,0.978045849020772
10851,15,789672,-0.0275724126499606,0.12264647787428,0.822255527770925
10853,15,791260,0.046799625047477,0.121243117958034,0.699730534354759
10854,15,796798,-0.0194179772249328,0.121086590380233,0.872685766508057
10855,15,797115,-0.049521244980356,0.123643697964699,0.689018991860018
10856,15,797158,-0.0687897064817323,0.120851950890698,0.569578058889755
10857,15,797268,-0.160367267095717,0.120368277550531,0.183619401481161
10858,15,797335,-0.12897522337553,0.121111874326786,0.287637140576562
10859,15,798213,-0.150493402402438,0.12173397460547,0.217188278103686
10860,15,798788,-0.116902870795862,0.120954077062517,0.334452608734752
10861,15,798886,-0.118274031965989,0.12057085515494,0.327289008066232
10862,15,800526,-0.0625263508333941,0.120704413378102,0.604774304847378
10863,15,802678,-0.0560372724866278,0.120550258945733,0.642328536742269
10864,15,803281,-0.0580095915849063,0.121042045702115,0.632056420351832
10865,15,806960,-0.104834353687404,0.121014221096221,0.386915292971809
10866,15,807285,-0.0953646056853047,0.120984574748735,0.431086669655595
10867,15,808281,-0.0636064741937528,0.121464854469191,0.600842555868468
10868,15,808893,-0.0794983402187479,0.121738880746786,0.514166254847708
10869,15,810364,-0.0310677183350716,0.121822640047883,0.798852940916946
10870,15,810448,-0.0239266678451427,0.121136096044788,0.843535181999666
10871,15,811848,-0.0986480911752966,0.120846856232605,0.41487528822088
10872,15,815715,-0.0859140410558051,0.120855283594132,0.477625788622722
10873,15,816215,-0.0809569978303803,0.121027741452366,0.503988353823721
10874,15,816620,-0.0707934745780206,0.121210150989039,0.559555898862677
10875,15,816745,-0.0562427757017794,0.120743603311795,0.64164353123288
10876,15,818536,0.0265232972798778,0.120918245188857,0.826504964903508
10877,15,819084,0.0742338354689799,0.122083529235421,0.543540185910943
10878,15,822096,0.145252217673953,0.123087592989449,0.23876620541835
10879,15,822156,0.170652466460672,0.121359950735394,0.160553915423858
10880,15,822171,0.173919749624017,0.121542435396619,0.153332492334131
10883,15,822605,0.161135850927309,0.12205063644359,0.187611080125988
10884,15,822681,0.200786345775974,0.120834607611088,0.0974682136788252
10886,15,823485,0.18445598878684,0.120656793996001,0.127218052664489
10887,15,823924,0.162056728368084,0.121809995099601,0.184243413046688
10888,15,824287,0.160348873352892,0.122011967590514,0.189630172421633
10889,15,824858,0.194372836981919,0.120844008188169,0.108628276728902
10891,15,825246,0.194860919206477,0.120518288849645,0.106802257722721
10892,15,826538,0.178966946624591,0.121336755466857,0.141114425417648
10893,15,829621,0.144251695342358,0.121852718997173,0.237280842925346
10894,15,830933,0.112533314322338,0.12099943620134,0.35299021925623
10896,15,833802,0.189593284867419,0.122134641767577,0.121479309188651
10897,15,834594,0.153752902991362,0.121909505820651,0.20806777440146
10898,15,841040,0.136620330246176,0.120744971783859,0.258621854961677
10899,15,841052,0.189891630295538,0.120864189952747,0.117051638521914
10900,15,843952,0.196714289052943,0.120972715825194,0.104819758253636
10901,15,846356,0.158641698898599,0.12218197262397,0.194995769481675
10902,15,846553,0.183566761648577,0.122223559364752,0.134018610214835
10903,15,846837,0.0968211452333562,0.123316793381338,0.432897170741642
10905,15,848974,0.17410701431509,0.122817326406049,0.157186857340096
10906,15,849160,0.174213522790065,0.123223469090868,0.158301479080169
10907,15,849407,0.0924231951159884,0.121253762535149,0.446432032446632
10908,15,849538,0.149701973730065,0.121586736217262,0.2190542498368
10909,15,850586,0.135186870540701,0.121767174155115,0.267665161738405
10910,15,852168,0.137604890652165,0.121618414758252,0.258634709930198
10911,15,854152,0.141791860341875,0.121345421203577,0.243394541478505
10912,15,859618,0.134912588279234,0.121451298425381,0.267394600828448
10916,15,861655,0.126049277300341,0.1216128465062,0.300687770288398
10917,15,863324,0.161422342296815,0.120851210583633,0.182504157644009
10918,15,863468,0.120210842297104,0.120871972420175,0.320645977002192
10919,15,864150,0.0072681606649358,0.121596723955638,0.952370518171873
10920,15,864445,0.0214765862617275,0.121704707282058,0.860030063915203
10921,15,866884,0.0512815020991024,0.121255318396228,0.672609929179356
10922,15,866920,-0.0176664885311655,0.120922829714365,0.883928038409816
10923,15,867290,-0.0126705006025807,0.121455953867346,0.916973245300003
10925,15,870871,-0.0151395273548812,0.122091701431782,0.901384838019178
10926,15,873261,-0.103613307932408,0.120654738782535,0.391056398095563
10927,15,873940,-0.0884805909653911,0.120483790849643,0.463206193653622
10929,15,876222,-0.0925211706015399,0.122544403592913,0.45075169062449
10932,15,880049,-0.0801511465744922,0.120839754403233,0.507581212276373
10933,15,880507,-0.0647569602472567,0.120865899358726,0.592451280843147
10934,15,885299,-0.066936432284893,0.120862535692913,0.580050732722327
10935,15,887134,0.0423000624685603,0.123425207628219,0.732014469882399
10936,15,887279,0.044592020940689,0.123591863390152,0.718464313631164
10937,15,888108,0.103934857060337,0.121177169896572,0.391634633268911
10938,15,888555,0.125234625082876,0.120777070338639,0.300488828377607
10942,15,892522,0.126596537335349,0.122482013064792,0.302034106697603
10944,15,897914,0.126596537335349,0.122482013064792,0.302034106697603
10945,15,898824,0.142356566708847,0.121885618911964,0.243614313079099
10946,15,900083,-0.034886218005266,0.121532720560552,0.774240878352755
10947,15,901583,-0.0148270452006943,0.121153657281644,0.902666015602454
10948,15,903422,0.0176951315568291,0.121349851023892,0.884147392432386
10950,15,906404,0.032269283296087,0.121700876209516,0.791046804879312
10951,15,906473,0.035218712759383,0.1227546553338,0.774354709680217
10952,15,906721,0.0406528694065915,0.121481136277514,0.738092793956292
10953,15,906722,0.0406528694065915,0.121481136277514,0.738092793956292
10954,15,907032,0.0284986479118304,0.121703542981151,0.814993033443822
10955,15,907053,0.0223420419512285,0.124489036021774,0.857671675610028
10956,15,907245,0.0110102805327581,0.123032116400686,0.928742371512017
10957,15,907643,0.0540639248617463,0.122598589544174,0.65949507633056
10958,15,908870,0.054777289641416,0.123226857730768,0.656936226160136
10962,15,911795,0.0252419599357065,0.122845608685099,0.837317825453323
10963,15,912636,0.0208098898070522,0.123887972425708,0.866700361735263
10964,15,912729,0.0305922889555456,0.122505225486043,0.802947352348148
10965,15,917889,-0.0049579727445862,0.123723612566605,0.96805760475828
10966,15,919436,-0.0196453937567416,0.123331785324963,0.873532303415813
10967,15,921242,-0.0282301683027049,0.123311875498911,0.819053497669784
10968,15,921271,0.00240396931804543,0.124177153033873,0.984565502095654
10969,15,923218,-0.0100456138861161,0.121251161640491,0.934018064917102
10970,15,927535,-0.00575084704072804,0.121162561309781,0.962170347033459
10974,15,931347,0.0179624932393676,0.120906481807653,0.881981581247321
10975,15,933083,-0.0964083758473418,0.121255593957941,0.427098932182465
10976,15,934483,-0.080418592466774,0.12377584725775,0.516301139310886
10977,15,934516,-0.0800718217224221,0.121231376956515,0.509371740227604
10978,15,935795,-0.0991502646833908,0.122638500529489,0.419361231090924
10979,15,937046,-0.0417931823567071,0.121480040096953,0.731026063592856
10980,15,938051,0.0280157370676338,0.121297098805565,0.817473542760779
10981,15,940092,0.0612633599793019,0.120866285939111,0.612563282347921
10982,15,941271,0.0425845858380067,0.121436676002714,0.726042717591471
10983,15,943341,0.0612614313781018,0.122353659723448,0.616900321173896
10985,15,950568,-0.0121952805660972,0.121779452260856,0.920288162746523
10986,15,951423,-0.0029591190491492,0.122822838379163,0.980792375175499
10987,15,952849,-0.0106515349649511,0.120669198222126,0.929711710032067
10988,15,956308,-0.00169094939435679,0.120780671832595,0.988837758097081
10989,15,957477,-0.014083319332451,0.121445842281576,0.907747185506422
10990,15,959079,0.0707109409105314,0.121210287465325,0.560014022285284
10993,15,961458,-0.00953049145001311,0.121418097984892,0.93748023731104
10994,15,961510,-0.0122699993751386,0.121073907609418,0.919335678691893
10995,15,961682,0.0089417317217878,0.122855035944162,0.942020191305712
10996,15,963635,0.027195645599414,0.123034046403393,0.825187820979212
10997,15,963965,0.0183266675872721,0.122442732414409,0.881106178887042
10998,15,964403,0.0925482553307199,0.121514042172963,0.446791772266409
11000,15,970097,0.0682303657670768,0.120521092552722,0.571666482407365
11001,15,970105,-0.106535350668017,0.121220959442919,0.380079054167673
11026,15,977576,-0.148162943919499,0.121683184895555,0.224184629634873
11027,15,979280,-0.177544360800361,0.120735178896984,0.142309809282134
11028,15,981228,-0.156474085629807,0.12132834063699,0.19800795307595
11029,15,981231,-0.20995542501516,0.120216817216423,0.0815986058168729
11030,15,981687,-0.234884983994545,0.120278523588081,0.0516282000590091
11031,15,986923,-0.218607379034116,0.120188395760167,0.0697780406642207
11032,15,987887,-0.16399079915301,0.120776017639506,0.175391499449725
11033,15,991809,-0.135895968598499,0.121900599346714,0.26569038831736
11034,15,992356,-0.0928604541047534,0.120679537806531,0.442123168185601
11035,15,992802,-0.102431118809304,0.121641525032313,0.400316877749334
11036,15,993662,-0.0948192509222824,0.12067522285296,0.432547385365774
11037,15,993671,-0.0950260853171244,0.120809207076725,0.432055599750573
11038,15,993703,-0.0790376169858969,0.120676981559096,0.512925275581807
11040,15,994833,-0.0401963436125748,0.121226727994819,0.740403283350202
11043,15,995180,-0.0539413921440651,0.120869490398307,0.655670086786281
11044,15,995834,-0.0494988424689809,0.120535650869674,0.681573010850395
11045,15,996026,-0.041662858319013,0.121225325331768,0.731290705841599
11046,15,996702,-0.0634636561177459,0.121547501648575,0.601906965318207
11047,15,996731,-0.071571485906643,0.121013810567605,0.554609291276061
11048,15,999455,-0.0696998842911611,0.121018822298292,0.565021034854991
11052,16,16723,-0.0202953948517965,0.123554905320726,0.869618787217638
11053,16,16724,-0.0202953948517965,0.123554905320726,0.869618787217638
11057,16,16745,-0.0498815756765124,0.123512771914928,0.68656195741279
11058,16,16749,-0.0360225188428347,0.123166637079962,0.770099292263029
11063,16,19554,-0.0413712477120909,0.127467364191835,0.745703739004464
11064,16,19582,0.0152574330591111,0.12679264300014,0.904287236753254
11066,16,19639,0.0642974811961909,0.126878038549556,0.612635378672978
11070,16,20152,-0.0308206332523309,0.125669347858303,0.806403988769974
11072,16,22059,-0.0230706835402865,0.126077857274081,0.854912805581708
11073,16,23447,-0.150564392039716,0.148120662261811,0.310088370925737
11074,16,24494,0.0729869844517808,0.160418745237829,0.649404821372481
11075,16,24575,-0.167488490450942,0.170458527594677,0.32648902096691
11076,16,24701,0.0460425127598256,0.195534176037316,0.813980187413383
11077,16,24708,0.00427177059404471,0.189629514659463,0.982040359377378
11084,16,25057,0.167212853437099,0.122859632432292,0.174379604801128
11085,16,25069,0.127331058844011,0.121623718854061,0.295849924887017
11086,16,25078,0.0698343916344055,0.12259095505632,0.569274922954482
11087,16,25079,0.0768298607818637,0.122399143968753,0.530606757297415
11090,16,25194,-0.0783639171223888,0.12189060445463,0.520703976775632
11091,16,25200,-0.0689671885295051,0.121539007983842,0.570769860784085
11092,16,25209,-0.12859826541222,0.122261122048207,0.293595730115655
11093,16,25269,0.00109907367013803,0.122183848765784,0.992828010959998
11095,16,26510,-0.0224464213259957,0.122551936452863,0.854778856421221
11096,16,27710,-0.00394131069425818,0.122197469768522,0.974288024887927
11097,16,28365,-0.058817815368194,0.121539562874681,0.628728769614266
11100,16,29135,-0.0661877358886201,0.121571550263748,0.586486308180541
11101,16,30586,-0.103072100224849,0.121092547481348,0.395243896514401
11102,16,30803,-0.0826084986456078,0.121346292079767,0.496465496207625
11103,16,35528,-0.0975639365759936,0.121105473669694,0.421009344102604
11104,16,35760,-0.1338684916056,0.122057882378,0.273492908966449
11105,16,35982,-0.0705286011414211,0.121921799416228,0.563312966197483
11106,16,40390,-0.0788951214966448,0.121640536715507,0.51702360033346
11107,16,40490,-0.0719598806639009,0.121519531502282,0.554117721486893
11108,16,40552,-0.0907527689902612,0.121831968338912,0.456827140008539
11112,16,43424,-0.18525213211688,0.121515595194124,0.128275933868558
11113,16,43662,-0.216465428746107,0.121721623131941,0.0762046161615267
11114,16,46114,-0.229803509171297,0.121804329589065,0.0600263823951918
11116,16,46765,-0.190315866137659,0.121824556119324,0.11913391856952
11117,16,47416,-0.225719031536848,0.121571022629845,0.0641889539998518
11118,16,48340,-0.218605421343901,0.120587563586423,0.0707064894304024
11120,16,53867,-0.273307942248235,0.120410527732592,0.0238221925274923
11121,16,54905,-0.264806553840189,0.120671387395349,0.0288545687017135
11122,16,55419,-0.258247921110837,0.120440734180224,0.0327000733867359
11123,16,55474,-0.271405898284289,0.120629843859461,0.0250703192818568
11124,16,55604,-0.256375135154646,0.12123464245594,0.0351558093681291
11125,16,55617,-0.229778274351961,0.122039014240959,0.0605460228575706
11126,16,55625,-0.233442476345615,0.121663464081339,0.0558214202333265
11127,16,55837,-0.265213404462399,0.120744944443092,0.0287076167506794
11128,16,55962,-0.266896620506818,0.120940994077978,0.0279688567359005
11129,16,55976,-0.276241734463235,0.120743320135955,0.0227374516717747
11130,16,56019,-0.259353127447658,0.121054242525062,0.0328405244985266
11131,16,56137,-0.254357495149797,0.12075063393881,0.0358690095429551
11132,16,56154,-0.267531152425733,0.120669959641399,0.0272564014092412
11133,16,56155,-0.267531152425733,0.120669959641399,0.0272564014092412
11134,16,56282,-0.234686881460495,0.121053700574602,0.0533345918102896
11135,16,56288,-0.239222525745646,0.121180458176902,0.0491494516483817
11136,16,56294,-0.24603412496439,0.121607060207694,0.0438068677213125
11137,16,56308,-0.234386044375516,0.122028206696661,0.0555681039073059
11161,16,64299,-0.270242143176007,0.122604912377434,0.0281571994360605
11162,16,64309,-0.245896291743061,0.122897310933472,0.0461763306509769
11163,16,64310,-0.245896291743061,0.122897310933472,0.0461763306509769
11169,16,64540,-0.288844869168256,0.121890265812745,0.018339100151194
11171,16,67148,-0.296131358010867,0.120325596001957,0.0143296776066264
11172,16,67473,-0.243966404388273,0.121496866978851,0.0454041720419633
11173,16,67906,-0.237381737553533,0.120502398195671,0.0496273374388372
11174,16,68771,-0.295706461362718,0.120723501392183,0.014792709816963
11176,16,69480,-0.309330104615383,0.120932638958058,0.0109485531443961
11177,16,69886,-0.259070494661959,0.12187270382512,0.0342181240973809
11178,16,69892,-0.238474991116292,0.121933705214403,0.051280032458541
11179,16,70566,-0.247310441667383,0.120289648008546,0.0405215140082082
11180,16,70846,-0.274328316050998,0.120717534158115,0.0236582586311394
11181,16,73035,-0.313559413816432,0.120355597242482,0.00956843136650944
11182,16,73826,-0.208102429401988,0.121117176454001,0.0866386683418445
11185,16,74744,-0.201186913378443,0.121861274199813,0.0996380483168698
