SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
11102,16,30803,-0.0562017744143343,0.0780243813510226,0.471810582401293
11103,16,35528,-0.0260167812714337,0.0779348958190733,0.738708241966571
11104,16,35760,-0.0509308033785567,0.0785749459475139,0.517289140235214
11105,16,35982,-0.0534592596116374,0.0783860971148877,0.495686656908225
11106,16,40390,-0.0637171179477553,0.0781927923181684,0.415694989912573
11107,16,40490,-0.069901312116971,0.0780921232247355,0.371336364839949
11108,16,40552,-0.0712227376835475,0.0783126591238022,0.363724482364628
11109,16,43046,-0.0974793575369999,0.164378654270272,0.553549415213499
11110,16,43052,-0.0884501486301659,0.163073059547575,0.587888093414684
11111,16,43059,-0.0828718191415603,0.163399822912404,0.61235080532875
11112,16,43424,-0.120877039799986,0.0781317399350151,0.122736926265471
11113,16,43662,-0.103748483812592,0.0784275348204852,0.186738941260006
11114,16,46114,-0.177442709160718,0.07815034300538,0.023777497921266
11115,16,46594,-0.209179172044776,0.170752438673033,0.221375611457199
11116,16,46765,-0.152323442870378,0.0781891739580925,0.0521904525591195
11117,16,47416,-0.181594104942099,0.0779589330783294,0.0204038237823004
11118,16,48340,-0.139259271575268,0.0775493131938919,0.0733891879961441
11119,16,51066,-0.217725566604581,0.157433923279093,0.167549810768079
11120,16,53867,-0.119253742246421,0.0777330388318073,0.125889762142668
11121,16,54905,-0.0795385403387202,0.0780092086239611,0.30861434006828
11122,16,55419,-0.0689377061435012,0.0778645034355658,0.376568025272733
11123,16,55474,-0.087462756598022,0.077985176481369,0.262824437894996
11124,16,55604,-0.0847259776357099,0.0783212401920832,0.28009085284793
11125,16,55617,-0.0950621455216116,0.0787065486651626,0.227930937681604
11126,16,55625,-0.0926908641147109,0.0784864682649738,0.238406181808094
11127,16,55837,-0.0963225323523533,0.0780042979193438,0.217712769067067
11128,16,55962,-0.101416110473702,0.0781182376487412,0.195052909282614
11129,16,55976,-0.101188679065387,0.0780306372488897,0.195553415072312
11130,16,56019,-0.0909529272556013,0.0781974622115386,0.24556700749697
11131,16,56137,-0.0964239692832694,0.0779652238737263,0.216999804551614
11132,16,56154,-0.088117105159511,0.0779930688578011,0.259324729490205
11133,16,56155,-0.088117105159511,0.0779930688578011,0.259324729490205
11134,16,56282,-0.0966046205597195,0.0780865627616828,0.216854562462343
11135,16,56288,-0.0979790499754139,0.0781790769523443,0.210938984016658
11136,16,56294,-0.0951373744274937,0.0784870834926358,0.226269269938416
11137,16,56308,-0.0883251568528987,0.0787377631497844,0.262725437075973
11138,16,56334,-0.135215563272717,0.15547628749292,0.385062946476688
11139,16,56451,-0.026796303561168,0.293375245248646,0.927275845116027
11140,16,56650,0.6459133410493,0.273162757973803,0.0185913937870324
11141,16,56655,0.722214671121278,0.281168404012857,0.010620915147281
11142,16,62713,-0.0697316326826269,0.171574143172974,0.684678298208659
11143,16,62714,-0.274467507670965,0.217556466474197,0.207928632240287
11144,16,62717,-0.0722272483792921,0.167038493447331,0.665715599151688
11145,16,62719,-0.0157032822905339,0.168774458906372,0.925922182257695
11146,16,64013,-0.0863585800552654,0.0884480981593861,0.329546907770442
11147,16,64043,-0.0812271957785627,0.0795923706074081,0.308171339746828
11148,16,64053,-0.0812271957785627,0.0795923706074081,0.308171339746828
11149,16,64086,-0.0924959211353394,0.0826135689662548,0.263636348178679
11150,16,64090,-0.0875878264068153,0.0835211790971156,0.295038268370391
11151,16,64099,-0.176972498032412,0.155214677224598,0.254984792621291
11152,16,64109,-0.176972498032412,0.155214677224598,0.254984792621291
11153,16,64140,-0.172189131529797,0.15510713760298,0.267698524318853
11154,16,64155,-0.162174955517818,0.155034820564711,0.296251366746285
11155,16,64165,-0.177921879237372,0.155034869930134,0.251900613638932
11156,16,64166,-0.161708734235207,0.155036200139626,0.297644216826787
11157,16,64204,-0.159797793186633,0.155336317381441,0.30431496804407
11158,16,64224,-0.159797793186633,0.155336317381441,0.30431496804407
11159,16,64229,-0.159797793186633,0.155336317381441,0.30431496804407
11160,16,64240,-0.154073283920651,0.155426580046267,0.322221517121194
11161,16,64299,-0.0725143678401884,0.0792866417738359,0.361033863876878
11162,16,64309,-0.0765922342631944,0.0793700983520524,0.335204869586434
11163,16,64310,-0.0765922342631944,0.0793700983520524,0.335204869586434
11164,16,64316,-0.0788184454257793,0.0799309851283056,0.324768634692266
11165,16,64326,-0.166860025254523,0.15538917786412,0.283636790656283
11166,16,64353,-0.138271499871113,0.155056405018284,0.373134557363323
11167,16,64363,-0.142686913308813,0.184572694838549,0.440000534216081
11168,16,64363,0.0611311107008206,0.176606413746851,0.729441307499548
11169,16,64540,-0.0743303256471513,0.078902150206979,0.34680769243969
11170,16,64901,-0.104824254766444,0.0823612803639745,0.203948977450614
11171,16,67148,-0.0655485071427871,0.077957107266286,0.401013564968566
11172,16,67473,-0.0859986735125735,0.0784388156656305,0.273660322211082
11173,16,67906,-0.102206756520445,0.0777224569588591,0.189356046197306
11174,16,68771,-0.0993286176499622,0.0781082515119004,0.204324408977211
11175,16,69421,-0.103123656440275,0.0796200929534072,0.196098900262607
11176,16,69480,-0.0893575630040342,0.0783376171904498,0.254779537562634
11177,16,69886,-0.11584309787635,0.078627634488613,0.141557839168746
11178,16,69892,-0.121342177284847,0.0785668908818974,0.12337674635217
11179,16,70566,-0.118604078650909,0.0775562859509787,0.127094450243112
11180,16,70846,-0.143188710614227,0.0778196354555099,0.0666065301537319
11181,16,73035,-0.0801820452267647,0.0780173184206766,0.304772679646708
11182,16,73826,-0.0829707796874393,0.0780833819286917,0.288693387180604
11183,16,73929,-0.115314212121287,0.0814260924508032,0.157603834134934
11184,16,74120,-0.114077560225379,0.0869159295218032,0.190202644703948
11185,16,74744,-0.0821453666811038,0.0785420001377983,0.296332895529571
11186,16,74823,-0.0878770187905878,0.0781264194646034,0.261435740289084
11187,16,75046,-0.0935937024296598,0.0780137079087416,0.231057191581914
11188,16,75389,-0.106022631807785,0.0777873325958029,0.173757372782721
11189,16,75921,-0.0930590670031232,0.0779668252230204,0.233446714153425
11190,16,76550,-0.109781431749788,0.0786882556706152,0.163849604214264
11191,16,76572,-0.120302883503486,0.0795797570482996,0.131497956038788
11192,16,76573,-0.0860505621178033,0.079836198955857,0.281841640293079
11193,16,77440,-0.0422403536421214,0.0800764667734543,0.598177646455778
11194,16,77714,-0.0432885753521278,0.0777503626252834,0.578041725698035
11195,16,77752,-0.0522794193301365,0.0777003036637443,0.501493006785705
11196,16,78094,-0.01824709390974,0.0783511895791831,0.81598293504443
11197,16,78301,-0.013575339520405,0.0782235643155797,0.862322221163301
11198,16,78839,-0.0377531930866941,0.0782386237496184,0.629722134058506
11199,16,82484,0.0354986502066922,0.0789574362161611,0.653280419794548
11200,16,83222,0.0371371609233788,0.0777249817984932,0.633086783562635
11201,16,83512,0.0711404014137694,0.0776922801906699,0.36046569000228
11202,16,85402,-0.0448319659361838,0.167065684421765,0.788587180772305
11203,16,86230,0.166847355035004,0.0774832771460765,0.0319692847390922
11204,16,87193,0.186033482532828,0.0773369458409839,0.016664474165823
11205,16,89859,0.168222382813509,0.0774499305896098,0.030519738612356
11206,16,92234,0.157243719593182,0.0775152506221161,0.043254241424656
11207,16,92791,0.152194194446415,0.0772137144320068,0.049495832615688
11208,16,93959,0.12828705556033,0.0774971817013342,0.098736745510779
11209,16,96065,0.198899100441129,0.0774751279401353,0.0106617508672024
11210,16,100561,0.171900430118174,0.0781028501688316,0.028386499654839
11211,16,101574,0.134223747542194,0.0772052115484286,0.0829889749677022
11212,16,103110,0.169114015515992,0.0779309765561878,0.0306695670811681
11213,16,104922,0.162945084626049,0.155563879718124,0.295609624539607
11214,16,105267,0.152257677026404,0.077212131411459,0.0493968276916718
11215,16,105336,0.152340650457682,0.077102563949064,0.0489537422254939
11216,16,110992,0.0211840247389633,0.0780729386172839,0.786290970174479
11217,16,114578,0.0306882448501247,0.0777415455443678,0.69326798340635
11218,16,115153,0.0190456454527444,0.0781940975842282,0.80770625135942
11219,16,116214,0.0219783234755985,0.077961305824505,0.778175246027873
11220,16,116322,0.0157278449797427,0.0783207244659076,0.840960196129378
11221,16,116373,0.0541493773868711,0.0784972087424884,0.490757160318629
11222,16,116826,0.0318349071177642,0.0779368184519787,0.683175804019721
11223,16,117063,0.0138505832703703,0.0792117573967052,0.861293702655746
11224,16,117072,0.0275763314352258,0.0783692279071161,0.725140443017793
11225,16,117203,-0.172311836625972,0.154832772212635,0.266512966197489
11226,16,117213,-0.244052013244835,0.106179829176827,0.022118416653047
11227,16,117215,-0.0458593519106429,0.122064402911723,0.707367090426723
11228,16,117254,0.0298190124924314,0.155634671499292,0.848168673945891
11229,16,117654,0.0261407885512063,0.0780854693025851,0.737996301972385
11230,16,117985,0.0400747745673331,0.0785167048082086,0.610091614777108
11231,16,118215,0.000368813080037111,0.0786502540139216,0.996261158305536
11232,16,118252,0.0288086999281934,0.0787620260904244,0.714756614565095
11233,16,118322,0.0311968990503419,0.0791174244093734,0.693589284712414
11234,16,118512,0.0210871236326101,0.0786689391271047,0.788818231388948
11235,16,120319,0.0263178140350794,0.078124511818237,0.736414996285718
11236,16,121298,0.029170640555946,0.0779187501261998,0.708351952847857
11237,16,122212,0.00313410514447379,0.078120703483835,0.968021131962087
11238,16,125144,-0.0360629596172168,0.0777294836474362,0.642966168732155
11239,16,125464,-0.0178012338500727,0.0778507094046875,0.819266685835025
11240,16,126720,-0.079647552589377,0.0775253103606876,0.304947458991129
11241,16,128020,-0.0662831931811056,0.0774620422528697,0.392751857110846
11242,16,128319,-0.0732705813820427,0.0774661582808666,0.344877235479631
11243,16,128822,-0.0516993047299472,0.0774934986591091,0.505116161360817
11244,16,129358,-0.0280313385477451,0.0778853475673907,0.719133282763402
11245,16,132456,0.305825330202325,0.0908374255239031,0.000844421451920355
11246,16,132814,-0.103047579188412,0.0780080949833906,0.187361792723766
11247,16,136628,-0.0583319342232069,0.0776047221260778,0.452759737045864
11248,16,136917,-0.0570141948437593,0.0783550539948791,0.467316921143102
11249,16,138673,-0.0524906965926216,0.0812349234142509,0.518596078070314
11250,16,138809,-0.0696410169170207,0.0869126456320338,0.423510889858417
11251,16,143053,-0.0379967207266953,0.0775037860390609,0.624257107483497
11252,16,143870,-0.0422967665526747,0.0777377763610195,0.586719316751834
11253,16,145251,-0.031701019201989,0.0783258516317679,0.685919272841526
11254,16,145367,-0.0342496193018111,0.0784430161833836,0.662655468646221
11255,16,145806,-0.0285236785580127,0.0779881222740654,0.714775270992638
11256,16,145918,-0.00542150999096416,0.0782119998684925,0.944775640205226
11257,16,147108,-0.0223277616579527,0.0775429716752909,0.773561267197259
11258,16,149006,0.0120789840154414,0.0776935143376002,0.876539935717213
11259,16,149106,-0.00323403330561498,0.0777972078565631,0.966864956566599
11260,16,149133,-0.00774098132100932,0.077577788089834,0.920572870566646
11261,16,150017,0.00754002104857727,0.0778554403327089,0.922903316094799
11262,16,151512,-0.0071949188283527,0.0779648099304592,0.926524603777213
11263,16,154007,0.00205710830508621,0.0779904324405779,0.978972007222047
11264,16,155634,-0.000354650566296792,0.0777973959897286,0.996365316692692
11265,16,156150,-0.00691011646668235,0.0779148177334698,0.929380090324542
11266,16,156322,0.00019703305386972,0.0799187747216959,0.998034277003143
11267,16,156324,-0.00140864623587365,0.0798030478337397,0.985926817075588
11268,16,156325,-0.00140864623587365,0.0798030478337397,0.985926817075588
11269,16,156326,3.15101568729888e-05,0.07956201847957,0.999684225359609
11270,16,156328,-0.00331185392841113,0.0795670834533626,0.9668224372915
11271,16,156476,-0.00659990143942808,0.0777818569778749,0.932427611146912
11272,16,156514,-0.0133665092687748,0.0778828140978543,0.863831992307438
11273,16,156560,-0.0131420037500627,0.0777795050177187,0.865921052309457
11274,16,159409,-0.0316208554684162,0.0775777003243368,0.683812695850079
11275,16,162438,-0.0926948462842684,0.0875141479764234,0.290233650976563
11276,16,163733,-0.0664597435753091,0.0783465721978718,0.396857499648308
11277,16,163842,-0.0478187623715843,0.0774932502959197,0.53758633459703
11278,16,164219,-0.0672854722487939,0.156260512892919,0.667023446824254
11279,16,165813,-0.228573368259127,0.183127273904901,0.212797260751678
11280,16,165825,-0.109244134885475,0.128440216035489,0.395598907932331
11281,16,166006,-0.0943183901435741,0.0831898171242645,0.257659054846797
11282,16,167913,-0.117400270492644,0.0782149922425167,0.134250899955632
11283,16,168266,-0.0937648893258037,0.0788222079894918,0.235013166144693
11284,16,170236,-0.062051660660454,0.0784123354491051,0.429270732373749
11285,16,170586,-0.0743768937798735,0.0789291074119142,0.34667057094571
11286,16,170647,-0.071330649036937,0.0795102477397595,0.370263525073242
11287,16,170885,-0.0657128497550259,0.0789612070079297,0.405849176270384
11288,16,170900,-0.0752710181727309,0.0785392531451202,0.338523459642954
11289,16,170927,-0.0802088839125287,0.0785610370933379,0.307965298077048
11290,16,170955,-0.0763444510483077,0.0784671124538472,0.331245172264163
11291,16,170958,-0.0646976186879583,0.0784967595449639,0.410378202088866
11292,16,170964,-0.07614198718904,0.0783329587796065,0.331701192090213
11293,16,170973,-0.0732331322681013,0.0785669691774676,0.351916258097095
11294,16,171033,-0.0854580457849846,0.078134020866595,0.274816260217823
11295,16,171059,-0.0884737091696529,0.0780387539697232,0.2576834495972
11296,16,171165,-0.0818831244007382,0.078319076061389,0.296504201334043
11297,16,171270,-0.0628412090681781,0.0785010317096247,0.423951226899857
11298,16,171314,-0.065644883342846,0.0790965599040019,0.407137297347785
11299,16,171400,-0.0732128029428561,0.0801202336724852,0.361452649132238
11300,16,171451,-0.0525464496633553,0.0794537051692323,0.508821392899471
11301,16,171458,-0.0525464496633553,0.0794537051692323,0.508821392899471
11302,16,171525,-0.0569165204889497,0.07950629931169,0.474542208299592
11303,16,171529,-0.0615569382729265,0.0795967195864934,0.439826774922197
11304,16,171534,-0.0614099597334507,0.0794626290797581,0.440148659808387
11305,16,171564,-0.0750504361586408,0.0794432536979517,0.345455677955376
11306,16,171567,-0.0838059035263182,0.0795576617283233,0.292878993702184
11307,16,171580,-0.107799006939989,0.0795932348300391,0.176483381540055
11308,16,171729,-0.0857241881540694,0.0781313142504375,0.273310183045652
11309,16,171822,-0.112635413190873,0.0788006053403635,0.153781575817526
11310,16,171898,-0.103229151580129,0.0819462864059822,0.208603597582641
11311,16,171982,-0.134468995431096,0.154895073003242,0.385913194254367
11312,16,172021,-0.250793731201039,0.154582508574847,0.105611744035295
11313,16,172126,-0.0781236874735857,0.0782940159982445,0.319047959710626
11314,16,172141,-0.0984737861043047,0.078143353280188,0.208441024625492
11315,16,172786,-0.112534442280588,0.0782618278416974,0.151341946560855
11316,16,173125,-0.130815580494286,0.0782688747463851,0.0955365106151859
11317,16,173235,-0.122798334242204,0.0789952786864172,0.120960736045321
11318,16,173538,-0.0831288751664781,0.0799971697927723,0.299447283557736
11319,16,173703,-0.0993124495710219,0.0788539291542475,0.208700549269288
11320,16,173708,-0.101926389554635,0.0791890413411338,0.198893193602622
