SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
9487,14,322680,0.163159588191228,0.0959415444696545,0.0898961062711933
9488,14,327569,0.168248651157211,0.0956696124540681,0.0795046983229437
9489,14,327674,0.177111197052914,0.0963089231032955,0.066756355294925
9490,14,329969,0.14976539372378,0.0956701211735724,0.118376836533993
9491,14,330041,0.156787043743708,0.0956984679190202,0.102240856983072
9492,14,331132,0.201782358989284,0.0960717205126832,0.0364088447728181
9493,14,331750,0.144862966245561,0.0982905905266057,0.141420344528197
9494,14,332647,0.0766316319288435,0.0958688306119949,0.424631774971864
9495,14,333268,0.148908952630678,0.19010225727792,0.433970450898696
9496,14,334886,0.122727386842465,0.095797630151711,0.200995694872608
9497,14,335071,0.124326091717792,0.0957271169856035,0.194875690184981
9498,14,335123,0.129270612356678,0.095773247283715,0.177958850796801
9499,14,337016,0.0570044234496961,0.096085405997514,0.553381537946046
9500,14,337563,0.0381541692089662,0.0959985969653759,0.691279499725597
9501,14,337792,0.00158251868437986,0.194681635875335,0.993518857788164
9502,14,339992,0.0801028391665243,0.0963156263718075,0.406157334284655
9503,14,340237,0.0548863524212231,0.0959756245252363,0.567768575925441
9504,14,343503,0.242414574702859,0.207631009391343,0.243786073622688
9505,14,345215,0.0866819179153034,0.0958338241507563,0.366345973557118
9506,14,345245,0.0968104939769925,0.0957120060503392,0.312480973614238
9507,14,347475,0.0872175507476648,0.0958324474327166,0.363388354268306
9508,14,349580,0.0557364104639362,0.0956504962044725,0.56046120425965
9509,14,350501,0.11111969490491,0.0952696996599123,0.244252375717472
9510,14,351040,0.0796003545771364,0.0977413849530501,0.41596623407101
9511,14,354062,-0.00103917165758166,0.0953226828572143,0.991308096470619
9512,14,354457,-0.00232365524192668,0.0954371640003097,0.980589191408077
9513,14,356409,0.0135491506889204,0.0995664151828911,0.891834394424983
9514,14,357746,-0.122610866999844,0.0963679492625872,0.204096903328701
9515,14,358382,-0.103453772781464,0.0962338685529481,0.283097963397822
9516,14,360285,-0.101439908001532,0.096239941682173,0.29258950700285
9517,14,362136,-0.083250233425768,0.0961828756960765,0.387329712394993
9518,14,362413,-0.11843397574132,0.0964644140089493,0.220359694902099
9519,14,362793,-0.12893622526159,0.0963681059190058,0.181772244014586
9520,14,362826,-0.117123026999863,0.0965539716442886,0.225928811262663
9521,14,363907,-0.100562663749251,0.0976833824194162,0.303961071292861
9522,14,364156,-0.069868105875534,0.0965006050401643,0.469534668247369
9523,14,367558,0.00786355147229578,0.0967540950147179,0.93527044636412
9524,14,371957,-0.0231033878995565,0.0969294306813037,0.811745880202447
9525,14,372787,-0.0494206697194268,0.0967121567416988,0.60966501647452
9526,14,373683,0.0593082792120683,0.148264532735699,0.689386214937408
9527,14,373690,0.00010791879928862,0.0964099414200585,0.999107501114068
9528,14,374309,-0.00635434278539848,0.0971517448614378,0.947887478977611
9529,14,377031,-0.0145768728038251,0.0963764807601031,0.879865478596205
9530,14,377351,-0.0431608577869368,0.0962574765203563,0.654147093165644
9531,14,377751,-0.0294721232633371,0.0975887960870942,0.762827515630691
9532,14,379436,0.841565659673468,0.334557970118889,0.012331235227158
9533,14,379436,-0.100651589861211,0.105772961985784,0.341960369411844
9534,14,381031,-0.0177897632394342,0.0984807912041508,0.856752281011636
9535,14,381889,-0.0314522115049837,0.0974235149237577,0.747007527057978
9536,14,382090,-0.0353055130613422,0.0964173247926443,0.714454632501233
9537,14,382896,-0.0234956174297098,0.0963023585635227,0.807389911325059
9538,14,386716,-0.0592197448781296,0.0960816104043451,0.538061870157633
9539,14,388126,-0.0814835504549554,0.0980165837380457,0.406352513276757
9540,14,389981,-0.0140928903415591,0.100645736845744,0.888720325086751
9541,14,394591,-0.121270420902418,0.107347719438987,0.259370881036505
9542,14,397661,-0.167404328810626,0.0950204129289324,0.0789733458240753
9543,14,400328,-0.231893969097413,0.0946083841080717,0.0147265951609153
9544,14,400788,-0.233731898917977,0.0949374496603928,0.0142954427506191
9545,14,400976,-0.178352132603232,0.0954825366226468,0.0626039305445151
9546,14,401015,-0.187380668178327,0.0965543152122456,0.0530933926322773
9547,14,401035,-0.1972573175424,0.0955349903499572,0.0396751163567769
9548,14,402079,-0.201323675247556,0.0968752154698625,0.0384153407562503
9549,14,402194,-0.229062438020539,0.0959085601649887,0.0174495804841169
9550,14,406840,-0.163742342369268,0.0952850622250034,0.0865918955996645
9551,14,407338,-0.161009101987568,0.0957048973412764,0.0933853384352119
9552,14,408085,-0.110281480930448,0.0977540178870708,0.260021509587259
9553,14,408355,-0.135187412037547,0.0956239020259904,0.15831928733
9554,14,409447,-0.18134344604835,0.0950642332849859,0.0572556776261496
9555,14,410125,-0.162072090568922,0.0985267287395595,0.100869118137865
9556,14,410127,-0.159323853120249,0.0983812565018383,0.106242770722679
9557,14,418168,-0.119742701368675,0.0955420528439205,0.210926613139608
9558,14,418803,-0.129794437748218,0.0954201136532239,0.174621379085538
9559,14,422746,-0.133159308129749,0.0954451300227223,0.163850781281105
9560,14,423196,-0.153512020162266,0.0951277907837999,0.107476219296535
9561,14,423311,-0.166166715482564,0.0954555343328148,0.0825941431281417
9562,14,424711,-0.13997550940099,0.0957329246065267,0.144590888268322
9563,14,424816,-0.0888803658828396,0.106462660334825,0.404366740374989
9564,14,425888,-0.0966281907708811,0.0953712312863849,0.311668305507893
9565,14,427278,-0.110532869395669,0.0952769312547625,0.246783141439419
9566,14,427910,-0.100860366613852,0.0955320800945157,0.291793122887978
9567,14,428693,-0.14254857228454,0.0950973409587226,0.134773762846762
9568,14,430086,-0.184936456339689,0.0954385624061433,0.0534504815234495
9569,14,434120,-0.201491337172009,0.0946781659427898,0.0340151898361859
9570,14,434507,-0.157049424106904,0.0954279019633272,0.100707537130394
9571,14,436047,-0.278081577811498,0.0942466792541937,0.00338366255500635
9572,14,437581,-0.24025825963281,0.0945926556560205,0.0115157284219775
9573,14,437955,-0.254713049666769,0.0943354861484959,0.00726620734483044
9574,14,441268,0.383632581205433,0.241193072093218,0.112603267150761
9575,14,441787,-0.109144200690745,0.095203605746019,0.252394084456013
9576,14,442710,-0.114679675374269,0.0953107727216028,0.229698143925309
9577,14,449380,-0.0688716505323496,0.0969201896573534,0.477800307948499
9578,14,453089,-0.113824513686362,0.0952334183793603,0.23280496179646
9579,14,454972,-0.119326840902204,0.0948825160104488,0.209357916259271
9580,14,456179,-0.0816305697814333,0.0959217265196959,0.395339414411047
9581,14,456295,-0.0907098950560421,0.0954263592777356,0.342470615121591
9582,14,456355,-0.0887803060819249,0.0955553779688661,0.353473207457805
9583,14,457243,-0.0683917402673948,0.0990398777264153,0.490303740856248
9584,14,457485,-0.114458115338247,0.0960050858697228,0.233980186637456
9585,14,457545,-0.0793805869586742,0.0986221535846835,0.421421419356857
9586,14,458186,-0.10721527565244,0.0966749518148194,0.268172875951416
9587,14,458514,-0.0937500812913504,0.0952953742053997,0.325895434188235
9588,14,461485,-0.081840449885189,0.0986867722728294,0.407497899655573
9589,14,461863,-0.125680378209616,0.0950696049384019,0.187029898911357
9590,14,462234,-0.0906005350736001,0.096401676003929,0.347950881331029
9591,14,462478,-0.0816598596504332,0.0950583272331366,0.390895876081492
9592,14,464117,-0.0844522264855492,0.0957145402129184,0.378196457980262
9593,14,464233,-0.0969092870958201,0.0957661484861712,0.312261393103543
9594,14,465005,-0.126145108178475,0.0949835610722736,0.185012024223769
9595,14,465187,-0.126128880258436,0.095414984658874,0.187058084995793
9596,14,466103,-0.110567832527336,0.096039696690942,0.250399462498982
9597,14,469224,-0.0738080956723853,0.0984393597774818,0.453885194278298
9598,14,469677,-0.0384193200015666,0.0970377476123721,0.692402209216054
9599,14,469870,-0.0271145917397672,0.104406856161375,0.795245620221984
9600,14,472613,-0.0795315001362434,0.0958598355315132,0.407289211183035
9601,14,478868,-0.0920332166950799,0.0957820753582101,0.337279983068697
9602,14,480472,-0.0597673892388768,0.0956756017922823,0.532579481379185
9603,14,481896,-0.100436707991531,0.0961853269434872,0.297107454903292
9604,14,483978,-0.120087241131625,0.095677912609422,0.21026554266722
9605,14,485955,-0.0953210381325653,0.0955939354585391,0.319377040877198
9606,14,486552,-0.0469350638277808,0.22693190017318,0.836266214018121
9607,14,489876,-0.0822759618244019,0.0964110939819207,0.394023492446623
9608,14,491097,-0.0906483652557382,0.0959365269271236,0.345367170748117
9609,14,491381,-0.100689141498157,0.095908157999476,0.294505473101525
9610,14,493333,-0.00544721364322343,0.097989252478861,0.955699953040749
9611,14,497369,0.0195763868802305,0.0961531233661064,0.838786570147159
9612,14,497844,-0.0255103096044497,0.096370039053149,0.79138579661437
9613,14,498639,-0.00323509018923063,0.0972351109696514,0.97347744113659
9614,14,499301,-0.0376349071523319,0.0959991776261652,0.695269932748752
9615,14,501129,-0.00480401637106448,0.10295292389861,0.962808794541172
9616,14,501546,0.0099348940719951,0.0957864933450093,0.917451126419625
9617,14,501883,-0.00974795058193523,0.0958928245177197,0.919088523608274
9618,14,502260,0.0118447195458141,0.095619907757298,0.901486377875133
9619,14,502292,0.0112787074261788,0.0956201016332972,0.906171740415158
9620,14,502888,-0.00286392620624784,0.101739110138304,0.977558656106711
9621,14,502917,-0.0117566570411352,0.106707001113007,0.912331614357077
9622,14,503689,-0.0161416273745585,0.0973514578711797,0.868403158182321
9623,14,504423,-0.0187066555407037,0.0959503885779154,0.845535054654912
9624,14,508489,0.00725402175670403,0.0968180122115183,0.940317383552006
9625,14,508681,-0.0216800608501971,0.0968458186418749,0.822994491500221
9626,14,510328,0.0958096789388576,0.122858292681865,0.436008237511273
9627,14,510823,0.0280272550531176,0.0964856946731877,0.771618907591706
9628,14,516139,-0.0703728013940919,0.0953637158527848,0.461040541329562
9629,14,525380,0.0181840954896191,0.0953757629862962,0.848903613008096
9630,14,525539,-0.0279890581880053,0.169192475815412,0.868702347427202
9631,14,527281,-0.0122149131170925,0.0953603760002739,0.898149010602815
9632,14,528514,0.0185926399606502,0.0956670237192113,0.846015647447852
9633,14,529103,0.0110583544862861,0.0950780850980209,0.907474479850872
9634,14,529589,0.0136649364077657,0.0957745069178011,0.886625719246243
9635,14,534351,-0.0411042342156079,0.0954968539984764,0.667149175502856
9636,14,534813,-0.0260317004195565,0.0968870028042737,0.788332100410222
9637,14,534949,-0.00688666206657584,0.108701224133721,0.949520440356185
9638,14,535369,-0.0758604700325565,0.0953979222721281,0.427031261984381
9639,14,536010,-0.0636742523632878,0.0960341886934652,0.507739361404413
9640,14,538257,-0.067842906247901,0.0951385659825212,0.476257646618324
9641,14,539456,-0.0817201844231234,0.0951076603263462,0.390791932947507
9642,14,543122,-0.0125768057123808,0.0954492440987499,0.895245768486664
9643,14,543643,-0.0511703633105417,0.0950289451517068,0.590591063323295
9644,14,544381,-0.0787742707983638,0.0971672116258175,0.418079401700265
9645,14,546133,-0.067068896165281,0.0964890155443148,0.487453936970568
9646,14,547700,-0.102395040369705,0.0951916491927585,0.282808383991316
9647,14,547829,-0.114957145633972,0.0952552865591384,0.228304878278324
9648,14,547960,-0.0780330904779916,0.0959440633109521,0.416583647039465
9649,14,547975,-0.0743466109865471,0.0964160575632472,0.441162322645562
9650,14,549199,-0.0805598755538618,0.0950924634540612,0.397472061736314
9651,14,550274,-0.0724381496478105,0.0951049737378906,0.446768402237897
9652,14,550749,-0.093417405652585,0.0952178032461176,0.327219394232712
9653,14,551869,-0.0688170819330698,0.0949824478497895,0.469223910556846
9654,14,553785,-0.0552760975305851,0.0950075027579189,0.561067568498492
9655,14,554919,-0.099151129571176,0.158942622464931,0.533150588891027
9656,14,554932,-0.808292090411291,0.680853715290328,0.235957114678779
9657,14,558289,-0.0410743900666469,0.0950547702792009,0.665923208203306
9658,14,559885,-0.0638700613188415,0.0958446838686556,0.505596317154532
9659,14,560313,-0.0765300939603647,0.0951018922803438,0.421524745093508
9660,14,560680,-0.072073625034703,0.106507059521717,0.499037715091969
9661,14,560682,-0.0682987057650767,0.10581517775677,0.519053086731143
9662,14,560683,-0.0690374097051898,0.105683071565615,0.514020714058048
9663,14,560773,-0.0398451922061984,0.0961562408721212,0.678847755418002
9664,14,560799,-0.0565114521608182,0.11345962045314,0.618741017091724
9665,14,560812,0.152158620461026,0.193824116852708,0.432959876290113
9666,14,560813,0.18046029757041,0.250722674882984,0.472148685052668
9667,14,561322,0.253689093471804,0.489488692588152,0.604592042887836
9668,14,568268,0.00152091801891174,0.169477351275462,0.992844816445596
9669,14,568270,-0.0243099584757127,0.191239594912542,0.898919533848037
9670,14,568858,-0.0571260208203719,0.0952779582100881,0.549175974624117
9671,14,568966,-0.0686974600265968,0.0953951421714064,0.471917921406575
9672,14,568996,-0.0635797203170276,0.0951289129000223,0.504344896285272
9673,14,569044,-0.0667072428519296,0.0951228455643325,0.483593649931105
9674,14,569854,-0.060026818530071,0.194412347548426,0.757685995845543
9675,14,569854,-0.0843815253688289,0.207329171161221,0.684259782943669
9676,14,569966,-0.0148640437457468,0.191017964910172,0.938019382252321
9677,14,570806,-0.0159532845047035,0.155862494413667,0.91853312618286
9678,14,571968,0.509228278979837,0.353935134737284,0.151104124859084
9679,14,571979,0.111891198245105,0.313143452153441,0.721068699651621
9680,14,572015,0.0556788970490283,0.273333000475491,0.838702562857658
9681,14,572128,-0.0160920492807932,0.246302138416972,0.947944586404806
9682,14,572137,-0.0928626857823818,0.182726888158709,0.611627135814354
9683,14,572143,-0.021691286031511,0.214366414360687,0.919458755087045
9684,14,572150,-0.143068254775548,0.206782171263479,0.489468096003104
9685,14,572217,-0.574556822293418,0.310345045855285,0.0649544469894418
9686,14,572224,-0.174961950127476,0.413217502806745,0.672251310404279
9687,14,572252,-0.131010683215518,0.191427578909256,0.494179436927147
9688,14,572330,-0.347887402392491,0.27800840706953,0.211633375640259
9689,14,572366,-0.0564901103473532,0.606321119513808,0.925822447871078
9690,14,572600,0.0504881724666864,0.101747673937122,0.620055362379458
9691,14,572607,-0.0374108067531087,0.101445504886464,0.712514748701104
9692,14,574012,-0.328665499406894,0.18173135434436,0.0713757926560567
9693,14,574015,0.0902007647820424,0.190039489931428,0.635335506275898
9694,14,574170,-0.00519125507739733,0.0956048856438271,0.956727618511717
9695,14,574408,0.0293893787982602,0.0994557183523353,0.767784047700842
9696,14,574697,-0.0194476534062063,0.095053376099153,0.838004767069837
9697,14,575614,0.00818262601300224,0.0997244728428579,0.934651599471036
9698,14,576990,-0.0394612166274056,0.0964361408543947,0.682644496960534
9699,14,577297,-0.0565139574826217,0.0959222189915451,0.556127835292783
9700,14,579044,-0.0178187778239802,0.0950751767297681,0.851440766334324
9701,14,579920,0.0305414658393408,0.111539019094196,0.784384123950699
9702,14,579960,-0.0775198977398919,0.164488157850773,0.637732272106067
9703,14,580002,0.0507644215254923,0.102283747942647,0.619984781896743
9704,14,582958,0.0429332114543183,0.0951691450311896,0.652176225447025
9705,14,584861,0.0621339747895598,0.0951391151750251,0.514126293747511
9706,14,587028,0.0660422496176604,0.0965098023605534,0.494230877826558
9707,14,589847,0.0804368329019404,0.0950163676745972,0.397815255210415
9708,14,590547,0.0443560852586239,0.0951777909299237,0.641478605135714
9709,14,591136,0.0549672758168244,0.0951126533454472,0.563688218315215
9710,14,591302,0.0578719980768756,0.0969247101706632,0.550835416134402
9711,14,591601,-0.00736939544614765,0.0952197520517082,0.938354312855098
