SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
8837,13,534609,0.0721335677563217,0.187995196355414,0.701432552493208
8838,13,534733,0.106533618546876,0.18918506161205,0.573711647565892
8839,13,534845,0.0754734546627284,0.189547906478352,0.690741056778713
8840,13,535159,0.0832005434104839,0.187642527884175,0.657748656717979
8841,13,535362,0.0980821184829845,0.188848470414167,0.603828643517212
8842,13,535671,0.0516179729111678,0.202389485789623,0.798838599075724
8843,13,535701,0.0894557693445425,0.194301277723216,0.645514601183951
8844,13,535737,0.150495661596407,0.206077767219826,0.465699896344786
8845,13,535756,-0.153622562274759,0.375300490101813,0.682544168078378
8846,13,535862,0.160883246551432,0.198584020618662,0.418398611143425
8847,13,536166,0.0482577538294298,0.194989901021349,0.804674092724434
8848,13,536190,0.0634265424557879,0.195580494240254,0.745903816428996
8849,13,536290,0.0577903564101153,0.188813087914742,0.75973043062243
8850,13,536440,0.0616239028816372,0.19009730147577,0.746001085903964
8851,13,536982,0.0443710188797097,0.189008332448311,0.814533497341327
8852,13,537041,0.0147977526658305,0.189021445118241,0.937644826836516
8853,13,537924,0.0552354173062703,0.190316649760603,0.771811443323793
8854,13,538521,0.100148308953916,0.192698079277556,0.603587145471983
8855,13,538607,-0.0318926188708554,0.193550081846046,0.869213754221565
8856,13,538631,0.0102499734195525,0.216486401476414,0.962263474725954
8857,13,539260,-0.0261601788951639,0.188659251271796,0.889795019118802
8858,13,539269,-0.0417411812973665,0.188825070840055,0.825175539406357
8859,13,539498,-0.0065496407629595,0.189566983350302,0.97245767328955
8860,13,540307,-0.0150574884300186,0.190408039157003,0.937013714124505
8861,13,540446,-0.00402699909486071,0.192107808367412,0.983287665962658
8862,13,540762,-0.054348302887586,0.190387752060432,0.775458302543452
8863,13,540808,-0.115297360119127,0.192183757983507,0.548935858838576
8864,13,541095,0.0118208827389136,0.193742492531127,0.951383088466573
8865,13,541424,-0.00992279093498094,0.191815411475876,0.958772346629933
8866,13,541435,0.114577835303536,0.372401103802977,0.75851247116508
8867,13,542130,-0.0542073674987296,0.19022064853835,0.775833479197912
8868,13,542977,-0.10339348534741,0.190555992139595,0.587755562828576
8869,13,546586,-0.0785258724582258,0.190107701448208,0.679813499563211
8870,13,547627,-0.121126777800524,0.189841940541583,0.523861227078567
8871,13,548118,-0.147420420230389,0.190909128584464,0.440511438868541
8872,13,548704,-0.140531916950116,0.189279225912306,0.458303512802345
8873,13,548999,-0.101615016460893,0.189902342864595,0.592923907032929
8874,13,549287,-0.109915615305317,0.190221288784077,0.563747125848567
8875,13,549726,-0.123852189340499,0.190039343732991,0.51500675289252
8876,13,552041,-0.120923482932608,0.18891348166634,0.522522953936257
8877,13,552167,-0.136739287909958,0.188887520434766,0.469594857860696
8878,13,552236,-0.131374834071923,0.189622426491741,0.488875993056519
8879,13,554202,-0.102990260298552,0.188948180815859,0.586048578968735
8880,13,554523,0.160796503199613,0.38359441505351,0.67533689065341
8881,13,556725,0.0205734673425771,0.187754557371901,0.912807597663167
8882,13,559009,-0.0699533284475417,0.190040856673969,0.713022086523019
8883,13,560774,-0.0761264375526185,0.188730582320436,0.686927344212591
8884,13,560879,-0.153376547536879,0.193477486657811,0.42846417160406
8885,13,561662,-0.0759193644950623,0.187670763693389,0.686064457775359
8886,13,561755,-0.0987153514600585,0.187887155925161,0.599637079332051
8887,13,562475,-0.237621337541346,0.187202129641908,0.205159508037748
8888,13,562955,-0.203706742316614,0.187939271656206,0.279150386034157
8889,13,562976,-0.193199278311181,0.188727851309486,0.306681564926436
8890,13,564094,-0.207194001788359,0.188471541099878,0.272369670505874
8891,13,564146,-0.174160834090963,0.188340598352568,0.355747365272039
8892,13,568827,-0.182180789997337,0.187140240222964,0.330972088474613
8893,13,573340,-0.331447938992335,0.188376668121935,0.0793595637699928
8894,13,573670,-0.351527963698041,0.188099444732208,0.0624729078059897
8895,13,573957,-0.353918975520603,0.197015909541279,0.0732861287222589
8896,13,574002,-0.386178269113301,0.191993710548998,0.0450417141257287
8897,13,575086,-0.255866388390222,0.188719383458424,0.176028427734507
8898,13,577143,-0.255758016031612,0.189922510743688,0.178958873810257
8899,13,582883,-0.0987653100370572,0.190421729102444,0.604318527792316
8900,13,584279,-0.0139086749184621,0.20271760808333,0.945338043005931
8901,13,587156,0.059641365915143,0.188893939664134,0.752386480771327
8902,13,587658,3.47081829163827,2.02988012668196,0.0881698282180245
8903,13,587665,3.47081829163827,2.02988012668196,0.0881698282180245
8904,13,588065,-0.023141662751996,0.188427923740769,0.902323961167966
8905,13,588567,-0.450909301862722,0.33789583853253,0.182912492572177
8906,13,588570,-0.178592105281774,0.251599263998745,0.478279659142728
8907,13,588573,0.00504085346953909,0.261612276746504,0.98463786802369
8908,13,588576,0.0757835589581145,0.267433753504966,0.777056883358222
8909,13,588579,-0.255720080552328,0.25366486094797,0.31409595497188
8910,13,588585,-0.344385152991269,0.352552360300743,0.329320256568173
8911,13,588591,0.350446627168185,0.275661031536181,0.204460577465994
8912,13,588594,0.148309508206875,0.283189005164517,0.60080742993428
8913,13,588597,0.342203451594473,0.31083218857238,0.271678703632648
8914,13,588600,-0.383425407265007,0.454072891721574,0.399010127521632
8915,13,588600,0.671794970222548,0.593178470910715,0.258178546382917
8916,13,588615,-0.991828617740364,0.807360276634999,0.220083987130585
8917,13,588618,-0.016189578386722,0.383676105784041,0.966366346394499
8918,13,588621,0.769537406648908,0.430824796497276,0.074925753715681
8919,13,588627,0.15117228979365,0.660696279695671,0.819151004670925
8920,13,588661,-0.130276978358716,0.373657870019286,0.727557603119149
8921,13,588807,-0.115975212846428,0.18901883164349,0.539898416581303
8922,13,589215,-0.0823983658778604,0.187983244619074,0.661416471852074
8923,13,600543,0.012489783657513,0.1878601731057,0.9470297611141
8924,13,600548,-0.0480360294380105,0.187753846798734,0.79821894215665
8925,13,600549,-0.0265134408173995,0.188640849384179,0.888305743299445
8926,13,600928,0.00262168549500548,0.187202103759547,0.988834244392612
8927,13,601209,-0.000213545977824428,0.186395545103424,0.999086542680666
8928,13,601449,-0.0109935866924351,0.186672658507156,0.953071196188269
8929,13,603801,0.0346488352062075,0.186360006632111,0.852610995232645
8930,13,605162,0.0142430670595026,0.18622397361106,0.939077745198923
8931,13,605897,0.0417921747108372,0.192648636319175,0.828384554449128
8932,13,607707,-0.00140489938933347,0.186708955088991,0.994000591233124
8933,13,609533,-0.0280366714006766,0.37844491918139,0.940985597032807
8934,13,609576,0.241028198730517,0.200950992820568,0.231162247851201
8935,13,609618,-0.134647650380448,0.322442005035418,0.676502838401222
8936,13,609630,-0.419046685636665,0.330292652920582,0.205379307534046
8937,13,611332,0.214220883946417,0.374940771808945,0.568128754888566
8938,13,612355,0.182401801640163,0.189665803663581,0.33685808266263
8939,13,612723,0.13979518819315,0.187587747436278,0.456631249171818
8940,13,613251,0.184665545158919,0.186914183807778,0.323844199088951
8941,13,614505,0.117329491610837,0.188652446791096,0.534386319470149
8942,13,614530,0.123853010707645,0.187697560141003,0.509777726995341
8943,13,616433,0.104577553657495,0.187938429127992,0.578258687789747
8944,13,618430,0.166484717151156,0.187947799059725,0.376326730311989
8945,13,620255,0.187911308887382,0.186707384466533,0.314889407264247
8946,13,620593,0.184211896007744,0.187483555701013,0.326502085617039
8947,13,621124,0.178026179940953,0.188070697315414,0.344494334382139
8948,13,621167,0.195043774964708,0.187218632829742,0.298218861544736
8949,13,625679,-0.034805350717196,0.203307916647222,0.864168327144468
8950,13,625708,0.35691880792817,0.422029076929026,0.398281358414439
8951,13,625708,-0.0106804065504833,0.583563385256618,0.98540823174295
8952,13,626195,-0.0489559319835892,0.186659812903274,0.793263537634514
8953,13,628556,0.044254513262285,0.188490062668691,0.814512257817032
8954,13,628777,0.0289616447353097,0.212483395601523,0.891661233945331
8955,13,632242,-0.0390928633645357,0.189037663070326,0.836285806848609
8956,13,636196,0.0385753380980718,0.194313822227222,0.842751884906042
8957,13,637712,-0.0372085072449168,0.186974955786282,0.842375260791803
8958,13,639293,0.0370334238848454,0.187196239609506,0.843290308020839
8959,13,640192,0.0756559393781568,0.186856177690734,0.685804628034254
8960,13,641335,0.00340601613579877,0.188819740879216,0.985618367949943
8961,13,646103,0.274755716050857,0.187268697504157,0.14321914486394
8962,13,648377,0.298372867642166,0.189652177324156,0.116553608478476
8963,13,649487,0.33004693528017,0.191581231236568,0.0858091944414189
8964,13,649495,0.363319981143256,0.191992272941575,0.0592600137742864
8965,13,649552,0.285825570881743,0.189327178890618,0.132016791571511
8966,13,649621,0.329716204002127,0.189726708414663,0.0831096510410826
8967,13,649796,0.344313228218278,0.195582629513101,0.0791976651264879
8968,13,649808,0.355086429293719,0.194261302553024,0.0684114181116738
8969,13,649905,0.312134223067249,0.191148354334799,0.10337275276439
8970,13,650533,0.311455889945009,0.190523051709553,0.102994705576938
8971,13,652533,0.538333167660614,0.381011027562433,0.158564147433654
8972,13,652533,1.21737922022641,0.56795865805132,0.0327615888361363
8973,13,653186,0.260509023830683,0.187625311975744,0.165874499475481
8974,13,654641,0.199557800392148,0.187327995259925,0.287474842279392
8975,13,658438,0.393920160289239,0.191107668158581,0.0400113638542384
8976,13,658665,0.323551913469957,0.187562726805,0.0853967611003261
8977,13,659142,0.288077984461495,0.186797367179368,0.12392213368665
8978,13,659245,0.277490958716778,0.186717151019146,0.138130213139265
8979,13,659356,0.304956052032635,0.187391560642247,0.104550023858265
8980,13,660071,0.32515842306412,0.187772720527489,0.0842078342322571
8981,13,660769,0.314354591319371,0.187066536241484,0.0937558465525995
8982,13,661828,0.23220754665119,0.186637459992051,0.21426482144331
8983,13,661923,0.259775450258336,0.186307360142268,0.164092463137645
8984,13,665524,0.311888964211876,0.187380434668687,0.0969060268213691
8985,13,665729,0.354729252124459,0.19632169439869,0.0716327400895892
8986,13,667202,0.0743419622966721,0.42102659846815,0.859945002066732
8987,13,670426,0.0820306583918108,0.19061842598189,0.667211230583948
8988,13,676107,0.127013011874998,0.185956473664926,0.495038754834171
8989,13,678117,0.231534926792638,0.186488394936011,0.215226452441822
8990,13,678210,0.248829598932716,0.185924445543186,0.181647926615433
8991,13,678717,0.221012992726603,0.186503805482261,0.236801936948436
8992,13,680954,0.187804111582853,0.189308221735314,0.321850364152532
8993,13,682180,0.223091946079228,0.187548990077804,0.235037356331787
8994,13,683807,0.186458947199536,0.18613116195684,0.317145204336148
8995,13,685087,0.212733605095591,0.185839936336164,0.253103140489191
8996,13,685205,0.216796066196344,0.186287069861049,0.245301569557609
8997,13,687302,0.292714931033511,0.18957064460112,0.123461492475728
8998,13,687782,0.255924697442211,0.187186325653284,0.172426637030655
8999,13,688905,0.208044183663887,0.204215548602599,0.309020310252017
9000,13,688957,0.215835954778104,0.194104881836612,0.266914082552024
9001,13,689409,0.184741670877524,0.18630085061246,0.322056864486908
9002,13,692065,0.169657629932638,0.18664130823869,0.363968393705538
9003,13,694397,0.0239729629745917,0.186145074648612,0.897599972709567
9004,13,696701,0.122525401773165,0.189120741545413,0.517491048656387
9005,13,696745,0.139269641227878,0.187567846870522,0.458276579113125
9006,13,696957,0.129176498378652,0.186773058019349,0.489628881808014
9007,13,697086,0.0722831828228463,0.186726899758186,0.698910692880231
9008,13,697107,0.0782011740879732,0.187031072242755,0.676114626646192
9009,13,697269,0.137868983537816,0.187564777296225,0.462798730166216
9010,13,698336,0.0636060968317306,0.187683729825941,0.734886245337623
9011,13,698372,0.110106674407418,0.188953661841996,0.560455280575597
9012,13,698457,-0.0859861222975778,0.196858572545058,0.662529727288834
9013,13,698530,0.0496163448402749,0.19297002381627,0.797236373877054
9014,13,698549,0.0420616443771774,0.194129070207071,0.82859190029375
9015,13,698569,0.0607054913464202,0.192961043840663,0.753251450679454
9016,13,698595,0.0933979189004625,0.190718436452382,0.624638885131342
9017,13,698611,0.0856634398794924,0.19372449097683,0.65862099354056
9018,13,698642,0.00426830454920468,0.197432840222131,0.982764076056431
9019,13,698679,-0.0664818230120889,0.216340969840255,0.758795392916394
9020,13,698828,0.0598339945554098,0.187601838444225,0.74995958308958
9021,13,698850,0.0548314625131018,0.187735068395035,0.770405977017995
9022,13,699044,0.0731293578768603,0.193393571799417,0.705555753582901
9023,13,699315,0.0652557523228618,0.187725623349418,0.728338474270757
9024,13,699415,0.0226773696129381,0.188834282666533,0.904479080732561
9025,13,699619,0.0755681497608873,0.193395838128756,0.696222615803489
9026,13,699631,0.0537316608903749,0.192064144826548,0.779826311739812
9027,13,699680,0.0894289738782666,0.190051982248057,0.63825267839326
9028,13,699822,0.0504725439196699,0.188074004909838,0.788574876505419
9029,13,699971,0.02020705490221,0.187625784489642,0.914295878753274
9030,13,701153,-0.0119495726493171,0.188632883864882,0.949525009882357
9031,13,702308,0.0878590460923766,0.187866302915342,0.640310654170186
9032,13,702551,0.0638926247077429,0.187248645587559,0.733142417691595
9033,13,702563,0.0604403154855608,0.18757284518389,0.747474381617473
9034,13,702605,0.0541515065535016,0.188223641963143,0.773746986595253
9035,13,702665,0.0769925489065554,0.188548368134115,0.6832689028716
9036,13,704115,0.0715869953816448,0.187240760022244,0.702449710557341
9037,13,704389,0.078727271591305,0.188660492801641,0.676715578369005
9038,13,704907,0.0584662323599113,0.188226034080971,0.756275017915103
9039,13,705664,0.0294003167255755,0.189131521712593,0.876556162465732
9040,13,706506,0.100692194126415,0.187899242658527,0.592376223189191
9041,13,706623,0.0317510736848999,0.186812064189284,0.865136872888068
9042,13,707792,0.160088865956323,0.186852049753077,0.392154332683799
9043,13,708814,0.106590303662893,0.187654012752027,0.570385860797932
9044,13,709176,0.124320578204252,0.187274419326827,0.507224933359547
9045,13,711296,0.101459891841235,0.186968255435167,0.587707469487257
9046,13,711505,0.146418282423725,0.1870443411458,0.434269477883183
9047,13,711844,0.124438477228502,0.187089418862978,0.506402715939452
9048,13,714847,0.175549755319873,0.187259819013848,0.349159732866534
9049,13,716963,0.207882487583886,0.185820328298374,0.26401670610681
9050,13,718591,0.2224473338821,0.187686952242192,0.236734045730701
9051,13,719243,0.214185365025714,0.189767914053134,0.259803504129131
9052,13,720765,0.28553543665478,0.186130883881203,0.125911303861306
9053,13,720856,0.270892792280246,0.193112131990062,0.161562949945957
9054,13,721239,0.258194351292159,0.186487201224792,0.167075307816744
9055,13,721409,0.237892880440389,0.187385988732395,0.205086990334191
9056,13,721591,0.266577039410291,0.186169081714395,0.153054914950212
9057,13,722436,0.294953060835791,0.185765685865352,0.113233774980226
9058,13,722796,0.274054725669057,0.375394344848457,0.465846929994199
9059,13,723430,0.281321590119728,0.185516944425525,0.130308170120196
9060,13,723548,0.305189862757626,0.185912247971817,0.101567612008771
9061,13,724990,0.334623290783953,0.185739125881592,0.0724651772751888
9062,13,725060,0.31031867262806,0.185344848115168,0.0949618249753159
