SNP,Chr,Pos,Effect,SE,TPO1_TCB2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
11057,16,16745,0.00152511142953569,0.156586940040592,0.992234460366832
11058,16,16749,0.0144419980350021,0.156129098514292,0.926352977089476
11059,16,16930,0.134098671329633,0.307198345586132,0.662725300754622
11060,16,16931,-0.1011774746028,0.253879019070589,0.690483195046221
11061,16,16980,-0.0596320429835639,0.168174628671639,0.723112949798401
11062,16,16995,-0.0712391055127144,0.322170106103505,0.825124787479392
11063,16,19554,-0.332096369117467,0.16061763255107,0.0394039311477067
11064,16,19582,-0.193987049462499,0.160379283954637,0.227260351874917
11065,16,19618,0.624014953236344,0.35439598991413,0.0791407379406742
11066,16,19639,-0.143194240213387,0.16069408149163,0.373483334989621
11067,16,19930,-0.141758043109719,0.172801571544873,0.412569306616783
11068,16,19989,-0.247726202439948,0.166740653688487,0.138251612292253
11069,16,20077,-0.331824613461757,0.164839186039233,0.0448712898984461
11070,16,20152,-0.296345575140307,0.158514999916634,0.0623794203745598
11071,16,21910,0.117268054738968,0.197240886536098,0.552530311486729
11072,16,22059,-0.197807917228377,0.159462411630715,0.215626422211521
11073,16,23447,-0.153597040413262,0.187837724438118,0.414073608073764
11074,16,24494,0.00706543222328015,0.203387891140766,0.972307731136236
11075,16,24575,0.0174828168112997,0.216347172000108,0.935639578782098
11076,16,24701,0.0750244494700105,0.247824267263032,0.762272072017763
11077,16,24708,-0.0439092626735622,0.240341702802556,0.855142102239978
11078,16,24966,-0.309571844552585,0.158794098066507,0.0520252196714568
11079,16,24974,-0.227358576131433,0.175959264925542,0.19716458755404
11080,16,24974,-1.04038527844185,0.510894349336864,0.0424561530421953
11081,16,24980,-0.332185807664715,0.160617108612818,0.0393505990020834
11082,16,24982,-0.336078233075687,0.158979508569566,0.035218548390475
11083,16,24983,-0.344113600032962,0.159996557066154,0.0321738636733181
11084,16,25057,0.0224450686115414,0.156126420296203,0.885770331749551
11085,16,25069,-0.0431954910157755,0.1543784708004,0.779792870026365
11086,16,25078,-0.0181927125238329,0.155450795789008,0.906901277014765
11087,16,25079,0.00810111205624528,0.15522524762808,0.958407301916219
11088,16,25149,-0.11679597611715,0.157988284664411,0.460234449155197
11089,16,25159,-0.697601137789722,0.355417083251895,0.0504581648446916
11090,16,25194,-0.283204964670202,0.153848487941711,0.0664893226771342
11091,16,25200,-0.262425762491235,0.153485094728722,0.0881853034315963
11092,16,25209,-0.18985005993279,0.154877718521405,0.221088783104655
11093,16,25269,-0.0036617837034181,0.154866301362113,0.981149291891872
11094,16,25536,0.574073952077789,0.304241177524491,0.0599935893716004
11095,16,26510,0.186412391947195,0.155023154433128,0.229983201256535
11096,16,27710,0.223740029704078,0.154425419675142,0.148265811138891
11097,16,28365,0.166035021153609,0.15384727733207,0.28122662528495
11098,16,28409,0.193184031967165,0.169804485647904,0.25602360484359
11099,16,28409,0.113138511717035,0.347547481274114,0.744969847196207
11100,16,29135,0.161924633440947,0.153913902763025,0.293497692008082
11101,16,30586,0.219579861659933,0.153195476549005,0.152648284976362
11102,16,30803,0.184425747665993,0.153592396756123,0.230654114218746
11103,16,35528,0.203764948707053,0.153257366862592,0.184521646157811
11104,16,35760,0.147573727411898,0.154770932281202,0.34099041393272
11105,16,35982,0.209230061957582,0.154205906643378,0.175704586374344
11106,16,40390,0.15212382614406,0.154056983036644,0.324097601066367
11107,16,40490,0.115598877489145,0.153977999071098,0.453303683429309
11108,16,40552,0.111693612690364,0.154427336428686,0.469989201891876
11109,16,43046,0.0380572817649814,0.324159478048542,0.906607509607472
11110,16,43052,-0.0131924032886328,0.32156416306543,0.967298580437736
11111,16,43059,0.0768711461876634,0.32216643865988,0.811548843932466
11112,16,43424,0.0521407648007847,0.154500679172981,0.735956276928575
11113,16,43662,0.0740810348998696,0.154919943205636,0.632811593030379
11114,16,46114,-0.0646349775887612,0.15512365251357,0.677174907623864
11115,16,46594,-0.145708411180616,0.33719323747652,0.665917024150244
11116,16,46765,-0.0182277667201944,0.154940820509571,0.906417114773947
11117,16,47416,-0.0762023364412509,0.154787094823005,0.622810347405669
11118,16,48340,-0.0723547006584543,0.153504661026463,0.637680693360694
11119,16,51066,-0.185290584075251,0.310998993019958,0.551696266399708
11120,16,53867,-0.037231151286181,0.153715665739718,0.808759714402349
11121,16,54905,-0.0875614575957634,0.153918566723566,0.569798172574626
11122,16,55419,-0.087331782224627,0.153577610596792,0.569955825523996
11123,16,55474,-0.0819137861689049,0.15392737452537,0.594950879275009
11124,16,55604,-0.0750304093265788,0.154581999874982,0.62771067858683
11125,16,55617,-0.0621542333415369,0.155422395880065,0.689468173314632
11126,16,55625,-0.0599846755143354,0.154976009449769,0.698946647247351
11127,16,55837,-0.0931410782689384,0.154005125740024,0.545705720209894
11128,16,55962,-0.086853158600122,0.154275669167621,0.573810113030386
11129,16,55976,-0.0908431587562368,0.154095172542104,0.555885382852612
11130,16,56019,-0.0825130039583223,0.15436652989179,0.593313803101094
11131,16,56137,-0.0484709797994139,0.153987130762407,0.753120042452033
11132,16,56154,-0.0950667605354257,0.153925597441985,0.537227354002541
11133,16,56155,-0.0950667605354257,0.153925597441985,0.537227354002541
11134,16,56282,-0.0746326087150667,0.154197481214806,0.628681266759571
11135,16,56288,-0.0779754624308197,0.154384354040009,0.613822314058913
11136,16,56294,-0.0640607361322202,0.154988915638977,0.679619755450438
11137,16,56308,-0.0690460799626862,0.155431835950437,0.657155036430186
11138,16,56334,-0.172312031387317,0.306648147773409,0.57452645603003
11139,16,56451,0.153605944429131,0.578216859937447,0.79066034188097
11140,16,56650,-0.847039000268244,0.54079870755227,0.118180433371434
11141,16,56655,-1.24193846695612,0.555442901453501,0.0259800071436648
11142,16,62713,-0.410710277003811,0.337559428513914,0.224529303068533
11143,16,62714,-0.0855316084328432,0.429764038147381,0.842361736087537
11144,16,62717,0.256742235989309,0.329050787361544,0.435765957887822
11145,16,62719,-0.0201459860096334,0.332671315159652,0.951745310333004
11146,16,64013,-0.0987449482928155,0.174494923201659,0.571828036599835
11147,16,64043,-0.0806729937417723,0.157055985930501,0.607812788195656
11148,16,64053,-0.0806729937417723,0.157055985930501,0.607812788195656
11149,16,64086,-0.160333069626298,0.162903955991704,0.325682239855665
11150,16,64090,-0.134758146657814,0.164727591443498,0.413870993464666
11151,16,64099,-0.210884951912114,0.306298715975517,0.491593709756687
11152,16,64109,-0.210884951912114,0.306298715975517,0.491593709756687
11153,16,64140,-0.251376169587358,0.305970327528753,0.41187596154747
11154,16,64155,-0.329336865577208,0.305557847198409,0.281849332393467
11155,16,64165,-0.234215174404856,0.305902695664505,0.444394704555977
11156,16,64166,-0.201614224930031,0.305872043475383,0.510231993016557
11157,16,64204,-0.174274484234832,0.306499518363793,0.569991697180125
11158,16,64224,-0.174274484234832,0.306499518363793,0.569991697180125
11159,16,64229,-0.174274484234832,0.306499518363793,0.569991697180125
11160,16,64240,-0.220902822249776,0.306559880168829,0.471641041100773
11161,16,64299,-0.134103554221048,0.156302951015121,0.391490082609902
11162,16,64309,-0.11477114236295,0.156532354493546,0.463916771674456
11163,16,64310,-0.11477114236295,0.156532354493546,0.463916771674456
11164,16,64316,-0.0924676235568987,0.15769090056708,0.557991401674379
11165,16,64326,-0.219421122844041,0.306562894633499,0.474621460082927
11166,16,64353,-0.0833690166677314,0.30594138230914,0.785396944378784
11167,16,64363,-0.261790672302658,0.363849780240949,0.472307688844022
11168,16,64363,0.357413384857627,0.347645405574101,0.304607890362505
11169,16,64540,-0.122396203287984,0.155581968533626,0.431985818268674
11170,16,64901,-0.0891173302802626,0.162644065005861,0.584087251436454
11171,16,67148,-0.0810092830514929,0.153753513347386,0.598609514475195
11172,16,67473,-0.00235276672033446,0.154872613734585,0.987887885250477
11173,16,67906,-0.0233297204837206,0.153567407948148,0.879338054397593
11174,16,68771,-0.0526182224910847,0.154284914968696,0.733271999776692
11175,16,69421,-0.0784017537677827,0.15725515023479,0.618397092336066
11176,16,69480,-0.0778471978602661,0.154638988296905,0.614988276020791
11177,16,69886,-0.116198351506911,0.155334527559053,0.454926675919525
11178,16,69892,-0.0780347251341623,0.155328915233825,0.615710841948574
11179,16,70566,-0.104217092104274,0.153275320506058,0.496991941667712
11180,16,70846,-0.101719153430055,0.154027894284167,0.509431485824375
11181,16,73035,-0.14527080993623,0.153814526210446,0.345583456835952
11182,16,73826,-0.0401146766067584,0.154140219637323,0.794824251671715
11183,16,73929,-0.0343278832688955,0.160942745123657,0.831221939563229
11184,16,74120,-0.115111917591952,0.171626959979052,0.502843878321622
11185,16,74744,-0.0767472632953857,0.154998894409208,0.620804305785112
11186,16,74823,-0.100797333543606,0.154176291850271,0.513679382434015
11187,16,75046,-0.147458358084194,0.153884882043695,0.338598532862517
11188,16,75389,-0.191258987705497,0.153391025243179,0.213271086417501
11189,16,75921,-0.154709843973617,0.153768786938407,0.315047034795207
11190,16,76550,-0.102899352845806,0.155431878239053,0.508388940644516
11191,16,76572,-0.0591681890781899,0.157333957866266,0.707092621134659
11192,16,76573,-0.130048130223911,0.157470689888579,0.409443522580939
11193,16,77440,-0.0871570762154484,0.157831637351592,0.58115016933892
11194,16,77714,0.0354221028958573,0.153308329373613,0.817408736180247
11195,16,77752,0.0373620940761086,0.15323924910341,0.807515402774197
11196,16,78094,0.0351868222808219,0.15443743751645,0.819903563647035
11197,16,78301,-0.00836471449200943,0.154191302960977,0.956767519621299
11198,16,78839,0.0164723966973105,0.154263413196869,0.915023404402179
11199,16,82484,-0.0251342572197257,0.155670697151176,0.871825169070566
11200,16,83222,-0.0187532048225229,0.153248901015453,0.902674925051987
11201,16,83512,-0.0393471479938777,0.153305617926989,0.797592142170532
11202,16,85402,0.313573229523634,0.328911238961822,0.341056346698281
11203,16,86230,0.112501608678122,0.153609334580468,0.464417872801302
11204,16,87193,0.149287183354168,0.153476527650838,0.331366644658781
11205,16,89859,0.0781885742370502,0.153620837354876,0.611090424684946
11206,16,92234,0.168385002468297,0.15341564026641,0.273138709209578
11207,16,92791,0.151320561357238,0.152818022113064,0.322754116508513
11208,16,93959,0.127261927712084,0.153195688782781,0.406696255717502
11209,16,96065,0.0967101402167211,0.154043188528728,0.530533116693004
11210,16,100561,0.211172427484357,0.154592086100056,0.172809319281366
11211,16,101574,0.218139712474895,0.152386555461029,0.153174802719408
11212,16,103110,0.185103210210471,0.154315673040975,0.231134147430391
11213,16,104922,0.225369837617173,0.306871570510882,0.463185876141703
11214,16,105267,0.115249017545884,0.152904710286091,0.451513217745162
11215,16,105336,0.107950827696873,0.152705772917911,0.480082318359386
11216,16,110992,-0.0172371136404326,0.153901784624045,0.910886479589683
11217,16,114578,0.0275862885174284,0.153262052598963,0.85726036118367
11218,16,115153,-0.0421453188638142,0.154123914691542,0.78466657175646
11219,16,116214,-0.0239320738468794,0.153680453147651,0.876337852437331
11220,16,116322,0.0219001643751957,0.154381296518805,0.887273389862264
11221,16,116373,0.00854799274490997,0.154828329210469,0.956002804095224
11222,16,116826,0.0575072697578917,0.153625979876793,0.708381361697231
11223,16,117063,0.0387386521184792,0.156126329091496,0.804182925676648
11224,16,117072,0.0507544892768186,0.154475954188911,0.742683742138515
11225,16,117203,0.0483588236819372,0.305712785079094,0.874402383965265
11226,16,117213,-0.362604106527605,0.209964752373992,0.0850467442978048
11227,16,117215,-0.261804037131844,0.240243759579723,0.276569565190966
11228,16,117254,0.0924447223905958,0.306745804441261,0.763307980452641
11229,16,117654,0.0412292445302394,0.153921960032507,0.788964987405078
11230,16,117985,0.0781729294326929,0.154764349848545,0.613797193665555
11231,16,118215,0.13322155624403,0.154864172201821,0.390236354982476
11232,16,118252,0.0663433028794724,0.15523598404728,0.669369953715455
11233,16,118322,0.0408955890671888,0.1559663957873,0.793314266780758
11234,16,118512,0.069515238664721,0.155034877202857,0.654150804667908
11235,16,120319,0.0891859776417353,0.153941708166239,0.562723223182924
11236,16,121298,0.171044455921035,0.153345041302446,0.265428324069382
11237,16,122212,0.152418992515589,0.153769125141823,0.322257238947521
11238,16,125144,0.137106329407737,0.153084365416478,0.371062889683229
11239,16,125464,0.105956954897528,0.153358145502277,0.490075032584671
11240,16,126720,0.164794661708892,0.152785775204541,0.281502766260463
11241,16,128020,0.0811313977888927,0.152781599047585,0.595732911949478
11242,16,128319,0.114909929008642,0.152763436960861,0.45242705860399
11243,16,128822,0.174080842055941,0.152561516574029,0.254621191654651
11244,16,129358,0.132973030786163,0.153383680867804,0.386568846303469
11245,16,132456,-0.0844025793451209,0.18184481599144,0.642829112287196
11246,16,132814,0.0898421030429077,0.154066048026809,0.560171287320705
11247,16,136628,-0.0339196587217503,0.1530772949621,0.824764953772274
11248,16,136917,0.0561156352359237,0.154531466071862,0.716722110108899
11249,16,138673,-0.000584657721641679,0.160215678942542,0.997090434110534
11250,16,138809,0.0335697782885492,0.171458707252057,0.844887748897622
11251,16,143053,0.0476237132868648,0.152797599558789,0.755468934181186
11252,16,143870,0.105417368970115,0.153189358739593,0.491809820224831
11253,16,145251,0.124483288394284,0.154280600501113,0.420288779000219
11254,16,145367,0.128517860780821,0.154508329901419,0.406092079312028
11255,16,145806,0.115066664988136,0.153628389750018,0.454359917377573
11256,16,145918,0.112259208173505,0.154047793128762,0.466650172009597
11257,16,147108,0.127838189272531,0.152710302961718,0.403086561722379
11258,16,149006,0.177455510407399,0.152854307507673,0.246448562124075
11259,16,149106,0.191806536023946,0.153005159051126,0.210818777801864
11260,16,149133,0.183059140906025,0.15260392341569,0.231110771927459
11261,16,150017,0.153835042572907,0.153243220697763,0.316132768612512
11262,16,151512,0.175254678123124,0.153393843300026,0.254014578074436
11263,16,154007,0.257894114887106,0.153111953384816,0.0929979670993053
11264,16,155634,0.26344930079125,0.152702923022404,0.0853593052498271
11265,16,156150,0.265477225961464,0.152927122806533,0.0834413108508794
11266,16,156322,0.238837538554824,0.157013021462673,0.129121921714227
11267,16,156324,0.227494456074184,0.156832015400114,0.147790027481206
11268,16,156325,0.227494456074184,0.156832015400114,0.147790027481206
11269,16,156326,0.228380263903028,0.156351779860228,0.14499214204282
11270,16,156328,0.240860668578734,0.156309120135736,0.124230900190155
11271,16,156476,0.256113440664172,0.152709087487004,0.0944017057237493
11272,16,156514,0.274099280705059,0.152825373189045,0.0737415349412679
11273,16,156560,0.272756244422956,0.152627425165536,0.0747837039451286
