SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
9239,13,902532,0.100131408563114,0.0570896627059473,0.0803098701662839
9240,13,907355,0.0584062136145359,0.0572170833567899,0.308056423992857
9241,13,909408,0.0702313647413397,0.0570427369369558,0.219065443540349
9242,13,909590,0.0738615917693866,0.0569254894368073,0.195301835449662
9243,13,909892,0.0755524450356646,0.0570778622428885,0.186468131641083
9244,13,909982,0.0820387639229259,0.0569709257945391,0.150750524823957
9245,13,909989,0.0810386864338921,0.0568951186160026,0.155227953850913
9246,13,910439,0.0716547015997071,0.0571744111913222,0.210938663799996
9247,13,910745,0.0713753443601765,0.0570224315331717,0.211505647553139
9248,13,910924,0.0805194608165263,0.058462403713372,0.169296456773753
9249,13,910929,0.0728936119025675,0.0585449732080154,0.213925500801451
9250,13,912820,0.0321006577339219,0.0577774601712754,0.578842175088253
9251,13,914825,-0.065747478254675,0.0700205573419437,0.348386157722014
9252,13,914827,-0.117489302533694,0.0985980434594388,0.23421914982595
9253,13,914827,-0.0871113742494778,0.169751682759251,0.608153811816481
9254,13,914829,0.0471060677104127,0.148520374857673,0.751302830374776
9255,13,914829,0.00179527938338425,0.0914295154038433,0.984345106138164
9256,13,914897,0.0257591384019764,0.0581974647420427,0.658314480186534
9257,14,6683,1.04039135816275,0.536182863611418,0.0531311291526782
9258,14,6906,0.0211544684598133,0.0746877221723016,0.77715973933579
9259,14,6912,0.076070998803579,0.07026701294459,0.279725393500989
9260,14,6914,0.0650677113703018,0.069600095756333,0.350489412040088
9261,14,6932,0.0930058280558121,0.0815425101727294,0.254817614841221
9262,14,6940,0.0910372416265677,0.0915182779989007,0.320542251015668
9263,14,6941,0.105572585312177,0.0954980186876853,0.269698023225413
9264,14,6945,0.193265994970545,0.14728788629164,0.190317102184959
9265,14,6946,0.192185264901028,0.142377569992525,0.177936018795949
9266,14,7114,-0.122872880644752,0.130431074712235,0.346810164965814
9267,14,19935,-0.0207096049654427,0.0575671034136426,0.719251303695815
9268,14,20166,-0.00971838798576184,0.0572487236066283,0.865298262262309
9269,14,20617,-0.0160163140563295,0.0569820932326534,0.77881658091205
9270,14,22803,-0.035775513091436,0.0571333617511395,0.531604495546103
9271,14,23229,-0.062447521474307,0.0568914611563635,0.273100840006082
9272,14,23552,-0.0689933637624356,0.0574308729923531,0.230429063440613
9273,14,26113,-0.0512187227368296,0.0570747496590686,0.370118613136067
9274,14,28420,0.0133706153856874,0.0980037227374511,0.891559393394914
9275,14,28680,-0.215971257541301,0.118048412882709,0.0681659176248132
9276,14,32112,-0.0902889281954077,0.0569373771393848,0.113689472028189
9277,14,33220,-0.0762953653541849,0.0737934953371066,0.301888986191276
9278,14,33230,0.14103615551991,0.116035242312721,0.225003096905564
9279,14,33990,-0.0862271266373323,0.0568762117657037,0.130401894607552
9280,14,34054,-0.0858408540318416,0.0567996441774116,0.131608696167474
9281,14,34073,-0.0870107670133952,0.0567910120165136,0.12638797506524
9282,14,34185,-0.0752527715609722,0.0569203275205375,0.187000210356945
9283,14,37934,-0.0684160009690255,0.0574452955944276,0.234462992051737
9284,14,38784,-0.0736190134906564,0.0574825906953117,0.201133401793715
9285,14,38880,-0.0734726631871778,0.0578810183121548,0.205143929792768
9286,14,41967,0.0189058422952729,0.0573879232063763,0.742018986512287
9287,14,42739,0.00516810814563989,0.0571296881354384,0.927970809076634
9288,14,47735,-0.0451034934930679,0.0575770579224017,0.433941710899832
9289,14,49825,-0.0112437407485033,0.057218926966058,0.844328881992169
9290,14,52664,0.0148298169589004,0.057376240460304,0.796197791507533
9291,14,52938,0.016630393631525,0.0571817250575057,0.771349027358329
9292,14,54504,0.0415873532318691,0.0579476025094124,0.473434404794818
9293,14,57720,-0.0250394882450051,0.0570562907530052,0.661034456417615
9294,14,58006,-0.01290939855043,0.0571519256866186,0.82142654401201
9295,14,58815,-0.0135109601725091,0.0576744717477396,0.814917084636281
9296,14,58897,-0.0336827739585725,0.0588112799276135,0.567194549921791
9297,14,60667,0.0352745991771512,0.057070655645899,0.536916917879213
9298,14,61387,0.0334167111268862,0.0571482519882206,0.55909795111374
9299,14,62869,0.0369862180855478,0.0577986309168093,0.522642879060727
9300,14,62881,0.0198958062045732,0.0578126332350405,0.7309437472897
9301,14,65203,0.0431060423104751,0.0572459647737671,0.451953568071951
9302,14,68188,0.054574218995029,0.0571528199884271,0.340290635580348
9303,14,68389,0.0473735893564982,0.0570341248696846,0.406750703546259
9304,14,69768,0.0549634261118956,0.0572303876918811,0.337516903459281
9305,14,77145,-0.0204091332216353,0.0569727475922022,0.72038813266714
9306,14,78487,-0.0272270929266613,0.0569772020206923,0.633046033602013
9307,14,78583,-0.0331285272741222,0.0572057597703816,0.56288312729522
9308,14,80906,-0.0183132937053947,0.0570069951339141,0.748213765736413
9309,14,82625,-0.0929366448400919,0.0597298537829982,0.120616128931198
9310,14,85056,-0.0733170811654458,0.0571761903956322,0.200578551125821
9311,14,89377,-0.121333983034013,0.0581355158507132,0.0375970086529241
9312,14,89596,-0.111408860334404,0.0570432726458117,0.0516024435112562
9313,14,89828,-0.113209172373342,0.0586359498782627,0.054319182592141
9314,14,90137,-0.0932613232303539,0.0574342688600924,0.105312732621077
9315,14,92476,-0.119858373515548,0.0569063940686517,0.0358892742574775
9316,14,94507,-0.074058304162216,0.0571247547625912,0.195673902157482
9317,14,95295,-0.0724302366047672,0.0581917148915591,0.214074026256259
9318,14,96496,-0.120983333474906,0.11515204490164,0.29414272472878
9319,14,102695,-0.0853294580359724,0.058142160898887,0.143103204804838
9320,14,104450,-0.067980028686314,0.057866960353921,0.240880937452623
9321,14,104676,-0.0735358280492473,0.058048943720237,0.206065529019608
9322,14,104774,-0.0914923646213943,0.057978024444297,0.115449225022621
9323,14,106690,-0.0778808358468156,0.0574810512464231,0.176317196210194
9324,14,106712,-0.0569353492274207,0.0580285054112956,0.327184956658576
9325,14,106737,-0.0764817656013335,0.0580911954449141,0.18883325147809
9326,14,106801,-0.100311813363155,0.057675518417953,0.0828635229492484
9327,14,106872,-0.0705728548603168,0.0575337572642493,0.220777771994199
9328,14,107060,-0.082286452729264,0.0573937315802102,0.152537775879591
9329,14,107253,-0.0879845529740912,0.0573217463083033,0.125698141152013
9330,14,107791,-0.0865407453039714,0.057024108133371,0.130006057962999
9331,14,109033,-0.0363061274492931,0.0572279714461792,0.526222722900313
9332,14,109881,-0.0694632702981668,0.0574685428375036,0.227580168460131
9333,14,110818,0.139250385610634,0.141992172871815,0.32741699226336
9334,14,111897,-0.0477480107480458,0.0572041628430736,0.404454160364979
9335,14,112698,-0.0300047171382981,0.0571875395567516,0.600140353244033
9336,14,114147,-0.0318710028396641,0.0573703006567222,0.578883138398957
9337,14,116086,-0.032791256545571,0.0574311092349573,0.568385449834909
9338,14,119960,0.0302721407770636,0.0572865468777544,0.597530426068221
9339,14,122856,0.0358352605669733,0.0573650452651946,0.53257934625374
9340,14,124634,0.0241940436577809,0.0572742662900027,0.672972500117716
9341,14,124765,0.0223142310760414,0.059039000630677,0.70568935843936
9342,14,126633,-0.000946512406404421,0.0601414268740366,0.987452214316132
9343,14,127328,-0.0224334654024774,0.0571747531147334,0.695024135137843
9344,14,129414,-0.110457565977032,0.124909733637378,0.37713666633513
9345,14,129960,-0.0021931944371788,0.0575872273868581,0.969641648836131
9346,14,134935,-0.0283855194826001,0.0576809820585851,0.622945869961745
9347,14,137678,-0.0350931838821926,0.0572069749561972,0.539978923481105
9348,14,138308,-0.021443493020015,0.0572805524932249,0.708361982958396
9349,14,138448,-0.0030033714734633,0.0579896416565591,0.958724110241335
9350,14,138534,-0.0200821776966364,0.117492559445684,0.864382260531381
9351,14,141579,-0.0495954292333386,0.0573648553515457,0.387866781872233
9352,14,141962,-0.037794007605198,0.05711342326084,0.508572159105693
9353,14,142083,-0.0643549373709317,0.0572154089728786,0.261445089879629
9354,14,145164,-0.0572082010726318,0.0576888379987933,0.322038538052437
9355,14,151127,-0.10707282988039,0.0570338310842061,0.0612936930873523
9356,14,151394,-0.118878408088608,0.0572707635721902,0.0386428546067141
9357,14,156985,-0.0974687495006268,0.0577034781454791,0.0920772886218909
9358,14,158956,-0.109674437506819,0.0568898773456712,0.054677289189784
9359,14,159230,-0.116341595503761,0.0567530197671791,0.0411063690982365
9360,14,159352,-0.10671208628002,0.0579560055366961,0.0664223499856756
9361,14,162311,-0.125082666291083,0.0573083998084861,0.0297220494171921
9362,14,163967,-0.11393137351511,0.0567922136472563,0.0456071206805081
9363,14,165144,-0.128387729526855,0.0567934267216594,0.0243919940436336
9364,14,166587,-0.0910724543456155,0.0568836775680666,0.110264852697383
9365,14,168984,-0.138154293452271,0.056952830689852,0.0157767217367442
9366,14,169290,-0.144339536981455,0.0568208865548548,0.0115050723162402
9367,14,169452,-0.129147375211328,0.057100465480088,0.0243201895557643
9368,14,169938,-0.137602800159072,0.0570607196883351,0.0163962794929709
9369,14,170778,-0.141211972896608,0.0567071331491293,0.013226503986795
9370,14,171537,-0.129176322488523,0.0570263253168427,0.0241056220717681
9371,14,172452,-0.130836366686503,0.0608011380482615,0.0320850378018733
9372,14,175164,-0.161861340976224,0.0568424419280736,0.00466366554037386
9373,14,175169,-0.165919117802018,0.0567401582242885,0.00367654156614783
9374,14,175206,-0.167083431453925,0.0595303565432439,0.00528305142584706
9375,14,176702,-0.146050659883235,0.058553127896866,0.013076296836538
9376,14,178214,-0.139157950875028,0.0588736160799617,0.0186359219665518
9377,14,180459,-0.150364909709601,0.0568111428551273,0.00849096359864361
9378,14,181078,-0.211601285701798,0.125252854772981,0.0920271198554463
9379,14,181081,-0.283938622569639,0.139048562680588,0.0418933081630743
9380,14,182297,-0.170384632797837,0.0566790346933763,0.0028353738696387
9381,14,183272,-0.11569055158907,0.0580938189102953,0.047202440805359
9382,14,184703,-0.0992690874587308,0.0570587299556487,0.0827709245859444
9383,14,184811,-0.0785223692145731,0.0573394702702523,0.171735586796297
9384,14,185261,-0.13981474833937,0.115195791818175,0.225668379041937
9385,14,185411,-0.0750802168099807,0.0575906325165645,0.193189536782964
9386,14,185846,-0.0892301467465763,0.056968818995736,0.118174838608656
9387,14,186061,-0.0693708317757631,0.0570217558008391,0.224581500063034
9388,14,186675,-0.0432897837132927,0.0574357397204865,0.451526928098004
9389,14,187156,-0.0506638641637573,0.0573086761590238,0.377269719698234
9390,14,187639,0.0211814372783707,0.0624654481703285,0.73474321678434
9391,14,187740,-0.0246070129610392,0.0572942334135002,0.667832341319063
9392,14,189103,-0.0961916945003939,0.0573324505089325,0.0942736044180763
9393,14,189310,-0.0847695441281781,0.0570825561870798,0.138427222771232
9394,14,189723,-0.0845223823515548,0.0573831392017343,0.141656122887205
9395,14,190174,-0.0876177272366079,0.0572262493766151,0.126646295026041
9396,14,190876,-0.0381849998911699,0.0574129525558079,0.506424776537739
9397,14,193564,-0.0893625658176128,0.0573873505956118,0.120323271995801
9398,14,193668,-0.0764744523734513,0.057504495503156,0.184414318948769
9399,14,194053,-0.0702099152672719,0.0583876765515437,0.229984222770041
9400,14,194811,-0.0802390975800092,0.0576939399736386,0.165170750183496
9401,14,196310,-0.0938249056700058,0.0575491505534586,0.10392073638184
9402,14,196374,-0.0819212466818523,0.0588130480005887,0.164523784262412
9403,14,198392,-0.117546216251187,0.0567459875680357,0.0390432216326584
9404,14,199813,-0.0244302097152845,0.057195054911348,0.669538866076077
9405,14,204167,-0.0170567811522311,0.0576783045575358,0.767615775336314
9406,14,204725,-0.0234357575921801,0.0577319156800353,0.685031830274878
9407,14,205279,-0.025663334325351,0.0575679125582412,0.656020547001272
9408,14,206830,0.00349183774847253,0.0582042581287585,0.952195300043616
9409,14,208181,-0.011898204209691,0.0575838635736864,0.836422697604834
9410,14,208554,-0.0199891061594449,0.0578027307828435,0.729687040554695
9411,14,210226,0.00342291338470149,0.0572339971031256,0.952344310335763
9412,14,211354,0.0021341930948815,0.0572223964995494,0.970269706647186
9413,14,211768,0.001649435323341,0.057448846746046,0.977111009952762
9414,14,212579,-0.00142680696531194,0.0577132548898553,0.980290401506453
9415,14,213154,0.00924326943698134,0.0576833507826629,0.872782456940842
9416,14,213619,0.00027202936574533,0.0574489120001937,0.996224583746933
9417,14,213828,-0.00943792467325866,0.0577432044346331,0.870260427910092
9418,14,213849,-0.00364809919178172,0.0574156199330765,0.949373709997712
9419,14,214248,0.0157125209688035,0.0579104379169048,0.786300056941895
9420,14,214258,0.015975854081106,0.0577433179127361,0.782195297779898
9421,14,214305,-0.00240941468170836,0.0576130683207192,0.966665334834225
9422,14,214773,-0.0305779719978623,0.0629338941490312,0.627357630751857
9423,14,214794,0.012168782971336,0.059186240675039,0.837220680005291
9424,14,214795,0.00314277927811302,0.0595282271673105,0.957925289541603
9425,14,216362,0.00751894259617342,0.0576409620373711,0.896289117823453
9426,14,216406,0.0102451906435975,0.0574752186339466,0.858625713616138
9427,14,220803,0.00855591743438483,0.0573169473728316,0.881422847535394
9428,14,223967,0.0290921620874179,0.0576925294463554,0.614391725887505
9429,14,225776,-0.00946563396164568,0.0578481919453003,0.870116962019292
9430,14,228904,0.0111142379795199,0.0580099542373003,0.848172035667641
9431,14,233872,0.0139069816893314,0.0569836621690962,0.807332260873161
9432,14,236810,-0.0114902519171224,0.0573059375919226,0.841199412338112
9433,14,237449,-0.0238687052162792,0.0590741484848773,0.686423169289963
9434,14,239611,0.00977230646710214,0.0570694832450102,0.864136914461226
9435,14,240005,-0.0329904784527559,0.0570340504820679,0.563339465098016
9436,14,241034,-0.0137957917771298,0.0570105990917747,0.808931190927609
9437,14,241114,-0.0128457612858459,0.0573465672914216,0.822885124312746
9438,14,241965,-0.0364552425034145,0.0570685537605053,0.523369003591422
9439,14,244751,-0.00269883763731631,0.0570581987900818,0.962301088094451
9440,14,247602,-0.0055479637534368,0.0571390537309759,0.922705397124863
9441,14,250138,-0.0273589692555256,0.0574497182523058,0.634208987866619
9442,14,250455,-0.0207417406485829,0.0600353167761251,0.729930076705144
9443,14,250690,-0.0222159435091708,0.0571257770598972,0.69758810443669
9444,14,254840,0.0465247959267829,0.0642555311171187,0.469509086877134
9445,14,256840,-0.0512125799911837,0.0571616326421055,0.370902945058812
9446,14,257173,-0.0466695759253449,0.0571789987910729,0.414935415805208
9447,14,263555,0.0068872370569395,0.0672434458054023,0.91847953810816
9448,14,264064,0.00328001617681647,0.0571485700723305,0.954263382183733
9449,14,267696,-0.0154493101647725,0.0570740191125186,0.78678842627086
9450,14,269770,-0.0333761885014809,0.0570379077679677,0.558815332147056
9451,14,272462,-0.0580005689453614,0.0590671144465928,0.326800197309096
9452,14,272744,-0.0409413919277628,0.0569539564594082,0.472708473893064
9453,14,274575,-0.0173995870376772,0.0574584139482612,0.762205008859337
9454,14,275245,-0.0310732277030973,0.0585016826400461,0.595648176440445
9455,14,278085,-0.0270819978050864,0.0575107547324858,0.638000728593064
9456,14,281884,-0.0145336090088972,0.0597063019484484,0.807822730245091
9457,14,283358,-0.0566122941635455,0.0577817034703991,0.327874802750386
9458,14,283468,-0.0721420695367468,0.0640134509568028,0.260515172129244
9459,14,285036,-0.0718605553877542,0.0570605331329023,0.208727330180672
9460,14,288822,-0.0337350577999252,0.057051694619517,0.554693287872248
9461,14,294413,-0.0799210081768078,0.0570079565233255,0.161815662591951
9462,14,300948,-0.0766536001997267,0.126817888930589,0.545940509822856
9463,14,301186,-0.0157017634153308,0.0585554624352963,0.788738959934897
