SNP,Chr,Pos,Effect,SE,SRO9_GIS2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
11760,16,641530,0.241897314949077,0.123558808921109,0.0510467849386409
11761,16,641565,0.230194055544577,0.123973506627812,0.0641724098084737
11762,16,646234,-0.00974633486634957,0.146053722758091,0.946833502898209
11763,16,648665,0.161759931195455,0.133961885865762,0.228045333452239
11764,16,650129,-0.173868580478255,0.153600166235975,0.258421415909804
11765,16,652919,0.172016479068822,0.124156817137308,0.16678127205144
11766,16,653824,0.153698128258057,0.124834306030959,0.219061341365175
11767,16,653904,0.134022792932658,0.127265584131529,0.293017604231139
11768,16,654906,0.187121246009817,0.129404572434885,0.149059615655708
11769,16,655079,-0.100038238717115,0.312749052613678,0.749258054406391
11770,16,656034,0.22379426712451,0.124006697492872,0.0719745247412981
11771,16,656502,0.188096022032273,0.124174533361453,0.13072519425614
11772,16,656563,0.215355427397377,0.124235138707391,0.0838888683493507
11773,16,656677,0.192769639856046,0.124138439076097,0.121352599718672
11774,16,656737,0.213171216564982,0.123851818196062,0.0860944175822226
11775,16,656911,0.177704501283605,0.124237619186325,0.153498310386917
11776,16,657410,0.014213627067474,0.143134055982042,0.920954142664188
11777,16,659088,0.324219984053965,0.126673142223713,0.0108983096971944
11778,16,662572,0.26376377198407,0.123886984660204,0.0339404074138075
11779,16,664333,0.274052515859105,0.124255818010705,0.0280594400749991
11780,16,664344,0.290943007125523,0.124430047176433,0.0199344040607348
11781,16,664479,0.276771969453935,0.124177588749457,0.0264536100695948
11782,16,664738,0.263462086452301,0.124320691766413,0.0347701566979228
11783,16,669340,0.197645476417411,0.125205318938655,0.11533015826806
11784,16,670717,0.180157078606374,0.124429446852692,0.148542278333058
11785,16,672180,0.132775723960118,0.125353674260045,0.290228893361489
11786,16,674766,0.0338058753168778,0.126360440847563,0.78921330213532
11787,16,675808,0.402363893922066,0.206975108905266,0.0526871765219504
11788,16,675943,0.0140051011541073,0.139046180574993,0.919827804673004
11789,16,676149,0.087612830970574,0.124925505137975,0.483565028632635
11790,16,678686,0.0599510144990504,0.124517890680893,0.630484326758363
11791,16,679448,-0.0670422736236311,0.187860969117294,0.721401048293941
11792,16,681149,0.071106955443911,0.251131311390225,0.777230499215543
11793,16,681149,-0.162690840933752,0.293283556699924,0.579436122707681
11794,16,685174,0.0208622495545154,0.125861124800054,0.868443783436638
11795,16,687039,0.0395387423602245,0.126272630631355,0.754372872431428
11796,16,693600,0.0789718780623292,0.125618568391248,0.529975582024796
11797,16,693803,0.102992746225668,0.126316011135931,0.415417312270584
11798,16,694218,0.115694628827431,0.125663535211145,0.357851562888865
11799,16,694515,0.126339177221837,0.125194421827621,0.313596879832019
11800,16,695195,0.130879495527005,0.125238484741191,0.296718575061961
11801,16,695616,-0.296905793675466,0.195220811422621,0.129187259110069
11802,16,695787,0.113100450639947,0.124454582869302,0.364092162432393
11803,16,697573,0.100685908089566,0.12621643314206,0.425566818377043
11804,16,698526,-0.248049058200962,0.294122736101889,0.399602592245181
11805,16,698663,0.131414359449736,0.125983581664156,0.297612551213947
11806,16,700309,0.190433928084356,0.127074399170844,0.134870666891149
11807,16,700433,0.128098636703823,0.133633352076807,0.3384250184505
11808,16,704646,0.0657257084755941,0.124966535043242,0.599255649696133
11809,16,705266,0.000635125793422286,0.126133668118418,0.995985241999648
11810,16,706473,-0.0215762200773317,0.125069900525152,0.86313287909135
11811,16,707559,-0.0688582404771072,0.125234126605049,0.582779516542152
11812,16,709839,-0.0568131504469128,0.124752825572948,0.649097365099003
11813,16,709840,-0.0568131504469128,0.124752825572948,0.649097365099003
11814,16,711365,-0.18866451875499,0.248174508277213,0.447637043680471
11815,16,712765,-0.0476906793671903,0.125349180919111,0.703830864775951
11816,16,714288,-0.038436444868958,0.126213170963502,0.760899082463323
11817,16,715895,-0.0392965776803187,0.127158336455962,0.757476015353249
11818,16,716403,-0.0466313805339754,0.126339634528866,0.712277889510947
11819,16,716826,-0.0261455150011976,0.125367155624818,0.834918617104832
11820,16,718898,-0.0253372699938358,0.127036732519624,0.842026858569829
11821,16,718947,-0.0137624624864275,0.125590877832698,0.912803388714646
11822,16,719279,-0.0297233793886738,0.126002426343573,0.81365072421251
11823,16,719912,-0.000170341537326646,0.125012506644163,0.998913575746793
11824,16,720416,0.0142487573250615,0.125285446918036,0.909516209829875
11825,16,720559,-0.0138773849416217,0.126684392909906,0.912834085506174
11826,16,721009,-0.0658647832053241,0.130641557754233,0.61446058890152
11827,16,726414,-0.0165873634160173,0.12546311013698,0.894894237967606
11828,16,726636,-0.037638199228792,0.127921113489276,0.768755273626917
11829,16,726730,-0.0284157739611219,0.126970254419299,0.823043430335364
11830,16,730557,-0.0222807828097176,0.12666754975867,0.860473610464046
11831,16,731073,-0.0726984641654321,0.124837417511054,0.560705979799365
11832,16,731793,-0.0535535680924039,0.130557656951966,0.681914723738671
11833,16,734076,-0.0687075867948842,0.124878541800986,0.58253339361211
11834,16,734843,-0.0334019475882865,0.124481235821323,0.788602685937798
11835,16,734857,-0.0215604116649357,0.124689386275177,0.862818940289398
11836,16,737361,-0.036309162461683,0.125856258947344,0.773135598360215
11837,16,737788,-0.0307492468931811,0.12498787941471,0.80581141449383
11838,16,738117,-0.0611643305592978,0.12574382426904,0.626971146088428
11839,16,739468,0.0374746541594365,0.125698307787528,0.765778023521994
11840,16,739602,0.0464387613112653,0.124730392367367,0.70988315091373
11841,16,740758,-0.0555627704965369,0.124804886060056,0.656450215456254
11842,16,742309,-0.0138404434132413,0.124643199962882,0.911647336621739
11843,16,743305,-0.0439708755149874,0.125500704058181,0.726274827613195
11844,16,744198,0.0062548008982321,0.124379771910755,0.959921386541886
11845,16,745623,-0.100599503447294,0.24860103299364,0.685970735233127
11846,16,745701,-0.0227638841230638,0.129558615741937,0.860627741534258
11847,16,745885,-0.0195940429165467,0.126193731165708,0.876697571215349
11848,16,745923,-0.0417069764653273,0.125145172378278,0.739129276636061
11849,16,746245,-0.0550394387174415,0.124586317705984,0.658920688150466
11850,16,746854,-0.0662927134449174,0.125179035483231,0.596733844683804
11851,16,747182,-0.0423829739723438,0.124412664652924,0.733558842455675
11852,16,747480,-0.0244559829831405,0.124387114374317,0.844244426812938
11853,16,747487,-0.0201883354295607,0.124207533147654,0.870975896040924
11854,16,751903,-0.0632076002561879,0.125224554613411,0.614046543683632
11855,16,752508,-0.0684081953274305,0.124135402608034,0.581929340376647
11856,16,753099,-0.0266860436913437,0.126538128637457,0.833092219810656
11857,16,753257,-0.131672748343099,0.252239457343238,0.601987374990756
11858,16,753557,-0.0413398419112331,0.124954390308979,0.740962048764113
11859,16,754310,0.0480818847258246,0.125259601461993,0.70131488852558
11860,16,757660,0.0854712869932404,0.124790695123952,0.493845675840959
11861,16,762886,0.0368133402664053,0.124388287470114,0.7674384437725
11862,16,768045,0.0639091012701677,0.124955285169425,0.609351721614757
11863,16,769323,0.0506909850538693,0.125279709925669,0.686000104797029
11864,16,769532,-0.202378749535178,0.249639808111922,0.41809394728436
11865,16,773592,0.0711369406685938,0.338840472426638,0.833833841907772
11866,16,777055,0.0348664685379393,0.135501230751334,0.797085713336949
11867,16,777332,0.0208588284174964,0.124708470603587,0.867260685167576
11868,16,777676,0.042420622081174,0.124873985104637,0.734278885515602
11869,16,779081,0.043513348008981,0.124699802732551,0.727338792065912
11870,16,779198,0.00429580296696272,0.124929881837576,0.972589011752677
11871,16,779281,0.0495941024582255,0.124687448670919,0.691056848375792
11872,16,786138,0.0378045125252983,0.125506395089687,0.76342727304028
11873,16,786427,0.164533292058893,0.469606986863493,0.726274654172816
11874,16,786427,-0.28640045428193,0.248623145146812,0.250122798144762
11875,16,787485,-0.0542425565212317,0.125583020236342,0.666058986387705
11876,16,787976,-0.0618482678194734,0.124254470363377,0.618966756405654
11877,16,790960,-0.048416878052155,0.125469910574524,0.699814757701174
11878,16,792397,-0.0867137528996956,0.124888509902911,0.487932411885697
11879,16,792584,-0.0822453635239473,0.124356091603938,0.508806631274794
11880,16,793703,-0.0862335011416309,0.125173619338517,0.491331723527
11881,16,795138,-0.0632754076519543,0.125224457604331,0.613666342381119
11882,16,795139,-0.0632754076519543,0.125224457604331,0.613666342381119
11883,16,795157,-0.0696529633095165,0.12628805684123,0.581612246734929
11884,16,797429,-0.118095887639341,0.125284530358892,0.346519214538418
11885,16,798666,-0.104757206851359,0.124237547942464,0.399687103289049
11886,16,810605,-0.0129760612922146,0.126696043763477,0.9184823881117
11887,16,810615,-0.0223802746102227,0.126696465606959,0.8598886866086
11888,16,810640,-0.00179054267457485,0.125604065688082,0.988634233859831
11889,16,810752,-0.00966500071804804,0.128986211739497,0.940312457599311
11890,16,812990,-0.0482930961866789,0.124337992024813,0.697952874313899
11891,16,814026,0.00168886921253579,0.124890398369387,0.989218326348884
11892,16,814192,-0.0267947933081863,0.125423959072129,0.830955997377337
11893,16,818804,-0.0988887501260984,0.125505886176155,0.431271550663995
11894,16,819256,-0.0800314690626017,0.127227908780868,0.529729588046323
11895,16,821586,-0.0940657256035308,0.128126560971949,0.463337022977572
11896,16,822959,-0.134544277321677,0.124064221915431,0.278895315020324
11897,16,823324,-0.137907686541341,0.12397558782496,0.266732731448684
11898,16,823418,-0.151712978041051,0.124131563531825,0.22244935082652
11899,16,825433,-0.1447409168852,0.124831713276347,0.247040866412557
11900,16,827031,-0.135601072737742,0.125218220279179,0.279583937924985
11901,16,828223,-0.100303385178377,0.125743615948649,0.425591459726715
11902,16,828272,-0.138016572185363,0.126601031699907,0.276382132395717
11903,16,831753,-0.106135399087903,0.124634829066205,0.395029592340803
11904,16,833135,-0.105538461365134,0.124594747586972,0.397539006673724
11905,16,834908,-0.0455296095326545,0.124176839864388,0.714098750183166
11906,16,835119,-0.132165969058639,0.125192444767815,0.291826164266311
11907,16,835125,-0.124320629950083,0.125019812670146,0.320705699065791
11908,16,835149,-0.10055914403851,0.12583449939468,0.424747701969594
11909,16,835414,-0.0546587294527424,0.129946433557894,0.674284822601544
11910,16,836372,-0.140546913744812,0.124145257329953,0.258353832346963
11911,16,837643,-0.0893685769185024,0.195488818461106,0.647841265684078
11912,16,839159,-0.182508031742302,0.126553914353178,0.150150459393253
11913,16,840309,-0.140897635626386,0.126292727049308,0.265333739666904
11914,16,840443,-0.163949758893363,0.124409732465193,0.188418152399765
11915,16,840461,-0.164880354399265,0.124211804702103,0.18522995937014
11916,16,840560,-0.128108182155404,0.124461699801457,0.304044387491702
11917,16,840628,-0.0978683204813695,0.248322948067929,0.693732560994246
11918,16,840653,-0.151858210046641,0.187306818541118,0.418057944516168
11919,16,841449,-0.134848000318628,0.123981217801818,0.277492320095094
11920,16,841684,-0.142821596656637,0.125026861198628,0.254092216210164
11921,16,842949,-0.222989474365357,0.125812628354315,0.0771917172939704
11922,16,843618,-0.210177895743395,0.124282085061568,0.0916934753193171
11923,16,843702,-0.207234111991429,0.124274261296979,0.0962910175890783
11924,16,850422,-0.244811442347472,0.123727338331073,0.0486338608683567
11925,16,857189,0.098216685063905,0.170756278504041,0.565531687849497
11926,16,857866,-0.321194128343031,0.123267034048275,0.00955741070584238
11927,16,858788,-0.326173262744564,0.123465321528537,0.00861305030923775
11928,16,858824,-0.31048310722585,0.123226209004654,0.012188944561166
11929,16,859747,-0.332030112980053,0.123999768449502,0.00776005992740487
11930,16,859953,-0.3269211960692,0.127636655351698,0.0108417631520093
11931,16,860239,-0.564490115678092,0.246718786578329,0.0227287813126356
11932,16,862181,-0.248929605363822,0.124227543049476,0.0458531011185362
11933,16,863263,-0.291334245590193,0.123900121167007,0.0192539275200817
11934,16,863372,-0.299314980912111,0.123912182146569,0.0162191241362119
11935,16,863978,-0.303236553100204,0.124265025511932,0.0151687684070554
11936,16,864021,-0.272940696345238,0.124524348375038,0.0290418455551761
11937,16,864193,-0.287753836854692,0.124134928538875,0.0210163488402393
11938,16,864283,-0.267570005380958,0.123990100635168,0.0316021603618498
11939,16,864742,-0.25725136317176,0.124324470587856,0.0392552850256616
11940,16,867326,-0.317695509956848,0.12498894481699,0.0114556295571518
11941,16,868371,-0.306310828077249,0.314082556085543,0.330101239241778
11942,16,869725,-0.362198611629902,0.123099729557489,0.00347291509264706
11943,16,870388,-0.349702499313578,0.127511664927028,0.0064079166172957
11944,16,873212,-0.332182667270497,0.124707300943431,0.00808297491178967
11945,16,873246,-0.351886432507367,0.124242736808793,0.00488738041223461
11946,16,873367,-0.330054477369717,0.124433760616011,0.00835170997757783
11947,16,876243,-0.200549815826415,0.260126482580116,0.441240204940194
11948,16,879475,-0.228049529907245,0.125058812493394,0.069067403764628
11949,16,879779,-0.269007945131606,0.124129890274617,0.0308917341586359
11950,16,881962,-0.261960705849159,0.12432266232608,0.0358136335581146
11951,16,882230,-0.294787927004779,0.124228872520284,0.0181820863286872
11952,16,883992,-0.244796102539543,0.124271762107356,0.0496375588157712
11953,16,884119,-0.230932640587598,0.125738000183622,0.0671070194904946
11954,16,886454,-0.276084676888924,0.25190857608792,0.273838291157388
11955,16,887933,-0.00760066225575784,0.193760267305809,0.968731466455687
11956,16,888040,-0.0742519406391987,0.124652753412944,0.551777227522308
11957,16,890359,-0.131401833343631,0.125246992003028,0.294830687311529
11958,16,892106,-0.20498786197709,0.124769623009986,0.101287646919049
11959,16,893672,-0.212705197837874,0.124737038242365,0.0890314968498384
11960,16,894011,-0.197169361367424,0.127814630705583,0.123819037794966
11961,16,896683,-0.233803189726438,0.124292830147167,0.0607856206016788
11962,16,896710,-0.221159145047524,0.124338452624551,0.0761516784069421
11963,16,896989,-0.218143868772208,0.12944144200975,0.0928201005697108
11964,16,897214,-0.188947190252371,0.134404844208725,0.16066118147555
11965,16,897219,-0.211264780571434,0.135292475854191,0.119292131907639
11966,16,897736,-0.147876449564728,0.124482607487987,0.235660198546913
11967,16,899836,-0.146726037589966,0.1261656830238,0.245630022455294
11968,16,899989,-0.155793003521542,0.125046144982244,0.213633197559091
11969,16,900472,-0.128198056725432,0.12441311425855,0.303517257274829
11970,16,902929,-0.0311444217392981,0.125422117094561,0.804033676214117
11971,16,903415,-0.101747770275426,0.124671904242443,0.41497941973486
11972,16,905004,-0.0903488702075956,0.124712612340628,0.469265368603463
