Chromosome_Name,strand,feature_type,gene_class,husinga_classification,systematic_id,common_name,Experiment_ID,Experiment_Start,Experiment_End,Experiment_Length
CHR9,-,14_LTR,LTR_delta,nan,YILCdelta5,nan,SGD,336897.0,336708.0,189.0
CHR16,-,14_LTR,LTR_delta,nan,YPLCdelta1,nan,SGD,55858.0,55657.0,201.0
CHR5,-,14_LTR,LTR_delta,nan,YERCdelta8,nan,SGD,249331.0,249109.0,222.0
CHR9,-,14_LTR,LTR_delta,nan,YIRCdelta6,nan,SGD,426425.0,426201.0,224.0
CHR13,-,14_LTR,LTR_delta,nan,YMRCdelta18,nan,SGD,573338.0,573112.0,226.0
CHR8,-,14_LTR,LTR_delta,nan,YHRCdelta12,nan,SGD,464147.0,463920.0,227.0
CHR5,-,14_LTR,LTR_delta,nan,YERCdelta26,nan,SGD,552267.0,552040.0,227.0
CHR3,-,14_LTR,LTR_delta,nan,YCRCdelta14,nan,SGD,296190.0,295958.0,232.0
CHR8,-,14_LTR,LTR_delta,nan,YHRCdelta11,nan,SGD,389845.0,389613.0,232.0
CHR8,-,14_LTR,LTR_delta,nan,YHRCdelta5,nan,SGD,133442.0,133201.0,241.0
CHR2,-,14_LTR,LTR_delta,nan,YBRCdelta19,nan,SGD,644603.0,644362.0,241.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta16,nan,SGD,688368.0,688119.0,249.0
CHR15,-,14_LTR,LTR_delta,nan,YOLCdelta2,nan,SGD,18561.0,18302.0,259.0
CHR10,-,14_LTR,LTR_delta,nan,YJLCdelta7,nan,SGD,377870.0,377598.0,272.0
CHR4,-,14_LTR,LTR_delta,nan,YDRCdelta2,nan,SGD,513258.0,512986.0,272.0
CHR7,-,14_LTR,LTR_delta,nan,YGLCdelta1,nan,SGD,111505.0,111226.0,279.0
CHR7,-,14_LTR,LTR_delta,nan,YGRCdelta25,nan,SGD,779515.0,779225.0,290.0
CHR11,-,14_LTR,LTR_delta,nan,YKLCdelta5,nan,SGD,302625.0,302334.0,291.0
CHR8,-,14_LTR,LTR_delta,nan,YHRCdelta4,nan,SGD,117061.0,116763.0,298.0
CHR6,-,14_LTR,LTR_delta,nan,YFLCdelta6,nan,SGD,144822.0,144524.0,298.0
CHR4,-,14_LTR,LTR_delta,nan,YDRCdelta9,nan,SGD,651980.0,651682.0,298.0
CHR14,-,14_LTR,LTR_delta,nan,YNRCdelta9,nan,SGD,727661.0,727363.0,298.0
CHR15,-,14_LTR,LTR_delta,nan,YORCdelta9,nan,SGD,340898.0,340598.0,300.0
CHR10,-,14_LTR,LTR_delta,nan,YJRCdelta16,nan,SGD,538041.0,537741.0,300.0
CHR7,-,14_LTR,LTR_delta,nan,YGRCdelta20,nan,SGD,713384.0,713084.0,300.0
CHR4,-,14_LTR,LTR_delta,nan,YDRCdelta6a,nan,SGD,520475.0,520173.0,302.0
CHR2,-,14_LTR,LTR_delta,nan,YBLCdelta7,nan,SGD,197320.0,197016.0,304.0
CHR2,-,14_LTR,LTR_delta,nan,YBRCdelta11,nan,SGD,258976.0,258670.0,306.0
CHR11,-,14_LTR,LTR_delta,nan,YKLCdelta2,nan,SGD,84115.0,83808.0,307.0
CHR15,-,14_LTR,LTR_delta,nan,YORCdelta11,nan,SGD,438483.0,438175.0,308.0
CHR11,-,14_LTR,LTR_delta,nan,YKRCdelta11,nan,SGD,513846.0,513532.0,314.0
CHR4,-,14_LTR,LTR_delta,nan,YDLCdelta1,nan,SGD,434739.0,434423.0,316.0
CHR5,-,14_LTR,LTR_delta,nan,YERCdelta10,nan,SGD,288062.0,287745.0,317.0
CHR11,-,14_LTR,LTR_delta,nan,YKLCdelta6,nan,SGD,313919.0,313602.0,317.0
CHR9,-,14_LTR,LTR_delta,nan,YILCdelta3,nan,SGD,300727.0,300409.0,318.0
CHR5,-,14_LTR,LTR_delta,nan,YERCdelta15,nan,SGD,435447.0,435128.0,319.0
CHR15,-,14_LTR,LTR_delta,nan,YORCdelta15,nan,SGD,664324.0,664003.0,321.0
CHR3,-,14_LTR,LTR_delta,nan,YCRCdelta7,nan,SGD,143080.0,142758.0,322.0
CHR8,-,14_LTR,LTR_delta,nan,YHLCdelta1,nan,SGD,92099.0,91772.0,327.0
CHR5,-,14_LTR,LTR_delta,nan,YELCdelta4,nan,SGD,135939.0,135612.0,327.0
CHR15,-,14_LTR,LTR_delta,nan,YOLCdelta7,nan,SGD,228178.0,227851.0,327.0
CHR11,-,14_LTR,LTR_delta,nan,YKLCdelta4,nan,SGD,219723.0,219395.0,328.0
CHR16,-,14_LTR,LTR_delta,nan,YPRCdelta13,nan,SGD,572173.0,571845.0,328.0
CHR15,-,14_LTR,LTR_delta,nan,YOLCdelta1,nan,SGD,3223.0,2894.0,329.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta9,nan,SGD,593035.0,592706.0,329.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta27,nan,SGD,1052632.0,1052303.0,329.0
CHR1,-,14_LTR,LTR_delta,nan,YARCdelta8,nan,SGD,209778.0,209448.0,330.0
CHR8,-,14_LTR,LTR_delta,nan,YHRCdelta14,nan,SGD,530379.0,530049.0,330.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta21,nan,SGD,818403.0,818073.0,330.0
CHR12,-,14_LTR,LTR_delta,nan,YLLCdelta1,nan,SGD,92381.0,92050.0,331.0
CHR14,-,14_LTR,LTR_delta,nan,YNLCdelta1,nan,SGD,96941.0,96610.0,331.0
CHR14,-,14_LTR,LTR_delta,nan,YNLCdelta2,nan,SGD,102523.0,102192.0,331.0
CHR8,-,14_LTR,LTR_delta,nan,YHRCdelta3,nan,SGD,116752.0,116421.0,331.0
CHR3,-,14_LTR,LTR_delta,nan,YCRCdelta6,nan,SGD,124465.0,124134.0,331.0
CHR6,-,14_LTR,LTR_delta,nan,YFRCdelta8,nan,SGD,162135.0,161804.0,331.0
CHR10,-,14_LTR,LTR_delta,nan,YJLCdelta3,nan,SGD,204114.0,203783.0,331.0
CHR10,-,14_LTR,LTR_delta,nan,YJLCdelta5,nan,SGD,355175.0,354844.0,331.0
CHR13,-,14_LTR,LTR_delta,nan,YMRCdelta7,nan,SGD,357336.0,357005.0,331.0
CHR13,-,14_LTR,LTR_delta,nan,YMRCdelta8,nan,SGD,362918.0,362587.0,331.0
CHR5,-,14_LTR,LTR_delta,nan,YERCdelta16,nan,SGD,436277.0,435946.0,331.0
CHR11,-,14_LTR,LTR_delta,nan,YKRCdelta8,nan,SGD,458471.0,458140.0,331.0
CHR4,-,14_LTR,LTR_delta,nan,YDRCdelta3,nan,SGD,513590.0,513259.0,331.0
CHR11,-,14_LTR,LTR_delta,nan,YKRCdelta12,nan,SGD,517784.0,517453.0,331.0
CHR4,-,14_LTR,LTR_delta,nan,YDRCdelta5,nan,SGD,519647.0,519316.0,331.0
CHR8,-,14_LTR,LTR_delta,nan,YHRCdelta15,nan,SGD,543941.0,543610.0,331.0
CHR8,-,14_LTR,LTR_delta,nan,YHRCdelta16,nan,SGD,549637.0,549306.0,331.0
CHR7,-,14_LTR,LTR_delta,nan,YGRCdelta18,nan,SGD,574700.0,574369.0,331.0
CHR14,-,14_LTR,LTR_delta,nan,YNRCdelta8,nan,SGD,726945.0,726614.0,331.0
CHR7,-,14_LTR,LTR_delta,nan,YGRCdelta29,nan,SGD,817724.0,817393.0,331.0
CHR7,-,14_LTR,LTR_delta,nan,YGRCdelta30,nan,SGD,823306.0,822975.0,331.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta25,nan,SGD,976589.0,976258.0,331.0
CHR15,-,14_LTR,LTR_delta,nan,YORCdelta25,nan,SGD,980590.0,980259.0,331.0
CHR15,-,14_LTR,LTR_delta,nan,YOLCdelta3,nan,SGD,113626.0,113294.0,332.0
CHR13,-,14_LTR,LTR_delta,nan,YMLCdelta1,nan,SGD,132321.0,131989.0,332.0
CHR13,-,14_LTR,LTR_delta,nan,YMLCdelta2,nan,SGD,168681.0,168349.0,332.0
CHR7,-,14_LTR,LTR_delta,nan,YGLCdelta5,nan,SGD,319341.0,319009.0,332.0
CHR8,-,14_LTR,LTR_delta,nan,YHRCdelta10,nan,SGD,389509.0,389177.0,332.0
CHR5,-,14_LTR,LTR_delta,nan,YERCdelta14,nan,SGD,431822.0,431490.0,332.0
CHR10,-,14_LTR,LTR_delta,nan,YJRCdelta19,nan,SGD,541427.0,541095.0,332.0
CHR14,-,14_LTR,LTR_delta,nan,YNLCdelta6,nan,SGD,567992.0,567660.0,332.0
CHR7,-,14_LTR,LTR_delta,nan,YGRCdelta17,nan,SGD,569072.0,568740.0,332.0
CHR15,-,14_LTR,LTR_delta,nan,YORCdelta21,nan,SGD,710023.0,709691.0,332.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta18,nan,SGD,732000.0,731668.0,332.0
CHR13,-,14_LTR,LTR_delta,nan,YMRCdelta13,nan,SGD,463461.0,463128.0,333.0
CHR13,-,14_LTR,LTR_delta,nan,YMRCdelta14,nan,SGD,481547.0,481214.0,333.0
CHR7,-,14_LTR,LTR_delta,nan,YGRCdelta15,nan,SGD,562176.0,561843.0,333.0
CHR7,-,14_LTR,LTR_delta,nan,YGRCdelta16,nan,SGD,567760.0,567427.0,333.0
CHR4,-,14_LTR,LTR_delta,nan,YDRCdelta7,nan,SGD,645835.0,645502.0,333.0
CHR4,-,14_LTR,LTR_delta,nan,YDRCdelta8,nan,SGD,651419.0,651086.0,333.0
CHR16,-,14_LTR,LTR_delta,nan,YPRCdelta18,nan,SGD,804978.0,804645.0,333.0
CHR16,-,14_LTR,LTR_delta,nan,YPRCdelta19,nan,SGD,810562.0,810229.0,333.0
CHR4,-,14_LTR,LTR_delta,nan,YDRCdelta21,nan,SGD,987483.0,987150.0,333.0
CHR4,-,14_LTR,LTR_delta,nan,YDRCdelta22,nan,SGD,992642.0,992309.0,333.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta5,nan,SGD,366144.0,365810.0,334.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta7,nan,SGD,476310.0,475976.0,334.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta8,nan,SGD,481897.0,481563.0,334.0
CHR1,-,14_LTR,LTR_delta,nan,YARCdelta4,nan,SGD,160574.0,160238.0,336.0
CHR5,-,14_LTR,LTR_delta,nan,YERCdelta19,nan,SGD,443733.0,443397.0,336.0
CHR5,-,14_LTR,LTR_delta,nan,YERCdelta20,nan,SGD,449320.0,448984.0,336.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta2,nan,SGD,215417.0,215080.0,337.0
CHR12,-,14_LTR,LTR_delta,nan,YLRCdelta3,nan,SGD,221005.0,220668.0,337.0
CHR13,-,14_LTR,LTR_delta,nan,YMRCdelta9,nan,SGD,373034.0,372697.0,337.0
CHR13,-,14_LTR,LTR_delta,nan,YMRCdelta10,nan,SGD,378622.0,378285.0,337.0
CHR16,-,14_LTR,LTR_delta,nan,YPLCdelta10,nan,SGD,436587.0,436250.0,337.0
CHR5,-,14_LTR,LTR_delta,nan,YERCdelta24,nan,SGD,498421.0,498084.0,337.0
CHR16,-,14_LTR,LTR_delta,nan,YPRCdelta23,nan,SGD,850966.0,850629.0,337.0
CHR16,-,14_LTR,LTR_delta,nan,YPRCdelta24,nan,SGD,856554.0,856217.0,337.0
CHR15,-,14_LTR,LTR_delta,nan,YOLCdelta8,nan,SGD,301021.0,300683.0,338.0
CHR9,-,14_LTR,LTR_delta,nan,YILCdelta1,nan,SGD,197488.0,197140.0,348.0
CHR10,-,14_LTR,LTR_delta,nan,YJLCdelta4,nan,SGD,355204.0,354538.0,666.0
CHR5,-,14_LTR,LTR_omega,nan,YERComega1,nan,SGD,564024.0,563928.0,96.0
CHR8,-,14_LTR,LTR_omega,nan,YHLComega1,nan,SGD,8225.0,7994.0,231.0
CHR5,-,14_LTR,LTR_sigma,nan,YERCsigma2,nan,SGD,354917.0,354851.0,66.0
CHR14,-,14_LTR,LTR_sigma,nan,YNLCsigma1,nan,SGD,102700.0,102632.0,68.0
CHR4,-,14_LTR,LTR_sigma,nan,YDRCsigma4,nan,SGD,992815.0,992740.0,75.0
CHR4,-,14_LTR,LTR_sigma,nan,YDRCsigma1,nan,SGD,651503.0,651420.0,83.0
CHR8,-,14_LTR,LTR_sigma,nan,YHRCsigma3,nan,SGD,466975.0,466884.0,91.0
CHR8,-,14_LTR,LTR_sigma,nan,YHLCsigma1,nan,SGD,85538.0,85388.0,150.0
CHR7,-,14_LTR,LTR_sigma,nan,YGLCsigma3,nan,SGD,405453.0,405208.0,245.0
CHR12,-,14_LTR,LTR_sigma,nan,YLRCsigma1,nan,SGD,168380.0,168043.0,337.0
CHR11,-,14_LTR,LTR_sigma,nan,YKLCsigma1,nan,SGD,202983.0,202644.0,339.0
CHR7,-,14_LTR,LTR_sigma,nan,YGLCsigma1,nan,SGD,319762.0,319423.0,339.0
CHR8,-,14_LTR,LTR_sigma,nan,YHRCsigma2,nan,SGD,146671.0,146331.0,340.0
CHR5,-,14_LTR,LTR_sigma,nan,YERCsigma1,nan,SGD,250270.0,249930.0,340.0
CHR5,-,14_LTR,LTR_sigma,nan,YERCsigma3,nan,SGD,434971.0,434631.0,340.0
CHR4,-,14_LTR,LTR_sigma,nan,YDRCsigma3,nan,SGD,946295.0,945955.0,340.0
CHR4,-,14_LTR,LTR_sigma,nan,YDRCsigma6,nan,SGD,1175812.0,1175134.0,678.0
CHR13,-,14_LTR,LTR_tau,nan,YMRCtau1,nan,SGD,290224.0,290049.0,175.0
CHR8,-,14_LTR,LTR_tau,nan,YHRCtau4,nan,SGD,359067.0,358850.0,217.0
CHR12,-,14_LTR,LTR_tau,nan,YLRCtau1,nan,SGD,599844.0,599570.0,274.0
CHR5,-,14_LTR,LTR_tau,nan,YELCtau1,nan,SGD,118551.0,118230.0,321.0
CHR5,-,14_LTR,LTR_tau,nan,YERCtau3,nan,SGD,436605.0,436279.0,326.0
CHR16,-,14_LTR,LTR_tau,nan,YPRCtau3,nan,SGD,881830.0,881487.0,343.0
CHR7,-,14_LTR,LTR_tau,nan,YGLCtau3,nan,SGD,320707.0,320355.0,352.0
CHR13,-,14_LTR,LTR_tau,nan,YMRCtau3,nan,SGD,808906.0,808537.0,369.0
CHR7,-,14_LTR,LTR_tau,nan,YGRCtau3,nan,SGD,931540.0,931171.0,369.0
CHR2,-,14_LTR,LTR_tau,nan,YBLCtau1,nan,SGD,36221.0,35851.0,370.0
CHR9,-,14_LTR,LTR_tau,nan,YILCtau1,nan,SGD,197023.0,196653.0,370.0
CHR5,-,14_LTR,LTR_tau,nan,YERCtau2,nan,SGD,354730.0,354360.0,370.0
CHR16,-,14_LTR,LTR_tau,nan,YPLCtau2,nan,SGD,443112.0,442742.0,370.0
CHR2,-,14_LTR,LTR_tau,nan,YBRCtau2,nan,SGD,643858.0,643488.0,370.0
CHR14,-,14_LTR,LTR_tau,nan,YNRCtau3,nan,SGD,632489.0,632119.0,370.0
CHR6,-,15_tRNA,tRNA,nan,tG(GCC)F2,nan,SGD,181044.0,180974.0,70.0
CHR13,-,15_tRNA,tRNA,nan,tG(GCC)M,nan,SGD,183968.0,183898.0,70.0
CHR2,-,15_tRNA,tRNA,nan,tG(GCC)B,nan,SGD,197699.0,197629.0,70.0
CHR15,-,15_tRNA,tRNA,nan,tG(GCC)O1,nan,SGD,226681.0,226611.0,70.0
CHR10,-,15_tRNA,tRNA,nan,tG(GCC)J1,nan,SGD,396796.0,396726.0,70.0
CHR14,-,15_tRNA,tRNA,nan,tD(GUC)N,nan,SGD,519169.0,519099.0,70.0
CHR7,-,15_tRNA,tRNA,nan,tG(GCC)G2,nan,SGD,931023.0,930953.0,70.0
CHR11,-,15_tRNA,tRNA,nan,tT(CGU)K,TRT2,SGD,46806.0,46735.0,71.0
CHR3,-,15_tRNA,tRNA,nan,tE(UUC)C,nan,SGD,82533.0,82462.0,71.0
CHR14,-,15_tRNA,tRNA,nan,tG(UCC)N,SUF6,SGD,96312.0,96241.0,71.0
CHR7,-,15_tRNA,tRNA,nan,tH(GUG)G1,nan,SGD,110696.0,110625.0,71.0
CHR15,-,15_tRNA,tRNA,nan,tG(UCC)O,SUF1,SGD,111033.0,110962.0,71.0
CHR10,-,15_tRNA,tRNA,nan,tE(UUC)J,nan,SGD,116010.0,115939.0,71.0
CHR3,-,15_tRNA,tRNA,nan,tP(AGG)C,SUF2,SGD,123648.0,123577.0,71.0
CHR5,-,15_tRNA,tRNA,nan,tQ(UUG)E2,nan,SGD,131153.0,131082.0,71.0
CHR13,-,15_tRNA,tRNA,nan,tR(UCU)M2,nan,SGD,131896.0,131825.0,71.0
CHR11,-,15_tRNA,tRNA,nan,tE(UUC)K,nan,SGD,141089.0,141018.0,71.0
CHR11,-,15_tRNA,tRNA,nan,tR(UCU)K,nan,SGD,162558.0,162487.0,71.0
CHR3,-,15_tRNA,tRNA,nan,tQ(UUG)C,nan,SGD,168372.0,168301.0,71.0
CHR16,-,15_tRNA,tRNA,nan,tE(UUC)P,nan,SGD,210263.0,210192.0,71.0
CHR11,-,15_tRNA,tRNA,nan,tH(GUG)K,nan,SGD,313472.0,313401.0,71.0
CHR9,-,15_tRNA,tRNA,nan,tD(GUC)I2,nan,SGD,336420.0,336349.0,71.0
CHR16,-,15_tRNA,tRNA,nan,tM(CAU)P,IMT2,SGD,338919.0,338848.0,71.0
CHR10,-,15_tRNA,tRNA,nan,tD(GUC)J3,nan,SGD,374495.0,374424.0,71.0
CHR10,-,15_tRNA,tRNA,nan,tR(UCU)J2,nan,SGD,374577.0,374506.0,71.0
CHR7,-,15_tRNA,tRNA,nan,tE(UUC)G2,nan,SGD,401598.0,401527.0,71.0
CHR5,-,15_tRNA,tRNA,nan,tH(GUG)E2,nan,SGD,434612.0,434541.0,71.0
CHR12,-,15_tRNA,tRNA,nan,tQ(UUG)L,nan,SGD,448721.0,448650.0,71.0
CHR5,-,15_tRNA,tRNA,nan,tE(UUC)E3,nan,SGD,487402.0,487331.0,71.0
CHR11,-,15_tRNA,tRNA,nan,tD(GUC)K,nan,SGD,513403.0,513332.0,71.0
CHR10,-,15_tRNA,tRNA,nan,tM(CAU)J3,IMT3,SGD,517884.0,517813.0,71.0
CHR7,-,15_tRNA,tRNA,nan,tD(GUC)G2,nan,SGD,544648.0,544577.0,71.0
CHR15,-,15_tRNA,tRNA,nan,tG(CCC)O,SUF5,SGD,594425.0,594354.0,71.0
CHR14,-,15_tRNA,tRNA,nan,tP(AGG)N,SUF10,SGD,631917.0,631846.0,71.0
CHR2,-,15_tRNA,tRNA,nan,tC(GCA)B,nan,SGD,643078.0,643007.0,71.0
CHR4,-,15_tRNA,tRNA,nan,tQ(UUG)D2,nan,SGD,645224.0,645153.0,71.0
CHR7,-,15_tRNA,tRNA,nan,tC(GCA)G,nan,SGD,707179.0,707108.0,71.0
CHR13,-,15_tRNA,tRNA,nan,tR(UCU)M1,nan,SGD,747963.0,747892.0,71.0
CHR16,-,15_tRNA,tRNA,nan,tC(GCA)P2,nan,SGD,775836.0,775765.0,71.0
CHR4,-,15_tRNA,tRNA,nan,tQ(UUG)D3,nan,SGD,802802.0,802731.0,71.0
CHR13,-,15_tRNA,tRNA,nan,tQ(CUG)M,CDC65,SGD,808317.0,808246.0,71.0
CHR7,-,15_tRNA,tRNA,nan,tR(UCU)G2,nan,SGD,828794.0,828723.0,71.0
CHR4,-,15_tRNA,tRNA,nan,tE(CUC)D,nan,SGD,1017278.0,1017207.0,71.0
CHR4,-,15_tRNA,tRNA,nan,tG(CCC)D,SUF3,SGD,1257079.0,1257008.0,71.0
CHR10,-,15_tRNA,tRNA,nan,tT(AGU)J,nan,SGD,59172.0,59100.0,72.0
CHR8,-,15_tRNA,tRNA,nan,tT(AGU)H,nan,SGD,116179.0,116107.0,72.0
CHR5,-,15_tRNA,tRNA,nan,tK(CUU)E1,nan,SGD,135497.0,135425.0,72.0
CHR7,-,15_tRNA,tRNA,nan,tK(CUU)G2,nan,SGD,185786.0,185714.0,72.0
CHR10,-,15_tRNA,tRNA,nan,tA(AGC)J,nan,SGD,197385.0,197313.0,72.0
CHR6,-,15_tRNA,tRNA,nan,tA(AGC)F,nan,SGD,204996.0,204924.0,72.0
CHR12,-,15_tRNA,tRNA,nan,tA(UGC)L,nan,SGD,214955.0,214883.0,72.0
CHR6,-,15_tRNA,tRNA,nan,tK(CUU)F,nan,SGD,226760.0,226688.0,72.0
CHR9,-,15_tRNA,tRNA,nan,tK(CUU)I,nan,SGD,300300.0,300228.0,72.0
CHR5,-,15_tRNA,tRNA,nan,tA(UGC)E,nan,SGD,312095.0,312023.0,72.0
CHR13,-,15_tRNA,tRNA,nan,tA(AGC)M1,nan,SGD,321219.0,321147.0,72.0
CHR15,-,15_tRNA,tRNA,nan,tR(ACG)O,nan,SGD,340371.0,340299.0,72.0
CHR15,-,15_tRNA,tRNA,nan,tT(AGU)O2,nan,SGD,354113.0,354041.0,72.0
CHR10,-,15_tRNA,tRNA,nan,tM(CAU)J1,EMT5,SGD,391115.0,391043.0,72.0
CHR4,-,15_tRNA,tRNA,nan,tT(AGU)D,nan,SGD,434336.0,434264.0,72.0
CHR5,-,15_tRNA,tRNA,nan,tK(CUU)E2,nan,SGD,435824.0,435752.0,72.0
CHR8,-,15_tRNA,tRNA,nan,tV(CAC)H,nan,SGD,475778.0,475706.0,72.0
CHR13,-,15_tRNA,tRNA,nan,tK(CUU)M,nan,SGD,480693.0,480621.0,72.0
CHR5,-,15_tRNA,tRNA,nan,tR(ACG)E,nan,SGD,492424.0,492352.0,72.0
CHR14,-,15_tRNA,tRNA,nan,tT(AGU)N2,nan,SGD,560765.0,560693.0,72.0
CHR13,-,15_tRNA,tRNA,nan,tM(CAU)M,EMT4,SGD,572955.0,572883.0,72.0
CHR4,-,15_tRNA,tRNA,nan,tR(ACG)D,nan,SGD,620041.0,619969.0,72.0
CHR12,-,15_tRNA,tRNA,nan,tA(AGC)L,nan,SGD,657006.0,656934.0,72.0
CHR13,-,15_tRNA,tRNA,nan,tA(AGC)M2,nan,SGD,768441.0,768369.0,72.0
CHR15,-,15_tRNA,tRNA,nan,tA(UGC)O,nan,SGD,854259.0,854187.0,72.0
CHR4,-,15_tRNA,tRNA,nan,tV(CAC)D,nan,SGD,1075544.0,1075472.0,72.0
CHR4,-,15_tRNA,tRNA,nan,tK(CUU)D2,nan,SGD,1352538.0,1352466.0,72.0
CHR7,-,15_tRNA,tRNA,nan,tV(AAC)G3,nan,SGD,73902.0,73829.0,73.0
CHR8,-,15_tRNA,tRNA,nan,tV(AAC)H,nan,SGD,85371.0,85298.0,73.0
CHR6,-,15_tRNA,tRNA,nan,tN(GUU)F,nan,SGD,137559.0,137486.0,73.0
CHR9,-,15_tRNA,tRNA,nan,tI(AAU)I1,nan,SGD,183513.0,183440.0,73.0
CHR11,-,15_tRNA,tRNA,nan,tV(AAC)K1,nan,SGD,308217.0,308144.0,73.0
CHR2,-,15_tRNA,tRNA,nan,tV(UAC)B,nan,SGD,326865.0,326792.0,73.0
CHR13,-,15_tRNA,tRNA,nan,tV(AAC)M1,nan,SGD,372518.0,372445.0,73.0
CHR7,-,15_tRNA,tRNA,nan,tV(AAC)G1,nan,SGD,412367.0,412294.0,73.0
CHR13,-,15_tRNA,tRNA,nan,tV(AAC)M2,nan,SGD,420661.0,420588.0,73.0
CHR5,-,15_tRNA,tRNA,nan,tI(AAU)E1,nan,SGD,443275.0,443202.0,73.0
CHR4,-,15_tRNA,tRNA,nan,tV(UAC)D,nan,SGD,488870.0,488797.0,73.0
CHR5,-,15_tRNA,tRNA,nan,tI(AAU)E2,nan,SGD,551358.0,551285.0,73.0
CHR14,-,15_tRNA,tRNA,nan,tI(AAU)N1,nan,SGD,569940.0,569867.0,73.0
CHR13,-,15_tRNA,tRNA,nan,tV(AAC)M3,nan,SGD,586709.0,586636.0,73.0
CHR15,-,15_tRNA,tRNA,nan,tV(AAC)O,nan,SGD,663885.0,663812.0,73.0
CHR4,-,15_tRNA,tRNA,nan,tI(AAU)D,nan,SGD,668080.0,668007.0,73.0
CHR12,-,15_tRNA,tRNA,nan,tV(AAC)L,nan,SGD,687932.0,687859.0,73.0
CHR16,-,15_tRNA,tRNA,nan,tI(AAU)P2,nan,SGD,880369.0,880296.0,73.0
CHR12,-,15_tRNA,tRNA,nan,tN(GUU)L,nan,SGD,976056.0,975983.0,73.0
CHR12,-,15_tRNA,tRNA,nan,tI(AAU)L2,nan,SGD,1052144.0,1052071.0,73.0
CHR8,-,15_tRNA,tRNA,nan,tS(AGA)H,nan,SGD,133107.0,133026.0,81.0
CHR12,-,15_tRNA,tRNA,nan,tS(AGA)L,nan,SGD,168025.0,167944.0,81.0
CHR1,-,15_tRNA,tRNA,nan,tS(AGA)A,nan,SGD,182603.0,182522.0,81.0
CHR13,-,15_tRNA,tRNA,nan,tS(AGA)M,nan,SGD,259239.0,259158.0,81.0
CHR5,-,15_tRNA,tRNA,nan,tS(UGA)E,SUP19,SGD,288524.0,288443.0,81.0
CHR10,-,15_tRNA,tRNA,nan,tS(AGA)J,nan,SGD,524093.0,524012.0,81.0
CHR7,-,15_tRNA,tRNA,nan,tS(AGA)G,nan,SGD,561743.0,561662.0,81.0
CHR4,-,15_tRNA,tRNA,nan,tS(AGA)D2,nan,SGD,981055.0,980974.0,81.0
CHR10,-,15_tRNA,tRNA,nan,tL(UAA)J,SUP51,SGD,424515.0,424432.0,83.0
CHR14,-,15_tRNA,tRNA,nan,tL(UAA)N,nan,SGD,726217.0,726134.0,83.0
CHR12,-,15_tRNA,tRNA,nan,tL(UAA)L,nan,SGD,963055.0,962972.0,83.0
CHR6,-,15_tRNA,tRNA,nan,tY(GUA)F2,SUP6,SGD,210707.0,210619.0,88.0
CHR10,-,15_tRNA,tRNA,nan,tY(GUA)J2,SUP4,SGD,543044.0,542956.0,88.0
CHR6,-,15_tRNA,tRNA,nan,tF(GAA)F,nan,SGD,158007.0,157916.0,91.0
CHR8,-,15_tRNA,tRNA,nan,tF(GAA)H1,nan,SGD,237939.0,237848.0,91.0
CHR8,-,15_tRNA,tRNA,nan,tF(GAA)H2,nan,SGD,358569.0,358478.0,91.0
CHR7,-,15_tRNA,tRNA,nan,tF(GAA)G,nan,SGD,440807.0,440716.0,91.0
CHR16,-,15_tRNA,tRNA,nan,tF(GAA)P1,nan,SGD,560289.0,560198.0,91.0
CHR16,-,15_tRNA,tRNA,nan,tF(GAA)P2,nan,SGD,622631.0,622540.0,91.0
CHR4,-,15_tRNA,tRNA,nan,tF(GAA)D,nan,SGD,1095461.0,1095370.0,91.0
CHR7,-,15_tRNA,tRNA,nan,tK(UUU)G2,nan,SGD,701048.0,700953.0,95.0
CHR16,-,15_tRNA,tRNA,nan,tK(UUU)P,nan,SGD,769302.0,769207.0,95.0
CHR4,-,15_tRNA,tRNA,nan,tX(XXX)D,nan,SGD,1150941.0,1150842.0,99.0
CHR6,-,15_tRNA,tRNA,nan,tS(GCU)F,nan,SGD,191613.0,191513.0,100.0
CHR12,-,15_tRNA,tRNA,nan,tL(UAG)L1,nan,SGD,592619.0,592519.0,100.0
CHR13,-,15_tRNA,tRNA,nan,tP(UGG)M,SUF7,SGD,196170.0,196068.0,102.0
CHR8,-,15_tRNA,tRNA,nan,tP(UGG)H,SUF8,SGD,388995.0,388893.0,102.0
CHR16,-,15_tRNA,tRNA,nan,tW(CCA)P,nan,SGD,56274.0,56169.0,105.0
CHR7,-,15_tRNA,tRNA,nan,tW(CCA)G1,nan,SGD,287455.0,287350.0,105.0
CHR13,-,15_tRNA,tRNA,nan,tW(CCA)M,nan,SGD,379408.0,379303.0,105.0
