Chromosome_Name,strand,feature_type,gene_class,husinga_classification,systematic_id,common_name,NFR/NDR_Start,NFR/NDR_End,NFR/NDR_Length,nucleosome_stability,TATA_type
CHR15,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_15R-219_NFR/NDR,nan,448580.0,448311.0,269.0,nan,nan
CHR4,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_4R-370_NFR/NDR,nan,909884.0,909380.0,504.0,nan,nan
CHR14,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_14R-187_NFR/NDR,nan,466883.0,466599.0,284.0,nan,nan
CHR3,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_3R-54_NFR/NDR,nan,125394.0,125238.0,156.0,nan,nan
CHR7,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_7R-20_NFR/NDR,nan,35314.0,35095.0,219.0,nan,nan
CHR2,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_2R-226_NFR/NDR,nan,535250.0,534952.0,298.0,nan,nan
CHR15,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_15R-169_NFR/NDR,nan,357463.0,357164.0,299.0,nan,nan
CHR7,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_7R-144_NFR/NDR,nan,355787.0,355511.0,276.0,nan,nan
CHR9,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_9R-175_NFR/NDR,nan,399802.0,399541.0,261.0,nan,nan
CHR13,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_13R-196_NFR/NDR,nan,434581.0,434186.0,395.0,nan,nan
CHR14,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_14R-271_NFR/NDR,nan,615899.0,615699.0,200.0,nan,nan
CHR16,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_16R-363_NFR/NDR,nan,799237.0,799001.0,236.0,nan,nan
CHR10,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_10R-237_NFR/NDR,nan,612358.0,612058.0,300.0,nan,nan
CHR16,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_16R-288_NFR/NDR,nan,645173.0,644947.0,226.0,nan,nan
CHR7,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_7R-63_NFR/NDR,nan,131546.0,131244.0,302.0,nan,nan
CHR12,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_12R-352_NFR/NDR,nan,950472.0,950218.0,254.0,nan,nan
CHR13,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_13R-279_NFR/NDR,nan,619754.0,619455.0,299.0,nan,nan
CHR14,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_14R-223_NFR/NDR,nan,532689.0,532499.0,190.0,nan,nan
CHR14,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_14R-21_NFR/NDR,nan,66484.0,66194.0,290.0,nan,nan
CHR5,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_5R-93_NFR/NDR,nan,188306.0,188040.0,266.0,nan,nan
CHR15,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_15R-265_NFR/NDR,nan,579890.0,579716.0,174.0,nan,nan
CHR16,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_16R-184_NFR/NDR,nan,444548.0,444271.0,277.0,nan,nan
CHR7,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_7R-228_NFR/NDR,nan,513191.0,512901.0,290.0,nan,nan
CHR13,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_13R-316_NFR/NDR,nan,689110.0,688825.0,285.0,nan,nan
CHR4,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_4R-548_NFR/NDR,nan,1339627.0,1339367.0,260.0,nan,nan
CHR12,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_12R-306_NFR/NDR,nan,833915.0,833626.0,289.0,nan,nan
CHR15,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_15R-249_NFR/NDR,nan,522977.0,522585.0,392.0,nan,nan
CHR5,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_5R-115_NFR/NDR,nan,250167.0,249775.0,392.0,nan,nan
CHR10,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_10R-39_NFR/NDR,nan,118106.0,117648.0,458.0,nan,nan
CHR10,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_10R-155_NFR/NDR,nan,405374.0,405103.0,271.0,nan,nan
CHR4,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_4R-446_NFR/NDR,nan,1103771.0,1103507.0,264.0,nan,nan
CHR4,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_4R-274_NFR/NDR,nan,622041.0,621739.0,302.0,nan,nan
CHR7,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_7R-105_NFR/NDR,nan,257520.0,257224.0,296.0,nan,nan
CHR12,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_12R-229_NFR/NDR,nan,642751.0,642586.0,165.0,nan,nan
CHR4,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_4R-549_NFR/NDR,nan,1342446.0,1342186.0,260.0,nan,nan
CHR7,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_7R-365_NFR/NDR,nan,802025.0,801712.0,313.0,nan,nan
CHR6,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_6R-115_NFR/NDR,nan,263976.0,263761.0,215.0,nan,nan
CHR8,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_8R-10_NFR/NDR,nan,16094.0,15854.0,240.0,nan,nan
CHR12,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_12R-141_NFR/NDR,nan,415942.0,415656.0,286.0,nan,nan
CHR8,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_8R-64_NFR/NDR,nan,129510.0,129247.0,263.0,nan,nan
CHR5,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_5R-11_NFR/NDR,nan,9980.0,9715.0,265.0,nan,nan
CHR15,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_15R-33_NFR/NDR,nan,40556.0,40240.0,316.0,nan,nan
CHR13,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_13R-228_NFR/NDR,nan,513618.0,513301.0,317.0,nan,nan
CHR10,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_10R-233_NFR/NDR,nan,607536.0,607438.0,98.0,nan,nan
CHR16,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_16R-348_NFR/NDR,nan,782189.0,781723.0,466.0,nan,nan
CHR2,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_2R-48_NFR/NDR,nan,127826.0,127537.0,289.0,nan,nan
CHR15,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_15R-66_NFR/NDR,nan,101470.0,101203.0,267.0,nan,nan
CHR7,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_7R-315_NFR/NDR,nan,702870.0,702591.0,279.0,nan,nan
CHR15,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_15R-116_NFR/NDR,nan,220793.0,220510.0,283.0,nan,nan
CHR5,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_5R-232_NFR/NDR,nan,544448.0,544315.0,133.0,nan,nan
CHR8,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_8R-189_NFR/NDR,nan,385060.0,384949.0,111.0,nan,nan
CHR13,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_13R-87_NFR/NDR,nan,220871.0,220653.0,218.0,nan,nan
CHR12,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_12R-76_NFR/NDR,nan,204983.0,204691.0,292.0,nan,nan
CHR13,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_13R-340_NFR/NDR,nan,770724.0,770478.0,246.0,nan,nan
CHR9,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_9R-63_NFR/NDR,nan,156067.0,155809.0,258.0,nan,nan
CHR2,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_2R-109_NFR/NDR,nan,281349.0,280877.0,472.0,nan,nan
CHR4,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_4R-125_NFR/NDR,nan,305126.0,304800.0,326.0,nan,nan
CHR14,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_14R-75_NFR/NDR,nan,206954.0,206684.0,270.0,nan,nan
CHR10,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_10R-249_NFR/NDR,nan,628924.0,628677.0,247.0,nan,nan
CHR10,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_10R-276_NFR/NDR,nan,705675.0,705225.0,450.0,nan,nan
CHR12,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_12R-249_NFR/NDR,nan,680204.0,679905.0,299.0,nan,nan
CHR5,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_5R-90-m_NFR/NDR,nan,177825.0,177544.0,281.0,nan,nan
CHR8,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_8R-174_NFR/NDR,nan,358350.0,358211.0,139.0,nan,nan
CHR14,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_14R-330_NFR/NDR,nan,742381.0,742184.0,197.0,nan,nan
CHR15,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_15R-314_NFR/NDR,nan,692455.0,692176.0,279.0,nan,nan
CHR14,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_14R-162_NFR/NDR,nan,408347.0,408017.0,330.0,nan,nan
CHR12,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_12R-44_NFR/NDR,nan,114562.0,114282.0,280.0,nan,nan
CHR4,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_4R-506_NFR/NDR,nan,1236625.0,1236140.0,485.0,nan,nan
CHR5,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_5R-97_NFR/NDR,nan,204816.0,204573.0,243.0,nan,nan
CHR14,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_14R-40_NFR/NDR,nan,113119.0,112839.0,280.0,nan,nan
CHR15,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_15R-150_NFR/NDR,nan,333607.0,333317.0,290.0,nan,nan
CHR7,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_7R-433_NFR/NDR,nan,945082.0,944799.0,283.0,nan,nan
CHR11,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_11R-260_NFR/NDR,nan,611484.0,611198.0,286.0,nan,nan
CHR8,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_8R-217_NFR/NDR,nan,458646.0,458474.0,172.0,nan,nan
CHR11,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_11R-117_NFR/NDR,nan,273418.0,273131.0,287.0,nan,nan
CHR8,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_8R-98_NFR/NDR,nan,204524.0,204207.0,317.0,nan,nan
CHR15,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_15R-34_NFR/NDR,nan,43683.0,43376.0,307.0,nan,nan
CHR14,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_14R-130_NFR/NDR,nan,338012.0,337752.0,260.0,nan,nan
CHR7,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_7R-264_NFR/NDR,nan,579491.0,579267.0,224.0,nan,nan
CHR10,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_10R-84_NFR/NDR,nan,227335.0,227031.0,304.0,nan,nan
CHR1,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_1R-18_NFR/NDR,nan,34694.0,34342.0,352.0,nan,nan
CHR10,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_10R-128_NFR/NDR,nan,342519.0,342199.0,320.0,nan,nan
CHR15,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_15R-403_NFR/NDR,nan,911904.0,911752.0,152.0,nan,nan
CHR7,-,11_XUT,ncRNA_UNB_NFR/NDR,XUT,XUT_7R-93_NFR/NDR,nan,214012.0,213729.0,283.0,nan,nan
CHR2,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_2R-343_NFR/NDR,nan,792401.0,792037.0,364.0,nan,nan
CHR11,-,11_XUT,ncRNA_TFO_NFR/NDR,XUT,XUT_11R-124_NFR/NDR,nan,307342.0,307044.0,298.0,nan,nan
CHR4,-,11_XUT,ncRNA_STM_NFR/NDR,XUT,XUT_4R-81_NFR/NDR,nan,217601.0,217240.0,361.0,nan,nan
CHR6,-,12_NCR,ncRNA_UNB_NFR/NDR,ncRNA,RUF20_NFR/NDR,RUF20,131667.0,131554.0,113.0,nan,nan
CHR6,-,12_NCR,ncRNA_UNB_NFR/NDR,ncRNA,RUF22_NFR/NDR,RUF22,199916.0,199728.0,188.0,nan,nan
CHR6,-,12_NCR,ncRNA_UNB_NFR/NDR,ncRNA,RUF21_NFR/NDR,RUF21,58615.0,58521.0,94.0,nan,nan
CHR10,-,12_NCR,ncRNA_UNB_NFR/NDR,ncRNA,IRT1_NFR/NDR,IRT1,607536.0,607424.0,112.0,nan,nan
CHR7,-,12_NCR,ncRNA_UNB_NFR/NDR,ncRNA,RME3_NFR/NDR,RME3,35095.0,34916.0,179.0,nan,nan
CHR7,-,12_NCR,ncRNA_TFO_NFR/NDR,ncRNA,RME2_NFR/NDR,RME2,144375.0,144090.0,285.0,nan,nan
CHR9,-,12_NCR,ncRNA_UNB_NFR/NDR,ncRNA,ICR1_NFR/NDR,ICR1,397292.0,397038.0,254.0,nan,nan
CHR12,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR79_NFR/NDR,SNR79,348601.0,348451.0,150.0,nan,nan
CHR13,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR54_NFR/NDR,SNR54,163790.0,163530.0,260.0,nan,nan
CHR12,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR57_NFR/NDR,SNR57,795162.0,795024.0,138.0,nan,nan
CHR7,-,12_NCR,ncRNA_TFO_NFR/NDR,snoRNA,snR39_NFR/NDR,SNR39,365461.0,365205.0,256.0,nan,nan
CHR13,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR24_NFR/NDR,SNR24,500238.0,499996.0,242.0,nan,nan
CHR12,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR61_NFR/NDR,SNR61,794721.0,794496.0,225.0,nan,nan
CHR16,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR41_NFR/NDR,SNR41,719341.0,719163.0,178.0,nan,nan
CHR15,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR58_NFR/NDR,SNR58,136265.0,136108.0,157.0,nan,nan
CHR7,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR39B_NFR/NDR,SNR39B,366544.0,366405.0,139.0,nan,nan
CHR12,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR55_NFR/NDR,SNR55,794882.0,794721.0,161.0,nan,nan
CHR4,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR47_NFR/NDR,SNR47,542097.0,541771.0,326.0,nan,nan
CHR15,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR62_NFR/NDR,SNR62,409936.0,409726.0,210.0,nan,nan
CHR10,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR60_NFR/NDR,SNR60,349348.0,349223.0,125.0,nan,nan
CHR16,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR51_NFR/NDR,SNR51,718989.0,718806.0,183.0,nan,nan
CHR11,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR87_NFR/NDR,SNR87,431284.0,431155.0,129.0,nan,nan
CHR10,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR128_NFR/NDR,SNR128,139777.0,139615.0,162.0,nan,nan
CHR2,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR161_NFR/NDR,SNR161,307613.0,307288.0,325.0,nan,nan
CHR16,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR70_NFR/NDR,SNR70,719163.0,718989.0,174.0,nan,nan
CHR5,-,12_NCR,ncRNA_TFO_NFR/NDR,snoRNA,snR80_NFR/NDR,SNR80,52580.0,52369.0,211.0,nan,nan
CHR13,-,12_NCR,ncRNA_TFO_NFR/NDR,snoRNA,snR85_NFR/NDR,SNR85,68329.0,67974.0,355.0,nan,nan
CHR15,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR36_NFR/NDR,SNR36,680961.0,680811.0,150.0,nan,nan
CHR3,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR33_NFR/NDR,SNR33,142924.0,142464.0,460.0,nan,nan
CHR15,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR9_NFR/NDR,SNR9,408414.0,408092.0,322.0,nan,nan
CHR3,-,12_NCR,ncRNA_TFO_NFR/NDR,snoRNA,snR189_NFR/NDR,SNR189,179053.0,178735.0,318.0,nan,nan
CHR10,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR190_NFR/NDR,SNR190,140052.0,139950.0,102.0,nan,nan
CHR15,-,12_NCR,ncRNA_TFO_NFR/NDR,snoRNA,snR35_NFR/NDR,SNR35,759803.0,759529.0,274.0,nan,nan
CHR3,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR43_NFR/NDR,SNR43,108054.0,107758.0,296.0,nan,nan
CHR15,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR31_NFR/NDR,SNR31,842452.0,842141.0,311.0,nan,nan
CHR4,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR63_NFR/NDR,SNR63,323602.0,323451.0,151.0,nan,nan
CHR14,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR191_NFR/NDR,SNR191,722394.0,722098.0,296.0,nan,nan
CHR11,-,12_NCR,ncRNA_UNB_NFR/NDR,snoRNA,snR42_NFR/NDR,SNR42,559653.0,559314.0,339.0,nan,nan
CHR10,-,12_NCR,ncRNA_TFO_NFR/NDR,snoRNA,snR37_NFR/NDR,SNR37,228766.0,228372.0,394.0,nan,nan
CHR16,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR17b_NFR/NDR,SNR17B,282266.0,281516.0,750.0,nan,nan
CHR4,-,12_NCR,ncRNA_TFO_NFR/NDR,snoRNA,snR84_NFR/NDR,SNR84,1493479.0,1493079.0,400.0,nan,nan
CHR13,-,12_NCR,ncRNA_STM_NFR/NDR,snoRNA,snR86_NFR/NDR,SNR86,763392.0,763084.0,308.0,nan,nan
CHR5,-,12_NCR,ncRNA_TFO_NFR/NDR,snRNA,snR14_NFR/NDR,SNR14,167876.0,167561.0,315.0,nan,nan
CHR7,-,12_NCR,ncRNA_TFO_NFR/NDR,snRNA,snR7-S_NFR/NDR,SNR7-S,939958.0,939625.0,333.0,nan,nan
CHR7,-,12_NCR,ncRNA_TFO_NFR/NDR,snRNA,snR7-L_NFR/NDR,SNR7-L,939958.0,939625.0,333.0,nan,nan
CHR14,-,12_NCR,ncRNA_TFO_NFR/NDR,snRNA,snR19_NFR/NDR,SNR19,230976.0,230641.0,335.0,nan,nan
CHR2,-,12_NCR,ncRNA_STM_NFR/NDR,snRNA,LSR1_NFR/NDR,LSR1,682249.0,681802.0,447.0,nan,nan
CHR16,+,14_LTR,LTR_delta_NFR/NDR,nan,YPLWdelta2_NFR/NDR,nan,55991.0,62389.0,6398.0,nan,nan
CHR7,+,14_LTR,LTR_delta_NFR/NDR,nan,YGLWdelta9_NFR/NDR,nan,405045.0,405156.0,111.0,nan,nan
CHR6,+,14_LTR,LTR_delta_NFR/NDR,nan,YFLWdelta5_NFR/NDR,nan,137879.0,143957.0,6078.0,nan,nan
CHR3,+,14_LTR,LTR_delta_NFR/NDR,nan,YCLWdelta2b_NFR/NDR,nan,84591.0,92594.0,8003.0,nan,nan
CHR2,+,14_LTR,LTR_delta_NFR/NDR,nan,YBLWdelta3_NFR/NDR,nan,9123.0,9438.0,315.0,nan,nan
CHR7,+,14_LTR,LTR_delta_NFR/NDR,nan,YGRWdelta24_NFR/NDR,nan,778857.0,779139.0,282.0,nan,nan
CHR10,+,14_LTR,LTR_delta_NFR/NDR,nan,YJLWdelta9_NFR/NDR,nan,416667.0,416921.0,254.0,nan,nan
CHR16,+,14_LTR,LTR_delta_NFR/NDR,nan,YPRWdelta17_NFR/NDR,nan,804427.0,804617.0,190.0,nan,nan
CHR16,+,14_LTR,LTR_delta_NFR/NDR,nan,YPLWdelta11_NFR/NDR,nan,436456.0,436618.0,162.0,nan,nan
CHR15,+,14_LTR,LTR_delta_NFR/NDR,nan,YORWdelta22_NFR/NDR,nan,969128.0,969297.0,169.0,nan,nan
CHR10,+,14_LTR,LTR_delta_NFR/NDR,nan,YJRWdelta14_NFR/NDR,nan,517717.0,518028.0,311.0,nan,nan
CHR2,+,14_LTR,LTR_delta_NFR/NDR,nan,YBLWdelta8_NFR/NDR,nan,220738.0,220943.0,205.0,nan,nan
CHR7,+,14_LTR,LTR_delta_NFR/NDR,nan,YGLWdelta8_NFR/NDR,nan,404589.0,405045.0,456.0,nan,nan
CHR2,+,14_LTR,LTR_delta_NFR/NDR,nan,YBRWdelta18_NFR/NDR,nan,643768.0,643979.0,211.0,nan,nan
CHR10,+,14_LTR,LTR_delta_NFR/NDR,nan,YJLWdelta8_NFR/NDR,nan,416340.0,416515.0,175.0,nan,nan
CHR15,+,14_LTR,LTR_delta_NFR/NDR,nan,YORWdelta16_NFR/NDR,nan,664308.0,664509.0,201.0,nan,nan
CHR8,+,14_LTR,LTR_delta_NFR/NDR,nan,YHLWdelta2_NFR/NDR,nan,92086.0,92256.0,170.0,nan,nan
CHR15,+,14_LTR,LTR_delta_NFR/NDR,nan,YORWdelta19_NFR/NDR,nan,703426.0,703641.0,215.0,nan,nan
CHR5,+,14_LTR,LTR_delta_NFR/NDR,nan,YERWdelta7_NFR/NDR,nan,176620.0,176795.0,175.0,nan,nan
CHR7,+,14_LTR,LTR_delta_NFR/NDR,nan,YGLWdelta4_NFR/NDR,nan,318598.0,318768.0,170.0,nan,nan
CHR5,+,14_LTR,LTR_delta_NFR/NDR,nan,YERWdelta11_NFR/NDR,nan,312248.0,312451.0,203.0,nan,nan
CHR16,+,14_LTR,LTR_delta_NFR/NDR,nan,YPLWdelta9_NFR/NDR,nan,435717.0,436106.0,389.0,nan,nan
CHR12,+,14_LTR,LTR_delta_NFR/NDR,nan,YLRWdelta6_NFR/NDR,nan,448513.0,448874.0,361.0,nan,nan
CHR7,+,14_LTR,LTR_delta_NFR/NDR,nan,YGLWdelta2_NFR/NDR,nan,111372.0,111537.0,165.0,nan,nan
CHR15,+,14_LTR,LTR_delta_NFR/NDR,nan,YOLWdelta6_NFR/NDR,nan,226989.0,227151.0,162.0,nan,nan
CHR13,+,14_LTR,LTR_delta_NFR/NDR,nan,YMRWdelta16_NFR/NDR,nan,503135.0,503329.0,194.0,nan,nan
CHR6,+,14_LTR,LTR_delta_NFR/NDR,nan,YFRWdelta10_NFR/NDR,nan,206838.0,207013.0,175.0,nan,nan
CHR3,+,14_LTR,LTR_delta_NFR/NDR,nan,YCLWdelta2a_NFR/NDR,nan,83995.0,84148.0,153.0,nan,nan
CHR13,+,14_LTR,LTR_delta_NFR/NDR,nan,YMRWdelta20_NFR/NDR,nan,808951.0,809136.0,185.0,nan,nan
CHR13,+,14_LTR,LTR_delta_NFR/NDR,nan,YMRWdelta15_NFR/NDR,nan,481499.0,481665.0,166.0,nan,nan
CHR4,+,14_LTR,LTR_delta_NFR/NDR,nan,YDRWdelta10_NFR/NDR,nan,668208.0,668847.0,639.0,nan,nan
CHR2,+,14_LTR,LTR_delta_NFR/NDR,nan,YBLWdelta1_NFR/NDR,nan,8798.0,8952.0,154.0,nan,nan
CHR7,+,14_LTR,LTR_delta_NFR/NDR,nan,YGRWdelta19_NFR/NDR,nan,700864.0,701188.0,324.0,nan,nan
CHR6,+,14_LTR,LTR_delta_NFR/NDR,nan,YFLWdelta2_NFR/NDR,nan,137340.0,137711.0,371.0,nan,nan
CHR4,+,14_LTR,LTR_delta_NFR/NDR,nan,YDRWdelta30_NFR/NDR,nan,1352678.0,1353002.0,324.0,nan,nan
CHR12,+,14_LTR,LTR_delta_NFR/NDR,nan,YLRWdelta4_NFR/NDR,nan,217823.0,221084.0,3261.0,nan,nan
CHR7,+,14_LTR,LTR_delta_NFR/NDR,nan,YGLWdelta10_NFR/NDR,nan,412048.0,412506.0,458.0,nan,nan
CHR12,+,14_LTR,LTR_delta_NFR/NDR,nan,YLRWdelta12_NFR/NDR,nan,599264.0,599487.0,223.0,nan,nan
CHR15,+,14_LTR,LTR_delta_NFR/NDR,nan,YORWdelta10_NFR/NDR,nan,354558.0,354755.0,197.0,nan,nan
CHR10,+,14_LTR,LTR_delta_NFR/NDR,nan,YJLWdelta1_NFR/NDR,nan,59492.0,59641.0,149.0,nan,nan
CHR16,+,14_LTR,LTR_delta_NFR/NDR,nan,YPLWdelta6_NFR/NDR,nan,62389.0,62747.0,358.0,nan,nan
CHR11,+,14_LTR,LTR_delta_NFR/NDR,nan,YKLWdelta1_NFR/NDR,nan,74211.0,74347.0,136.0,nan,nan
CHR10,+,14_LTR,LTR_delta_NFR/NDR,nan,YJLWdelta10_NFR/NDR,nan,422452.0,422623.0,171.0,nan,nan
CHR2,+,14_LTR,LTR_delta_NFR/NDR,nan,YBRWdelta17_NFR/NDR,nan,350358.0,350542.0,184.0,nan,nan
CHR8,+,14_LTR,LTR_delta_NFR/NDR,nan,YHRWdelta9_NFR/NDR,nan,359058.0,359204.0,146.0,nan,nan
CHR12,+,14_LTR,LTR_delta_NFR/NDR,nan,YLRWdelta17_NFR/NDR,nan,688253.0,688433.0,180.0,nan,nan
CHR5,+,14_LTR,LTR_delta_NFR/NDR,nan,YERWdelta21_NFR/NDR,nan,443432.0,449360.0,5928.0,nan,nan
CHR5,+,14_LTR,LTR_delta_NFR/NDR,nan,YERWdelta9_NFR/NDR,nan,249326.0,249598.0,272.0,nan,nan
CHR15,+,14_LTR,LTR_delta_NFR/NDR,nan,YORWdelta12_NFR/NDR,nan,594182.0,594575.0,393.0,nan,nan
CHR6,+,14_LTR,LTR_delta_NFR/NDR,nan,YFRWdelta7_NFR/NDR,nan,158159.0,158466.0,307.0,nan,nan
CHR2,+,14_LTR,LTR_delta_NFR/NDR,nan,YBRWdelta16_NFR/NDR,nan,327357.0,327474.0,117.0,nan,nan
CHR8,+,14_LTR,LTR_delta_NFR/NDR,nan,YHRWdelta13_NFR/NDR,nan,466494.0,466673.0,179.0,nan,nan
CHR13,+,14_LTR,LTR_delta_NFR/NDR,nan,YMRWdelta21_NFR/NDR,nan,837347.0,837477.0,130.0,nan,nan
CHR5,+,14_LTR,LTR_delta_NFR/NDR,nan,YELWdelta5_NFR/NDR,nan,137298.0,137447.0,149.0,nan,nan
CHR3,+,14_LTR,LTR_delta_NFR/NDR,nan,YCRWdelta11_NFR/NDR,nan,169132.0,169658.0,526.0,nan,nan
