seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
chrXV,Xu_2009_CUTs,transcript,386198,386558,.,-,.,ID=ST6743;Name=CUT837;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3102;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT837
chrXV,Xu_2009_CUTs,transcript,391222,391342,.,-,.,ID=ST6745;Name=CUT838;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT838
chrXV,Xu_2009_CUTs,transcript,392522,392842,.,+,.,ID=ST3104;Name=CUT371;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT371
chrXV,Xu_2009_CUTs,transcript,397570,398034,.,+,.,ID=ST3105;Name=CUT372;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6747;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT372
chrXV,Xu_2009_CUTs,transcript,406766,407622,.,-,.,ID=ST6751;Name=CUT839;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT839
chrXV,Xu_2009_CUTs,transcript,407622,407822,.,-,.,ID=ST6752;Name=CUT840;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT840
chrXV,Xu_2009_CUTs,transcript,409158,409566,.,-,.,ID=ST6754;Name=CUT841;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT841
chrXV,Xu_2009_CUTs,transcript,418577,418865,.,+,.,ID=ST3117;Name=CUT373;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT373
chrXV,Xu_2009_CUTs,transcript,421913,422201,.,+,.,ID=ST3118;Name=CUT374;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6758;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT374
chrXV,Xu_2009_CUTs,transcript,424728,425256,.,+,.,ID=ST3120;Name=CUT375;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT375
chrXV,Xu_2009_CUTs,transcript,435776,437384,.,+,.,ID=ST3123;Name=CUT376;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT376
chrXV,Xu_2009_CUTs,transcript,446080,447096,.,+,.,ID=ST3128;Name=CUT377;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT377
chrXV,Xu_2009_CUTs,transcript,458184,458648,.,+,.,ID=ST3132;Name=CUT378;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6770;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT378
chrXV,Xu_2009_CUTs,transcript,462632,463392,.,+,.,ID=ST3133;Name=CUT379;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT379
chrXV,Xu_2009_CUTs,transcript,493885,494373,.,-,.,ID=ST6779;Name=CUT842;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT842
chrXV,Xu_2009_CUTs,transcript,515049,515169,.,+,.,ID=ST3149;Name=CUT380;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=ST3150;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT380
chrXV,Xu_2009_CUTs,transcript,517113,517457,.,+,.,ID=ST3151;Name=CUT381;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT381
chrXV,Xu_2009_CUTs,transcript,519909,520421,.,-,.,ID=ST6787;Name=CUT843;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT843
chrXV,Xu_2009_CUTs,transcript,530501,531261,.,-,.,ID=ST6789;Name=CUT844;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3159;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT844
chrXV,Xu_2009_CUTs,transcript,536749,536893,.,-,.,ID=ST6790;Name=CUT845;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT845
chrXV,Xu_2009_CUTs,transcript,552933,553109,.,-,.,ID=ST6797;Name=CUT846;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3166;shares_5NFR_in_tandem_with=ST6796;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT846
chrXV,Xu_2009_CUTs,transcript,553129,553881,.,+,.,"ID=ST3166;Name=CUT382;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6796,ST6797;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA",CUT382
chrXV,Xu_2009_CUTs,transcript,564261,564421,.,-,.,ID=ST6802;Name=CUT847;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT847
chrXV,Xu_2009_CUTs,transcript,574325,574805,.,-,.,ID=ST6807;Name=CUT848;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3171;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST3170;initiates_from_3NFR_of_and_same_strand_to=NA,CUT848
chrXV,Xu_2009_CUTs,transcript,584321,585185,.,+,.,ID=ST3174;Name=CUT383;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT383
chrXV,Xu_2009_CUTs,transcript,605353,605681,.,+,.,ID=ST3177;Name=CUT384;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6813;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST6814;initiates_from_3NFR_of_and_same_strand_to=NA,CUT384
chrXV,Xu_2009_CUTs,transcript,617393,618089,.,+,.,ID=ST3181;Name=CUT385;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT385
chrXV,Xu_2009_CUTs,transcript,618893,619085,.,-,.,ID=ST6819;Name=CUT849;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT849
chrXV,Xu_2009_CUTs,transcript,632589,632861,.,-,.,ID=ST6823;Name=CUT850;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT850
chrXV,Xu_2009_CUTs,transcript,642393,642697,.,+,.,ID=ST3189;Name=CUT386;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT386
chrXV,Xu_2009_CUTs,transcript,661889,662169,.,+,.,ID=ST3196;Name=CUT387;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT387
chrXV,Xu_2009_CUTs,transcript,670345,670633,.,+,.,ID=ST3199;Name=CUT388;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT388
chrXV,Xu_2009_CUTs,transcript,670589,670701,.,-,.,ID=ST6833;Name=CUT851;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT851
chrXV,Xu_2009_CUTs,transcript,671381,671501,.,-,.,ID=ST6834;Name=CUT852;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT852
chrXV,Xu_2009_CUTs,transcript,680285,680565,.,-,.,ID=ST6838;Name=CUT853;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT853
chrXV,Xu_2009_CUTs,transcript,682973,683293,.,-,.,ID=ST6841;Name=CUT854;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT854
chrXV,Xu_2009_CUTs,transcript,741773,742245,.,-,.,ID=ST6857;Name=CUT855;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT855
chrXV,Xu_2009_CUTs,transcript,747317,747477,.,-,.,ID=ST6860;Name=CUT856;end_confidence=mappedNone;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT856
chrXV,Xu_2009_CUTs,transcript,757653,758061,.,-,.,ID=ST6864;Name=CUT857;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT857
chrXV,Xu_2009_CUTs,transcript,758845,759029,.,-,.,ID=ST6865;Name=CUT858;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT858
chrXV,Xu_2009_CUTs,transcript,769581,769989,.,-,.,ID=ST6870;Name=CUT859;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT859
chrXV,Xu_2009_CUTs,transcript,775093,775469,.,-,.,ID=ST6871;Name=CUT860;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3228;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT860
chrXV,Xu_2009_CUTs,transcript,780997,781541,.,-,.,ID=ST6873;Name=CUT861;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3230;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST3229;initiates_from_3NFR_of_and_same_strand_to=NA,CUT861
chrXV,Xu_2009_CUTs,transcript,784093,784645,.,-,.,ID=ST6874;Name=CUT862;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3232;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST3231;initiates_from_3NFR_of_and_same_strand_to=NA,CUT862
chrXV,Xu_2009_CUTs,transcript,811759,812191,.,-,.,ID=ST6885;Name=CUT863;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT863
chrXV,Xu_2009_CUTs,transcript,818136,818440,.,-,.,ID=ST6889;Name=CUT864;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT864
chrXV,Xu_2009_CUTs,transcript,825252,826292,.,+,.,ID=ST3246;Name=CUT389;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT389
chrXV,Xu_2009_CUTs,transcript,844892,845188,.,+,.,ID=ST3254;Name=CUT390;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6898;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT390
chrXV,Xu_2009_CUTs,transcript,848832,849048,.,-,.,ID=ST6901;Name=CUT865;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT865
chrXV,Xu_2009_CUTs,transcript,876352,877008,.,-,.,ID=ST6908;Name=CUT866;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT866
chrXV,Xu_2009_CUTs,transcript,878093,878317,.,+,.,ID=ST3265;Name=CUT391;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6909;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT391
chrXV,Xu_2009_CUTs,transcript,880353,880721,.,-,.,ID=ST6910;Name=CUT867;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3267;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT867
chrXV,Xu_2009_CUTs,transcript,913934,914046,.,+,.,ID=ST3278;Name=CUT392;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT392
chrXV,Xu_2009_CUTs,transcript,923110,923358,.,+,.,ID=ST3280;Name=CUT393;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6926;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT393
chrXV,Xu_2009_CUTs,transcript,944186,944418,.,-,.,ID=ST6931;Name=CUT868;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3286;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT868
chrXV,Xu_2009_CUTs,transcript,953562,953890,.,-,.,ID=ST6933;Name=CUT869;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT869
chrXV,Xu_2009_CUTs,transcript,953890,954082,.,-,.,ID=ST6934;Name=CUT870;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3288;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT870
chrXV,Xu_2009_CUTs,transcript,960258,960674,.,-,.,ID=ST6937;Name=CUT871;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT871
chrXV,Xu_2009_CUTs,transcript,979998,980142,.,+,.,ID=ST3294;Name=CUT394;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT394
chrXV,Xu_2009_CUTs,transcript,982306,982522,.,-,.,ID=ST6943;Name=CUT872;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT872
chrXV,Xu_2009_CUTs,transcript,995086,997118,.,+,.,ID=ST3298;Name=CUT395;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6949;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT395
chrXV,Xu_2009_CUTs,transcript,1001086,1001518,.,+,.,ID=ST3300;Name=CUT396;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6950;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT396
chrXV,Xu_2009_CUTs,transcript,1001518,1001838,.,+,.,ID=ST3301;Name=CUT397;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT397
chrXV,Xu_2009_CUTs,transcript,1003418,1004090,.,-,.,ID=ST6952;Name=CUT873;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT873
chrXV,Xu_2009_CUTs,transcript,1010393,1010793,.,-,.,ID=ST6954;Name=CUT874;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT874
chrXV,Xu_2009_CUTs,transcript,1031557,1031917,.,+,.,ID=ST3310;Name=CUT398;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6961;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST6962;initiates_from_3NFR_of_and_same_strand_to=NA,CUT398
chrXV,Xu_2009_CUTs,transcript,1037633,1039409,.,-,.,ID=ST6964;Name=CUT875;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT875
chrXVI,Xu_2009_CUTs,transcript,23773,23909,.,-,.,ID=ST6970;Name=CUT876;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT876
chrXVI,Xu_2009_CUTs,transcript,34693,35013,.,-,.,ID=ST6973;Name=CUT877;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST3326;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST3325;initiates_from_3NFR_of_and_same_strand_to=NA,CUT877
chrXVI,Xu_2009_CUTs,transcript,40801,40929,.,+,.,ID=ST3329;Name=CUT399;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT399
