seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
chrVIII,rossi_2021_promoters,promoter,21583.0,21773.0,1,-,.,Name=ARN1;Desc=stable,YHL040C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,368136.0,368339.0,1,-,.,Name=nan;Desc=stable,YHR131C_NFR/NDR
chrII,rossi_2021_promoters,promoter,177559.0,177843.0,1,-,.,Name=MCM2;Desc=stable,YBL023C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,218343.0,218637.0,1,-,.,Name=TRE1;Desc=stable,YPL176C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,475462.0,475753.0,1,-,.,Name=nan;Desc=nan,YMR103C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,382876.0,383161.0,1,-,.,Name=STB2;Desc=stable,YMR053C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,79342.0,79620.0,1,-,.,Name=GYP5;Desc=stable,YPL249C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,498025.0,498387.0,1,-,.,Name=SEC10;Desc=stable,YLR166C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,634059.0,634294.0,1,-,.,Name=ENV11;Desc=stable,YGR071C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,551990.0,552279.0,1,-,.,Name=COG6;Desc=stable,YNL041C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,398347.0,398532.0,1,-,.,Name=APC2;Desc=stable,YLR127C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,405377.0,405662.0,1,-,.,Name=HIR2;Desc=fragile,YOR038C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,793036.0,793301.0,1,-,.,Name=CCM1;Desc=stable,YGR150C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,76977.0,77300.0,1,-,.,Name=ARG81;Desc=fragile,YML099C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,968626.0,968875.0,1,-,.,Name=KEL2;Desc=stable,YGR238C_NFR/NDR
chrX,rossi_2021_promoters,promoter,352164.0,352420.0,1,-,.,Name=RTT101;Desc=stable,YJL047C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,151623.0,151870.0,1,-,.,Name=PIF1;Desc=stable,YML061C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,222869.0,223137.0,1,-,.,Name=NIP100;Desc=stable,YPL174C_NFR/NDR
chrX,rossi_2021_promoters,promoter,254427.0,254721.0,1,-,.,Name=KHA1;Desc=stable,YJL094C_NFR/NDR
chrI,rossi_2021_promoters,promoter,113343.0,113631.0,1,-,.,Name=CCR4;Desc=stable,YAL021C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,923952.0,924202.0,1,-,.,Name=HPA2;Desc=nan,YPR193C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1410104.0,1410325.0,1,-,.,Name=JIP4;Desc=stable,YDR475C_NFR/NDR
chrX,rossi_2021_promoters,promoter,272535.0,272803.0,1,-,.,Name=TRL1;Desc=stable,YJL087C_NFR/NDR
chrX,rossi_2021_promoters,promoter,310635.0,311068.0,1,-,.,Name=nan;Desc=stable,YJL070C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,592706.0,592989.0,1,-,.,Name=PAH1;Desc=stable,YMR165C_NFR/NDR
chrII,rossi_2021_promoters,promoter,767597.0,767856.0,1,-,.,Name=DUG2;Desc=stable,YBR281C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,517345.0,517518.0,1,-,.,Name=VTC3;Desc=stable,YPL019C_NFR/NDR
chrV,rossi_2021_promoters,promoter,246646.0,246895.0,1,-,.,Name=SAP1;Desc=stable,YER047C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,802382.0,802678.0,1,-,.,Name=SGD1;Desc=fragile,YLR336C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,337319.0,337618.0,1,-,.,Name=DNL4;Desc=stable,YOR005C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,472692.0,472923.0,1,-,.,Name=nan;Desc=fragile,YMR102C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,448266.0,448505.0,1,-,.,Name=YTA12;Desc=stable,YMR089C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,83022.0,83336.0,1,-,.,Name=SSL2;Desc=fragile,YIL143C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,76791.0,77080.0,1,-,.,Name=nan;Desc=fragile,YLL032C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,701466.0,701739.0,1,-,.,Name=SKY1;Desc=fragile,YMR216C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,939381.0,939668.0,1,-,.,Name=SCD5;Desc=stable,YOR329C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,210273.0,210527.0,1,-,.,Name=CRT10;Desc=stable,YOL063C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,937229.0,937529.0,1,-,.,Name=UTP21;Desc=fragile,YLR409C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,741735.0,741986.0,1,-,.,Name=MGM1;Desc=stable,YOR211C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,603529.0,603807.0,1,-,.,Name=AGC1;Desc=stable,YPR021C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,92779.0,93029.0,1,-,.,Name=TMA108;Desc=stable,YIL137C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,569585.0,569846.0,1,-,.,Name=AFI1;Desc=stable,YOR129C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,166351.0,166592.0,1,-,.,Name=nan;Desc=nan,YCR025C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,196498.0,196775.0,1,-,.,Name=RAD54;Desc=stable,YGL163C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,814134.0,814413.0,1,-,.,Name=ZDS1;Desc=stable,YMR273C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,237734.0,238045.0,1,-,.,Name=STU2;Desc=fragile,YLR045C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,198803.0,199064.0,1,-,.,Name=MRN1;Desc=stable,YPL184C_NFR/NDR
chrX,rossi_2021_promoters,promoter,445620.0,445900.0,1,-,.,Name=SAG1;Desc=fragile,YJR004C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,591174.0,591464.0,1,-,.,Name=FAP1;Desc=stable,YNL023C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,789229.0,789471.0,1,-,.,Name=SEC5;Desc=stable,YDR166C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,3381.0,3878.0,1,-,.,Name=nan;Desc=nan,YHL050C_NFR/NDR
chrI,rossi_2021_promoters,promoter,175122.0,175345.0,1,-,.,Name=CDC15;Desc=stable,YAR019C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,174994.0,175244.0,1,-,.,Name=PPR1;Desc=stable,YLR014C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,263492.0,263727.0,1,-,.,Name=PSY2;Desc=stable,YNL201C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,478970.0,479243.0,1,-,.,Name=ISM1;Desc=stable,YPL040C_NFR/NDR
chrII,rossi_2021_promoters,promoter,13731.0,14336.0,1,-,.,Name=SRO77;Desc=stable,YBL106C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,825445.0,825638.0,1,-,.,Name=HRK1;Desc=fragile,YOR267C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,670660.0,670890.0,1,-,.,Name=GAC1;Desc=stable,YOR178C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,587736.0,588023.0,1,-,.,Name=DOA4;Desc=fragile,YDR069C_NFR/NDR
chrX,rossi_2021_promoters,promoter,133936.0,134276.0,1,-,.,Name=VPS35;Desc=fragile,YJL154C_NFR/NDR
chrII,rossi_2021_promoters,promoter,398251.0,398563.0,1,-,.,Name=RPG1;Desc=fragile,YBR079C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,270763.0,271022.0,1,-,.,Name=PET309;Desc=stable,YLR067C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,409719.0,410000.0,1,-,.,Name=TIF4632;Desc=stable,YGL049C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,64995.0,65268.0,1,-,.,Name=CDC13;Desc=stable,YDL220C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,818580.0,818844.0,1,-,.,Name=BUL1;Desc=stable,YMR275C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,845362.0,845607.0,1,-,.,Name=DSS1;Desc=stable,YMR287C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,147636.0,147950.0,1,-,.,Name=CWH43;Desc=fragile,YCR017C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1441167.0,1441459.0,1,-,.,Name=VPS3;Desc=stable,YDR495C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,884991.0,885254.0,1,-,.,Name=NAM2;Desc=stable,YLR382C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,202520.0,202784.0,1,-,.,Name=RTT10;Desc=fragile,YPL183C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,755039.0,755344.0,1,-,.,Name=STE13;Desc=stable,YOR219C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,234069.0,234423.0,1,-,.,Name=POP1;Desc=stable,YNL221C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,353614.0,353908.0,1,-,.,Name=INP51;Desc=stable,YIL002C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,228469.0,228723.0,1,-,.,Name=RIC1;Desc=stable,YLR039C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,940795.0,941106.0,1,-,.,Name=SEC26;Desc=fragile,YDR238C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,1022415.0,1022529.0,1,-,.,Name=SIR3;Desc=stable,YLR442C_NFR/NDR
chrII,rossi_2021_promoters,promoter,21265.0,21518.0,1,-,.,Name=SEA4;Desc=stable,YBL104C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,153508.0,153795.0,1,-,.,Name=HAL9;Desc=stable,YOL089C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,135872.0,136108.0,1,-,.,Name=SDD3;Desc=stable,YOL098C_NFR/NDR
chrII,rossi_2021_promoters,promoter,423266.0,423591.0,1,-,.,Name=IST2;Desc=fragile,YBR086C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,80215.0,80516.0,1,-,.,Name=GPI13;Desc=fragile,YLL031C_NFR/NDR
chrII,rossi_2021_promoters,promoter,711333.0,711609.0,1,-,.,Name=ISW1;Desc=stable,YBR245C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,392264.0,392540.0,1,-,.,Name=GPR1;Desc=stable,YDL035C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,87278.0,87541.0,1,-,.,Name=BST1;Desc=stable,YFL025C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,1043062.0,1043311.0,1,-,.,Name=TAF1;Desc=stable,YGR274C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,538909.0,539200.0,1,-,.,Name=RQC2;Desc=fragile,YPL009C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,217156.0,217301.0,1,-,.,Name=MAM3;Desc=fragile,YOL060C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,360669.0,360897.0,1,-,.,Name=MPH1;Desc=stable,YIR002C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,585613.0,585789.0,1,-,.,Name=IFH1;Desc=fragile,YLR223C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,429682.0,429977.0,1,-,.,Name=NAM7;Desc=fragile,YMR080C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,278593.0,278887.0,1,-,.,Name=RGR1;Desc=stable,YLR071C_NFR/NDR
chrX,rossi_2021_promoters,promoter,278103.0,278375.0,1,-,.,Name=ALY2;Desc=stable,YJL084C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,320244.0,320461.0,1,-,.,Name=VAM6;Desc=stable,YDL077C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,706858.0,707137.0,1,-,.,Name=TRS130;Desc=stable,YMR218C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,950275.0,950576.0,1,-,.,Name=PRP28;Desc=stable,YDR243C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,269493.0,269737.0,1,-,.,Name=BUD2;Desc=stable,YKL092C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,330089.0,330354.0,1,-,.,Name=RIA1;Desc=stable,YNL163C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,73866.0,74055.0,1,-,.,Name=PEX1;Desc=stable,YKL197C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,62365.0,62553.0,1,-,.,Name=MDM1;Desc=stable,YML104C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,36568.0,36844.0,1,-,.,Name=ALR2;Desc=stable,YFL050C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,22103.0,22336.0,1,-,.,Name=MRC1;Desc=stable,YCL061C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,143160.0,143463.0,1,-,.,Name=BMS1;Desc=stable,YPL217C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,664702.0,664970.0,1,-,.,Name=ATG11;Desc=stable,YPR049C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,607294.0,607599.0,1,-,.,Name=SDD4;Desc=stable,YPR022C_NFR/NDR
chrII,rossi_2021_promoters,promoter,28579.0,29138.0,1,-,.,Name=ECM21;Desc=stable,YBL101C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,417245.0,417520.0,1,-,.,Name=KEL1;Desc=stable,YHR158C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,158876.0,159175.0,1,-,.,Name=DUF1;Desc=fragile,YOL087C_NFR/NDR
chrV,rossi_2021_promoters,promoter,393957.0,394285.0,1,-,.,Name=BOI2;Desc=fragile,YER114C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,643874.0,644175.0,1,-,.,Name=MSH6;Desc=fragile,YDR097C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,164348.0,164612.0,1,-,.,Name=SIP3;Desc=stable,YNL257C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,1023651.0,1023858.0,1,-,.,Name=PIP2;Desc=stable,YOR363C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,958412.0,958741.0,1,-,.,Name=PHO81;Desc=fragile,YGR233C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,385680.0,385918.0,1,-,.,Name=PRM7;Desc=nan,YDL039C_NFR/NDR
chrII,rossi_2021_promoters,promoter,288032.0,288319.0,1,-,.,Name=CHS3;Desc=fragile,YBR023C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,261792.0,262245.0,1,-,.,Name=IRE1;Desc=fragile,YHR079C_NFR/NDR
chrII,rossi_2021_promoters,promoter,17900.0,18198.0,1,-,.,Name=PKC1;Desc=stable,YBL105C_NFR/NDR
chrX,rossi_2021_promoters,promoter,513787.0,514069.0,1,-,.,Name=URB2;Desc=stable,YJR041C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,242705.0,242906.0,1,-,.,Name=SEG2;Desc=stable,YKL105C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,344881.0,345114.0,1,-,.,Name=GDE1;Desc=stable,YPL110C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,335718.0,335989.0,1,-,.,Name=BEM3;Desc=stable,YPL115C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,398554.0,398987.0,1,-,.,Name=CDC16;Desc=stable,YKL022C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,724931.0,725186.0,1,-,.,Name=SYT1;Desc=stable,YPR095C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,178130.0,178424.0,1,-,.,Name=RSE1;Desc=stable,YML049C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1287984.0,1288293.0,1,-,.,Name=TRS120;Desc=fragile,YDR407C_NFR/NDR
chrX,rossi_2021_promoters,promoter,289401.0,289719.0,1,-,.,Name=SCP160;Desc=fragile,YJL080C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,903461.0,903743.0,1,-,.,Name=RAD9;Desc=stable,YDR217C_NFR/NDR
chrX,rossi_2021_promoters,promoter,177551.0,177854.0,1,-,.,Name=TRK1;Desc=fragile,YJL129C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,200182.0,200468.0,1,-,.,Name=MYO3;Desc=stable,YKL129C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,65350.0,65608.0,1,-,.,Name=RTC1;Desc=stable,YOL138C_NFR/NDR
chrI,rossi_2021_promoters,promoter,27906.0,28099.0,1,-,.,Name=FLO9;Desc=stable,YAL063C_NFR/NDR
chrV,rossi_2021_promoters,promoter,171833.0,172285.0,1,-,.,Name=SEC3;Desc=stable,YER008C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,73612.0,73877.0,1,-,.,Name=SLN1;Desc=stable,YIL147C_NFR/NDR
chrX,rossi_2021_promoters,promoter,496435.0,496680.0,1,-,.,Name=RAV1;Desc=stable,YJR033C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,704057.0,704276.0,1,-,.,Name=nan;Desc=stable,YLR278C_NFR/NDR
chrX,rossi_2021_promoters,promoter,28286.0,28513.0,1,-,.,Name=IMA5;Desc=stable,YJL216C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,616033.0,616366.0,1,-,.,Name=ADE6;Desc=fragile,YGR061C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,193576.0,193789.0,1,-,.,Name=nan;Desc=stable,YOL075C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,788875.0,789154.0,1,-,.,Name=TRM732;Desc=stable,YMR259C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,30701.0,30900.0,1,-,.,Name=OXP1;Desc=stable,YKL215C_NFR/NDR
chrV,rossi_2021_promoters,promoter,347640.0,347891.0,1,-,.,Name=TSC11;Desc=stable,YER093C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,237094.0,237371.0,1,-,.,Name=REV3;Desc=stable,YPL167C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1349963.0,1350273.0,1,-,.,Name=SSN2;Desc=fragile,YDR443C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,645387.0,645671.0,1,-,.,Name=SGS1;Desc=stable,YMR190C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,297310.0,297490.0,1,-,.,Name=GIP3;Desc=fragile,YPL137C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,754960.0,755261.0,1,-,.,Name=nan;Desc=nan,YNR065C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,429230.0,429492.0,1,-,.,Name=DNA2;Desc=nan,YHR164C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,148833.0,149172.0,1,-,.,Name=NUP159;Desc=fragile,YIL115C_NFR/NDR
chrII,rossi_2021_promoters,promoter,158420.0,158707.0,1,-,.,Name=STU1;Desc=stable,YBL034C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,893391.0,893650.0,1,-,.,Name=IKI3;Desc=stable,YLR384C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,480714.0,481004.0,1,-,.,Name=KOG1;Desc=stable,YHR186C_NFR/NDR
chrX,rossi_2021_promoters,promoter,663730.0,663816.0,1,-,.,Name=RSF2;Desc=fragile,YJR127C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,365777.0,366044.0,1,-,.,Name=THO2;Desc=stable,YNL139C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,129524.0,129834.0,1,-,.,Name=TCB3;Desc=fragile,YML072C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,32751.0,32998.0,1,-,.,Name=VMR1;Desc=nan,YHL035C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,365777.0,366044.0,1,-,.,Name=nan;Desc=nan,YNL140C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,685660.0,685935.0,1,-,.,Name=SSK2;Desc=stable,YNR031C_NFR/NDR
chrX,rossi_2021_promoters,promoter,695722.0,695928.0,1,-,.,Name=HIR3;Desc=stable,YJR140C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,46406.0,46650.0,1,-,.,Name=YBT1;Desc=stable,YLL048C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,584037.0,584345.0,1,-,.,Name=DNF3;Desc=stable,YMR162C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,226236.0,226392.0,1,-,.,Name=INO80;Desc=stable,YGL150C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,506458.0,506694.0,1,-,.,Name=SPO14;Desc=stable,YKR031C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,62718.0,63171.0,1,-,.,Name=ESL1;Desc=nan,YIL151C_NFR/NDR
chrX,rossi_2021_promoters,promoter,217300.0,217606.0,1,-,.,Name=UTP10;Desc=fragile,YJL109C_NFR/NDR
chrX,rossi_2021_promoters,promoter,717535.0,717722.0,1,-,.,Name=DAN4;Desc=fragile,YJR151C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,265886.0,266151.0,1,-,.,Name=SNT2;Desc=stable,YGL131C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,6168.0,6918.0,1,-,.,Name=YRF1-6;Desc=nan,YNL339C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,743854.0,744151.0,1,-,.,Name=STT4;Desc=stable,YLR305C_NFR/NDR
chrII,rossi_2021_promoters,promoter,757218.0,757414.0,1,-,.,Name=RIF1;Desc=stable,YBR275C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,404426.0,404542.0,1,-,.,Name=MOT1;Desc=fragile,YPL082C_NFR/NDR
chrV,rossi_2021_promoters,promoter,536026.0,536306.0,1,-,.,Name=BRR2;Desc=stable,YER172C_NFR/NDR
chrV,rossi_2021_promoters,promoter,483004.0,483373.0,1,-,.,Name=BEM2;Desc=stable,YER155C_NFR/NDR
chrII,rossi_2021_promoters,promoter,59565.0,59928.0,1,-,.,Name=TEL1;Desc=stable,YBL088C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,315864.0,316117.0,1,-,.,Name=CSF1;Desc=stable,YLR087C_NFR/NDR
chrII,rossi_2021_promoters,promoter,526883.0,527182.0,1,-,.,Name=IRA1;Desc=stable,YBR140C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,548070.0,548208.0,1,-,.,Name=DYN1;Desc=stable,YKR054C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,363827.0,364123.0,1,-,.,Name=MDN1;Desc=fragile,YLR106C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,248408.0,248587.0,1,-,.,Name=nan;Desc=nan,YLR053C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,610361.0,610710.0,1,-,.,Name=PAI3;Desc=stable,YMR174C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,791155.0,791316.0,1,-,.,Name=JIP3;Desc=nan,YLR331C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,158730.0,158955.0,1,-,.,Name=UGX2;Desc=stable,YDL169C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,129153.0,129327.0,1,-,.,Name=GRE1;Desc=nan,YPL223C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,272316.0,272818.0,1,-,.,Name=nan;Desc=stable,YNL195C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,513873.0,514226.0,1,-,.,Name=TFS1;Desc=stable,YLR178C_NFR/NDR
chrV,rossi_2021_promoters,promoter,540378.0,540575.0,1,-,.,Name=TMT1;Desc=stable,YER175C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,302338.0,302629.0,1,-,.,Name=nan;Desc=nan,YCR100C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,874336.0,874818.0,1,-,.,Name=ADH2;Desc=nan,YMR303C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,652849.0,653010.0,1,-,.,Name=PDC6;Desc=nan,YGR087C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,603257.0,603541.0,1,-,.,Name=ALD2;Desc=stable,YMR170C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,379813.0,379955.0,1,-,.,Name=SPS100;Desc=stable,YHR139C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,26050.0,26301.0,1,-,.,Name=CSS1;Desc=stable,YIL169C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,60394.0,60754.0,1,-,.,Name=HBT1;Desc=stable,YDL223C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,345015.0,345368.0,1,-,.,Name=MF(ALPHA)2;Desc=nan,YGL089C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,909287.0,909448.0,1,-,.,Name=nan;Desc=nan,YGR204C-A_NFR/NDR
chrIV,rossi_2021_promoters,promoter,794846.0,795016.0,1,-,.,Name=nan;Desc=nan,YDR169C-A_NFR/NDR
chrV,rossi_2021_promoters,promoter,42740.0,42874.0,1,-,.,Name=SOM1;Desc=stable,YEL059C-A_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,167816.0,167989.0,1,-,.,Name=nan;Desc=nan,YML054C-A_NFR/NDR
chrI,rossi_2021_promoters,promoter,176977.0,177234.0,1,-,.,Name=PAU7;Desc=stable,YAR020C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,419004.0,419166.0,1,-,.,Name=nan;Desc=nan,YGL041C-B_NFR/NDR
chrII,rossi_2021_promoters,promoter,805338.0,805538.0,1,-,.,Name=nan;Desc=nan,YBR298C-A_NFR/NDR
chrXV,rossi_2021_promoters,promoter,343078.0,343222.0,1,-,.,Name=nan;Desc=nan,YOR008C-A_NFR/NDR
chrIV,rossi_2021_promoters,promoter,436936.0,437100.0,1,-,.,Name=nan;Desc=nan,YDL007C-A_NFR/NDR
chrIV,rossi_2021_promoters,promoter,588342.0,588569.0,1,-,.,Name=FMP16;Desc=stable,YDR070C_NFR/NDR
chrI,rossi_2021_promoters,promoter,22709.0,22881.0,1,-,.,Name=nan;Desc=nan,YAL063C-A_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,15472.0,15784.0,1,-,.,Name=nan;Desc=nan,YPL278C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,682183.0,682357.0,1,-,.,Name=nan;Desc=nan,YDR114C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,49424.0,49581.0,1,-,.,Name=nan;Desc=nan,YPL261C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,365362.0,365453.0,1,-,.,Name=nan;Desc=nan,YHR130C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,380489.0,380674.0,1,-,.,Name=nan;Desc=nan,YHR139C-A_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,917836.0,918042.0,1,-,.,Name=nan;Desc=stable,YMR321C_NFR/NDR
chrV,rossi_2021_promoters,promoter,7676.0,7898.0,1,-,.,Name=nan;Desc=nan,YEL073C_NFR/NDR
chrV,rossi_2021_promoters,promoter,551825.0,551988.0,1,-,.,Name=nan;Desc=nan,YER181C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,454237.0,454383.0,1,-,.,Name=VAM10;Desc=nan,YOR068C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,99562.0,99739.0,1,-,.,Name=PAU5;Desc=stable,YFL020C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,223110.0,223275.0,1,-,.,Name=PAU23;Desc=nan,YLR037C_NFR/NDR
