seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
XV,van_Dijk_2011,ncRNA,71388,72313,3.234258848,-,.,ID=15R-47;Name=XUT_15R-47;xrn1_to_WT_log2_ratio=3.23425884845498;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-47
XV,van_Dijk_2011,ncRNA,73075,73957,2.796172929,-,.,ID=15R-51;Name=XUT_15R-51;xrn1_to_WT_log2_ratio=2.79617292878988;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-51
XV,van_Dijk_2011,ncRNA,83763,84035,2.057641895,-,.,ID=15R-54;Name=XUT_15R-54;xrn1_to_WT_log2_ratio=2.05764189472164;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-54
XV,van_Dijk_2011,ncRNA,84102,84399,1.52197469,-,.,ID=15R-55;Name=XUT_15R-55;xrn1_to_WT_log2_ratio=1.52197469025726;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-55
XV,van_Dijk_2011,ncRNA,84439,85191,2.485115763,-,.,ID=15R-56;Name=XUT_15R-56;xrn1_to_WT_log2_ratio=2.48511576291402;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-56
XV,van_Dijk_2011,ncRNA,97089,97440,2.122063499,-,.,ID=15R-65;Name=XUT_15R-65;xrn1_to_WT_log2_ratio=2.1220634993534;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-65
XV,van_Dijk_2011,ncRNA,99799,101331,3.526242903,-,.,ID=15R-66;Name=XUT_15R-66;xrn1_to_WT_log2_ratio=3.52624290276325;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-66
XV,van_Dijk_2011,ncRNA,128015,128319,3.241642081,-,.,ID=15R-84;Name=XUT_15R-84;xrn1_to_WT_log2_ratio=3.24164208137568;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-84
XV,van_Dijk_2011,ncRNA,145415,145806,2.625530882,-,.,ID=15R-92;Name=XUT_15R-92;xrn1_to_WT_log2_ratio=2.62553088208386;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-92
XV,van_Dijk_2011,ncRNA,167699,168419,3.222638813,-,.,ID=15R-99;Name=XUT_15R-99;xrn1_to_WT_log2_ratio=3.2226388126671;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-99
XV,van_Dijk_2011,ncRNA,169969,170824,3.130927409,-,.,ID=15R-101;Name=XUT_15R-101;xrn1_to_WT_log2_ratio=3.13092740853864;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-101
XV,van_Dijk_2011,ncRNA,219023,220564,3.86408889,-,.,ID=15R-116;Name=XUT_15R-116;xrn1_to_WT_log2_ratio=3.86408889035476;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-116
XV,van_Dijk_2011,ncRNA,299919,300402,3.288495895,-,.,ID=15R-137;Name=XUT_15R-137;xrn1_to_WT_log2_ratio=3.28849589480629;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-137
XV,van_Dijk_2011,ncRNA,324674,325062,3.393523372,-,.,ID=15R-148;Name=XUT_15R-148;xrn1_to_WT_log2_ratio=3.39352337187069;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-148
XV,van_Dijk_2011,ncRNA,326094,326452,2.468805378,-,.,ID=15R-149;Name=XUT_15R-149;xrn1_to_WT_log2_ratio=2.46880537839641;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-149
XV,van_Dijk_2011,ncRNA,331187,333402,3.252236968,-,.,ID=15R-150;Name=XUT_15R-150;xrn1_to_WT_log2_ratio=3.25223696810115;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-150
XV,van_Dijk_2011,ncRNA,347117,348141,3.576940144,-,.,ID=15R-157;Name=XUT_15R-157;xrn1_to_WT_log2_ratio=3.57694014447102;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-157
XV,van_Dijk_2011,ncRNA,350656,352536,7.635514971,-,.,ID=15R-162;Name=XUT_15R-162;xrn1_to_WT_log2_ratio=7.63551497065648;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-162
XV,van_Dijk_2011,ncRNA,356080,357227,2.259033156,-,.,ID=15R-169;Name=XUT_15R-169;xrn1_to_WT_log2_ratio=2.25903315630601;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-169
XV,van_Dijk_2011,ncRNA,367011,368132,3.99808505,-,.,ID=15R-172;Name=XUT_15R-172;xrn1_to_WT_log2_ratio=3.99808505004119;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-172
XV,van_Dijk_2011,ncRNA,368175,369038,3.53525585,-,.,ID=15R-175;Name=XUT_15R-175;xrn1_to_WT_log2_ratio=3.53525585000069;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-175
XV,van_Dijk_2011,ncRNA,369176,369482,3.376933859,-,.,ID=15R-177;Name=XUT_15R-177;xrn1_to_WT_log2_ratio=3.37693385947387;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-177
XV,van_Dijk_2011,ncRNA,369664,370264,2.606803674,-,.,ID=15R-178;Name=XUT_15R-178;xrn1_to_WT_log2_ratio=2.60680367401495;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-178
XV,van_Dijk_2011,ncRNA,379875,380732,2.674440483,-,.,ID=15R-185;Name=XUT_15R-185;xrn1_to_WT_log2_ratio=2.67444048256481;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-185
XV,van_Dijk_2011,ncRNA,383183,383508,2.888669646,-,.,ID=15R-187;Name=XUT_15R-187;xrn1_to_WT_log2_ratio=2.88866964576362;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-187
XV,van_Dijk_2011,ncRNA,386048,386497,2.858191639,-,.,ID=15R-189;Name=XUT_15R-189;xrn1_to_WT_log2_ratio=2.85819163887413;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-189
XV,van_Dijk_2011,ncRNA,400341,401662,2.35295079,-,.,ID=15R-194;Name=XUT_15R-194;xrn1_to_WT_log2_ratio=2.35295079002685;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-194
XV,van_Dijk_2011,ncRNA,437001,438106,3.371485259,-,.,ID=15R-211;Name=XUT_15R-211;xrn1_to_WT_log2_ratio=3.37148525947732;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-211
XV,van_Dijk_2011,ncRNA,446909,447183,2.812529397,-,.,ID=15R-218;Name=XUT_15R-218;xrn1_to_WT_log2_ratio=2.81252939688511;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-218
XV,van_Dijk_2011,ncRNA,447261,448375,3.491499059,-,.,ID=15R-219;Name=XUT_15R-219;xrn1_to_WT_log2_ratio=3.49149905874165;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-219
XV,van_Dijk_2011,ncRNA,448871,449240,3.084962501,-,.,ID=15R-220;Name=XUT_15R-220;xrn1_to_WT_log2_ratio=3.08496250072116;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-220
XV,van_Dijk_2011,ncRNA,461518,461788,2.111775332,-,.,ID=15R-225;Name=XUT_15R-225;xrn1_to_WT_log2_ratio=2.11177533185512;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-225
XV,van_Dijk_2011,ncRNA,475535,475867,1.815008681,-,.,ID=15R-229;Name=XUT_15R-229;xrn1_to_WT_log2_ratio=1.81500868094757;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-229
XV,van_Dijk_2011,ncRNA,494435,494701,3.255581272,-,.,ID=15R-235;Name=XUT_15R-235;xrn1_to_WT_log2_ratio=3.25558127233355;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-235
XV,van_Dijk_2011,ncRNA,511476,511915,3.378798289,-,.,ID=15R-243;Name=XUT_15R-243;xrn1_to_WT_log2_ratio=3.37879828857917;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-243
XV,van_Dijk_2011,ncRNA,517694,518030,2.021459558,-,.,ID=15R-247;Name=XUT_15R-247;xrn1_to_WT_log2_ratio=2.021459558415;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-247
XV,van_Dijk_2011,ncRNA,521266,522625,5.093729665,-,.,ID=15R-249;Name=XUT_15R-249;xrn1_to_WT_log2_ratio=5.0937296648541;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-249
XV,van_Dijk_2011,ncRNA,577776,578076,4.660177025,-,.,ID=15R-264;Name=XUT_15R-264;xrn1_to_WT_log2_ratio=4.66017702489075;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-264
XV,van_Dijk_2011,ncRNA,578502,579775,3.821928095,-,.,ID=15R-265;Name=XUT_15R-265;xrn1_to_WT_log2_ratio=3.82192809488736;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-265
XV,van_Dijk_2011,ncRNA,642348,642624,4.873458396,-,.,ID=15R-284;Name=XUT_15R-284;xrn1_to_WT_log2_ratio=4.87345839552744;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-284
XV,van_Dijk_2011,ncRNA,657539,658206,4.449959318,-,.,ID=15R-289;Name=XUT_15R-289;xrn1_to_WT_log2_ratio=4.4499593175004;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-289
XV,van_Dijk_2011,ncRNA,662016,662367,3.175645362,-,.,ID=15R-293;Name=XUT_15R-293;xrn1_to_WT_log2_ratio=3.17564536208264;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-293
XV,van_Dijk_2011,ncRNA,662389,662784,2.96453249,-,.,ID=15R-294;Name=XUT_15R-294;xrn1_to_WT_log2_ratio=2.96453249033016;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-294
XV,van_Dijk_2011,ncRNA,690167,692225,3.71986802,-,.,ID=15R-314;Name=XUT_15R-314;xrn1_to_WT_log2_ratio=3.7198680199209;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-314
XV,van_Dijk_2011,ncRNA,721974,722586,2.571310491,-,.,ID=15R-327;Name=XUT_15R-327;xrn1_to_WT_log2_ratio=2.57131049108597;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-327
XV,van_Dijk_2011,ncRNA,762410,762849,3.152573407,-,.,ID=15R-341;Name=XUT_15R-341;xrn1_to_WT_log2_ratio=3.15257340687583;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-341
XV,van_Dijk_2011,ncRNA,770705,772228,4.481795405,-,.,ID=15R-344;Name=XUT_15R-344;xrn1_to_WT_log2_ratio=4.48179540462241;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-344
XV,van_Dijk_2011,ncRNA,780807,781554,2.729162886,-,.,ID=15R-346;Name=XUT_15R-346;xrn1_to_WT_log2_ratio=2.72916288590271;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-346
XV,van_Dijk_2011,ncRNA,804331,804854,3.01563048,-,.,ID=15R-355;Name=XUT_15R-355;xrn1_to_WT_log2_ratio=3.0156304796128;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-355
XV,van_Dijk_2011,ncRNA,837599,838199,2.995885667,-,.,ID=15R-366;Name=XUT_15R-366;xrn1_to_WT_log2_ratio=2.99588566697372;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-366
XV,van_Dijk_2011,ncRNA,848906,850123,4.731970155,-,.,ID=15R-372;Name=XUT_15R-372;xrn1_to_WT_log2_ratio=4.73197015540522;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-372
XV,van_Dijk_2011,ncRNA,869192,869517,2.818065455,-,.,ID=15R-380;Name=XUT_15R-380;xrn1_to_WT_log2_ratio=2.81806545525496;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-380
XV,van_Dijk_2011,ncRNA,881021,882092,3.085873006,-,.,ID=15R-385;Name=XUT_15R-385;xrn1_to_WT_log2_ratio=3.08587300566832;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-385
XV,van_Dijk_2011,ncRNA,903328,903699,6.449959318,-,.,ID=15R-399;Name=XUT_15R-399;xrn1_to_WT_log2_ratio=6.4499593175004;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-399
XV,van_Dijk_2011,ncRNA,908475,911752,4.006229616,-,.,ID=15R-403;Name=XUT_15R-403;xrn1_to_WT_log2_ratio=4.00622961642423;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-403
XV,van_Dijk_2011,ncRNA,969102,970074,2.484589787,-,.,ID=15R-427;Name=XUT_15R-427;xrn1_to_WT_log2_ratio=2.48458978718985;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-427
XV,van_Dijk_2011,ncRNA,976584,976967,1.725578059,-,.,ID=15R-430;Name=XUT_15R-430;xrn1_to_WT_log2_ratio=1.72557805893419;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-430
XV,van_Dijk_2011,ncRNA,980941,981498,3.942775984,-,.,ID=15R-432;Name=XUT_15R-432;xrn1_to_WT_log2_ratio=3.94277598408762;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-432
XV,van_Dijk_2011,ncRNA,982374,983679,2.528957622,-,.,ID=15R-433;Name=XUT_15R-433;xrn1_to_WT_log2_ratio=2.52895762238881;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-433
XV,van_Dijk_2011,ncRNA,988891,989470,2.797124704,-,.,ID=15R-440;Name=XUT_15R-440;xrn1_to_WT_log2_ratio=2.79712470388679;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-440
XV,van_Dijk_2011,ncRNA,990045,991525,2.497584099,-,.,ID=15R-442;Name=XUT_15R-442;xrn1_to_WT_log2_ratio=2.49758409928324;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-442
XV,van_Dijk_2011,ncRNA,1007375,1007987,6.532421478,-,.,ID=15R-451;Name=XUT_15R-451;xrn1_to_WT_log2_ratio=6.53242147769238;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-451
XV,van_Dijk_2011,ncRNA,1025978,1026254,3.250021747,-,.,ID=15R-461;Name=XUT_15R-461;xrn1_to_WT_log2_ratio=3.25002174699165;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-461
XV,van_Dijk_2011,ncRNA,1038053,1039397,2.904155193,-,.,ID=15R-466;Name=XUT_15R-466;xrn1_to_WT_log2_ratio=2.90415519275036;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-466
XV,van_Dijk_2011,ncRNA,1039703,1040023,3.388031568,-,.,ID=15R-471;Name=XUT_15R-471;xrn1_to_WT_log2_ratio=3.3880315683572;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-471
XV,van_Dijk_2011,ncRNA,1043402,1044024,3.096972518,-,.,ID=15R-475;Name=XUT_15R-475;xrn1_to_WT_log2_ratio=3.09697251839057;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-475
XV,van_Dijk_2011,ncRNA,1044751,1046031,2.267604867,-,.,ID=15R-477;Name=XUT_15R-477;xrn1_to_WT_log2_ratio=2.26760486651657;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-477
XV,van_Dijk_2011,ncRNA,1054483,1055138,3.512859211,-,.,ID=15R-485;Name=XUT_15R-485;xrn1_to_WT_log2_ratio=3.51285921131386;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-485
XV,van_Dijk_2011,ncRNA,1059441,1059952,2.198997744,-,.,ID=15R-486;Name=XUT_15R-486;xrn1_to_WT_log2_ratio=2.19899774396719;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-486
XV,van_Dijk_2011,ncRNA,1070647,1070931,4.342318594,-,.,ID=15R-489;Name=XUT_15R-489;xrn1_to_WT_log2_ratio=4.34231859431243;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-489
XV,van_Dijk_2011,ncRNA,1074183,1074439,1.749519599,-,.,ID=15R-490;Name=XUT_15R-490;xrn1_to_WT_log2_ratio=1.74951959935931;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-490
XV,van_Dijk_2011,ncRNA,1074527,1074851,4.591315167,-,.,ID=15R-491;Name=XUT_15R-491;xrn1_to_WT_log2_ratio=4.59131516674595;desc=Xrn1-sensitive_unstable_transcript,XUT_15R-491
XVI,van_Dijk_2011,ncRNA,21952,22857,2.824602229,+,.,ID=16F-1;Name=XUT_16F-1;xrn1_to_WT_log2_ratio=2.82460222918569;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-1
XVI,van_Dijk_2011,ncRNA,43215,43955,2.625530882,+,.,ID=16F-13;Name=XUT_16F-13;xrn1_to_WT_log2_ratio=2.62553088208386;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-13
XVI,van_Dijk_2011,ncRNA,52905,53501,4.392040752,+,.,ID=16F-17;Name=XUT_16F-17;xrn1_to_WT_log2_ratio=4.39204075186408;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-17
XVI,van_Dijk_2011,ncRNA,55584,55868,2.59696173,+,.,ID=16F-19;Name=XUT_16F-19;xrn1_to_WT_log2_ratio=2.59696172988709;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-19
XVI,van_Dijk_2011,ncRNA,71411,71844,1.582174513,+,.,ID=16F-24;Name=XUT_16F-24;xrn1_to_WT_log2_ratio=1.58217451288948;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-24
XVI,van_Dijk_2011,ncRNA,75058,75492,2.883547213,+,.,ID=16F-27;Name=XUT_16F-27;xrn1_to_WT_log2_ratio=2.88354721315103;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-27
XVI,van_Dijk_2011,ncRNA,76692,79252,2.916298045,+,.,ID=16F-28;Name=XUT_16F-28;xrn1_to_WT_log2_ratio=2.91629804548476;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-28
XVI,van_Dijk_2011,ncRNA,79332,82598,4.39985792,+,.,ID=16F-30;Name=XUT_16F-30;xrn1_to_WT_log2_ratio=4.39985791991343;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-30
XVI,van_Dijk_2011,ncRNA,84467,85376,2.704888674,+,.,ID=16F-31;Name=XUT_16F-31;xrn1_to_WT_log2_ratio=2.70488867369714;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-31
XVI,van_Dijk_2011,ncRNA,95430,96668,3.839449503,+,.,ID=16F-35;Name=XUT_16F-35;xrn1_to_WT_log2_ratio=3.83944950336255;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-35
XVI,van_Dijk_2011,ncRNA,98923,99307,3.306787044,+,.,ID=16F-36;Name=XUT_16F-36;xrn1_to_WT_log2_ratio=3.30678704366378;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-36
XVI,van_Dijk_2011,ncRNA,128245,129732,3.907262544,+,.,ID=16F-47;Name=XUT_16F-47;xrn1_to_WT_log2_ratio=3.90726254375626;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-47
XVI,van_Dijk_2011,ncRNA,169629,169987,2.362496476,+,.,ID=16F-65;Name=XUT_16F-65;xrn1_to_WT_log2_ratio=2.36249647625007;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-65
XVI,van_Dijk_2011,ncRNA,188124,188708,4.032562545,+,.,ID=16F-73;Name=XUT_16F-73;xrn1_to_WT_log2_ratio=4.03256254534764;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-73
XVI,van_Dijk_2011,ncRNA,198016,198894,4.596293661,+,.,ID=16F-81;Name=XUT_16F-81;xrn1_to_WT_log2_ratio=4.59629366085876;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-81
XVI,van_Dijk_2011,ncRNA,210883,211182,3.497146003,+,.,ID=16F-86;Name=XUT_16F-86;xrn1_to_WT_log2_ratio=3.49714600294485;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-86
XVI,van_Dijk_2011,ncRNA,215379,216035,4.378508794,+,.,ID=16F-88;Name=XUT_16F-88;xrn1_to_WT_log2_ratio=4.3785087942387;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-88
XVI,van_Dijk_2011,ncRNA,242996,244365,4.618712145,+,.,ID=16F-95;Name=XUT_16F-95;xrn1_to_WT_log2_ratio=4.61871214485627;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-95
XVI,van_Dijk_2011,ncRNA,253686,254564,3.98112669,+,.,ID=16F-98;Name=XUT_16F-98;xrn1_to_WT_log2_ratio=3.98112668973662;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-98
XVI,van_Dijk_2011,ncRNA,259666,260827,2.636573053,+,.,ID=16F-100;Name=XUT_16F-100;xrn1_to_WT_log2_ratio=2.63657305287544;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-100
XVI,van_Dijk_2011,ncRNA,283617,285634,3.54508789,+,.,ID=16F-113;Name=XUT_16F-113;xrn1_to_WT_log2_ratio=3.54508788952854;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-113
XVI,van_Dijk_2011,ncRNA,286596,287364,5.81334911,+,.,ID=16F-117;Name=XUT_16F-117;xrn1_to_WT_log2_ratio=5.81334910999858;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-117
XVI,van_Dijk_2011,ncRNA,341119,342042,0.929196771,+,.,ID=16F-134;Name=XUT_16F-134;xrn1_to_WT_log2_ratio=0.929196770578493;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-134
XVI,van_Dijk_2011,ncRNA,345050,345935,4.320676301,+,.,ID=16F-137;Name=XUT_16F-137;xrn1_to_WT_log2_ratio=4.32067630055544;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-137
XVI,van_Dijk_2011,ncRNA,345978,346704,4.503852325,+,.,ID=16F-139;Name=XUT_16F-139;xrn1_to_WT_log2_ratio=4.50385232549561;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-139
XVI,van_Dijk_2011,ncRNA,346864,347419,7.71122463,+,.,ID=16F-141;Name=XUT_16F-141;xrn1_to_WT_log2_ratio=7.71122463048114;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-141
XVI,van_Dijk_2011,ncRNA,352599,352947,2.465463055,+,.,ID=16F-145;Name=XUT_16F-145;xrn1_to_WT_log2_ratio=2.46546305520125;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-145
XVI,van_Dijk_2011,ncRNA,363762,364358,2.339289085,+,.,ID=16F-148;Name=XUT_16F-148;xrn1_to_WT_log2_ratio=2.33928908508874;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-148
XVI,van_Dijk_2011,ncRNA,368736,369634,4.590347673,+,.,ID=16F-151;Name=XUT_16F-151;xrn1_to_WT_log2_ratio=4.59034767255015;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-151
XVI,van_Dijk_2011,ncRNA,379562,381212,2.088256616,+,.,ID=16F-155;Name=XUT_16F-155;xrn1_to_WT_log2_ratio=2.08825661570839;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-155
XVI,van_Dijk_2011,ncRNA,443076,443472,3.589323869,+,.,ID=16F-175;Name=XUT_16F-175;xrn1_to_WT_log2_ratio=3.58932386892685;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-175
XVI,van_Dijk_2011,ncRNA,443494,443856,3.934038461,+,.,ID=16F-176;Name=XUT_16F-176;xrn1_to_WT_log2_ratio=3.9340384612089;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-176
XVI,van_Dijk_2011,ncRNA,443902,444391,4.562746015,+,.,ID=16F-178;Name=XUT_16F-178;xrn1_to_WT_log2_ratio=4.56274601454917;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-178
XVI,van_Dijk_2011,ncRNA,451227,451960,1.442986394,+,.,ID=16F-180;Name=XUT_16F-180;xrn1_to_WT_log2_ratio=1.44298639411043;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-180
XVI,van_Dijk_2011,ncRNA,453363,454233,2.575732649,+,.,ID=16F-182;Name=XUT_16F-182;xrn1_to_WT_log2_ratio=2.57573264896571;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-182
XVI,van_Dijk_2011,ncRNA,454293,454562,3.76459492,+,.,ID=16F-183;Name=XUT_16F-183;xrn1_to_WT_log2_ratio=3.76459491982141;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-183
XVI,van_Dijk_2011,ncRNA,454830,455368,3.042237202,+,.,ID=16F-184;Name=XUT_16F-184;xrn1_to_WT_log2_ratio=3.04223720172332;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-184
XVI,van_Dijk_2011,ncRNA,482159,482740,2.469967596,+,.,ID=16F-193;Name=XUT_16F-193;xrn1_to_WT_log2_ratio=2.46996759631534;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-193
XVI,van_Dijk_2011,ncRNA,492833,493089,1.814192446,+,.,ID=16F-197;Name=XUT_16F-197;xrn1_to_WT_log2_ratio=1.81419244610776;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-197
XVI,van_Dijk_2011,ncRNA,520589,520978,1.846175641,+,.,ID=16F-206;Name=XUT_16F-206;xrn1_to_WT_log2_ratio=1.84617564113404;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-206
XVI,van_Dijk_2011,ncRNA,526402,527226,4.359272575,+,.,ID=16F-208;Name=XUT_16F-208;xrn1_to_WT_log2_ratio=4.35927257537578;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-208
XVI,van_Dijk_2011,ncRNA,544011,544431,3.315281838,+,.,ID=16F-213;Name=XUT_16F-213;xrn1_to_WT_log2_ratio=3.31528183782923;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-213
XVI,van_Dijk_2011,ncRNA,562900,563557,5.28730898,+,.,ID=16F-224;Name=XUT_16F-224;xrn1_to_WT_log2_ratio=5.28730897985585;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-224
XVI,van_Dijk_2011,ncRNA,565318,566834,5.089579129,+,.,ID=16F-226;Name=XUT_16F-226;xrn1_to_WT_log2_ratio=5.08957912879153;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-226
XVI,van_Dijk_2011,ncRNA,567277,567884,2.280527629,+,.,ID=16F-227;Name=XUT_16F-227;xrn1_to_WT_log2_ratio=2.28052762946378;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-227
XVI,van_Dijk_2011,ncRNA,568018,569129,3.234080203,+,.,ID=16F-229;Name=XUT_16F-229;xrn1_to_WT_log2_ratio=3.23408020312263;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-229
XVI,van_Dijk_2011,ncRNA,581518,581954,2.256330919,+,.,ID=16F-233;Name=XUT_16F-233;xrn1_to_WT_log2_ratio=2.25633091903314;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-233
XVI,van_Dijk_2011,ncRNA,583352,584109,2.684424571,+,.,ID=16F-236;Name=XUT_16F-236;xrn1_to_WT_log2_ratio=2.68442457113743;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-236
XVI,van_Dijk_2011,ncRNA,586436,588856,3.639606067,+,.,ID=16F-238;Name=XUT_16F-238;xrn1_to_WT_log2_ratio=3.63960606729558;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-238
XVI,van_Dijk_2011,ncRNA,607529,608920,4.56871275,+,.,ID=16F-243;Name=XUT_16F-243;xrn1_to_WT_log2_ratio=4.56871275008401;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-243
XVI,van_Dijk_2011,ncRNA,620156,621908,3.699993036,+,.,ID=16F-247;Name=XUT_16F-247;xrn1_to_WT_log2_ratio=3.69999303637988;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-247
XVI,van_Dijk_2011,ncRNA,680817,681077,3.589565385,+,.,ID=16F-272;Name=XUT_16F-272;xrn1_to_WT_log2_ratio=3.58956538479599;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-272
XVI,van_Dijk_2011,ncRNA,683968,684370,2.570895626,+,.,ID=16F-274;Name=XUT_16F-274;xrn1_to_WT_log2_ratio=2.57089562550701;desc=Xrn1-sensitive_unstable_transcript,XUT_16F-274
