SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9055,13,721409,-0.0785248846260912,0.101367745400974,0.439062957935009,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9056,13,721591,-0.069478388805275,0.100789520977931,0.491061322097884,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9057,13,722436,-0.0877118402343685,0.100597211597302,0.383849432502407,YMR226C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9058,13,722796,-0.113724143887683,0.202845032378399,0.575394926718205,YMR227C,TAF7,SGDID:S000004840,ORF,Verified ORF,"""TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
9059,13,723430,-0.10300903900472,0.100389700160539,0.305550964634928,YMR227C,TAF7,SGDID:S000004840,ORF,Verified ORF,"""TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
9060,13,723548,-0.11347592930563,0.100628469910565,0.260224268005596,YMR227C,TAF7,SGDID:S000004840,ORF,Verified ORF,"""TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
9061,13,724990,-0.118460167673898,0.100596254252232,0.239757279432463,YMR228W,MTF1,SGDID:S000004841,ORF,Verified ORF,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9062,13,725060,-0.111299155523464,0.100342496569029,0.268102181445631,YMR228W,MTF1,SGDID:S000004841,ORF,Verified ORF,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9063,13,725174,-0.119864740008676,0.100460297552524,0.233609853322172,YMR228W,MTF1,SGDID:S000004841,ORF,Verified ORF,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9064,13,725820,-0.112047613287508,0.102116624519902,0.273279410874038,YMR228W,MTF1,SGDID:S000004841,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9065,13,727470,-0.145454575132158,0.101367765446448,0.152195431442161,YMR229C,RRP5,SGDID:S000004842,ORF,Verified ORF,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9066,13,727859,-0.125280008627914,0.101483338789343,0.217842098005579,YMR229C,RRP5,SGDID:S000004842,ORF,Verified ORF,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9067,13,727861,-0.130804341277621,0.101274929146967,0.197348805749721,YMR229C,RRP5,SGDID:S000004842,ORF,Verified ORF,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9068,13,727880,-0.128162927593334,0.102032934266909,0.209912674767245,YMR229C,RRP5,SGDID:S000004842,ORF,Verified ORF,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9069,13,728693,-0.10729958526453,0.10094626947081,0.288536857186306,YMR229C,RRP5,SGDID:S000004842,ORF,Verified ORF,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9070,13,729020,-0.100215994129909,0.101313555637359,0.323259121616847,YMR229C,RRP5,SGDID:S000004842,ORF,Verified ORF,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9071,13,729021,-0.100215994129909,0.101313555637359,0.323259121616847,YMR229C,RRP5,SGDID:S000004842,ORF,Verified ORF,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9072,13,729862,-0.10578887451772,0.10053047308029,0.293378725891292,YMR229C,RRP5,SGDID:S000004842,ORF,Verified ORF,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9073,13,729988,-0.128329971824105,0.102404803352061,0.210975596925794,YMR229C,RRP5,SGDID:S000004842,ORF,Verified ORF,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9074,13,731422,-0.109322381357309,0.100494358381873,0.277405300599351,YMR229C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9075,13,731433,-0.109322381357309,0.100494358381873,0.277405300599351,YMR229C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9076,13,731556,-0.133677374385386,0.102277012191504,0.192059092040837,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9077,13,731576,-0.137880198991496,0.102185760557595,0.178102412170033,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9078,13,731616,-0.121422216806705,0.1023202988489,0.236148941346934,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9079,13,731645,-0.135358382476199,0.101466333757515,0.183056448491556,YMR229C,RRP5,SGDID:S000004842,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9080,13,732526,-0.116326971522357,0.102774218929282,0.258457733423873,YMR230W,RPS10B,SGDID:S000004843,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10 ; no bacterial homolog; RPS10B has a paralog ; RPS10A ; that arose from the whole genome duplication; mutations in the human homolog associated with Diamond-Blackfan anemia""",Verified ORF
9081,13,732688,-0.0690445439146339,0.101899218056993,0.498483916642334,YMR230W,RPS10B,SGDID:S000004843,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10 ; no bacterial homolog; RPS10B has a paralog ; RPS10A ; that arose from the whole genome duplication; mutations in the human homolog associated with Diamond-Blackfan anemia""",Verified ORF
9082,13,733539,-0.0685309664813233,0.100968847545181,0.49775129491453,YMR231W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9083,13,734392,-0.0829957566491265,0.1016749513061,0.414887538712591,YMR231W,PEP5,SGDID:S000004844,ORF,Verified ORF,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9084,13,735275,-0.115757080616999,0.101192753303746,0.253429198513398,YMR231W,PEP5,SGDID:S000004844,ORF,Verified ORF,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9085,13,735637,-0.0853194836738215,0.100585574548249,0.396885892662468,YMR231W,PEP5,SGDID:S000004844,ORF,Verified ORF,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9086,13,736201,-0.117243047900319,0.101553134369484,0.249076386879698,YMR231W,PEP5,SGDID:S000004844,ORF,Verified ORF,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
9087,13,736304,-0.101706785174464,0.100978753402698,0.314523889734436,YMR231W,PEP5,SGDID:S000004844,ORF,Verified ORF,"""Histone E3 ligase ; component of CORVET membrane tethering complex; peripheral vacuolar membrane protein required for protein trafficking and vacuole biogenesis; interacts with Pep7p; involved in ubiquitination and degradation of excess histones""",Verified ORF
