SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10299,15,274007,0.169833419235251,0.122226490324033,0.165557244681391,YOL027C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10300,15,274603,0.169545488150584,0.122735728085133,0.168033862735961,tS(GCU)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10301,15,276632,0.252268529825907,0.122984780898244,0.0409833997293355,YOL025W,LAG2,SGDID:S000005385,ORF,Verified ORF,"""Protein that negatively regulates the SCF E3-ubiquitin ligase; regulates by interacting with and preventing neddyation of the cullin subunit ; Cdc53p; longevity determinant that is preferentially expressed in young cells; similar to mammalian Cand1""",Verified ORF
10302,15,277142,0.598015742840142,0.248213146032003,0.0164952400145652,YOL024W,YOL024W,SGDID:S000005384,ORF,Uncharacterized ORF,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10303,15,277142,-0.106663439204446,0.267562528361461,0.690393139779818,YOL024W,YOL024W,SGDID:S000005384,ORF,Uncharacterized ORF,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10304,15,277467,0.25209997697829,0.123565623407633,0.0420731127210441,YOL024W,YOL024W,SGDID:S000005384,ORF,Uncharacterized ORF,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10305,15,277587,0.254476931110333,0.13589666961225,0.0619532993661854,ARS1511,ARS1511,SGDID:S000118488,Other features,Replication,"""Autonomously Replicating Sequence; replication capacity dependent upon Sum1p""",ARS
10306,15,277699,0.276262816929613,0.128449249939785,0.0321739963697725,ARS1511,ARS1511,SGDID:S000118488,Other features,Replication,"""Autonomously Replicating Sequence; replication capacity dependent upon Sum1p""",ARS
10307,15,277900,0.533539943122799,0.244241469348309,0.0295845344637555,YOL023W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10308,15,278259,0.284808900265294,0.126274038917119,0.0247148909846834,YOL023W,IFM1,SGDID:S000005383,ORF,Verified ORF,"""Mitochondrial translation initiation factor 2""",Verified ORF
10309,15,278631,0.248987317744939,0.122456475231028,0.0427727459801574,YOL023W,IFM1,SGDID:S000005383,ORF,Verified ORF,"""Mitochondrial translation initiation factor 2""",Verified ORF
10310,15,281378,0.237596360397292,0.121828751549635,0.0519376727127693,YOL022C,TSR4,SGDID:S000005382,ORF,Verified ORF,"""Cytoplasmic assembly chaperone for ribosomal protein Rps2p; co-translationally associates with the N-terminal extension of Rps2p to facilitate expression ; solubility and ribosome assembly; released prior to the nuclear import of Rps2p; required for correct processing of 20S pre-rRNA at site D to generate mature 18S rRNA; essential gene in the S288C background but not in CEN.PK2; homologous to human PDCD2L and PDCD2""",Verified ORF
10311,15,285588,0.0814092906056531,0.124353357253207,0.513112376918228,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10312,15,285741,0.0865227374790172,0.12542118297902,0.490737099346754,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10313,15,285960,0.0940026138585193,0.122780305916293,0.444416193042607,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10314,15,286046,0.113185515416604,0.122520262332217,0.356215977709625,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10315,15,286242,0.125292997770172,0.122817921017782,0.308354823756186,YOL020W,TAT2,SGDID:S000005380,ORF,Verified ORF,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10316,15,286732,0.128908660759345,0.122489788457297,0.293334400684615,YOL020W,TAT2,SGDID:S000005380,ORF,Verified ORF,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10317,15,287976,0.141784298057616,0.127557958331251,0.26709742254982,YOL019W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10318,15,288282,0.0546431287605953,0.125478202750846,0.663480892093334,YOL019W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10319,15,289191,0.0995251703170503,0.123233980845565,0.419858170715629,YOL019W,TOS7,SGDID:S000005379,ORF,Verified ORF,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10320,15,289865,0.0965573022985181,0.122739735031682,0.431995078197996,YOL019W,TOS7,SGDID:S000005379,ORF,Verified ORF,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10321,15,294442,0.0567117741274545,0.122621478408737,0.644011605246952,YOL017W,ESC8,SGDID:S000005377,ORF,Verified ORF,"""Protein involved in telomeric and mating-type locus silencing; interacts with Sir2p and also interacts with Gal11p ; which is a component of the RNA pol II mediator complex; ESC8 has a paralog ; IOC3 ; that arose from the whole genome duplication""",Verified ORF
10322,15,298709,-0.0066390545003261,0.123170961664115,0.95704442466055,YOL015W,IRC10,SGDID:S000005375,ORF,Verified ORF,"""Protein of unknown function; subunit of the leading edge protein (LEP) complex (Ssp1-Ady3-Don1-Irc10) that forms a ring-like structure at the leading edge of the prospore membrane during meiosis II; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
10323,15,300140,0.0291378816858864,0.128384948264846,0.820588440036319,YOL014W,YOL014W,SGDID:S000005374,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mCherry fusion protein localizes to the cytosol and nucleus""",Uncharacterized ORF
10324,15,300336,0.0436261414457429,0.123323956909806,0.723735661989511,YOL014W,YOL014W,SGDID:S000005374,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mCherry fusion protein localizes to the cytosol and nucleus""",Uncharacterized ORF
10325,15,300373,0.0434513598893923,0.122813872384438,0.723701138938495,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10326,15,300497,-0.0452859217645218,0.143159642439717,0.751937781867249,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10327,15,300504,0.0645519559460519,0.125758679394396,0.60806243851143,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10328,15,300972,0.0586409829128657,0.123690048010928,0.635724411996724,YOLCdelta8,YOLCdelta8,SGDID:S000007152,Other features,LTR,"""Ty1 LTR""",reverse complement
10329,15,302265,-0.0139631444831018,0.122477228302935,0.909297814149371,YOL013C,HRD1,SGDID:S000005373,ORF,Verified ORF,"""Ubiquitin-protein ligase involved in ER-associated degradation (ERAD) of misfolded proteins; upon autoubiquitination triggers retrotranslocation of misfolded proteins to cytosol for degradation; genetically linked to the unfolded protein response (UPR); regulated through association with Hrd3p; contains an H2 ring finger; likely plays a general role in targeting proteins that persistently associate with and potentially obstruct the ER-localized translocon""",Verified ORF
10330,15,305341,-0.0857037366547874,0.12456861946781,0.49190196040481,YOL011W,PLB3,SGDID:S000005371,Close to 3'-UTR,Close to 3'-UTR,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10331,15,305375,-0.0578147474289054,0.123191728390539,0.639139905659735,YOL011W,PLB3,SGDID:S000005371,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10332,15,305436,-0.0192987235331174,0.122823595624379,0.875235742139844,YOL011W,PLB3,SGDID:S000005371,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10333,15,305531,-0.028281633484461,0.122649387364049,0.81776747796214,YOL011W,PLB3,SGDID:S000005371,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10334,15,309504,0.0303771949158117,0.12295317950815,0.805003007426475,ARS1512,ARS1512,SGDID:S000130135,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
10335,15,309869,0.0224776430887773,0.122838545266495,0.854914634532179,ARS1512,ARS1512,SGDID:S000130135,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
10336,15,309954,0.0091488652317439,0.123628518209924,0.941050017323155,YOL009C,MDM12,SGDID:S000005369,ORF,Verified ORF,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10337,15,310221,0.0095707401251182,0.123957871557375,0.938500532061275,YOL008W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10338,15,310574,0.0224531882725699,0.122993027254265,0.855250740276436,YOL008W,COQ10,SGDID:S000005368,ORF,Verified ORF,"""Coenzyme Q (ubiquinone) binding protein; functions in the delivery of Q<sub>6</sub> to its proper location for electron transport during respiration; START domain protein with homologs in bacteria and eukaryotes; respiratory growth defect of the null mutant is functionally complemented by human COQ10A""",Verified ORF
10339,15,311039,0.0589472382223312,0.126442792588234,0.641362111959323,YOL009C,MDM12,SGDID:S000005369,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10340,15,311056,0.0581007861000229,0.124507477369994,0.641041778928836,YOL009C,MDM12,SGDID:S000005369,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10341,15,311337,0.0419656328337629,0.12272526385687,0.732593667467007,YOL008W,COQ10,SGDID:S000005368,Close to 3'-UTR,Close to 3'-UTR,"""Coenzyme Q (ubiquinone) binding protein; functions in the delivery of Q<sub>6</sub> to its proper location for electron transport during respiration; START domain protein with homologs in bacteria and eukaryotes; respiratory growth defect of the null mutant is functionally complemented by human COQ10A""",Verified ORF
10342,15,312146,0.030686398316817,0.122607226194058,0.802514770058123,YOL007C,CSI2,SGDID:S000005367,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10343,15,312151,0.030686398316817,0.122607226194058,0.802514770058123,YOL007C,CSI2,SGDID:S000005367,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10344,15,312245,0.0283925828264875,0.122835075656263,0.817336898778421,YOL007C,CSI2,SGDID:S000005367,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10345,15,312534,0.0227497205938519,0.123247704172154,0.85366027533031,YOL007C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10346,15,315509,-0.033849669497628,0.128166315668308,0.791851299738494,YOL006C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10347,15,315627,0.0367536569602471,0.143429849122167,0.797908372425147,YOL006C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10348,15,316405,-0.17591669455363,0.123566847560147,0.155429321719646,YOL005C,RPB11,SGDID:S000005365,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase II subunit B12.5; part of central core; similar to Rpc19p and bacterial alpha subunit""",Verified ORF
10349,15,316670,-0.0585670473118042,0.123006086012186,0.634275389510055,YOL004W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10350,15,316958,-0.10074594991191,0.123066436061334,0.413549490908071,YOL004W,SIN3,SGDID:S000005364,ORF,Verified ORF,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
10351,15,317329,-0.077660577743291,0.122409714973194,0.526210200231067,YOL004W,SIN3,SGDID:S000005364,ORF,Verified ORF,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
10352,15,318509,-0.0914596091740272,0.12276632550438,0.456773844458793,YOL004W,SIN3,SGDID:S000005364,ORF,Verified ORF,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
