SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11349,16,202983,0.0526553368884738,0.0604948442602302,0.384667717122327,YPL181W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11350,16,206288,0.0338638771337511,0.0602952108814779,0.57472138985204,YPL180W,TCO89,SGDID:S000006101,ORF,Verified ORF,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Verified ORF
11351,16,207364,0.0494112338336344,0.0598575769600549,0.409656632703012,YPL180W,TCO89,SGDID:S000006101,ORF,Verified ORF,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Verified ORF
11352,16,207437,0.04372537563888,0.059815797321927,0.465263793708435,YPL180W,TCO89,SGDID:S000006101,ORF,Verified ORF,"""Subunit of TORC1 (Tor1p or Tor2p-Kog1p-Lst8p-Tco89p); regulates global H3K56ac; TORC1 complex regulates growth in response to nutrient availability; cooperates with Ssd1p in the maintenance of cellular integrity; deletion strains are hypersensitive to rapamycin""",Verified ORF
11353,16,208852,0.0165310505839315,0.0604863021688236,0.784780610117229,YPL179W,PPQ1,SGDID:S000006100,ORF,Verified ORF,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Verified ORF
11354,16,209279,0.0437283972954762,0.0601601309080608,0.467789342388333,YPL179W,PPQ1,SGDID:S000006100,ORF,Verified ORF,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Verified ORF
11355,16,210158,0.0338969550471069,0.0600783681358029,0.572967947887151,YPL179W,PPQ1,SGDID:S000006100,Close to 3'-UTR,Close to 3'-UTR,"""Protein phosphatase that regulates the mating response; negatively regulates the MAP kinase signaling cascade during mating; member of the serine/threonine phosphatase PP1 family""",Verified ORF
11356,16,210433,0.01158111964538,0.0618970299511308,0.851687370843996,YPLWdelta7_NFR/NDR,,,Promoter,Promoter,,Promoter
11357,16,211386,0.0242190191958119,0.0597949701112519,0.685697573875936,YPL178W,CBC2,SGDID:S000006099,Close to 3'-UTR,Close to 3'-UTR,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Verified ORF
11358,16,211579,-0.0667229695488327,0.231076847602815,0.772943740478066,YPLWdelta8,YPLWdelta8,SGDID:S000007195,Other features,LTR,"""Ty2 LTR""",long_terminal_repeat
11359,16,211917,-0.0050755393970876,0.123191272087591,0.967159364717623,YPL178W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11360,16,212704,0.0196463826573696,0.0597495844973295,0.742492745004349,YPL178W,CBC2,SGDID:S000006099,ORF,Verified ORF,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Verified ORF
11361,16,212773,0.0387733279981802,0.0599103805307995,0.517930381262848,YPL178W,CBC2,SGDID:S000006099,ORF,Verified ORF,"""Small subunit of the heterodimeric cap binding complex with Sto1p; interacts with Npl3p ; possibly to package mRNA for export from the nucleus; may have a role in telomere maintenance; contains an RNA-binding motif""",Verified ORF
11362,16,213411,0.0027669703373021,0.0596486144552279,0.963027360356026,YPL177C,CUP9,SGDID:S000006098,ORF,Verified ORF,"""Homeodomain-containing transcriptional repressor; regulates expression of PTR2 ; which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis ; resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog ; TOS8 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
11363,16,214724,0.0387361145113881,0.0596534348194603,0.5165327552817,YPL177C,CUP9,SGDID:S000006098,Close to 3'-UTR,Close to 3'-UTR,"""Homeodomain-containing transcriptional repressor; regulates expression of PTR2 ; which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis ; resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog ; TOS8 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
11364,16,215183,0.0009280906938552,0.0596205494161526,0.987588926633003,YPL176C,TRE1,SGDID:S000006097,Close to 3'-UTR,Close to 3'-UTR,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Verified ORF
11365,16,215973,-0.0104783806124666,0.0598125379868382,0.861033120466883,YPL176C,TRE1,SGDID:S000006097,Close to 3'-UTR,Close to 3'-UTR,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Verified ORF
11366,16,218021,-0.0259562686945741,0.0593036737057461,0.661883048285705,YPL176C,TRE1,SGDID:S000006097,ORF,Verified ORF,"""Transferrin receptor-like protein; plasma membrane protein that binds Bsd2p and regulates ubiquitination and vacuolar degradation of the metal transporter Smf1p; functionally redundant with Tre2p; TRE1 has a paralog ; TRE2 ; that arose from the whole genome duplication""",Verified ORF
11367,16,220471,-0.0248840373782266,0.0596125529197007,0.676618056169311,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11368,16,220856,-0.0179573701305283,0.0597910919810553,0.764098272280772,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11369,16,220879,-0.0227741972851487,0.0602644526420182,0.705728801180798,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11370,16,221591,-0.0164958652433378,0.0602169569863738,0.784290546863603,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11371,16,222732,-0.0495410469583327,0.0591581750244528,0.402915460092097,YPL174C,NIP100,SGDID:S000006095,ORF,Verified ORF,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",Verified ORF
11372,16,223881,-0.0206278319217743,0.0592353308415636,0.727871075195495,YPL173W,MRPL40,SGDID:S000006094,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the large subunit""",Verified ORF
11373,16,225111,0.0005423024027073,0.0591346310436334,0.992688171095762,YPL172C,COX10,SGDID:S000006093,ORF,Verified ORF,"""Heme A:farnesyltransferase; catalyzes first step in conversion of protoheme to heme A prosthetic group required for cytochrome c oxidase activity; human ortholog COX10 can complement yeast cox10 null mutant; human ortholog COX10 is associated with mitochondrial disorders""",Verified ORF
11374,16,227828,0.0006683350123442,0.0591537623245238,0.990991861322708,YPL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11375,16,227880,0.0134086429233475,0.0591569406453644,0.820817611774333,YPL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11376,16,228020,0.0125847960490379,0.05964695051705,0.833018311854186,YPL170W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11377,16,228836,0.019923306656987,0.0591442676159787,0.736423021467761,YPL170W,DAP1,SGDID:S000006091,Close to 3'-UTR,Close to 3'-UTR,"""Heme-binding protein; involved in regulation of cytochrome P450 protein Erg11p; damage response protein ; related to mammalian membrane progesterone receptors; mutations lead to defects in telomeres ; mitochondria ; and sterol synthesis""",Verified ORF
11378,16,229266,0.0185067101000786,0.0590519277626438,0.754163989737432,YPL169C,MEX67,SGDID:S000006090,ORF,Verified ORF,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11379,16,229480,0.0315024546077049,0.0592918227199092,0.595536772017728,YPL169C,MEX67,SGDID:S000006090,ORF,Verified ORF,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11380,16,229981,0.024511912134569,0.0593832807003092,0.680022329508375,YPL169C,MEX67,SGDID:S000006090,ORF,Verified ORF,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11381,16,230687,0.0148481423629683,0.059240233540056,0.802236051500816,YPL169C,MEX67,SGDID:S000006090,ORF,Verified ORF,"""Poly(A)RNA binding protein involved in nuclear mRNA export; component of the nuclear pore; ortholog of human TAP""",Verified ORF
11382,16,232373,0.0075220910002188,0.0594530712837806,0.899391174861722,YPL168W,MRX4,SGDID:S000006089,ORF,Uncharacterized ORF,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; expression may be cell cycle-regulated""",Uncharacterized ORF
11383,16,235230,0.0111435430286215,0.0593182106343386,0.851094022663167,YPL167C,REV3,SGDID:S000006088,ORF,Verified ORF,"""Catalytic subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; may be involved in meiosis; forms a complex with Rev7p ; Pol31p and Pol32p""",Verified ORF
11384,16,235984,-0.0006984410325297,0.0598262332799868,0.990691907716279,YPL167C,REV3,SGDID:S000006088,ORF,Verified ORF,"""Catalytic subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; may be involved in meiosis; forms a complex with Rev7p ; Pol31p and Pol32p""",Verified ORF
11385,16,238141,-0.0230488818522885,0.059308489554588,0.697786362888678,YPL165C,SET6,SGDID:S000006086,ORF,Verified ORF,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11386,16,238158,-0.0294998606072336,0.0592909738678637,0.619115351596157,YPL165C,SET6,SGDID:S000006086,ORF,Verified ORF,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11387,16,238341,-0.0392056742472686,0.0598789739152111,0.513056019885163,YPL165C,SET6,SGDID:S000006086,ORF,Verified ORF,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11388,16,238837,-0.011455165028761,0.0594944843192247,0.847428682423621,YPL165C,SET6,SGDID:S000006086,ORF,Verified ORF,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11389,16,239186,0.004388100938488,0.0599683109990471,0.941709368625531,YPL165C,SET6,SGDID:S000006086,Close to 3'-UTR,Close to 3'-UTR,"""SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis ; may be involved in compound availability""",Verified ORF
11390,16,241363,-0.0026682642691241,0.0589950182041167,0.963950643020691,YPL164C,MLH3,SGDID:S000006085,ORF,Verified ORF,"""Protein involved in DNA mismatch repair and meiotic recombination; involved in crossing-over during meiotic recombination; forms a complex with Mlh1p; mammalian homolog is implicated mammalian microsatellite instability""",Verified ORF
11391,16,241781,0.0078215255619249,0.0608154528442433,0.89773884228539,YPL164C,MLH3,SGDID:S000006085,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in DNA mismatch repair and meiotic recombination; involved in crossing-over during meiotic recombination; forms a complex with Mlh1p; mammalian homolog is implicated mammalian microsatellite instability""",Verified ORF
11392,16,242191,-0.016920525770868,0.0589753483211035,0.774350751185384,YPL163C,SVS1,SGDID:S000006084,ORF,Verified ORF,"""Cell wall and vacuolar protein; required for wild-type resistance to vanadate; SVS1 has a paralog ; SRL1 ; that arose from the whole genome duplication""",Verified ORF
11393,16,243771,-0.0356938253079602,0.0590295791806569,0.545782141263563,SUT397,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11394,16,244227,-0.0235008668220688,0.0615535755922591,0.702842917368845,YPL162C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11395,16,246835,0.102045761227251,0.0915281267480435,0.265646809851645,YPL160W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11396,16,248105,-0.0029776414913881,0.0590738763223852,0.959827853810906,YPL160W,CDC60,SGDID:S000006081,ORF,Verified ORF,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
11397,16,250595,0.0036882255628752,0.0654137612189461,0.955068581356558,YPL160W,CDC60,SGDID:S000006081,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
11398,16,250804,0.0065418163688575,0.0603731981752442,0.913774628145791,YPL160W,CDC60,SGDID:S000006081,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature""",Verified ORF
