SNP,Chr,Pos,Effect,SE,HUG1_ADE17_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9879,14,726392,0.0348472036336887,0.362635813533681,0.923500276059217,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9880,14,726410,-0.516300761336847,0.380314093088408,0.175469262372562,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9881,14,726427,-0.481485235134874,0.32887173698105,0.14406974800134,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9882,14,726489,-0.109870442625372,0.153484025672224,0.474561636533955,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9883,14,726490,-0.115905563490246,0.15322199596464,0.449880913417291,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9884,14,726518,-0.010881444146206,0.148626888374602,0.941677960890575,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9885,14,726523,0.0007660525774896,0.148226230448058,0.995879365796372,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9886,14,726525,0.0113892957398394,0.148198724561115,0.938785211867679,YNRWsigma4,YNRWsigma4,SGDID:S000007147,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
9887,14,726575,0.0414212555034383,0.146786314460144,0.777965154542324,N:726575-726613,,,Intergenic region,Intergenic region,between YNRWsigma4 and YNRCdelta8,Intergenic region
9888,14,729195,0.0311888315292917,0.146644010449219,0.831696228598549,SUT341,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9889,14,730900,0.178426090988077,0.170071273218093,0.29483814976818,CUT352,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
9890,14,732176,0.0891122098620055,0.146576688925039,0.543607443697051,SUT342,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9891,14,733073,0.0399522027067003,0.146665764137172,0.78547138902832,SUT342,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9892,14,733487,0.147285882202442,0.14717790925447,0.317641093895336,YNR057C,BIO4,SGDID:S000005340,ORF,Verified ORF,"""Dethiobiotin synthetase; catalyzes the third step in the biotin biosynthesis pathway; BIO4 is in a cluster of 3 genes (BIO3 ; BIO4 ; and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria; expression appears to be repressed at low iron levels""",Verified ORF
9893,14,735177,0.120087102953268,0.146750853572519,0.413734522755995,YNR058W,BIO3,SGDID:S000005341,ORF,Verified ORF,"""7,8-diamino-pelargonic acid aminotransferase (DAPA); catalyzes the second step in the biotin biosynthesis pathway; BIO3 is in a cluster of 3 genes (BIO3 ; BIO4 ; and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria""",Verified ORF
9894,14,735889,0.218071352343669,0.148301114519839,0.142327075547087,YNR058W,BIO3,SGDID:S000005341,Close to 3'-UTR,Close to 3'-UTR,"""7,8-diamino-pelargonic acid aminotransferase (DAPA); catalyzes the second step in the biotin biosynthesis pathway; BIO3 is in a cluster of 3 genes (BIO3 ; BIO4 ; and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria""",Verified ORF
9895,14,739108,-0.0266641877780381,0.14722493095612,0.856383681306291,YNR059W,MNT4,SGDID:S000005342,Close to 3'-UTR,Close to 3'-UTR,"""Putative alpha-1,3-mannosyltransferase; not required for protein O-glycosylation; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Verified ORF
9896,14,741628,-0.0401617663767629,0.146800073459112,0.784566347345375,YNR060W,FRE4,SGDID:S000005343,ORF,Verified ORF,"""Ferric reductase; reduces a specific subset of siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels""",Verified ORF
9897,14,742457,0.0147344080079415,0.148072691995528,0.920791472355955,XUT_14F-302,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
9898,14,743336,-0.0578739401967492,0.147786119857927,0.695585597645222,YNR061C,YNR061C,SGDID:S000005344,ORF,Verified ORF,"""Protein of unknown function; relocalizes from vacuole to cytoplasm upon DNA replication stress""",Verified ORF
9899,14,746254,-0.243396172008671,0.149251373460736,0.103828575598226,SUT344,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9900,14,746278,-0.214625966727473,0.153282073265076,0.162330939511439,SUT344,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9901,14,746282,-0.21470105638636,0.15360467637011,0.163065653220897,SUT344,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9902,14,746283,-0.21470105638636,0.15360467637011,0.163065653220897,SUT344,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9903,14,746543,-0.245848838571486,0.148612553873802,0.0989566779830269,YNR063W,PUL4,SGDID:S000005346,Close to 3'-UTR,Close to 3'-UTR,"""Putative zinc-cluster transcription factor; involved in utilization of iron-transporting siderophore pulcherrimin""",Verified ORF
9904,14,746927,-0.330870620589803,0.146876535477938,0.0248909117418147,YNR063W_NFR/NDR,,,Promoter,Promoter,,Promoter
9905,14,747434,-0.266475892378097,0.148644101831116,0.0738752586821972,YNR063W,PUL4,SGDID:S000005346,ORF,Verified ORF,"""Putative zinc-cluster transcription factor; involved in utilization of iron-transporting siderophore pulcherrimin""",Verified ORF
9906,14,748072,-0.261018971051135,0.148104463859523,0.0788675064134494,YNR063W,PUL4,SGDID:S000005346,ORF,Verified ORF,"""Putative zinc-cluster transcription factor; involved in utilization of iron-transporting siderophore pulcherrimin""",Verified ORF
9907,14,750743,-0.787611362019627,0.291879132445093,0.0073018066572089,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9908,14,750744,-0.787611362019627,0.291879132445093,0.0073018066572089,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9909,14,750761,-0.348506839828566,0.158371182026639,0.0284136368479804,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9910,14,750775,-0.793393258817131,0.291834768644986,0.0068787935444432,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9911,14,750776,-0.793393258817131,0.291834768644986,0.0068787935444432,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9912,14,750779,-0.793393258817131,0.291834768644986,0.0068787935444432,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9913,14,750800,-0.792669633453346,0.292287924730264,0.0070162355499491,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9914,14,750821,-0.743143463954341,0.292894889135416,0.0116029341368093,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9915,14,750833,-0.812037919540395,0.291689452929078,0.0056599988834086,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9916,14,750840,-0.847712766524308,0.291192646897107,0.0038294318899362,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9917,14,750848,-0.729573618671294,0.292753001913091,0.0131566402304866,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9918,14,750850,-0.729573618671294,0.292753001913091,0.0131566402304866,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9919,14,750867,-0.776117167761791,0.292185029484735,0.0082600044587669,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9920,14,750875,-0.745806494358987,0.292637103015567,0.0112392825445223,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9921,14,750888,-0.796773985876401,0.294144873747802,0.007082155853479,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9922,14,750902,-0.457085013818012,0.431896111811346,0.29063247778201,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9923,14,750904,-1.01672606225552,0.407785208436868,0.013113945238921,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9924,14,750914,-0.406068759525113,0.338685826584752,0.23135001034397,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9925,14,750915,-0.526386966225504,0.338216301299583,0.120518120587301,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9926,14,750961,-0.739566130993492,0.291290570874866,0.0115479571450089,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9927,14,751004,-0.809101602079876,0.290315491586828,0.00560796902282,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9928,14,751013,-0.81326214755819,0.290423281413897,0.0053870392841722,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9929,14,751019,-0.764906338242277,0.291453743073804,0.0090558814417925,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9930,14,751040,-0.714570230726415,0.291815439305408,0.0148228655869673,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9931,14,751052,-0.733257699920429,0.291872880959201,0.0124417769435525,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9932,14,751070,-0.672305296304228,0.293627713640332,0.0226310874108553,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9933,14,751090,-0.571733866506279,0.218780144170941,0.009351387372465,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9934,14,751148,-0.574038133933164,0.209671740849831,0.006498615796061,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9935,14,751151,-0.574038133933164,0.209671740849831,0.006498615796061,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9936,14,751159,-0.662078564751169,0.292760930324187,0.0243363053986702,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
9937,14,751264,-0.607561404283144,0.167974259759675,0.0003414895209477,YNR065C,YNR065C,SGDID:S000005348,ORF,Uncharacterized ORF,"""Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene""",Uncharacterized ORF
