SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8342,12,1005023,-0.0268831039282675,0.0597665377922177,0.65312934508124,YLR433C,CNA1,SGDID:S000004425,ORF,Verified ORF,"""Calcineurin A; one isoform (the other is Cmp2p) of the catalytic subunit of calcineurin ; a Ca++/calmodulin-regulated protein phosphatase which regulates Crz1p (a stress-response transcription factor) ; the other calcineurin subunit is CNB1; regulates the function of Aly1p alpha-arrestin; CNA1 has a paralog ; CMP2 ; that arose from the whole genome duplication""",Verified ORF
8343,12,1006042,0.0255862232690993,0.0788740444683649,0.745832316883442,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8344,12,1006047,-0.0613286221679676,0.0737279413270268,0.406071011619515,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8345,12,1006048,0.116525900716325,0.132190112992877,0.378645770534409,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8346,12,1006048,-0.0991224885480044,0.128271195408802,0.440183191245364,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8347,12,1006086,-0.0543241666230204,0.0667781279220524,0.416478444260529,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8348,12,1006283,-0.003373940886016,0.0675010383688852,0.960163774244855,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8349,12,1006293,-0.0028247004261152,0.0674563246245517,0.966622412479759,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8350,12,1006308,0.0072340988912398,0.0663671626094171,0.913263490356492,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8351,12,1006331,-0.0469752978815339,0.0623350517475635,0.451595608921186,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8352,12,1006345,-0.0451463117577086,0.0612273788536122,0.461396337251388,YLR434C,YLR434C,SGDID:S000004426,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF TSR2/YLR435W""",Dubious ORF
8353,12,1006428,-0.0289391848098064,0.0599530552745509,0.62960979764974,YLR435W,TSR2,SGDID:S000004427,ORF,Verified ORF,"""Protein with a potential role in pre-rRNA processing""",Verified ORF
8354,12,1006629,-0.0288924776775267,0.0606059871334075,0.633851887874602,YLR435W,TSR2,SGDID:S000004427,ORF,Verified ORF,"""Protein with a potential role in pre-rRNA processing""",Verified ORF
8355,12,1009163,-0.0558807631979979,0.0601423314463121,0.353450440211839,YLR436C,ECM30,SGDID:S000004428,ORF,Verified ORF,"""Protein of unknown function; may play a role in cell wall biosynthesis ; mutants have abormal relative levels of mannose and glucose and have Gap1p sorting and transport defects; (GFP)-fusion protein localizes to the cytoplasm""",Verified ORF
8356,12,1010871,-0.0170908551939934,0.0602335675368742,0.776773659387292,YLR436C,ECM30,SGDID:S000004428,ORF,Verified ORF,"""Protein of unknown function; may play a role in cell wall biosynthesis ; mutants have abormal relative levels of mannose and glucose and have Gap1p sorting and transport defects; (GFP)-fusion protein localizes to the cytoplasm""",Verified ORF
8357,12,1011372,-0.0424095143976677,0.0916796611067891,0.643947822220961,YLR436C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8358,12,1011952,-0.0277944634096392,0.0630523992275694,0.659616542400697,YLR437C,DIF1,SGDID:S000004429,ORF,Verified ORF,"""Protein that regulates nuclear localization of Rnr2p and Rnr4p; phosphorylated by Dun1p in response to DNA damage and degraded; N-terminal half shows similarity to S. pombe Spd1 protein; DIF1 has a paralog ; SML1 ; that arose from the whole genome duplication""",Verified ORF
8359,12,1011952,0.029254016758463,0.238023637130178,0.902253195565225,YLR437C,DIF1,SGDID:S000004429,ORF,Verified ORF,"""Protein that regulates nuclear localization of Rnr2p and Rnr4p; phosphorylated by Dun1p in response to DNA damage and degraded; N-terminal half shows similarity to S. pombe Spd1 protein; DIF1 has a paralog ; SML1 ; that arose from the whole genome duplication""",Verified ORF
8360,12,1012062,0.0066099766862975,0.0599518079133933,0.912269930230375,YLR438W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8361,12,1013439,0.0239102071584395,0.0602879284638979,0.691901918446464,YLR438W,CAR2,SGDID:S000004430,ORF,Verified ORF,"""L-ornithine transaminase (OTAse); catalyzes the second step of arginine degradation ; expression is dually-regulated by allophanate induction and a specific arginine induction process; not nitrogen catabolite repression sensitive; protein abundance increases in response to DNA replication stress; human homolog OAT complements yeast null mutant""",Verified ORF
8362,12,1013786,0.0099990139915509,0.0698333548436163,0.886226620084272,YLR438W,CAR2,SGDID:S000004430,Close to 3'-UTR,Close to 3'-UTR,"""L-ornithine transaminase (OTAse); catalyzes the second step of arginine degradation ; expression is dually-regulated by allophanate induction and a specific arginine induction process; not nitrogen catabolite repression sensitive; protein abundance increases in response to DNA replication stress; human homolog OAT complements yeast null mutant""",Verified ORF
8363,12,1014199,-0.0659512511648597,0.0900123813656296,0.464233213332589,YLR439W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8364,12,1014224,0.373718463343541,0.355785942733736,0.294251636338325,YLR439W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8365,12,1017741,-0.0614538629325562,0.0609624825096785,0.314115959189284,YLR440C,SEC39,SGDID:S000004432,Close to 3'-UTR,Close to 3'-UTR,"""Component of the Dsl1p tethering complex; this complex interacts with ER SNAREs Sec20p and Use1p; mediates Sey1p-independent homotypic ER fusion; proposed to be involved in protein secretion; localizes to the ER and nuclear envelope""",Verified ORF
8366,12,1019116,-0.0487753088015119,0.100566831555419,0.627974392343316,YLR441C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8367,12,1019132,-0.144125574070362,0.113741807652241,0.205944391455475,YLR441C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8368,12,1019132,1.26847728401182,1.12577743295514,0.260610718675399,YLR441C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8369,12,1019137,-0.081207465121258,0.120180746317776,0.499666496353165,YLR441C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8370,12,1019140,-0.0855108890083276,0.204520091182284,0.676124517855031,YLR441C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8371,12,1019141,0.147502576451729,0.134477059191666,0.273450053353231,YLR441C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8372,12,1020161,-0.0773603711765438,0.0618863713526989,0.212113408070317,YLR442C,SIR3,SGDID:S000004434,ORF,Verified ORF,"""Silencing protein; interacts with Sir2p ; Sir4p ; and histone H3/H4 tails to establish transcriptionally silent chromatin; required for spreading of silenced chromatin; recruited to chromatin through interaction with Rap1p; C-terminus assumes variant winged helix-turn-helix (wH) fold that mediates homodimerization ; which is critical for holo-SIR complex loading; required for telomere hypercluster formation in quiescent yeast cells; has paralog ORC1 from whole genome duplication""",Verified ORF
8373,12,1021290,-0.0406872463759603,0.0607425110047003,0.503403132156083,YLR442C,SIR3,SGDID:S000004434,ORF,Verified ORF,"""Silencing protein; interacts with Sir2p ; Sir4p ; and histone H3/H4 tails to establish transcriptionally silent chromatin; required for spreading of silenced chromatin; recruited to chromatin through interaction with Rap1p; C-terminus assumes variant winged helix-turn-helix (wH) fold that mediates homodimerization ; which is critical for holo-SIR complex loading; required for telomere hypercluster formation in quiescent yeast cells; has paralog ORC1 from whole genome duplication""",Verified ORF
8374,12,1021339,-0.0215288011482215,0.0608921814343578,0.723882650246174,YLR442C,SIR3,SGDID:S000004434,ORF,Verified ORF,"""Silencing protein; interacts with Sir2p ; Sir4p ; and histone H3/H4 tails to establish transcriptionally silent chromatin; required for spreading of silenced chromatin; recruited to chromatin through interaction with Rap1p; C-terminus assumes variant winged helix-turn-helix (wH) fold that mediates homodimerization ; which is critical for holo-SIR complex loading; required for telomere hypercluster formation in quiescent yeast cells; has paralog ORC1 from whole genome duplication""",Verified ORF
8375,12,1022208,-0.0564970018575208,0.0601653379272974,0.348357885253192,YLR442C,SIR3,SGDID:S000004434,ORF,Verified ORF,"""Silencing protein; interacts with Sir2p ; Sir4p ; and histone H3/H4 tails to establish transcriptionally silent chromatin; required for spreading of silenced chromatin; recruited to chromatin through interaction with Rap1p; C-terminus assumes variant winged helix-turn-helix (wH) fold that mediates homodimerization ; which is critical for holo-SIR complex loading; required for telomere hypercluster formation in quiescent yeast cells; has paralog ORC1 from whole genome duplication""",Verified ORF
8376,12,1023248,-0.0699231993221027,0.0602607726976763,0.246693103398774,YLR443W,ECM7,SGDID:S000004435,ORF,Verified ORF,"""Putative integral membrane protein with a role in calcium uptake; non-essential protein; mutant has cell wall defects and Ca+ uptake deficiencies; transcription is induced under conditions of zinc deficiency""",Verified ORF
8377,12,1023544,-0.0824488646639172,0.0598709103473834,0.169350684237346,YLR443W,ECM7,SGDID:S000004435,ORF,Verified ORF,"""Putative integral membrane protein with a role in calcium uptake; non-essential protein; mutant has cell wall defects and Ca+ uptake deficiencies; transcription is induced under conditions of zinc deficiency""",Verified ORF
8378,12,1025145,-0.136184825468863,0.0624354365105721,0.029827255814227,YLR446W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8379,12,1026686,-0.0140458591055355,0.127047956180864,0.912031609956493,SUT711_NFR/NDR,,,Promoter,Promoter,,Promoter
8380,12,1028353,-0.107459161096312,0.0627149595865988,0.0875071035744927,YLR448W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8381,12,1029017,-0.0610125880051327,0.0642584612591905,0.343022451955658,YLR448W,RPL6B,SGDID:S000004440,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L6B; binds 5.8S rRNA; homologous to mammalian ribosomal protein L6 ; no bacterial homolog; RPL6B has a paralog ; RPL6A ; that arose from the whole genome duplication""",Verified ORF
8382,12,1032444,-0.13505328325939,0.06136263601059,0.0283897369905986,YLR450W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8383,12,1032630,-0.115382392934005,0.0616623580138484,0.0621448438168818,YLR450W,HMG2,SGDID:S000004442,ORF,Verified ORF,"""HMG-CoA reductase; converts HMG-CoA to mevalonate ; a rate-limiting step in sterol biosynthesis; one of two isozymes; overproduction induces assembly of peripheral ER membrane arrays and short nuclear-associated membrane stacks; forms foci at nuclear periphery upon DNA replication stress; HMG2 has a paralog ; HMG1 ; that arose from the whole genome duplication; human homolog HMGCR can complement yeast hmg2 mutant""",Verified ORF
8384,12,1034909,-0.104567516114714,0.0612319875816565,0.0885662267871957,YLR450W,HMG2,SGDID:S000004442,ORF,Verified ORF,"""HMG-CoA reductase; converts HMG-CoA to mevalonate ; a rate-limiting step in sterol biosynthesis; one of two isozymes; overproduction induces assembly of peripheral ER membrane arrays and short nuclear-associated membrane stacks; forms foci at nuclear periphery upon DNA replication stress; HMG2 has a paralog ; HMG1 ; that arose from the whole genome duplication; human homolog HMGCR can complement yeast hmg2 mutant""",Verified ORF
8385,12,1035696,-0.124817359377885,0.0609731961367848,0.0413896302189306,YLR450W,HMG2,SGDID:S000004442,ORF,Verified ORF,"""HMG-CoA reductase; converts HMG-CoA to mevalonate ; a rate-limiting step in sterol biosynthesis; one of two isozymes; overproduction induces assembly of peripheral ER membrane arrays and short nuclear-associated membrane stacks; forms foci at nuclear periphery upon DNA replication stress; HMG2 has a paralog ; HMG1 ; that arose from the whole genome duplication; human homolog HMGCR can complement yeast hmg2 mutant""",Verified ORF
8386,12,1039697,-0.119602540974622,0.0607613781518243,0.0498044746690963,YLR452C,SST2,SGDID:S000004444,ORF,Verified ORF,"""GTPase-activating protein for Gpa1p; regulates desensitization to alpha factor pheromone; also required to prevent receptor-independent signaling of the mating pathway; member of the RGS (regulator of G-protein signaling) family""",Verified ORF
8387,12,1042274,-0.118379351973428,0.0625199996939551,0.0591137597562005,CUT278,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
8388,12,1045404,-0.161030034707932,0.0614467871427688,0.0091557047960849,YLR454W,FMP27,SGDID:S000004446,ORF,Uncharacterized ORF,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
8389,12,1045489,-0.161210273958715,0.0612040166371856,0.0088104439083919,YLR454W,FMP27,SGDID:S000004446,ORF,Uncharacterized ORF,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Uncharacterized ORF
