SNP,Chr,Pos,Effect,SE,PLM2_SNA3_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8683,13,348544,0.0283526986811768,0.221378668318454,0.898163889049501,YMR038C,CCS1,SGDID:S000004641,Close to 3'-UTR,Close to 3'-UTR,"""Copper chaperone for superoxide dismutase Sod1p; involved in oxidative stress protection; Met-X-Cys-X2-Cys motif within N-terminus is involved in insertion of copper into Sod1p under conditions of copper deprivation; required for regulation of yeast copper genes in response to DNA-damaging agents; protein abundance increases in response to DNA replication stress; human homolog CCS can complement yeast ccs1 null mutant""",Verified ORF
8684,13,349796,0.0967489688537626,0.1472570603606,0.51160431278387,YMR040W_NFR/NDR,,,Promoter,Promoter,,Promoter
8685,13,350144,-0.0124737405181574,0.142888106875512,0.930484728858849,YMR040W_NFR/NDR,,,Promoter,Promoter,,Promoter
8686,13,350249,0.0123589566212754,0.142888135131076,0.931122819438659,YMR039C,SUB1,SGDID:S000004642,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional regulator; facilitates elongation through factors that modify RNAP II; role in peroxide resistance involving Rad2p; role in nonhomologous end-joining (NHEJ) of ds breaks in plasmid DNA ; but not chromosomal DNA; role in the hyperosmotic stress response through polymerase recruitment at RNAP II and RNAP III genes; negatively regulates sporulation; protein abundance increases in response to DNA replication stress; functionally complemented by human SUB1 (PC4)""",Verified ORF
8687,13,350920,0.201958127055254,0.161361927167837,0.21154995440266,YMR040W,YET2,SGDID:S000004643,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function that may interact with ribosomes; based on co-purification experiments; homolog of human BAP31 protein; YET2 has a paralog ; YET1 ; that arose from the whole genome duplication""",Verified ORF
8688,13,352789,-0.0220639729451209,0.143161563934705,0.877603672743986,YMR042W,ARG80,SGDID:S000004645,ORF,Verified ORF,"""Transcription factor involved in regulating arginine-responsive genes; acts with Arg81p and Arg82p""",Verified ORF
8689,13,353678,0.418975243052927,0.224391652371475,0.0627078352903478,YMR042W,ARG80,SGDID:S000004645,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor involved in regulating arginine-responsive genes; acts with Arg81p and Arg82p""",Verified ORF
8690,13,355292,0.037911160097966,0.143992184124314,0.792483580315797,YMR044W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8691,13,363033,0.0402872076164587,0.141954895645938,0.77672783420656,tH(GUG)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8692,13,363801,0.0261338779148257,0.143435635545071,0.855530876897325,YMR047C,NUP116,SGDID:S000004650,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup159p); NUP116 has a paralog ; NUP100 ; that arose from the whole genome duplication""",Verified ORF
8693,13,365504,0.0209196132080773,0.142820428763013,0.883630087144812,YMR047C,NUP116,SGDID:S000004650,ORF,Verified ORF,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup159p); NUP116 has a paralog ; NUP100 ; that arose from the whole genome duplication""",Verified ORF
8694,13,367606,0.145196960658078,0.141760599157142,0.306423020891293,YMR048W,CSM3,SGDID:S000004651,ORF,Verified ORF,"""Replication fork associated factor; required for stable replication fork pausing; component of the DNA replication checkpoint pathway; required for accurate chromosome segregation during meiosis; forms nuclear foci upon DNA replication stress""",Verified ORF
8695,13,368822,0.136077890044794,0.141764596110748,0.337769452850343,YMR049C,ERB1,SGDID:S000004652,ORF,Verified ORF,"""Constituent of 66S pre-ribosomal particles; forms a complex with Nop7p and Ytm1p that is required for maturation of the large ribosomal subunit; required for maturation of the 25S and 5.8S ribosomal RNAs; binds RNA via its C-terminal domain; homologous to mammalian Bop1""",Verified ORF
8696,13,372555,-0.202783758640308,0.18234980919422,0.266869534607442,tV(AAC)M1_NFR/NDR,,,Promoter,Promoter,,Promoter
8697,13,378887,0.126369475418204,0.145597171014299,0.386017335143412,YMRCdelta11,YMRCdelta11,SGDID:S000007113,Other features,LTR,"""Ty1 LTR""",reverse complement
8698,13,379256,0.120456415120829,0.142274583348216,0.39776524531429,tW(CCA)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8699,13,379628,0.077339087869443,0.141296545997213,0.584482120550696,YMR052W,FAR3,SGDID:S000004656,ORF,Verified ORF,"""Protein of unknown function; involved in recovery from cell cycle arrest in response to pheromone ; in a Far1p-independent pathway; interacts with Far7p ; Far8p ; Far9p ; Far10p ; and Far11p; localizes to the endoplasmic reticulum; protein abundance increases in response to DNA replication stress""",Verified ORF
8700,13,380063,0.12060623167408,0.150953973552237,0.424850665395916,YMR052W,FAR3,SGDID:S000004656,ORF,Verified ORF,"""Protein of unknown function; involved in recovery from cell cycle arrest in response to pheromone ; in a Far1p-independent pathway; interacts with Far7p ; Far8p ; Far9p ; Far10p ; and Far11p; localizes to the endoplasmic reticulum; protein abundance increases in response to DNA replication stress""",Verified ORF
8701,13,380640,0.0802510789951003,0.141946656633402,0.572187512527113,YMR053C,STB2,SGDID:S000004657,ORF,Verified ORF,"""Protein that interacts with Sin3p in a two-hybrid assay; part of a large protein complex with Sin3p and Stb1p; STB2 has a paralog ; STB6 ; that arose from the whole genome duplication""",Verified ORF
8702,13,381948,0.0294205583558532,0.142252192216426,0.836269900910655,YMR053C,STB2,SGDID:S000004657,ORF,Verified ORF,"""Protein that interacts with Sin3p in a two-hybrid assay; part of a large protein complex with Sin3p and Stb1p; STB2 has a paralog ; STB6 ; that arose from the whole genome duplication""",Verified ORF
8703,13,382282,0.0067315485287621,0.14215407444829,0.96225795638809,YMR053C,STB2,SGDID:S000004657,ORF,Verified ORF,"""Protein that interacts with Sin3p in a two-hybrid assay; part of a large protein complex with Sin3p and Stb1p; STB2 has a paralog ; STB6 ; that arose from the whole genome duplication""",Verified ORF
8704,13,382792,0.0288045381031727,0.142489990576209,0.839914888182966,YMR053C,STB2,SGDID:S000004657,ORF,Verified ORF,"""Protein that interacts with Sin3p in a two-hybrid assay; part of a large protein complex with Sin3p and Stb1p; STB2 has a paralog ; STB6 ; that arose from the whole genome duplication""",Verified ORF
8705,13,383109,0.0159017150240489,0.142376286744911,0.91113431640181,YMR054W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8706,13,385364,-0.0178820036476706,0.141967899350907,0.899836817427004,YMR054W,STV1,SGDID:S000004658,ORF,Verified ORF,"""Subunit a of the vacuolar-ATPase V0 domain; encodes one of two isoforms ; located in both Golgi and endosomal V-ATPase complexes while VPH1 encodes the second isoform and is located in vacuolar V-ATPase complexes; interaction with PI(4)P is required for efficient localization and function of Stv1-containing V-ATPases""",Verified ORF
8707,13,386654,0.0283946778721792,0.141598272494141,0.841181711116666,YMR055C,BUB2,SGDID:S000004659,ORF,Verified ORF,"""Mitotic exit network regulator; forms GTPase-activating Bfa1p-Bub2p complex that binds Tem1p and spindle pole bodies ; blocks cell cycle progression before anaphase in response to spindle and kinetochore damage""",Verified ORF
8708,13,389323,-0.0649996032469323,0.140671831104439,0.644318978369753,YMR058W,FET3,SGDID:S000004662,ORF,Verified ORF,"""Ferro-O2-oxidoreductase; multicopper oxidase that oxidizes ferrous (Fe2+) to ferric iron (Fe3+) for subsequent cellular uptake by transmembrane permease Ftr1p; required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity ; belongs to class of integral membrane multicopper oxidases; protein abundance increases in response to DNA replication stress""",Verified ORF
8709,13,391103,-0.124915951413753,0.145343969832048,0.390675271835023,YMR059W,SEN15,SGDID:S000004663,ORF,Verified ORF,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
8710,13,391230,-0.0938509694715833,0.141346893117499,0.507138994461976,YMR059W,SEN15,SGDID:S000004663,ORF,Verified ORF,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
8711,13,391266,-0.109446617862298,0.141132053044811,0.438568862956436,YMR059W,SEN15,SGDID:S000004663,ORF,Verified ORF,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
8712,13,391381,-0.0989359066033665,0.14105774756224,0.483524378973934,YMR059W,SEN15,SGDID:S000004663,ORF,Verified ORF,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
8713,13,391504,-0.0530746234237489,0.149173932444625,0.722210210655662,YMR058W,FET3,SGDID:S000004662,Close to 3'-UTR,Close to 3'-UTR,"""Ferro-O2-oxidoreductase; multicopper oxidase that oxidizes ferrous (Fe2+) to ferric iron (Fe3+) for subsequent cellular uptake by transmembrane permease Ftr1p; required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity ; belongs to class of integral membrane multicopper oxidases; protein abundance increases in response to DNA replication stress""",Verified ORF
8714,13,391574,-0.0627324435464952,0.142467167195981,0.659968249564257,YMR060C,SAM37,SGDID:S000004664,ORF,Verified ORF,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8715,13,391711,-0.0822166487810473,0.141624586018666,0.561930864180671,YMR060C,SAM37,SGDID:S000004664,ORF,Verified ORF,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8716,13,391847,-0.0838261417690208,0.141736284774717,0.554615363977375,YMR060C,SAM37,SGDID:S000004664,ORF,Verified ORF,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8717,13,393150,-0.122358159696332,0.140767972457584,0.38531811426045,YMR061W,RNA14,SGDID:S000004665,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8718,13,393315,-0.0924198109564799,0.142039704384474,0.515688096513357,YMR061W,RNA14,SGDID:S000004665,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8719,13,393588,-0.112532541781716,0.140960682269661,0.425218226585198,YMR061W,RNA14,SGDID:S000004665,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8720,13,394197,-0.123280162832199,0.156319044652561,0.430849098715094,YMR061W,RNA14,SGDID:S000004665,ORF,Verified ORF,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
