SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10840,15,852168,0.0824574845489026,0.0871415890864659,0.34466978100562,YOR288C,MPD1,SGDID:S000005814,ORF,Verified ORF,"""Member of the protein disulfide isomerase (PDI) family; interacts with and inhibits the chaperone activity of Cne1p; MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation""",Verified ORF
10841,15,854152,0.104134420260015,0.0889390886084161,0.242448450305964,YOR289W,YOR289W,SGDID:S000005815,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; transcription induced by the unfolded protein response; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
10842,15,859618,0.047019955508718,0.0870837894288452,0.589579381184196,YOR290C,SNF2,SGDID:S000005816,ORF,Verified ORF,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10843,15,860696,0.0704345428932781,0.0893972394169392,0.431294020864045,YOR291W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10844,15,860902,0.305200876275513,0.263772150272177,0.248029170654449,YOR290C,SNF2,SGDID:S000005816,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10845,15,860902,0.141887444681874,0.120941999111241,0.241512284142387,YOR290C,SNF2,SGDID:S000005816,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10846,15,861655,0.0588618021251001,0.0868926065214706,0.4985904342001,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10847,15,863324,0.0685805146603912,0.0873308938824149,0.432807365164987,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10848,15,863468,0.0552430612009181,0.0878558187500693,0.529891711362743,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10849,15,864150,0.0863335210935431,0.0871475563907004,0.32253062035814,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10850,15,864445,0.0793906239694548,0.0868928952703189,0.361518771654485,YOR291W,YPK9,SGDID:S000005817,ORF,Verified ORF,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10851,15,866884,0.11301170112732,0.0867983653449328,0.193764420847254,YOR293W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10852,15,866920,0.11531611688818,0.086671939663765,0.184215848784548,YOR293W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10853,15,867290,0.0972624262633312,0.0870914122959771,0.264845614318528,YOR292C,YOR292C,SGDID:S000005818,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YOR292C is not an essential gene""",Uncharacterized ORF
10854,15,868064,0.116647740492826,0.090052152838256,0.196051016361358,YOR293C-A,YOR293C-A,SGDID:S000028858,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
10855,15,870871,0.0468894057531168,0.0872536688598973,0.59133559712069,YOR296W,YOR296W,SGDID:S000005822,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10856,15,873261,0.0508952281777924,0.0872099754237236,0.559866111281796,YOR296W,YOR296W,SGDID:S000005822,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10857,15,873940,0.049522956853256,0.087515719491191,0.571838293195525,YOR296W,YOR296W,SGDID:S000005822,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10858,15,874597,0.0447082763077306,0.0937039563894432,0.63357006403218,YOR296W,YOR296W,SGDID:S000005822,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10859,15,876222,0.0523975014827665,0.0877275167032456,0.550706334787841,YOR298W,MUM3,SGDID:S000005824,ORF,Verified ORF,"""Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases""",Verified ORF
10860,15,876366,0.0526084001803306,0.0943073885598952,0.577307481479842,YOR298W,MUM3,SGDID:S000005824,ORF,Verified ORF,"""Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases""",Verified ORF
10861,15,877112,0.0216099605710731,0.175541305506609,0.902094245087493,YOR298W,MUM3,SGDID:S000005824,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function involved in outer spore wall organization; has similarity to the tafazzins superfamily of acyltransferases""",Verified ORF
10862,15,880049,0.0143351241801969,0.0877839885584612,0.87037569290927,YOR299W,BUD7,SGDID:S000005825,ORF,Verified ORF,"""Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p ; Bch2p ; Bud7p ; and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BUD7 has a paralog ; BCH1 ; that arose from the whole genome duplication""",Verified ORF
10863,15,880507,-0.0042559505857165,0.0872890588365045,0.961140543364948,YOR299W,BUD7,SGDID:S000005825,ORF,Verified ORF,"""Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p ; Bch2p ; Bud7p ; and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BUD7 has a paralog ; BCH1 ; that arose from the whole genome duplication""",Verified ORF
10864,15,885299,-0.0303238892400798,0.0871433209072736,0.728064713908388,YOR304W,ISW2,SGDID:S000005831,ORF,Verified ORF,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10865,15,887134,-0.0002442272822493,0.0871445005687273,0.99776547041437,YOR304W,ISW2,SGDID:S000005831,ORF,Verified ORF,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10866,15,887279,0.0043555948536339,0.0872613984163158,0.960218882531512,YOR304W,ISW2,SGDID:S000005831,ORF,Verified ORF,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10867,15,888108,0.0112069988274266,0.0873780430479177,0.898017244141319,YOR304W,ISW2,SGDID:S000005831,Close to 3'-UTR,Close to 3'-UTR,"""ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that ; with Itc1p ; forms a complex required for repression of a-specific genes ; INO1 ; and early meiotic genes during mitotic growth; exhibits basal levels of chromatin binding throughout the genome as well as interacts with sequence-specific factors to accurately position nucleosomes in chromatin; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide""",Verified ORF
10868,15,888555,0.0164868501653317,0.0870240289661066,0.849847692409381,YOR304C-A,BIL1,SGDID:S000005830,ORF,Verified ORF,"""Protein that binds Bud6p and has a role in actin cable assembly; involved in the Bnr1p-dependent pathway of cable assembly; localizes to bud tip and bud neck""",Verified ORF
10869,15,888848,0.16160736581327,0.146000698434366,0.269093269899314,YOR305W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10870,15,888854,0.0359148141244212,0.174392855926958,0.836954933870904,YOR305W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10871,15,888856,-0.0026263581791783,0.0959609993920799,0.978180876019186,YOR305W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10872,15,892522,0.096497607908189,0.0869819918821266,0.268013925336333,YOR307C,SLY41,SGDID:S000005834,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in ER-to-Golgi transport; packaged into COPII vesicles for trafficking between ER and Golgi""",Verified ORF
10873,15,894338,-0.0411717887386251,0.114387688144978,0.719113233095527,YOR307C_NFR/NDR,,,Promoter,Promoter,,Promoter
10874,15,897914,0.0631369193452886,0.0879490825164793,0.473305872696666,YOR310C,NOP58,SGDID:S000005837,ORF,Verified ORF,"""Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing ; 18S rRNA synthesis ; and snoRNA synthesis; component of the small subunit processome complex ; which is required for processing of pre-18S rRNA""",Verified ORF
10875,15,898824,0.0561760415762117,0.088815133701706,0.527466229870806,YOR310C,NOP58,SGDID:S000005837,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing ; 18S rRNA synthesis ; and snoRNA synthesis; component of the small subunit processome complex ; which is required for processing of pre-18S rRNA""",Verified ORF
10876,15,900083,0.090989620985689,0.0875565655690558,0.299418555439568,YOR311C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10877,15,901583,0.108159243922694,0.0876420860024353,0.217985995064533,YOR312C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10878,15,903422,0.101190499888125,0.0879956880975157,0.250943588566563,YOR313C_NFR/NDR,,,Promoter,Promoter,,Promoter
10879,15,905968,0.0768037860689436,0.0934093288136112,0.411502052727617,YOR315W,SFG1,SGDID:S000005842,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear protein putative transcription factor; required for growth of superficial pseudohyphae (which do not invade the agar substrate) but not for invasive pseudohyphal growth; may act together with Phd1p; potential Cdc28p substrate""",Verified ORF
10880,15,906404,0.08449948261019,0.087291360948417,0.33369885196375,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10881,15,906473,0.0797309486174295,0.0871232053456077,0.36073670914874,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10882,15,906721,0.0881919487616661,0.0878645823630038,0.31619832471545,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10883,15,906722,0.0905484033038044,0.0879985769446376,0.304195585762773,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
