SNP,Chr,Pos,Effect,SE,MID2_RSN1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9152,13,830349,0.0475382798718445,0.143675858635142,0.740937686742835,YMR280C,CAT8,SGDID:S000004893,ORF,Verified ORF,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9153,13,830456,0.0352911536835143,0.143471735687866,0.80584080446773,YMR280C,CAT8,SGDID:S000004893,ORF,Verified ORF,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9154,13,832641,0.0778748148247255,0.142689255618196,0.585572136188768,YMR281W,GPI12,SGDID:S000004894,ORF,Verified ORF,"""ER membrane protein involved in the second step of GPI anchor assembly; the second step is the de-N-acetylation of the N-acetylglucosaminylphosphatidylinositol intermediate; functional homolog of human PIG-Lp; GPI stands for glycosylphosphatidylinositol""",Verified ORF
9155,13,833534,0.148211943795459,0.146672442343318,0.312949756978167,YMR282C,AEP2,SGDID:S000004895,ORF,Verified ORF,"""Mitochondrial protein; likely involved in translation of the mitochondrial OLI1 mRNA; exhibits genetic interaction with the OLI1 mRNA 5'-untranslated leader""",Verified ORF
9156,13,833658,0.0890692340392834,0.143587779030987,0.535452589886681,YMR282C,AEP2,SGDID:S000004895,ORF,Verified ORF,"""Mitochondrial protein; likely involved in translation of the mitochondrial OLI1 mRNA; exhibits genetic interaction with the OLI1 mRNA 5'-untranslated leader""",Verified ORF
9157,13,834662,0.14710232096446,0.143126317880095,0.304757207061123,YMR282C,AEP2,SGDID:S000004895,ORF,Verified ORF,"""Mitochondrial protein; likely involved in translation of the mitochondrial OLI1 mRNA; exhibits genetic interaction with the OLI1 mRNA 5'-untranslated leader""",Verified ORF
9158,13,835125,0.0914230535431861,0.143447241677381,0.524323851404558,YMR282C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9159,13,836259,0.125562331497763,0.143722188521261,0.382904940199427,YMR283C,RIT1,SGDID:S000004896,ORF,Verified ORF,"""Initiator methionine 2'-O-ribosyl phosphate transferase; modifies the initiator methionine tRNA at position 64 to distinguish it from elongator methionine tRNA""",Verified ORF
9160,13,837474,0.10516814700837,0.146547699412075,0.473455364521598,YMRWdelta21,YMRWdelta21,SGDID:S000007127,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
9161,13,838018,0.0777569283784516,0.144741680028866,0.591459825509426,tY(GUA)M2_NFR/NDR,,,Promoter,Promoter,,Promoter
9162,13,838567,0.071193692049295,0.143027742971082,0.618962146237993,YMR284W,YKU70,SGDID:S000004897,ORF,Verified ORF,"""Subunit of the telomeric Ku complex (Yku70p-Yku80p); involved in telomere length maintenance ; structure and telomere position effect; required for localization of telomerase ribonucleoprotein to nucleus via interaction with the TLC1 guide RNA; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair""",Verified ORF
9163,13,838600,0.0417024310009915,0.14308110703751,0.770870661865928,YMR284W,YKU70,SGDID:S000004897,ORF,Verified ORF,"""Subunit of the telomeric Ku complex (Yku70p-Yku80p); involved in telomere length maintenance ; structure and telomere position effect; required for localization of telomerase ribonucleoprotein to nucleus via interaction with the TLC1 guide RNA; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair""",Verified ORF
9164,13,839615,0.0643778817737409,0.144535316925144,0.656294482374548,YMR284W,YKU70,SGDID:S000004897,ORF,Verified ORF,"""Subunit of the telomeric Ku complex (Yku70p-Yku80p); involved in telomere length maintenance ; structure and telomere position effect; required for localization of telomerase ribonucleoprotein to nucleus via interaction with the TLC1 guide RNA; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair""",Verified ORF
9165,13,840462,0.0695505812431773,0.142611497298141,0.626070295970306,YMR285C,NGL2,SGDID:S000004898,ORF,Verified ORF,"""Protein involved in 5.8S rRNA processing; Ccr4p-like RNase required for correct 3'-end formation of 5.8S rRNA at site E; similar to Ngl1p; NGL2 has a paralog ; NGL3 ; that arose from the whole genome duplication""",Verified ORF
9166,13,842921,-0.0276337880129084,0.143139518446097,0.847026985006316,YMR287C,DSS1,SGDID:S000004900,ORF,Verified ORF,"""3'-5' exoribonuclease; component of the mitochondrial degradosome along with the ATP-dependent RNA helicase Suv3p; the degradosome associates with the ribosome and mediates turnover of aberrant or unprocessed RNAs""",Verified ORF
9167,13,845564,-0.0486838057278355,0.143292967846374,0.734246756508933,YMR288W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9168,13,845910,-0.107626180938015,0.143254303424526,0.452975959963745,YMR288W,HSH155,SGDID:S000004901,ORF,Verified ORF,"""U2-snRNP associated splicing factor; forms extensive associations with the branch site-3' splice site-3' exon region upon prespliceosome formation; similarity to the mammalian U2 snRNP-associated splicing factor SAP155""",Verified ORF
9169,13,848209,-0.0694933269897745,0.143321068929592,0.628063172521419,YMR288W,HSH155,SGDID:S000004901,ORF,Verified ORF,"""U2-snRNP associated splicing factor; forms extensive associations with the branch site-3' splice site-3' exon region upon prespliceosome formation; similarity to the mammalian U2 snRNP-associated splicing factor SAP155""",Verified ORF
9170,13,849052,-0.0618802167996134,0.145534036915284,0.670954246575147,YMR289W,ABZ2,SGDID:S000004902,ORF,Verified ORF,"""Aminodeoxychorismate lyase (4-amino-4-deoxychorismate lyase); catalyzes the third step in para-aminobenzoic acid biosynthesis; involved in folic acid biosynthesis""",Verified ORF
9171,13,849392,-0.0135257313613779,0.143954070047509,0.925195304187816,YMR289W,ABZ2,SGDID:S000004902,ORF,Verified ORF,"""Aminodeoxychorismate lyase (4-amino-4-deoxychorismate lyase); catalyzes the third step in para-aminobenzoic acid biosynthesis; involved in folic acid biosynthesis""",Verified ORF
9172,13,849970,-0.0746324350638541,0.142766242236975,0.601469441436705,YMR289W,ABZ2,SGDID:S000004902,Close to 3'-UTR,Close to 3'-UTR,"""Aminodeoxychorismate lyase (4-amino-4-deoxychorismate lyase); catalyzes the third step in para-aminobenzoic acid biosynthesis; involved in folic acid biosynthesis""",Verified ORF
9173,13,851795,0.0442747198313234,0.146327948887288,0.762394371396966,YMR290C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9174,13,852398,-0.124474239828084,0.144225578166133,0.388694605815011,YMR291W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9175,13,854478,0.761019175063589,0.345601778895684,0.0283107046784336,YMR292W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9176,13,856903,-0.0415030142635104,0.147804541813625,0.779030906233967,YMR294W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9177,13,858666,0.0454754026363348,0.142982743261674,0.750636450933892,YMR295C,YMR295C,SGDID:S000004910,ORF,Verified ORF,"""Protein of unknown function that associates with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud; not an essential gene; protein abundance increases in response to DNA replication stress; YMR295C has a paralog ; YGR273C ; that arose from the whole genome duplication""",Verified ORF
9178,13,858794,0.033868576604358,0.142738060790949,0.812578910085614,YMR295C,YMR295C,SGDID:S000004910,ORF,Verified ORF,"""Protein of unknown function that associates with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud; not an essential gene; protein abundance increases in response to DNA replication stress; YMR295C has a paralog ; YGR273C ; that arose from the whole genome duplication""",Verified ORF
9179,13,859266,0.0257948417545672,0.143306402756103,0.857257553063739,YMR296C,LCB1,SGDID:S000004911,ORF,Verified ORF,"""Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
9180,13,860537,-0.0339005861040942,0.142473272316747,0.812062983941424,YMR296C,LCB1,SGDID:S000004911,ORF,Verified ORF,"""Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
9181,13,860589,-0.0346157627741348,0.1424951660045,0.808203913872311,YMR296C,LCB1,SGDID:S000004911,ORF,Verified ORF,"""Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
9182,13,864754,0.0042959546878114,0.143043776754695,0.976058147795326,YMR299C,DYN3,SGDID:S000004914,ORF,Verified ORF,"""Dynein light intermediate chain (LIC); localizes with dynein ; null mutant is defective in nuclear migration""",Verified ORF
9183,13,867234,-0.80642214245638,0.348758693079229,0.0213379475066808,CUT313_NFR/NDR,,,Promoter,Promoter,,Promoter
9184,13,867234,-0.123427285277075,0.336070571315767,0.713640710773593,CUT313_NFR/NDR,,,Promoter,Promoter,,Promoter
9185,13,867636,0.0102472584500566,0.142640529297187,0.942770131660703,CUT313,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
9186,13,868856,0.0342532815591586,0.142683830184054,0.810419821110434,YMR301C,ATM1,SGDID:S000004916,ORF,Verified ORF,"""Mitochondrial inner membrane ATP-binding cassette (ABC) transporter; exports mitochondrially synthesized precursors of iron-sulfur (Fe/S) clusters to the cytosol; human homolog ABCB7 can complement yeast null mutant""",Verified ORF
9187,13,869923,-0.0282425176451392,0.143551618077999,0.844143288754145,YMR301C,ATM1,SGDID:S000004916,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial inner membrane ATP-binding cassette (ABC) transporter; exports mitochondrially synthesized precursors of iron-sulfur (Fe/S) clusters to the cytosol; human homolog ABCB7 can complement yeast null mutant""",Verified ORF
9188,13,871210,0.0555030516308907,0.143122262554929,0.698396551587718,YMR302C,YME2,SGDID:S000004917,ORF,Verified ORF,"""Integral inner mitochondrial membrane protein; role in maintaining mitochondrial nucleoid structure and number; mutants exhibit an increased rate of mitochondrial DNA escape; shows some sequence similarity to exonucleases""",Verified ORF
9189,13,872093,0.0494260206145353,0.142695956882891,0.729268810308934,YMR302C,YME2,SGDID:S000004917,ORF,Verified ORF,"""Integral inner mitochondrial membrane protein; role in maintaining mitochondrial nucleoid structure and number; mutants exhibit an increased rate of mitochondrial DNA escape; shows some sequence similarity to exonucleases""",Verified ORF
9190,13,873664,0.133311099866906,0.1425729930097,0.350408143675208,XUT_13F-375,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
9191,13,874092,0.118400295793542,0.284863907196188,0.677927379782185,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
9192,13,874096,0.168144551946652,0.284748281222698,0.555231702674477,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
9193,13,874104,0.0249200894604868,0.285280060691,0.930440400968875,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
9194,13,874107,0.275026342608744,0.284907346505201,0.335046136470407,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
9195,13,874110,0.130183480079216,0.285046419214658,0.648160574658264,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
9196,13,874113,0.120079998629544,0.284861915402482,0.673619157636353,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
9197,13,874114,0.164203695841559,0.284799537279243,0.564604951069686,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
9198,13,874116,0.120363315269806,0.284834735354397,0.672864502647472,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
9199,13,874125,0.0341028806581727,0.175065921290435,0.845661412379332,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
9200,13,874128,0.0262117045853809,0.173788945267861,0.88019997319006,YMR303C,ADH2,SGDID:S000004918,ORF,Verified ORF,"""Glucose-repressible alcohol dehydrogenase II; catalyzes the conversion of ethanol to acetaldehyde; involved in the production of certain carboxylate esters; regulated by ADR1""",Verified ORF
