SNP,Chr,Pos,Effect,SE,HUG1_ADE17_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11649,16,533665,0.150432477959172,0.135497919146687,0.2676599965408,YPL011C,TAF3,SGDID:S000005932,ORF,Verified ORF,"""TFIID subunit (47 kDa); involved in promoter binding and RNA polymerase II transcription initiation""",Verified ORF
11650,16,534748,0.162171396811518,0.134277081870667,0.22795699175259,YPL010W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11651,16,535073,0.148882465936977,0.134721171025891,0.26986215850398,YPL010W,RET3,SGDID:S000005931,ORF,Verified ORF,"""Zeta subunit of the coatomer complex (COPI); COPI coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER""",Verified ORF
11652,16,535809,0.155894230118946,0.138530422732039,0.261208296833563,YPL010W,RET3,SGDID:S000005931,Close to 3'-UTR,Close to 3'-UTR,"""Zeta subunit of the coatomer complex (COPI); COPI coats Golgi-derived transport vesicles; involved in retrograde transport between Golgi and ER""",Verified ORF
11653,16,535986,0.171790197746078,0.135308626122754,0.205057263747363,YPL009C,RQC2,SGDID:S000005930,ORF,Verified ORF,"""Component of Ribosome Quality Control (RQC) complex ; which is a ribosome-bound complex required for degradation of polypeptides arising from stalled translation; recruits alanine- and threonine-charged tRNA to the A site and directs the elongation of nascent chains independently of mRNA or 40S subunits; monitors translation stress and signals this to Hsf1p""",Verified ORF
11654,16,536756,-0.326700738194998,0.283422116940834,0.24981342533633,YPL009C,RQC2,SGDID:S000005930,ORF,Verified ORF,"""Component of Ribosome Quality Control (RQC) complex ; which is a ribosome-bound complex required for degradation of polypeptides arising from stalled translation; recruits alanine- and threonine-charged tRNA to the A site and directs the elongation of nascent chains independently of mRNA or 40S subunits; monitors translation stress and signals this to Hsf1p""",Verified ORF
11655,16,537435,0.200089767345285,0.13615327458395,0.142562938228411,YPL009C,RQC2,SGDID:S000005930,ORF,Verified ORF,"""Component of Ribosome Quality Control (RQC) complex ; which is a ribosome-bound complex required for degradation of polypeptides arising from stalled translation; recruits alanine- and threonine-charged tRNA to the A site and directs the elongation of nascent chains independently of mRNA or 40S subunits; monitors translation stress and signals this to Hsf1p""",Verified ORF
11656,16,538056,0.201045733997566,0.135998973590835,0.140222249291296,YPL009C,RQC2,SGDID:S000005930,ORF,Verified ORF,"""Component of Ribosome Quality Control (RQC) complex ; which is a ribosome-bound complex required for degradation of polypeptides arising from stalled translation; recruits alanine- and threonine-charged tRNA to the A site and directs the elongation of nascent chains independently of mRNA or 40S subunits; monitors translation stress and signals this to Hsf1p""",Verified ORF
11657,16,539109,0.173101784219248,0.135303890714055,0.201612155883261,YPL008W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11658,16,544393,0.121152131880354,0.134926379115341,0.369844013749376,XUT_16F-213,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
11659,16,546787,0.130755235559637,0.135824822708862,0.336369347697207,YPL006W,NCR1,SGDID:S000005927,ORF,Verified ORF,"""Vacuolar membrane protein involved with Npc2p in sterol trafficking; transits through the biosynthetic vacuolar protein sorting pathway ; involved in sphingolipid metabolism; cells lacking Ncr1p exhibit high levels of long chain bases (LCB) ; similar to the accumulation of high amounts of lipids observed in patients with Neimann-Pick C ; a disease caused by loss-of-function mutations in NPC1 ; the functional ortholog of Ncr1p""",Verified ORF
11660,16,549715,0.079704340896303,0.135280941574453,0.556119787753738,YPL005W,AEP3,SGDID:S000005926,ORF,Verified ORF,"""Peripheral mitochondrial inner membrane protein; may facilitate use of unformylated tRNA-Met in mitochondrial translation initiation; stabilizes the bicistronic AAP1-ATP6 mRNA""",Verified ORF
11661,16,550659,0.0959360255758194,0.135521048092674,0.479471400330601,YPL004C,LSP1,SGDID:S000005925,ORF,Verified ORF,"""Eisosome core component; eisosomes are large immobile patch structures at the cell cortex associated with endocytosis; phosphorylated on Thr233 upon Pkc1p hyperactivation in a Slt2p MAPK-dependent fashion; null mutants show activation of Pkc1p/Ypk1p stress resistance pathways; member of the BAR domain family""",Verified ORF
11662,16,552419,0.0865445267152674,0.135595814622854,0.523722399959403,YPL003W,ULA1,SGDID:S000005924,ORF,Verified ORF,"""Protein that activates Rub1p (NEDD8) before neddylation; acts together with Uba3p; may play a role in protein degradation""",Verified ORF
11663,16,552585,0.049055038248166,0.135809764739533,0.718162988065706,YPL003W,ULA1,SGDID:S000005924,ORF,Verified ORF,"""Protein that activates Rub1p (NEDD8) before neddylation; acts together with Uba3p; may play a role in protein degradation""",Verified ORF
11664,16,552949,0.0540788566796816,0.135366678565641,0.689767138780971,YPL003W,ULA1,SGDID:S000005924,ORF,Verified ORF,"""Protein that activates Rub1p (NEDD8) before neddylation; acts together with Uba3p; may play a role in protein degradation""",Verified ORF
11665,16,553071,0.0863473617054414,0.135962421646939,0.525786005369348,YPL003W,ULA1,SGDID:S000005924,ORF,Verified ORF,"""Protein that activates Rub1p (NEDD8) before neddylation; acts together with Uba3p; may play a role in protein degradation""",Verified ORF
11666,16,553465,0.0693140670196682,0.138909033509616,0.61809800931215,YPL003W,ULA1,SGDID:S000005924,Close to 3'-UTR,Close to 3'-UTR,"""Protein that activates Rub1p (NEDD8) before neddylation; acts together with Uba3p; may play a role in protein degradation""",Verified ORF
11667,16,554350,0.085331355612862,0.135688438829226,0.529836226816503,YPL001W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11668,16,554689,0.0912971874877804,0.13528012423451,0.500196894261126,YPL001W,HAT1,SGDID:S000005922,ORF,Verified ORF,"""Catalytic subunit of the Hat1p-Hat2p histone acetyltransferase complex; uses the cofactor acetyl coenzyme A to acetylate free nuclear and cytoplasmic histone H4; involved in telomeric silencing and DNA double-strand break repair""",Verified ORF
11669,16,555419,0.0869114628589792,0.135268368053254,0.520958288566127,YPL001W,HAT1,SGDID:S000005922,ORF,Verified ORF,"""Catalytic subunit of the Hat1p-Hat2p histone acetyltransferase complex; uses the cofactor acetyl coenzyme A to acetylate free nuclear and cytoplasmic histone H4; involved in telomeric silencing and DNA double-strand break repair""",Verified ORF
11670,16,556778,0.086815729857471,0.135017839038149,0.520645098210491,YPR001W,CIT3,SGDID:S000006205,ORF,Verified ORF,"""Dual specificity mitochondrial citrate and methylcitrate synthase; catalyzes the condensation of acetyl-CoA and oxaloacetate to form citrate and that of propionyl-CoA and oxaloacetate to form 2-methylcitrate""",Verified ORF
11671,16,558975,0.0920735107437265,0.134740019571538,0.494839040881948,YPR002W,PDH1,SGDID:S000006206,ORF,Verified ORF,"""Putative 2-methylcitrate dehydratase; mitochondrial protein that participates in respiration; induced by diauxic shift; homologous to E. coli PrpD ; may take part in the conversion of 2-methylcitrate to 2-methylisocitrate""",Verified ORF
11672,16,559542,0.0772304444371512,0.134491416104192,0.566170663514133,YPR002W,PDH1,SGDID:S000006206,ORF,Verified ORF,"""Putative 2-methylcitrate dehydratase; mitochondrial protein that participates in respiration; induced by diauxic shift; homologous to E. coli PrpD ; may take part in the conversion of 2-methylcitrate to 2-methylisocitrate""",Verified ORF
11673,16,561420,0.101636657592393,0.139346773310038,0.466253327065696,YPR002C-A,YPR002C-A,SGDID:S000007254,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; completely overlaps the Ty1 long terminal repeat ; YPRWdelta12""",Dubious ORF
11674,16,564316,0.0671973559881216,0.134781663450733,0.618396709706753,YPR004C,AIM45,SGDID:S000006208,ORF,Verified ORF,"""Putative ortholog of mammalian ETF-alpha; interacts with frataxin ; Yfh1p; null mutant displays elevated frequency of mitochondrial genome loss; may have a role in oxidative stress response; ETF-alpha is an electron transfer flavoprotein complex subunit""",Verified ORF
11675,16,564355,0.0515458704111974,0.134661327186532,0.702112130533384,YPR004C,AIM45,SGDID:S000006208,ORF,Verified ORF,"""Putative ortholog of mammalian ETF-alpha; interacts with frataxin ; Yfh1p; null mutant displays elevated frequency of mitochondrial genome loss; may have a role in oxidative stress response; ETF-alpha is an electron transfer flavoprotein complex subunit""",Verified ORF
11676,16,565119,0.0657608282367622,0.141999586285147,0.643573926674776,ARS1634,ARS1634,SGDID:S000119040,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
11677,16,571530,0.123398737481309,0.136891772207002,0.367972845311065,YPR007C,REC8,SGDID:S000006211,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific component of the sister chromatid cohesion complex; alpha-kleisin family member that maintains cohesion between homologous chromosomes during meiosis I until chromosome arm-associated Rec8p is cleaved by Esp1p; cohesion between sister chromatid centromeres is maintained until metaphase of meiosis II when it is cleaved by Esp1; independent of the role in cohesion ; Rec8p promotes allelic collisions and prevents nonspecific chromosome interactions; homolog of S. pombe Rec8p""",Verified ORF
11678,16,572250,0.129968540685971,0.137061323799916,0.343650377027275,YPR008W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11679,16,572345,-0.0407468605627781,0.149529015830013,0.785395872512446,YPR008W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11680,16,572345,0.985314367257476,0.304309956478215,0.0013184503256734,YPR008W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11681,16,572464,0.123014641443182,0.136751465936196,0.368973539727089,YPR008W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11682,16,574886,0.170155685845529,0.1359856420069,0.211662094438696,YPR008W,HAA1,SGDID:S000006212,ORF,Verified ORF,"""Transcriptional activator involved in adaptation to weak acid stress; activates transcription of TPO2 ; YRO2 ; and other genes encoding membrane stress proteins; HAA1 has a paralog ; CUP2 ; that arose from the whole genome duplication; relocalizes from cytoplasm to nucleus upon DNA replication stress""",Verified ORF
11683,16,575622,0.121424033193211,0.13532066933424,0.370167276090869,YPR008W,HAA1,SGDID:S000006212,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator involved in adaptation to weak acid stress; activates transcription of TPO2 ; YRO2 ; and other genes encoding membrane stress proteins; HAA1 has a paralog ; CUP2 ; that arose from the whole genome duplication; relocalizes from cytoplasm to nucleus upon DNA replication stress""",Verified ORF
11684,16,576040,0.152594006669768,0.136742804792997,0.265215510546372,YPR008W,HAA1,SGDID:S000006212,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator involved in adaptation to weak acid stress; activates transcription of TPO2 ; YRO2 ; and other genes encoding membrane stress proteins; HAA1 has a paralog ; CUP2 ; that arose from the whole genome duplication; relocalizes from cytoplasm to nucleus upon DNA replication stress""",Verified ORF
11685,16,576347,0.145089674853685,0.136650009483001,0.28906997604307,YPR009W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11686,16,576969,0.176579077623374,0.136392641782181,0.19629138380747,YPR009W,SUT2,SGDID:S000006213,ORF,Verified ORF,"""Zn2Cys6 family transcription factor; positively regulates sterol uptake under anaerobic conditions with SUT1; represses filamentation-inducing genes during non-starvation conditions; positively regulates mating along with SUT1 by repressing the expression of genes (PRR2 ; NCE102 and RHO5) which function as mating inhibitors; multicopy suppressor of mutations that cause low activity of the cAMP/PKA pathway; SUT2 has a paralog ; SUT1 ; that arose from the whole genome duplication""",Verified ORF
11687,16,578941,0.230580854315306,0.135329897550569,0.0892905261293139,YPR010C,RPA135,SGDID:S000006214,ORF,Verified ORF,"""RNA polymerase I second largest subunit A135""",Verified ORF
11688,16,579283,0.206485509994471,0.134830599608566,0.126555357016464,YPR010C,RPA135,SGDID:S000006214,ORF,Verified ORF,"""RNA polymerase I second largest subunit A135""",Verified ORF
11689,16,579790,0.219753309389301,0.135554389214363,0.105879410627063,YPR010C,RPA135,SGDID:S000006214,ORF,Verified ORF,"""RNA polymerase I second largest subunit A135""",Verified ORF
11690,16,579913,0.208526193083519,0.136358764511936,0.127098868233309,YPR010C,RPA135,SGDID:S000006214,ORF,Verified ORF,"""RNA polymerase I second largest subunit A135""",Verified ORF
11691,16,584269,0.145322176499779,0.136758347893241,0.288680648543153,YPR011C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11692,16,584312,0.175189767802457,0.135720141854439,0.197612139970072,YPR012W,YPR012W,SGDID:S000006216,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; YPR012W is not an essential gene""",Dubious ORF
11693,16,584582,0.18712518258655,0.134576101672082,0.165259612993325,YPR011C,MRX21,SGDID:S000006215,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial transporter; major substrates are adenosine 5'-phosphosulfate (APS) and 3'-phospho-adenosine 5'-phosphosulfate (PAPS); member of the mitochondrial carrier family; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
11694,16,585943,0.158304733975715,0.135502720040546,0.243483388690568,YPR013C,CMR3,SGDID:S000006217,Close to 3'-UTR,Close to 3'-UTR,"""Putative zinc finger protein; YPR013C is not an essential gene""",Uncharacterized ORF
11695,16,586808,0.141472438170374,0.135707872327911,0.297903647608941,SUT417,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
11696,16,586856,0.144666908525768,0.13502525687439,0.284718752765324,SUT417,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
11697,16,586864,0.144666908525768,0.13502525687439,0.284718752765324,SUT417,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
11698,16,586960,0.162649644674104,0.134967271926511,0.228970280260714,SUT417,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
