SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10282,15,261313,-0.0633797796493912,0.0542461471526627,0.243444457426065,YOL034W,SMC5,SGDID:S000005394,ORF,Verified ORF,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; binds single-stranded DNA and has ATPase activity; supports nucleolar function; S. pombe homolog forms a heterodimer with S. pombe Rad18p that is involved in DNA repair""",Verified ORF
10283,15,262436,-0.0455787738787508,0.0552372016322046,0.409845779681263,YOL034W,SMC5,SGDID:S000005394,ORF,Verified ORF,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; binds single-stranded DNA and has ATPase activity; supports nucleolar function; S. pombe homolog forms a heterodimer with S. pombe Rad18p that is involved in DNA repair""",Verified ORF
10284,15,263540,-0.0328072584772837,0.05410467930012,0.544661226899827,YOL033W,MSE1,SGDID:S000005393,ORF,Verified ORF,"""Mitochondrial glutamyl-tRNA synthetase; predicted to be palmitoylated""",Verified ORF
10285,15,263860,-0.0490628676948812,0.0549207351757077,0.372283956515703,YOL033W,MSE1,SGDID:S000005393,ORF,Verified ORF,"""Mitochondrial glutamyl-tRNA synthetase; predicted to be palmitoylated""",Verified ORF
10286,15,265173,-0.0085048659524329,0.0571554305411235,0.881794516180037,YOL032W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10287,15,267332,-0.0303959352568278,0.0541176540491125,0.574701417184499,YOL031C,SIL1,SGDID:S000005391,ORF,Verified ORF,"""Nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p; required for protein translocation into the endoplasmic reticulum (ER); homolog of Yarrowia lipolytica SLS1; GrpE-like protein""",Verified ORF
10288,15,268222,-0.0245415867708777,0.0539739541700534,0.649609503022069,YOL030W,GAS5,SGDID:S000005390,ORF,Verified ORF,"""1,3-beta-glucanosyltransferase; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10289,15,269477,-0.0289706574989715,0.0544280337013641,0.594870706716411,YOL030W,GAS5,SGDID:S000005390,ORF,Verified ORF,"""1,3-beta-glucanosyltransferase; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10290,15,269919,-0.0059924642151663,0.0540321348440655,0.911754265080292,YOL029C,YOL029C,SGDID:S000005389,ORF,Uncharacterized ORF,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10291,15,270218,-0.0257116490999945,0.0542675920271625,0.635939847232209,YOL029C,YOL029C,SGDID:S000005389,ORF,Uncharacterized ORF,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10292,15,270269,-0.0156078335126692,0.0540445594210873,0.772907279390143,YOL029C,YOL029C,SGDID:S000005389,ORF,Uncharacterized ORF,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10293,15,270972,-0.0299750389346306,0.0540994986154213,0.579880117400801,YOL028C,YAP7,SGDID:S000005388,ORF,Verified ORF,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10294,15,271365,-0.0431486274735333,0.0542120919851786,0.426611944777124,YOL028C,YAP7,SGDID:S000005388,ORF,Verified ORF,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10295,15,271552,-0.0360874848644387,0.0543898784887062,0.50744579600035,YOL029C_NFR/NDR,,,Promoter,Promoter,,Promoter
10296,15,271780,-0.0266741754040663,0.0541339142125809,0.622499649161973,YOL029C_NFR/NDR,,,Promoter,Promoter,,Promoter
10297,15,271953,-0.0170650539981179,0.0570015890441949,0.764827402408215,YOL028C,YAP7,SGDID:S000005388,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10298,15,272768,-0.0035734996293919,0.054390892492091,0.947653601201875,YOL027C,MDM38,SGDID:S000005387,ORF,Verified ORF,"""Membrane-associated mitochondrial ribosome receptor; forms a complex with Mba1p to facilitate recruitment of mRNA-specific translational activators to ribosomes; ribosome-associated protein involved in the insertion of newly synthesized proteins into the mitochondrial inner membrane; role in protein export and K+/H+ exchange; localizes to the inner mitochondrial membrane; human ortholog Letm1 implicated in Wolf-Hirschhorn syndrome""",Verified ORF
10299,15,274007,-0.0464903564051102,0.053933024368563,0.389271795371806,YOL027C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10300,15,274603,-0.0406974169425737,0.0541696899643861,0.452975707375966,tS(GCU)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10301,15,276632,-0.0451897731829374,0.0544455691395568,0.407100248432252,YOL025W,LAG2,SGDID:S000005385,ORF,Verified ORF,"""Protein that negatively regulates the SCF E3-ubiquitin ligase; regulates by interacting with and preventing neddyation of the cullin subunit ; Cdc53p; longevity determinant that is preferentially expressed in young cells; similar to mammalian Cand1""",Verified ORF
10302,15,277142,0.137344605485952,0.109994527420648,0.212620781640095,YOL024W,YOL024W,SGDID:S000005384,ORF,Uncharacterized ORF,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10303,15,277142,-0.27186288072345,0.117000716164998,0.02071431359408,YOL024W,YOL024W,SGDID:S000005384,ORF,Uncharacterized ORF,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10304,15,277467,-0.0314029040526331,0.0547270921185867,0.566462392362271,YOL024W,YOL024W,SGDID:S000005384,ORF,Uncharacterized ORF,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10305,15,277587,-0.0572645629580204,0.0600839899066644,0.341204101132808,ARS1511,ARS1511,SGDID:S000118488,Other features,Replication,"""Autonomously Replicating Sequence; replication capacity dependent upon Sum1p""",ARS
10306,15,277699,-0.0394589628187289,0.0569147370444492,0.488577478523522,ARS1511,ARS1511,SGDID:S000118488,Other features,Replication,"""Autonomously Replicating Sequence; replication capacity dependent upon Sum1p""",ARS
10307,15,277900,-0.0321612882388802,0.108303515953336,0.766675396843019,YOL023W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10308,15,278259,-0.0322069987165061,0.0559988796714484,0.565565390864929,YOL023W,IFM1,SGDID:S000005383,ORF,Verified ORF,"""Mitochondrial translation initiation factor 2""",Verified ORF
10309,15,278631,0.0018600647515847,0.0542589019725072,0.972672226367774,YOL023W,IFM1,SGDID:S000005383,ORF,Verified ORF,"""Mitochondrial translation initiation factor 2""",Verified ORF
10310,15,281378,-0.0175405349213203,0.0539477776703341,0.745268371995189,YOL022C,TSR4,SGDID:S000005382,ORF,Verified ORF,"""Cytoplasmic assembly chaperone for ribosomal protein Rps2p; co-translationally associates with the N-terminal extension of Rps2p to facilitate expression ; solubility and ribosome assembly; released prior to the nuclear import of Rps2p; required for correct processing of 20S pre-rRNA at site D to generate mature 18S rRNA; essential gene in the S288C background but not in CEN.PK2; homologous to human PDCD2L and PDCD2""",Verified ORF
10311,15,285588,0.000385515448582,0.0548128734173497,0.994392256846164,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10312,15,285741,0.0342286649613017,0.0552572339550567,0.536024649885483,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10313,15,285960,0.0192443105418782,0.0541218752455891,0.722372290760267,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10314,15,286046,0.0270664247021694,0.0540181225688709,0.616639835880201,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10315,15,286242,0.0151487163743755,0.0541769441983244,0.779936235080148,YOL020W,TAT2,SGDID:S000005380,ORF,Verified ORF,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10316,15,286732,0.0131517388450504,0.0540387504063234,0.807855445869448,YOL020W,TAT2,SGDID:S000005380,ORF,Verified ORF,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10317,15,287976,0.0034063368570763,0.0562892674296016,0.951779830557606,YOL019W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10318,15,288282,0.0292102767215387,0.0552681283416276,0.597471024109102,YOL019W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10319,15,289191,0.0184581189945947,0.0543277772383816,0.734243305803303,YOL019W,TOS7,SGDID:S000005379,ORF,Verified ORF,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10320,15,289865,-0.0103587250204158,0.0541133734730932,0.848301643291414,YOL019W,TOS7,SGDID:S000005379,ORF,Verified ORF,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10321,15,294442,0.0139319116235829,0.0540279878363822,0.79666158222229,YOL017W,ESC8,SGDID:S000005377,ORF,Verified ORF,"""Protein involved in telomeric and mating-type locus silencing; interacts with Sir2p and also interacts with Gal11p ; which is a component of the RNA pol II mediator complex; ESC8 has a paralog ; IOC3 ; that arose from the whole genome duplication""",Verified ORF
10322,15,298709,-0.0199697596864882,0.0542485808488024,0.713007530227088,YOL015W,IRC10,SGDID:S000005375,ORF,Verified ORF,"""Protein of unknown function; subunit of the leading edge protein (LEP) complex (Ssp1-Ady3-Don1-Irc10) that forms a ring-like structure at the leading edge of the prospore membrane during meiosis II; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
10323,15,300140,-0.0351590290850019,0.0565287735451183,0.534365095371395,YOL014W,YOL014W,SGDID:S000005374,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mCherry fusion protein localizes to the cytosol and nucleus""",Uncharacterized ORF
10324,15,300336,-0.0039989886935773,0.054335377598662,0.941371749587663,YOL014W,YOL014W,SGDID:S000005374,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mCherry fusion protein localizes to the cytosol and nucleus""",Uncharacterized ORF
10325,15,300373,-0.0012684268301831,0.0541110146864362,0.981311590351085,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10326,15,300497,-0.0441247657240031,0.0630293000447925,0.484346247313264,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10327,15,300504,-0.0085001828184211,0.0554175239226249,0.878182801800869,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10328,15,300972,-0.0123670921560817,0.0545008042849184,0.820620587791083,YOLCdelta8,YOLCdelta8,SGDID:S000007152,Other features,LTR,"""Ty1 LTR""",reverse complement
10329,15,302265,-0.0404041691634441,0.0539112875530958,0.454081209730497,YOL013C,HRD1,SGDID:S000005373,ORF,Verified ORF,"""Ubiquitin-protein ligase involved in ER-associated degradation (ERAD) of misfolded proteins; upon autoubiquitination triggers retrotranslocation of misfolded proteins to cytosol for degradation; genetically linked to the unfolded protein response (UPR); regulated through association with Hrd3p; contains an H2 ring finger; likely plays a general role in targeting proteins that persistently associate with and potentially obstruct the ER-localized translocon""",Verified ORF
10330,15,305341,-0.0682527535289764,0.0547909429345981,0.213702890815404,YOL011W,PLB3,SGDID:S000005371,Close to 3'-UTR,Close to 3'-UTR,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10331,15,305375,-0.0729774978015877,0.0541457044073998,0.178587529469559,YOL011W,PLB3,SGDID:S000005371,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10332,15,305436,-0.0776352266249266,0.0539496291592239,0.151027631519305,YOL011W,PLB3,SGDID:S000005371,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10333,15,305531,-0.0938222766881092,0.0538018282529066,0.082055892450697,YOL011W,PLB3,SGDID:S000005371,ORF,Verified ORF,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
