SNP,Chr,Pos,Effect,SE,TPO1_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9983,14,764782,0.193258350373988,0.122974823365497,0.116955967964546,YNR070W,PDR18,SGDID:S000005353,Close to 3'-UTR,Close to 3'-UTR,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9984,14,764822,0.0753073482237109,0.064004239869811,0.240148250743737,YNR070W,PDR18,SGDID:S000005353,Close to 3'-UTR,Close to 3'-UTR,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9985,14,766311,0.0552252735661992,0.0618642346484644,0.372634026068847,YNR070W,PDR18,SGDID:S000005353,ORF,Verified ORF,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9986,14,766388,0.037467324182454,0.0619019103456848,0.545389008489557,YNR070W,PDR18,SGDID:S000005353,ORF,Verified ORF,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9987,14,766459,0.0549911085049005,0.0623787781702589,0.378610552478563,YNR070W,PDR18,SGDID:S000005353,ORF,Verified ORF,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9988,14,766573,0.0501602735921313,0.0618764547064242,0.41811171606737,YNR070W,PDR18,SGDID:S000005353,ORF,Verified ORF,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9989,14,766895,0.0575290865276022,0.0626196269785676,0.358876183091666,YNR070W,PDR18,SGDID:S000005353,ORF,Verified ORF,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9990,14,768611,0.0437391244561522,0.0619791848785835,0.480836014624219,YNR070W,PDR18,SGDID:S000005353,ORF,Verified ORF,"""Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9991,14,771372,0.0607570203477213,0.0619011196347193,0.327009918494644,YNR071C,YNR071C,SGDID:S000005354,ORF,Uncharacterized ORF,"""Putative aldose 1-epimerase""",Uncharacterized ORF
9992,14,772188,0.0547437630866908,0.0622951024196854,0.380117714793392,YNR072W_NFR/NDR,,,Promoter,Promoter,,Promoter
9993,14,772497,0.0518475140202422,0.0619614697901585,0.403287831215749,YNR072W_NFR/NDR,,,Promoter,Promoter,,Promoter
9994,14,772856,0.13018279946014,0.1232523019098,0.291585391230342,YNR072W,HXT17,SGDID:S000005355,ORF,Verified ORF,"""Putative transmembrane polyol transporter; supports growth on and uptake of mannitol and sorbitol with moderate affinity when overexpressed in a strain deleted for hexose family members; minor hexose transport activity when overexpressed in a similar strain; induced by raffinose and galactose at pH 7.7 versus pH 4.7 ; repressed by high levels of glucose; HXT17 has a paralog ; HXT13 ; that arose from a segmental duplication""",Verified ORF
9995,14,774450,0.0945769306938331,0.123344236385074,0.443729462011399,YNR072W,HXT17,SGDID:S000005355,Close to 3'-UTR,Close to 3'-UTR,"""Putative transmembrane polyol transporter; supports growth on and uptake of mannitol and sorbitol with moderate affinity when overexpressed in a strain deleted for hexose family members; minor hexose transport activity when overexpressed in a similar strain; induced by raffinose and galactose at pH 7.7 versus pH 4.7 ; repressed by high levels of glucose; HXT17 has a paralog ; HXT13 ; that arose from a segmental duplication""",Verified ORF
9996,14,776400,0.0415399253424228,0.0656150987026751,0.527088144960614,YNR073C,MAN2,SGDID:S000005356,Close to 3'-UTR,Close to 3'-UTR,"""Mannitol dehydrogenase; MAN2 has a paralog ; DSF1 ; that arose from a segmental duplication""",Verified ORF
9997,14,776956,0.0237007935980431,0.0633038901347789,0.708333692552496,YNR073C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9998,14,778347,0.0405300941969105,0.0622245360366246,0.515242900324276,YNR074C,AIF1,SGDID:S000005357,ORF,Verified ORF,"""Mitochondrial cell death effector; translocates to the nucleus in response to apoptotic stimuli; triggers apoptosis in cells lacking HXK2; homolog of mammalian Apoptosis-Inducing Factor ; putative reductase""",Verified ORF
9999,14,779354,0.0567067913001448,0.0661438250004378,0.39184665644422,YNR074C_NFR/NDR,,,Promoter,Promoter,,Promoter
10000,14,779825,0.0658391593551384,0.0621881665272247,0.290456325720963,YNR075W,COS10,SGDID:S000005358,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
10001,14,780322,0.0571380374068207,0.0633363453573458,0.367599422624133,YNR075W,COS10,SGDID:S000005358,ORF,Verified ORF,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
10002,14,781379,0.203530579687156,0.12909751637247,0.115791451552672,YNR075W,COS10,SGDID:S000005358,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
10003,14,781833,0.222126253178343,0.172339220885087,0.198280430060469,YNR076W_NFR/NDR,,,Promoter,Promoter,,Promoter
10004,14,783558,0.050651587512867,0.110950809237983,0.648294757558746,TEL14R,TEL14R,SGDID:S000028993,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
10005,14,783761,0.0465872145305373,0.065339076600579,0.476312531514976,TEL14R,TEL14R,SGDID:S000028993,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
10006,14,783871,0.0331895716377311,0.0796295943058104,0.677078435653416,TEL14R,TEL14R,SGDID:S000028993,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
10007,14,783914,0.0357763419600778,0.0777789831182678,0.645817767653649,TEL14R,TEL14R,SGDID:S000028993,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
10008,14,783918,0.0277130122316049,0.0777883054009612,0.721857244965971,TEL14R,TEL14R,SGDID:S000028993,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
10009,14,783923,0.135484064572097,0.129851757499196,0.297488693442617,TEL14R,TEL14R,SGDID:S000028993,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
10010,14,783929,0.116178030346898,0.131265450353253,0.37672578794872,TEL14R,TEL14R,SGDID:S000028993,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
10011,15,14837,0.0370501308095033,0.0626283700788951,0.554505824227316,YOL160W,YOL160W,SGDID:S000005520,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
10012,15,15458,0.0565157018735172,0.0728860460820735,0.43862358583053,YOL159C-A,YOL159C-A,SGDID:S000007627,ORF,Verified ORF,"""Protein of unknown function; overexpression affects endocytic protein trafficking; identified by sequence comparison with hemiascomycetous yeast species""",Verified ORF
10013,15,15768,-0.030066809131716,0.0801190359925117,0.70768006180021,SUT348,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10014,15,18025,0.0607216274543123,0.0639535838936428,0.343034226897109,YOL159C,CSS3,SGDID:S000005519,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; deletion mutants are viable and have elevated levels of Ty1 retrotransposition and Ty1 cDNA""",Verified ORF
10015,15,18027,0.0602840682432677,0.0651251298349758,0.355252369357471,YOL159C,CSS3,SGDID:S000005519,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; deletion mutants are viable and have elevated levels of Ty1 retrotransposition and Ty1 cDNA""",Verified ORF
10016,15,18028,0.064782887341043,0.0669677141511079,0.334018939502489,YOL159C,CSS3,SGDID:S000005519,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; deletion mutants are viable and have elevated levels of Ty1 retrotransposition and Ty1 cDNA""",Verified ORF
10017,15,19898,-0.0374526612309238,0.0629901886982849,0.552505626603859,YOL158C,ENB1,SGDID:S000005518,ORF,Verified ORF,"""Ferric enterobactin transmembrane transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment""",Verified ORF
10018,15,22403,0.0260174505498887,0.0625413429910073,0.677659849669896,YOL157C,IMA2,SGDID:S000005517,Close to 3'-UTR,Close to 3'-UTR,"""Isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; not required for isomaltose utilization ; but Ima2p overexpression allows the ima1 null mutant to grow on isomaltose""",Verified ORF
10019,15,24654,0.0658384082280481,0.116022280479212,0.570760029222913,YOL156W_NFR/NDR,,,Promoter,Promoter,,Promoter
10020,15,24655,0.0642143915359963,0.116066827541079,0.580439976315232,YOL156W_NFR/NDR,,,Promoter,Promoter,,Promoter
10021,15,24667,-0.313464959289694,0.204360913077875,0.125955102948013,YOL156W_NFR/NDR,,,Promoter,Promoter,,Promoter
10022,15,24669,0.388102935092835,0.215589516974222,0.0726836440425929,YOL156W_NFR/NDR,,,Promoter,Promoter,,Promoter
10023,15,24671,0.133109197768476,0.19988055295901,0.50588201666784,YOL156W_NFR/NDR,,,Promoter,Promoter,,Promoter
10024,15,24674,0.15087498990571,0.246190715907185,0.540378167375025,YOL156W_NFR/NDR,,,Promoter,Promoter,,Promoter
10025,15,24676,0.15087498990571,0.246190715907185,0.540378167375025,YOL156W_NFR/NDR,,,Promoter,Promoter,,Promoter
10026,15,25217,-0.217084765119312,0.191098827424903,0.256734875436955,YOL157C,IMA2,SGDID:S000005517,Close to 3'-UTR,Close to 3'-UTR,"""Isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; not required for isomaltose utilization ; but Ima2p overexpression allows the ima1 null mutant to grow on isomaltose""",Verified ORF
10027,15,25240,0.0608724221951711,0.289627120503143,0.833652234631328,YOL157C,IMA2,SGDID:S000005517,Close to 3'-UTR,Close to 3'-UTR,"""Isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; not required for isomaltose utilization ; but Ima2p overexpression allows the ima1 null mutant to grow on isomaltose""",Verified ORF
