SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9412,14,211354,-0.282549103707832,0.166320973921376,0.0902345262965017,YNL234W,YNL234W,SGDID:S000005178,ORF,Verified ORF,"""Protein of unknown function with similarity to globins; has a functional heme-binding domain; mutant has aneuploidy tolerance; transcription induced by stress conditions; may be involved in glucose signaling or metabolism; regulated by Rgt1""",Verified ORF
9413,14,211768,-0.284067603071332,0.16697710452706,0.0897791111836311,YNL233W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9414,14,212579,-0.266513331255999,0.167833439490642,0.113189912430076,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9415,14,213154,-0.2771942866361,0.167702811600797,0.0992423319970598,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9416,14,213619,-0.282635089518753,0.166983990787337,0.0914162688043936,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9417,14,213828,-0.266653163069043,0.167926780500832,0.113201214097443,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9418,14,213849,-0.265623267131343,0.166966535091365,0.112532308212778,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9419,14,214248,-0.234218330132702,0.16856442498328,0.165560018143331,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9420,14,214258,-0.231608264369165,0.168086258361456,0.169102942185612,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9421,14,214305,-0.249690994066656,0.167613678914533,0.137200911001767,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9422,14,214773,-0.356681168654905,0.182745691339226,0.0517535994810602,YNL232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9423,14,214794,-0.324146276115107,0.171877103503827,0.0601266845773454,YNL232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9424,14,214795,-0.321604747737346,0.172883893777518,0.0636836982591016,YNL232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9425,14,216362,-0.326913198474886,0.167322482504338,0.0515153554857573,YNL231C,PDR16,SGDID:S000005175,ORF,Verified ORF,"""Phosphatidylinositol transfer protein (PITP); controlled by the multiple drug resistance regulator Pdr1p; localizes to lipid particles and microsomes; controls levels of various lipids ; may regulate lipid synthesis; homologous to Pdr17p; protein abundance increases in response to DNA replication stress""",Verified ORF
9426,14,216406,-0.324492447341425,0.166853057819048,0.0525953450774363,YNL231C,PDR16,SGDID:S000005175,ORF,Verified ORF,"""Phosphatidylinositol transfer protein (PITP); controlled by the multiple drug resistance regulator Pdr1p; localizes to lipid particles and microsomes; controls levels of various lipids ; may regulate lipid synthesis; homologous to Pdr17p; protein abundance increases in response to DNA replication stress""",Verified ORF
9427,14,220803,-0.60619174407322,0.164139372919025,0.0002565569609943,YNL228W,YNL228W,SGDID:S000005172,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1""",Dubious ORF
9428,14,223967,-0.482645017852223,0.166461333136863,0.0039721870365954,YNL225C,CNM67,SGDID:S000005169,ORF,Verified ORF,"""Component of the spindle pole body outer plaque; required for spindle orientation and mitotic nuclear migration; CNM67 has a paralog ; ADY3 ; that arose from the whole genome duplication""",Verified ORF
9429,14,225776,-0.499640661901555,0.166724346533863,0.002921297417706,YNL224C,SQS1,SGDID:S000005168,ORF,Verified ORF,"""Protein that stimulates the ATPase and helicase activities of Prp43p; acts with Prp43p to stimulate 18s rRNA maturation by Nob1p; overexpression antagonizes the suppression of splicing defects by spp382 mutants; component of pre-ribosomal particles; relocalizes from nucleus to nucleolus upon DNA replication stress""",Verified ORF
9430,14,228904,-0.554987963538858,0.166709611611267,0.0009632616985174,YNL222W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9431,14,233872,-0.528184211867377,0.163923316149807,0.0013907634585953,CUT325_NFR/NDR,,,Promoter,Promoter,,Promoter
9432,14,236810,-0.580338426305147,0.164375498957409,0.0004696236587096,YNL219C,ALG9,SGDID:S000005163,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation""",Verified ORF
9433,14,237449,-0.586636735058592,0.169592895267098,0.0006083142051617,YNL219C,ALG9,SGDID:S000005163,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation""",Verified ORF
9434,14,239611,-0.433468356199539,0.164954195369756,0.0089686948512535,YNL218W,MGS1,SGDID:S000005162,ORF,Verified ORF,"""Protein with DNA-dependent ATPase and ssDNA annealing activities; involved in maintenance of genome; interacts functionally with DNA polymerase delta; homolog of human Werner helicase interacting protein (WHIP); forms nuclear foci upon DNA replication stress""",Verified ORF
9435,14,240005,-0.41462948415785,0.165059591728558,0.0124504864834588,YNL217W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9436,14,241034,-0.564103261232357,0.163663643915187,0.0006358848152933,YNL217W,PPN2,SGDID:S000005161,ORF,Verified ORF,"""Zn2+-dependent endopolyphosphatase; required with PPN1 to mobilize polyphosphate stores in response to phosphate starvation; member of the PPP-superfamily of metalloproteases; localizes to the vacuolar lumen via the MVB pathway; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate""",Verified ORF
9437,14,241114,-0.560345770291901,0.164694810061184,0.0007447907383495,YNL217W,PPN2,SGDID:S000005161,ORF,Verified ORF,"""Zn2+-dependent endopolyphosphatase; required with PPN1 to mobilize polyphosphate stores in response to phosphate starvation; member of the PPP-superfamily of metalloproteases; localizes to the vacuolar lumen via the MVB pathway; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate""",Verified ORF
9438,14,241965,-0.564657502037872,0.163914003206586,0.0006401848694406,YNL216W,RAP1,SGDID:S000005160,ORF,Verified ORF,"""Essential DNA-binding transcription regulator that binds many loci; involved in transcription activation ; repression ; chromatin silencing ; telomere length maintenance; relocalizes to cytosol under hypoxia; conserved protein with N-terminal BRCT domain ; central region with homology to Myb DNA binding domain ; and C-terminal Rap1-specific protein-interaction domain (RCT domain); recruits Sir complex to telomeric DNA; present in quiescent cell telomere hyperclusters""",Verified ORF
9439,14,244751,-0.503552395099343,0.164349489055793,0.0023526180141381,YNL215W,IES2,SGDID:S000005159,ORF,Verified ORF,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",Verified ORF
9440,14,247602,-0.427291656900566,0.165200060881138,0.0100949471493818,YNL212W,VID27,SGDID:S000005156,ORF,Verified ORF,"""Cytoplasmic protein of unknown function; possibly involved in vacuolar protein degradation; not essential for proteasome-dependent degradation of fructose-1,6-bisphosphatase (FBPase); null mutants exhibit normal growth; contains two PH-like domains""",Verified ORF
9441,14,250138,-0.521284420338507,0.165405569368951,0.0017629659899958,YNL211C,MRX7,SGDID:S000005155,ORF,Uncharacterized ORF,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",Uncharacterized ORF
9442,14,250455,-0.48553595020891,0.173322080753021,0.0053693443453857,ARS1413,ARS1413,SGDID:S000077375,Other features,Replication,"""Strong origin of replication activated in late S phase""",ARS
9443,14,250690,-0.502470153880457,0.164594328984738,0.0024393022150946,ARS1413,ARS1413,SGDID:S000077375,Other features,Replication,"""Strong origin of replication activated in late S phase""",ARS
9444,14,254840,0.0204399898368384,0.18766085456077,0.91332795942554,YNL208W,YNL208W,SGDID:S000005152,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; authentic ; non-tagged protein is detected in purified mitochondria in high-throughput studies; potential orthologs found in other fungi""",Verified ORF
9445,14,256840,-0.509258404781306,0.164797185740028,0.0021589632651604,YNL206C,RTT106,SGDID:S000005150,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",Verified ORF
9446,14,257173,-0.497991090786427,0.164913448664118,0.0027143763186758,YNL206C,RTT106,SGDID:S000005150,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",Verified ORF
9447,14,263555,-0.367480166136453,0.195270617332668,0.0606718364122144,YNL201C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9448,14,264064,-0.314822238032786,0.165940608145051,0.0586176675168229,YNL200C,NNR1,SGDID:S000005144,ORF,Verified ORF,"""NADHX epimerase; catalyzes isomerization of (R)- and (S)-NADHX; homologous to AIBP in mammals and the N- terminal domain of YjeF in E.coli; enzyme is widespread in eukaryotes ; prokaryotes and archaea; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9449,14,267696,-0.32153519777698,0.165702009325835,0.0531219016252896,YNL197C,WHI3,SGDID:S000005141,ORF,Verified ORF,"""RNA binding protein that modulates mRNA stability; regulates genes involved in the cell cycle ; sister chromatid cohesion ; and the stress response; modulates the stability and translational efficiency of the CLN3 mRNA; colocalizes with P-bodies/stress granules where it may sequester specific mRNAs; regulates cell fate and the critical cell size required for passage through Start; Tpk1p-mediated phosphorylation inhibits Whi3p function ; decreasing its interaction with CLN3 mRNA; regulates ploidy""",Verified ORF
9450,14,269770,-0.296348818840299,0.16579283312537,0.0747202058178681,YNL197C,WHI3,SGDID:S000005141,Close to 3'-UTR,Close to 3'-UTR,"""RNA binding protein that modulates mRNA stability; regulates genes involved in the cell cycle ; sister chromatid cohesion ; and the stress response; modulates the stability and translational efficiency of the CLN3 mRNA; colocalizes with P-bodies/stress granules where it may sequester specific mRNAs; regulates cell fate and the critical cell size required for passage through Start; Tpk1p-mediated phosphorylation inhibits Whi3p function ; decreasing its interaction with CLN3 mRNA; regulates ploidy""",Verified ORF
