SNP,Chr,Pos,Effect,SE,ERV25_ORM2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10096,15,77216,0.0967179785171868,0.156360661392392,0.536607171716446,YOL130W,ALR1,SGDID:S000005490,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane Mg(2+) transporter; expression and turnover are regulated by Mg(2+) concentration; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; magnesium transport defect of the null mutant is functionally complemented by either of the human genes MAGT1 and TUSC3 that are not orthologous to ALR1""",Verified ORF
10097,15,77220,0.0968668005352686,0.156559062453783,0.536497449872959,YOL130W,ALR1,SGDID:S000005490,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane Mg(2+) transporter; expression and turnover are regulated by Mg(2+) concentration; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; magnesium transport defect of the null mutant is functionally complemented by either of the human genes MAGT1 and TUSC3 that are not orthologous to ALR1""",Verified ORF
10098,15,79341,0.0951762888233721,0.150341815137622,0.527100455643932,YOL128C,YGK3,SGDID:S000005488,ORF,Verified ORF,"""Protein kinase related to mammalian GSK-3 glycogen synthase kinases; GSK-3 homologs (Mck1p ; Rim11p ; Mrk1p ; Ygk3p) are involved in control of Msn2p-dependent transcription of stress responsive genes and in protein degradation; YGK3 has a paralog ; MCK1 ; that arose from the whole genome duplication""",Verified ORF
10099,15,82212,0.138297009197446,0.151403664774799,0.36163863095402,YOL126C,MDH2,SGDID:S000005486,ORF,Verified ORF,"""Cytoplasmic malate dehydrogenase; one of three isozymes that catalyze interconversion of malate and oxaloacetate; involved in the glyoxylate cycle and gluconeogenesis during growth on two-carbon compounds; interacts with Pck1p and Fbp1; mutation in human homolog MDH2 causes early-onset severe encephalopathy""",Verified ORF
10100,15,84544,0.285175170928449,0.150343810238813,0.0586677385225491,YOL125W,TRM13,SGDID:S000005485,ORF,Verified ORF,"""2'-O-methyltransferase; responsible for modification of tRNA at position 4; C-terminal domain has similarity to Rossmann-fold (RFM) superfamily of RNA methyltransferases""",Verified ORF
10101,15,86266,0.257316997940025,0.1505776708338,0.0883548145434325,YOL124C,TRM11,SGDID:S000005484,ORF,Verified ORF,"""Catalytic subunit of adoMet-dependent tRNA methyltransferase complex; required for the methylation of the guanosine nucleotide at position 10 (m2G10) in tRNAs; contains a THUMP domain and a methyltransferase domain; another complex member is Trm112p""",Verified ORF
10102,15,86295,0.258127637863511,0.150837258416924,0.0879043712529355,YOL124C,TRM11,SGDID:S000005484,ORF,Verified ORF,"""Catalytic subunit of adoMet-dependent tRNA methyltransferase complex; required for the methylation of the guanosine nucleotide at position 10 (m2G10) in tRNAs; contains a THUMP domain and a methyltransferase domain; another complex member is Trm112p""",Verified ORF
10103,15,92494,0.279648409245039,0.165282955313591,0.0915403839777496,YOL121C,RPS19A,SGDID:S000005481,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19 ; no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19A has a paralog ; RPS19B ; that arose from the whole genome duplication""",Verified ORF
10104,15,93845,-0.651722797114106,0.265443504434154,0.0145613851616954,YOL121C,RPS19A,SGDID:S000005481,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19 ; no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19A has a paralog ; RPS19B ; that arose from the whole genome duplication""",Verified ORF
10105,15,94074,0.25766809251225,0.154979720030384,0.097281690930491,YOL120C,RPL18A,SGDID:S000005480,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L18A; intron of RPL18A pre-mRNA forms stem-loop structures that are a target for Rnt1p cleavage leading to degradation; homologous to mammalian ribosomal protein L18 ; no bacterial homolog; RPL18A has a paralog ; RPL18B ; that arose from the whole genome duplication""",Verified ORF
10106,15,96254,0.248854715528737,0.151961385947514,0.102392448358091,YOL119C,MCH4,SGDID:S000005479,ORF,Verified ORF,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
10107,15,96613,0.258769543692696,0.151914466090595,0.0893752940276944,YOL118C,YOL118C,SGDID:S000005478,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
10108,15,99518,0.178155072054107,0.152840151987735,0.244551050666996,YOL116W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10109,15,99543,0.167362278576453,0.152720005582885,0.273879871500315,YOL116W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10110,15,100316,0.134419711818537,0.153866230956757,0.382922345833269,YOL116W,MSN1,SGDID:S000005476,ORF,Verified ORF,"""Transcriptional activator; involved in regulation of invertase and glucoamylase expression ; invasive growth and pseudohyphal differentiation ; iron uptake ; chromium accumulation ; and response to osmotic stress; localizes to the nucleus; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
10111,15,106762,0.210814297907377,0.153082598830773,0.169345378082954,YOL112W,MSB4,SGDID:S000005472,ORF,Verified ORF,"""GTPase-activating protein of the Ras superfamily; acts primarily on Sec4p ; localizes to the bud site and bud tip; msb3 msb4 double mutation causes defects in secretion and actin organization; similar to the TBC-domain Tre2 oncogene; MSB4 has a paralog ; MSB3 ; that arose from the whole genome duplication; human homolog USP6NL can complement yeast msb3 msb4 double null mutant""",Verified ORF
10112,15,108576,0.15125322815106,0.152074943831849,0.320613756777918,YOL111C,MDY2,SGDID:S000005471,ORF,Verified ORF,"""Protein involved in inserting tail-anchored proteins into ER membranes; forms a complex with Get4p; required for efficient mating; involved in shmoo formation and nuclear migration in the pre-zygote; associates with ribosomes""",Verified ORF
10113,15,109676,0.0328624142887981,0.151440689306755,0.82833481335255,YOL110W,SHR5,SGDID:S000005470,ORF,Verified ORF,"""Palmitoyltransferase subunit; this complex adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; palmitoylation is required for Ras2p membrane localization; Palmitoyltransferase is composed of Shr5p and Erf2""",Verified ORF
10114,15,111081,0.148543869294134,0.16834618403559,0.378176419468762,tG(UCC)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10115,15,111081,-0.362150595403226,0.518199334010136,0.485097528266387,tG(UCC)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10116,15,111138,0.0866151658539658,0.175530522246284,0.622003001200962,tG(UCC)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10117,15,112248,0.105210454790944,0.153640575620072,0.493930230781038,YOL107W,YOL107W,SGDID:S000005467,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and colocalizes in a punctate pattern with the early golgi/COPI vesicles; YOL107W is not an essential protein""",Uncharacterized ORF
10118,15,113148,0.0629976017645499,0.154596246963169,0.683889556054195,YOL107W,YOL107W,SGDID:S000005467,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and colocalizes in a punctate pattern with the early golgi/COPI vesicles; YOL107W is not an essential protein""",Uncharacterized ORF
10119,15,113956,-0.113814185508442,0.327133265132561,0.728112272209648,ARS1509,ARS1509,SGDID:S000118486,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
10120,15,113958,-0.113814185508442,0.327133265132561,0.728112272209648,ARS1509,ARS1509,SGDID:S000118486,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
10121,15,114031,-0.0526329628339188,0.164885357728394,0.749756509757323,YOL107W,YOL107W,SGDID:S000005467,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and colocalizes in a punctate pattern with the early golgi/COPI vesicles; YOL107W is not an essential protein""",Uncharacterized ORF
10122,15,116575,0.0527623680240383,0.156812739463069,0.736718391236852,YOL104C,NDJ1,SGDID:S000005464,ORF,Verified ORF,"""Protein that regulates meiotic SPB cohesion and telomere clustering; localizes to both spindle pole bodies (SPBs) and telomeres; required for bouquet formation ; effective homolog pairing ; ordered cross-over distribution ; sister chromatid cohesion at meiotic telomeres ; chromosomal segregation and telomere-led rapid prophase movement""",Verified ORF
10123,15,116621,0.0425303916477284,0.159278422449106,0.789610327900134,YOL104C,NDJ1,SGDID:S000005464,ORF,Verified ORF,"""Protein that regulates meiotic SPB cohesion and telomere clustering; localizes to both spindle pole bodies (SPBs) and telomeres; required for bouquet formation ; effective homolog pairing ; ordered cross-over distribution ; sister chromatid cohesion at meiotic telomeres ; chromosomal segregation and telomere-led rapid prophase movement""",Verified ORF
10124,15,117153,0.0664953879821726,0.152642189811526,0.663372069562506,YOL104C,NDJ1,SGDID:S000005464,ORF,Verified ORF,"""Protein that regulates meiotic SPB cohesion and telomere clustering; localizes to both spindle pole bodies (SPBs) and telomeres; required for bouquet formation ; effective homolog pairing ; ordered cross-over distribution ; sister chromatid cohesion at meiotic telomeres ; chromosomal segregation and telomere-led rapid prophase movement""",Verified ORF
10125,15,126797,-0.0282046075325721,0.153902163635262,0.854696698969901,YOL102C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10126,15,129007,-0.0941116291426316,0.156925738235794,0.549077071852593,YOL100W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10127,15,129576,-0.0679728086786662,0.153416707063745,0.657993719330681,YOL100W,PKH2,SGDID:S000005460,ORF,Verified ORF,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10128,15,129671,-0.0372130184110719,0.154774283959401,0.810133302441697,YOL100W,PKH2,SGDID:S000005460,ORF,Verified ORF,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10129,15,132664,-0.0795740434215106,0.155657399517116,0.609521701823383,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10130,15,132707,-0.0902810970817511,0.154891809961561,0.560355971972096,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10131,15,132710,-0.0890418676230798,0.154464964237127,0.564676072506152,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10132,15,132712,-0.0905046230340678,0.154576834188716,0.55858616920395,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10133,15,132737,-0.105144540802262,0.153930778892058,0.495014586330723,YOL098C,SDD3,SGDID:S000005458,ORF,Verified ORF,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10134,15,132965,-0.116252870018019,0.154274071319477,0.451623167658185,YOL098C,SDD3,SGDID:S000005458,ORF,Verified ORF,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10135,15,133138,-0.102389635069557,0.154702595063029,0.508500316814239,YOL098C,SDD3,SGDID:S000005458,ORF,Verified ORF,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
10136,15,133313,-0.0890534861194763,0.154325332861519,0.564273265827176,YOL098C,SDD3,SGDID:S000005458,ORF,Verified ORF,"""Putative metalloprotease; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P""",Verified ORF
