SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9790,14,639287,-0.156762914615358,0.16103084313595,0.330973351328477,YNR007C,ATG3,SGDID:S000005290,ORF,Verified ORF,"""E2-like enzyme; involved in autophagy and cytoplasm-to-vacuole targeting (Cvt) pathway; plays a role in formation of Atg8p-phosphatidylethanolamine conjugates ; which are involved in membrane dynamics during autophagy and Cvt; interaction with Atg8p regulated by acetylation by NuA4 histone acetyltransferase Esa1p while attenuation of Atg3 acetylation is mediated by histone deacetylase Rpd3p; Atg12p-Atg5p conjugate enhances E2 activity of Atg3p by rearranging its catalytic site""",Verified ORF
9791,14,640932,-0.120326466308642,0.161332807149834,0.456267895533301,YNR008W,LRO1,SGDID:S000005291,ORF,Verified ORF,"""Acyltransferase that converts diacylglycerol to triacylglycerol (TGA); one of several acyltransferases that contribute to TGA synthesis; relocates from ER to nuclear membrane in response cell cycle and starvation signals; Lro1p and Dga1p can O-acylate ceramides; putative homolog of human lecithin cholesterol acyltransferase""",Verified ORF
9792,14,641214,-0.0685673641925069,0.161659336633272,0.671716782127637,YNR008W,LRO1,SGDID:S000005291,ORF,Verified ORF,"""Acyltransferase that converts diacylglycerol to triacylglycerol (TGA); one of several acyltransferases that contribute to TGA synthesis; relocates from ER to nuclear membrane in response cell cycle and starvation signals; Lro1p and Dga1p can O-acylate ceramides; putative homolog of human lecithin cholesterol acyltransferase""",Verified ORF
9793,14,642445,-0.0572612664799614,0.165056722558852,0.728859105151734,YNR009W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9794,14,642447,-0.0651323654867767,0.166181943907459,0.695343437893039,YNR009W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9795,14,643364,-0.136417409179894,0.161304163520191,0.398284440159619,YNR009W,NRM1,SGDID:S000005292,ORF,Verified ORF,"""Transcriptional co-repressor of MBF-regulated gene expression; Nrm1p associates stably with promoters via MCB binding factor (MBF) to repress transcription upon exit from G1 phase""",Verified ORF
9796,14,643876,-0.109592833006816,0.162754339543864,0.501156674291776,YNR010W,CSE2,SGDID:S000005293,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; component of the Middle domain of mediator; required for regulation of RNA polymerase II activity; relocalizes to the cytosol in response to hypoxia""",Verified ORF
9797,14,644727,-0.139365109143959,0.162465801928324,0.391578333286425,YNR011C,PRP2,SGDID:S000005294,ORF,Verified ORF,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9798,14,644949,-0.0812799239784638,0.161173625628186,0.614364916060631,YNR011C,PRP2,SGDID:S000005294,ORF,Verified ORF,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9799,14,645369,-0.153056207242864,0.16151052601684,0.343953547892871,YNR011C,PRP2,SGDID:S000005294,ORF,Verified ORF,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9800,14,646585,-0.141342230351156,0.163611657620385,0.388235751640255,YNR011C,PRP2,SGDID:S000005294,ORF,Verified ORF,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9801,14,647843,-0.0767757072146774,0.161953561619433,0.635750198678122,YNR012W,URK1,SGDID:S000005295,ORF,Verified ORF,"""Uridine/cytidine kinase; component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway ; converting deoxycytidine into dCMP""",Verified ORF
9802,14,648789,-0.0838981673674153,0.16170016851911,0.604190304967138,YNR012W,URK1,SGDID:S000005295,ORF,Verified ORF,"""Uridine/cytidine kinase; component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway ; converting deoxycytidine into dCMP""",Verified ORF
9803,14,650841,-0.0261827031337988,0.161332027088539,0.871169718853716,YNR013C,PHO91,SGDID:S000005296,ORF,Verified ORF,"""Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84 ; pho87 ; pho89 ; pho90 ; and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth""",Verified ORF
9804,14,651855,-0.588144994956698,0.509837915339921,0.249447902238909,YNR014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9805,14,651857,-0.105213915910571,0.323084863788647,0.744879011132555,YNR014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9806,14,651964,-0.168756413025969,0.166901866330465,0.312655567813448,YNR014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9807,14,651987,-0.20401552295697,0.16606342255773,0.220062819482,YNR014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9808,14,654230,-0.0127629542022538,0.161913919907005,0.937216043352682,YNR015W,SMM1,SGDID:S000005298,ORF,Verified ORF,"""Dihydrouridine synthase; member of a family of dihydrouridine synthases including Dus1p ; Smm1p ; Dus3p ; and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs""",Verified ORF
9809,14,654336,-0.0143762615121765,0.161934040835781,0.92930828837575,YNR015W,SMM1,SGDID:S000005298,ORF,Verified ORF,"""Dihydrouridine synthase; member of a family of dihydrouridine synthases including Dus1p ; Smm1p ; Dus3p ; and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs""",Verified ORF
9810,14,654648,5.96781890882525e-05,0.34503271224815,0.999862092511374,YNR015W,SMM1,SGDID:S000005298,Close to 3'-UTR,Close to 3'-UTR,"""Dihydrouridine synthase; member of a family of dihydrouridine synthases including Dus1p ; Smm1p ; Dus3p ; and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs""",Verified ORF
9811,14,663083,-0.0570164746627014,0.161203112249325,0.723779827916239,YNR017W,TIM23,SGDID:S000005300,ORF,Verified ORF,"""Essential component of the TIM23 complex; involved in protein import into mitochondrial matrix and inner membrane; with Tim17p ; contributes to architecture and function of the import channel; TIM23 complex is short for the translocase of the inner mitochondrial membrane""",Verified ORF
9812,14,668533,-0.135158109411655,0.162060271571991,0.404845527138738,YNR021W,YNR021W,SGDID:S000005304,ORF,Uncharacterized ORF,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNR021W is not an essential gene""",Uncharacterized ORF
9813,14,671892,-0.115925107022248,0.162568661840635,0.476264920320595,YNR023W,SNF12,SGDID:S000005306,ORF,Verified ORF,"""73 kDa subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; relocates to the cytosol under hypoxic conditions; deletion mutants are temperature-sensitive; SNF12 has a paralog ; RSC6 ; that arose from the whole genome duplication""",Verified ORF
9814,14,672978,-0.0427083501268636,0.165861204330602,0.796947085733062,YNR025C,YNR025C,SGDID:S000005308,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; deletion reduces expression of PIS1 gene encoding phosphatidylinositol synthase""",Dubious ORF
9815,14,674210,0.0111176228978192,0.161764565480205,0.945245693901977,YNR026C,SEC12,SGDID:S000005309,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF); activates Sar1p by catalyzing the exchange of GDP for GTP; required for the initiation of COPII vesicle formation in ER to Golgi transport; glycosylated integral membrane protein of the ER; SEC12 has a paralog ; SED4 ; that arose from the whole genome duplication""",Verified ORF
9816,14,674780,0.0473154901426075,0.167703915119188,0.778003755307048,YNR027W_NFR/NDR,,,Promoter,Promoter,,Promoter
9817,14,676297,0.0457426421187355,0.162356441328337,0.778306376341728,YNR028W,CPR8,SGDID:S000005311,ORF,Verified ORF,"""Peptidyl-prolyl cis-trans isomerase (cyclophilin); catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; potential role in the secretory pathway; CPR8 has a paralog ; CPR4 ; that arose from the whole genome duplication""",Verified ORF
9818,14,678738,-0.116843597625194,0.162719178712418,0.473189706078096,YNR030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9819,14,678924,-0.0992925652160083,0.161679298533448,0.539523139790578,YNR030W,ALG12,SGDID:S000005313,ORF,Verified ORF,"""Alpha-1,6-mannosyltransferase localized to the ER; responsible for addition of alpha-1,6 mannose to dolichol-linked Man7GlcNAc2; acts in the dolichol pathway for N-glycosylation; human homolog ALG12 complements yeast null mutant""",Verified ORF
9820,14,680198,-0.0584803290891585,0.161946970441078,0.71823481047581,YNR030W,ALG12,SGDID:S000005313,ORF,Verified ORF,"""Alpha-1,6-mannosyltransferase localized to the ER; responsible for addition of alpha-1,6 mannose to dolichol-linked Man7GlcNAc2; acts in the dolichol pathway for N-glycosylation; human homolog ALG12 complements yeast null mutant""",Verified ORF
9821,14,682423,-0.117451443504516,0.161399871178014,0.467276762515115,YNR031C,SSK2,SGDID:S000005314,ORF,Verified ORF,"""MAP kinase kinase kinase of HOG1 mitogen-activated signaling pathway; interacts with Ssk1p ; leading to autophosphorylation and activation of Ssk2p which phosphorylates Pbs2p; also mediates actin cytoskeleton recovery from osmotic stress; a HOG-independent function of Ssk2p mediates the calcium-sensitive phenotype of the ptp2 msg5 double disruptant; SSK2 has a paralog ; SSK22 ; that arose from the whole genome duplication""",Verified ORF
9822,14,682649,-0.0838618915235821,0.162158436498125,0.605368209610458,YNR031C,SSK2,SGDID:S000005314,ORF,Verified ORF,"""MAP kinase kinase kinase of HOG1 mitogen-activated signaling pathway; interacts with Ssk1p ; leading to autophosphorylation and activation of Ssk2p which phosphorylates Pbs2p; also mediates actin cytoskeleton recovery from osmotic stress; a HOG-independent function of Ssk2p mediates the calcium-sensitive phenotype of the ptp2 msg5 double disruptant; SSK2 has a paralog ; SSK22 ; that arose from the whole genome duplication""",Verified ORF
9823,14,688148,-0.150844329523528,0.161267767814975,0.350239320660245,YNR033W,ABZ1,SGDID:S000005316,ORF,Verified ORF,"""Para-aminobenzoate (PABA) synthase; has similarity to Escherichia coli PABA synthase components PabA and PabB; required for the synthesis of para-aminobenzoic acid ; an important intermediate for folate and ubiquinone Q biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
9824,14,688149,-0.150844329523528,0.161267767814975,0.350239320660245,YNR033W,ABZ1,SGDID:S000005316,ORF,Verified ORF,"""Para-aminobenzoate (PABA) synthase; has similarity to Escherichia coli PABA synthase components PabA and PabB; required for the synthesis of para-aminobenzoic acid ; an important intermediate for folate and ubiquinone Q biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
9825,14,688150,-0.150844329523528,0.161267767814975,0.350239320660245,YNR033W,ABZ1,SGDID:S000005316,ORF,Verified ORF,"""Para-aminobenzoate (PABA) synthase; has similarity to Escherichia coli PABA synthase components PabA and PabB; required for the synthesis of para-aminobenzoic acid ; an important intermediate for folate and ubiquinone Q biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
9826,14,688671,-0.130503543977181,0.16134855641338,0.419157762468856,YNR033W,ABZ1,SGDID:S000005316,ORF,Verified ORF,"""Para-aminobenzoate (PABA) synthase; has similarity to Escherichia coli PABA synthase components PabA and PabB; required for the synthesis of para-aminobenzoic acid ; an important intermediate for folate and ubiquinone Q biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
9827,14,690993,-0.160398554540174,0.162201894285683,0.323398145286819,YNR034W,SOL1,SGDID:S000005317,ORF,Verified ORF,"""Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL1 has a paralog ; SOL2 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
9828,14,691577,-0.123971837646003,0.163014245503434,0.447465244620384,ARS1427,ARS1427,SGDID:S000118393,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
9829,14,691878,-0.0592302947664244,0.161681280115856,0.714330968370234,YNR034W,SOL1,SGDID:S000005317,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL1 has a paralog ; SOL2 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
9830,14,692520,-0.242198721566668,0.32840631885511,0.461310012360699,YNR034W-A,EGO4,SGDID:S000007525,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expressed during diauxic shift and stationary phase ; and negatively regulated by glucose; expression is regulated by Msn2p/Msn4p; overexpression slows down progression through meiosis and improves fermentative efficiency; YNR034W-A has a paralog ; YCR075W-A ; that arose from the whole genome duplication""",Verified ORF
9831,14,695359,-0.142109496350612,0.161333507838005,0.379002102522502,YNR038W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
