SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11949,16,879779,0.126557469774475,0.0571514287523857,0.0274379604721893,YPR169W,JIP5,SGDID:S000006373,ORF,Verified ORF,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",Verified ORF
11950,16,881962,0.138517311965902,0.0571420625703781,0.0158486761957895,P:881831-882982,,,Intergenic region,Intergenic region,between YPRCtau3 and YPR170C,Intergenic region
11951,16,882230,0.131013632243351,0.0572449292118071,0.0226899172868811,YPR170C,YPR170C,SGDID:S000006374,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORFs YPR169W-A and YPR170W-B""",Dubious ORF
11952,16,883992,0.133408787735298,0.0571072689493854,0.0200447592134752,YPR171W,BSP1,SGDID:S000006375,ORF,Verified ORF,"""Adapter that links synaptojanins to the cortical actin cytoskeleton; the synaptojanins are Inp52p and Inp53p""",Verified ORF
11953,16,884119,0.138957861650609,0.0577126351672838,0.0165633083389693,YPR171W,BSP1,SGDID:S000006375,ORF,Verified ORF,"""Adapter that links synaptojanins to the cortical actin cytoskeleton; the synaptojanins are Inp52p and Inp53p""",Verified ORF
11954,16,886454,0.206739507684615,0.115691506969441,0.0747971135706849,YPR171W,BSP1,SGDID:S000006375,Close to 3'-UTR,Close to 3'-UTR,"""Adapter that links synaptojanins to the cortical actin cytoskeleton; the synaptojanins are Inp52p and Inp53p""",Verified ORF
11955,16,887933,-0.158229056916153,0.0888381257766192,0.0757568710239978,YPR173C_NFR/NDR,,,Promoter,Promoter,,Promoter
11956,16,888040,0.135099307853224,0.056985750596345,0.0182882362810276,YPR173C_NFR/NDR,,,Promoter,Promoter,,Promoter
11957,16,890359,0.0457118811213514,0.0577210617034905,0.428924848678076,YPR175W,DPB2,SGDID:S000006379,ORF,Verified ORF,"""Second largest subunit of DNA polymerase II (DNA polymerase epsilon); required for maintenance of fidelity of chromosomal replication; essential motif in C-terminus is required for formation of the four-subunit Pol epsilon; expression peaks at the G1/S phase boundary; Cdc28p substrate""",Verified ORF
11958,16,892106,0.0449737451774224,0.0576321898853243,0.435703079253577,YPR178W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11959,16,893672,0.0382085041473917,0.0576478614708551,0.507896721214154,YPR178W,PRP4,SGDID:S000006382,ORF,Verified ORF,"""Splicing factor; component of the U4/U6-U5 snRNP complex""",Verified ORF
11960,16,894011,0.0836626277760097,0.0588949623743639,0.156333297128339,YPR179C,HDA3,SGDID:S000006383,ORF,Verified ORF,"""Subunit of the HDA1 histone deacetylase complex; possibly tetrameric trichostatin A-sensitive class II histone deacetylase complex contains Hda1p homodimer and an Hda2p-Hda3p heterodimer; required for the activity of the complex; relocalizes to the cytosol in response to hypoxia; similar to Hda2p""",Verified ORF
11961,16,896683,0.0553903179234951,0.0574536088019442,0.335661931413531,YPR180W,AOS1,SGDID:S000006384,ORF,Verified ORF,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11962,16,896710,0.0587897937901792,0.0574348936859633,0.306729818902268,YPR180W,AOS1,SGDID:S000006384,ORF,Verified ORF,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11963,16,896989,0.068706340011794,0.0597417301145569,0.250899293343299,YPR180W,AOS1,SGDID:S000006384,ORF,Verified ORF,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11964,16,897214,0.0718282598483628,0.0619552936809412,0.24709459413034,YPR180W,AOS1,SGDID:S000006384,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11965,16,897219,0.0900753319039,0.0623396553754391,0.149369610984212,YPR180W,AOS1,SGDID:S000006384,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11966,16,897736,0.0364419935910656,0.0574121429012483,0.526006787193578,YPR181C,SEC23,SGDID:S000006385,ORF,Verified ORF,"""GTPase-activating protein ; stimulates the GTPase activity of Sar1p; component of the Sec23p-Sec24p heterodimer of the COPII vesicle coat ; involved in ER to Golgi transport; substrate of Ubp3/Bre5 complex; ubiquitylated by Ub-ligase Rsp5p; proteasome-mediated degradation of Sec23p is regulated by Cdc48p""",Verified ORF
11967,16,899836,0.0450454027239517,0.0581673748549017,0.43920668121323,YPR182W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11968,16,899989,0.0470538564843536,0.0576620731968354,0.415034516158713,YPR182W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11969,16,900472,0.030756759464922,0.0573611661788825,0.592161635342004,YPR183W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11970,16,902929,0.0354426248378216,0.0577373447493534,0.539703470543572,YPR184W,GDB1,SGDID:S000006388,ORF,Verified ORF,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11971,16,903415,0.019104740868692,0.0574627461055114,0.739730396471922,YPR184W,GDB1,SGDID:S000006388,ORF,Verified ORF,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11972,16,905004,0.0488565220092995,0.057420177765393,0.395424010888733,YPR184W,GDB1,SGDID:S000006388,ORF,Verified ORF,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11973,16,905596,0.0527653135774649,0.0572903617964659,0.357671309580719,YPR184W,GDB1,SGDID:S000006388,ORF,Verified ORF,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11974,16,909717,0.0142124038392646,0.0868378627730811,0.870087764469417,YPR185W,ATG13,SGDID:S000006389,Close to 3'-UTR,Close to 3'-UTR,"""Regulatory subunit of the Atg1p signaling complex; stimulates Atg1p kinase activity; required for vesicle formation during autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway; contains a HORMA domain required for autophagy and for recruitment of the phosphatidylinositol 3-kinase complex subunit Atg14p to the pre-autophagosomal structure""",Verified ORF
11975,16,911137,0.0545661964880004,0.117740983888966,0.643332707178256,YPR187W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11976,16,911554,-0.0050174627503635,0.0576734367158316,0.930722579600407,YPR186C,PZF1,SGDID:S000006390,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor IIIA (TFIIIA); essential DNA binding protein required for transcription of 5S rRNA by RNA polymerase III; not involved in transcription of other RNAP III genes; nine conserved zinc fingers; may also bind 5S rRNA""",Verified ORF
11977,16,912174,-0.0131402078357697,0.0572934264161289,0.818730256875178,YPR188C,MLC2,SGDID:S000006392,ORF,Verified ORF,"""Regulatory light chain for the type II myosin Myo1p; binds to an IQ motif of Myo1p ; localization to the bud neck depends on Myo1p; involved in the disassembly of the Myo1p ring""",Verified ORF
11978,16,918804,-0.0171674881361336,0.057325638641941,0.764755322788584,YPR190C,RPC82,SGDID:S000006394,ORF,Verified ORF,"""RNA polymerase III subunit C82""",Verified ORF
11979,16,919752,0.0328238830419611,0.0572493996678529,0.56677351769476,YPR191W,QCR2,SGDID:S000006395,ORF,Verified ORF,"""Subunit 2 of ubiquinol cytochrome-c reductase (Complex III); Complex III is a component of the mitochondrial inner membrane electron transport chain; phosphorylated; transcription is regulated by Hap1p ; Hap2p/Hap3p ; and heme""",Verified ORF
11980,16,921739,-0.0086808180555784,0.0580003129800997,0.881111660218642,YPR192W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11981,16,921772,-0.0894456308774005,0.11820164981874,0.44972198012826,YPR192W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11982,16,921772,0.0972403452467325,0.137147014038223,0.478778391405885,YPR192W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11983,16,924612,0.0036788785999961,0.0573828268891722,0.948918018383675,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11984,16,924658,-0.0202464201593565,0.0575003864396222,0.724966413977329,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11985,16,924973,-0.010488290705007,0.0576713533128011,0.855794554575365,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11986,16,925072,-0.0231329893028458,0.0576452689961135,0.688442808300998,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11987,16,925491,-0.0021340043880688,0.0573075111829341,0.97031646606344,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11988,16,925497,-0.0027139953623641,0.0573938593983669,0.962311064362718,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11989,16,925534,-0.0003102652174863,0.0575365040049049,0.995700479752396,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11990,16,927019,-0.0195084796587966,0.0579213695607494,0.736460502888162,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11991,16,928107,0.0129083516782217,0.0572719292552262,0.821808604020283,XUT_16F-376,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
11992,16,928226,0.0110160178193021,0.0575074943378668,0.848198618309993,XUT_16F-376,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
11993,16,929728,0.0161768722270996,0.0577141633608219,0.779416958215577,P:928295-931375,,,Intergenic region,Intergenic region,between YPR195C and YPR196W,Intergenic region
11994,16,930147,0.0065464520578412,0.0614477915431395,0.915216964966282,P:928295-931375,,,Intergenic region,Intergenic region,between YPR195C and YPR196W,Intergenic region
11995,16,930208,0.0465520376163056,0.0583668565631217,0.425652419278356,P:928295-931375,,,Intergenic region,Intergenic region,between YPR195C and YPR196W,Intergenic region
11996,16,931230,0.0349686413191292,0.0575393346570969,0.543754314879857,YPR196W,YPR196W,SGDID:S000006400,Close to 3'-UTR,Close to 3'-UTR,"""Putative maltose-responsive transcription factor""",Uncharacterized ORF
11997,16,931245,0.0268362437783201,0.0576407218909523,0.641804806154133,YPR196W,YPR196W,SGDID:S000006400,Close to 3'-UTR,Close to 3'-UTR,"""Putative maltose-responsive transcription factor""",Uncharacterized ORF
11998,16,931869,-0.0133939060082587,0.0577605179331874,0.816760245395409,YPR196W,YPR196W,SGDID:S000006400,ORF,Uncharacterized ORF,"""Putative maltose-responsive transcription factor""",Uncharacterized ORF
11999,16,934894,-0.0434857815216197,0.059871153381742,0.468122248207691,YPR198W,SGE1,SGDID:S000006402,ORF,Verified ORF,"""Plasma membrane multidrug transporter; member of the major facilitator superfamily; acts as an extrusion permease; partial multicopy suppressor of gal11 mutations""",Verified ORF
12000,16,935931,-0.0039504776500225,0.0648012544609107,0.95142319114806,YPR198W,SGE1,SGDID:S000006402,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane multidrug transporter; member of the major facilitator superfamily; acts as an extrusion permease; partial multicopy suppressor of gal11 mutations""",Verified ORF
12001,16,936057,-0.0449222404072125,0.0601483982228132,0.45564714924794,YPR198W,SGE1,SGDID:S000006402,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane multidrug transporter; member of the major facilitator superfamily; acts as an extrusion permease; partial multicopy suppressor of gal11 mutations""",Verified ORF
12002,16,936430,-0.0051586378705534,0.0600192143746437,0.931555073459901,YPR198W,SGE1,SGDID:S000006402,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane multidrug transporter; member of the major facilitator superfamily; acts as an extrusion permease; partial multicopy suppressor of gal11 mutations""",Verified ORF
12003,16,936637,0.0046853411020837,0.0624717092841087,0.940257668077969,YPR198W,SGE1,SGDID:S000006402,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane multidrug transporter; member of the major facilitator superfamily; acts as an extrusion permease; partial multicopy suppressor of gal11 mutations""",Verified ORF
12004,16,938418,-0.106002622039569,0.0602108295585991,0.0791848914472262,YPR199C,ARR1,SGDID:S000006403,ORF,Verified ORF,"""Transcriptional activator of the basic leucine zipper (bZIP) family; required for transcription of genes involved in resistance to arsenic compounds; directly binds trivalent arsenic (As(III)) as does K. lactis ortholog ; KIYAP8""",Verified ORF
12005,16,939333,-0.0623372799885488,0.0595509249024394,0.295912919714509,YPR200C,ARR2,SGDID:S000006404,ORF,Verified ORF,"""Arsenate reductase required for arsenate resistance; converts arsenate to arsenite which can then be exported from cells by Arr3p""",Verified ORF
12006,16,939663,-0.0775383151541835,0.0619841428557369,0.211785584256786,YPR200C,ARR2,SGDID:S000006404,ORF,Verified ORF,"""Arsenate reductase required for arsenate resistance; converts arsenate to arsenite which can then be exported from cells by Arr3p""",Verified ORF
12007,16,941186,-0.049842949246103,0.0656781918285262,0.448420902897704,YPR201W,ARR3,SGDID:S000006405,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane metalloid/H+ antiporter; member of bile/arsenite/riboflavin transporter (BART) superfamily; transports arsenite and antimonite; required for resistance to arsenic compounds; transcription is activated by Arr1p in the presence of arsenite; protein displays 10 transmembrane segments with cytoplasmically oriented N- and C-terminal domains""",Verified ORF
