SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9834,14,700405,0.0142278828058175,0.0597893199139338,0.812044784871126,YNR040W,MRX15,SGDID:S000005323,ORF,Verified ORF,"""Membrane-associated mitoribosome receptor; involved along with Mba1p in the cotranslational insertion of nascent polypeptide chains into the inner mitochondrial membrane; associates with the mitochondrial large ribosomal subunit and nascent polypeptide chains; null mutant displays increased tolerance to mistranslation-induced proteotoxic stress; localizes to the inner mitochondrial membrane""",Verified ORF
9835,14,701530,-0.0124977522545547,0.0599758146730592,0.835052555696779,YNR041C,COQ2,SGDID:S000005324,ORF,Verified ORF,"""Para hydroxybenzoate polyprenyl transferase; catalyzes the second step in ubiquinone (coenzyme Q) biosynthesis; human COQ2 ; mutations in which are implicated in an increased risk of mutiple-system atrophy ; can complement a yeast coq2 null mutant""",Verified ORF
9836,14,701961,-0.0011073495422291,0.0600684996334866,0.985302422250416,YNR043W,MVD1,SGDID:S000005326,ORF,Verified ORF,"""Mevalonate pyrophosphate decarboxylase; essential enzyme involved in the biosynthesis of isoprenoids and sterols ; including ergosterol; acts as a homodimer""",Verified ORF
9837,14,704255,-0.0661185569752627,0.0598833535861171,0.270292066715727,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9838,14,704280,-0.0550787089698621,0.068860772660419,0.424332094760808,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9839,14,704283,-0.062246406521826,0.0744331969388038,0.403567565416917,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9840,14,704289,-0.0616977265979046,0.0788461134582849,0.434440594594477,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9841,14,704296,-0.0678154031718528,0.09358588156141,0.469157324262867,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9842,14,704301,-0.135320637831718,0.118902735744454,0.25585956430233,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9843,14,704451,-0.0831329607924273,0.0620875404875635,0.181444081280732,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9844,14,704456,-0.145246646273636,0.0663552164398336,0.029256761793181,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9845,14,704458,-0.188265933171836,0.0666192854118259,0.004981605850067,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9846,14,704463,-0.150830470009128,0.0765370764107232,0.0495409040615247,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9847,14,704472,-0.354561396842341,0.177314579656528,0.0463075119336762,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9848,14,704486,-0.40706023910414,0.213515005881683,0.0574008493575258,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9849,14,705287,0.0302831569279732,0.0596972706885621,0.61227600611895,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9850,14,705555,0.0173615461216585,0.0597118762743274,0.77140920185471,YNR044W,AGA1,SGDID:S000005327,ORF,Verified ORF,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9851,14,707555,0.0291547827416088,0.0597640397439211,0.625972025673508,YNR045W,PET494,SGDID:S000005328,ORF,Verified ORF,"""Mitochondrial translational activator specific for the COX3 mRNA; acts together with Pet54p and Pet122p; located in the mitochondrial inner membrane""",Verified ORF
9852,14,708352,0.0097172807484713,0.0597167862837642,0.8708298298615,YNR047W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9853,14,708362,0.0121741920629986,0.0597906044317239,0.838772635295549,YNR047W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9854,14,708456,0.0287965038044254,0.0595893219648583,0.629218257100695,YNR047W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9855,14,709752,-0.040679084766288,0.0599877783014758,0.498138048662766,YNR047W,FPK1,SGDID:S000005330,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates several aminophospholipid translocase family members ; regulating phospholipid translocation and membrane asymmetry; phosphorylates and inhibits the protein kinase Akl1p ; stimulating endocytosis; phosphorylates and inhibits upstream inhibitory kinase Ypk1p; localizes to the cytoplasm ; early endosome/TGN ; the plasma membrane and the shmoo tip; redundant role with KIN82 in the mating pheromone response; activity stimulated by Gin4p kinase and sphingolipid MIPC""",Verified ORF
9856,14,709804,-0.0414898232586098,0.0598891991428144,0.48890539516892,YNR047W,FPK1,SGDID:S000005330,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates several aminophospholipid translocase family members ; regulating phospholipid translocation and membrane asymmetry; phosphorylates and inhibits the protein kinase Akl1p ; stimulating endocytosis; phosphorylates and inhibits upstream inhibitory kinase Ypk1p; localizes to the cytoplasm ; early endosome/TGN ; the plasma membrane and the shmoo tip; redundant role with KIN82 in the mating pheromone response; activity stimulated by Gin4p kinase and sphingolipid MIPC""",Verified ORF
9857,14,710081,-0.0466406983807827,0.060272321169223,0.439547605387665,YNR047W,FPK1,SGDID:S000005330,ORF,Verified ORF,"""Ser/Thr protein kinase; phosphorylates several aminophospholipid translocase family members ; regulating phospholipid translocation and membrane asymmetry; phosphorylates and inhibits the protein kinase Akl1p ; stimulating endocytosis; phosphorylates and inhibits upstream inhibitory kinase Ypk1p; localizes to the cytoplasm ; early endosome/TGN ; the plasma membrane and the shmoo tip; redundant role with KIN82 in the mating pheromone response; activity stimulated by Gin4p kinase and sphingolipid MIPC""",Verified ORF
9858,14,711992,-0.0492739378568997,0.0598791639823487,0.411126346170747,YNR048W,YNR048W,SGDID:S000005331,ORF,Verified ORF,"""Potential noncatalytic subunit for phospholipid translocase Dnf3p; YNR048W has a paralog ; CDC50 ; that arose from the whole genome duplication""",Verified ORF
9859,14,713348,-0.0379736422870046,0.0600364362298947,0.527463197749523,YNR049C,MSO1,SGDID:S000005332,ORF,Verified ORF,"""Lipid-interacting protein in SNARE complex assembly machinery; acts at late step in secretion; interacts with membranes through two distinct binding sites; shows genetic and physical interactions with Sec1p; required for prospore membrane formation during sporulation; N-terminus closely associates with plasma membrane ; C-terminus colocalizes with Sec4p on intracellular membranes; relocalizes from bud neck to nucleus upon DNA replication stress""",Verified ORF
9860,14,713668,-0.0412143182808884,0.0601657346179312,0.493785179635535,YNR049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9861,14,713710,-0.0408132763183997,0.0600984784151791,0.497515304987726,YNR049C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9862,14,714219,-0.0292656775592108,0.0599177547619922,0.625547995861169,YNR050C,LYS9,SGDID:S000005333,ORF,Verified ORF,"""Saccharopine dehydrogenase (NADP+ ; L-glutamate-forming); catalyzes the formation of saccharopine from alpha-aminoadipate 6-semialdehyde ; the seventh step in lysine biosynthesis pathway; exhibits genetic and physical interactions with TRM112""",Verified ORF
9863,14,714273,-0.0135776841832155,0.0598594282398547,0.82069021888373,YNR050C,LYS9,SGDID:S000005333,ORF,Verified ORF,"""Saccharopine dehydrogenase (NADP+ ; L-glutamate-forming); catalyzes the formation of saccharopine from alpha-aminoadipate 6-semialdehyde ; the seventh step in lysine biosynthesis pathway; exhibits genetic and physical interactions with TRM112""",Verified ORF
9864,14,716055,-0.0260943407157205,0.0627440761885796,0.677746628504056,YNR050C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9865,14,716298,-0.0200958485312984,0.063002447298828,0.749938426024067,YNR050C,LYS9,SGDID:S000005333,Close to 3'-UTR,Close to 3'-UTR,"""Saccharopine dehydrogenase (NADP+ ; L-glutamate-forming); catalyzes the formation of saccharopine from alpha-aminoadipate 6-semialdehyde ; the seventh step in lysine biosynthesis pathway; exhibits genetic and physical interactions with TRM112""",Verified ORF
9866,14,716675,-0.0848703756550861,0.0764451139149493,0.267662846449923,YNR051C,BRE5,SGDID:S000005334,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin protease cofactor; forms deubiquitination complex with Ubp3p that coregulates anterograde and retrograde transport between the ER and Golgi compartments ; deubiquitinating COPII and COPI vesicle coat constituents ; Sec23p and Sec27p; involved along with Ubp3p in the steady-state retention of Golgi membrane proteins ; such as glycosyltransferases; null is sensitive to brefeldin A""",Verified ORF
9867,14,716750,-0.0274136596875026,0.0817068557639185,0.73743793507405,YNR051C,BRE5,SGDID:S000005334,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin protease cofactor; forms deubiquitination complex with Ubp3p that coregulates anterograde and retrograde transport between the ER and Golgi compartments ; deubiquitinating COPII and COPI vesicle coat constituents ; Sec23p and Sec27p; involved along with Ubp3p in the steady-state retention of Golgi membrane proteins ; such as glycosyltransferases; null is sensitive to brefeldin A""",Verified ORF
9868,14,719053,-0.0563980910357319,0.059891913733845,0.347008387994564,YNR051C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9869,14,719403,-0.0581028956191724,0.0596804803791681,0.330938654307834,YNR052C,POP2,SGDID:S000005335,ORF,Verified ORF,"""Subunit of Ccr4-Not complex that mediates 3' to 5' mRNA deadenylation; exonuclease of the DEDD superfamily""",Verified ORF
9870,14,721034,-0.0342831779806421,0.12799972956376,0.788980532803057,YNR052C,POP2,SGDID:S000005335,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of Ccr4-Not complex that mediates 3' to 5' mRNA deadenylation; exonuclease of the DEDD superfamily""",Verified ORF
9871,14,721219,-0.0784076859597751,0.0605861996535577,0.196459310149659,YNR053C,NOG2,SGDID:S000005336,ORF,Verified ORF,"""Putative GTPase; associates with pre-60S ribosomal subunits in the nucleolus and is required for their nuclear export and maturation; recruited by ribosomal proteins L17 ; L35 ; and L37 to assembling ribosomes after 27SB pre-rRNA is generated ; immediately preceding removal of ITS2""",Verified ORF
