SNP,Chr,Pos,Effect,SE,SRO9_SGN1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9409,14,208181,0.0538448484927138,0.055609513597519,0.333574043902239,YNL236W,SIN4,SGDID:S000005180,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription""",Verified ORF
9410,14,208554,0.0356030680336375,0.0558689148929149,0.524368078567021,YNL236W,SIN4,SGDID:S000005180,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription""",Verified ORF
9411,14,210226,0.0423872687179414,0.0552959229302156,0.443859509562851,YNL236W,SIN4,SGDID:S000005180,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription""",Verified ORF
9412,14,211354,0.0371995746712608,0.0552951021343958,0.501548857607266,YNL234W,YNL234W,SGDID:S000005178,ORF,Verified ORF,"""Protein of unknown function with similarity to globins; has a functional heme-binding domain; mutant has aneuploidy tolerance; transcription induced by stress conditions; may be involved in glucose signaling or metabolism; regulated by Rgt1""",Verified ORF
9413,14,211768,0.0278578013665767,0.0555296652140162,0.61620943877571,YNL233W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9414,14,212579,0.0152682947763707,0.0557991891044958,0.784529521935652,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9415,14,213154,0.0343302218853975,0.0557482348096999,0.53841794187709,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9416,14,213619,0.0280370385061865,0.0555294096669168,0.613941097648728,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9417,14,213828,0.0293497316320858,0.0558142739971828,0.599325154874219,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9418,14,213849,0.0327481278122509,0.055490213344104,0.555460692218947,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9419,14,214248,0.0377829052995719,0.0559654419739668,0.500046974887534,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9420,14,214258,0.0371401389781554,0.0558051802197396,0.506144840971139,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9421,14,214305,0.0363850274477584,0.0556746513832679,0.513840433756152,YNL233W,BNI4,SGDID:S000005177,ORF,Verified ORF,"""Targeting subunit for Glc7p protein phosphatase; localized to the bud neck ; required for localization of chitin synthase III to the bud neck via interaction with the chitin synthase III regulatory subunit Skt5p; phosphorylation by Slt2p and Kss1p involved in regulating Bni4p in septum assembly""",Verified ORF
9422,14,214773,0.0002671769621553,0.0608734284042612,0.996500529513628,YNL232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9423,14,214794,0.0329367280007395,0.0572059142320286,0.565146033145873,YNL232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9424,14,214795,0.0360421534127434,0.0575282731693669,0.531384104069616,YNL232W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9425,14,216362,0.0126749007345268,0.0557324159818536,0.820225555040392,YNL231C,PDR16,SGDID:S000005175,ORF,Verified ORF,"""Phosphatidylinositol transfer protein (PITP); controlled by the multiple drug resistance regulator Pdr1p; localizes to lipid particles and microsomes; controls levels of various lipids ; may regulate lipid synthesis; homologous to Pdr17p; protein abundance increases in response to DNA replication stress""",Verified ORF
9426,14,216406,0.009614763098486,0.0555750372763777,0.862746599204767,YNL231C,PDR16,SGDID:S000005175,ORF,Verified ORF,"""Phosphatidylinositol transfer protein (PITP); controlled by the multiple drug resistance regulator Pdr1p; localizes to lipid particles and microsomes; controls levels of various lipids ; may regulate lipid synthesis; homologous to Pdr17p; protein abundance increases in response to DNA replication stress""",Verified ORF
9427,14,220803,0.037636650638436,0.0553873900767256,0.497255926917762,YNL228W,YNL228W,SGDID:S000005172,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps ORF YNL227C/JJJ1""",Dubious ORF
9428,14,223967,0.059719744468293,0.0557145102452016,0.284502369560371,YNL225C,CNM67,SGDID:S000005169,ORF,Verified ORF,"""Component of the spindle pole body outer plaque; required for spindle orientation and mitotic nuclear migration; CNM67 has a paralog ; ADY3 ; that arose from the whole genome duplication""",Verified ORF
9429,14,225776,0.0425788442299047,0.0558917291207153,0.446682441650987,YNL224C,SQS1,SGDID:S000005168,ORF,Verified ORF,"""Protein that stimulates the ATPase and helicase activities of Prp43p; acts with Prp43p to stimulate 18s rRNA maturation by Nob1p; overexpression antagonizes the suppression of splicing defects by spp382 mutants; component of pre-ribosomal particles; relocalizes from nucleus to nucleolus upon DNA replication stress""",Verified ORF
9430,14,228904,0.0605887147148737,0.056002092340229,0.280035075303569,YNL222W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9431,14,233872,0.0658150192614312,0.0549927814251007,0.232190077321467,CUT325_NFR/NDR,,,Promoter,Promoter,,Promoter
9432,14,236810,-0.0265386904097187,0.0553963580284274,0.632186008030652,YNL219C,ALG9,SGDID:S000005163,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation""",Verified ORF
9433,14,237449,-0.0446198785003771,0.0570847837266081,0.434948785531664,YNL219C,ALG9,SGDID:S000005163,ORF,Verified ORF,"""Mannosyltransferase ; involved in N-linked glycosylation; catalyzes the transfer of both the seventh mannose residue on B-arm and ninth mannose residue on the C-arm from Dol-P-Man to lipid-linked oligosaccharides; human homolog ALG9 can complement yeast null mutant; mutation of human homolog causes type 1 congenital disorders of glycosylation""",Verified ORF
9434,14,239611,-0.0572520203794708,0.0551006681407484,0.299495425473,YNL218W,MGS1,SGDID:S000005162,ORF,Verified ORF,"""Protein with DNA-dependent ATPase and ssDNA annealing activities; involved in maintenance of genome; interacts functionally with DNA polymerase delta; homolog of human Werner helicase interacting protein (WHIP); forms nuclear foci upon DNA replication stress""",Verified ORF
9435,14,240005,-0.0843294888134184,0.0549915726334082,0.126048823385172,YNL217W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9436,14,241034,-0.0938402925213443,0.054903492612517,0.0882953539519645,YNL217W,PPN2,SGDID:S000005161,ORF,Verified ORF,"""Zn2+-dependent endopolyphosphatase; required with PPN1 to mobilize polyphosphate stores in response to phosphate starvation; member of the PPP-superfamily of metalloproteases; localizes to the vacuolar lumen via the MVB pathway; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate""",Verified ORF
9437,14,241114,-0.0880746808330703,0.0552559450954709,0.111844337213166,YNL217W,PPN2,SGDID:S000005161,ORF,Verified ORF,"""Zn2+-dependent endopolyphosphatase; required with PPN1 to mobilize polyphosphate stores in response to phosphate starvation; member of the PPP-superfamily of metalloproteases; localizes to the vacuolar lumen via the MVB pathway; null mutant is highly sensitive to azaserine and resistant to sodium-O-vandate""",Verified ORF
9438,14,241965,-0.084304687777917,0.055030928445222,0.126430190975972,YNL216W,RAP1,SGDID:S000005160,ORF,Verified ORF,"""Essential DNA-binding transcription regulator that binds many loci; involved in transcription activation ; repression ; chromatin silencing ; telomere length maintenance; relocalizes to cytosol under hypoxia; conserved protein with N-terminal BRCT domain ; central region with homology to Myb DNA binding domain ; and C-terminal Rap1-specific protein-interaction domain (RCT domain); recruits Sir complex to telomeric DNA; present in quiescent cell telomere hyperclusters""",Verified ORF
9439,14,244751,-0.0845902605826938,0.0549878243888248,0.124860071771977,YNL215W,IES2,SGDID:S000005159,ORF,Verified ORF,"""Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress""",Verified ORF
9440,14,247602,-0.0653783658115104,0.0551408920923768,0.236553981226479,YNL212W,VID27,SGDID:S000005156,ORF,Verified ORF,"""Cytoplasmic protein of unknown function; possibly involved in vacuolar protein degradation; not essential for proteasome-dependent degradation of fructose-1,6-bisphosphatase (FBPase); null mutants exhibit normal growth; contains two PH-like domains""",Verified ORF
9441,14,250138,-0.0848583452827682,0.055384220424849,0.126374814443024,YNL211C,MRX7,SGDID:S000005155,ORF,Uncharacterized ORF,"""Protein that associates with mitochondrial ribosome; green fluorescent protein (GFP)-fusion protein localizes to mitochondria; YNL211C is not an essential gene""",Uncharacterized ORF
9442,14,250455,-0.0719334224701326,0.0579337864335641,0.21519050092802,ARS1413,ARS1413,SGDID:S000077375,Other features,Replication,"""Strong origin of replication activated in late S phase""",ARS
9443,14,250690,-0.0818143310472582,0.0550769631949625,0.138315911100817,ARS1413,ARS1413,SGDID:S000077375,Other features,Replication,"""Strong origin of replication activated in late S phase""",ARS
9444,14,254840,-0.0073738358581749,0.0621759058765019,0.905662610443863,YNL208W,YNL208W,SGDID:S000005152,ORF,Verified ORF,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; authentic ; non-tagged protein is detected in purified mitochondria in high-throughput studies; potential orthologs found in other fungi""",Verified ORF
9445,14,256840,-0.0540865853114812,0.0552595466021593,0.328362158230072,YNL206C,RTT106,SGDID:S000005150,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",Verified ORF
9446,14,257173,-0.0442968809533813,0.0552903669611668,0.423573232325673,YNL206C,RTT106,SGDID:S000005150,ORF,Verified ORF,"""Histone chaperone; involved in regulation of chromatin structure in both transcribed and silenced chromosomal regions; affects transcriptional elongation; has a role in regulation of Ty1 transposition; interacts physically and functionally with Chromatin Assembly Factor-1 (CAF-1)""",Verified ORF
9447,14,263555,-0.0861063068631944,0.0648593992402647,0.185173429805659,YNL201C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9448,14,264064,-0.0973999879816184,0.0550155954152979,0.0775224244614052,YNL200C,NNR1,SGDID:S000005144,ORF,Verified ORF,"""NADHX epimerase; catalyzes isomerization of (R)- and (S)-NADHX; homologous to AIBP in mammals and the N- terminal domain of YjeF in E.coli; enzyme is widespread in eukaryotes ; prokaryotes and archaea; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9449,14,267696,-0.0708549596555645,0.0550636931679033,0.199013536723993,YNL197C,WHI3,SGDID:S000005141,ORF,Verified ORF,"""RNA binding protein that modulates mRNA stability; regulates genes involved in the cell cycle ; sister chromatid cohesion ; and the stress response; modulates the stability and translational efficiency of the CLN3 mRNA; colocalizes with P-bodies/stress granules where it may sequester specific mRNAs; regulates cell fate and the critical cell size required for passage through Start; Tpk1p-mediated phosphorylation inhibits Whi3p function ; decreasing its interaction with CLN3 mRNA; regulates ploidy""",Verified ORF
