SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10523,15,554500,0.0658952296378744,0.0533428063545005,0.217534391722477,YOR123C,LEO1,SGDID:S000005649,ORF,Verified ORF,"""Component of the Paf1 complex; which associates with RNA polymerase II and is involved in histone methylation; plays a role in regulating Ty1 transposition; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay""",Verified ORF
10524,15,557431,0.0664870477264397,0.0532829052067607,0.21292701408465,YOR124C,UBP2,SGDID:S000005650,ORF,Verified ORF,"""Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; controls K63 homeostasis during oxidative stress; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity""",Verified ORF
10525,15,558567,0.0547606886690366,0.053436864905822,0.30617175199822,YOR124C,UBP2,SGDID:S000005650,ORF,Verified ORF,"""Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; controls K63 homeostasis during oxidative stress; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity""",Verified ORF
10526,15,558912,0.054901654334081,0.0536441015811783,0.306799505578423,YOR124C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10527,15,560958,-0.0009616372748666,0.053520992322155,0.985674948662973,YOR126C,IAH1,SGDID:S000005652,Close to 3'-UTR,Close to 3'-UTR,"""Isoamyl acetate-hydrolyzing esterase; required in balance with alcohol acetyltransferase to maintain optimal amounts of isoamyl acetate ; which is particularly important in sake brewing""",Verified ORF
10528,15,561827,0.0142690492357161,0.0533263183283928,0.789179000657828,YOR127W,RGA1,SGDID:S000005653,ORF,Verified ORF,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10529,15,561893,0.0025268627323004,0.0531804654086392,0.962129751803966,YOR127W,RGA1,SGDID:S000005653,ORF,Verified ORF,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10530,15,563572,0.0238826663945718,0.0535541099677662,0.655903919074785,YOR127W,RGA1,SGDID:S000005653,ORF,Verified ORF,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10531,15,563727,0.03515629423667,0.0536697445577727,0.512863044265059,YOR127W,RGA1,SGDID:S000005653,ORF,Verified ORF,"""GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants) ; interacting with Nis1p and Nba1p ; to prevent Cdc42p repolarization; implicated in control of septin organization ; pheromone response ; and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain""",Verified ORF
10532,15,566834,0.0043396671233061,0.0534806126560844,0.935372881005216,YOR128C,ADE2,SGDID:S000005654,Close to 3'-UTR,Close to 3'-UTR,"""Phosphoribosylaminoimidazole carboxylase; catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway; red pigment accumulates in mutant cells deprived of adenine""",Verified ORF
10533,15,568292,0.0087572524872517,0.0535370389383794,0.87016034561361,YOR129C,AFI1,SGDID:S000005655,ORF,Verified ORF,"""Arf3p polarization-specific docking factor; required for the polarized distribution of the ADP-ribosylation factor ; Arf3p; participates in polarity development and maintenance of a normal haploid budding pattern; interacts with Cnm7p""",Verified ORF
10534,15,571413,0.0334562610056506,0.0534090528390044,0.531447277105469,SUT370,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10535,15,572989,0.0056901687482701,0.0539756770692644,0.916101647034641,YOR132W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10536,15,577770,0.0377564240290048,0.0562845914334396,0.50277845927864,YOR133W,EFT1,SGDID:S000005659,Close to 3'-UTR,Close to 3'-UTR,"""Elongation factor 2 (EF-2) ; also encoded by EFT2; catalyzes ribosomal translocation during protein synthesis; contains diphthamide ; the unique posttranslationally modified histidine residue specifically ADP-ribosylated by diphtheria toxin; EFT1 has a paralog ; EFT2 ; that arose from the whole genome duplication""",Verified ORF
10537,15,578365,0.0120127778411203,0.0539269690961293,0.823851048533569,YOR133W,EFT1,SGDID:S000005659,Close to 3'-UTR,Close to 3'-UTR,"""Elongation factor 2 (EF-2) ; also encoded by EFT2; catalyzes ribosomal translocation during protein synthesis; contains diphthamide ; the unique posttranslationally modified histidine residue specifically ADP-ribosylated by diphtheria toxin; EFT1 has a paralog ; EFT2 ; that arose from the whole genome duplication""",Verified ORF
10538,15,579131,0.0080870131351976,0.0551615966717513,0.883526819675556,YOR134W,BAG7,SGDID:S000005660,ORF,Verified ORF,"""Rho GTPase activating protein (RhoGAP); stimulates the intrinsic GTPase activity of Rho1p ; which plays a bud growth by regulating actin cytoskeleton organization and cell wall biosynthesis ; resulting in the downregulation of Rho1p; structurally and functionally related to Sac7p; BAG7 has a paralog ; SAC7 ; that arose from the whole genome duplication""",Verified ORF
10539,15,580357,0.0133127758820978,0.0534340316586421,0.803394187129499,YOR135C,IRC14,SGDID:S000005661,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene YOR136W; null mutant displays increased levels of spontaneous Rad52 foci""",Dubious ORF
10540,15,581669,0.0365316750030757,0.107851905119799,0.735021518416017,YOR136W,IDH2,SGDID:S000005662,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated""",Verified ORF
10541,15,583940,0.0420576012082262,0.0550506474303553,0.445389419227213,YOR137C,SIA1,SGDID:S000005663,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unassigned function; involved in activation of the Pma1p plasma membrane H+-ATPase by glucose; contains peptide signal for membrane localization""",Verified ORF
10542,15,587077,0.0801346936358294,0.0532515277471648,0.133261040132918,YOR139C,YOR139C,SGDID:S000005665,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF SFL1/YOR140W""",Dubious ORF
10543,15,588514,0.093189918058532,0.0536889533379056,0.0834829090528273,YOR140W,SFL1,SGDID:S000005666,ORF,Verified ORF,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10544,15,588544,0.100044291120644,0.0534429461788612,0.062035622321979,YOR140W,SFL1,SGDID:S000005666,ORF,Verified ORF,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10545,15,588953,0.0985370205802957,0.0535037314584686,0.06635998757571,YOR140W,SFL1,SGDID:S000005666,ORF,Verified ORF,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10546,15,589040,0.100889192195025,0.0535447708553063,0.0603591206117415,YOR140W,SFL1,SGDID:S000005666,ORF,Verified ORF,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10547,15,589277,0.088660267562019,0.0545701145592003,0.105118201958145,YOR140W,SFL1,SGDID:S000005666,ORF,Verified ORF,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10548,15,589446,0.0730840490070921,0.0567854361979027,0.198930254227204,YOR140W,SFL1,SGDID:S000005666,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10549,15,589481,0.0640637834140272,0.0555913139976329,0.249933946696026,YOR140W,SFL1,SGDID:S000005666,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor and activator; involved in repression of flocculation-related genes ; and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T ; Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)""",Verified ORF
10550,15,591247,0.0973616926240007,0.0532273100457918,0.0682178872048855,YOR141C,ARP8,SGDID:S000005667,ORF,Verified ORF,"""Nuclear actin-related protein involved in chromatin remodeling; component of chromatin-remodeling enzyme complexes; has mRNA binding activity""",Verified ORF
10551,15,593982,0.071679916948757,0.0533113736284358,0.179633261628197,YOR142W,LSC1,SGDID:S000005668,ORF,Verified ORF,"""Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated""",Verified ORF
10552,15,594139,0.0740872612717475,0.0536949738883652,0.168527654377782,YOR142W,LSC1,SGDID:S000005668,Close to 3'-UTR,Close to 3'-UTR,"""Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated""",Verified ORF
10553,15,594819,0.367295473070138,0.355212437750696,0.301836373099334,YORWdelta12,YORWdelta12,SGDID:S000007169,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
10554,15,594822,0.367295473070138,0.355212437750696,0.301836373099334,YORWdelta13,YORWdelta13,SGDID:S000007170,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
10555,15,600853,0.101297749133812,0.0694558756978521,0.145606385582625,ACS_15_600938_-_NFR/NDR,,,Promoter,Promoter,,Promoter
10556,15,600887,0.0967237349252067,0.0644048551178001,0.134040640101087,ARS1502,ARS1502,SGDID:S000007643,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
10557,15,600931,0.0505967527260892,0.0551172911409573,0.359254390068781,ARS1502,ARS1502,SGDID:S000007643,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
10558,15,602954,0.0806939449531336,0.0535059704599076,0.132415767131029,YOR144C,ELG1,SGDID:S000005670,ORF,Verified ORF,"""Subunit of an alternative replication factor C complex; important for DNA replication and genome integrity; suppresses spontaneous DNA damage; involved in homologous recombination-mediated repair and telomere homeostasis; required for PCNA (Pol30p) unloading during DNA replication""",Verified ORF
10559,15,607382,0.100466595616374,0.0555379757220041,0.0713061256590618,YOR147W,MDM32,SGDID:S000005673,ORF,Verified ORF,"""Mitochondrial inner membrane protein with similarity to Mdm31p; required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1 ; MDM10 ; MDM12 ; and MDM34; variation between SK1 and S288C at residues 182 and 262 impacts invasive growth and mitochondrial network structure""",Verified ORF
10560,15,607609,0.0998806998406655,0.055216719954268,0.0713195310181928,YOR147W,MDM32,SGDID:S000005673,ORF,Verified ORF,"""Mitochondrial inner membrane protein with similarity to Mdm31p; required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1 ; MDM10 ; MDM12 ; and MDM34; variation between SK1 and S288C at residues 182 and 262 impacts invasive growth and mitochondrial network structure""",Verified ORF
10561,15,608367,0.0401371717605884,0.0540616860363768,0.458318857337885,YOR147W,MDM32,SGDID:S000005673,ORF,Verified ORF,"""Mitochondrial inner membrane protein with similarity to Mdm31p; required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1 ; MDM10 ; MDM12 ; and MDM34; variation between SK1 and S288C at residues 182 and 262 impacts invasive growth and mitochondrial network structure""",Verified ORF
