SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10426,15,433993,0.0025833317142245,0.0666678032495542,0.969112160014683,YOR058C,ASE1,SGDID:S000005584,ORF,Verified ORF,"""Mitotic spindle midzone-localized microtubule bundling protein; microtubule-associated protein (MAP) family member; required for spindle elongation and stabilization; undergoes cell cycle-regulated degradation by anaphase promoting complex; potential Cdc28p substrate; relative distribution to microtubules decreases upon DNA replication stress""",Verified ORF
10427,15,439078,0.0146020262152251,0.0684814346081773,0.831273735849517,YOR059C,LPL1,SGDID:S000005585,ORF,Verified ORF,"""Phospholipase; contains lipase specific GXSXG motif; maintains lipid droplet (LD) morphology; induced by transcription factor Rpn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10428,15,441176,0.0362276656394734,0.0666274113919666,0.586966966681912,YOR061W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10429,15,442681,0.0073163226641797,0.0703966333454596,0.917283914769276,YOR061W,CKA2,SGDID:S000005587,Close to 3'-UTR,Close to 3'-UTR,"""Alpha' catalytic subunit of casein kinase 2 (CK2); CK2 is a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases; protein abundance increases in response to DNA replication stress; regulates Fkh1p-mediated donor preference during mating-type switching""",Verified ORF
10430,15,443566,-0.015387529223318,0.0668390287651781,0.818055941409106,YOR062C,YOR062C,SGDID:S000005588,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; similar to Reg1p; expression regulated by glucose and Rgt1p; GFP-fusion protein is induced in response to the DNA-damaging agent MMS; YOR062C has a paralog ; YKR075C ; that arose from the whole genome duplication""",Uncharacterized ORF
10431,15,443890,-0.0338257998131821,0.0665222409710463,0.611428377158675,YOR062C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10432,15,446521,-0.0667139115878528,0.0665733171009995,0.316975991650222,YOR064C,YNG1,SGDID:S000005590,ORF,Verified ORF,"""Subunit of the NuA3 histone acetyltransferase complex; this complex acetylates histone H3; contains PHD finger domain that interacts with methylated histone H3; shares significant sequence identity with the human candidate tumor suppressor p33-ING1 in C-terminal region""",Verified ORF
10433,15,446992,-0.0807817731671941,0.066707219094121,0.226709369593743,YOR065W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10434,15,447362,-0.0819846897582505,0.0699420349179974,0.241915071160718,YOR064C,YNG1,SGDID:S000005590,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the NuA3 histone acetyltransferase complex; this complex acetylates histone H3; contains PHD finger domain that interacts with methylated histone H3; shares significant sequence identity with the human candidate tumor suppressor p33-ING1 in C-terminal region""",Verified ORF
10435,15,448418,-0.0281947706675618,0.139014157037639,0.839393029177986,SUT777_NFR/NDR,,,Promoter,Promoter,,Promoter
10436,15,448419,-0.131789505477775,0.096019907057139,0.170772172432339,SUT777_NFR/NDR,,,Promoter,Promoter,,Promoter
10437,15,448753,-0.109829636893416,0.0730262432403303,0.133481968632856,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10438,15,448815,-0.0606118888171223,0.10799943653821,0.575000852328896,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10439,15,448820,-0.205925046806977,0.124644882243323,0.0994045900191196,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10440,15,448830,-0.286311035553675,0.220106802310525,0.194181467262734,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10441,15,448831,-0.286311035553675,0.220106802310525,0.194181467262734,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10442,15,449086,-0.0594338805962152,0.0677385760801619,0.380865726515037,YOR065W,CYT1,SGDID:S000005591,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c1; component of the mitochondrial respiratory chain; expression is regulated by the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex""",Verified ORF
10443,15,451421,-0.0530800500926765,0.0673188679912409,0.430941111917171,YOR066W,MSA1,SGDID:S000005592,Close to 3'-UTR,Close to 3'-UTR,"""Activator of G1-specific transcription factors MBF and SBF; involved in regulation of the timing of G1-specific gene transcription and cell cycle initiation; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; MSA1 has a paralog ; MSA2 ; that arose from the whole genome duplication""",Verified ORF
10444,15,453019,-0.0697544944448103,0.0668047636156258,0.297128423229663,YOR067C,ALG8,SGDID:S000005593,ORF,Verified ORF,"""Glucosyl transferase; involved in N-linked glycosylation; adds glucose to the dolichol-linked oligosaccharide precursor prior to transfer to protein during lipid-linked oligosaccharide biosynthesis; similar to Alg6p; human homolog ALG8 can complement yeast null mutant""",Verified ORF
10445,15,459550,-0.0083669070115656,0.0667540716294726,0.900326309688874,XUT_15F-217,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
10446,15,460514,-0.0127852273703302,0.0666644720240514,0.848021108252558,YOR071C,NRT1,SGDID:S000005597,ORF,Verified ORF,"""High-affinity nicotinamide riboside transporter; also transports thiamine with low affinity; major transporter for 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine) uptake; shares sequence similarity with Thi7p and Thi72p; proposed to be involved in 5-fluorocytosine sensitivity""",Verified ORF
10447,15,460515,-0.0127852273703302,0.0666644720240514,0.848021108252558,YOR071C,NRT1,SGDID:S000005597,ORF,Verified ORF,"""High-affinity nicotinamide riboside transporter; also transports thiamine with low affinity; major transporter for 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine) uptake; shares sequence similarity with Thi7p and Thi72p; proposed to be involved in 5-fluorocytosine sensitivity""",Verified ORF
10448,15,461014,-0.023160892950549,0.066585538019009,0.728170155234619,YOR071C,NRT1,SGDID:S000005597,ORF,Verified ORF,"""High-affinity nicotinamide riboside transporter; also transports thiamine with low affinity; major transporter for 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine) uptake; shares sequence similarity with Thi7p and Thi72p; proposed to be involved in 5-fluorocytosine sensitivity""",Verified ORF
10449,15,461395,-0.0574884997352818,0.0694449463096939,0.408326981668859,YOR071C,NRT1,SGDID:S000005597,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity nicotinamide riboside transporter; also transports thiamine with low affinity; major transporter for 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine) uptake; shares sequence similarity with Thi7p and Thi72p; proposed to be involved in 5-fluorocytosine sensitivity""",Verified ORF
10450,15,461411,-0.0565001891665258,0.0690367377128672,0.413676612618213,YOR071C,NRT1,SGDID:S000005597,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity nicotinamide riboside transporter; also transports thiamine with low affinity; major transporter for 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine) uptake; shares sequence similarity with Thi7p and Thi72p; proposed to be involved in 5-fluorocytosine sensitivity""",Verified ORF
10451,15,461760,-0.0302364035891425,0.0668140514862273,0.651153982881652,YOR072W,YOR072W,SGDID:S000005598,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains; partially overlaps the dubious gene YOR072W-A; diploid deletion strains are methotrexate ; paraquat and wortmannin sensitive""",Uncharacterized ORF
10452,15,461793,-0.0224719303167499,0.067096682533195,0.737885378610769,YOR072W,YOR072W,SGDID:S000005598,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains; partially overlaps the dubious gene YOR072W-A; diploid deletion strains are methotrexate ; paraquat and wortmannin sensitive""",Uncharacterized ORF
10453,15,461814,-0.0360572123429685,0.0666403168417124,0.588799205178671,YOR072W,YOR072W,SGDID:S000005598,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains; partially overlaps the dubious gene YOR072W-A; diploid deletion strains are methotrexate ; paraquat and wortmannin sensitive""",Uncharacterized ORF
10454,15,462280,-0.0255317838171843,0.0672126495417284,0.70427350679848,YOR072W,YOR072W,SGDID:S000005598,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains; partially overlaps the dubious gene YOR072W-A; diploid deletion strains are methotrexate ; paraquat and wortmannin sensitive""",Uncharacterized ORF
10455,15,462740,-0.0131445869994575,0.135130106810456,0.922564355072648,CUT379,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
10456,15,462740,-0.315212282445538,0.203213075185495,0.121763773478463,CUT379,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
10457,15,464262,-0.0640258990096943,0.0728028311466156,0.379759704755052,YOR072W-B_NFR/NDR,,,Promoter,Promoter,,Promoter
10458,15,464395,0.0849381003646476,0.112292000714603,0.449911610869073,YOR073W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10459,15,465855,-0.0192931645926865,0.0668637870070191,0.773099483647648,YOR073W,SGO1,SGDID:S000005599,ORF,Verified ORF,"""Component of the spindle checkpoint; involved in sensing lack of tension on mitotic chromosomes; protects centromeric Rec8p at meiosis I; required for accurate chromosomal segregation at meiosis II and for mitotic chromosome stability; recruits condensin to the pericentric region of chromosomes during meiosis; dissociates from pericentromeres when sister kinetochores are under tension""",Verified ORF
10460,15,466097,-0.0323640766030263,0.0671024339493781,0.629885708029715,YOR073W,SGO1,SGDID:S000005599,ORF,Verified ORF,"""Component of the spindle checkpoint; involved in sensing lack of tension on mitotic chromosomes; protects centromeric Rec8p at meiosis I; required for accurate chromosomal segregation at meiosis II and for mitotic chromosome stability; recruits condensin to the pericentric region of chromosomes during meiosis; dissociates from pericentromeres when sister kinetochores are under tension""",Verified ORF
10461,15,466324,-0.0303187055135572,0.06787652373995,0.655384070901178,YOR073W,SGO1,SGDID:S000005599,ORF,Verified ORF,"""Component of the spindle checkpoint; involved in sensing lack of tension on mitotic chromosomes; protects centromeric Rec8p at meiosis I; required for accurate chromosomal segregation at meiosis II and for mitotic chromosome stability; recruits condensin to the pericentric region of chromosomes during meiosis; dissociates from pericentromeres when sister kinetochores are under tension""",Verified ORF
10462,15,466738,-0.0337960737325357,0.0673128061287867,0.615927823653144,YOR074C,CDC21,SGDID:S000005600,ORF,Verified ORF,"""Thymidylate synthase; required for de novo biosynthesis of pyrimidine deoxyribonucleotides; expression is induced at G1/S; human homolog TYMSOS can complement yeast cdc21 temperature-sensitive mutant at restrictive temperature""",Verified ORF
10463,15,467591,-0.052134073101461,0.0665991055791886,0.434266807868729,YOR073W-A,YOR073W-A,SGDID:S000028583,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially/completely overlaps the verified ORF CDC21/YOR074C; identified by RT-PCR""",Dubious ORF
10464,15,467703,-0.0440169973605412,0.0674076780534363,0.514183402460963,YOR074C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10465,15,467752,-0.0460786848649822,0.0669002129599681,0.491422088308604,YOR074C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10466,15,467792,-0.040578185258382,0.0667682803240052,0.543746427004923,YOR074C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10467,15,467889,-0.0263183906388387,0.0673287798912297,0.696111678848812,YOR074C,CDC21,SGDID:S000005600,Close to 3'-UTR,Close to 3'-UTR,"""Thymidylate synthase; required for de novo biosynthesis of pyrimidine deoxyribonucleotides; expression is induced at G1/S; human homolog TYMSOS can complement yeast cdc21 temperature-sensitive mutant at restrictive temperature""",Verified ORF
10468,15,469298,-0.171552009320405,0.134823083571806,0.2040603137963,YOR075W,UFE1,SGDID:S000005601,Close to 3'-UTR,Close to 3'-UTR,"""t-SNARE protein required for retrograde vesicular traffic; involved in Sey1p-independent homotypic ER fusion; required for efficient nuclear fusion during mating; forms a complex with the SNAREs Sec22p ; Sec20p and Use1p to mediate fusion of Golgi-derived vesicles at the ER""",Verified ORF
10469,15,471823,-0.0724787881846568,0.0671692335520957,0.281303332351283,YOR077W_NFR/NDR,,,Promoter,Promoter,,Promoter
10470,15,472448,-0.0931922708486561,0.0668409742739585,0.164122453397801,YOR077W,RTS2,SGDID:S000005603,ORF,Verified ORF,"""Basic zinc-finger protein; similar to human and mouse Kin17 proteins which are chromatin-associated proteins involved in UV response and DNA replication""",Verified ORF
10471,15,474477,-0.110130533832101,0.0691821926330062,0.112304177312142,YOR080W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10472,15,474768,-0.0900339062267985,0.0668146328449296,0.178677763933984,YOR080W,DIA2,SGDID:S000005606,ORF,Verified ORF,"""Origin-binding F-box protein; forms SCF ubiquitin ligase complex with Skp1p and Cdc53p; functions in ubiquitination of silent chromatin structural protein Sir4p; required to target Cdc6p for destruction during G1 phase; required for deactivation of Rad53 checkpoint kinase ; completion of DNA replication during recovery from DNA damage ; assembly of RSC complex ; RSC-mediated transcription regulation ; and nucleosome positioning; involved in invasive and pseudohyphal growth""",Verified ORF
