SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10884,15,907032,0.0866528453865075,0.0597079916251614,0.147590781466544,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10885,15,907053,0.0829408006188789,0.0595633486111752,0.164653434928847,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10886,15,907245,0.0759133515680406,0.0599592439598686,0.206318422867727,YOR316C,COT1,SGDID:S000005843,ORF,Verified ORF,"""Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog ; ZRC1 ; that arose from the whole genome duplication""",Verified ORF
10887,15,907643,0.0674761634352902,0.0601778989147157,0.262931670309823,YOR316C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10888,15,908870,0.0692792665314149,0.0597037353907654,0.246676616736815,YOR317W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10889,15,909076,0.0620418211954674,0.0654805656355442,0.344040099879234,YOR317W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10890,15,911587,0.059491580657664,0.0630124459335724,0.345751878034388,YOR317W,FAA1,SGDID:S000005844,Close to 3'-UTR,Close to 3'-UTR,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; accounts for most acyl-CoA synthetase activity; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms ER foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
10891,15,911748,0.0841721915615634,0.125682487435778,0.503473538481132,YOR317W,FAA1,SGDID:S000005844,Close to 3'-UTR,Close to 3'-UTR,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; accounts for most acyl-CoA synthetase activity; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms ER foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
10892,15,911795,0.0658432571475458,0.0604087755423254,0.27647345602839,YOR318C,YOR318C,SGDID:S000005845,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo""",Dubious ORF
10893,15,912636,0.0669406527997601,0.0602238628681587,0.2670965905778,YOR318C,YOR318C,SGDID:S000005845,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo""",Dubious ORF
10894,15,912729,0.0598754627953132,0.0596416317769036,0.316104548846303,YOR318C,YOR318C,SGDID:S000005845,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo""",Dubious ORF
10895,15,917889,0.0574723035318464,0.0598076774871194,0.337234089048499,YOR321W,PMT3,SGDID:S000005848,ORF,Verified ORF,"""Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt5p ; can instead interact with Pmt1p in some conditions; antifungal drug target; PMT3 has a paralog ; PMT2 ; that arose from the whole genome duplication""",Verified ORF
10896,15,919436,0.0503030195387124,0.0598946359496187,0.401556172960659,YOR322C,LDB19,SGDID:S000005849,ORF,Verified ORF,"""Alpha-arrestin ; Ub-ligase adaptor for Rsp5p; regulates starvation- and substrate-induced Ub-dependent endocytosis of select plasma membrane localized amino acid transporters ; recruiting Rsp5p to its targets; role in basal internalization and turnover of Ste2p ; mating and zygote formation; recruits Rsp5p to Ste2p via its 2 PPXY motifs; inhibited by Npr1p-mediated phosphorylation ; affecting cytosol and plasma membrane translocation; localization regulated by Rsp5p-dependent ubiquitination""",Verified ORF
10897,15,921242,0.0291861120486546,0.0604521597611437,0.62953926002795,YOR322C,LDB19,SGDID:S000005849,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-arrestin ; Ub-ligase adaptor for Rsp5p; regulates starvation- and substrate-induced Ub-dependent endocytosis of select plasma membrane localized amino acid transporters ; recruiting Rsp5p to its targets; role in basal internalization and turnover of Ste2p ; mating and zygote formation; recruits Rsp5p to Ste2p via its 2 PPXY motifs; inhibited by Npr1p-mediated phosphorylation ; affecting cytosol and plasma membrane translocation; localization regulated by Rsp5p-dependent ubiquitination""",Verified ORF
10898,15,921271,0.0360889244127475,0.0605107924547862,0.551287125971598,YOR322C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10899,15,923218,-0.0123356585131695,0.0609381602911226,0.839697877835951,YOR323C,PRO2,SGDID:S000005850,Close to 3'-UTR,Close to 3'-UTR,"""Gamma-glutamyl phosphate reductase; catalyzes the second step in proline biosynthesis""",Verified ORF
10900,15,927535,0.0016235236156325,0.0608142496532589,0.978716942668601,YOR326W,MYO2,SGDID:S000005853,ORF,Verified ORF,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10901,15,930508,-0.0014429424736724,0.0743275407969709,0.984522372673386,YOR326W,MYO2,SGDID:S000005853,Close to 3'-UTR,Close to 3'-UTR,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10902,15,930508,-0.228921779773833,0.157032134732534,0.145784152407639,YOR326W,MYO2,SGDID:S000005853,Close to 3'-UTR,Close to 3'-UTR,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10903,15,930562,-0.011474618086374,0.0646390674527856,0.859203100943625,YOR326W,MYO2,SGDID:S000005853,Close to 3'-UTR,Close to 3'-UTR,"""Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles ; the vacuole ; late Golgi elements ; peroxisomes ; lipid droplets ; and the mitotic spindle; MYO2 has a paralog ; MYO4 ; that arose from the whole genome duplication""",Verified ORF
10904,15,931347,-0.059844208052963,0.0609312943000243,0.326694274124242,YOR328W_NFR/NDR,,,Promoter,Promoter,,Promoter
10905,15,933083,-0.0125431792647948,0.0599154485256597,0.834297344860109,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10906,15,934483,-0.0065337739435971,0.0601620911676579,0.913579213570564,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10907,15,934516,-0.0065434797219096,0.0602272868446036,0.913544662955672,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10908,15,935795,-0.0036165494190504,0.0601584493044336,0.952096418172726,YOR328W,PDR10,SGDID:S000005855,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p""",Verified ORF
10909,15,937046,-0.0192266040670806,0.0600222158562467,0.748911653969472,YOR329C,SCD5,SGDID:S000005856,ORF,Verified ORF,"""Protein required for normal actin organization and endocytosis; targeting subunit for protein phosphatase type 1; undergoes Crm1p-dependent nuclear-cytoplasmic shuttling; multicopy suppressor of clathrin deficiency""",Verified ORF
10910,15,938051,-0.0058288921887379,0.0600713732005083,0.922755431903639,YOR329C,SCD5,SGDID:S000005856,ORF,Verified ORF,"""Protein required for normal actin organization and endocytosis; targeting subunit for protein phosphatase type 1; undergoes Crm1p-dependent nuclear-cytoplasmic shuttling; multicopy suppressor of clathrin deficiency""",Verified ORF
10911,15,940092,-0.0148715669464989,0.0601333118438842,0.804812127090201,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10912,15,941271,0.0168514469554753,0.0598150361027884,0.778318750091724,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10913,15,943341,0.0016908570183043,0.0597648933419255,0.977445400186295,YOR330C,MIP1,SGDID:S000005857,ORF,Verified ORF,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10914,15,944458,0.0842400031187578,0.0675768291769167,0.21337766316008,YOR334W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10915,15,950568,-0.0056414577488914,0.0600388115323979,0.925191449659266,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10916,15,951423,-0.0289557790671347,0.0600754615240699,0.630111659978607,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10917,15,952849,-0.0275302351493032,0.0598679242018087,0.645907340947843,YOR336W,KRE5,SGDID:S000005863,ORF,Verified ORF,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10918,15,956308,-0.0034419793156677,0.0597080424206868,0.954062564559765,YOR337W,TEA1,SGDID:S000005864,ORF,Verified ORF,"""Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein""",Verified ORF
10919,15,957477,-0.0333447815377357,0.0599444099144329,0.578384371210477,YOR338W,YOR338W,SGDID:S000005865,ORF,Uncharacterized ORF,"""Putative protein of unknown function; YOR338W transcription is regulated by Azf1p and its transcript is a specific target of the G protein effector Scp160p; identified as being required for sporulation in a high-throughput mutant screen; YOR338W has a paralog ; FUN19 ; that arose from the whole genome duplication""",Uncharacterized ORF
10920,15,959079,-0.0847274842674552,0.060116064696733,0.159597746947897,YOR339C,UBC11,SGDID:S000005866,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme; most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C ; but not a true functional homolog of this E2; unlike E2-C ; not required for the degradation of mitotic cyclin Clb2""",Verified ORF
10921,15,960232,-0.117187191774834,0.0611668662281351,0.0561903409049059,YOR340C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10922,15,960845,-0.0871971872238003,0.0630642470814499,0.167639433004091,YOR341W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10923,15,961458,-0.084510341232134,0.0594664710120657,0.156158054299655,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10924,15,961510,-0.0706943959265651,0.0594161447376583,0.234917570203119,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
10925,15,961682,-0.112420515493281,0.0602596742531742,0.0629264965726355,YOR341W,RPA190,SGDID:S000005868,ORF,Verified ORF,"""RNA polymerase I largest subunit A190""",Verified ORF
