SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10132,15,64029,0.0693933432533496,0.0592359922523978,0.242198958644956,YOL138C,RTC1,SGDID:S000005498,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1""",Verified ORF
10133,15,64092,0.0588376152865229,0.0591190404854405,0.320301421195289,YOL138C,RTC1,SGDID:S000005498,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1""",Verified ORF
10134,15,64169,0.064596455746126,0.0588502323848244,0.273109230469031,YOL138C,RTC1,SGDID:S000005498,CDS,CDS,"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1""",Verified ORF
10135,15,65729,0.0698284459889307,0.0588274835646538,0.236024310178338,YOL137W,BSC6,SGDID:S000005497,CDS,CDS,"""Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression""",Verified ORF
10136,15,65815,0.0698284459889307,0.0588274835646538,0.236024310178338,YOL137W,BSC6,SGDID:S000005497,CDS,CDS,"""Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression""",Verified ORF
10137,15,66419,0.0664701612408604,0.0591379093577334,0.261782876995397,YOL137W,BSC6,SGDID:S000005497,CDS,CDS,"""Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression""",Verified ORF
10138,15,66855,0.0564749327486003,0.0588119571577141,0.337580249024283,YOL137W,BSC6,SGDID:S000005497,CDS,CDS,"""Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression""",Verified ORF
10139,15,67520,0.0599026012297145,0.0589829237898395,0.310519163540093,YOL137W,BSC6,SGDID:S000005497,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression""",Verified ORF
10140,15,68041,0.0624319293875367,0.0586231243694238,0.287616936143163,YOL136C,PFK27,SGDID:S000005496,CDS,CDS,"""6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate ; expression induced by glucose and sucrose ; transcriptional regulation involves protein kinase A""",Verified ORF
10141,15,68234,0.0623010447647965,0.0586791674492896,0.289087109458613,YOL136C,PFK27,SGDID:S000005496,CDS,CDS,"""6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate ; expression induced by glucose and sucrose ; transcriptional regulation involves protein kinase A""",Verified ORF
10142,15,68851,0.0315947832467729,0.058583872774241,0.590013961044848,YOL136C,PFK27,SGDID:S000005496,Close to 3'-UTR,Close to 3'-UTR,"""6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate ; expression induced by glucose and sucrose ; transcriptional regulation involves protein kinase A""",Verified ORF
10143,15,69757,0.0385023743639155,0.0605548463523716,0.525301524683467,YOL135C,MED7,SGDID:S000005495,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation""",Verified ORF
10144,15,70217,0.0183627095036147,0.0594992051659218,0.757791828167208,YOL134C,YOL134C,SGDID:S000005494,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps HRT1 ; a verified gene that encodes an SCF ubiquitin ligase subunit""",Dubious ORF
10148,15,70894,0.0169310470182742,0.0597307767378265,0.776993472765537,YOL135C,MED7,SGDID:S000005495,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation""",Verified ORF
10149,15,70941,0.0035844881096762,0.0599128095149282,0.952326154248839,YOL135C,MED7,SGDID:S000005495,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation""",Verified ORF
10150,15,70998,0.0559238287978128,0.0601730832350357,0.35332582565137,YOL135C,MED7,SGDID:S000005495,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation""",Verified ORF
10151,15,71038,0.0264078978551512,0.061367572707776,0.667223062104531,YOL135C,MED7,SGDID:S000005495,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation""",Verified ORF
10153,15,71370,0.0242348763431048,0.0612719660106195,0.692691004836637,YOL132W,GAS4,SGDID:S000005492,CDS,CDS,"""1,3-beta-glucanosyltransferase; involved with Gas2p in spore wall assembly; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10155,15,71659,0.01392036609448,0.0616094630040591,0.821374759586248,YOL132W,GAS4,SGDID:S000005492,CDS,CDS,"""1,3-beta-glucanosyltransferase; involved with Gas2p in spore wall assembly; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10168,15,79341,0.0190966241458155,0.0616055337065597,0.75675734531225,YOL128C,YGK3,SGDID:S000005488,CDS,CDS,"""Protein kinase related to mammalian GSK-3 glycogen synthase kinases; GSK-3 homologs (Mck1p ; Rim11p ; Mrk1p ; Ygk3p) are involved in control of Msn2p-dependent transcription of stress responsive genes and in protein degradation; YGK3 has a paralog ; MCK1 ; that arose from the whole genome duplication""",Verified ORF
10169,15,82212,0.0098246473890168,0.0615774636731645,0.873327291061037,YOL126C,MDH2,SGDID:S000005486,CDS,CDS,"""Cytoplasmic malate dehydrogenase; one of three isozymes that catalyze interconversion of malate and oxaloacetate; involved in the glyoxylate cycle and gluconeogenesis during growth on two-carbon compounds; interacts with Pck1p and Fbp1; mutation in human homolog MDH2 causes early-onset severe encephalopathy""",Verified ORF
10170,15,84544,0.00610359639329,0.0613167926146705,0.92076444439717,YOL125W,TRM13,SGDID:S000005485,CDS,CDS,"""2'-O-methyltransferase; responsible for modification of tRNA at position 4; C-terminal domain has similarity to Rossmann-fold (RFM) superfamily of RNA methyltransferases""",Verified ORF
10171,15,86266,0.01395523357043,0.0620569503028536,0.822204418544099,YOL124C,TRM11,SGDID:S000005484,CDS,CDS,"""Catalytic subunit of adoMet-dependent tRNA methyltransferase complex; required for the methylation of the guanosine nucleotide at position 10 (m2G10) in tRNAs; contains a THUMP domain and a methyltransferase domain; another complex member is Trm112p""",Verified ORF
10172,15,86295,-0.0134592586070634,0.0608689509103543,0.825127915481769,YOL124C,TRM11,SGDID:S000005484,CDS,CDS,"""Catalytic subunit of adoMet-dependent tRNA methyltransferase complex; required for the methylation of the guanosine nucleotide at position 10 (m2G10) in tRNAs; contains a THUMP domain and a methyltransferase domain; another complex member is Trm112p""",Verified ORF
10175,15,94074,0.0110445526638405,0.0611866860070321,0.85685907208701,YOL120C,RPL18A,SGDID:S000005480,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L18A; intron of RPL18A pre-mRNA forms stem-loop structures that are a target for Rnt1p cleavage leading to degradation; homologous to mammalian ribosomal protein L18 ; no bacterial homolog; RPL18A has a paralog ; RPL18B ; that arose from the whole genome duplication""",Verified ORF
10176,15,96254,-0.0110735953358114,0.0616426238130159,0.857536815150311,YOL119C,MCH4,SGDID:S000005479,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
10177,15,96613,-0.0231653957755642,0.0617079793621826,0.707585819033798,YOL118C,YOL118C,SGDID:S000005478,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
10178,15,99518,-0.0243865860973327,0.0616002447680523,0.69242935250298,YOL116W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10179,15,99543,-0.0167121240205852,0.0617745297634383,0.786907402670301,YOL116W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10180,15,100316,-0.0144847167435151,0.0620396697528834,0.815527851271761,YOL116W,MSN1,SGDID:S000005476,CDS,CDS,"""Transcriptional activator; involved in regulation of invertase and glucoamylase expression ; invasive growth and pseudohyphal differentiation ; iron uptake ; chromium accumulation ; and response to osmotic stress; localizes to the nucleus; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
10181,15,106762,-0.0195998070180794,0.0623152350300897,0.753306835368477,YOL112W,MSB4,SGDID:S000005472,CDS,CDS,"""GTPase-activating protein of the Ras superfamily; acts primarily on Sec4p ; localizes to the bud site and bud tip; msb3 msb4 double mutation causes defects in secretion and actin organization; similar to the TBC-domain Tre2 oncogene; MSB4 has a paralog ; MSB3 ; that arose from the whole genome duplication; human homolog USP6NL can complement yeast msb3 msb4 double null mutant""",Verified ORF
10182,15,108576,-0.018756406355241,0.0618818085855414,0.761991827696676,YOL111C,MDY2,SGDID:S000005471,CDS,CDS,"""Protein involved in inserting tail-anchored proteins into ER membranes; forms a complex with Get4p; required for efficient mating; involved in shmoo formation and nuclear migration in the pre-zygote; associates with ribosomes""",Verified ORF
10183,15,109676,-0.020167238701444,0.0614712464970509,0.743048731228028,YOL110W,SHR5,SGDID:S000005470,CDS,CDS,"""Palmitoyltransferase subunit; this complex adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; palmitoylation is required for Ras2p membrane localization; Palmitoyltransferase is composed of Shr5p and Erf2""",Verified ORF
10187,15,112248,-0.0361361335753345,0.0591368598796356,0.54155353179136,YOL107W,YOL107W,SGDID:S000005467,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and colocalizes in a punctate pattern with the early golgi/COPI vesicles; YOL107W is not an essential protein""",Uncharacterized ORF
10188,15,113148,-0.039976578684868,0.0617442828160464,0.517759032390897,YOL107W,YOL107W,SGDID:S000005467,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and colocalizes in a punctate pattern with the early golgi/COPI vesicles; YOL107W is not an essential protein""",Uncharacterized ORF
10194,15,117153,-0.0125092670223723,0.0664002548657843,0.850677741312786,YOL104C,NDJ1,SGDID:S000005464,CDS,CDS,"""Protein that regulates meiotic SPB cohesion and telomere clustering; localizes to both spindle pole bodies (SPBs) and telomeres; required for bouquet formation ; effective homolog pairing ; ordered cross-over distribution ; sister chromatid cohesion at meiotic telomeres ; chromosomal segregation and telomere-led rapid prophase movement""",Verified ORF
10195,15,126797,-0.0383571158838789,0.0654518060180189,0.558225819626638,YOL102C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10197,15,129576,-0.0132090901460185,0.0654334707580635,0.840134216063035,YOL100W,PKH2,SGDID:S000005460,CDS,CDS,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10198,15,129671,-0.0062793501130813,0.064783610666459,0.922838527357674,YOL100W,PKH2,SGDID:S000005460,CDS,CDS,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10199,15,132664,-0.0060503668596552,0.0647836723947203,0.925644024517002,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
10200,15,132707,-0.0142751447608349,0.0649813938932999,0.826246973921588,YOL100W,PKH2,SGDID:S000005460,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine protein kinase; involved in sphingolipid-mediated signaling pathway that controls endocytosis; activates Ypk1p and Ykr2p ; components of signaling cascade required for maintenance of cell wall integrity; contains a PH-like domain; redundant with Pkh1p; PKH2 has a paralog ; PKH1 ; that arose from the whole genome duplication""",Verified ORF
