SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11459,16,284685,-0.0312393765526153,0.0609350694648119,0.608505178980373,YPL141C,FRK1,SGDID:S000006062,CDS,CDS,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11460,16,286882,-0.0351560597876312,0.0609727112620682,0.564586098779554,YPL141C,FRK1,SGDID:S000006062,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11461,16,288425,-0.0347780586377512,0.060828549814029,0.567862632923835,YPL140C,MKK2,SGDID:S000006061,CDS,CDS,"""MAPKK involved in the protein kinase C signaling pathway; involved in control of cell integrity; upon activation by Bck1p phosphorylates downstream target ; Slt2p; functionally redundant with Mkk1p; MKK2 has a paralog ; MKK1 ; that arose from the whole genome duplication""",Verified ORF
11462,16,292604,-0.0474462625760581,0.0611072376789614,0.438007633007353,YPL138C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11463,16,293786,-0.0642885252690282,0.0611816023405799,0.294077543996214,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11464,16,295408,-0.0602448257654677,0.0609906590653286,0.323941201791892,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11465,16,295944,-0.0565114940214859,0.0607823327537396,0.353143381729038,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11466,16,296048,-0.0468904601941965,0.0607977901630713,0.441073098856132,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11468,16,297486,-0.0263282414538175,0.0613841762291286,0.668250889621694,YPL135W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11470,16,300317,-0.0224120025975248,0.0614272570143667,0.715438609290918,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11471,16,300745,-0.0292810859056589,0.0609800474098267,0.631400469451677,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11472,16,300812,-0.0328310366901673,0.0610830749919866,0.591273556347828,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11473,16,305191,-0.0628252058276966,0.0624234070095625,0.314894938235243,YPL129W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11474,16,305292,-0.0585254376454666,0.0618622744270131,0.344764995412776,YPL129W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11475,16,305368,-0.0494687001716283,0.0619887511409607,0.425391309411441,YPL130W,SPO19,SGDID:S000006051,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific prospore protein; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation; identified as a weak high-copy suppressor of the spo1-1 ts mutation; SPO19 has a paralog ; YOR214C ; that arose from the whole genome duplication""",Verified ORF
11476,16,306491,-0.0078889431125124,0.0616634407082105,0.898272868258651,YPL129W,TAF14,SGDID:S000006050,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TFIID ; TFIIF ; INO80 ; SWI/SNF ; and NuA3 complexes; involved in RNA polymerase II transcription initiation and in chromatin modification; contains a YEATS domain""",Verified ORF
11477,16,309023,0.0088141985868548,0.0608447741884632,0.884901168480378,YPL127C,HHO1,SGDID:S000006048,CDS,CDS,"""Histone H1 ; linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis ; and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions ; contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination""",Verified ORF
11478,16,309089,-0.0109534456837125,0.0614509650560049,0.858631305161391,YPL127C,HHO1,SGDID:S000006048,CDS,CDS,"""Histone H1 ; linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis ; and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions ; contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination""",Verified ORF
11479,16,310891,0.0505968076417301,0.0608444563614388,0.406210300757035,YPL126W,NAN1,SGDID:S000006047,CDS,CDS,"""U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA""",Verified ORF
11480,16,311025,0.0482589817392502,0.0606476453765386,0.426725358882052,YPL126W,NAN1,SGDID:S000006047,CDS,CDS,"""U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA""",Verified ORF
11482,16,314083,0.0220223149937552,0.0607453383462144,0.717169183694229,YPL125W,KAP120,SGDID:S000006046,CDS,CDS,"""Karyopherin responsible for the nuclear import of Rpf1p; Rpf1p is a ribosome maturation factor""",Verified ORF
11483,16,317370,0.0311590302963429,0.0610523693841678,0.610114321303326,YPL124W,SPC29,SGDID:S000006045,CDS,CDS,"""Inner plaque spindle pole body (SPB) component; links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication""",Verified ORF
11484,16,319783,0.0077488048806213,0.0615559002354085,0.899896673201359,YPL122C,TFB2,SGDID:S000006043,CDS,CDS,"""Subunit of TFIIH and nucleotide excision repair factor 3 complexes; involved in transcription initiation ; required for nucleotide excision repair ; similar to 52 kDa subunit of human TFIIH""",Verified ORF
11486,16,325063,0.0439151579338235,0.0610574835923096,0.472467173327798,YPL119C,DBP1,SGDID:S000006040,CDS,CDS,"""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC) ; stimulating recruitment of mRNAs with long ; structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p ; stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",Verified ORF
11487,16,326625,0.062793169510195,0.0615305661746759,0.308180823748773,YPL119C,DBP1,SGDID:S000006040,Close to 3'-UTR,Close to 3'-UTR,"""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC) ; stimulating recruitment of mRNAs with long ; structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p ; stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",Verified ORF
11488,16,326955,0.049276986548434,0.0612936237641135,0.421967118017083,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
11489,16,326956,0.049276986548434,0.0612936237641135,0.421967118017083,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
11490,16,327318,0.0555207888925265,0.0608119753230354,0.361870373988088,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
11492,16,333274,0.0320816541089362,0.0613037146859802,0.60107773040211,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11493,16,334163,0.0225624848004843,0.0611622975292019,0.712426913027036,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11494,16,334248,0.0005864474188878,0.0620175670559112,0.992460538088626,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11495,16,334818,0.03347321714044,0.0609622787971179,0.583297145340301,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11496,16,335267,0.0217804394164238,0.0617631552283675,0.724565404134727,YPL115C,BEM3,SGDID:S000006036,CDS,CDS,"""Rho GTPase activating protein (RhoGAP); involved in control of the cytoskeleton organization; targets the essential Rho-GTPase Cdc42p ; which controls establishment and maintenance of cell polarity ; including bud-site assembly""",Verified ORF
11497,16,336019,0.0129466595247902,0.0609553091598704,0.831920752527203,YPL114W,YPL114W,SGDID:S000006035,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; largely overlaps ORF YPL113C; diploid deletion in BY4743 strain background exhibits high budding index""",Dubious ORF
11498,16,337021,0.0117284900021397,0.0612282953801906,0.848202157666036,YPL113C,YPL113C,SGDID:S000006034,CDS,CDS,"""Glyoxylate reductase; acts on glyoxylate and hydroxypyruvate substrates; YPL113C is not an essential gene""",Verified ORF
11499,16,337162,-0.0014588285198551,0.0617055012587013,0.981151695977734,YPL113C_NFR/NDR,,,Promoter,Promoter,,Promoter
11500,16,337655,0.01361401181482,0.0614345651741686,0.824751998165466,YPL112C,PEX25,SGDID:S000006033,CDS,CDS,"""Peripheral peroxisomal membrane peroxin; required for the regulation of peroxisome size and maintenance ; recruits GTPase Rho1p to peroxisomes ; induced by oleate ; interacts with Pex27p; PEX25 has a paralog ; PEX27 ; that arose from the whole genome duplication""",Verified ORF
11502,16,340393,0.012037635494332,0.0606986320141333,0.842910377505105,YPL111W,CAR1,SGDID:S000006032,CDS,CDS,"""Arginase ; catabolizes arginine to ornithine and urea; expression responds to both induction by arginine and nitrogen catabolite repression; disruption decreases production of carcinogen ethyl carbamate during wine fermentation and also enhances freeze tolerance""",Verified ORF
11503,16,341087,0.0366528690221943,0.0622810456729127,0.556567985819302,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11504,16,341278,0.0204108893415609,0.0609480688256698,0.737907089181901,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11505,16,341700,0.0223936810374493,0.060940764769294,0.713491389860134,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11506,16,341808,0.0221639483290726,0.0608723022819498,0.715997119945841,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11507,16,342089,0.020806340563741,0.0608765577712534,0.732720446571905,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
11508,16,342883,0.0175519644500431,0.0607494633288867,0.772809303792219,YPL110C,GDE1,SGDID:S000006031,CDS,CDS,"""Glycerophosphocholine (GroPCho) phosphodiesterase; hydrolyzes GroPCho to choline and glycerolphosphate ; for use as a phosphate source and as a precursor for phosphocholine synthesis; may interact with ribosomes""",Verified ORF
