SNP,Chr,Pos,Effect,SE,ADE17_HYR1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10362,15,270269,-0.16816790898457,0.151445749782669,0.267575257794431,YOL029C,YOL029C,SGDID:S000005389,CDS,CDS,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10363,15,270972,-0.0775261425466283,0.151629925922003,0.609470986257568,YOL028C,YAP7,SGDID:S000005388,CDS,CDS,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10364,15,271365,-0.0393743764233178,0.152032190674856,0.795796148621882,YOL028C,YAP7,SGDID:S000005388,CDS,CDS,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10365,15,271552,-0.0439311534925872,0.152074515838679,0.772843445238238,YOL029C_NFR/NDR,,,Promoter,Promoter,,Promoter
10366,15,271780,-0.013714259615647,0.152904919044774,0.928583299488098,YOL029C_NFR/NDR,,,Promoter,Promoter,,Promoter
10368,15,272768,-0.0430857989179705,0.152584872159796,0.777823251153398,YOL027C,MDM38,SGDID:S000005387,CDS,CDS,"""Membrane-associated mitochondrial ribosome receptor; forms a complex with Mba1p to facilitate recruitment of mRNA-specific translational activators to ribosomes; ribosome-associated protein involved in the insertion of newly synthesized proteins into the mitochondrial inner membrane; role in protein export and K+/H+ exchange; localizes to the inner mitochondrial membrane; human ortholog Letm1 implicated in Wolf-Hirschhorn syndrome""",Verified ORF
10369,15,274007,-0.030138627587685,0.153346787438893,0.84430139454754,YOL027C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10370,15,274603,-0.0304071206146777,0.152747416051355,0.842324172365466,tS(GCU)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10371,15,276632,-0.0591279750560202,0.151653410029177,0.696853868640061,YOL025W,LAG2,SGDID:S000005385,CDS,CDS,"""Protein that negatively regulates the SCF E3-ubiquitin ligase; regulates by interacting with and preventing neddyation of the cullin subunit ; Cdc53p; longevity determinant that is preferentially expressed in young cells; similar to mammalian Cand1""",Verified ORF
10374,15,277467,-0.103418220882476,0.153065999748205,0.499708660668543,YOL024W,YOL024W,SGDID:S000005384,CDS,CDS,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10379,15,278631,-0.086489451384967,0.152657250753833,0.571373373844832,YOL023W,IFM1,SGDID:S000005383,CDS,CDS,"""Mitochondrial translation initiation factor 2""",Verified ORF
10380,15,281378,-0.0968575830232111,0.151773691765491,0.523776084734545,YOL022C,TSR4,SGDID:S000005382,CDS,CDS,"""Cytoplasmic assembly chaperone for ribosomal protein Rps2p; co-translationally associates with the N-terminal extension of Rps2p to facilitate expression ; solubility and ribosome assembly; released prior to the nuclear import of Rps2p; required for correct processing of 20S pre-rRNA at site D to generate mature 18S rRNA; essential gene in the S288C background but not in CEN.PK2; homologous to human PDCD2L and PDCD2""",Verified ORF
10381,15,285588,-0.144973242905539,0.152875479263814,0.343620745576159,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10382,15,285741,-0.140782356800566,0.152392396136737,0.35621376676873,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10383,15,285960,-0.15176550808266,0.15212871678652,0.319150648988352,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10384,15,286046,-0.148037766223469,0.151567700161168,0.32938134731872,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10385,15,286242,-0.108098034019557,0.152901606220969,0.480046726259551,YOL020W,TAT2,SGDID:S000005380,CDS,CDS,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10386,15,286732,-0.0818401778403614,0.152280731316929,0.591309492735442,YOL020W,TAT2,SGDID:S000005380,CDS,CDS,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10388,15,288282,-0.0900919326744164,0.152245689411661,0.554394388495846,YOL019W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10389,15,289191,-0.0497517490309808,0.152942659195015,0.745149213354688,YOL019W,YOL019W,SGDID:S000005379,CDS,CDS,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10390,15,289865,-0.0799761330842792,0.152142937387314,0.599451417518069,YOL019W,YOL019W,SGDID:S000005379,CDS,CDS,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10391,15,294442,-0.0686170115818676,0.151810084918809,0.651552027807843,YOL017W,ESC8,SGDID:S000005377,CDS,CDS,"""Protein involved in telomeric and mating-type locus silencing; interacts with Sir2p and also interacts with Gal11p ; which is a component of the RNA pol II mediator complex; ESC8 has a paralog ; IOC3 ; that arose from the whole genome duplication""",Verified ORF
10392,15,298709,0.092480419402736,0.152224647818802,0.543892555437896,YOL015W,IRC10,SGDID:S000005375,CDS,CDS,"""Protein of unknown function; subunit of the leading edge protein (LEP) complex (Ssp1-Ady3-Don1-Irc10) that forms a ring-like structure at the leading edge of the prospore membrane during meiosis II; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
10394,15,300336,0.11761402019915,0.151761016664363,0.438861468742753,YOL014W,YOL014W,SGDID:S000005374,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mCherry fusion protein localizes to the cytosol and nucleus""",Uncharacterized ORF
10395,15,300373,0.116117310926993,0.151157766158732,0.442890146343225,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10398,15,300972,0.0266440248245518,0.154144402682532,0.862867558068006,YOLCdelta8,YOLCdelta8,SGDID:S000007152,Other features,LTR,"""Ty1 LTR""",reverse complement
10399,15,302265,-0.0293146592003181,0.152942886398658,0.848110417358912,YOL013C,HRD1,SGDID:S000005373,CDS,CDS,"""Ubiquitin-protein ligase involved in ER-associated degradation (ERAD) of misfolded proteins; upon autoubiquitination triggers retrotranslocation of misfolded proteins to cytosol for degradation; genetically linked to the unfolded protein response (UPR); regulated through association with Hrd3p; contains an H2 ring finger; likely plays a general role in targeting proteins that persistently associate with and potentially obstruct the ER-localized translocon""",Verified ORF
10400,15,305341,-0.0742560223280469,0.152463159879951,0.626530574111442,YOL011W,PLB3,SGDID:S000005371,Close to 3'-UTR,Close to 3'-UTR,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10401,15,305375,-0.0697894730728832,0.151806166918131,0.645994818536874,YOL011W,PLB3,SGDID:S000005371,CDS,CDS,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10402,15,305436,-0.0697894730728832,0.151806166918131,0.645994818536874,YOL011W,PLB3,SGDID:S000005371,CDS,CDS,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10403,15,305531,-0.0724347912706742,0.152023092903925,0.634032733190009,YOL011W,PLB3,SGDID:S000005371,CDS,CDS,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10404,15,309504,-0.0617065080618874,0.153415411417633,0.68776670565001,ARS1512,ARS1512,SGDID:S000130135,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
10405,15,309869,-0.0956052941298813,0.151768726756653,0.52914093050075,ARS1512,ARS1512,SGDID:S000130135,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
10406,15,309954,-0.0162159263290256,0.152497328960568,0.915376326662029,YOL009C,MDM12,SGDID:S000005369,CDS,CDS,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10407,15,310221,-0.0470539402831633,0.151192079347161,0.755817380820401,YOL008W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10408,15,310574,-0.0171888389224211,0.152069218591204,0.91006865128612,YOL008W,COQ10,SGDID:S000005368,CDS,CDS,"""Coenzyme Q (ubiquinone) binding protein; functions in the delivery of Q<sub>6</sub> to its proper location for electron transport during respiration; START domain protein with homologs in bacteria and eukaryotes; respiratory growth defect of the null mutant is functionally complemented by human COQ10A""",Verified ORF
10410,15,311056,-0.0768852538697018,0.151846964978192,0.612938405743334,YOL009C,MDM12,SGDID:S000005369,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10411,15,311337,-0.0769441459219533,0.152594740366744,0.614408350930945,YOL008W,COQ10,SGDID:S000005368,Close to 3'-UTR,Close to 3'-UTR,"""Coenzyme Q (ubiquinone) binding protein; functions in the delivery of Q<sub>6</sub> to its proper location for electron transport during respiration; START domain protein with homologs in bacteria and eukaryotes; respiratory growth defect of the null mutant is functionally complemented by human COQ10A""",Verified ORF
10412,15,312146,-0.0837452627442809,0.151444733183707,0.580630036489678,YOL007C,CSI2,SGDID:S000005367,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10413,15,312151,-0.0113250497968561,0.152290893250945,0.940762406239153,YOL007C,CSI2,SGDID:S000005367,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10414,15,312245,0.0487841503464014,0.151519106629902,0.747668283194921,YOL007C,CSI2,SGDID:S000005367,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10415,15,312534,0.0546031613262544,0.152174724255499,0.719945112647002,YOL007C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10418,15,316405,-0.123709842922876,0.151997047458893,0.41625299744141,YOL005C,RPB11,SGDID:S000005365,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase II subunit B12.5; part of central core; similar to Rpc19p and bacterial alpha subunit""",Verified ORF
10419,15,316670,-0.145199134058909,0.153454859233462,0.34469333025995,YOL004W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10420,15,316958,-0.146795842805387,0.152325088170444,0.335855545013611,YOL004W,SIN3,SGDID:S000005364,CDS,CDS,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
10421,15,317329,-0.0944196022912051,0.152241900626678,0.535529845066572,YOL004W,SIN3,SGDID:S000005364,CDS,CDS,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
10422,15,318509,-0.0928597770507902,0.151831297205326,0.541197177926571,YOL004W,SIN3,SGDID:S000005364,CDS,CDS,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
10423,15,322448,-0.160033756368706,0.151651051631925,0.2920206970824,YOL003C,PFA4,SGDID:S000005363,CDS,CDS,"""Palmitoyltransferase with autoacylation activity; required for palmitoylation of amino acid permeases containing a C-terminal Phe-Trp-Cys site; required for modification of Chs3p; member of the DHHC family of putative palmitoyltransferases""",Verified ORF
10424,15,329425,-0.202333176082135,0.152493764600076,0.18542283366523,YOR002W,ALG6,SGDID:S000005528,CDS,CDS,"""ER-luminal alpha 1,3 glucosyltransferase; involved in transfer of oligosaccharides from dolichyl pyrophosphate to asparagine residues of proteins during N-linked protein glycosylation; C998T transition in human ortholog ALG6 causes carbohydrate-deficient glycoprotein syndrome type-Ic; wild-type human ortholog ALG6 can partially complement yeast alg6 mutant""",Verified ORF
10426,15,334807,-0.201465499068145,0.151359430870135,0.184034786230243,YOR005C,DNL4,SGDID:S000005531,CDS,CDS,"""DNA ligase required for nonhomologous end-joining (NHEJ); forms stable heterodimer with required cofactor Lif1p ; interacts with Nej1p; involved in meiosis ; not essential for vegetative growth; mutations in human ortholog lead to ligase IV syndrome and Dubowitz syndrome""",Verified ORF
