SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8279,12,867397,-0.0469236267800351,0.167755647262352,0.779860653893609,YLR372W,ELO3,SGDID:S000004364,CDS,CDS,"""Elongase; involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7""",Verified ORF
8280,12,868297,-0.022957904663448,0.167536869129175,0.891083659038473,YLR372W,ELO3,SGDID:S000004364,CDS,CDS,"""Elongase; involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7""",Verified ORF
8281,12,869357,-0.0770005674169083,0.166703794523615,0.644437199016453,YLR373C,VID22,SGDID:S000004365,CDS,CDS,"""Glycosylated integral membrane protein localized to plasma membrane; plays a role in fructose-1,6-bisphosphatase (FBPase) degradation; involved in FBPase transport from the cytosol to Vid (vacuole import and degradation) vesicles; VID22 has a paralog ; ENV11 ; that arose from the whole genome duplication""",Verified ORF
8282,12,871085,-0.0404832309996556,0.166255346274685,0.807759276620296,YLR373C,VID22,SGDID:S000004365,CDS,CDS,"""Glycosylated integral membrane protein localized to plasma membrane; plays a role in fructose-1,6-bisphosphatase (FBPase) degradation; involved in FBPase transport from the cytosol to Vid (vacuole import and degradation) vesicles; VID22 has a paralog ; ENV11 ; that arose from the whole genome duplication""",Verified ORF
8283,12,871998,-0.0551811425080424,0.166243366705864,0.740139192563781,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8284,12,871999,-0.0422434693545841,0.16688380069035,0.800314305548076,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8285,12,872037,-0.0580280721198492,0.16593042569654,0.726762436884052,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8286,12,872065,-0.0588010431399071,0.165318423760938,0.722290021620155,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8287,12,872449,-0.123919936067317,0.165633265135969,0.454862705648819,YLR375W,STP3,SGDID:S000004367,CDS,CDS,"""Zinc-finger protein of unknown function; possibly involved in pre-tRNA splicing and in uptake of branched-chain amino acids; STP3 has a paralog ; STP4 ; that arose from the whole genome duplication""",Verified ORF
8288,12,873601,-0.153245066472659,0.166282092284203,0.357368279085292,YLR376C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8292,12,873750,-0.110436736098159,0.168477724145834,0.512574421817816,SUT281,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8293,12,874900,-0.0753331446539354,0.166858984923015,0.651922392014968,SUT281,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8294,12,876059,-0.0939623377515679,0.168637316144569,0.577753521739097,YLR378C,SEC61,SGDID:S000004370,CDS,CDS,"""Conserved ER protein translocation channel; essential subunit of Sec61 complex (Sec61p ; Sbh1p ; and Sss1p); forms channel for SRP-dependent protein import; with Sec63 complex is required for SRP-independent protein translocation into the ER; involved in posttranslational soluble protein import into the ER ; ERAD of soluble substrates ; and misfolded soluble protein export from the ER""",Verified ORF
8295,12,879953,-0.0660974795814205,0.167662361972747,0.693649524677471,YLR381W,CTF3,SGDID:S000004373,CDS,CDS,"""Outer kinetochore protein that forms a complex with Mcm16p and Mcm22p; may bind the kinetochore to spindle microtubules; required for the spindle assembly checkpoint; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-I and fission yeast mis6""",Verified ORF
8297,12,885953,-0.115826496117936,0.168299891172599,0.49176945195692,YLR383W,SMC6,SGDID:S000004375,CDS,CDS,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; homologous to S. pombe rad18""",Verified ORF
8298,12,885965,-0.0326686658624004,0.165864061420124,0.843971813474418,YLR383W,SMC6,SGDID:S000004375,CDS,CDS,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; homologous to S. pombe rad18""",Verified ORF
8299,12,886192,-0.0896836334416355,0.165029576152916,0.587170066717877,YLR383W,SMC6,SGDID:S000004375,CDS,CDS,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; homologous to S. pombe rad18""",Verified ORF
8300,12,888202,-0.05801006300033,0.164893898902577,0.725196398047439,YLR383W,SMC6,SGDID:S000004375,CDS,CDS,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; homologous to S. pombe rad18""",Verified ORF
8304,12,892496,-0.065582610109453,0.166317938281627,0.693582375684132,YLR384C,IKI3,SGDID:S000004376,CDS,CDS,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; maintains structural integrity of Elongator; homolog of human IKAP ; mutations in which cause familial dysautonomia (FD)""",Verified ORF
8305,12,892506,-0.0874505358133955,0.165282520101058,0.597070493672218,YLR384C,IKI3,SGDID:S000004376,CDS,CDS,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; maintains structural integrity of Elongator; homolog of human IKAP ; mutations in which cause familial dysautonomia (FD)""",Verified ORF
8306,12,892960,-0.0532149072891407,0.166208679339196,0.74902946270896,YLR384C,IKI3,SGDID:S000004376,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; maintains structural integrity of Elongator; homolog of human IKAP ; mutations in which cause familial dysautonomia (FD)""",Verified ORF
8307,12,893418,-0.115887768434037,0.164512407186393,0.481628382843767,YLR386W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8308,12,893539,-0.0976880713005098,0.165016702989768,0.554236918102001,YLR386W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8309,12,894077,-0.114728307432966,0.165231259058509,0.487919521126411,YLR386W,VAC14,SGDID:S000004378,CDS,CDS,"""Enzyme regulator; involved in synthesis of phosphatidylinositol 3,5-bisphosphate ; in control of trafficking of some proteins to the vacuole lumen via the MVB ; and in maintenance of vacuole size and acidity; binds negative (Fig4p) and positive (Fab1p) regulators of PtdIns(3,5)P(2) to control endolysosome function; similar to mammalian Vac14p""",Verified ORF
8310,12,894613,-0.040232138391933,0.166773165597452,0.809510195353032,YLR386W,VAC14,SGDID:S000004378,CDS,CDS,"""Enzyme regulator; involved in synthesis of phosphatidylinositol 3,5-bisphosphate ; in control of trafficking of some proteins to the vacuole lumen via the MVB ; and in maintenance of vacuole size and acidity; binds negative (Fig4p) and positive (Fab1p) regulators of PtdIns(3,5)P(2) to control endolysosome function; similar to mammalian Vac14p""",Verified ORF
8311,12,895625,-0.0265825295994694,0.165047538214073,0.872138407647804,YLR386W,VAC14,SGDID:S000004378,CDS,CDS,"""Enzyme regulator; involved in synthesis of phosphatidylinositol 3,5-bisphosphate ; in control of trafficking of some proteins to the vacuole lumen via the MVB ; and in maintenance of vacuole size and acidity; binds negative (Fig4p) and positive (Fab1p) regulators of PtdIns(3,5)P(2) to control endolysosome function; similar to mammalian Vac14p""",Verified ORF
8312,12,896144,-0.0587165978613232,0.164841739515455,0.721903718523346,YLR386W,VAC14,SGDID:S000004378,CDS,CDS,"""Enzyme regulator; involved in synthesis of phosphatidylinositol 3,5-bisphosphate ; in control of trafficking of some proteins to the vacuole lumen via the MVB ; and in maintenance of vacuole size and acidity; binds negative (Fig4p) and positive (Fab1p) regulators of PtdIns(3,5)P(2) to control endolysosome function; similar to mammalian Vac14p""",Verified ORF
8313,12,896189,-0.013863779045185,0.164382744171398,0.932835184479952,YLR386W,VAC14,SGDID:S000004378,CDS,CDS,"""Enzyme regulator; involved in synthesis of phosphatidylinositol 3,5-bisphosphate ; in control of trafficking of some proteins to the vacuole lumen via the MVB ; and in maintenance of vacuole size and acidity; binds negative (Fig4p) and positive (Fab1p) regulators of PtdIns(3,5)P(2) to control endolysosome function; similar to mammalian Vac14p""",Verified ORF
8314,12,896923,-0.0408399900767755,0.166287564721015,0.806135714814437,YLR387C,REH1,SGDID:S000004379,CDS,CDS,"""Cytoplasmic 60S subunit biogenesis factor; associates with pre-60S particles; similar to Rei1p and shares partially redundant function in cytoplasmic 60S subunit maturation; contains dispersed C2H2 zinc finger domains""",Verified ORF
8315,12,897975,-0.0044910228128021,0.166382839942582,0.97848128501105,YLR388W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8316,12,898095,0.0464553987403532,0.165213966685971,0.778734601486293,YLR387C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8317,12,899065,0.0822525395542888,0.165843604201132,0.620228108319815,snR34_NFR/NDR,,,Promoter,Promoter,,Promoter
8318,12,899557,0.0492101587792445,0.166514381404838,0.767762045091846,YLR388W,RPS29A,SGDID:S000004380,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S29 and bacterial S14; RPS29A has a paralog ; RPS29B ; that arose from the whole genome duplication""",Verified ORF
8319,12,899794,0.0794633216172599,0.164927998266257,0.630242236338586,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8320,12,899835,0.0800762174370653,0.165997321859777,0.629824615764716,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8321,12,899898,0.079326473440257,0.167413434344912,0.635909951852374,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8322,12,900301,0.0390109279752552,0.165033927853076,0.813273935703355,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8323,12,900312,0.0519400204555618,0.167183289416055,0.756229464213944,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8324,12,901022,-0.157631923668657,0.165794103622636,0.34237206423143,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8325,12,901592,-0.15508888002589,0.164930565355402,0.347692188983501,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8326,12,903048,-0.124181696344148,0.164165221839847,0.449887937530233,YLR389C,STE23,SGDID:S000004381,Close to 3'-UTR,Close to 3'-UTR,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8327,12,903643,-0.176279005386443,0.164423563945567,0.28440614798378,YLR390W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8328,12,903722,-0.178949136272586,0.164528709694891,0.27749309101791,YLR390W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8329,12,903918,-0.14051000297367,0.164342539131994,0.393140706655148,YLR390W-A,CCW14,SGDID:S000006429,CDS,CDS,"""Covalently linked cell wall glycoprotein; present in the inner layer of the cell wall""",Verified ORF
8330,12,906577,-0.151533983646705,0.165423509134594,0.360273070614082,CUT275_NFR/NDR,,,Promoter,Promoter,,Promoter
8331,12,907052,-0.143216387095826,0.164960978194463,0.385883764315495,YLR393W_NFR/NDR,,,Promoter,Promoter,,Promoter
8332,12,908556,-0.161185554491907,0.165679409611304,0.331281005262357,YLR394W,CST9,SGDID:S000004386,CDS,CDS,"""SUMO E3 ligase; required for synaptonemal complex formation; localizes to synapsis initiation sites on meiotic chromosomes; associates with centromeres early in meiosis ; then with chromosome axes and finally with double-strand break sites that are engaged in repair by crossovers; potential Cdc28p substrate""",Verified ORF
