SNP,Chr,Pos,Effect,SE,HNM1_MAM33_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11802,16,695787,0.109125642549821,0.06521813156144,0.0951657787186923,YPR075C,OPY2,SGDID:S000006279,CDS,CDS,"""Integral membrane protein that acts as a membrane anchor for Ste50p; involved in the signaling branch of the high-osmolarity glycerol (HOG) pathway and as a regulator of the filamentous growth pathway; overproduction blocks cell cycle arrest in the presence of mating pheromone; relocalizes from vacuole to plasma membrane upon DNA replication stress""",Verified ORF
11803,16,697573,0.0732341767468724,0.0662708554693625,0.269880299061282,CUT431,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
11805,16,698663,0.103911404319145,0.0660741579742622,0.116696136097413,YPR079W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11806,16,700309,0.0933822145070747,0.0668039268677486,0.163034321703673,CUT910_NFR/NDR,,,Promoter,Promoter,,Promoter
11808,16,704646,0.0756484560450275,0.0655710424989854,0.2494090543341,YPR082C,DIB1,SGDID:S000006286,CDS,CDS,"""17-kDa component of the U4/U6aU5 tri-snRNP; plays an essential role in pre-mRNA splicing; human ortholog TXNL4A (the human U5-specific 15-kDa protein) complements yeast dib1 null mutant""",Verified ORF
11809,16,705266,0.0864636009002639,0.0661221883896286,0.19184857115163,YPR083W,MDM36,SGDID:S000006287,CDS,CDS,"""Mitochondrial protein; required for normal mitochondrial morphology and inheritance; component of the mitochondria-ER-cortex-anchor (MECA); interacts with Num1p to link the ER and mitochondria at the cell cortex; proposed involvement in the formation of Dnm1p and Num1p-containing cortical anchor complexes that promote mitochondrial fission""",Verified ORF
11810,16,706473,0.047645615957127,0.065676967661309,0.46865423331818,YPR083W,MDM36,SGDID:S000006287,CDS,CDS,"""Mitochondrial protein; required for normal mitochondrial morphology and inheritance; component of the mitochondria-ER-cortex-anchor (MECA); interacts with Num1p to link the ER and mitochondria at the cell cortex; proposed involvement in the formation of Dnm1p and Num1p-containing cortical anchor complexes that promote mitochondrial fission""",Verified ORF
11811,16,707559,0.0483634373385202,0.0657872704224172,0.46273695766068,YPR084W,YPR084W,SGDID:S000006288,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
11812,16,709839,0.0947108481751971,0.0653817310254839,0.148341806135378,YPR085C,ASA1,SGDID:S000006289,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1""",Verified ORF
11813,16,709840,0.0947108481751971,0.0653817310254839,0.148341806135378,YPR085C,ASA1,SGDID:S000006289,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1""",Verified ORF
11815,16,712765,0.0723765750405459,0.0657706844878804,0.271891076436396,YPR088C,SRP54,SGDID:S000006292,CDS,CDS,"""Signal recognition particle (SRP) subunit (homolog of mammalian SRP54); contains the signal sequence-binding activity of SRP ; interacts with the SRP RNA ; and mediates binding of SRP to signal receptor; contains GTPase domain""",Verified ORF
11816,16,714288,0.0630664216845888,0.0662476429100299,0.341758564610837,YPR089W,YPR089W,SGDID:S000006293,CDS,CDS,"""Protein of unknown function; exhibits genetic interaction with ERG11 and protein-protein interaction with Hsp82p""",Uncharacterized ORF
11817,16,715895,0.0744951427935795,0.0667119068144125,0.264895215304052,YPR089W,YPR089W,SGDID:S000006293,CDS,CDS,"""Protein of unknown function; exhibits genetic interaction with ERG11 and protein-protein interaction with Hsp82p""",Uncharacterized ORF
11818,16,716403,0.0473508817461405,0.066355338118562,0.475948754822869,YPR091C,NVJ2,SGDID:S000006295,CDS,CDS,"""Lipid-binding ER protein ; enriched at nucleus-vacuolar junctions (NVJ); involved in nonvesicular transfer of ceramides from ER to Golgi; may be involved in sterol metabolism or signaling at the NVJ; contains a synaptotagmin-like-mitochondrial-lipid binding protein (SMP) domain; binds phosphatidylinositols and other lipids in a large-scale study; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
11819,16,716826,0.0494334186276313,0.0658308434662253,0.453203622231814,YPR091C,NVJ2,SGDID:S000006295,CDS,CDS,"""Lipid-binding ER protein ; enriched at nucleus-vacuolar junctions (NVJ); involved in nonvesicular transfer of ceramides from ER to Golgi; may be involved in sterol metabolism or signaling at the NVJ; contains a synaptotagmin-like-mitochondrial-lipid binding protein (SMP) domain; binds phosphatidylinositols and other lipids in a large-scale study; may interact with ribosomes ; based on co-purification experiments""",Verified ORF
11820,16,718898,0.0307635674464994,0.0667403694174805,0.645122699831496,YNCP0014C,SNR70,SGDID:S000006461,Non-coding RNA,snoRNA_gene,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); predicted to guide 2'-O-methylation of small subunit (SSU) rRNA at position C1639""",snoRNA_gene
11821,16,718947,0.047665287663268,0.0659492504126229,0.470307713083681,YNCP0014C,SNR70,SGDID:S000006461,Non-coding RNA,snoRNA_gene,"snoRNA_gene ; ""C/D box small nucleolar RNA (snoRNA); predicted to guide 2'-O-methylation of small subunit (SSU) rRNA at position C1639""",snoRNA_gene
11822,16,719279,0.0336763735789433,0.0661941271840436,0.611244111185954,snR41_NFR/NDR,,,Promoter,Promoter,,Promoter
11823,16,719912,0.0098579123633139,0.0656908823386973,0.880798917591152,YPR093C,ASR1,SGDID:S000006297,CDS,CDS,"""Ubiquitin ligase that modifies and regulates RNA Pol II; involved in a putative alcohol-responsive signaling pathway; accumulates in the nucleus under alcohol stress; has a role in organization of septins and the actin cytoskeleton; contains a Ring/PHD finger domain similar to the mammalian rA9 protein""",Verified ORF
11824,16,720416,0.0285304119182574,0.0658200970033753,0.664945017937431,YPR093C,ASR1,SGDID:S000006297,CDS,CDS,"""Ubiquitin ligase that modifies and regulates RNA Pol II; involved in a putative alcohol-responsive signaling pathway; accumulates in the nucleus under alcohol stress; has a role in organization of septins and the actin cytoskeleton; contains a Ring/PHD finger domain similar to the mammalian rA9 protein""",Verified ORF
11825,16,720559,0.0121481447674715,0.0665695305781476,0.855304476193792,YPR094W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11827,16,726414,0.0204991422815635,0.0659223697052145,0.756015467752159,YPR097W,YPR097W,SGDID:S000006301,CDS,CDS,"""Protein that contains a PX domain and binds phosphoinositides; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; PX stands for Phox homology""",Verified ORF
11829,16,726730,0.0206452475313765,0.0667174417996251,0.757167114748023,YPR097W,YPR097W,SGDID:S000006301,CDS,CDS,"""Protein that contains a PX domain and binds phosphoinositides; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; PX stands for Phox homology""",Verified ORF
11830,16,730557,0.012850239940994,0.0665620914135347,0.847025799525515,YPR101W,SNT309,SGDID:S000006305,CDS,CDS,"""Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2 ; U5 ; and U6 snRNAs; interacts physically and genetically with Prp19p""",Verified ORF
11831,16,731073,0.0053820448528229,0.0656318483053927,0.934690363357004,YPR099C,YPR099C,SGDID:S000006303,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; null mutant has a respiratory growth defect and displays reduced peroxide-induced mitochondrial ROS; partially overlaps the verified gene MRPL51/YPR100W""",Verified ORF
11833,16,734076,0.0147627764130063,0.0656460091443332,0.822199172617139,YPR104C,FHL1,SGDID:S000006308,CDS,CDS,"""Regulator of ribosomal protein (RP) transcription; has forkhead associated domain that binds phosphorylated proteins; recruits coactivator Ifh1p or corepressor Crf1p to RP gene promoters; also has forkhead DNA-binding domain though in vitro DNA binding assays give inconsistent results; computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p motifs at others; suppresses RNA pol III and splicing factor prp4 mutants""",Verified ORF
11834,16,734843,0.0275159974879617,0.0654040753229996,0.674224549295806,YPR104C,FHL1,SGDID:S000006308,CDS,CDS,"""Regulator of ribosomal protein (RP) transcription; has forkhead associated domain that binds phosphorylated proteins; recruits coactivator Ifh1p or corepressor Crf1p to RP gene promoters; also has forkhead DNA-binding domain though in vitro DNA binding assays give inconsistent results; computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p motifs at others; suppresses RNA pol III and splicing factor prp4 mutants""",Verified ORF
11835,16,734857,0.0258569264350986,0.0655115015513378,0.693307884283501,YPR104C,FHL1,SGDID:S000006308,CDS,CDS,"""Regulator of ribosomal protein (RP) transcription; has forkhead associated domain that binds phosphorylated proteins; recruits coactivator Ifh1p or corepressor Crf1p to RP gene promoters; also has forkhead DNA-binding domain though in vitro DNA binding assays give inconsistent results; computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p motifs at others; suppresses RNA pol III and splicing factor prp4 mutants""",Verified ORF
11836,16,737361,-0.0069941649411543,0.0661431107623481,0.9158463970657,YPR105C,COG4,SGDID:S000006309,CDS,CDS,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11837,16,737788,-4.53528702293315e-06,0.0656856665563201,0.999944948817317,YPR105C,COG4,SGDID:S000006309,CDS,CDS,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11838,16,738117,0.0074624879302361,0.0660982261831405,0.91017403454139,YPR105C,COG4,SGDID:S000006309,CDS,CDS,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11839,16,739468,0.0022867257848171,0.0660615632024446,0.972406247592034,YPR105C,COG4,SGDID:S000006309,CDS,CDS,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11840,16,739602,0.0033944305656881,0.0655573478526288,0.958734845780058,YPR105C,COG4,SGDID:S000006309,Close to 3'-UTR,Close to 3'-UTR,"""Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
11841,16,740758,-0.0171136665055521,0.0655959600712495,0.794325514978016,YPR106W,ISR1,SGDID:S000006310,CDS,CDS,"""Predicted protein kinase; negatively regulates the hexosamine biosynthetic pathway (HBP) ; which converts fructose-6-phosphate into UDP-N-acetylglucosamine ; a precursor of chitin biosynthesis ; GPI-anchor formation and glycosylation; interacts genetically with GFA1 ; encoding the first enzyme in the HBP; involved in Gfa1p phosphorylation (S332 ; T334); contains a Pho85p-regulated SCF-CDC4 phosphodegron; unstable ; cell cycle regulated protein ; peaking at G1/S""",Verified ORF
11842,16,742309,0.0092159364727976,0.0654982172707221,0.888183131961616,YPR108W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11843,16,743305,-0.0117161494075144,0.0659580391076343,0.859115173332202,YPR108W,RPN7,SGDID:S000006312,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; similar to another S. cerevisiae regulatory subunit ; Rpn5p ; as well as to mammalian proteasome subunits""",Verified ORF
11844,16,744198,-0.0153242407585033,0.0653556258114851,0.814752411770381,YPR108W-A,YPR108W-A,SGDID:S000028590,CDS,CDS,"""Putative protein of unknown function; identified by fungal homology and RT-PCR""",Uncharacterized ORF
11847,16,745885,-0.0055288424501295,0.0663153121945534,0.933602982242139,YPR110C,RPC40,SGDID:S000006314,CDS,CDS,"""RNA polymerase subunit AC40; common to RNA polymerase I and III; predominant determinant targeting Ty1 integration upstream of Pol III-transcribed genes""",Verified ORF
11848,16,745923,-0.0153968731126825,0.0657679317721038,0.815035977432387,YPR110C,RPC40,SGDID:S000006314,CDS,CDS,"""RNA polymerase subunit AC40; common to RNA polymerase I and III; predominant determinant targeting Ty1 integration upstream of Pol III-transcribed genes""",Verified ORF
11849,16,746245,-0.0231233607196019,0.0654755488634825,0.724179110923869,YPR110C,RPC40,SGDID:S000006314,CDS,CDS,"""RNA polymerase subunit AC40; common to RNA polymerase I and III; predominant determinant targeting Ty1 integration upstream of Pol III-transcribed genes""",Verified ORF
11850,16,746854,-0.0112000977070698,0.0658039129519792,0.864947110058567,YPR110C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11851,16,747182,-9.47572334645541e-05,0.0653885115052823,0.99884457101833,YPR111W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11852,16,747480,-0.0184365815817643,0.0653605524576499,0.778051260238102,YPR111W,DBF20,SGDID:S000006315,CDS,CDS,"""Ser/Thr kinase involved in late nuclear division; one of the mitotic exit network (MEN) proteins; necessary for the execution of cytokinesis; also plays a role in regulating the stability of SWI5 and CLB2 mRNAs; DBF20 has a paralog ; DBF2 ; that arose from the whole genome duplication""",Verified ORF
11853,16,747487,-0.0185951545252585,0.065264909359234,0.775873964672664,YPR111W,DBF20,SGDID:S000006315,CDS,CDS,"""Ser/Thr kinase involved in late nuclear division; one of the mitotic exit network (MEN) proteins; necessary for the execution of cytokinesis; also plays a role in regulating the stability of SWI5 and CLB2 mRNAs; DBF20 has a paralog ; DBF2 ; that arose from the whole genome duplication""",Verified ORF
11854,16,751903,-0.0323783857115128,0.0658055881035515,0.623003306614806,YPR112C,MRD1,SGDID:S000006316,CDS,CDS,"""Essential conserved small ribosomal subunit (40s) synthesis factor; component of the 90S preribosome; required for production of 18S rRNA and small ribosomal subunit; contains five consensus RNA-binding domains and binds to the pre-rRNA at two sites within the 18S region""",Verified ORF
11855,16,752508,-0.0264130264403077,0.0652449767960924,0.685848775543958,YPR113W,PIS1,SGDID:S000006317,CDS,CDS,"""Phosphatidylinositol synthase; required for biosynthesis of phosphatidylinositol ; which is a precursor for polyphosphoinositides ; sphingolipids ; and glycolipid anchors for some of the plasma membrane proteins""",Verified ORF
