SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10294,15,211986,0.0051254475276986,0.0595302932208508,0.93143721580787,YOL062C,APM4,SGDID:S000005423,CDS,CDS,"""Cargo-binding mu subunit of AP-2; AP-2 is a heterotetrameric endocytic cargo-binding adaptor that facilitates uptake of membrane proteins during clathrin-mediated endocytosis; Apm4p is required for AP-2 function and localization ; and binds cell wall stress receptor Mid2p; AP-2 is required for cell polarity responses to pheromone ; nutritional status and cell wall damage in S. cerevisiae ; and for hyphal growth in C. albicans; AP-2 complex is conserved in mammals""",Verified ORF
10295,15,214295,0.0264705230701284,0.0595936483285784,0.65718199967482,YOL060C,MAM3,SGDID:S000005421,CDS,CDS,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins""",Verified ORF
10296,15,214375,0.0215106151073375,0.0597509893162776,0.719059183119535,YOL060C,MAM3,SGDID:S000005421,CDS,CDS,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins""",Verified ORF
10297,15,216217,0.0354758330903461,0.0599118111615468,0.554139784477394,YOL060C,MAM3,SGDID:S000005421,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins""",Verified ORF
10299,15,216273,0.0493853965314681,0.0595848528831305,0.407763681185166,YOL060C,MAM3,SGDID:S000005421,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for normal mitochondrial morphology; has similarity to hemolysins""",Verified ORF
10303,15,217434,0.0346625102029126,0.0598772841431319,0.563030904375226,YOL059W,GPD2,SGDID:S000005420,CDS,CDS,"""NAD-dependent glycerol 3-phosphate dehydrogenase; expression is controlled by an oxygen-independent signaling pathway required to regulate metabolism under anoxic conditions; located in cytosol and mitochondria; constitutively active but is inactivated via phosphorylation by energy-stress responsive kinase SNF1; GPD2 has a paralog ; GPD1 ; that arose from the whole genome duplication""",Verified ORF
10304,15,217612,0.0394735810941788,0.0594264017084331,0.506968329993867,YOL059W,GPD2,SGDID:S000005420,CDS,CDS,"""NAD-dependent glycerol 3-phosphate dehydrogenase; expression is controlled by an oxygen-independent signaling pathway required to regulate metabolism under anoxic conditions; located in cytosol and mitochondria; constitutively active but is inactivated via phosphorylation by energy-stress responsive kinase SNF1; GPD2 has a paralog ; GPD1 ; that arose from the whole genome duplication""",Verified ORF
10305,15,218167,0.0702726138099183,0.0595921236014817,0.239102152015126,YOL059W,GPD2,SGDID:S000005420,CDS,CDS,"""NAD-dependent glycerol 3-phosphate dehydrogenase; expression is controlled by an oxygen-independent signaling pathway required to regulate metabolism under anoxic conditions; located in cytosol and mitochondria; constitutively active but is inactivated via phosphorylation by energy-stress responsive kinase SNF1; GPD2 has a paralog ; GPD1 ; that arose from the whole genome duplication""",Verified ORF
10306,15,218248,0.059253552035913,0.0599411291120688,0.323570662538417,YOL059W,GPD2,SGDID:S000005420,CDS,CDS,"""NAD-dependent glycerol 3-phosphate dehydrogenase; expression is controlled by an oxygen-independent signaling pathway required to regulate metabolism under anoxic conditions; located in cytosol and mitochondria; constitutively active but is inactivated via phosphorylation by energy-stress responsive kinase SNF1; GPD2 has a paralog ; GPD1 ; that arose from the whole genome duplication""",Verified ORF
10307,15,220986,0.0584028385906421,0.0602235532970304,0.332826431237257,YOL057W,YOL057W,SGDID:S000005418,CDS,CDS,"""Dipeptidyl-peptidase III; cleaves dipeptides from the amino terminus of target proteins; highly active on synthetic substrate Arg-Arg-2-naphthylamide; mammalian ortholog may be a biomarker for some cancers""",Verified ORF
10308,15,221062,0.0149173163162574,0.0597547855503337,0.803009264290744,YOL057W,YOL057W,SGDID:S000005418,CDS,CDS,"""Dipeptidyl-peptidase III; cleaves dipeptides from the amino terminus of target proteins; highly active on synthetic substrate Arg-Arg-2-naphthylamide; mammalian ortholog may be a biomarker for some cancers""",Verified ORF
10309,15,221859,0.0308588141162116,0.0594034875371428,0.60375290512633,YOL057W,YOL057W,SGDID:S000005418,CDS,CDS,"""Dipeptidyl-peptidase III; cleaves dipeptides from the amino terminus of target proteins; highly active on synthetic substrate Arg-Arg-2-naphthylamide; mammalian ortholog may be a biomarker for some cancers""",Verified ORF
10310,15,222323,0.0180210680524725,0.0603624807690401,0.76546098665958,YOL057W,YOL057W,SGDID:S000005418,CDS,CDS,"""Dipeptidyl-peptidase III; cleaves dipeptides from the amino terminus of target proteins; highly active on synthetic substrate Arg-Arg-2-naphthylamide; mammalian ortholog may be a biomarker for some cancers""",Verified ORF
10311,15,223392,0.0277118635734343,0.0608747108643936,0.649225189030952,YOL056W,GPM3,SGDID:S000005417,CDS,CDS,"""Nonfunctional homolog of Gpm1p phosphoglycerate mutase; if functional ; would convert 3-phosphoglycerate to 2-phosphoglycerate in glycolysis; GPM3 has a paralog ; GPM2 ; that arose from the whole genome duplication""",Verified ORF
10312,15,226144,-0.0078362836108672,0.0596182564773752,0.895501332185626,SUT356,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10316,15,228290,-0.0122251501187572,0.0595123660855458,0.83736082987495,tN(GUU)O1_NFR/NDR,,,Promoter,Promoter,,Promoter
10318,15,231018,0.012386133205148,0.0596726597014804,0.835686004509116,YOL053W,AIM39,SGDID:S000005414,CDS,CDS,"""Protein of unknown function; null mutant displays elevated frequency of mitochondrial genome loss""",Verified ORF
10320,15,232248,0.0175492182480203,0.0595151528857314,0.768266721156491,YOL052C-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10321,15,233334,0.014382814885333,0.0608907752751197,0.813409200576637,YOL052C,SPE2,SGDID:S000005412,CDS,CDS,"""S-adenosylmethionine decarboxylase; required for the biosynthesis of spermidine and spermine; cells lacking Spe2p require spermine or spermidine for growth in the presence of oxygen but not when grown anaerobically""",Verified ORF
10322,15,234107,0.0132041332180332,0.0598414747243651,0.825491074570488,snR81_NFR/NDR,,,Promoter,Promoter,,Promoter
10323,15,234124,0.0413589382212321,0.0595621064904542,0.487898538442475,snR81_NFR/NDR,,,Promoter,Promoter,,Promoter
10324,15,234411,0.0294871598870565,0.0594905409626055,0.62044181463001,YNCO0006W,SNR81,SGDID:S000081375,Non-coding RNA,snoRNA_gene,"""H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U1052 ; constitutive pseudouridylation of U2 snRNA (LSR1) at position 42 ; and stress-induced U2 pseudouridylation at position 93""",snoRNA_gene
10325,15,235211,0.0368905014922614,0.0597277951693011,0.537208408057171,YOL051W,GAL11,SGDID:S000005411,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors; forms part of the tail domain of mediator""",Verified ORF
10327,15,236301,0.018115831283373,0.0598368808005076,0.762255969153019,YOL051W,GAL11,SGDID:S000005411,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors; forms part of the tail domain of mediator""",Verified ORF
10331,15,237260,0.01697319782204,0.0595902787625093,0.775940146136206,YOL051W,GAL11,SGDID:S000005411,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors; forms part of the tail domain of mediator""",Verified ORF
10333,15,240287,0.0114730548066197,0.060027660112394,0.848534041630644,YOL048C,RRT8,SGDID:S000005408,CDS,CDS,"""Protein involved in spore wall assembly; shares similarity with Lds1p and Lds2p and a strain mutant for all 3 genes exhibits reduced dityrosine fluorescence relative to the single mutants; identified in a screen for mutants with increased levels of rDNA transcription; green fluorescent protein (GFP)-fusion protein localizes to lipid particles; protein abundance increases in response to DNA replication stress""",Verified ORF
10334,15,242903,0.0079907102062538,0.0594228021459011,0.893105892388928,YOL045W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10335,15,243109,-0.060694128659873,0.0603920975032339,0.315584685670711,YOL047C,LDS2,SGDID:S000005407,Close to 3'-UTR,Close to 3'-UTR,"""Protein Involved in spore wall assembly; localizes to lipid droplets found on or outside of the prospore membrane; shares similarity with Lds1p and Rrt8p ; and a strain mutant for all 3 genes exhibits reduced dityrosine fluorescence relative to the single mutants; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern""",Verified ORF
10336,15,243553,-0.0344321496935938,0.0597604394635598,0.564867700355169,YOL046C,YOL046C,SGDID:S000005406,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps the verified gene PSK2/YOL045W""",Dubious ORF
10337,15,244594,-0.0301143449019799,0.0595718050115164,0.61351378992643,YOL045W,PSK2,SGDID:S000005405,CDS,CDS,"""PAS-domain containing serine/threonine protein kinase; regulates sugar flux and translation in response to an unknown metabolite by phosphorylating Ugp1p and Gsy2p (sugar flux) and Caf20p ; Tif11p and Sro9p (translation); PSK2 has a paralog ; PSK1 ; that arose from the whole genome duplication""",Verified ORF
10338,15,244868,-0.0364112518732168,0.0594796760855286,0.540824075444282,YOL045W,PSK2,SGDID:S000005405,CDS,CDS,"""PAS-domain containing serine/threonine protein kinase; regulates sugar flux and translation in response to an unknown metabolite by phosphorylating Ugp1p and Gsy2p (sugar flux) and Caf20p ; Tif11p and Sro9p (translation); PSK2 has a paralog ; PSK1 ; that arose from the whole genome duplication""",Verified ORF
10339,15,247506,-0.0622045597640901,0.0595673702701764,0.297073971053041,YOL044W,PEX15,SGDID:S000005404,CDS,CDS,"""Tail-anchored type II integral peroxisomal membrane protein; required for peroxisome biogenesis; cells lacking Pex15p mislocalize peroxisomal matrix proteins to cytosol; overexpression results in impaired peroxisome assembly""",Verified ORF
10340,15,248251,-0.0468258009027429,0.0595492282266347,0.432197235686398,YOL044W,PEX15,SGDID:S000005404,CDS,CDS,"""Tail-anchored type II integral peroxisomal membrane protein; required for peroxisome biogenesis; cells lacking Pex15p mislocalize peroxisomal matrix proteins to cytosol; overexpression results in impaired peroxisome assembly""",Verified ORF
10341,15,250092,-0.054855028071447,0.0599111768442422,0.360498666154937,YOL042W,NGL1,SGDID:S000005402,CDS,CDS,"""Putative endonuclease; has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10342,15,252113,-0.0425752505406184,0.0600994075476052,0.479155844535082,YOL041C,NOP12,SGDID:S000005401,CDS,CDS,"""Nucleolar protein involved in pre-25S rRNA processing; also involved in biogenesis of large 60S ribosomal subunit; contains an RNA recognition motif (RRM); binds to Ebp2; similar to Nop13p and Nsr1p""",Verified ORF
10343,15,253558,-0.0533010264554313,0.0596088312745573,0.371834819495267,YOL040C,RPS15,SGDID:S000005400,CDS,CDS,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S15 and bacterial S19""",Verified ORF
10344,15,253929,-0.0347425334211428,0.0603985910386166,0.565508350455475,XUT_15F-116,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
10345,15,253930,-0.0730133376884056,0.0594265047644748,0.22002807005495,XUT_15F-116,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
10346,15,253973,-0.0537519997714235,0.0594227496321828,0.366310490638588,XUT_15F-116,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
10347,15,253998,-0.0537519997714235,0.0594227496321828,0.366310490638588,XUT_15F-116,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
10348,15,255007,-0.0645550831776108,0.0595022396428779,0.278698114976057,YOL038C-A,YOL038C-A,SGDID:S000028812,CDS,CDS,"""Putative protein of unknown function; identified by SAGE analysis""",Uncharacterized ORF
10352,15,261313,-0.0635128774167115,0.0597043099822141,0.288150767228549,YOL034W,SMC5,SGDID:S000005394,CDS,CDS,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; binds single-stranded DNA and has ATPase activity; supports nucleolar function; S. pombe homolog forms a heterodimer with S. pombe Rad18p that is involved in DNA repair""",Verified ORF
10353,15,262436,-0.0427191468797758,0.0600807457127255,0.477535864709923,YOL034W,SMC5,SGDID:S000005394,CDS,CDS,"""Subunit of the SMC5-SMC6 complex; the SMC5-SMC6 complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair; binds single-stranded DNA and has ATPase activity; supports nucleolar function; S. pombe homolog forms a heterodimer with S. pombe Rad18p that is involved in DNA repair""",Verified ORF
10354,15,263540,-0.0591728804937263,0.0596158471098536,0.321599599168329,YOL033W,MSE1,SGDID:S000005393,CDS,CDS,"""Mitochondrial glutamyl-tRNA synthetase; predicted to be palmitoylated""",Verified ORF
10355,15,263860,-0.0601662939522276,0.0596798972495966,0.314072953469907,YOL033W,MSE1,SGDID:S000005393,CDS,CDS,"""Mitochondrial glutamyl-tRNA synthetase; predicted to be palmitoylated""",Verified ORF
10357,15,267332,-0.0655864029714933,0.0593217036904485,0.269650243909665,YOL031C,SIL1,SGDID:S000005391,CDS,CDS,"""Nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p; required for protein translocation into the endoplasmic reticulum (ER); homolog of Yarrowia lipolytica SLS1; GrpE-like protein""",Verified ORF
10358,15,268222,-0.0540158289486141,0.0595409305254561,0.364917277853274,YOL030W,GAS5,SGDID:S000005390,CDS,CDS,"""1,3-beta-glucanosyltransferase; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10359,15,269477,-0.0448506553260044,0.0606663188534203,0.460215712970002,YOL030W,GAS5,SGDID:S000005390,CDS,CDS,"""1,3-beta-glucanosyltransferase; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10360,15,269919,-0.0274596161512542,0.0599179940061561,0.647028519674938,YOL029C,YOL029C,SGDID:S000005389,CDS,CDS,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
