SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8317,12,899065,-0.0506117943338432,0.0637208554090674,0.427569795874818,snR34_NFR/NDR,,,Promoter,Promoter,,Promoter
8318,12,899557,-0.0583174570978678,0.0639460595662401,0.362402204435037,YLR388W,RPS29A,SGDID:S000004380,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S29 and bacterial S14; RPS29A has a paralog ; RPS29B ; that arose from the whole genome duplication""",Verified ORF
8319,12,899794,-0.0495224811171444,0.0633696226620869,0.435040444651337,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8320,12,899835,-0.0516669640922963,0.0637764252014368,0.41841333281064,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8321,12,899898,-0.0607967496830334,0.0642981436956826,0.345027773481346,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8322,12,900301,-0.0782140194278471,0.0633126044593144,0.217517153810671,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8323,12,900312,-0.0579748175894549,0.0642052582615591,0.367162554287624,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8324,12,901022,-0.101294786071071,0.0635899462441078,0.112069296703812,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8325,12,901592,-0.0713147870953832,0.0633703453880403,0.261198833373228,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8326,12,903048,-0.0753639514345238,0.0630339668385263,0.232651886551085,YLR389C,STE23,SGDID:S000004381,Close to 3'-UTR,Close to 3'-UTR,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8327,12,903643,-0.0815902918354341,0.0631633709124768,0.197294276529742,YLR390W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8328,12,903722,-0.0800839963900536,0.0632124203666504,0.206025252459204,YLR390W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8329,12,903918,-0.0896637570620009,0.0630635703859283,0.155967351365923,YLR390W-A,CCW14,SGDID:S000006429,CDS,CDS,"""Covalently linked cell wall glycoprotein; present in the inner layer of the cell wall""",Verified ORF
8330,12,906577,-0.100213470460455,0.0634457930629076,0.115113998310209,CUT275_NFR/NDR,,,Promoter,Promoter,,Promoter
8331,12,907052,-0.124586159140134,0.0631366548392223,0.0492435915159752,YLR393W_NFR/NDR,,,Promoter,Promoter,,Promoter
8332,12,908556,-0.108567436285737,0.0635154573428842,0.0882729030001536,YLR394W,CST9,SGDID:S000004386,CDS,CDS,"""SUMO E3 ligase; required for synaptonemal complex formation; localizes to synapsis initiation sites on meiotic chromosomes; associates with centromeres early in meiosis ; then with chromosome axes and finally with double-strand break sites that are engaged in repair by crossovers; potential Cdc28p substrate""",Verified ORF
8333,12,910090,-0.0306050155611703,0.0635339506514627,0.630309618385573,YLR395C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8334,12,910376,-0.0318016233706647,0.0632227414596847,0.615271466407867,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8335,12,910442,-0.0409766645476333,0.0632577218320556,0.517552648223552,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8336,12,910650,-0.0488365095333223,0.0636201223796078,0.443222097426226,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8337,12,911265,-0.0529731686872501,0.0638060679672427,0.40697469145656,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8338,12,911416,-0.0517831195018508,0.0639003897043449,0.418272083269515,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8340,12,913066,-0.0712927413436055,0.0632985989461936,0.260806799554046,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8341,12,913703,-0.0069560272430805,0.063510359896993,0.912847641940056,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8342,12,914107,-0.013622501864265,0.0630487378647401,0.8290634074187,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8343,12,914385,0.0005090792686052,0.063318028607282,0.993589589775048,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8344,12,917649,-0.0036392365259135,0.0641494113153419,0.954791871023465,YLR398C,SKI2,SGDID:S000004390,CDS,CDS,"""Ski complex component and putative RNA helicase; mediates 3'-5' RNA degradation by the cytoplasmic exosome; null mutants have superkiller phenotype of increased viral dsRNAs and are synthetic lethal with mutations in 5'-3' mRNA decay; mutations in the human ortholog ; SKIV2L ; causes Syndromic diarrhea/Trichohepatoenteric (SD/THE) syndrome""",Verified ORF
8345,12,919644,-0.0102220108144479,0.0640498763454872,0.873291753496243,YLR399C,BDF1,SGDID:S000004391,CDS,CDS,"""Chromatin modifying regulator of meiosis-specific genes; involved in transcription initiation; functions at TATA-containing promoters; associates with basal transcription factor TFIID; contains two bromodomains; corresponds to C-terminal region of mammalian TAF1; redundant with Bdf2p; BDF1 has a paralog ; BDF2 ; that arose from the whole genome duplication""",Verified ORF
8346,12,919734,-0.0335790304396065,0.0634043115227758,0.596721032554663,YLR399C,BDF1,SGDID:S000004391,CDS,CDS,"""Chromatin modifying regulator of meiosis-specific genes; involved in transcription initiation; functions at TATA-containing promoters; associates with basal transcription factor TFIID; contains two bromodomains; corresponds to C-terminal region of mammalian TAF1; redundant with Bdf2p; BDF1 has a paralog ; BDF2 ; that arose from the whole genome duplication""",Verified ORF
8347,12,923234,-0.0253122757001381,0.0629205569860031,0.687714508685061,YLR401C,DUS3,SGDID:S000004393,CDS,CDS,"""Dihydrouridine synthase; member of a widespread family of conserved proteins including Smm1p ; Dus1p ; and Dus4p; contains a consensus oleate response element (ORE) in its promoter region; forms nuclear foci upon DNA replication stress""",Verified ORF
8349,12,924538,-0.0185483529371486,0.0631868842813045,0.769276191966933,YLR401C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8350,12,925356,-0.0073706266475093,0.0631286724703132,0.907120118209056,YLR403W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8353,12,932584,-0.0116623172018919,0.0632257371602406,0.853762274919836,YLR407W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8354,12,933520,-0.0246632563236062,0.0632635267048919,0.69688292406438,YLR407W,YLR407W,SGDID:S000004399,CDS,CDS,"""Putative protein of unknown function; null mutant displays elongated buds and a large fraction of budded cells have only one nucleus""",Uncharacterized ORF
8355,12,934838,-0.036155796594431,0.0643571273679723,0.574609205450716,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8356,12,935473,-0.0418712523186275,0.0640259709474791,0.513555039339206,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8357,12,936436,-0.0297020952753322,0.0627756149157897,0.636400731511231,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8358,12,939253,-0.02911502579459,0.0630548355458932,0.644551222002772,YLR410W,VIP1,SGDID:S000004402,CDS,CDS,"""Bifunctional inositol pyrophosphate kinase and phosphatase; contains an N-terminal PP-InsP kinase domain that phosphorylates inositol hexakisphosphate and heptakisphosphate ; and a C-terminal phosphatase domain that hydrolyzes both 1PP-InsP5 and 5PP-InsP5; IP7 levels decrease during starvation ; suggesting a role for PP-InsP enzymes in Pi homeostasis; may regulate the dimorphic switch and the function of the cortical actin cytoskeleton""",Verified ORF
8359,12,940331,-0.0235432955342858,0.0628838275322696,0.708336385346701,YLR410W,VIP1,SGDID:S000004402,CDS,CDS,"""Bifunctional inositol pyrophosphate kinase and phosphatase; contains an N-terminal PP-InsP kinase domain that phosphorylates inositol hexakisphosphate and heptakisphosphate ; and a C-terminal phosphatase domain that hydrolyzes both 1PP-InsP5 and 5PP-InsP5; IP7 levels decrease during starvation ; suggesting a role for PP-InsP enzymes in Pi homeostasis; may regulate the dimorphic switch and the function of the cortical actin cytoskeleton""",Verified ORF
8360,12,948003,0.0266483803922151,0.0630579252883124,0.672843256293744,YLR411W,CTR3,SGDID:S000004403,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity copper transporter of the plasma membrane; acts as a trimer; gene is disrupted by a Ty2 transposon insertion in many laboratory strains of S. cerevisiae""",Verified ORF
8362,12,954167,0.0166468959133842,0.0634019805388262,0.793042023550009,SUT283_NFR/NDR,,,Promoter,Promoter,,Promoter
8363,12,954228,0.025870722412713,0.064227102611569,0.687338669861677,SUT283_NFR/NDR,,,Promoter,Promoter,,Promoter
8364,12,954254,0.0216526351494299,0.0634068352506881,0.732939875624761,YLR414C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8365,12,954366,0.04064580644624,0.0634643811350977,0.522295144804093,XUT_12F-375,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8366,12,954459,0.0478165177359406,0.0630465167540209,0.448698265251515,SUT283,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8367,12,954658,-0.0185337974692477,0.0630621642468212,0.769009136472819,XUT_12F-375,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8368,12,954827,0.027694498733317,0.0629534803813759,0.660264227596473,YLR416C,YLR416C,SGDID:S000004408,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8369,12,954850,0.0192841572207196,0.0631616558571997,0.760306729762274,YLR416C,YLR416C,SGDID:S000004408,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8370,12,954897,0.025144102568034,0.0638434186668568,0.693936837434094,YLR417W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8371,12,956127,0.0147230789065784,0.0634210989870523,0.816557618728028,YLR417W,VPS36,SGDID:S000004409,CDS,CDS,"""Component of the ESCRT-II complex; contains the GLUE (GRAM Like Ubiquitin binding in EAP45) domain which is involved in interactions with ESCRT-I and ubiquitin-dependent sorting of proteins into the endosome; plays a role in the formation of mutant huntingtin (Htt) aggregates in yeast""",Verified ORF
