SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11919,16,841449,0.0360187241158519,0.0499389582824689,0.471230044386828,YPR157W,TDA6,SGDID:S000006361,CDS,CDS,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",Uncharacterized ORF
11920,16,841684,0.0357441277555375,0.050369990454447,0.478401196703088,YPR157W,TDA6,SGDID:S000006361,CDS,CDS,"""Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog ; VPS62 ; that arose from the whole genome duplication""",Uncharacterized ORF
11921,16,842949,0.0436528505740145,0.050800878031127,0.390761907715264,YPR158W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11922,16,843618,0.0228840283703885,0.0502007029896062,0.648777598885113,YPR158W,CUR1,SGDID:S000006362,CDS,CDS,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",Verified ORF
11923,16,843702,0.0342961466839765,0.0501735327404937,0.494707432595864,YPR158W,CUR1,SGDID:S000006362,CDS,CDS,"""Sorting factor ; central regulator of spatial protein quality control; physically and functionally interacts with chaperones to promote sorting and deposition of misfolded proteins into cytosolic compartments; involved in destabilization of [URE3] prions; CUR1 has a paralog ; BTN2 ; that arose from the whole genome duplication""",Verified ORF
11924,16,850422,0.0552405740264493,0.049978980202279,0.269792702807352,YPRCdelta22,YPRCdelta22,SGDID:S000007204,Other features,LTR,"""Ty1 LTR""",reverse complement
11926,16,857866,0.0364067158202397,0.0500420834152041,0.467388497020786,YPR159W,KRE6,SGDID:S000006363,CDS,CDS,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF
11927,16,858788,0.0387789718632055,0.0501308915869407,0.439712057194528,YPR159W,KRE6,SGDID:S000006363,CDS,CDS,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF
11928,16,858824,0.0445111308170583,0.0499761828029977,0.3737252664524,YPR159W,KRE6,SGDID:S000006363,CDS,CDS,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF
11929,16,859747,0.0507108829380182,0.0503315762533112,0.31436731503116,YPR159W,KRE6,SGDID:S000006363,Close to 3'-UTR,Close to 3'-UTR,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",Verified ORF
11932,16,862181,0.0857824558386446,0.0500671041118931,0.0875261998721324,YPR160W,GPH1,SGDID:S000006364,CDS,CDS,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11933,16,863263,0.0847050385436505,0.0500458667512034,0.0914238590618504,YPR160W,GPH1,SGDID:S000006364,CDS,CDS,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11934,16,863372,0.0781726350559787,0.0501023890332317,0.119595052366163,YPR160W,GPH1,SGDID:S000006364,CDS,CDS,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11935,16,863978,0.0775073190277089,0.0502574125024286,0.12391931247103,YPR160W,GPH1,SGDID:S000006364,CDS,CDS,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11936,16,864021,0.078713418270171,0.0502763730948655,0.118334874091737,YPR160W,GPH1,SGDID:S000006364,Close to 3'-UTR,Close to 3'-UTR,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11937,16,864193,0.0827034578078281,0.0501399870715455,0.0999447911460321,YPR160W,GPH1,SGDID:S000006364,Close to 3'-UTR,Close to 3'-UTR,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11938,16,864283,0.0874252488925029,0.0500078122980418,0.0812932306380738,YPR160W,GPH1,SGDID:S000006364,Close to 3'-UTR,Close to 3'-UTR,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11939,16,864742,0.0882093709243219,0.0501133963402293,0.0792406934325262,YPR161C,SGV1,SGDID:S000006365,CDS,CDS,"""Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins""",Verified ORF
11940,16,867326,0.103399594351858,0.0504566865352002,0.0411740192540649,YPR162C,ORC4,SGDID:S000006366,CDS,CDS,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",Verified ORF
11942,16,869725,0.0953737344515979,0.049883636328881,0.0566952122871007,YPR163C,TIF3,SGDID:S000006367,CDS,CDS,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",Verified ORF
11944,16,873212,0.104015916090945,0.0503829901823294,0.0396999344200747,YPR164W,MMS1,SGDID:S000006368,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF
11945,16,873246,0.101130296816718,0.0502750158724607,0.0450278433429089,YPR164W,MMS1,SGDID:S000006368,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF
11946,16,873367,0.102081901344233,0.0502781472919861,0.0430709661201005,YPR164W,MMS1,SGDID:S000006368,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF
11948,16,879475,0.14030143687242,0.0500078634828115,0.0053008039159645,YPR169W,JIP5,SGDID:S000006373,CDS,CDS,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",Verified ORF
11949,16,879779,0.124869732421215,0.0498420793474799,0.0126842443443011,YPR169W,JIP5,SGDID:S000006373,CDS,CDS,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",Verified ORF
11950,16,881962,0.124206250770695,0.0499073190539513,0.0132799580474267,P:881831-882982,,,Intergenic region,Intergenic region,between YPRCtau3 and YPR170C,Intergenic region
11951,16,882230,0.135284248382974,0.0498718997220697,0.0070020134058761,YPR170C,YPR170C,SGDID:S000006374,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORFs YPR169W-A and YPR170W-B""",Dubious ORF
11952,16,883992,0.13456675154143,0.0497705341870905,0.0071881553822946,YPR171W,BSP1,SGDID:S000006375,CDS,CDS,"""Adapter that links synaptojanins to the cortical actin cytoskeleton; the synaptojanins are Inp52p and Inp53p""",Verified ORF
11953,16,884119,0.153818842294145,0.0501768400261541,0.0023402237523217,YPR171W,BSP1,SGDID:S000006375,CDS,CDS,"""Adapter that links synaptojanins to the cortical actin cytoskeleton; the synaptojanins are Inp52p and Inp53p""",Verified ORF
11956,16,888040,0.113252273626671,0.0498243526126411,0.0236247746314589,YPR173C_NFR/NDR,,,Promoter,Promoter,,Promoter
11957,16,890359,0.0932590549076008,0.0502354690472132,0.0642240882714982,YPR175W,DPB2,SGDID:S000006379,CDS,CDS,"""Second largest subunit of DNA polymerase II (DNA polymerase epsilon); required for maintenance of fidelity of chromosomal replication; essential motif in C-terminus is required for formation of the four-subunit Pol epsilon; expression peaks at the G1/S phase boundary; Cdc28p substrate""",Verified ORF
11958,16,892106,0.0842567404264201,0.0502011717550525,0.0941575559504728,YPR178W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11959,16,893672,0.0729114784825896,0.0502530710728215,0.147699626824282,YPR178W,PRP4,SGDID:S000006382,CDS,CDS,"""Splicing factor; component of the U4/U6-U5 snRNP complex""",Verified ORF
11961,16,896683,0.0907318348898473,0.050035164669557,0.0706252187070451,YPR180W,AOS1,SGDID:S000006384,CDS,CDS,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11962,16,896710,0.0904201465689735,0.0500287473421831,0.0715567673419444,YPR180W,AOS1,SGDID:S000006384,CDS,CDS,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11966,16,897736,0.106827378935755,0.0498709305149507,0.0328710545515512,YPR181C,SEC23,SGDID:S000006385,CDS,CDS,"""GTPase-activating protein ; stimulates the GTPase activity of Sar1p; component of the Sec23p-Sec24p heterodimer of the COPII vesicle coat ; involved in ER to Golgi transport; substrate of Ubp3/Bre5 complex; ubiquitylated by Ub-ligase Rsp5p; proteasome-mediated degradation of Sec23p is regulated by Cdc48p""",Verified ORF
11967,16,899836,0.100903911753034,0.050584147541162,0.0468361276693161,YPR182W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11968,16,899989,0.111748270555162,0.0500793106895544,0.0262803204622122,YPR182W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11969,16,900472,0.0837781048939086,0.049942588017908,0.0943321982618475,YPR183W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11970,16,902929,0.0964591494767384,0.0502146923533806,0.0555450947724956,YPR184W,GDB1,SGDID:S000006388,CDS,CDS,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11971,16,903415,0.0704128222101378,0.0500774263820738,0.160580260888341,YPR184W,GDB1,SGDID:S000006388,CDS,CDS,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11972,16,905004,0.101783447754098,0.04993080479984,0.0422457377182248,YPR184W,GDB1,SGDID:S000006388,CDS,CDS,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
