SNP,Chr,Pos,Effect,SE,ERG11_ACF2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10754,15,701869,-0.125306768057636,0.149056261995365,0.401103246335622,O:700568-703428,,,Intergenic region,Intergenic region,between YOR192C and YORCdelta18,Intergenic region
10755,15,702245,-0.0839355250420377,0.148076676573802,0.571184318400178,YOR192C_NFR/NDR,,,Promoter,Promoter,,Promoter
10756,15,702344,-0.0843235109853129,0.147229217291749,0.56718789671856,YOR192C_NFR/NDR,,,Promoter,Promoter,,Promoter
10757,15,702475,-0.126755901456534,0.146729381947447,0.388242949490068,O:700568-703428,,,Intergenic region,Intergenic region,between YOR192C and YORCdelta18,Intergenic region
10758,15,702493,-0.132218203493496,0.147353337913322,0.370177449686226,O:700568-703428,,,Intergenic region,Intergenic region,between YOR192C and YORCdelta18,Intergenic region
10759,15,702546,-0.090092771795744,0.146815335836679,0.539843920320133,O:700568-703428,,,Intergenic region,Intergenic region,between YOR192C and YORCdelta18,Intergenic region
10760,15,702764,-0.100429024475945,0.147009050887231,0.494961074840258,O:700568-703428,,,Intergenic region,Intergenic region,between YOR192C and YORCdelta18,Intergenic region
10761,15,703056,-0.0950309422298109,0.146806515908453,0.517844936730642,YOR192C-C,YOR192C-C,SGDID:S000028857,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
10768,15,710273,0.0628116494061764,0.147422703238225,0.670320179660061,YOR193W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10772,15,716842,0.0009084246779335,0.14758436899511,0.995092296706732,YOR197W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10773,15,717962,0.0138606476293386,0.147291111510553,0.925080122784411,YOR197W,MCA1,SGDID:S000005723,CDS,CDS,"""Ca2+-dependent cysteine protease; may cleave specific substrates during the stress response; regulates apoptosis upon H2O2 treatment; required for clearance of insoluble protein aggregates during normal growth; implicated in cell cycle dynamics and lifespan extension; undergoes autocatalytic processing; similar to mammalian metacaspases ; but exists as a monomer due to an extra pair of anti-parallel beta-strands that block potential dimerization""",Verified ORF
10774,15,719963,0.0277762936300509,0.146872350623356,0.850108548939193,YOR198C,BFR1,SGDID:S000005724,CDS,CDS,"""Component of mRNP complexes associated with polyribosomes; involved in localization of mRNAs to P bodies; implicated in secretion and nuclear segregation; multicopy suppressor of BFA (Brefeldin A) sensitivity""",Verified ORF
10775,15,720332,0.0056780653904255,0.147320550264469,0.969277133971538,YOR199W,YOR199W,SGDID:S000005725,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
10776,15,720492,0.0405837238083397,0.146863906940768,0.782452042597051,YOR199W,YOR199W,SGDID:S000005725,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
10777,15,729585,0.0261968452437187,0.146887004944691,0.858552837761982,YOR206W,NOC2,SGDID:S000005732,CDS,CDS,"""Protein involved in ribosome biogenesis; forms a nucleolar complex with Mak21p that binds to 90S and 66S pre-ribosomes; forms a nuclear complex with Noc3p that binds to 66S pre-ribosomes; both complexes mediate intranuclear transport of ribosomal precursors; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit""",Verified ORF
10778,15,729632,0.0252775324431488,0.14812375435626,0.864595614332404,YOR206W,NOC2,SGDID:S000005732,CDS,CDS,"""Protein involved in ribosome biogenesis; forms a nucleolar complex with Mak21p that binds to 90S and 66S pre-ribosomes; forms a nuclear complex with Noc3p that binds to 66S pre-ribosomes; both complexes mediate intranuclear transport of ribosomal precursors; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit""",Verified ORF
10779,15,729765,0.0553005690113058,0.1472635475928,0.707498506190313,ARS1521,ARS1521,SGDID:S000118491,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
10780,15,729766,0.0330438323415117,0.149640413239977,0.825359026704705,ARS1521,ARS1521,SGDID:S000118491,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
10781,15,731742,0.0351626393843305,0.14741142079059,0.811605341123961,YOR207C,RET1,SGDID:S000005733,CDS,CDS,"""Second-largest subunit of RNA polymerase III; RNA polymerase III is responsible for the transcription of tRNA and 5S RNA genes ; and other low molecular weight RNAs""",Verified ORF
10782,15,735908,0.0222521232329641,0.147497850647995,0.880169131077551,YOR208W,PTP2,SGDID:S000005734,CDS,CDS,"""Phosphotyrosine-specific phosphatase; major role in osmolarity sensing through dephosphorylation of the Hog1p MAPK with a minor role by Ptp3p; inactivates and regulates Hog1p localization; major role in the cell wall integrity pathway through dephosphorylation of MAPK Slt2p with a minor role by Ptp3p; minor role with Msg5p in the pheromone adaptive response through dephosphorylation of MAPK Fus3p with major role by Ptp3p; co-regulates the calcium signaling pathway with Msg5p; nuclear localized""",Verified ORF
10783,15,736963,0.0729467024433673,0.147458504453707,0.621124522868143,YOR209C,NPT1,SGDID:S000005735,CDS,CDS,"""Nicotinate phosphoribosyltransferase; acts in the salvage pathway of NAD+ biosynthesis; required for silencing at rDNA and telomeres and has a role in silencing at mating-type loci; localized to the nucleus""",Verified ORF
10784,15,736990,0.0675156770253885,0.147043772896188,0.646406476595287,YOR209C,NPT1,SGDID:S000005735,CDS,CDS,"""Nicotinate phosphoribosyltransferase; acts in the salvage pathway of NAD+ biosynthesis; required for silencing at rDNA and telomeres and has a role in silencing at mating-type loci; localized to the nucleus""",Verified ORF
10785,15,737166,0.0746426978503376,0.147903046535254,0.614103303359445,YOR209C,NPT1,SGDID:S000005735,CDS,CDS,"""Nicotinate phosphoribosyltransferase; acts in the salvage pathway of NAD+ biosynthesis; required for silencing at rDNA and telomeres and has a role in silencing at mating-type loci; localized to the nucleus""",Verified ORF
10789,15,747552,0.0461908439386743,0.147935967148121,0.755045994420188,YOR216C,RUD3,SGDID:S000005742,CDS,CDS,"""Golgi matrix protein; involved in the structural organization of the cis-Golgi; interacts genetically with COG3 and USO1""",Verified ORF
10790,15,748030,0.0815250928327796,0.147650576710947,0.581195793701686,YOR216C,RUD3,SGDID:S000005742,CDS,CDS,"""Golgi matrix protein; involved in the structural organization of the cis-Golgi; interacts genetically with COG3 and USO1""",Verified ORF
10791,15,751144,0.0692103462520503,0.147060068136448,0.638198234850214,YOR217W,RFC1,SGDID:S000005743,CDS,CDS,"""Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon""",Verified ORF
10792,15,751335,-0.0506411500158808,0.147097716930657,0.730849162674659,YOR217W,RFC1,SGDID:S000005743,CDS,CDS,"""Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon""",Verified ORF
10793,15,751442,-0.0712345696112467,0.148505311183361,0.631754202240415,YOR217W,RFC1,SGDID:S000005743,CDS,CDS,"""Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon""",Verified ORF
10794,15,751857,-0.0325923350853584,0.147910894730272,0.82572507260532,YOR217W,RFC1,SGDID:S000005743,CDS,CDS,"""Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon""",Verified ORF
10796,15,757677,-0.0075340109193934,0.147502060527477,0.959292792918617,YOR222W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10797,15,757952,-0.0432264164610077,0.14877016100479,0.771559722179564,YOR221C,MCT1,SGDID:S000005747,Close to 3'-UTR,Close to 3'-UTR,"""Predicted malonyl-CoA:ACP transferase; putative component of a type-II mitochondrial fatty acid synthase that produces intermediates for phospholipid remodeling""",Verified ORF
10799,15,758119,-0.0095603571655239,0.1471423811347,0.948231869572836,CUT857_NFR/NDR,,,Promoter,Promoter,,Promoter
10800,15,758539,-0.0327526784664155,0.147773249966254,0.824721167936447,YOR222W,ODC2,SGDID:S000005748,CDS,CDS,"""Mitochondrial inner membrane transporter; 2-oxodicarboxylate transporter ; exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for use in lysine and glutamate biosynthesis and in lysine catabolism; ODC2 has a paralog ; ODC1 ; that arose from the whole genome duplication""",Verified ORF
10801,15,759034,-0.0196463156264027,0.148575067568305,0.894876463092414,YOR222W,ODC2,SGDID:S000005748,CDS,CDS,"""Mitochondrial inner membrane transporter; 2-oxodicarboxylate transporter ; exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for use in lysine and glutamate biosynthesis and in lysine catabolism; ODC2 has a paralog ; ODC1 ; that arose from the whole genome duplication""",Verified ORF
10802,15,759061,0.0247323891111926,0.147971747414058,0.867353517944807,YOR222W,ODC2,SGDID:S000005748,CDS,CDS,"""Mitochondrial inner membrane transporter; 2-oxodicarboxylate transporter ; exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for use in lysine and glutamate biosynthesis and in lysine catabolism; ODC2 has a paralog ; ODC1 ; that arose from the whole genome duplication""",Verified ORF
10803,15,759214,0.0473980893334217,0.147177289801402,0.747607283898851,YOR222W,ODC2,SGDID:S000005748,CDS,CDS,"""Mitochondrial inner membrane transporter; 2-oxodicarboxylate transporter ; exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for use in lysine and glutamate biosynthesis and in lysine catabolism; ODC2 has a paralog ; ODC1 ; that arose from the whole genome duplication""",Verified ORF
10804,15,759381,-0.0134701852843113,0.147231975899421,0.927155514576507,YNCO0024C,SNR35,SGDID:S000007299,Non-coding RNA,snoRNA_gene,"snoRNA_gene ; ""H/ACA box small nucleolar RNA (snoRNA); predicted to guide pseudouridylation of small subunit (SSU) rRNA at position 1191""",snoRNA_gene
10806,15,760114,0.0547333491794348,0.147391018493141,0.710601183761772,YOR223W,DSC3,SGDID:S000005749,CDS,CDS,"""Subunit of the DSC ubiquitin ligase complex; protein of unknown function that localizes to the ER and vacuole lumen; overexpression affects endocytic protein trafficking; ortholog of fission yeast dsc3""",Verified ORF
10807,15,761032,0.0495761838562227,0.147872812162852,0.73762635343159,YOR224C,RPB8,SGDID:S000005750,CDS,CDS,"""RNA polymerase subunit ABC14.5; common to RNA polymerases I ; II ; and III""",Verified ORF
10808,15,761321,0.0652148707027354,0.147987603428457,0.659715920684723,YOR224C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10809,15,762315,0.0837950256245252,0.14753335022218,0.570414079509393,YOR226C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10810,15,762399,0.0638388221207505,0.149886030887972,0.670428805122574,YOR227W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10811,15,762569,0.0905571617879814,0.147578229653976,0.539860729446225,YOR227W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10812,15,762597,0.0891848630408398,0.148078632460067,0.547374150834882,YOR227W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10813,15,762665,0.0406537750764376,0.148374846430999,0.784249710815921,YOR225W,YOR225W,SGDID:S000005751,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
10814,15,763531,0.0630668484129867,0.148166377306203,0.670623125762303,YOR227W,HER1,SGDID:S000005753,CDS,CDS,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10815,15,763849,0.0742819029896788,0.148648006707263,0.617585849540899,YOR227W,HER1,SGDID:S000005753,CDS,CDS,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10816,15,763978,0.0857255591242422,0.148006383854014,0.562822455997121,YOR227W,HER1,SGDID:S000005753,CDS,CDS,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10817,15,764381,0.0618621383339529,0.148147688386002,0.676514863078765,YOR227W,HER1,SGDID:S000005753,CDS,CDS,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10818,15,764453,0.0546056962834651,0.148088345022486,0.712544594970998,YOR227W,HER1,SGDID:S000005753,CDS,CDS,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
10820,15,765710,0.0439085862672897,0.147765052259881,0.766525734664504,YOR227W,HER1,SGDID:S000005753,CDS,CDS,"""Protein of unknown function; required for proliferation or remodeling of the ER that is caused by overexpression of Hmg2p; may interact with ribosomes ; based on co-purification experiments; HER1 has a paralog ; GIP3 ; that arose from the whole genome duplication""",Verified ORF
