SNP,Chr,Pos,Effect,SE,MID2_TPO2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9625,14,508681,-0.0404553895246754,0.0585156572157636,0.489793700708327,YNL063W,MTQ1,SGDID:S000005007,CDS,CDS,"""S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene""",Verified ORF
9627,14,510823,-0.0116812559067975,0.0583370388041194,0.841410240428511,YNL061W,NOP2,SGDID:S000005005,CDS,CDS,"""rRNA m5C methyltransferase; methylates cytosine at position 2870 of 25S rRNA; has an essential function independent of rRNA methylation; contains seven beta-strand methyltransferase motif; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; localized to the nucleolus; constituent of 66S pre-ribosomal particles; rRNA methylation defect and lethality are functionally complemented by human NOP2 ; a gene upregulated in cancer""",Verified ORF
9628,14,516139,-0.0128694566305206,0.0576954415588067,0.823619021351283,YNL058C,YNL058C,SGDID:S000005003,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to vacuole; not an essential gene; YNL058C has a paralog ; PRM5 ; that arose from the whole genome duplication""",Uncharacterized ORF
9629,14,525380,0.0176284752216925,0.0576576722201224,0.759979951746539,YNL054W-B,YNL054W-B,SGDID:S000007385,Close to 3'-UTR,Close to 3'-UTR,"""TyB Gag-Pol protein; proteolytically processed to make the Gag ; reverse transcriptase (RT) ; protease (PR) ; and integrase (IN) proteins that are required for retrotransposition""",transposable_element_gene
9631,14,527281,-0.0428835265684497,0.0576091768617217,0.457137579418929,YNL054W,VAC7,SGDID:S000004999,CDS,CDS,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9632,14,528514,-0.0245836921590905,0.0578267205395403,0.671003228374085,YNL054W,VAC7,SGDID:S000004999,CDS,CDS,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9633,14,529103,-0.0393246183323552,0.0574453507063302,0.494072688916191,YNL054W,VAC7,SGDID:S000004999,CDS,CDS,"""Integral vacuolar membrane protein; involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock""",Verified ORF
9634,14,529589,-0.0452129902132405,0.0578550539547458,0.435039754037996,YNL053W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9635,14,534351,0.023474578934196,0.0577371780588142,0.684565456106048,YNL050C,YNL050C,SGDID:S000004995,CDS,CDS,"""Putative protein of unknown function; YNL050c is not an essential gene""",Uncharacterized ORF
9636,14,534813,0.0189500164087266,0.0585733093823435,0.746488139852246,YNL050C,YNL050C,SGDID:S000004995,CDS,CDS,"""Putative protein of unknown function; YNL050c is not an essential gene""",Uncharacterized ORF
9638,14,535369,0.0333622854412079,0.0577000529358014,0.56349642913506,YNL049C,SFB2,SGDID:S000004994,CDS,CDS,"""Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog ; SEC24 ; that arose from the whole genome duplication""",Verified ORF
9639,14,536010,0.025221300644721,0.0580810399887478,0.6643770943362,YNL049C,SFB2,SGDID:S000004994,CDS,CDS,"""Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog ; SEC24 ; that arose from the whole genome duplication""",Verified ORF
9640,14,538257,-0.0068458695384284,0.0575591930197034,0.905393585289265,YNL048W,ALG11,SGDID:S000004993,CDS,CDS,"""Alpha-1,2-mannosyltransferase; catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER""",Verified ORF
9641,14,539456,-0.0206165581829889,0.0575498860086074,0.720379313809723,YNL048W,ALG11,SGDID:S000004993,CDS,CDS,"""Alpha-1,2-mannosyltransferase; catalyzes sequential addition of the two terminal alpha 1,2-mannose residues to the Man5GlcNAc2-PP-dolichol intermediate during asparagine-linked glycosylation in the ER""",Verified ORF
9642,14,543122,-0.0277800424193983,0.0576892365044881,0.630426614154405,YNL045W,LAP2,SGDID:S000004990,CDS,CDS,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9643,14,543643,-0.0508484092119033,0.0574124952796934,0.376399379470577,YNL045W,LAP2,SGDID:S000004990,CDS,CDS,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9644,14,544381,-0.0457680691470823,0.0587495945413534,0.436480236875379,YNL045W,LAP2,SGDID:S000004990,CDS,CDS,"""Leucyl aminopeptidase yscIV with epoxide hydrolase activity; metalloenzyme containing one zinc atom; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; also known as leukotriene A4 hydrolase""",Verified ORF
9645,14,546133,-0.0644204107027538,0.0582745133615588,0.269711191589447,ARS1421,ARS1421,SGDID:S000118389,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
9646,14,547700,-0.0985265006496587,0.057406246742433,0.0869839401676924,YNL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9647,14,547829,-0.10127783456473,0.0574558699475049,0.0788153021119344,YNL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9648,14,547960,-0.0960651504383875,0.0578346678924569,0.0975951730709487,YNL042W-B,YNL042W-B,SGDID:S000028850,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
9649,14,547975,-0.0933189668756012,0.0581285375109635,0.10930221815168,YNL042W-B,YNL042W-B,SGDID:S000028850,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
9650,14,549199,-0.101692840003694,0.0572943813814008,0.0767730765835327,YNL042W,BOP3,SGDID:S000004987,CDS,CDS,"""Protein of unknown function; potential Cdc28p substrate; overproduction confers resistance to methylmercury""",Verified ORF
9651,14,550274,-0.0975826600828755,0.0573109890463678,0.0895069976743973,YNL041C,COG6,SGDID:S000004986,CDS,CDS,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9652,14,550749,-0.0901391203964231,0.0574452775586539,0.117513516057534,YNL041C,COG6,SGDID:S000004986,CDS,CDS,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9653,14,551869,-0.0722764711366943,0.0573383267322545,0.208312115660315,YNL041C,COG6,SGDID:S000004986,CDS,CDS,"""Component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments""",Verified ORF
9654,14,553785,-0.0501018853763436,0.0574053239493406,0.383379449740029,YNL040W,YNL040W,SGDID:S000004985,CDS,CDS,"""Protein of unknown function; has strong similarity to alanyl-tRNA synthases from Eubacteria; null mutant displays decreased translation rate and increased readthrough of premature stop codons; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YNL040W is not an essential gene""",Verified ORF
9657,14,558289,-0.0119588519139039,0.0574799442195507,0.8353078799665,YNL037C,IDH1,SGDID:S000004982,CDS,CDS,"""Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle""",Verified ORF
9658,14,559885,0.0217982910246206,0.0579706655628724,0.707125838653124,YNL036W,NCE103,SGDID:S000004981,CDS,CDS,"""Carbonic anhydrase; metalloenzyme that catalyzes CO2 hydration to bicarbonate ; which is an important metabolic substrate ; and protons; not expressed under conditions of high CO2 ; such as inside a growing colony ; but transcription is induced in response to low CO2 levels ; such as on the colony surface in ambient air; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; abundance increases in response to DNA replication stress""",Verified ORF
9659,14,560313,0.0597406591008372,0.0574615667596431,0.299208115702586,YNL036W,NCE103,SGDID:S000004981,CDS,CDS,"""Carbonic anhydrase; metalloenzyme that catalyzes CO2 hydration to bicarbonate ; which is an important metabolic substrate ; and protons; not expressed under conditions of high CO2 ; such as inside a growing colony ; but transcription is induced in response to low CO2 levels ; such as on the colony surface in ambient air; poorly transcribed under aerobic conditions and at an undetectable level under anaerobic conditions; abundance increases in response to DNA replication stress""",Verified ORF
9663,14,560773,0.0343465195764584,0.058119593500336,0.554923514442795,tT(AGU)N2_NFR/NDR,,,Promoter,Promoter,,Promoter
9670,14,568858,0.053006301935755,0.0575634352779794,0.357766566492129,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9671,14,568966,0.0409746470563619,0.057675185151548,0.477901610286381,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9672,14,568996,0.0382554637182307,0.0575134431846426,0.506384479780168,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9673,14,569044,0.0388782212596598,0.0575122601608684,0.499484014410924,YNL035C,YNL035C,SGDID:S000004980,CDS,CDS,"""Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
9694,14,574170,0.0341428228169553,0.0577725280431806,0.554907225675029,YNL032W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9696,14,574697,0.030925661748103,0.0574472592937672,0.590687572347137,YNL032W,SIW14,SGDID:S000004977,CDS,CDS,"""Inositol phosphatase involved in inositol pyrophosphate metabolism; hydrolyzes the beta-phosphate from the 5-diphosphate group of PP-InsPs including: 5PP-IP5 (IP7) ; 1,5PP-IP4 (IP8) and 5-PP-InsP4; functions as an anti-prion (anti-[PSI]) component; member of the atypical dual-specificity subgroup of the protein tyrosine-phosphatase (PTP) superfamily; localizes to the cytoplasm""",Verified ORF
9698,14,576990,0.0001897507342986,0.0583172462769886,0.997405712064053,YNL030W,HHF2,SGDID:S000004975,CDS,CDS,"""Histone H4; core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF1); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity""",Verified ORF
9699,14,577297,0.006335613905939,0.0580202398743327,0.913108590125657,YNL029C,KTR5,SGDID:S000004974,CDS,CDS,"""Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family; KTR5 has a paralog ; KTR7 ; that arose from the whole genome duplication""",Verified ORF
9700,14,579044,-0.0103631987965991,0.0574808219238401,0.857028614853667,CUT341,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
9701,14,579920,-0.0301232684445836,0.0674224290611935,0.655304940420572,YNL027W,CRZ1,SGDID:S000004972,CDS,CDS,"""Transcription factor ; activates transcription of stress response genes; nuclear localization is positively regulated by calcineurin-mediated dephosphorylation; rapidly localizes to the nucleus under blue light stress; can be activated in stochastic pulses of nuclear localization in response to calcium""",Verified ORF
9704,14,582958,0.039712278898219,0.0575151781136566,0.490354871761686,YNL026W,SAM50,SGDID:S000004971,CDS,CDS,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; the complex binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; homologous to bacterial Omp85""",Verified ORF
9705,14,584861,0.0465260593028693,0.0575007051994534,0.418980265183442,YNL025C,SSN8,SGDID:S000004970,CDS,CDS,"""Cyclin-like component of RNA polymerase II holoenzyme; involved in phosphorylation of RNAPII C-terminal domain; forms kinase-cyclin pair in RNAPII holoenzyme with Ssn3p; needed for entry into and execution of meiotic program; involved in glucose repression ; telomere maintenance; degraded in response to nitrogen starvation ; and also to oxidative stress ; but in different cellular compartments ; and with different cellular outcomes; 35% identical to human cyclin C""",Verified ORF
9706,14,587028,0.0654581063455908,0.0582826046228461,0.262151630231365,YNL024C-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9707,14,589847,0.0539489261855979,0.0574316002994364,0.34818844708122,YNL023C,FAP1,SGDID:S000004968,CDS,CDS,"""Protein that binds to Fpr1p; confers rapamycin resistance by competing with rapamycin for Fpr1p binding; accumulates in the nucleus upon treatment of cells with rapamycin; has similarity to D. melanogaster shuttle craft and human NFX1""",Verified ORF
9708,14,590547,0.0072832749967221,0.0575590409379956,0.899379913288547,YNL023C,FAP1,SGDID:S000004968,CDS,CDS,"""Protein that binds to Fpr1p; confers rapamycin resistance by competing with rapamycin for Fpr1p binding; accumulates in the nucleus upon treatment of cells with rapamycin; has similarity to D. melanogaster shuttle craft and human NFX1""",Verified ORF
