SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10073,15,32291,-0.130007037963092,0.166113892949745,0.434364443221251,YOL155C,HPF1,SGDID:S000005515,Close to 3'-UTR,Close to 3'-UTR,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10077,15,32583,-0.0484529938380774,0.166749299914208,0.771547860574427,YOL155C,HPF1,SGDID:S000005515,Close to 3'-UTR,Close to 3'-UTR,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10078,15,32872,-0.0760594995758736,0.164116550836933,0.643328840789542,O:31607-34657,,,Intergenic region,Intergenic region,between YOL155C and YOL154W,Intergenic region
10079,15,33670,-0.0930701011502095,0.164361536054862,0.571582075522215,YOL154W,ZPS1,SGDID:S000005514,Close to 3'-UTR,Close to 3'-UTR,"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH""",Verified ORF
10080,15,33671,-0.0627745662563655,0.164402218957719,0.702813303420375,YOL154W,ZPS1,SGDID:S000005514,Close to 3'-UTR,Close to 3'-UTR,"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH""",Verified ORF
10081,15,34444,-0.0845499747220952,0.163910104122917,0.606295111323504,YOL154W,ZPS1,SGDID:S000005514,Close to 3'-UTR,Close to 3'-UTR,"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH""",Verified ORF
10082,15,36136,-0.0775928961141509,0.163987257462926,0.636388503980746,YOL154W,ZPS1,SGDID:S000005514,Close to 3'-UTR,Close to 3'-UTR,"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH""",Verified ORF
10083,15,36415,-0.0821256559552769,0.164022527435681,0.616896125219249,YOL153C,YOL153C,SGDID:S000005513,Close to 3'-UTR,Close to 3'-UTR,"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame""",blocked_reading_frame
10086,15,37613,-0.0911245782223528,0.163684181411923,0.578078521064287,YOL153C,YOL153C,SGDID:S000005513,CDS,CDS,"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame""",blocked_reading_frame
10087,15,38574,-0.121526105102939,0.164528935359255,0.460622147398979,SUT353_NFR/NDR,,,Promoter,Promoter,,Promoter
10088,15,39199,-0.112049756004375,0.164359358394528,0.495852683019622,YOL153C,YOL153C,SGDID:S000005513,Close to 3'-UTR,Close to 3'-UTR,"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame""",blocked_reading_frame
10089,15,39474,-0.0929936204287472,0.164052847543562,0.571175255764508,YOL153C,YOL153C,SGDID:S000005513,Close to 3'-UTR,Close to 3'-UTR,"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame""",blocked_reading_frame
10090,15,39586,-0.0819686971263368,0.165768893739153,0.621277816354973,SUT354_NFR/NDR,,,Promoter,Promoter,,Promoter
10091,15,39714,-0.148628425836878,0.16395755126076,0.365286696980277,SUT354_NFR/NDR,,,Promoter,Promoter,,Promoter
10092,15,39718,-0.172158627555521,0.164335240426584,0.295536802789156,SUT354_NFR/NDR,,,Promoter,Promoter,,Promoter
10093,15,39786,-0.135002745523767,0.165172690472519,0.414283731212069,SUT354_NFR/NDR,,,Promoter,Promoter,,Promoter
10094,15,41151,-0.178175037486915,0.166233910558965,0.284527154608824,YOL152W,FRE7,SGDID:S000005512,CDS,CDS,"""Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels""",Verified ORF
10095,15,41240,-0.13159886197192,0.163985770029981,0.422802742453734,YOL152W,FRE7,SGDID:S000005512,CDS,CDS,"""Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels""",Verified ORF
10096,15,41993,-0.0414529660303531,0.163563418406714,0.800078340603576,YOL152W,FRE7,SGDID:S000005512,CDS,CDS,"""Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels""",Verified ORF
10097,15,43302,0.0212558446659363,0.16483077806527,0.897466257517052,YOL152W,FRE7,SGDID:S000005512,Close to 3'-UTR,Close to 3'-UTR,"""Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels""",Verified ORF
10098,15,44170,0.163344703667398,0.164088588705923,0.320191271123652,YOL151W,GRE2,SGDID:S000005511,CDS,CDS,"""3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase; stress induced (osmotic ; ionic ; oxidative ; heat shock and heavy metals); regulated by the HOG pathway; restores resistance to glycolaldehyde by coupling reduction of glycolaldehyde to ethylene glycol and oxidation of NADPH to NADP+; protein abundance increases in response to DNA replication stress; methylglyoxal reductase (NADPH-dependent) is also known as D-lactaldehyde dehydrogenase""",Verified ORF
10099,15,44946,0.200452381483958,0.164071365880876,0.222621601936649,YOL149W,DCP1,SGDID:S000005509,CDS,CDS,"""Subunit of the Dcp1p-Dcp2p decapping enzyme complex; decapping complex removes the 5' cap structure from mRNAs prior to their degradation; enhances the activity of catalytic subunit Dcp2p; regulated by DEAD box protein Dhh1p; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
10100,15,45164,0.193393628243995,0.164381297284702,0.240190230003648,YOL149W,DCP1,SGDID:S000005509,CDS,CDS,"""Subunit of the Dcp1p-Dcp2p decapping enzyme complex; decapping complex removes the 5' cap structure from mRNAs prior to their degradation; enhances the activity of catalytic subunit Dcp2p; regulated by DEAD box protein Dhh1p; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
10101,15,45703,0.142971807806687,0.169016235169307,0.398178349515602,YOL151W,GRE2,SGDID:S000005511,Close to 3'-UTR,Close to 3'-UTR,"""3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase; stress induced (osmotic ; ionic ; oxidative ; heat shock and heavy metals); regulated by the HOG pathway; restores resistance to glycolaldehyde by coupling reduction of glycolaldehyde to ethylene glycol and oxidation of NADPH to NADP+; protein abundance increases in response to DNA replication stress; methylglyoxal reductase (NADPH-dependent) is also known as D-lactaldehyde dehydrogenase""",Verified ORF
10102,15,46225,0.13007524535501,0.165728652777818,0.433056922184573,YOL148C,SPT20,SGDID:S000005508,CDS,CDS,"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay""",Verified ORF
10103,15,46508,0.130924596567085,0.165726758133509,0.430056513219206,YOL148C,SPT20,SGDID:S000005508,CDS,CDS,"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay""",Verified ORF
10104,15,46512,0.077335865967247,0.16647094214821,0.642532440640726,YOL148C,SPT20,SGDID:S000005508,CDS,CDS,"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay""",Verified ORF
10105,15,46521,0.0596833229388716,0.166323549048654,0.719930298180822,YOL148C,SPT20,SGDID:S000005508,CDS,CDS,"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay""",Verified ORF
10106,15,46849,-0.0033686027275872,0.167498739849195,0.983966018364482,YOL148C,SPT20,SGDID:S000005508,CDS,CDS,"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay""",Verified ORF
10107,15,47951,0.0724993834224275,0.166867874655376,0.664211335304765,YOL147C,PEX11,SGDID:S000005507,CDS,CDS,"""Peroxisomal protein required for medium-chain fatty acid oxidation; also required for peroxisome proliferation ; possibly by inducing membrane curvature; localization regulated by phosphorylation; transcription regulated by Adr1p and Pip2p-Oaf1p""",Verified ORF
10108,15,48688,0.134511933111223,0.165446886456773,0.416753532772046,YOL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10109,15,49703,0.0339148509275563,0.164681553809195,0.836954925260371,YOL145C,CTR9,SGDID:S000005505,CDS,CDS,"""Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes ; including cyclin genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; contains TPR repeats""",Verified ORF
10110,15,50419,0.208200055918834,0.166815953516395,0.212828096268293,YOL145C,CTR9,SGDID:S000005505,CDS,CDS,"""Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes ; including cyclin genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; contains TPR repeats""",Verified ORF
10111,15,50499,0.197242926249723,0.167823397011547,0.240666625560417,YOL145C,CTR9,SGDID:S000005505,CDS,CDS,"""Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes ; including cyclin genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; contains TPR repeats""",Verified ORF
10112,15,51177,0.199917968555974,0.165690302184999,0.228403387320246,YOL145C,CTR9,SGDID:S000005505,CDS,CDS,"""Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes ; including cyclin genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; contains TPR repeats""",Verified ORF
10113,15,51904,0.115284035701519,0.167252578148543,0.491099230041696,YOL145C,CTR9,SGDID:S000005505,CDS,CDS,"""Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes ; including cyclin genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; contains TPR repeats""",Verified ORF
10115,15,55421,0.166833253716813,0.166639200162528,0.317433060391608,YOL142W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10117,15,57321,0.17834731080245,0.168051399503004,0.289294373806879,YOL141W,PPM2,SGDID:S000005501,CDS,CDS,"""AdoMet-dependent tRNA methyltransferase; also involved in methoxycarbonylation; required for the synthesis of wybutosine (yW) ; a modified guanosine found at the 3'-position adjacent to the anticodon of phe-tRNA; similarity to Ppm1p""",Verified ORF
10119,15,58174,0.193622036699222,0.169014576324762,0.252739342001321,YOL141W,PPM2,SGDID:S000005501,CDS,CDS,"""AdoMet-dependent tRNA methyltransferase; also involved in methoxycarbonylation; required for the synthesis of wybutosine (yW) ; a modified guanosine found at the 3'-position adjacent to the anticodon of phe-tRNA; similarity to Ppm1p""",Verified ORF
10120,15,58698,0.205842466556974,0.168157808059399,0.221729754918201,ETC2_NFR/NDR,,,Promoter,Promoter,,Promoter
10121,15,58935,0.207449962952839,0.167685051243068,0.216857286118079,YOL140W,ARG8,SGDID:S000005500,CDS,CDS,"""Acetylornithine aminotransferase; catalyzes the fourth step in the biosynthesis of the arginine precursor ornithine""",Verified ORF
10122,15,59142,0.206583079519028,0.167812558298444,0.219129460936389,YOL140W,ARG8,SGDID:S000005500,CDS,CDS,"""Acetylornithine aminotransferase; catalyzes the fourth step in the biosynthesis of the arginine precursor ornithine""",Verified ORF
10123,15,59919,0.169550584088372,0.167255560749258,0.31140990016696,YOL140W,ARG8,SGDID:S000005500,CDS,CDS,"""Acetylornithine aminotransferase; catalyzes the fourth step in the biosynthesis of the arginine precursor ornithine""",Verified ORF
10125,15,60932,0.175954121568734,0.167635039763854,0.294608091480841,YOL139C,CDC33,SGDID:S000005499,CDS,CDS,"""Translation initiation factor eIF4E; mRNA cap binding protein and subunit of the mRNA cap-binding complex (eIF4F) along with eIF4A (Tif1p/Tif2p) and eIF4G (Tif4631p/Tif4632p) ; that mediates cap-dependent translation; required with eIF4G for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; protein abundance increases in response to DNA replication stress; human homolog EIF4E can complement the cdc33 null mutant""",Verified ORF
10126,15,61012,0.176820053513288,0.168068599873617,0.293486745507669,YOL139C,CDC33,SGDID:S000005499,CDS,CDS,"""Translation initiation factor eIF4E; mRNA cap binding protein and subunit of the mRNA cap-binding complex (eIF4F) along with eIF4A (Tif1p/Tif2p) and eIF4G (Tif4631p/Tif4632p) ; that mediates cap-dependent translation; required with eIF4G for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; protein abundance increases in response to DNA replication stress; human homolog EIF4E can complement the cdc33 null mutant""",Verified ORF
