SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10835,15,776532,-0.0703831301072195,0.134147013831728,0.600140821125874,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10836,15,777196,-0.101029109680935,0.134080906821341,0.451655596540537,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10837,15,777500,0.0231020287490164,0.133635258567846,0.862849740437044,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10838,15,777559,0.0036777494346403,0.133628185861674,0.978058739559776,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10839,15,778023,-0.0574004823594367,0.133769975633144,0.66811337422723,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10841,15,779669,-0.060876543217226,0.133576454965341,0.648854969334101,YOR234C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10842,15,779900,0.110920319779846,0.134014135820249,0.408413047680235,YOR235W,IRC13,SGDID:S000005761,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; null mutant displays increased levels of spontaneous Rad52 foci""",Uncharacterized ORF
10843,15,780008,0.151662472084319,0.133990380827118,0.25844868036686,YOR235W,IRC13,SGDID:S000005761,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; null mutant displays increased levels of spontaneous Rad52 foci""",Uncharacterized ORF
10844,15,781811,0.130215610608333,0.134872768475743,0.334970412552414,YOR237W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10845,15,785050,0.119771899355916,0.134201204438895,0.372743656587867,YOR239W,ABP140,SGDID:S000005765,CDS,CDS,"""AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) binding motif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift""",Verified ORF
10848,15,785674,0.10888938782211,0.134415621170487,0.418431487618784,YOR239W,ABP140,SGDID:S000005765,CDS,CDS,"""AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) binding motif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift""",Verified ORF
10849,15,789434,0.0636062483352743,0.134182109154272,0.635772092296768,YOR242C,SSP2,SGDID:S000005768,CDS,CDS,"""Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed ; such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development""",Verified ORF
10850,15,789595,0.0681401994000095,0.134235381507535,0.612038772937095,YOR242C,SSP2,SGDID:S000005768,CDS,CDS,"""Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed ; such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development""",Verified ORF
10851,15,789672,0.0635125686961408,0.135890860072372,0.640516940151661,YOR242C,SSP2,SGDID:S000005768,CDS,CDS,"""Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed ; such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development""",Verified ORF
10853,15,791260,0.0469248174613685,0.134373038889754,0.72713759487091,YOR243C,PUS7,SGDID:S000005769,CDS,CDS,"""Pseudouridine synthase; catalyzes pseudouridylation at positions 35 and 56 in U2 snRNA ; position 50 in 5S rRNA ; position 13 in cytoplasmic tRNAs ; and position 35 in pre-tRNA(Tyr); also pseudouridylates some mRNAs; relocates from nucleus to cytoplasm during heat shock and differentially modifies some mRNAs during heat shock; conserved in archaea ; vertebrates ; and some bacteria""",Verified ORF
10854,15,796798,0.0507605101349096,0.134172111377664,0.705417438649677,YOR246C,ENV9,SGDID:S000005772,Close to 3'-UTR,Close to 3'-UTR,"""Conserved oxidoreductase involved in lipid droplet morphology; mutant shows defects in CPY processing and vacuolar morphology; required for replication of Brome mosaic virus in S. cerevisiae ; a model system for studying replication of positive-strand RNA viruses in their natural hosts; homologus to human RDH12 linked to Leber Congenital Amaurosis""",Verified ORF
10855,15,797115,0.029229190711456,0.137050642144936,0.831237212213197,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10856,15,797158,-0.0463518370943947,0.133973119698582,0.729564878846522,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10857,15,797268,-0.104165811871182,0.133618349699932,0.436162156550368,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10858,15,797335,-0.111023593045048,0.134307943603885,0.409002592129,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10859,15,798213,-0.147318723934767,0.134976064445241,0.275822245639722,YOR247W,SRL1,SGDID:S000005773,CDS,CDS,"""Mannoprotein that exhibits a tight association with the cell wall; required for cell wall stability in the absence of GPI-anchored mannoproteins; has a high serine-threonine content; expression is induced in cell wall mutants; SRL1 has a paralog ; SVS1 ; that arose from the whole genome duplication""",Verified ORF
10860,15,798788,-0.111079477912944,0.134094540511646,0.408022460879464,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10861,15,798886,-0.122492971026879,0.133645929196179,0.36000503113821,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10862,15,800526,-0.143746200565089,0.133602821824492,0.282696985703083,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10863,15,802678,-0.129671280216013,0.133462581637786,0.331918446373263,YOR251C,TUM1,SGDID:S000005777,CDS,CDS,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10864,15,803281,-0.138203986482848,0.133986923367768,0.303024918518016,YOR251C,TUM1,SGDID:S000005777,CDS,CDS,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10865,15,806960,-0.136957664053533,0.134058664957574,0.307658114385931,YOR254C,SEC63,SGDID:S000005780,CDS,CDS,"""Essential subunit of Sec63 complex; with Sec61 complex ; Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; other members are Sec62p ; Sec66p ; and Sec72p""",Verified ORF
10866,15,807285,-0.126691124344282,0.134029793207795,0.34517985061756,YOR255W,OSW1,SGDID:S000005781,CDS,CDS,"""Protein involved in sporulation; required for the construction of the outer spore wall layers; required for proper localization of Spo14p""",Verified ORF
10867,15,808281,-0.113861408153188,0.134529478984148,0.397921024884258,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10868,15,808893,-0.16599046029067,0.134709392651745,0.218690203108928,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10869,15,810364,-0.0169898867937256,0.135019558409739,0.89993592631503,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10870,15,810448,-0.015232193989703,0.134254256864499,0.909732107260909,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10871,15,811848,-0.113227159929496,0.133919555330507,0.39841205042083,YOR258W,HNT3,SGDID:S000005784,CDS,CDS,"""DNA 5' AMP hydrolase involved in DNA repair; member of the histidine triad (HIT) superfamily of nucleotide-binding proteins; homolog of Aprataxin ; a Hint related protein that is mutated in individuals with ataxia with oculomotor apraxia; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10872,15,815715,-0.103859615114501,0.133919873713378,0.43854253758136,YOR260W,GCD1,SGDID:S000005786,CDS,CDS,"""Gamma subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
10873,15,816215,-0.108862419974171,0.134089054528406,0.417415318491353,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10874,15,816620,-0.132818059459372,0.134210200398028,0.323034235245366,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10875,15,816745,-0.0990016380818242,0.133751668149646,0.459676763398172,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10876,15,818536,-0.113675881559834,0.133880340101249,0.39640905089292,YOR264W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10877,15,819084,0.0113998549612171,0.135368759035746,0.93293455181035,YOR263C,YOR263C,SGDID:S000005789,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF DES3/YOR264W""",Dubious ORF
10878,15,822096,-0.0065894950095248,0.136680391117761,0.961575367716902,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
