SNP,Chr,Pos,Effect,SE,SRO9_GIS2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10033,15,18776,0.0945960087122848,0.0976533325633801,0.333362078023428,YOL159C,CSS3,SGDID:S000005519,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; deletion mutants are viable and have elevated levels of Ty1 retrotransposition and Ty1 cDNA""",Verified ORF
10034,15,19898,0.0875658284028373,0.0959692321593911,0.362161708687317,YOL158C,ENB1,SGDID:S000005518,CDS,CDS,"""Ferric enterobactin transmembrane transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment""",Verified ORF
10035,15,22262,0.0660374654138088,0.0963341273254959,0.49347562490412,YOL158C,ENB1,SGDID:S000005518,Close to 3'-UTR,Close to 3'-UTR,"""Ferric enterobactin transmembrane transporter; expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment""",Verified ORF
10036,15,22403,0.0680177657052511,0.0962021729147734,0.480014663496287,YOL157C,IMA2,SGDID:S000005517,Close to 3'-UTR,Close to 3'-UTR,"""Isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; not required for isomaltose utilization ; but Ima2p overexpression allows the ima1 null mutant to grow on isomaltose""",Verified ORF
10037,15,23392,0.0745346022831094,0.0956645983198836,0.43642856077905,YOL157C,IMA2,SGDID:S000005517,CDS,CDS,"""Isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; not required for isomaltose utilization ; but Ima2p overexpression allows the ima1 null mutant to grow on isomaltose""",Verified ORF
10045,15,24813,0.0867379879941318,0.0973551620562239,0.373566107433406,YOL156W_NFR/NDR,,,Promoter,Promoter,,Promoter
10052,15,26089,0.0958127230773348,0.0955442891602353,0.316639677651758,YOL156W,HXT11,SGDID:S000005516,CDS,CDS,"""Hexose transporter; capable of transporting a broad range of substrates including: glucose ; fructose ; mannose and galactose; polyol transporter that supports the growth on and uptake of xylitol with low affinity when overexpressed in a strain deleted for hexose family members; nearly identical in sequence to Hxt9p; has similarity to major facilitator superfamily (MFS) transporters; involved in pleiotropic drug resistance""",Verified ORF
10054,15,28864,0.0638713594597277,0.095791127623148,0.505349903767911,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10057,15,29736,0.0593019654192255,0.0954887177708512,0.534976496434071,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10058,15,29944,0.0617140790119509,0.095635980500451,0.519150761774986,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10059,15,30305,0.0743239628178414,0.0956256979321675,0.437538686725348,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10060,15,30308,0.0712802212545756,0.0956958710116569,0.456850736468913,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10062,15,30790,0.101501720091794,0.0961926191604522,0.292058995283361,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10066,15,31471,0.101501720091794,0.0961926191604522,0.292058995283361,YOL155C,HPF1,SGDID:S000005515,CDS,CDS,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10067,15,31707,0.100256641513855,0.0962272237816209,0.298183124686242,YOL155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10068,15,31759,0.0767701861121786,0.0954715216293889,0.421871120073551,YOL155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10069,15,31817,0.0497334806112765,0.0954921586648084,0.602824136599161,YOL155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10070,15,31883,0.0576530077082345,0.0960050232425537,0.548544589872569,YOL155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10071,15,31939,0.0654503420419732,0.0977661730118819,0.503641020452906,YOL155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10072,15,32031,0.0769364118097846,0.0960839585800189,0.423831954412973,YOL155C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10073,15,32291,-0.0231204851911719,0.0970340295425602,0.811808445370365,YOL155C,HPF1,SGDID:S000005515,Close to 3'-UTR,Close to 3'-UTR,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10077,15,32583,-0.0479086451481505,0.0973068592051695,0.622780813939974,YOL155C,HPF1,SGDID:S000005515,Close to 3'-UTR,Close to 3'-UTR,"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism""",Verified ORF
10078,15,32872,-0.075801607927274,0.0957360998277886,0.429022642286661,O:31607-34657,,,Intergenic region,Intergenic region,between YOL155C and YOL154W,Intergenic region
10079,15,33670,-0.0240770813082436,0.0959699338757508,0.802051691984792,YOL154W,ZPS1,SGDID:S000005514,Close to 3'-UTR,Close to 3'-UTR,"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH""",Verified ORF
10080,15,33671,0.0038738475183628,0.0959782679694802,0.967827569989116,YOL154W,ZPS1,SGDID:S000005514,Close to 3'-UTR,Close to 3'-UTR,"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH""",Verified ORF
10081,15,34444,0.0038193445070761,0.0957072706324665,0.968190209773952,YOL154W,ZPS1,SGDID:S000005514,Close to 3'-UTR,Close to 3'-UTR,"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH""",Verified ORF
10082,15,36136,-0.0047917313178532,0.0957464778671606,0.960114010820311,YOL154W,ZPS1,SGDID:S000005514,Close to 3'-UTR,Close to 3'-UTR,"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH""",Verified ORF
10083,15,36415,-0.0068411205250782,0.0957703531769226,0.943093957593466,YOL153C,YOL153C,SGDID:S000005513,Close to 3'-UTR,Close to 3'-UTR,"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame""",blocked_reading_frame
10086,15,37613,-0.0033254573478584,0.0955813365915222,0.972265335780609,YOL153C,YOL153C,SGDID:S000005513,CDS,CDS,"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame""",blocked_reading_frame
10087,15,38574,-0.0140957967057651,0.0961038909442408,0.883474263618414,SUT353_NFR/NDR,,,Promoter,Promoter,,Promoter
10088,15,39199,-0.0033664144488565,0.0959966235918811,0.972045298868295,YOL153C,YOL153C,SGDID:S000005513,Close to 3'-UTR,Close to 3'-UTR,"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame""",blocked_reading_frame
10089,15,39474,0.0294346026789574,0.0957855126515963,0.758798512499902,YOL153C,YOL153C,SGDID:S000005513,Close to 3'-UTR,Close to 3'-UTR,"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame""",blocked_reading_frame
10090,15,39586,0.0304231397170262,0.0967763364169782,0.753429182157178,SUT354_NFR/NDR,,,Promoter,Promoter,,Promoter
10091,15,39714,0.0089340179063169,0.0958092748215124,0.92575948704067,SUT354_NFR/NDR,,,Promoter,Promoter,,Promoter
10092,15,39718,0.0135078469553769,0.0960658818632977,0.888258056381486,SUT354_NFR/NDR,,,Promoter,Promoter,,Promoter
10093,15,39786,0.0048262966458861,0.0964992264181488,0.960139647981685,SUT354_NFR/NDR,,,Promoter,Promoter,,Promoter
10094,15,41151,-0.0007500384795723,0.0971855512409779,0.993846672830317,YOL152W,FRE7,SGDID:S000005512,CDS,CDS,"""Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels""",Verified ORF
10095,15,41240,0.0320537107121677,0.0957876805412845,0.738100753223184,YOL152W,FRE7,SGDID:S000005512,CDS,CDS,"""Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels""",Verified ORF
10096,15,41993,-0.0525464749554534,0.0954367961285004,0.582263529247632,YOL152W,FRE7,SGDID:S000005512,CDS,CDS,"""Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels""",Verified ORF
10097,15,43302,0.0050123544058677,0.0962107134154395,0.958480334558692,YOL152W,FRE7,SGDID:S000005512,Close to 3'-UTR,Close to 3'-UTR,"""Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels""",Verified ORF
10098,15,44170,-0.0781330047502397,0.095819752732418,0.415383789024685,YOL151W,GRE2,SGDID:S000005511,CDS,CDS,"""3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase; stress induced (osmotic ; ionic ; oxidative ; heat shock and heavy metals); regulated by the HOG pathway; restores resistance to glycolaldehyde by coupling reduction of glycolaldehyde to ethylene glycol and oxidation of NADPH to NADP+; protein abundance increases in response to DNA replication stress; methylglyoxal reductase (NADPH-dependent) is also known as D-lactaldehyde dehydrogenase""",Verified ORF
10099,15,44946,-0.0760869800261195,0.0958823346642944,0.427993240644295,YOL149W,DCP1,SGDID:S000005509,CDS,CDS,"""Subunit of the Dcp1p-Dcp2p decapping enzyme complex; decapping complex removes the 5' cap structure from mRNAs prior to their degradation; enhances the activity of catalytic subunit Dcp2p; regulated by DEAD box protein Dhh1p; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
10100,15,45164,-0.0765863331720907,0.0960479257728872,0.425768575642491,YOL149W,DCP1,SGDID:S000005509,CDS,CDS,"""Subunit of the Dcp1p-Dcp2p decapping enzyme complex; decapping complex removes the 5' cap structure from mRNAs prior to their degradation; enhances the activity of catalytic subunit Dcp2p; regulated by DEAD box protein Dhh1p; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
10101,15,45703,-0.0822357804459084,0.098654683380625,0.405085889105078,YOL151W,GRE2,SGDID:S000005511,Close to 3'-UTR,Close to 3'-UTR,"""3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase; stress induced (osmotic ; ionic ; oxidative ; heat shock and heavy metals); regulated by the HOG pathway; restores resistance to glycolaldehyde by coupling reduction of glycolaldehyde to ethylene glycol and oxidation of NADPH to NADP+; protein abundance increases in response to DNA replication stress; methylglyoxal reductase (NADPH-dependent) is also known as D-lactaldehyde dehydrogenase""",Verified ORF
