SNP,Chr,Pos,Effect,SE,MID2_RSN1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11544,16,391737,0.446081201903564,0.151312587012364,0.0034104135853122,YPL085W,SEC16,SGDID:S000006006,CDS,CDS,"""COPII vesicle coat protein required for ER transport vesicle budding; essential factor in endoplasmic reticulum exit site (ERES) formation ; as well as in COPII-mediated ER-to-Golgi traffic; bound to periphery of ER membranes and may act to stabilize initial COPII complexes; interacts with Sec23p ; Sec24p and Sec31p""",Verified ORF
11545,16,394692,0.374699852876348,0.151527745817892,0.0138757728739639,YPL084W,BRO1,SGDID:S000006005,CDS,CDS,"""Cytoplasmic class E vacuolar protein sorting (VPS) factor; coordinates protein sorting and deubiquitination in the multivesicular body (MVB) pathway by recruiting Doa4p to endosomes""",Verified ORF
11546,16,394889,0.372695583546478,0.15412753246027,0.0161074632663423,YPL084W,BRO1,SGDID:S000006005,CDS,CDS,"""Cytoplasmic class E vacuolar protein sorting (VPS) factor; coordinates protein sorting and deubiquitination in the multivesicular body (MVB) pathway by recruiting Doa4p to endosomes""",Verified ORF
11547,16,397855,0.425416212627346,0.150644347440065,0.0050124037196005,YPL083C,SEN54,SGDID:S000006004,CDS,CDS,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
11548,16,402293,0.394230288367787,0.151387301795572,0.0096001863838532,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11549,16,402514,0.395408191804007,0.151180778124131,0.0092929028775884,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11550,16,402519,0.381490934412636,0.151243085668327,0.0120957563112154,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11551,16,403369,0.389450520117591,0.151098019367639,0.0103577561639128,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11552,16,403706,0.355855067696331,0.151185925492209,0.0191323277793288,YPL082C,MOT1,SGDID:S000006003,CDS,CDS,"""Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes""",Verified ORF
11553,16,404629,0.353094018811129,0.152929131660804,0.0215276254618612,YPL081W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11555,16,408647,0.339805963291491,0.151058831185164,0.0250967921707369,YPL078C,ATP4,SGDID:S000005999,CDS,CDS,"""Subunit b of the stator stalk of mitochondrial F1F0 ATP synthase; ATP synthase is a large ; evolutionarily conserved enzyme complex required for ATP synthesis; contributes to the oligomerization of the complex ; which in turn determines the shape of inner membrane cristae; phosphorylated""",Verified ORF
11556,16,408849,0.283362881271993,0.151891657420488,0.0629323803642098,YPL078C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11557,16,410559,0.33033590913043,0.151583724094954,0.029975179359368,YPL076W,GPI2,SGDID:S000005997,CDS,CDS,"""Protein involved in the synthesis of GlcNAc-PI; GlcNAc-PI is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; homologous to the human PIG-C protein; GlcNAc-PI stands for N-acetylglucosaminyl phosphatidylinositol""",Verified ORF
11558,16,414655,0.344012768256965,0.151536413058969,0.0237998291906303,YPL075W,GCR1,SGDID:S000005996,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator of genes involved in glycolysis; DNA-binding protein that interacts and functions with the transcriptional activator Gcr2p; contains a long intron ; which allows multiple RNA and protein isoforms with varying expression levels depending on glucose availability""",Verified ORF
11559,16,416016,0.320422566547395,0.151643993422468,0.0353029217357439,YPL074W,YTA6,SGDID:S000005995,CDS,CDS,"""Putative ATPase of the CDC48/PAS1/SEC18 (AAA) family; localized to the cortex of mother cells but not to daughter cells; relocalizes from cytoplasm to plasma membrane foci upon DNA replication stress""",Verified ORF
11561,16,422802,0.314283329547467,0.153694844610355,0.0416105948433686,ARS1620,ARS1620,SGDID:S000130200,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
11562,16,423193,0.282235375256341,0.151661606706242,0.063581765321072,YPL069C,BTS1,SGDID:S000005990,CDS,CDS,"""Geranylgeranyl diphosphate synthase (GGPPS); increases the intracellular pool of geranylgeranyl diphosphate ; suppressor of bet2 mutation that causes defective geranylgeranylation of small GTP-binding proteins that mediate vesicular traffic""",Verified ORF
11563,16,423981,0.226227722790682,0.153562285860635,0.141588636734245,YPL069C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11567,16,426033,0.245221440520725,0.153152024141559,0.110235188278268,YPL067C_NFR/NDR,,,Promoter,Promoter,,Promoter
11568,16,426036,0.26051224634402,0.154314241755552,0.0922573492462975,YPL067C_NFR/NDR,,,Promoter,Promoter,,Promoter
11569,16,429194,0.133942341803135,0.152200835095275,0.379438069142423,YPL064C,CWC27,SGDID:S000005985,CDS,CDS,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
11570,16,429289,0.165332672183389,0.152082121613162,0.277722162166044,YPL064C,CWC27,SGDID:S000005985,CDS,CDS,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
11571,16,429882,0.188880892965039,0.154024460667308,0.220901482258134,YPL064C,CWC27,SGDID:S000005985,Close to 3'-UTR,Close to 3'-UTR,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
11572,16,432058,0.236195579404025,0.151848202615925,0.120729836172817,YPL062W,YPL062W,SGDID:S000005983,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; deletion decreases transcription of downstream gene ALD6; YPL062W is not an essential gene; null mutant shows decrease in terpenoid production; homozygous diploid mutant shows a decrease in glycogen accumulation""",Uncharacterized ORF
11573,16,432771,0.174082824720501,0.152449106915854,0.254266327812805,YPL061W,ALD6,SGDID:S000005982,CDS,CDS,"""Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",Verified ORF
11574,16,434375,0.224542114624333,0.153483509026043,0.14436475861692,YPL061W,ALD6,SGDID:S000005982,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",Verified ORF
11575,16,434477,0.218468852158959,0.153066829868641,0.154383870442394,YPL061W,ALD6,SGDID:S000005982,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",Verified ORF
11577,16,444059,0.183602130444957,0.152180504489514,0.228441923047393,YPL059W,GRX5,SGDID:S000005980,Close to 3'-UTR,Close to 3'-UTR,"""Glutathione-dependent oxidoreductase; mitochondrial matrix protein involved at an early step in the biogenesis of iron-sulfur centers along with Bol1p; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx3p and Grx4p""",Verified ORF
11578,16,444574,0.201114671028126,0.153640106752667,0.191386329982964,YPL059W,GRX5,SGDID:S000005980,Close to 3'-UTR,Close to 3'-UTR,"""Glutathione-dependent oxidoreductase; mitochondrial matrix protein involved at an early step in the biogenesis of iron-sulfur centers along with Bol1p; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx3p and Grx4p""",Verified ORF
11579,16,447582,0.142373585500374,0.152551998970789,0.351313820932088,YPL058C,PDR12,SGDID:S000005979,CDS,CDS,"""Plasma membrane ATP-binding cassette (ABC) transporter; weak-acid-inducible multidrug transporter required for weak organic acid resistance; induced by sorbate and benzoate and regulated by War1p; mutants exhibit sorbate hypersensitivity""",Verified ORF
11581,16,452142,0.137535606354623,0.155260728724102,0.376308729163576,YPL057C,SUR1,SGDID:S000005978,CDS,CDS,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p; SUR1 has a paralog ; CSH1 ; that arose from the whole genome duplication""",Verified ORF
11582,16,452342,0.0606341162780443,0.152506761866961,0.691177803404056,YPL057C,SUR1,SGDID:S000005978,CDS,CDS,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p; SUR1 has a paralog ; CSH1 ; that arose from the whole genome duplication""",Verified ORF
11583,16,453075,0.0602619176871816,0.15381444501223,0.695454805916587,XUT_16F-182_NFR/NDR,,,Promoter,Promoter,,Promoter
11584,16,454180,0.0318976145892114,0.15423312003294,0.836274130398564,XUT_16F-182,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
11586,16,458134,0.0688610866449167,0.152674336899294,0.652243065596398,YPL053C,KTR6,SGDID:S000005974,CDS,CDS,"""Probable mannosylphosphate transferase; involved in the synthesis of core oligosaccharides in protein glycosylation pathway; member of the KRE2/MNT1 mannosyltransferase family; KTR6 has a paralog ; KRE2 ; that arose from the whole genome duplication""",Verified ORF
11588,16,463609,0.03954376759909,0.152245206004427,0.795217792916587,YPL049C,DIG1,SGDID:S000005970,CDS,CDS,"""MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG1 has a paralog ; DIG2 ; that arose from the whole genome duplication""",Verified ORF
11589,16,463745,0.0353736827314025,0.152025722386418,0.816143025672708,YPL049C,DIG1,SGDID:S000005970,CDS,CDS,"""MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG1 has a paralog ; DIG2 ; that arose from the whole genome duplication""",Verified ORF
11590,16,464655,0.0377045934454644,0.153625074481195,0.806264156022036,YPL048W,CAM1,SGDID:S000005969,CDS,CDS,"""One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids""",Verified ORF
11591,16,465114,-0.053138507442162,0.153089096365554,0.728716746352571,YPL048W,CAM1,SGDID:S000005969,CDS,CDS,"""One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids""",Verified ORF
11592,16,466376,0.0208284359224171,0.15289719666617,0.891720986772197,YPL048W,CAM1,SGDID:S000005969,Close to 3'-UTR,Close to 3'-UTR,"""One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids""",Verified ORF
11593,16,468617,0.0596008054832065,0.152480206265376,0.696124923882913,YPL045W,VPS16,SGDID:S000005966,CDS,CDS,"""Subunit of the HOPS and the CORVET complexes; part of the Class C Vps complex essential for membrane docking and fusion at Golgi-to-endosome and endosome-to-vacuole protein transport stages""",Verified ORF
