SNP,Chr,Pos,Effect,SE,ERG11_ACF2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8551,13,125353,-0.206837326751951,0.152631725010622,0.176239532378123,YML072C,TCB3,SGDID:S000004537,CDS,CDS,"""Cortical ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to the plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; localized to the bud via specific mRNA transport; non-tagged protein detected in a phosphorylated state in mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact""",Verified ORF
8552,13,125833,-0.179940412661331,0.153695283204644,0.242484664769288,YML072C,TCB3,SGDID:S000004537,CDS,CDS,"""Cortical ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to the plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; localized to the bud via specific mRNA transport; non-tagged protein detected in a phosphorylated state in mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact""",Verified ORF
8553,13,126281,-0.170818212154769,0.152103462116326,0.262183886795349,YML072C,TCB3,SGDID:S000004537,CDS,CDS,"""Cortical ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to the plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; localized to the bud via specific mRNA transport; non-tagged protein detected in a phosphorylated state in mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact""",Verified ORF
8554,13,126381,-0.22356913650658,0.152770795646796,0.14424001320254,YML072C,TCB3,SGDID:S000004537,CDS,CDS,"""Cortical ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to the plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; localized to the bud via specific mRNA transport; non-tagged protein detected in a phosphorylated state in mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact""",Verified ORF
8555,13,126395,-0.19133811775639,0.154043386030946,0.215022260455034,YML072C,TCB3,SGDID:S000004537,CDS,CDS,"""Cortical ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p ; Scs2p ; Scs22p ; Tcb1p ; Tcb2p ; Tcb3p) that connect ER to the plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; localized to the bud via specific mRNA transport; non-tagged protein detected in a phosphorylated state in mitochondria; C-termini of Tcb1p ; Tcb2p and Tcb3p interact""",Verified ORF
8556,13,133462,-0.0828752847040009,0.153161948265748,0.588782858084282,YML070W,DAK1,SGDID:S000004535,Close to 3'-UTR,Close to 3'-UTR,"""Dihydroxyacetone kinase; required for detoxification of dihydroxyacetone (DHA); involved in stress adaptation""",Verified ORF
8557,13,138257,-0.127907590618538,0.150979650310296,0.397466400305974,YML068W,ITT1,SGDID:S000004533,CDS,CDS,"""Protein that modulates the efficiency of translation termination; interacts with translation release factors eRF1 (Sup45p) and eRF3 (Sup35p) in vitro ; contains a zinc finger domain characteristic of the TRIAD class of proteins""",Verified ORF
8558,13,138830,-0.069665667231515,0.150716032437993,0.644200222872016,YML068W,ITT1,SGDID:S000004533,CDS,CDS,"""Protein that modulates the efficiency of translation termination; interacts with translation release factors eRF1 (Sup45p) and eRF3 (Sup35p) in vitro ; contains a zinc finger domain characteristic of the TRIAD class of proteins""",Verified ORF
8560,13,144518,-0.0597955830234332,0.148468120530706,0.687375707506375,YML065W,ORC1,SGDID:S000004530,CDS,CDS,"""Largest subunit of the origin recognition complex; involved in directing DNA replication by binding to replication origins; also involved in transcriptional silencing; exhibits ATPase activity; ORC1 has a paralog ; SIR3 ; that arose from the whole genome duplication""",Verified ORF
8561,13,145552,-0.0077359182234912,0.147956431986352,0.958331092842824,YML064C,TEM1,SGDID:S000004529,CDS,CDS,"""GTPase involved in initiation of Mitotic Exit Network (MEN); GTP-binding protein of the Ras superfamily; accumulates at daughter spindle pole body and activates MEN kinase cascade; controls actomyosin and septin dynamics during cytokinesis""",Verified ORF
8563,13,146101,0.0052817628794814,0.149533215924858,0.971843208791106,YML063W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8564,13,146103,0.0058841081706702,0.149723427535569,0.968673543145461,YML063W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8565,13,146107,-0.0161552992977567,0.150300314361072,0.914463863490685,YML063W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8566,13,146983,-0.158489982904734,0.147563824256239,0.283536754282628,YML063W,RPS1B,SGDID:S000004528,CDS,CDS,"""Ribosomal protein of the small (40S) subunit; homologous to mammalian ribosomal protein S3A ; no bacterial homolog; RPS1B has a paralog ; RPS1A ; that arose from the whole genome duplication""",Verified ORF
8567,13,149070,-0.125812720431205,0.14655648668805,0.391221636119098,YML061C,PIF1,SGDID:S000004526,CDS,CDS,"""DNA helicase ; potent G-quadruplex DNA binder/unwinder; possesses strand annealing activity; promotes DNA synthesis during break-induced replication; involved in crossover recombination; works with Hrq1p to maintain telomere length homeostasis; translation from different start sites produces mitochondrial (DNA repair and recombination) and nuclear (catalytic inhibitor of telomerase) forms; mutations affect Zn ; Fe homeostasis; regulated by Rad53p-dependent phosphorylation in rho0 cells""",Verified ORF
8568,13,151409,-0.108850340050284,0.146591409083465,0.458252579255085,YML061C,PIF1,SGDID:S000004526,CDS,CDS,"""DNA helicase ; potent G-quadruplex DNA binder/unwinder; possesses strand annealing activity; promotes DNA synthesis during break-induced replication; involved in crossover recombination; works with Hrq1p to maintain telomere length homeostasis; translation from different start sites produces mitochondrial (DNA repair and recombination) and nuclear (catalytic inhibitor of telomerase) forms; mutations affect Zn ; Fe homeostasis; regulated by Rad53p-dependent phosphorylation in rho0 cells""",Verified ORF
8569,13,158039,-0.166355673222309,0.145924569603975,0.255054467798405,YML059C,NTE1,SGDID:S000004524,CDS,CDS,"""Serine esterase; homolog of human neuropathy target esterase (NTE); Nte1p-mediated phosphatidylcholine turnover influences transcription factor Opi1p localization ; affecting transcriptional regulation of phospholipid biosynthesis genes""",Verified ORF
8570,13,158199,-0.0996975322293363,0.147133303075907,0.498469180784933,YML059C,NTE1,SGDID:S000004524,CDS,CDS,"""Serine esterase; homolog of human neuropathy target esterase (NTE); Nte1p-mediated phosphatidylcholine turnover influences transcription factor Opi1p localization ; affecting transcriptional regulation of phospholipid biosynthesis genes""",Verified ORF
8571,13,159382,-0.248688923503828,0.14566993512477,0.0886626635865104,YML058W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8573,13,162015,-0.197736891112688,0.14881316907281,0.184785652144122,YML057W,CMP2,SGDID:S000004521,Close to 3'-UTR,Close to 3'-UTR,"""Calcineurin A; one isoform (the other is Cna1p) of the catalytic subunit of calcineurin ; a Ca++/calmodulin-regulated protein phosphatase which regulates Crz1p (a stress-response transcription factor) ; the other calcineurin subunit is CNB1; regulates the function of Aly1p alpha-arrestin; CMP2 has a paralog ; CNA1 ; that arose from the whole genome duplication""",Verified ORF
8575,13,163509,-0.130542344121209,0.146027742440917,0.371954629400592,YML056C,IMD4,SGDID:S000004520,Close to 3'-UTR,Close to 3'-UTR,"""Inosine monophosphate dehydrogenase; catalyzes the rate-limiting step in the de novo synthesis of GTP; member of a four-gene family in S. cerevisiae ; constitutively expressed; IMD4 has a paralog ; IMD3 ; that arose from the whole genome duplication""",Verified ORF
8576,13,164705,-0.171075624010281,0.146919651071561,0.245041721298111,SUT294,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8577,13,169759,-0.0402379088432503,0.145205030168685,0.781857088095625,YML053C,YML053C,SGDID:S000004517,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; overexpression causes a cell cycle delay or arrest; YML053C is not an essential gene""",Uncharacterized ORF
8579,13,173500,-0.107025860444312,0.146460792008781,0.465418114158093,YML050W,AIM32,SGDID:S000004514,CDS,CDS,"""Protein of unknown function; null mutant is viable and displays elevated frequency of mitochondrial genome loss""",Verified ORF
8580,13,176799,-0.13937815617052,0.146180280141228,0.341005650689813,YML049C,RSE1,SGDID:S000004513,CDS,CDS,"""Protein involved in pre-mRNA splicing; component of the pre-spliceosome; associates with U2 snRNA; involved in ER to Golgi transport""",Verified ORF
8584,13,191678,-0.134659874952523,0.1476888825788,0.362506398415894,YML043C,RRN11,SGDID:S000004507,CDS,CDS,"""Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p ; Rrn7p ; and Rrn11p""",Verified ORF
8585,13,193232,-0.0066962676972917,0.146349213749723,0.963531075394932,YML042W,CAT2,SGDID:S000004506,CDS,CDS,"""Carnitine acetyl-CoA transferase; present in both mitochondria and peroxisomes; transfers activated acetyl groups to carnitine to form acetylcarnitine which can be shuttled across membranes""",Verified ORF
8586,13,205923,0.0065255626883664,0.145575327741366,0.964271330640976,YML036W,CGI121,SGDID:S000004500,CDS,CDS,"""Component of the EKC/KEOPS complex; EKC/KEOPS complex is required for t6A tRNA modification and telomeric TG1-3 recombination; may have role in transcription; Cgi121p is dispensable for tRNA modification; other complex members are Bud32p ; Kae1p ; Pcc1p ; and Gon7p""",Verified ORF
8588,13,209723,0.234770230944155,0.145404319147543,0.107290173288202,YML034C-A,YML034C-A,SGDID:S000004499,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps ORF SRC1/YML034W""",Dubious ORF
8589,13,209750,0.245857170785794,0.145017683606815,0.0908889522399496,YML034C-A,YML034C-A,SGDID:S000004499,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps ORF SRC1/YML034W""",Dubious ORF
8590,13,210558,0.179192729595519,0.145125693032028,0.217747951935076,YML034W,SRC1,SGDID:S000004497,CDS,CDS,"""Inner nuclear membrane protein; highly enriched at telomeres and subtelomeric regions; functions in regulation of subtelomeric genes and is linked to TREX (transcription export) factors; SRC1 produces 2 splice variant proteins with different functions; alternative splicing of SRC1 pre-mRNA is promoted by Hub1p; mutant has aneuploidy tolerance; SRC1 has a paralog ; HEH2 ; that arose from the whole genome duplication""",Verified ORF
8592,13,211631,0.0750268484928885,0.148362908550839,0.613384190830477,YML034W,SRC1,SGDID:S000004497,Close to 3'-UTR,Close to 3'-UTR,"""Inner nuclear membrane protein; highly enriched at telomeres and subtelomeric regions; functions in regulation of subtelomeric genes and is linked to TREX (transcription export) factors; SRC1 produces 2 splice variant proteins with different functions; alternative splicing of SRC1 pre-mRNA is promoted by Hub1p; mutant has aneuploidy tolerance; SRC1 has a paralog ; HEH2 ; that arose from the whole genome duplication""",Verified ORF
8593,13,212205,0.137478933177565,0.148261843445261,0.354419313307794,YML034W,SRC1,SGDID:S000004497,Close to 3'-UTR,Close to 3'-UTR,"""Inner nuclear membrane protein; highly enriched at telomeres and subtelomeric regions; functions in regulation of subtelomeric genes and is linked to TREX (transcription export) factors; SRC1 produces 2 splice variant proteins with different functions; alternative splicing of SRC1 pre-mRNA is promoted by Hub1p; mutant has aneuploidy tolerance; SRC1 has a paralog ; HEH2 ; that arose from the whole genome duplication""",Verified ORF
8595,13,216269,0.018391671619277,0.145729491609775,0.899642149313434,YML030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8596,13,216599,-0.0414008569978452,0.145140052193616,0.775621715257094,YML030W,RCF1,SGDID:S000004492,CDS,CDS,"""Cytochrome c oxidase subunit; required for assembly of the Complex III-Complex IV supercomplex ; and for assembly of Cox13p and Rcf2p into cytochrome c oxidase; similar to Rcf2p ; and either Rcf1p or Rcf2p is required for late-stage assembly of the Cox12p and Cox13p subunits and for cytochrome c oxidase activity; required for growth under hypoxic conditions; member of the hypoxia induced gene family; C. elegans and human orthologs are functional in yeast""",Verified ORF
8598,13,217206,0.0353582521730203,0.147100191028295,0.81018412702903,YML029W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8599,13,217356,-0.0199934699763906,0.145516547330826,0.890795700067106,YML030W,RCF1,SGDID:S000004492,Close to 3'-UTR,Close to 3'-UTR,"""Cytochrome c oxidase subunit; required for assembly of the Complex III-Complex IV supercomplex ; and for assembly of Cox13p and Rcf2p into cytochrome c oxidase; similar to Rcf2p ; and either Rcf1p or Rcf2p is required for late-stage assembly of the Cox12p and Cox13p subunits and for cytochrome c oxidase activity; required for growth under hypoxic conditions; member of the hypoxia induced gene family; C. elegans and human orthologs are functional in yeast""",Verified ORF
8600,13,223846,0.157742978536391,0.146587288423918,0.282616230745584,YML026C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8601,13,223868,0.151138885563463,0.146880213337486,0.304186943077936,YML026C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8602,13,225313,0.066487937258102,0.146364301119307,0.649918481141941,YML025C,YML6,SGDID:S000004487,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; has similarity to E. coli L4 ribosomal protein and human mitoribosomal MRP-L4 protein; essential for viability ; unlike most other mitoribosomal proteins""",Verified ORF
8603,13,225322,0.0737825447752835,0.146656820461937,0.615210127205076,YML025C,YML6,SGDID:S000004487,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; has similarity to E. coli L4 ribosomal protein and human mitoribosomal MRP-L4 protein; essential for viability ; unlike most other mitoribosomal proteins""",Verified ORF
