SNP,Chr,Pos,Effect,SE,HUG1_ALO1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8316,12,898095,0.0005630977021886,0.176715224079773,0.997459369307963,YLR387C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8317,12,899065,-0.0017263663572106,0.177430597097002,0.992242352065071,snR34_NFR/NDR,,,Promoter,Promoter,,Promoter
8318,12,899557,-0.0371026893279954,0.178097307808475,0.83509287324058,YLR388W,RPS29A,SGDID:S000004380,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S29 and bacterial S14; RPS29A has a paralog ; RPS29B ; that arose from the whole genome duplication""",Verified ORF
8319,12,899794,0.0047478622366791,0.176447405665594,0.978548248091258,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8320,12,899835,0.0082775549439134,0.177591194526731,0.962850287424476,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8321,12,899898,0.0557384702683207,0.179080118511313,0.755795219197259,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8322,12,900301,-0.0158732893340516,0.176514836152946,0.928396947897831,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8323,12,900312,0.0435564963631901,0.178811035294424,0.807690235050471,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8324,12,901022,0.0191676749210785,0.17753985202691,0.914086648328162,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8325,12,901592,0.0067474688314928,0.17661275985088,0.969545928798777,YLR389C,STE23,SGDID:S000004381,CDS,CDS,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8326,12,903048,0.0142228623115194,0.17571442564007,0.935533111367163,YLR389C,STE23,SGDID:S000004381,Close to 3'-UTR,Close to 3'-UTR,"""Metalloprotease; involved in N-terminal processing of pro-a-factor to mature form; expressed in both haploids and diploids; one of two yeast homologs of human insulin-degrading enzyme (hIDE); homolog Axl1p is also involved in processing of pro-a-factor""",Verified ORF
8327,12,903643,-0.0319036347360907,0.176127983564757,0.856362484530871,YLR390W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8328,12,903722,-0.0480873941271258,0.176238574222596,0.785125021361904,YLR390W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8329,12,903918,-0.0268597883047205,0.175939536808577,0.878749780894383,YLR390W-A,CCW14,SGDID:S000006429,CDS,CDS,"""Covalently linked cell wall glycoprotein; present in the inner layer of the cell wall""",Verified ORF
8330,12,906577,-0.0181658224783044,0.177127060069527,0.918371898576268,CUT275_NFR/NDR,,,Promoter,Promoter,,Promoter
8331,12,907052,0.0001932492443353,0.176613124687799,0.999127576749728,YLR393W_NFR/NDR,,,Promoter,Promoter,,Promoter
8332,12,908556,-0.0252839539716141,0.177425517448835,0.886762740759983,YLR394W,CST9,SGDID:S000004386,CDS,CDS,"""SUMO E3 ligase; required for synaptonemal complex formation; localizes to synapsis initiation sites on meiotic chromosomes; associates with centromeres early in meiosis ; then with chromosome axes and finally with double-strand break sites that are engaged in repair by crossovers; potential Cdc28p substrate""",Verified ORF
8333,12,910090,-0.135189850197563,0.176663924765815,0.444641475211918,YLR395C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8334,12,910376,-0.141836620324577,0.175787521820625,0.420288138617735,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8335,12,910442,-0.0989278859553059,0.176009664024708,0.574432257450242,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8336,12,910650,-0.107639493302388,0.177047035624709,0.543597540233491,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8337,12,911265,-0.127054209748711,0.177553832356177,0.474722943313265,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8338,12,911416,-0.0902425434787674,0.177872194556997,0.612229676234346,YLR396C,VPS33,SGDID:S000004388,CDS,CDS,"""ATP-binding protein that is a subunit of the HOPS and CORVET complexes; essential for protein sorting ; vesicle docking ; and fusion at the vacuole; binds to SNARE domains""",Verified ORF
8340,12,913066,-0.182386172612888,0.176146401683755,0.301179833520247,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8341,12,913703,-0.24610957533666,0.176203457583586,0.163370705587205,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8342,12,914107,-0.17537954295908,0.175165501420413,0.317405342167359,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8343,12,914385,-0.103407127931032,0.176065626967009,0.557363274249682,YLR397C,AFG2,SGDID:S000004389,CDS,CDS,"""ATPase of the CDC48/PAS1/SEC18 (AAA) family ; forms a hexameric complex; is essential for pre-60S maturation and release of several preribosome maturation factors; releases Rlp24p from purified pre-60S particles in vitro; target of the ribosomal biosynthesis inhibitor diazaborine; may be involved in degradation of aberrant mRNAs""",Verified ORF
8344,12,917649,-0.112468767954212,0.178364924061247,0.528739990763928,YLR398C,SKI2,SGDID:S000004390,CDS,CDS,"""Ski complex component and putative RNA helicase; mediates 3'-5' RNA degradation by the cytoplasmic exosome; null mutants have superkiller phenotype of increased viral dsRNAs and are synthetic lethal with mutations in 5'-3' mRNA decay; mutations in the human ortholog ; SKIV2L ; causes Syndromic diarrhea/Trichohepatoenteric (SD/THE) syndrome""",Verified ORF
8345,12,919644,-0.108662168251109,0.178100172902667,0.54217602948179,YLR399C,BDF1,SGDID:S000004391,CDS,CDS,"""Chromatin modifying regulator of meiosis-specific genes; involved in transcription initiation; functions at TATA-containing promoters; associates with basal transcription factor TFIID; contains two bromodomains; corresponds to C-terminal region of mammalian TAF1; redundant with Bdf2p; BDF1 has a paralog ; BDF2 ; that arose from the whole genome duplication""",Verified ORF
8346,12,919734,-0.207326595341403,0.176116350652201,0.239903311067399,YLR399C,BDF1,SGDID:S000004391,CDS,CDS,"""Chromatin modifying regulator of meiosis-specific genes; involved in transcription initiation; functions at TATA-containing promoters; associates with basal transcription factor TFIID; contains two bromodomains; corresponds to C-terminal region of mammalian TAF1; redundant with Bdf2p; BDF1 has a paralog ; BDF2 ; that arose from the whole genome duplication""",Verified ORF
8347,12,923234,-0.178457818064808,0.174828133133575,0.308066521118998,YLR401C,DUS3,SGDID:S000004393,CDS,CDS,"""Dihydrouridine synthase; member of a widespread family of conserved proteins including Smm1p ; Dus1p ; and Dus4p; contains a consensus oleate response element (ORE) in its promoter region; forms nuclear foci upon DNA replication stress""",Verified ORF
8349,12,924538,-0.180342120646942,0.175545997896679,0.304972679956485,YLR401C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8350,12,925356,-0.266407136851264,0.175054887240177,0.128942128187871,YLR403W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8353,12,932584,-0.270039309747565,0.17531516606948,0.124381259714622,YLR407W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8354,12,933520,-0.242511513249072,0.175564025415782,0.168051835750533,YLR407W,YLR407W,SGDID:S000004399,CDS,CDS,"""Putative protein of unknown function; null mutant displays elongated buds and a large fraction of budded cells have only one nucleus""",Uncharacterized ORF
8355,12,934838,-0.262797820154733,0.17857546836856,0.142010518167376,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8356,12,935473,-0.226963984679387,0.177819133715117,0.202661903005532,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8357,12,936436,-0.203972370263461,0.174360328744917,0.242857636425723,YLR409C,UTP21,SGDID:S000004401,CDS,CDS,"""Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome""",Verified ORF
8358,12,939253,-0.190684198508366,0.1751786233304,0.277111318907742,YLR410W,VIP1,SGDID:S000004402,CDS,CDS,"""Bifunctional inositol pyrophosphate kinase and phosphatase; contains an N-terminal PP-InsP kinase domain that phosphorylates inositol hexakisphosphate and heptakisphosphate ; and a C-terminal phosphatase domain that hydrolyzes both 1PP-InsP5 and 5PP-InsP5; IP7 levels decrease during starvation ; suggesting a role for PP-InsP enzymes in Pi homeostasis; may regulate the dimorphic switch and the function of the cortical actin cytoskeleton""",Verified ORF
8359,12,940331,-0.217440874823081,0.174595240978983,0.213810868907894,YLR410W,VIP1,SGDID:S000004402,CDS,CDS,"""Bifunctional inositol pyrophosphate kinase and phosphatase; contains an N-terminal PP-InsP kinase domain that phosphorylates inositol hexakisphosphate and heptakisphosphate ; and a C-terminal phosphatase domain that hydrolyzes both 1PP-InsP5 and 5PP-InsP5; IP7 levels decrease during starvation ; suggesting a role for PP-InsP enzymes in Pi homeostasis; may regulate the dimorphic switch and the function of the cortical actin cytoskeleton""",Verified ORF
8360,12,948003,-0.210045630282839,0.175115878042632,0.231151071620265,YLR411W,CTR3,SGDID:S000004403,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity copper transporter of the plasma membrane; acts as a trimer; gene is disrupted by a Ty2 transposon insertion in many laboratory strains of S. cerevisiae""",Verified ORF
8362,12,954167,-0.194443070160175,0.176098548674539,0.270270660077094,SUT283_NFR/NDR,,,Promoter,Promoter,,Promoter
8363,12,954228,-0.268064831017491,0.178151313586859,0.133294623472698,SUT283_NFR/NDR,,,Promoter,Promoter,,Promoter
8364,12,954254,-0.21897428605228,0.176042429862048,0.214371958794234,YLR414C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8365,12,954366,-0.198826666922066,0.176344073731809,0.260299986157617,XUT_12F-375,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8366,12,954459,-0.159936676688161,0.175332586807384,0.362291108957743,SUT283,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8367,12,954658,-0.043109665938427,0.175446255862012,0.806046147374596,XUT_12F-375,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8368,12,954827,-0.0495404124334852,0.175165593907377,0.777480244186475,YLR416C,YLR416C,SGDID:S000004408,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8369,12,954850,-0.0514030905674981,0.175718484800829,0.770052586031416,YLR416C,YLR416C,SGDID:S000004408,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
