SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8685,13,350144,-0.0374901418002441,0.0670480655006301,0.576411717538653,YMR040W_NFR/NDR,,,Promoter,Promoter,,Promoter
8686,13,350249,-0.0390365556342498,0.0670455654095109,0.560777259057501,YMR039C,SUB1,SGDID:S000004642,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional regulator; facilitates elongation through factors that modify RNAP II; role in peroxide resistance involving Rad2p; role in nonhomologous end-joining (NHEJ) of ds breaks in plasmid DNA ; but not chromosomal DNA; role in the hyperosmotic stress response through polymerase recruitment at RNAP II and RNAP III genes; negatively regulates sporulation; protein abundance increases in response to DNA replication stress; functionally complemented by human SUB1 (PC4)""",Verified ORF
8688,13,352789,-0.052730245932828,0.0671490337824517,0.43282092025393,YMR042W,ARG80,SGDID:S000004645,CDS,CDS,"""Transcription factor involved in regulating arginine-responsive genes; acts with Arg81p and Arg82p""",Verified ORF
8690,13,355292,-0.0275659439482102,0.0675860356586764,0.68362042295409,YMR044W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8691,13,363033,-0.0653573580240703,0.0665556995683927,0.326774905256358,tH(GUG)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8692,13,363801,-0.0410238098312119,0.0673018135825228,0.542552178981119,YMR047C,NUP116,SGDID:S000004650,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup159p); NUP116 has a paralog ; NUP100 ; that arose from the whole genome duplication""",Verified ORF
8693,13,365504,-0.0653209932476392,0.0669570928291357,0.329948154668306,YMR047C,NUP116,SGDID:S000004650,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup159p); NUP116 has a paralog ; NUP100 ; that arose from the whole genome duplication""",Verified ORF
8694,13,367606,0.0090820192528139,0.0666447918951666,0.891681566409883,YMR048W,CSM3,SGDID:S000004651,CDS,CDS,"""Replication fork associated factor; required for stable replication fork pausing; component of the DNA replication checkpoint pathway; required for accurate chromosome segregation during meiosis; forms nuclear foci upon DNA replication stress""",Verified ORF
8695,13,368822,0.0117803098995124,0.0666334547308301,0.859772594375217,YMR049C,ERB1,SGDID:S000004652,CDS,CDS,"""Constituent of 66S pre-ribosomal particles; forms a complex with Nop7p and Ytm1p that is required for maturation of the large ribosomal subunit; required for maturation of the 25S and 5.8S ribosomal RNAs; binds RNA via its C-terminal domain; homologous to mammalian Bop1""",Verified ORF
8698,13,379256,0.0284577691703862,0.0668396340743511,0.670540822571364,tW(CCA)M_NFR/NDR,,,Promoter,Promoter,,Promoter
8699,13,379628,0.0341451261570337,0.0663331394780426,0.607048372482897,YMR052W,FAR3,SGDID:S000004656,CDS,CDS,"""Protein of unknown function; involved in recovery from cell cycle arrest in response to pheromone ; in a Far1p-independent pathway; interacts with Far7p ; Far8p ; Far9p ; Far10p ; and Far11p; localizes to the endoplasmic reticulum; protein abundance increases in response to DNA replication stress""",Verified ORF
8701,13,380640,0.0238336395711214,0.0666531662897975,0.720873584741861,YMR053C,STB2,SGDID:S000004657,CDS,CDS,"""Protein that interacts with Sin3p in a two-hybrid assay; part of a large protein complex with Sin3p and Stb1p; STB2 has a paralog ; STB6 ; that arose from the whole genome duplication""",Verified ORF
8702,13,381948,0.0307365503405178,0.0667625103102008,0.645522378582421,YMR053C,STB2,SGDID:S000004657,CDS,CDS,"""Protein that interacts with Sin3p in a two-hybrid assay; part of a large protein complex with Sin3p and Stb1p; STB2 has a paralog ; STB6 ; that arose from the whole genome duplication""",Verified ORF
8703,13,382282,0.0414024298713852,0.0666962630227348,0.535157562848736,YMR053C,STB2,SGDID:S000004657,CDS,CDS,"""Protein that interacts with Sin3p in a two-hybrid assay; part of a large protein complex with Sin3p and Stb1p; STB2 has a paralog ; STB6 ; that arose from the whole genome duplication""",Verified ORF
8704,13,382792,0.0113554833372586,0.0668912776916427,0.865295894519304,YMR053C,STB2,SGDID:S000004657,CDS,CDS,"""Protein that interacts with Sin3p in a two-hybrid assay; part of a large protein complex with Sin3p and Stb1p; STB2 has a paralog ; STB6 ; that arose from the whole genome duplication""",Verified ORF
8705,13,383109,0.0035042175007586,0.0668376802938971,0.958216705111994,YMR054W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8706,13,385364,0.0426254058763358,0.0666079188452469,0.522623465746337,YMR054W,STV1,SGDID:S000004658,CDS,CDS,"""Subunit a of the vacuolar-ATPase V0 domain; encodes one of two isoforms ; located in both Golgi and endosomal V-ATPase complexes while VPH1 encodes the second isoform and is located in vacuolar V-ATPase complexes; interaction with PI(4)P is required for efficient localization and function of Stv1-containing V-ATPases""",Verified ORF
8707,13,386654,-0.0189217600125432,0.0664676872794536,0.776059256364286,YMR055C,BUB2,SGDID:S000004659,CDS,CDS,"""Mitotic exit network regulator; forms GTPase-activating Bfa1p-Bub2p complex that binds Tem1p and spindle pole bodies ; blocks cell cycle progression before anaphase in response to spindle and kinetochore damage""",Verified ORF
8708,13,389323,-0.0173699775790663,0.0660501217954081,0.792718058282932,YMR058W,FET3,SGDID:S000004662,CDS,CDS,"""Ferro-O2-oxidoreductase; multicopper oxidase that oxidizes ferrous (Fe2+) to ferric iron (Fe3+) for subsequent cellular uptake by transmembrane permease Ftr1p; required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity ; belongs to class of integral membrane multicopper oxidases; protein abundance increases in response to DNA replication stress""",Verified ORF
8710,13,391230,0.0131588502866728,0.0663912513762736,0.843001451432561,YMR059W,SEN15,SGDID:S000004663,CDS,CDS,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
8711,13,391266,-0.002432335431807,0.0663089547836718,0.970759411430048,YMR059W,SEN15,SGDID:S000004663,CDS,CDS,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
8712,13,391381,0.0051931940150156,0.0662633360691415,0.937576505213678,YMR059W,SEN15,SGDID:S000004663,CDS,CDS,"""Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p ; Sen15p ; Sen34p ; and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface""",Verified ORF
8714,13,391574,0.0125676322541572,0.0668944426843995,0.851084476548271,YMR060C,SAM37,SGDID:S000004664,CDS,CDS,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8715,13,391711,-0.0034793527763886,0.0665153539015763,0.958312056934572,YMR060C,SAM37,SGDID:S000004664,CDS,CDS,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8716,13,391847,-0.0085428656245244,0.0665677225257351,0.897958174545365,YMR060C,SAM37,SGDID:S000004664,CDS,CDS,"""Component of the Sorting and Assembly Machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; contributes to SAM complex stability""",Verified ORF
8717,13,393150,0.0149791963767913,0.066147633251962,0.820981750945199,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8718,13,393315,0.0319800653260541,0.0666970120653589,0.631892172178362,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8719,13,393588,0.0139200111888752,0.0662277862474178,0.833645445239882,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8721,13,394755,-0.0029578335526978,0.067811103623407,0.965232991811222,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8723,13,396386,-0.016340672048434,0.0663523305740586,0.805615395764602,YMR062C,ARG7,SGDID:S000004666,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ornithine acetyltransferase; catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase activity ; regenerates acetylglutamate while forming ornithine""",Verified ORF
8724,13,396438,-0.006732459709848,0.0666226388013685,0.919565256419446,YMR062C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8725,13,397928,-0.0173908825411276,0.0662401380054069,0.793056014427744,YMR064W,AEP1,SGDID:S000004668,CDS,CDS,"""Protein required for expression of the mitochondrial OLI1 gene; mitochondrial OLI1 gene encodes subunit 9 of F1-F0 ATP synthase""",Verified ORF
8729,13,399724,-0.0253845463791975,0.066843140522374,0.704349776690523,YMR065W,KAR5,SGDID:S000004669,CDS,CDS,"""Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen ; may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone""",Verified ORF
8730,13,401237,-0.0155235327788892,0.0671642907492491,0.817349446932618,YMR065W,KAR5,SGDID:S000004669,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen ; may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone""",Verified ORF
8731,13,404548,-0.0234637193505587,0.0668893692851181,0.725959659109097,YMR067C,UBX4,SGDID:S000004671,CDS,CDS,"""UBX domain-containing protein that interacts with Cdc48p; involved in degradation of polyubiquitinated proteins via the ERAD (ER-associated degradation) pathway; modulates the role of the Cdc48p-Nplp-Ufd1p AAA ATPase complex in delivery of misfolded proteins to the proteasome; protein abundance increases in response to DNA replication stress; human ortholog ASPSCR1 partially complements the yeast null mutant""",Verified ORF
8732,13,406726,-0.0532936224321944,0.0662594372486465,0.421754993065741,YMR068W,AVO2,SGDID:S000004672,CDS,CDS,"""Component of a complex containing the Tor2p kinase and other proteins; complex may have a role in regulation of cell growth""",Verified ORF
8733,13,407923,-0.0796107597434247,0.0661514433091148,0.229603968094283,YMR069W,NAT4,SGDID:S000004673,CDS,CDS,"""N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A""",Verified ORF
8734,13,408241,-0.078334580053921,0.0661152732512849,0.236886393130037,YMR069W,NAT4,SGDID:S000004673,CDS,CDS,"""N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A""",Verified ORF
8735,13,409642,-0.120071179408844,0.0664485656225993,0.0716168379002702,YMR070W,MOT3,SGDID:S000004674,CDS,CDS,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
