SNP,Chr,Pos,Effect,SE,MID2_MAM33_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9755,14,607186,-0.199564622914597,0.140813419660159,0.157298469549215,YNL014W,HEF3,SGDID:S000004959,CDS,CDS,"""Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog ; YEF3 ; that arose from the whole genome duplication""",Verified ORF
9756,14,607236,-0.200121387493781,0.139818676592108,0.153231189873539,YNL014W,HEF3,SGDID:S000004959,CDS,CDS,"""Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog ; YEF3 ; that arose from the whole genome duplication""",Verified ORF
9757,14,607577,-0.203611974408804,0.140208953499763,0.147333176693144,YNL014W,HEF3,SGDID:S000004959,CDS,CDS,"""Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog ; YEF3 ; that arose from the whole genome duplication""",Verified ORF
9758,14,607767,-0.245470903481819,0.13960939559117,0.079568274725869,YNL014W,HEF3,SGDID:S000004959,CDS,CDS,"""Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog ; YEF3 ; that arose from the whole genome duplication""",Verified ORF
9759,14,611236,-0.215003736103458,0.141579310557224,0.129755815874191,YNL012W,SPO1,SGDID:S000004957,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific prospore protein; required for meiotic spindle pole body duplication and separation; required to produce bending force necessary for proper prospore membrane assembly during sporulation; has similarity to phospholipase B""",Verified ORF
9760,14,613306,-0.259994281344993,0.14016597506653,0.0644436917853712,YNL011C,YNL011C,SGDID:S000004956,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; YNL011C is not an essential gene""",Uncharacterized ORF
9761,14,613773,-0.265267463760314,0.14011109315063,0.0591402235132507,YNL010W,PYP1,SGDID:S000004955,CDS,CDS,"""Sugar alcohol phosphatase; polyol phosphatase that hydrolyzes sorbitol-6-phosphate ; ribitol-5-phosphate ; and (D)-glycerol-3-phosphate ; maintaining phosphoglucose isomerase (PGI) activity in the presence of PGI-inhibitory sugar alcohols; expression correlated with growth rate; GFP-fusion protein localizes to the cytoplasm and nucleus; homozygous diploid mutant displays increased glycogen accumulation; member of the haloacid dehalogenase (HAD) superfamily""",Verified ORF
9762,14,614340,-0.275663660739983,0.140054230463535,0.0498199175567101,YNL010W,PYP1,SGDID:S000004955,CDS,CDS,"""Sugar alcohol phosphatase; polyol phosphatase that hydrolyzes sorbitol-6-phosphate ; ribitol-5-phosphate ; and (D)-glycerol-3-phosphate ; maintaining phosphoglucose isomerase (PGI) activity in the presence of PGI-inhibitory sugar alcohols; expression correlated with growth rate; GFP-fusion protein localizes to the cytoplasm and nucleus; homozygous diploid mutant displays increased glycogen accumulation; member of the haloacid dehalogenase (HAD) superfamily""",Verified ORF
9763,14,616988,-0.305844408419625,0.140893802253318,0.0306164874596068,ARS1425,ARS1425,SGDID:S000130144,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
9765,14,619153,-0.177475650948979,0.140300640547196,0.206717657337488,YNL007C,SIS1,SGDID:S000004952,CDS,CDS,"""Type II HSP40 co-chaperone that interacts with the HSP70 protein Ssa1p; shuttles between cytosol and nucleus; mediates delivery of misfolded proteins into the nucleus for degradation; involved in proteasomal degradation of misfolded cytosolic proteins; protein abundance increases in response to DNA replication stress; polyQ aggregates sequester Sis1p and interfere with clearance of misfolded proteins; similar to bacterial DnaJ proteins and mammalian DnaJB1""",Verified ORF
9767,14,620369,-0.152802786253032,0.140182136010493,0.276443286374768,YNL006W,LST8,SGDID:S000004951,CDS,CDS,"""Protein required for the transport of Gap1p; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface; component of the TOR signaling pathway; associates with both Tor1p and Tor2p; contains a WD-repeat""",Verified ORF
9768,14,621027,-0.219093212240104,0.141961411786338,0.123646851600353,YNL006W,LST8,SGDID:S000004951,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for the transport of Gap1p; required for the transport of amino acid permease Gap1p from the Golgi to the cell surface; component of the TOR signaling pathway; associates with both Tor1p and Tor2p; contains a WD-repeat""",Verified ORF
9769,14,623405,-0.124522966382162,0.14006708430119,0.374595722949769,YNL005C,MRP7,SGDID:S000004950,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ribosomal protein of the large subunit; involved together with Mrpl35p in assembly of cytochrome c oxidase""",Verified ORF
9770,14,623501,-0.119652332536284,0.140280004331406,0.394263409811814,YNL004W,HRB1,SGDID:S000004949,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A+) RNA-binding protein; key surveillance factor for the selective export of spliced mRNAs from the nucleus to the cytoplasm; preference for intron-containing genes; similar to Npl3p; HRB1 has a paralog ; GBP2 ; that arose from the whole genome duplication""",Verified ORF
9771,14,625808,-0.0989650075667648,0.140926637712763,0.482989253661742,YNL003C,PET8,SGDID:S000004948,CDS,CDS,"""S-adenosylmethionine transporter of the mitochondrial inner membrane; member of the mitochondrial carrier family; required for biotin biosynthesis and respiratory growth""",Verified ORF
9772,14,625901,-0.150802095477818,0.140985169180882,0.285516319764611,YNL003C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9773,14,625946,-0.131054670774195,0.141047828645304,0.353445979085194,YNL003C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9779,14,629098,-0.134626755487847,0.142666260487881,0.345994865213998,YNL001W,DOM34,SGDID:S000004946,Close to 3'-UTR,Close to 3'-UTR,"""Protein that facilitates ribosomal subunit dissociation; Dom34-Hbs1 complex and Rli1p have roles in dissociating inactive ribosomes to facilitate translation restart ; particularly ribosomes stalled in 3' UTRs; required for RNA cleavage in no-go decay ; but reports conflict on endonuclease activity; Pelota ortholog; protein abundance increases in response to DNA replication stress; DOM34 has a paralog ; YCL001W-B ; that arose from the whole genome duplication""",Verified ORF
9780,14,629832,-0.133499053112366,0.140255672012025,0.341836282444616,YNR001C,CIT1,SGDID:S000005284,CDS,CDS,"""Mitochondrial citrate synthase; catalyzes condensation of acetyl coenzyme A and oxaloacetate to form citrate ; which is the first and rate-limiting step of the TCA cycle; transcription subject to glucose repression; CIT1 has a paralog ; CIT2 ; that arose from the whole genome duplication""",Verified ORF
9781,14,630700,-0.091905446563525,0.140138453987752,0.512367861397653,YNR001C,CIT1,SGDID:S000005284,CDS,CDS,"""Mitochondrial citrate synthase; catalyzes condensation of acetyl coenzyme A and oxaloacetate to form citrate ; which is the first and rate-limiting step of the TCA cycle; transcription subject to glucose repression; CIT1 has a paralog ; CIT2 ; that arose from the whole genome duplication""",Verified ORF
9782,14,630751,-0.110097507611459,0.140689760962245,0.434412978085782,YNR001C,CIT1,SGDID:S000005284,CDS,CDS,"""Mitochondrial citrate synthase; catalyzes condensation of acetyl coenzyme A and oxaloacetate to form citrate ; which is the first and rate-limiting step of the TCA cycle; transcription subject to glucose repression; CIT1 has a paralog ; CIT2 ; that arose from the whole genome duplication""",Verified ORF
9783,14,630753,-0.110097507611459,0.140689760962245,0.434412978085782,YNR001C,CIT1,SGDID:S000005284,CDS,CDS,"""Mitochondrial citrate synthase; catalyzes condensation of acetyl coenzyme A and oxaloacetate to form citrate ; which is the first and rate-limiting step of the TCA cycle; transcription subject to glucose repression; CIT1 has a paralog ; CIT2 ; that arose from the whole genome duplication""",Verified ORF
9786,14,634460,-0.0886922431455271,0.140601227298723,0.528574891168548,YNR003C,RPC34,SGDID:S000005286,CDS,CDS,"""RNA polymerase III subunit C34; interacts with TFIIIB70 and is a key determinant in pol III recruitment by the preinitiation complex""",Verified ORF
9788,14,636754,-0.13744165009285,0.141434109648488,0.331829585155895,YNR006W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9789,14,637729,-0.093411886967469,0.140732863797935,0.507281555669973,YNR006W,VPS27,SGDID:S000005289,CDS,CDS,"""Endosomal protein that forms a complex with Hse1p; required for recycling Golgi proteins ; forming lumenal membranes and sorting ubiquitinated proteins destined for degradation; has Ubiquitin Interaction Motifs which bind ubiquitin (Ubi4p)""",Verified ORF
9790,14,639287,-0.128085868310804,0.140066796283363,0.361097942323377,YNR007C,ATG3,SGDID:S000005290,CDS,CDS,"""E2-like enzyme; involved in autophagy and cytoplasm-to-vacuole targeting (Cvt) pathway; plays a role in formation of Atg8p-phosphatidylethanolamine conjugates ; which are involved in membrane dynamics during autophagy and Cvt; interaction with Atg8p regulated by acetylation by NuA4 histone acetyltransferase Esa1p while attenuation of Atg3 acetylation is mediated by histone deacetylase Rpd3p; Atg12p-Atg5p conjugate enhances E2 activity of Atg3p by rearranging its catalytic site""",Verified ORF
9791,14,640932,-0.0466712596977936,0.140395884205357,0.739764828234789,YNR008W,LRO1,SGDID:S000005291,CDS,CDS,"""Acyltransferase that converts diacylglycerol to triacylglycerol (TGA); one of several acyltransferases that contribute to TGA synthesis; relocates from ER to nuclear membrane in response cell cycle and starvation signals; Lro1p and Dga1p can O-acylate ceramides; putative homolog of human lecithin cholesterol acyltransferase""",Verified ORF
9792,14,641214,-0.0200343697539674,0.14062310583276,0.886791201332931,YNR008W,LRO1,SGDID:S000005291,CDS,CDS,"""Acyltransferase that converts diacylglycerol to triacylglycerol (TGA); one of several acyltransferases that contribute to TGA synthesis; relocates from ER to nuclear membrane in response cell cycle and starvation signals; Lro1p and Dga1p can O-acylate ceramides; putative homolog of human lecithin cholesterol acyltransferase""",Verified ORF
9793,14,642445,-0.0399768138875258,0.143554655447047,0.780808501467588,YNR009W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9795,14,643364,-0.100478325309541,0.140322615847925,0.474432492821849,YNR009W,NRM1,SGDID:S000005292,CDS,CDS,"""Transcriptional co-repressor of MBF-regulated gene expression; Nrm1p associates stably with promoters via MCB binding factor (MBF) to repress transcription upon exit from G1 phase""",Verified ORF
9796,14,643876,-0.0939484325776886,0.141546205707784,0.507296519304859,YNR010W,CSE2,SGDID:S000005293,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; component of the Middle domain of mediator; required for regulation of RNA polymerase II activity; relocalizes to the cytosol in response to hypoxia""",Verified ORF
9797,14,644727,-0.100395575118191,0.141338906728373,0.477975929541092,YNR011C,PRP2,SGDID:S000005294,CDS,CDS,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9798,14,644949,-0.0644173008975348,0.140177476478355,0.646128576681306,YNR011C,PRP2,SGDID:S000005294,CDS,CDS,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9799,14,645369,-0.127422586528195,0.140476850763009,0.364987613504623,YNR011C,PRP2,SGDID:S000005294,CDS,CDS,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9800,14,646585,-0.191079743276119,0.142076011529458,0.179517067988572,YNR011C,PRP2,SGDID:S000005294,CDS,CDS,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9801,14,647843,-0.0658617636873522,0.140848420140988,0.640353908592502,YNR012W,URK1,SGDID:S000005295,CDS,CDS,"""Uridine/cytidine kinase; component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway ; converting deoxycytidine into dCMP""",Verified ORF
9802,14,648789,-0.077851710240774,0.140619414152941,0.580179743248714,YNR012W,URK1,SGDID:S000005295,CDS,CDS,"""Uridine/cytidine kinase; component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway ; converting deoxycytidine into dCMP""",Verified ORF
9803,14,650841,-0.0349572642990818,0.14029957236462,0.80338070177452,YNR013C,PHO91,SGDID:S000005296,CDS,CDS,"""Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84 ; pho87 ; pho89 ; pho90 ; and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth""",Verified ORF
9808,14,654230,-0.127629530585022,0.140650025008262,0.364800443726857,YNR015W,SMM1,SGDID:S000005298,CDS,CDS,"""Dihydrouridine synthase; member of a family of dihydrouridine synthases including Dus1p ; Smm1p ; Dus3p ; and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs""",Verified ORF
