SNP,Chr,Pos,Effect,SE,PMC1_GTR2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10430,15,346467,-0.0093382432791023,0.0509520218523394,0.854687294276391,YOR010C,TIR2,SGDID:S000005536,CDS,CDS,"""Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog ; TIR3 ; that arose from the whole genome duplication""",Verified ORF
10431,15,346509,-0.0190536157261559,0.0510801919577159,0.709362067316994,YOR010C,TIR2,SGDID:S000005536,CDS,CDS,"""Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog ; TIR3 ; that arose from the whole genome duplication""",Verified ORF
10432,15,349540,-0.003731112359606,0.0518287739600592,0.942651266476831,YOR011W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10434,15,350076,0.0077179078987724,0.0514955985632573,0.880948753310281,YOR011W,AUS1,SGDID:S000005537,CDS,CDS,"""Plasma membrane sterol transporter of the ATP-binding cassette family; required ; along with Pdr11p ; for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog ; PDR11 ; that arose from the whole genome duplication""",Verified ORF
10435,15,350753,-0.0223914036073027,0.0511239159746269,0.661666522170807,YOR011W,AUS1,SGDID:S000005537,CDS,CDS,"""Plasma membrane sterol transporter of the ATP-binding cassette family; required ; along with Pdr11p ; for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog ; PDR11 ; that arose from the whole genome duplication""",Verified ORF
10436,15,351238,0.0634613435027658,0.050909480182518,0.213388143780827,YOR011W,AUS1,SGDID:S000005537,CDS,CDS,"""Plasma membrane sterol transporter of the ATP-binding cassette family; required ; along with Pdr11p ; for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog ; PDR11 ; that arose from the whole genome duplication""",Verified ORF
10438,15,356056,0.0653957191016162,0.0508354261303287,0.199139505387105,YOR011W-A,YOR011W-A,SGDID:S000028581,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function""",Uncharacterized ORF
10439,15,357232,0.0653957191016162,0.0508354261303287,0.199139505387105,YOR014W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10440,15,358094,0.0477552916372774,0.0508366804973881,0.348174667262823,YOR014W,RTS1,SGDID:S000005540,CDS,CDS,"""B-type regulatory subunit of protein phosphatase 2A (PP2A); Rts1p and Cdc55p are alternative regulatory subunits for PP2A catalytic subunits ; Pph21p and Pph22p; PP2A-Rts1p protects cohesin when recruited by Sgo1p to the pericentromere; highly enriched at centromeres in the absence of Cdc55p; required for maintenance of septin ring organization during cytokinesis ; for ring disassembly in G1 and for dephosphorylation of septin ; Shs1p; homolog of the mammalian B' subunit of PP2A""",Verified ORF
10443,15,364136,0.0559869413020995,0.0509939344810426,0.27299047727207,YOR018W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10444,15,366396,0.0525553588918939,0.0512139441412846,0.305503589206997,YOR018W,ROD1,SGDID:S000005544,CDS,CDS,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p ; as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog ; ROG3 ; that arose from the whole genome duplication""",Verified ORF
10445,15,366644,0.0634525591991379,0.0508424018046163,0.212849301814523,YOR018W,ROD1,SGDID:S000005544,CDS,CDS,"""Alpha-arrestin involved in ubiquitin-dependent endocytosis; activating dephosphorylation relays glucose signaling to transporter endocytosis; calcineurin dephosphorylation is required for Rsp5p-dependent internalization of agonist-occupied Ste2p ; as part of signal desensitization; recruits Rsp5p to Ste2p via its 2 PPXY motifs; protein abundance increases in response to DNA replication stress; ROD1 has a paralog ; ROG3 ; that arose from the whole genome duplication""",Verified ORF
10446,15,368091,0.071009925542718,0.0512420702667847,0.166690787048011,YOR019W,YOR019W,SGDID:S000005545,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; YOR019W has a paralog ; JIP4 ; that arose from the whole genome duplication""",Verified ORF
10447,15,370822,0.0380481574297911,0.0510700194412845,0.456755696022508,YOR020C,HSP10,SGDID:S000005546,CDS,CDS,"""Mitochondrial matrix co-chaperonin; inhibits the ATPase activity of Hsp60p ; a mitochondrial chaperonin; involved in protein folding and sorting in the mitochondria; 10 kD heat shock protein with similarity to E. coli groES""",Verified ORF
10450,15,372209,0.0174089114274128,0.0512950543486505,0.734519491314382,YOR020W-A,MCO10,SGDID:S000028526,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; conserved in A. gossypii; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10451,15,372217,0.0044301204406083,0.051892288309518,0.932014480294822,YOR020W-A,MCO10,SGDID:S000028526,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; conserved in A. gossypii; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10452,15,372714,0.0226848034581932,0.0514515160416009,0.65955768081658,YOR020W-A,MCO10,SGDID:S000028526,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; conserved in A. gossypii; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10453,15,372783,0.0379265520916304,0.0509059860413407,0.456748547562242,YOR020W-A,MCO10,SGDID:S000028526,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function; conserved in A. gossypii; authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
10454,15,376289,0.0399567015361093,0.0515070469127169,0.438414753908425,YOR023C,AHC1,SGDID:S000005549,CDS,CDS,"""Subunit of the Ada histone acetyltransferase complex; required for structural integrity of the complex; Ahc2p and Ahc1p are unique to the ADA complex and not shared with the related SAGA and SLIK complexes; Ahc2p may tether Ahc1p to the complex""",Verified ORF
10455,15,379384,0.0329978470224339,0.0511361640870297,0.519156030683082,YOR025W,HST3,SGDID:S000005551,CDS,CDS,"""Sirtuin ; histone H3 deacetylase; involved along with Hst4p in telomeric silencing ; cell cycle progression ; radiation resistance ; genomic stability and short-chain fatty acid metabolism; member of the Sir2 family of NAD(+)-dependent protein deacetylases""",Verified ORF
10456,15,381987,0.0369463004501395,0.0510199409717052,0.469450771086421,YOR027W,STI1,SGDID:S000005553,CDS,CDS,"""Evolutionarily-conserved Hsp90 cochaperone; regulates spatial organization of amyloid-like proteins in the cytosol ; thereby buffering the proteotoxicity caused by amyloid-like proteins; interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity; interacts with Hsp90 chaperones and inhibits their ATPase activity; homolog of mammalian Hop""",Verified ORF
10457,15,382511,0.0479344358575294,0.0514073894478423,0.351745186887118,YOR027W,STI1,SGDID:S000005553,CDS,CDS,"""Evolutionarily-conserved Hsp90 cochaperone; regulates spatial organization of amyloid-like proteins in the cytosol ; thereby buffering the proteotoxicity caused by amyloid-like proteins; interacts with the Ssa group of the cytosolic Hsp70 chaperones and activates Ssa1p ATPase activity; interacts with Hsp90 chaperones and inhibits their ATPase activity; homolog of mammalian Hop""",Verified ORF
10458,15,383674,0.0491162333556547,0.0513556856506235,0.339528086480875,YOR028C,CIN5,SGDID:S000005554,CDS,CDS,"""Basic leucine zipper (bZIP) transcription factor of the yAP-1 family; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; mediates pleiotropic drug resistance and salt tolerance; nuclearly localized under oxidative stress and sequestered in the cytoplasm by Lot6p under reducing conditions; CIN5 has a paralog ; YAP6 ; that arose from the whole genome duplication""",Verified ORF
10460,15,385480,0.0465982161708623,0.0511670873806204,0.363071307458127,YOR029W,YOR029W,SGDID:S000005555,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YOR029W is not an essential gene""",Uncharacterized ORF
10465,15,389923,0.0304608520977983,0.0511720558697053,0.552048822257395,YOR032C,HMS1,SGDID:S000005558,CDS,CDS,"""bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant""",Verified ORF
10466,15,390617,0.0322619351961427,0.0514370271357795,0.530925557952725,YOR032C,HMS1,SGDID:S000005558,CDS,CDS,"""bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant""",Verified ORF
10467,15,390618,0.0083761376807061,0.0514413626423207,0.870746368355346,YOR032C,HMS1,SGDID:S000005558,CDS,CDS,"""bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant""",Verified ORF
10468,15,390621,0.0064275393087397,0.0518819182205463,0.901474584582012,YOR032C,HMS1,SGDID:S000005558,CDS,CDS,"""bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant""",Verified ORF
10469,15,392113,0.0575655491554515,0.0510182359360642,0.259945665939417,YOR032W-A,YOR032W-A,SGDID:S000028710,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; SWAT-GFP and seamless-GFP fusion proteins localize to the endoplasmic reticulum; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
10470,15,392353,0.0839260672665143,0.0508946063459819,0.100033768427444,YOR032W-A,YOR032W-A,SGDID:S000028710,CDS,CDS,"""Protein of unknown function; SWAT-GFP and seamless-GFP fusion proteins localize to the endoplasmic reticulum; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
10471,15,393541,0.0065125312782539,0.0508605199133184,0.898184783127121,YOR033C,EXO1,SGDID:S000005559,CDS,CDS,"""5'-3' exonuclease and flap-endonuclease; involved in recombination ; double-strand break repair ; MMS2 error-free branch of the post replication (PRR) pathway and DNA mismatch repair; role in telomere maintenance; member of the Rad2p nuclease family ; with conserved N and I nuclease domains; relative distribution to the nucleus increases upon DNA replication stress; EXO1 has a paralog ; DIN7 ; that arose from the whole genome duplication""",Verified ORF
10472,15,394456,-0.0142724065574039,0.0507737369484217,0.778799765093805,YOR033C,EXO1,SGDID:S000005559,CDS,CDS,"""5'-3' exonuclease and flap-endonuclease; involved in recombination ; double-strand break repair ; MMS2 error-free branch of the post replication (PRR) pathway and DNA mismatch repair; role in telomere maintenance; member of the Rad2p nuclease family ; with conserved N and I nuclease domains; relative distribution to the nucleus increases upon DNA replication stress; EXO1 has a paralog ; DIN7 ; that arose from the whole genome duplication""",Verified ORF
10473,15,397092,-0.0785874187177769,0.051031910034833,0.124464480046889,YOR034C,AKR2,SGDID:S000005560,Close to 3'-UTR,Close to 3'-UTR,"""Ankyrin repeat-containing protein; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; possibly involved in constitutive endocytosis of Ste3p; AKR2 has a paralog ; AKR1 ; that arose from the whole genome duplication""",Verified ORF
10475,15,408490,-0.0269579668447318,0.0512981595982923,0.599554971269892,YOR041C,YOR041C,SGDID:S000005567,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 85% of ORF overlaps the uncharacterized gene CUE5; deletion in cyr1 mutant results in loss of stress resistance""",Dubious ORF
10476,15,409351,-0.0247574368793058,0.0518633343744194,0.633401818859397,YOR042W,CUE5,SGDID:S000005568,CDS,CDS,"""Ubiquitin-binding protein; functions as ubiquitin-Atg8p adaptor in ubiquitin-dependent autophagy; serves as proteaphagy receptor for inactivated 26S proteasomes; contains CUE domain that binds ubiquitin ; which may facilitate intramolecular monoubiquitination; CUE5 has a paralog ; DON1 ; that arose from the whole genome duplication; human TOLLIP is a functional CUE-domain homolog ; can complement yeast null mutant ; rescuing hypersensitivity of cue5 null mutant cells to Htt-96Q""",Verified ORF
10477,15,411919,-0.0361116615484787,0.0510727826204516,0.479993979036536,YOR043W,WHI2,SGDID:S000005569,CDS,CDS,"""Negative regulator of TORC1 in response to limiting leucine; suppresses TORC1 activity with binding partners Psr1p/Psr2p ; acting in parallel with SEACIT; regulates cell cycle arrest in stationary phase; inhibits Ras-cAMP-PKA regulation of apoptosis during nutrient depletion; required with Psr1p for activation of the general stress response; role in rapamycin-induced mitophagy; localizes to the cell periphery; human tumor suppressor and Whi2-like protein KCTD11 functionally complements the null""",Verified ORF
10478,15,412551,-0.0317834571390481,0.0508375675614276,0.532246195150645,YOR044W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10480,15,413284,-0.0266573533570154,0.0508298952074184,0.600300017598715,YOR044W,IRC23,SGDID:S000005570,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion localizes to the ER; null mutant displays increased levels of spontaneous Rad52p foci; IRC23 has a paralog ; BSC2 ; that arose from the whole genome duplication""",Verified ORF
