SNP,Chr,Pos,Effect,SE,RET2_EMP47_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10982,15,941271,0.152089737099412,0.108653598679523,0.162461260950827,YOR330C,MIP1,SGDID:S000005857,CDS,CDS,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10983,15,943341,0.145421523007953,0.109524157127442,0.18511617113872,YOR330C,MIP1,SGDID:S000005857,CDS,CDS,"""Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast ; in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast ; petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS) ; progressive external ophthalmoplegia (PEO) ; parkinsonism ; other mitochondrial diseases""",Verified ORF
10985,15,950568,0.175984653634407,0.108842499817507,0.10679863917653,YOR336W,KRE5,SGDID:S000005863,CDS,CDS,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10986,15,951423,0.157943679410591,0.109858142830803,0.151403432715493,YOR336W,KRE5,SGDID:S000005863,CDS,CDS,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10987,15,952849,0.164702768207042,0.107892934720151,0.12777116255779,YOR336W,KRE5,SGDID:S000005863,CDS,CDS,"""Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects""",Verified ORF
10988,15,956308,0.152132869330978,0.10804431712252,0.159993391127699,YOR337W,TEA1,SGDID:S000005864,CDS,CDS,"""Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein""",Verified ORF
10989,15,957477,0.155274995566238,0.108632134863141,0.153783646739912,YOR338W,YOR338W,SGDID:S000005865,CDS,CDS,"""Putative protein of unknown function; YOR338W transcription is regulated by Azf1p and its transcript is a specific target of the G protein effector Scp160p; identified as being required for sporulation in a high-throughput mutant screen; YOR338W has a paralog ; FUN19 ; that arose from the whole genome duplication""",Uncharacterized ORF
10990,15,959079,0.184854254686834,0.108339234092882,0.0888403212489645,YOR339C,UBC11,SGDID:S000005866,Close to 3'-UTR,Close to 3'-UTR,"""Ubiquitin-conjugating enzyme; most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C ; but not a true functional homolog of this E2; unlike E2-C ; not required for the degradation of mitotic cyclin Clb2""",Verified ORF
10993,15,961458,0.201659137510469,0.10838990878221,0.0636465648652375,YOR341W,RPA190,SGDID:S000005868,CDS,CDS,"""RNA polymerase I largest subunit A190""",Verified ORF
10994,15,961510,0.192705278361235,0.108126534339437,0.0755727847118177,YOR341W,RPA190,SGDID:S000005868,CDS,CDS,"""RNA polymerase I largest subunit A190""",Verified ORF
10995,15,961682,0.207505431724805,0.109654136682651,0.0592606443918234,YOR341W,RPA190,SGDID:S000005868,CDS,CDS,"""RNA polymerase I largest subunit A190""",Verified ORF
10996,15,963635,0.215073937065786,0.109781118432635,0.0508860174702345,YOR341W,RPA190,SGDID:S000005868,CDS,CDS,"""RNA polymerase I largest subunit A190""",Verified ORF
10997,15,963965,0.204418911031649,0.109301548140903,0.0622794460741802,YOR341W,RPA190,SGDID:S000005868,CDS,CDS,"""RNA polymerase I largest subunit A190""",Verified ORF
10998,15,964403,0.0809998257687102,0.109009462715684,0.457943710496501,YOR341W,RPA190,SGDID:S000005868,CDS,CDS,"""RNA polymerase I largest subunit A190""",Verified ORF
11000,15,970097,0.0721700321721484,0.108095262050583,0.504791917099668,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
11001,15,970105,0.125875849667491,0.108654787288848,0.247445902150965,SUT795_NFR/NDR,,,Promoter,Promoter,,Promoter
11026,15,977576,0.127311768051441,0.109175789901498,0.244354310852925,YOR344C,TYE7,SGDID:S000005871,CDS,CDS,"""Serine-rich protein that contains a bHLH DNA binding motif; binds E-boxes of glycolytic genes and contributes to their activation; may function as a transcriptional activator in Ty1-mediated gene expression; bHLH stands for basic-helix-loop-helix""",Verified ORF
11027,15,979280,0.12781826610898,0.10842448150988,0.239244307219257,XUT_15F-444,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
11028,15,981228,0.137401114962083,0.108849288051886,0.207671992621336,YOR345C,YOR345C,SGDID:S000005872,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene REV1; null mutant displays increased resistance to antifungal agents gliotoxin ; cycloheximide and H2O2""",Dubious ORF
11029,15,981231,0.0832095452565812,0.108215791743058,0.442453530539059,YOR345C,YOR345C,SGDID:S000005872,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene REV1; null mutant displays increased resistance to antifungal agents gliotoxin ; cycloheximide and H2O2""",Dubious ORF
11030,15,981687,0.0922493898390243,0.108366908314728,0.395197032509706,ARS1529,ARS1529,SGDID:S000118496,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
11031,15,986923,0.0813104361009583,0.108233530119101,0.453002764974761,YOR348C,PUT4,SGDID:S000005875,CDS,CDS,"""Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells""",Verified ORF
11032,15,987887,0.0418816324331494,0.10860278746754,0.699995231754181,YOR348C,PUT4,SGDID:S000005875,CDS,CDS,"""Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells""",Verified ORF
11033,15,991809,0.0073188250169159,0.109543553842507,0.946769186390348,YOR349W,CIN1,SGDID:S000005876,CDS,CDS,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
11034,15,992356,0.0039628193370672,0.108347103680955,0.970844374693903,YOR349W,CIN1,SGDID:S000005876,CDS,CDS,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
11035,15,992802,0.0182863921025782,0.109224719712081,0.867135533060612,YOR349W,CIN1,SGDID:S000005876,CDS,CDS,"""Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl""",Verified ORF
11036,15,993662,-0.0080981663134379,0.108346451641231,0.940461330340096,YOR350C,MNE1,SGDID:S000005877,CDS,CDS,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
11037,15,993671,-0.0028714921364119,0.108467700714575,0.978894831889879,YOR350C,MNE1,SGDID:S000005877,CDS,CDS,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
11038,15,993703,0.0212598582964296,0.108314107034407,0.844504211551136,YOR350C,MNE1,SGDID:S000005877,CDS,CDS,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
11040,15,994833,-0.0291019821405556,0.108753321071245,0.789166390976365,YOR350C,MNE1,SGDID:S000005877,CDS,CDS,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",Verified ORF
11043,15,995180,-0.0244044436239564,0.108449759087459,0.822086186271153,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
11044,15,995834,-0.0147590728802512,0.108150452904694,0.891529137599249,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
11045,15,996026,-0.0211303671852424,0.108758536285574,0.846062942323894,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
11046,15,996702,-0.0739629197958288,0.109006204450221,0.497886439163943,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
11047,15,996731,-0.0399394417376566,0.108589384425011,0.713240973581408,CUT395,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
11048,15,999455,0.0224921805332966,0.108605310680164,0.836051026372908,YOR353C,SOG2,SGDID:S000005880,CDS,CDS,"""Key component of the RAM signaling network; required for proper cell morphogenesis and cell separation after mitosis""",Verified ORF
11052,16,16723,-0.0305847977552867,0.110828208828281,0.782735803550689,YPL277C,YPL277C,SGDID:S000006198,CDS,CDS,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11053,16,16724,-0.0305847977552867,0.110828208828281,0.782735803550689,YPL277C,YPL277C,SGDID:S000006198,CDS,CDS,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11057,16,16745,-0.0774601598552824,0.110747012023972,0.484741837502986,YPL277C,YPL277C,SGDID:S000006198,CDS,CDS,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11058,16,16749,-0.0785838035823339,0.110421827708424,0.477139735609032,YPL277C,YPL277C,SGDID:S000006198,CDS,CDS,"""Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels""",Uncharacterized ORF
11063,16,19554,0.117125063499731,0.11419265734288,0.305745029739001,YPL275W,FDH2,SGDID:S000006196,Close to 3'-UTR,Close to 3'-UTR,"""NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate; YPL275W and YPL276W comprise a continuous open reading frame in some S. cerevisiae strains but not in the genomic reference strain S288C""",pseudogene
11064,16,19582,0.0592346317087906,0.113698996560742,0.602709015888924,YPL275W,FDH2,SGDID:S000006196,Close to 3'-UTR,Close to 3'-UTR,"""NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate; YPL275W and YPL276W comprise a continuous open reading frame in some S. cerevisiae strains but not in the genomic reference strain S288C""",pseudogene
11066,16,19639,0.0854676380658272,0.113767456078185,0.45300360873893,YPL275W,FDH2,SGDID:S000006196,Close to 3'-UTR,Close to 3'-UTR,"""NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate; YPL275W and YPL276W comprise a continuous open reading frame in some S. cerevisiae strains but not in the genomic reference strain S288C""",pseudogene
11070,16,20152,0.141370304503437,0.112490941730374,0.209683778091297,P:19080-22937,,,Intergenic region,Intergenic region,between YPL275W and YPL274W,Intergenic region
11072,16,22059,0.0701513426124029,0.113042879837712,0.53528114922411,YPL274W,SAM3,SGDID:S000006195,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
11073,16,23447,0.0022622685977382,0.133067108433632,0.986445454628803,YPL274W,SAM3,SGDID:S000006195,CDS,CDS,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
11074,16,24494,0.138501555215562,0.143758240971562,0.335989360095682,YPL274W,SAM3,SGDID:S000006195,CDS,CDS,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
11075,16,24575,0.0647646679255307,0.15308135926288,0.67249925257699,YPL274W,SAM3,SGDID:S000006195,CDS,CDS,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
11076,16,24701,0.174436225394219,0.17517342528756,0.320033509066985,YPL274W,SAM3,SGDID:S000006195,CDS,CDS,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
11077,16,24708,0.161662893688844,0.169891058132981,0.341967192243375,SUT803_NFR/NDR,,,Promoter,Promoter,,Promoter
11084,16,25057,0.0037618465924629,0.110500832740932,0.972861621315977,YPL274W,SAM3,SGDID:S000006195,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
11085,16,25069,-0.0100112508195078,0.109271492236642,0.92705340719536,YPL274W,SAM3,SGDID:S000006195,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
11086,16,25078,0.0106477932513372,0.110020283972716,0.922955811983865,YPL274W,SAM3,SGDID:S000006195,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
11087,16,25079,0.0381119217260701,0.109841673422242,0.728819542860075,YPL274W,SAM3,SGDID:S000006195,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p""",Verified ORF
11090,16,25194,0.15134350153689,0.109110009328492,0.166294801670921,YPL273W,SAM4,SGDID:S000006194,CDS,CDS,"""S-adenosylmethionine-homocysteine methyltransferase; functions along with Mht1p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio; SAM4 has a paralog ; YMR321C ; that arose from a single-locus duplication""",Verified ORF
