SNP,Chr,Pos,Effect,SE,ERV25_ORM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9511,14,354062,0.0144279316663191,0.118229150330386,0.902941830095897,YNL144C,YNL144C,SGDID:S000005088,CDS,CDS,"""Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog ; YHR131C ; that arose from the whole genome duplication""",Uncharacterized ORF
9512,14,354457,-0.0562246684927185,0.118335885797992,0.634989727352733,YNL144C,YNL144C,SGDID:S000005088,CDS,CDS,"""Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog ; YHR131C ; that arose from the whole genome duplication""",Uncharacterized ORF
9514,14,357746,0.0124122538747512,0.119800032807569,0.917539195653922,YNL142W,MEP2,SGDID:S000005086,CDS,CDS,"""Ammonium permease involved in regulation of pseudohyphal growth; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes human Rh factors; expression is under the nitrogen catabolite repression regulation; activity is controlled by phospho-silencing; phosphorylation of Mep2 mediated by Npr1; dephosphorylation involves Psr1p and Psr2p""",Verified ORF
9515,14,358382,-0.0314359316497133,0.119545315471271,0.792732916573226,YNL142W,MEP2,SGDID:S000005086,CDS,CDS,"""Ammonium permease involved in regulation of pseudohyphal growth; belongs to Mep-Amt-Rh family of well-conserved ammonium (NH4+) transporters that includes human Rh factors; expression is under the nitrogen catabolite repression regulation; activity is controlled by phospho-silencing; phosphorylation of Mep2 mediated by Npr1; dephosphorylation involves Psr1p and Psr2p""",Verified ORF
9516,14,360285,-0.0344106576507031,0.119542994620536,0.773629161681892,YNL141W,AAH1,SGDID:S000005085,CDS,CDS,"""Adenine deaminase (adenine aminohydrolase); converts adenine to hypoxanthine; involved in purine salvage; transcriptionally regulated by nutrient levels and growth phase; Aah1p degraded upon entry into quiescence via SCF and the proteasome""",Verified ORF
9517,14,362136,-0.0238588178621575,0.119418320792394,0.841758347679123,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9518,14,362413,-0.0220408596230171,0.119897194328237,0.854251335244255,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9519,14,362793,-0.0443786630193379,0.119807703676719,0.711294885245779,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9520,14,362826,-0.0392693826216757,0.119989968876833,0.743655996808827,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9521,14,363907,-0.0029710663282649,0.121341312705296,0.9804794239217,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9522,14,364156,-0.0253815123066972,0.119773856934668,0.832298023149053,YNL139C,THO2,SGDID:S000005083,CDS,CDS,"""Subunit of the THO complex; THO is required for efficient transcription elongation and involved in transcriptional elongation-associated recombination; required for LacZ RNA expression from certain plasmids""",Verified ORF
9523,14,367558,-0.0522573130362567,0.119975935458738,0.663418611579345,YNL138W,SRV2,SGDID:S000005082,CDS,CDS,"""CAP (cyclase-associated protein); N-terminus binds adenylate cyclase and facilitates activation by RAS; N-terminus forms novel hexameric star-shaped shuriken structures that directly catalyze cofilin-mediated severing of actin filaments; C-terminus binds and recycles cofilin bound ; ADP-actin monomers ; facilitating regulation of actin dynamics and cell morphogenesis; N- and C-termini can function as physically separate proteins; mCAP1 is the mouse homolog""",Verified ORF
9524,14,371957,-0.0404090098100545,0.120214958694927,0.73696530268695,YNL135C,FPR1,SGDID:S000005079,CDS,CDS,"""Peptidyl-prolyl cis-trans isomerase (PPIase); binds to the drugs FK506 and rapamycin; also binds to the nonhistone chromatin binding protein Hmo1p and may regulate its assembly or function; associates with promoters of ribosomal protein genes; N-terminally propionylated in vivo; mutation is functionally complemented by human FKBP1A""",Verified ORF
9525,14,372787,0.0397930162023474,0.119980698395396,0.740341457277664,YNL134C,YNL134C,SGDID:S000005078,CDS,CDS,"""NADH-dependent aldehyde reductase ; involved in detoxification of furfural; expression is up-regulated in the presence of furfural and 5-hydroxymethylfurfural ; which are compounds generated during lignocellulosic biomass pre-treatment; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress""",Verified ORF
9527,14,373690,0.0733310457905529,0.119516471469543,0.539898405440738,YNL134C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9528,14,374309,0.0308256981065821,0.120489825797138,0.798226084776304,YNL133C,FYV6,SGDID:S000005077,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin; proposed to regulate double-strand break repair via non-homologous end-joining""",Verified ORF
9529,14,377031,0.0397807712316098,0.119523802983199,0.739462307037147,YNL132W,KRE33,SGDID:S000005076,CDS,CDS,"""Acetyltransferase required for biogenesis of small ribosomal subunit; responsible for incorporation of N4-acetylcytidine into mRNAs; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10 ; the human homolog ; implicated in several types of cancer and premature aging""",Verified ORF
9530,14,377351,0.0409577700192481,0.119405174482518,0.731791327979282,YNL132W,KRE33,SGDID:S000005076,CDS,CDS,"""Acetyltransferase required for biogenesis of small ribosomal subunit; responsible for incorporation of N4-acetylcytidine into mRNAs; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10 ; the human homolog ; implicated in several types of cancer and premature aging""",Verified ORF
9531,14,377751,0.045096584282833,0.121034192040677,0.709674424621403,YNL132W,KRE33,SGDID:S000005076,CDS,CDS,"""Acetyltransferase required for biogenesis of small ribosomal subunit; responsible for incorporation of N4-acetylcytidine into mRNAs; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10 ; the human homolog ; implicated in several types of cancer and premature aging""",Verified ORF
9534,14,381031,-0.0094105901961061,0.122153340919606,0.938636041980472,YNL129W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9535,14,381889,0.0645605675116991,0.120806328069529,0.593391695281097,YNL129W,NRK1,SGDID:S000005073,CDS,CDS,"""Nicotinamide riboside kinase; catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis""",Verified ORF
9536,14,382090,0.0739054501624559,0.119547354243295,0.536835136942141,YNL129W,NRK1,SGDID:S000005073,CDS,CDS,"""Nicotinamide riboside kinase; catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis""",Verified ORF
9537,14,382896,0.0809064676346757,0.119379175238293,0.498388882210937,YNL128W,TEP1,SGDID:S000005072,CDS,CDS,"""PTEN homolog with no demonstrated inositol lipid phosphatase activity; plays a role in normal sporulation; homolog of human tumor suppressor gene PTEN/MMAC1/TEP1 and fission yeast ptn1""",Verified ORF
9538,14,386716,0.0736285861553624,0.119172636628385,0.537084916579714,YNL127W,FAR11,SGDID:S000005071,CDS,CDS,"""Protein involved in recovery from cell cycle arrest; acts in response to pheromone; also involved in regulation of intra-S DNA damage checkpoint and autophagy; is essential for dephosphorylation of Atg13p; interacts with Far3p ; Far7p ; Far8p ; Far9p ; Far10p and with the phosphatases Pph21p ; Pph22p and Pph3p; has similarity to the N- and C-termini of N. crassa HAM-2; similar to human Fam40A and Fam40B""",Verified ORF
9539,14,388126,0.0680693611644148,0.121637957721661,0.576102938579504,YNL126W,SPC98,SGDID:S000005070,CDS,CDS,"""Component of the microtubule-nucleating Tub4p (gamma-tubulin) complex; interacts with Spc110p at the spindle pole body (SPB) inner plaque and with Spc72p at the SPB outer plaque""",Verified ORF
9542,14,397661,-0.198663303080718,0.11790051869276,0.0928708434957467,YNL123W,NMA111,SGDID:S000005067,CDS,CDS,"""Serine protease and general molecular chaperone; cleaves Roq1p ; which modifies the substrate specificity of the Ubr1p Ub-ligase ; promoting the stress-induced homeostatically-regulated protein degradation (SHRED) of misfolded and native ER-membrane and cytosolic proteins; chaperone activity involved in the heat stress response; promotes apoptosis through proteolysis of Bir1p; role in lipid homeostasis; mammalian Omi/HtrA2 serine protease family member""",Verified ORF
9543,14,400328,-0.234176326303238,0.117681820955991,0.0473718428608377,YNL121C,TOM70,SGDID:S000005065,CDS,CDS,"""Component of the TOM (translocase of outer membrane) complex; involved in the recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins; TOM70 has a paralog ; TOM71 ; that arose from the whole genome duplication""",Verified ORF
9544,14,400788,-0.221878987063932,0.11817184059416,0.0612607740002344,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9545,14,400976,-0.217772903589429,0.118447969606855,0.066820858867652,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9546,14,401015,-0.257605996431367,0.119613162704684,0.0319435267236907,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9547,14,401035,-0.252284424991187,0.118449681138761,0.0338721959710508,YNL120C,YNL120C,SGDID:S000005064,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; deletion enhances replication of Brome mosaic virus in S. cerevisiae ; but likely due to effects on the overlapping gene""",Dubious ORF
9548,14,402079,-0.191484138216093,0.120459709071826,0.112817581580404,YNL119W,NCS2,SGDID:S000005063,CDS,CDS,"""Protein required for uridine thiolation of Lys(UUU) and Glu(UUC) tRNAs; required for the thiolation of uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae""",Verified ORF
9549,14,402194,-0.192279080537266,0.11947808751838,0.108439171740441,YNL119W,NCS2,SGDID:S000005063,CDS,CDS,"""Protein required for uridine thiolation of Lys(UUU) and Glu(UUC) tRNAs; required for the thiolation of uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae""",Verified ORF
9550,14,406840,-0.174158260618876,0.118315720562609,0.141917494927226,YNL117W,MLS1,SGDID:S000005061,CDS,CDS,"""Malate synthase ; enzyme of the glyoxylate cycle; involved in utilization of non-fermentable carbon sources; expression is subject to carbon catabolite repression; localizes in peroxisomes during growth on oleic acid ; otherwise cytosolic; can accept butyryl-CoA as acyl-CoA donor in addition to traditional substrate acetyl-CoA""",Verified ORF
9551,14,407338,-0.205486901771798,0.118677736104829,0.0842417112425665,YNL117W,MLS1,SGDID:S000005061,CDS,CDS,"""Malate synthase ; enzyme of the glyoxylate cycle; involved in utilization of non-fermentable carbon sources; expression is subject to carbon catabolite repression; localizes in peroxisomes during growth on oleic acid ; otherwise cytosolic; can accept butyryl-CoA as acyl-CoA donor in addition to traditional substrate acetyl-CoA""",Verified ORF
9553,14,408355,-0.240566625591001,0.118249335299828,0.0426581949128221,YNL116W,DMA2,SGDID:S000005060,CDS,CDS,"""Ubiquitin-protein ligase (E3); controls septin dynamics and spindle position checkpoint (SPOC) with ligase Dma1p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p ; as well as abundance ; localization ; and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8 ; similar to human Chfr; contains FHA and RING finger domains; DMA2 has a paralog ; DMA1 ; that arose from the whole genome duplication""",Verified ORF
