SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9028,13,699822,0.0210459673703307,0.0731918671859969,0.773863656914641,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9029,13,699971,0.0183226740424312,0.0730132249350364,0.801998719928136,YMR216C,SKY1,SGDID:S000004829,CDS,CDS,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9030,13,701153,0.0541034975784961,0.0733543886016021,0.461269907592267,YMR216C,SKY1,SGDID:S000004829,Close to 3'-UTR,Close to 3'-UTR,"""SR protein kinase (SRPK); involved in mRNA 3' splice site recognition with Prp8p and Cdc40p; phosphorylates one or more SR dipeptides on mRNA export factors Npl3p and Gbp2p to stimulate cytoplasmic release of mRNA and Mtr10p-mediated nuclear reimport; component of stress granules that regulates granule disassembly during recovery from stress; modulates cation uptake and homeostasis through membrane transporters; contains prion-like domains; similar to human SRPK1""",Verified ORF
9031,13,702308,0.017833236712859,0.0731286272041629,0.807479964212889,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9032,13,702551,0.0012262405580212,0.0728837537164542,0.986586043748533,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9033,13,702563,0.022528488200476,0.0729988228304907,0.757796909851055,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9034,13,702605,0.029991629656434,0.0732424007843832,0.68243247936317,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9035,13,702665,0.0339608373338499,0.0733726478469553,0.643754085222202,YMR217W,GUA1,SGDID:S000004830,CDS,CDS,"""GMP synthase; highly conserved enzyme that catalyzes the second step in the biosynthesis of GMP from inosine 5'-phosphate (IMP); transcription is not subject to regulation by guanine but is negatively regulated by nutrient starvation; reduction-of-function mutation gua1-G388D causes changes in cellular guanine nucleotide pools ; defects in general protein synthesis ; and impaired translation of GCN4 mRNA""",Verified ORF
9036,13,704115,-0.0230266548887113,0.0728734777299139,0.752203461461292,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9037,13,704389,-0.0223347528121924,0.0734297018708026,0.761181330375955,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9038,13,704907,-0.0150966384639978,0.0732577412934192,0.836850598989566,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9039,13,705664,0.015506085583344,0.0736024196194177,0.833263544878027,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9040,13,706506,0.0136243380146568,0.0731511039284592,0.852356290111866,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9041,13,706623,-0.0326995739735313,0.0726840018221753,0.653068192840111,YMR218C,TRS130,SGDID:S000004831,CDS,CDS,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic""",Verified ORF
9042,13,707792,-0.0055903205606766,0.0727923819839652,0.938827627834808,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9043,13,708814,0.018545704159256,0.073056222132649,0.799755196828383,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9044,13,709176,0.0089082142858441,0.0729257340806932,0.902846087303552,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9045,13,711296,0.0378094209093131,0.0727651680665944,0.603661927782966,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9046,13,711505,0.0222726049210341,0.0728457648103471,0.759975098240026,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9047,13,711844,0.0164190246277625,0.0728501684975647,0.821813518059862,YMR219W,ESC1,SGDID:S000004832,CDS,CDS,"""Protein involved in telomeric silencing; required for quiescent cell telomere hypercluster localization at nuclear membrane vicinity; interacts with PAD4-domain of Sir4p""",Verified ORF
9048,13,714847,-0.0028552895975281,0.0729666176692693,0.968807707388334,YMR221C,FMP42,SGDID:S000004834,CDS,CDS,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; physical interaction with Atg27p suggests a possible role in autophagy""",Uncharacterized ORF
9049,13,716963,0.0409594829544554,0.0724111806677998,0.571990168322755,YMR223W,UBP8,SGDID:S000004836,CDS,CDS,"""Ubiquitin-specific protease component of the SAGA acetylation complex; required for SAGA (Spt-Ada-Gcn5-Acetyltransferase)-mediated deubiquitination of histone H2B""",Verified ORF
9050,13,718591,0.0484375755106186,0.0731421075124375,0.508250001330354,YMR224C,MRE11,SGDID:S000004837,CDS,CDS,"""Nuclease subunit of the MRX complex with Rad50p and Xrs2p; complex functions in repair of DNA double-strand breaks and in telomere stability; Mre11p associates with Ser/Thr-rich ORFs in premeiotic phase; nuclease activity required for MRX function; widely conserved; forms nuclear foci upon DNA replication stress""",Verified ORF
9051,13,719243,0.0288950251574972,0.0739693445557085,0.696302585425213,YMR224C,MRE11,SGDID:S000004837,CDS,CDS,"""Nuclease subunit of the MRX complex with Rad50p and Xrs2p; complex functions in repair of DNA double-strand breaks and in telomere stability; Mre11p associates with Ser/Thr-rich ORFs in premeiotic phase; nuclease activity required for MRX function; widely conserved; forms nuclear foci upon DNA replication stress""",Verified ORF
9052,13,720765,0.0335577551239336,0.0726558698336314,0.644457197795511,YMR224C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9054,13,721239,0.0527906861822843,0.0727179558283249,0.468341310361279,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9055,13,721409,0.0482170940675568,0.073046438956895,0.509627680678292,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9056,13,721591,0.0720812076166273,0.0725603871708767,0.321197395662302,XUT_13F-315,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
9057,13,722436,0.0544361880513094,0.0724944591562912,0.453212284404787,YMR226C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9059,13,723430,0.0267008386162992,0.0724186708920359,0.712571606619441,YMR227C,TAF7,SGDID:S000004840,CDS,CDS,"""TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
9060,13,723548,0.0135559396387176,0.0726237345752902,0.85203451960968,YMR227C,TAF7,SGDID:S000004840,CDS,CDS,"""TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
9061,13,724990,-0.006515804193288,0.0726150274078579,0.928552032423361,YMR228W,MTF1,SGDID:S000004841,CDS,CDS,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9062,13,725060,-0.0210932816395557,0.072407992734814,0.770984184114537,YMR228W,MTF1,SGDID:S000004841,CDS,CDS,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9063,13,725174,0.0021043660636309,0.07252140589083,0.976867293494589,YMR228W,MTF1,SGDID:S000004841,CDS,CDS,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9064,13,725820,0.0047848692901598,0.0736938944779138,0.948267301434317,YMR228W,MTF1,SGDID:S000004841,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial RNA polymerase specificity factor; has structural similarity to S-adenosylmethionine-dependent methyltransferases and functional similarity to bacterial sigma-factors; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex ; enhancing DNA bending and melting to facilitate pre-initiation open complex formation""",Verified ORF
9065,13,727470,-0.0144991743282393,0.073238082927895,0.843180023748994,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9066,13,727859,-0.0148588891242715,0.073266119177652,0.839402651817753,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
9067,13,727861,-0.0142049922951487,0.073130878672416,0.846099156144557,YMR229C,RRP5,SGDID:S000004842,CDS,CDS,"""RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress""",Verified ORF
