SNP,Chr,Pos,Effect,SE,ERG11_HYR1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11932,16,862181,-0.0019362683007131,0.0798164237808795,0.980659707307459,YPR160W,GPH1,SGDID:S000006364,CDS,CDS,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11933,16,863263,-0.0262453524139203,0.0797624621054629,0.742317629786405,YPR160W,GPH1,SGDID:S000006364,CDS,CDS,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11934,16,863372,-0.0373881354063818,0.0797916796835098,0.639664914420807,YPR160W,GPH1,SGDID:S000006364,CDS,CDS,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11935,16,863978,-0.0458527249243683,0.0800199383610534,0.566998512901978,YPR160W,GPH1,SGDID:S000006364,CDS,CDS,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11936,16,864021,-0.017964634386849,0.0800898378871788,0.822648948253526,YPR160W,GPH1,SGDID:S000006364,Close to 3'-UTR,Close to 3'-UTR,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11937,16,864193,-0.0104805244279327,0.0799066012898992,0.895723706706373,YPR160W,GPH1,SGDID:S000006364,Close to 3'-UTR,Close to 3'-UTR,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11938,16,864283,-0.0278944844826163,0.0797216656608647,0.726623602023984,YPR160W,GPH1,SGDID:S000006364,Close to 3'-UTR,Close to 3'-UTR,"""Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; phosphorylation by Cdc28p may coordinately regulate carbohydrate metabolism and the cell cycle; expression is regulated by stress-response elements and by the HOG MAP kinase pathway""",Verified ORF
11939,16,864742,-0.0245512350265513,0.079897863243075,0.758809365865747,YPR161C,SGV1,SGDID:S000006365,CDS,CDS,"""Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins""",Verified ORF
11940,16,867326,-0.0075148834674497,0.0805792599716058,0.925749308802921,YPR162C,ORC4,SGDID:S000006366,CDS,CDS,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; ORC4 has a paralog ; RIF2 ; that arose from the whole genome duplication""",Verified ORF
11942,16,869725,-0.0137624026929625,0.0796010164380164,0.862835174100131,YPR163C,TIF3,SGDID:S000006367,CDS,CDS,"""Translation initiation factor eIF-4B; RNA recognition motif containing single-stranded RNA binding protein that possesses RNA annealing and strand-exchange activities; stimulates the ATPase and unwinding activities of the RNA helicase eIF4A ; in a synergistic manner with eIF4G; promotes assembly of the translation initiation factor complex eIF4F and the 48S preinitiation complex; interacts with Rps20p at the head of the 40S ribosomal subunit and alters the structure of the mRNA entry channel""",Verified ORF
11944,16,873212,-0.062579075064165,0.0804006529451212,0.436889767798787,YPR164W,MMS1,SGDID:S000006368,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF
11945,16,873246,-0.0324865099336603,0.0802542743184514,0.685873557427805,YPR164W,MMS1,SGDID:S000006368,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF
11946,16,873367,-0.0464611584123276,0.08024834909386,0.56298057826533,YPR164W,MMS1,SGDID:S000006368,CDS,CDS,"""Subunit of E3 ubiquitin ligase complex involved in replication repair; stabilizes protein components of the replication fork such as the fork-pausing complex and leading strand polymerase ; preventing fork collapse and promoting efficient recovery during replication stress; regulates Ty1 transposition; involved with Rtt101p in nonfunctional rRNA decay""",Verified ORF
11948,16,879475,-0.0651232198842244,0.0801980299804569,0.417321561790595,YPR169W,JIP5,SGDID:S000006373,CDS,CDS,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",Verified ORF
11949,16,879779,-0.0760992706215771,0.0797269847141742,0.34048463904082,YPR169W,JIP5,SGDID:S000006373,CDS,CDS,"""Protein required for biogenesis of the large ribosomal subunit; required for biogenesis of the large ribosomal subunit; interacts with proteins involved in RNA processing ; ribosome biogenesis ; ubiquitination and demethylation; similar to WDR55 ; a human WD repeat protein; essential gene""",Verified ORF
11950,16,881962,-0.0361804680610982,0.079901887078053,0.650962883922986,P:881831-882982,,,Intergenic region,Intergenic region,between YPRCtau3 and YPR170C,Intergenic region
11951,16,882230,-0.0422972099873774,0.0799660517877726,0.597179790353956,YPR170C,YPR170C,SGDID:S000006374,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps ORFs YPR169W-A and YPR170W-B""",Dubious ORF
11952,16,883992,-0.0223612543016426,0.0798209306372978,0.779532087835511,YPR171W,BSP1,SGDID:S000006375,CDS,CDS,"""Adapter that links synaptojanins to the cortical actin cytoskeleton; the synaptojanins are Inp52p and Inp53p""",Verified ORF
11953,16,884119,-0.0387621107989899,0.0806879067919405,0.631243729398425,YPR171W,BSP1,SGDID:S000006375,CDS,CDS,"""Adapter that links synaptojanins to the cortical actin cytoskeleton; the synaptojanins are Inp52p and Inp53p""",Verified ORF
11956,16,888040,0.0600386248356879,0.0796139470239932,0.451278744537788,YPR173C_NFR/NDR,,,Promoter,Promoter,,Promoter
11957,16,890359,-0.0176845462675918,0.08013681203626,0.825469626757326,YPR175W,DPB2,SGDID:S000006379,CDS,CDS,"""Second largest subunit of DNA polymerase II (DNA polymerase epsilon); required for maintenance of fidelity of chromosomal replication; essential motif in C-terminus is required for formation of the four-subunit Pol epsilon; expression peaks at the G1/S phase boundary; Cdc28p substrate""",Verified ORF
11958,16,892106,-0.0415338203413125,0.0799863429212271,0.603903873401049,YPR178W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11959,16,893672,-0.0403263415746333,0.0799906486071062,0.614478768610781,YPR178W,PRP4,SGDID:S000006382,CDS,CDS,"""Splicing factor; component of the U4/U6-U5 snRNP complex""",Verified ORF
11961,16,896683,-0.0265231151571554,0.0797925979042413,0.739784009609062,YPR180W,AOS1,SGDID:S000006384,CDS,CDS,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11962,16,896710,-0.0065368194389913,0.0797916588109929,0.934753903303948,YPR180W,AOS1,SGDID:S000006384,CDS,CDS,"""Subunit of heterodimeric nuclear SUMO activating enzyme E1 with Uba2p; activates Smt3p (SUMO) before its conjugation to proteins (sumoylation) ; which may play a role in protein targeting; essential for viability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
11966,16,897736,-0.0334163306902049,0.0796682913962519,0.675147328479771,YPR181C,SEC23,SGDID:S000006385,CDS,CDS,"""GTPase-activating protein ; stimulates the GTPase activity of Sar1p; component of the Sec23p-Sec24p heterodimer of the COPII vesicle coat ; involved in ER to Golgi transport; substrate of Ubp3/Bre5 complex; ubiquitylated by Ub-ligase Rsp5p; proteasome-mediated degradation of Sec23p is regulated by Cdc48p""",Verified ORF
11967,16,899836,-0.0426292702631907,0.0807270040346463,0.597784597737842,YPR182W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11968,16,899989,-0.0355387550941724,0.0800424740842649,0.657315563045572,YPR182W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11969,16,900472,-0.0142630841099146,0.0796007667520689,0.857897010555151,YPR183W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11970,16,902929,-0.0380379868525737,0.0801109878942325,0.635211675228153,YPR184W,GDB1,SGDID:S000006388,CDS,CDS,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11971,16,903415,-0.0604048795155012,0.0796605299376349,0.448790130673704,YPR184W,GDB1,SGDID:S000006388,CDS,CDS,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11972,16,905004,-0.0313842244393635,0.0797179901243023,0.694047160807692,YPR184W,GDB1,SGDID:S000006388,CDS,CDS,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11973,16,905596,-0.0251099101077997,0.0795579755481298,0.752479168188159,YPR184W,GDB1,SGDID:S000006388,CDS,CDS,"""Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress""",Verified ORF
11976,16,911554,-0.0937385815759468,0.0798503159933086,0.241214965108109,YPR186C,PZF1,SGDID:S000006390,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor IIIA (TFIIIA); essential DNA binding protein required for transcription of 5S rRNA by RNA polymerase III; not involved in transcription of other RNAP III genes; nine conserved zinc fingers; may also bind 5S rRNA""",Verified ORF
11977,16,912174,-0.103841149694152,0.0792915519018661,0.19117889856895,YPR188C,MLC2,SGDID:S000006392,CDS,CDS,"""Regulatory light chain for the type II myosin Myo1p; binds to an IQ motif of Myo1p ; localization to the bud neck depends on Myo1p; involved in the disassembly of the Myo1p ring""",Verified ORF
11978,16,918804,-0.0662327540188738,0.0794546419241212,0.405074621771674,YPR190C,RPC82,SGDID:S000006394,CDS,CDS,"""RNA polymerase III subunit C82""",Verified ORF
11979,16,919752,-0.026798828240809,0.0794411110779523,0.736059549627786,YPR191W,QCR2,SGDID:S000006395,CDS,CDS,"""Subunit 2 of ubiquinol cytochrome-c reductase (Complex III); Complex III is a component of the mitochondrial inner membrane electron transport chain; phosphorylated; transcription is regulated by Hap1p ; Hap2p/Hap3p ; and heme""",Verified ORF
11980,16,921739,0.0154888226758002,0.0804569494553046,0.847452899555828,YPR192W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11983,16,924612,-0.0011141513140239,0.0796024783796293,0.988840728201086,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11984,16,924658,-0.0253678374134123,0.0797676969297531,0.75065672842958,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11985,16,924973,-0.0386253883847522,0.0799796142124955,0.629437412982937,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11986,16,925072,-0.0357568886142774,0.0799616928799731,0.655022793189345,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11987,16,925491,-0.0252562531122173,0.0794863484198132,0.750867550563831,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11988,16,925497,-0.0267328174839092,0.0796048787870854,0.737206995510432,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11989,16,925534,-0.0138605114586245,0.0798118133748262,0.862228359495205,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11990,16,927019,-0.0304457096709191,0.0803456788302345,0.704964690378678,SUT428,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
11991,16,928107,-0.0067793888617871,0.0794530957693177,0.932050854521897,XUT_16F-376,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
11992,16,928226,-0.0112129633125528,0.0797768908872748,0.888302435866976,XUT_16F-376,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
11993,16,929728,-0.0081974685443414,0.0800693904190233,0.918513543326759,P:928295-931375,,,Intergenic region,Intergenic region,between YPR195C and YPR196W,Intergenic region
11995,16,930208,-0.0017940091010359,0.0810399577678454,0.98235090858401,P:928295-931375,,,Intergenic region,Intergenic region,between YPR195C and YPR196W,Intergenic region
11996,16,931230,-0.0162226477813642,0.0798562245114868,0.839136250868024,YPR196W,YPR196W,SGDID:S000006400,Close to 3'-UTR,Close to 3'-UTR,"""Putative maltose-responsive transcription factor""",Uncharacterized ORF
