SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9107,13,761608,0.0526272695845533,0.0914881949804719,0.565498416925004,YMR246W,FAA4,SGDID:S000004860,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
9108,13,761771,-0.0025315885312576,0.0921829164535134,0.978106236581023,YMR246W,FAA4,SGDID:S000004860,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1 ; ACSL1 ; 3 ; 4 ; 5 ; 6 ; SLC27A2 ; or 4""",Verified ORF
9109,13,762630,0.0331892526000518,0.0915140170961741,0.717069566946051,YNCM0034C,SNR86,SGDID:S000119075,Non-coding RNA,snoRNA_gene,"snoRNA_gene ; ""H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2314""",snoRNA_gene
9110,13,764921,-0.0343771911000583,0.0919272512080051,0.708657970087134,YMR247C,RKR1,SGDID:S000004861,CDS,CDS,"""RING domain E3 ubiquitin ligase; involved in ubiquitin-mediated degradation of non-stop proteins and translationally stalled ER membrane proteins; component of ribosome-bound RQC (ribosome quality control) complex; degrades products of mRNAs lacking a termination codon regardless of a poly(A) tail; functional connections to chromatin modification; homolog of mouse Listerin ; mutations in which reported to cause neurodegeneration""",Verified ORF
9112,13,770231,0.0055683600110079,0.0917968028293579,0.951664611602104,YMR247W-A,YMR247W-A,SGDID:S000028849,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to just the vacuole""",Uncharacterized ORF
9113,13,770362,0.0029428832194592,0.0921711436400717,0.974547142396137,YMR247W-A,YMR247W-A,SGDID:S000028849,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole ; while mCherry fusion localizes to just the vacuole""",Uncharacterized ORF
9116,13,774681,0.0091609010209695,0.0925731114992317,0.921227350234427,YMR251W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9118,13,776467,0.0372343605348167,0.0916420964853744,0.684766967923218,YMR253C,YMR253C,SGDID:S000004866,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YMR253C is not an essential gene""",Uncharacterized ORF
9119,13,777558,0.0505135786526101,0.0918217604474433,0.582580565748093,YMR253C,YMR253C,SGDID:S000004866,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YMR253C is not an essential gene""",Uncharacterized ORF
9121,13,779242,0.0202930701192295,0.0920003418092242,0.825550084781905,YMR256C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9122,13,779300,-0.0185971056499507,0.092829577725462,0.841333181151851,YMR256C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9123,13,779631,0.0284156664078733,0.0930912870685581,0.760359332689658,YMR257C,PET111,SGDID:S000004870,CDS,CDS,"""Mitochondrial translational activator specific for the COX2 mRNA; located in the mitochondrial inner membrane""",Verified ORF
9124,13,783460,0.0295302799562577,0.0924882973334367,0.749698004901562,YMR258C,ROY1,SGDID:S000004871,CDS,CDS,"""GTPase inhibitor with similarity to F-box proteins; inhibits Ypt52p GTPase activity by preventing Ypt52p from binding GTP; involved in regulating intracellular trafficking; physically interacts with Skp1p""",Verified ORF
9125,13,790664,0.0297057104645084,0.0917952619768387,0.746426221724416,YMR261C,TPS3,SGDID:S000004874,CDS,CDS,"""Regulatory subunit of trehalose-6-phosphate synthase/phosphatase; involved in synthesis of storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway; TPS3 has a paralog ; TSL1 ; that arose from the whole genome duplication""",Verified ORF
9126,13,790923,0.0329321041188619,0.0929490097630008,0.723323439034725,YMR261C,TPS3,SGDID:S000004874,CDS,CDS,"""Regulatory subunit of trehalose-6-phosphate synthase/phosphatase; involved in synthesis of storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway; TPS3 has a paralog ; TSL1 ; that arose from the whole genome duplication""",Verified ORF
9127,13,793818,0.0429738378227994,0.0915024819773012,0.638897433508809,YMR262W,YMR262W,SGDID:S000004875,CDS,CDS,"""Protein of unknown function; interacts weakly with Knr4p; YMR262W is not an essential gene""",Uncharacterized ORF
9128,13,796580,0.0605752924112401,0.0919239054242537,0.510343273527843,YMR265C,YMR265C,SGDID:S000004878,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
9129,13,796962,0.066945523755172,0.0914559342519091,0.464655729877811,YMR265C,YMR265C,SGDID:S000004878,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
9130,13,798315,0.0630944186707466,0.0921100803436967,0.493800205097149,YMR266W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9131,13,799197,0.0822745253695666,0.0915473089855178,0.369419496610628,YMR266W,RSN1,SGDID:S000004879,CDS,CDS,"""Membrane protein of unknown function; overexpression suppresses NaCl sensitivity of sro7 mutant cells by restoring sodium pump (Ena1p) localization to the plasma membrane""",Verified ORF
9132,13,799605,0.0765062362617344,0.0914346905601624,0.403309886834359,YMR266W,RSN1,SGDID:S000004879,CDS,CDS,"""Membrane protein of unknown function; overexpression suppresses NaCl sensitivity of sro7 mutant cells by restoring sodium pump (Ena1p) localization to the plasma membrane""",Verified ORF
9133,13,800884,0.0532733332060912,0.0920250861251675,0.56302576384382,YMR266W,RSN1,SGDID:S000004879,CDS,CDS,"""Membrane protein of unknown function; overexpression suppresses NaCl sensitivity of sro7 mutant cells by restoring sodium pump (Ena1p) localization to the plasma membrane""",Verified ORF
9134,13,801587,0.0683984223395254,0.0919850525503979,0.457624064111463,YMR267W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9135,13,806573,0.0756036355318717,0.0927536049133987,0.415563599227237,YMR270C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9136,13,807168,0.0906449462117328,0.0916617069757254,0.323385765877163,YMR271C,URA10,SGDID:S000004884,CDS,CDS,"""Minor orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in the de novo biosynthesis of pyrimidines ; converting orotate into orotidine-5'-phosphate; URA10 has a paralog ; URA5 ; that arose from the whole genome duplication""",Verified ORF
9137,13,807743,0.0679154833315904,0.0915850005279793,0.458848944082452,YMR271C,URA10,SGDID:S000004884,Close to 3'-UTR,Close to 3'-UTR,"""Minor orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in the de novo biosynthesis of pyrimidines ; converting orotate into orotidine-5'-phosphate; URA10 has a paralog ; URA5 ; that arose from the whole genome duplication""",Verified ORF
9138,13,808461,0.0930308562079683,0.0919238016768004,0.312210588731435,YMR271C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9139,13,812150,0.0212447803647135,0.0918541533967804,0.817224928322826,YMR273C,ZDS1,SGDID:S000004886,CDS,CDS,"""Protein with a role in regulating Swe1p-dependent polarized growth; involved in maintaining Cdc55p in the cytoplasm where it promotes mitotic entry; involved in mitotic exit through Cdc14p regulation; interacts with silencing proteins at telomeres; has a role in Bcy1p localization; implicated in mRNA nuclear export; ZDS1 has a paralog ; ZDS2 ; that arose from the whole genome duplication""",Verified ORF
9140,13,812178,0.0094319963630424,0.0917416106030314,0.918171789734449,YMR273C,ZDS1,SGDID:S000004886,CDS,CDS,"""Protein with a role in regulating Swe1p-dependent polarized growth; involved in maintaining Cdc55p in the cytoplasm where it promotes mitotic entry; involved in mitotic exit through Cdc14p regulation; interacts with silencing proteins at telomeres; has a role in Bcy1p localization; implicated in mRNA nuclear export; ZDS1 has a paralog ; ZDS2 ; that arose from the whole genome duplication""",Verified ORF
9141,13,813548,0.0182194773644684,0.0924513727137501,0.843885455530708,YMR273C,ZDS1,SGDID:S000004886,CDS,CDS,"""Protein with a role in regulating Swe1p-dependent polarized growth; involved in maintaining Cdc55p in the cytoplasm where it promotes mitotic entry; involved in mitotic exit through Cdc14p regulation; interacts with silencing proteins at telomeres; has a role in Bcy1p localization; implicated in mRNA nuclear export; ZDS1 has a paralog ; ZDS2 ; that arose from the whole genome duplication""",Verified ORF
9144,13,819594,0.0385044736770582,0.0915023713813467,0.674155000363372,YMR276W,DSK2,SGDID:S000004889,CDS,CDS,"""Nuclear-enriched ubiquitin-like polyubiquitin-binding protein; required for spindle pole body (SPB) duplication and for transit through the G2/M phase of the cell cycle; involved in proteolysis; interacts with the proteasome; protein abundance increases in response to DNA replication stress""",Verified ORF
9145,13,820446,0.0494528778076405,0.0920457571158203,0.591423716815778,YMR277W,FCP1,SGDID:S000004890,CDS,CDS,"""Carboxy-terminal domain (CTD) phosphatase; essential for dephosphorylation of the repeated C-terminal domain of the RNA polymerase II large subunit (Rpo21p); relocalizes to the cytosol in response to hypoxia""",Verified ORF
9146,13,821488,-0.014862358409758,0.0917764866537805,0.871445118218323,YMR277W,FCP1,SGDID:S000004890,CDS,CDS,"""Carboxy-terminal domain (CTD) phosphatase; essential for dephosphorylation of the repeated C-terminal domain of the RNA polymerase II large subunit (Rpo21p); relocalizes to the cytosol in response to hypoxia""",Verified ORF
9147,13,822712,0.0695802839973437,0.0929158540613236,0.454444703401393,YMR278W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9148,13,823029,0.0704818367999646,0.0915867269103352,0.4420732785022,YMR278W,PRM15,SGDID:S000004891,CDS,CDS,"""Phosphoribomutase; catalyzes interconversion of ribose-1-phosphate and ribose-5-phosphate; has some phosphoglucomutase activity but primary activity in vivo is phosphoribomutase; contributes to ribose recycling in the pentose phosphate pathway; transcription induced in response to stress; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; non-essential""",Verified ORF
9149,13,825841,0.0262886252517412,0.091641300345254,0.774384464877454,YMR279C,ATR2,SGDID:S000004892,CDS,CDS,"""Putative boron transporter involved in boron efflux and resistance; overexpression mutant but not null mutant displays boron tolerance phenotype; identified as a heat-induced gene in a high-throughout screen; YMR279C is not an essential gene; YMR279C has a paralog ; ATR1 ; that arose from the whole genome duplication""",Verified ORF
9150,13,827082,0.0603199314168544,0.092119749626734,0.513023522781687,YMR280C,CAT8,SGDID:S000004893,CDS,CDS,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9151,13,828799,0.0375535713781892,0.0917668221430997,0.682620385706642,YMR280C,CAT8,SGDID:S000004893,CDS,CDS,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9152,13,830349,0.0608632325267567,0.0922740141571538,0.509945559958339,YMR280C,CAT8,SGDID:S000004893,CDS,CDS,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9153,13,830456,0.0306797682908987,0.0921788273395108,0.739461092719385,YMR280C,CAT8,SGDID:S000004893,CDS,CDS,"""Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions ; active after diauxic shift ; binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
9154,13,832641,0.130400598029331,0.091458321544679,0.154811900473545,YMR281W,GPI12,SGDID:S000004894,CDS,CDS,"""ER membrane protein involved in the second step of GPI anchor assembly; the second step is the de-N-acetylation of the N-acetylglucosaminylphosphatidylinositol intermediate; functional homolog of human PIG-Lp; GPI stands for glycosylphosphatidylinositol""",Verified ORF
9156,13,833658,0.129882392016476,0.0920510085913039,0.159130363027653,YMR282C,AEP2,SGDID:S000004895,CDS,CDS,"""Mitochondrial protein; likely involved in translation of the mitochondrial OLI1 mRNA; exhibits genetic interaction with the OLI1 mRNA 5'-untranslated leader""",Verified ORF
9157,13,834662,0.124535373939974,0.0918621163838119,0.176068579224245,YMR282C,AEP2,SGDID:S000004895,CDS,CDS,"""Mitochondrial protein; likely involved in translation of the mitochondrial OLI1 mRNA; exhibits genetic interaction with the OLI1 mRNA 5'-untranslated leader""",Verified ORF
9158,13,835125,0.137991676542522,0.0919297413478735,0.1342350272055,YMR282C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
