SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8403,12,987160,0.0317591046733501,0.190818054004218,0.867908677451104,YLR425W,TUS1,SGDID:S000004417,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8404,12,987293,0.105111033351231,0.187542832480331,0.575518418797156,YLR425W,TUS1,SGDID:S000004417,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) that modulates Rho1p activity; involved in the cell integrity signaling pathway; interacts with Rgl1p; localization of Tus1p to the bed neck is regulated by Rgl1p; multicopy suppressor of tor2 mutation and ypk1 ypk2 double mutation; potential Cdc28p substrate""",Verified ORF
8405,12,990758,0.0184418828603357,0.186872982087483,0.921443023027154,YLR428C,YLR428C,SGDID:S000004420,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF CRN1""",Dubious ORF
8407,12,993259,0.0127598944057684,0.185037817399064,0.94506185251301,YLR429W,CRN1,SGDID:S000004421,Close to 3'-UTR,Close to 3'-UTR,"""Coronin; cortical actin cytoskeletal component that associates with the Arp2p/Arp3p complex to regulate its activity; plays a role in regulation of actin patch assembly""",Verified ORF
8408,12,994340,0.211307862567305,0.184323012066795,0.252406261575877,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8409,12,994744,0.33681855476647,0.182022705468301,0.0650883313270277,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8410,12,997999,0.279790929806003,0.182041540300396,0.125198439806998,YLR430W,SEN1,SGDID:S000004422,CDS,CDS,"""ATP-dependent 5' to 3' RNA/DNA and DNA helicase; subunit of the exosome-associated Nrd1p complex that mediates 3' end formation of snRNAs ; snoRNAs ; CUTs and some mRNAs; helicase-independent role in transcription-coupled repair; coordinates replication with transcription ; associating with moving forks and preventing errors that occur when forks encounter transcribed regions; homolog of Senataxin ; implicated in Ataxia-Oculomotor Apraxia 2 and a dominant form of juvenile ALS""",Verified ORF
8418,13,13831,-0.0396475640216343,0.190146346272974,0.834950420810138,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8419,13,13907,-0.0296054159633605,0.190263946448016,0.876435831490811,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8420,13,13915,-0.0286214833157212,0.189904672196709,0.88028662237042,SUT285,,,Unstable transcript,SUT,ncRNA_STM,Unstable transcript
8435,13,29394,-0.269801126967397,0.205443721139952,0.189948166271049,YML120C,NDI1,SGDID:S000004589,CDS,CDS,"""NADH:ubiquinone oxidoreductase; transfers electrons from NADH to ubiquinone in respiratory chain but does not pump protons ; in contrast to higher eukaryotic multisubunit respiratory complex I; upon apoptotic stress ; is activated in mitochondria by N-terminal cleavage ; then translocates to cytoplasm to induce apoptosis; homolog of human AIFM2; yeast NDI1 complements several phenotypes of human cell line with mutated MT-ND4 ; implicated in Leber hereditary optic neuropathy""",Verified ORF
8436,13,29853,-0.250756929504182,0.207688515582919,0.2280979600745,YML120C,NDI1,SGDID:S000004589,Close to 3'-UTR,Close to 3'-UTR,"""NADH:ubiquinone oxidoreductase; transfers electrons from NADH to ubiquinone in respiratory chain but does not pump protons ; in contrast to higher eukaryotic multisubunit respiratory complex I; upon apoptotic stress ; is activated in mitochondria by N-terminal cleavage ; then translocates to cytoplasm to induce apoptosis; homolog of human AIFM2; yeast NDI1 complements several phenotypes of human cell line with mutated MT-ND4 ; implicated in Leber hereditary optic neuropathy""",Verified ORF
8437,13,29994,-0.261766812102604,0.206905332104372,0.206651143746711,YML120C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8438,13,31587,-0.149218353294821,0.205046235520395,0.467261118511504,YML119W,YML119W,SGDID:S000004588,CDS,CDS,"""Putative protein of unknown function; YML119W is not an essential gene; potential Cdc28p substrate""",Uncharacterized ORF
8439,13,31591,-0.129216576210776,0.211163068927153,0.540979375522491,YML119W,YML119W,SGDID:S000004588,CDS,CDS,"""Putative protein of unknown function; YML119W is not an essential gene; potential Cdc28p substrate""",Uncharacterized ORF
8440,13,32245,-0.101107203315485,0.212066018127476,0.633819273730487,YML118W_NFR/NDR,,,Promoter,Promoter,,Promoter
8441,13,32516,-0.0902072161969891,0.214746465431207,0.674694411693155,YML118W,NGL3,SGDID:S000004587,CDS,CDS,"""3'-5' exonuclease specific for poly-A RNAs; has a domain similar to a magnesium-dependent endonuclease motif in mRNA deadenylase Ccr4p; similar to Ngl1p; NGL3 has a paralog ; NGL2 ; that arose from the whole genome duplication""",Verified ORF
8444,13,34097,0.056597165206675,0.212887678278164,0.79050640551642,YML117W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8445,13,43096,0.0848230301416906,0.228365132305873,0.710535656808369,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8446,13,43166,0.0984330871334369,0.226134696136017,0.663621441189044,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8447,13,43354,0.0312550875540136,0.226189259752894,0.890176056965894,YML114C,TAF8,SGDID:S000004582,CDS,CDS,"""TFIID subunit (65 kDa); involved in RNA polymerase II transcription initiation""",Verified ORF
8449,13,44607,0.123957964437891,0.229911753544348,0.590120104477647,YML113W,DAT1,SGDID:S000004581,CDS,CDS,"""DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
8450,13,44612,0.123957964437891,0.229911753544348,0.590120104477647,YML113W,DAT1,SGDID:S000004581,CDS,CDS,"""DNA binding protein that recognizes oligo(dA).oligo(dT) tracts; Arg side chain in its N-terminal pentad Gly-Arg-Lys-Pro-Gly repeat is required for DNA-binding; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
8451,13,45801,0.0631281868359617,0.235406188688687,0.788727360775543,YML112W,CTK3,SGDID:S000004580,CDS,CDS,"""Gamma subunit of C-terminal domain kinase I; CTDK-I phosphorylates RNA polymerase II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and also phosphorylates ribosomal protein Rps2p to increase translational fidelity; protein abundance increases in response to DNA replication stress""",Verified ORF
8452,13,46481,0.135930458875483,0.239975640653838,0.571458455697361,YML111W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8455,13,50766,0.298230490548604,0.239559371399081,0.21398968242603,YML110C,COQ5,SGDID:S000004578,CDS,CDS,"""2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase; involved in ubiquinone (Coenzyme Q) biosynthesis; localizes to the matrix face of the mitochondrial inner membrane in a large complex with other ubiquinone biosynthetic enzymes; respiratory defect of the null mutant is partially complemented by human COQ5""",Verified ORF
8457,13,55098,-0.0487900463949504,0.306561192124768,0.87363957361503,YML108W,YML108W,SGDID:S000004576,CDS,CDS,"""Protein of unknown function; structure defines a new subfamily of the split beta-alpha-beta sandwiches; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YML108W is not an essential gene; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
8458,13,56990,0.0784921112490444,0.363433327951711,0.829132839852681,YML106W,URA5,SGDID:S000004574,CDS,CDS,"""Major orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in de novo biosynthesis of pyrimidines ; converting orotate into orotidine-5'-phosphate; URA5 has a paralog ; URA10 ; that arose from the whole genome duplication""",Verified ORF
8462,13,60048,-0.0385909861461791,0.32876639474481,0.906624757424556,YML104C,MDM1,SGDID:S000004572,CDS,CDS,"""PtdIns-3-P binding protein that tethers the ER to vacuoles at NVJs; anchored in the ER membrane at nucleus-vacuole junctions and binds phosphatidylinositol 3-phosphate (PtdIns-3-P) in the vacuolar membrane via its Phox homology (PX) domain; expressed predominantly in late G1 to early S phase of the cell cycle; mutation affects nuclear and mitochondrial transmission to daughter buds; similar to 4 human genes ; one of which (SNX14) is associated with neurological disease""",Verified ORF
8463,13,61764,-0.110786333861565,0.332940660445118,0.739519780989263,YML104C,MDM1,SGDID:S000004572,CDS,CDS,"""PtdIns-3-P binding protein that tethers the ER to vacuoles at NVJs; anchored in the ER membrane at nucleus-vacuole junctions and binds phosphatidylinositol 3-phosphate (PtdIns-3-P) in the vacuolar membrane via its Phox homology (PX) domain; expressed predominantly in late G1 to early S phase of the cell cycle; mutation affects nuclear and mitochondrial transmission to daughter buds; similar to 4 human genes ; one of which (SNX14) is associated with neurological disease""",Verified ORF
8464,13,63599,-0.283986214509229,0.318875993733148,0.37375836072682,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8466,13,65881,-0.295422029916047,0.302319634802247,0.329147061388047,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8467,13,65927,-0.202014172502276,0.322978972830484,0.532065734776791,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8468,13,66821,-0.277640216526635,0.294196137546535,0.3459557050679,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8469,13,67103,-0.252857787199806,0.284936151257531,0.375457516237168,YML103C,NUP188,SGDID:S000004571,CDS,CDS,"""Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188""",Verified ORF
8470,13,68113,-0.304295610112055,0.280946763441865,0.279499872332111,YML102W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8471,13,69500,-0.524304584043261,0.265806209689733,0.0493318318452788,YML102W,CAC2,SGDID:S000004570,CDS,CDS,"""Subunit of chromatin assembly factor I (CAF-1) ; with Rlf2p and Msi1p; chromatin assembly by CAF-1 is important for multiple processes including silencing at telomeres ; mating type loci ; and rDNA; maintenance of kinetochore structure ; deactivation of the DNA damage checkpoint after DNA repair ; chromatin dynamics during transcription; and repression of divergent transcription; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8472,13,70163,-0.465446566620358,0.268581746386706,0.0839726814148097,YML100W-A,YML100W-A,SGDID:S000028688,CDS,CDS,"""Putative protein of unknown function; identified by gene-trapping ; microarray-based expression analysis ; and genome-wide homology searching""",Uncharacterized ORF
8473,13,70356,-0.46428520981117,0.265736162358424,0.0814781578104535,YML100W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8474,13,70380,-0.437695211586468,0.266249826292618,0.101081610371981,YML100W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8475,13,71887,-0.282576079873976,0.268498524579467,0.293321882203254,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8476,13,72027,-0.32567542621082,0.267967827565689,0.225043813231423,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8477,13,73225,-0.121236902744864,0.255205936233796,0.635041429088955,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
8478,13,73814,-0.241767747330558,0.251343804083497,0.336757981338585,YML100W,TSL1,SGDID:S000004566,CDS,CDS,"""Large subunit of trehalose 6-phosphate synthase/phosphatase complex; Tps1p-Tps2p complex converts uridine-5'-diphosphoglucose and glucose 6-phosphate to trehalose; contributes to survival to acute lethal heat stress; mutant has aneuploidy tolerance; protein abundance increases in response to DNA replication stress; TSL1 has a paralog ; TPS3 ; that arose from the whole genome duplication""",Verified ORF
